"ple0179","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2018","35-65 y.","1-pers.-HH","90","0.0465921408086474","0.0368771012205853","0.0563071803967095"
"Never","2018","35-65 y.","(Married) couple without C. ","76","0.0199062352743576","0.0153816726246627","0.0244307979240525"
"Never","2018","35-65 y.","Single parent ","61","0.0488448949014324","0.0371950410814498","0.0604947487214149"
"Never","2018","35-65 y.","Couple + C. LE 16 ","116","0.022293518427861","0.0178449514547244","0.0267420854009976"
"Never","2018","35-65 y.","Couple + C. GT 16 ","36","0.0237850897298557","0.0167632013284579","0.0308069781312535"
"Never","2018","35-65 y.","Couple + C. LE and GT 16","36","0.0136115824351699","0.0076720440199474","0.0195511208503925"
"Never","2018","66 and older","1-pers.-HH","39","0.0292841902485991","0.0204397970252382","0.0381285834719601"
"Never","2018","66 and older","(Married) couple without C. ","26","","",""
"Never","2018","66 and older","Single parent ","","","",""
"Never","2018","66 and older","Couple + C. LE 16 ","","","",""
"Never","2018","66 and older","Couple + C. GT 16 ","5","","",""
"Never","2018","66 and older","Couple + C. LE and GT 16","","","",""
