"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","Hamburg","general elemantary","","","","","","","","","","","","","",""
"1986","Hamburg","higher education","","","","","","","","","","","","","",""
"1986","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1986","Hamburg","in school","","","","","","","","","","","","","",""
"1986","Hamburg","inadequately","","","","","","","","","","","","","",""
"1986","Hamburg","middle vocational","","","","","","","","","","","","","",""
"1986","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1986","Hesse","general elemantary","","","","","","","","","","","","","",""
"1986","Hesse","higher education","20.6","16.57","34","3","10","25","42","90","14.07","27.13","1","90","10","20"
"1986","Hesse","higher vocational","","","","","","","","","","","","","",""
"1986","Hesse","in school","","","","","","","","","","","","","",""
"1986","Hesse","inadequately","","","","","","","","","","","","","",""
"1986","Hesse","middle vocational","22.32","15","95","4","8","30","50","90","18.26","26.38","1","90","10","20"
"1986","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1986","Lower Saxony","general elemantary","17.13","9.84","32","4","6","15","50","80","9.87","24.39","3","80","6","12"
"1986","Lower Saxony","higher education","","","","","","","","","","","","","",""
"1986","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"1986","Lower Saxony","in school","","","","","","","","","","","","","",""
"1986","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1986","Lower Saxony","middle vocational","21.32","16","107","4","8","30","42","80","18.08","24.56","1","80","15","20"
"1986","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","general elemantary","19.85","14","57","3","8","30","48","60","15.72","23.98","2","60","11","20"
"1986","North Rhine-Westphalia","higher education","25.18","20","58","6","12","32","50","99","19.38","30.98","0","99","16","26"
"1986","North Rhine-Westphalia","higher vocational","23.27","20","32","6","12","30","45","60","17.63","28.91","2","60","15","30"
"1986","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","middle vocational","18.33","12","241","5","8","20","40","90","16.18","20.48","0","90","10","16"
"1986","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","middle vocational","17.53","13.97","70","6","8","24","40","45","14.79","20.27","1","48","12","20"
"1986","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1986","Saxony","general elemantary","","","","","","","","","","","","","",""
"1986","Saxony","higher education","","","","","","","","","","","","","",""
"1986","Saxony","higher vocational","","","","","","","","","","","","","",""
"1986","Saxony","in school","","","","","","","","","","","","","",""
"1986","Saxony","inadequately","","","","","","","","","","","","","",""
"1986","Saxony","middle vocational","","","","","","","","","","","","","",""
"1986","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","general elemantary","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","middle vocational","25.32","17.98","42","6","8","38","60","90","18.42","32.22","1","90","10","25"
"1986","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1986","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1986","Thuringia","higher education","","","","","","","","","","","","","",""
"1986","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1986","Thuringia","in school","","","","","","","","","","","","","",""
"1986","Thuringia","inadequately","","","","","","","","","","","","","",""
"1986","Thuringia","middle vocational","","","","","","","","","","","","","",""
"1986","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","general elemantary","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","higher education","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","higher vocational","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","inadequately","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","middle vocational","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","vocational + Abi","","","","","","","","","","","","","",""
"1987","Bavaria","general elemantary","","","","","","","","","","","","","",""
"1987","Bavaria","higher education","","","","","","","","","","","","","",""
"1987","Bavaria","higher vocational","","","","","","","","","","","","","",""
"1987","Bavaria","in school","","","","","","","","","","","","","",""
"1987","Bavaria","inadequately","","","","","","","","","","","","","",""
"1987","Bavaria","middle vocational","","","","","","","","","","","","","",""
"1987","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"1987","Berlin","general elemantary","","","","","","","","","","","","","",""
"1987","Berlin","higher education","","","","","","","","","","","","","",""
"1987","Berlin","higher vocational","","","","","","","","","","","","","",""
"1987","Berlin","in school","","","","","","","","","","","","","",""
"1987","Berlin","inadequately","","","","","","","","","","","","","",""
"1987","Berlin","middle vocational","","","","","","","","","","","","","",""
"1987","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1987","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1987","Brandenburg","higher education","","","","","","","","","","","","","",""
"1987","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1987","Brandenburg","in school","","","","","","","","","","","","","",""
"1987","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1987","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1987","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1987","Bremen","general elemantary","","","","","","","","","","","","","",""
"1987","Bremen","higher education","","","","","","","","","","","","","",""
"1987","Bremen","higher vocational","","","","","","","","","","","","","",""
"1987","Bremen","in school","","","","","","","","","","","","","",""
"1987","Bremen","inadequately","","","","","","","","","","","","","",""
"1987","Bremen","middle vocational","","","","","","","","","","","","","",""
"1987","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1987","Hamburg","general elemantary","","","","","","","","","","","","","",""
"1987","Hamburg","higher education","","","","","","","","","","","","","",""
"1987","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1987","Hamburg","in school","","","","","","","","","","","","","",""
"1987","Hamburg","inadequately","","","","","","","","","","","","","",""
"1987","Hamburg","middle vocational","","","","","","","","","","","","","",""
"1987","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1987","Hesse","general elemantary","","","","","","","","","","","","","",""
"1987","Hesse","higher education","","","","","","","","","","","","","",""
"1987","Hesse","higher vocational","","","","","","","","","","","","","",""
"1987","Hesse","in school","","","","","","","","","","","","","",""
"1987","Hesse","inadequately","","","","","","","","","","","","","",""
"1987","Hesse","middle vocational","","","","","","","","","","","","","",""
"1987","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1987","Lower Saxony","general elemantary","","","","","","","","","","","","","",""
"1987","Lower Saxony","higher education","","","","","","","","","","","","","",""
"1987","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"1987","Lower Saxony","in school","","","","","","","","","","","","","",""
"1987","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1987","Lower Saxony","middle vocational","","","","","","","","","","","","","",""
"1987","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","general elemantary","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","higher education","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","higher vocational","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","middle vocational","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1987","Saxony","general elemantary","","","","","","","","","","","","","",""
"1987","Saxony","higher education","","","","","","","","","","","","","",""
"1987","Saxony","higher vocational","","","","","","","","","","","","","",""
"1987","Saxony","in school","","","","","","","","","","","","","",""
"1987","Saxony","inadequately","","","","","","","","","","","","","",""
"1987","Saxony","middle vocational","","","","","","","","","","","","","",""
"1987","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","general elemantary","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","middle vocational","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1987","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1987","Thuringia","higher education","","","","","","","","","","","","","",""
"1987","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1987","Thuringia","in school","","","","","","","","","","","","","",""
"1987","Thuringia","inadequately","","","","","","","","","","","","","",""
"1987","Thuringia","middle vocational","","","","","","","","","","","","","",""
"1987","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"1988","Baden-W?rttemberg","general elemantary","16.16","10","88","4","8","18","36","99","12.92","19.4","1","99","10","15"
"1988","Baden-W?rttemberg","higher education","23.33","20","42","8","10","30","40","80","17.71","28.95","3","80","11","20"
"1988","Baden-W?rttemberg","higher vocational","","","","","","","","","","","","","",""
"1988","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1988","Baden-W?rttemberg","inadequately","","","","","","","","","","","","","",""
"1988","Baden-W?rttemberg","middle vocational","16.64","10","201","4","8","20","39","90","14.28","19","1","99","10","15"
"1988","Baden-W?rttemberg","vocational + Abi","","","","","","","","","","","","","",""
"1988","Bavaria","general elemantary","18.48","11.97","54","3","8","27","40","90","13.67","23.29","1","90","10","16"
"1988","Bavaria","higher education","19.92","15.41","42","4","6","25","50","80","13.92","25.92","2","80","8","20"
"1988","Bavaria","higher vocational","","","","","","","","","","","","","",""
"1988","Bavaria","in school","","","","","","","","","","","","","",""
"1988","Bavaria","inadequately","","","","","","","","","","","","","",""
"1988","Bavaria","middle vocational","17.99","10","163","4","7","20","40","99","15.25","20.73","1","99","10","15"
"1988","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"1988","Berlin","general elemantary","","","","","","","","","","","","","",""
"1988","Berlin","higher education","","","","","","","","","","","","","",""
"1988","Berlin","higher vocational","","","","","","","","","","","","","",""
"1988","Berlin","in school","","","","","","","","","","","","","",""
"1988","Berlin","inadequately","","","","","","","","","","","","","",""
"1988","Berlin","middle vocational","15.29","10","33","4","8","16","30","99","8.64","21.94","3","99","8","12"
"1988","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1988","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1988","Brandenburg","higher education","","","","","","","","","","","","","",""
"1988","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1988","Brandenburg","in school","","","","","","","","","","","","","",""
"1988","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1988","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1988","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1988","Bremen","general elemantary","","","","","","","","","","","","","",""
"1988","Bremen","higher education","","","","","","","","","","","","","",""
"1988","Bremen","higher vocational","","","","","","","","","","","","","",""
"1988","Bremen","in school","","","","","","","","","","","","","",""
"1988","Bremen","inadequately","","","","","","","","","","","","","",""
"1988","Bremen","middle vocational","","","","","","","","","","","","","",""
"1988","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1988","Hamburg","general elemantary","","","","","","","","","","","","","",""
"1988","Hamburg","higher education","","","","","","","","","","","","","",""
"1988","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1988","Hamburg","in school","","","","","","","","","","","","","",""
"1988","Hamburg","inadequately","","","","","","","","","","","","","",""
"1988","Hamburg","middle vocational","","","","","","","","","","","","","",""
"1988","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1988","Hesse","general elemantary","","","","","","","","","","","","","",""
"1988","Hesse","higher education","","","","","","","","","","","","","",""
"1988","Hesse","higher vocational","","","","","","","","","","","","","",""
"1988","Hesse","in school","","","","","","","","","","","","","",""
"1988","Hesse","inadequately","","","","","","","","","","","","","",""
"1988","Hesse","middle vocational","19.73","10","79","4","10","30","52","80","15.47","23.99","1","80","10","16"
"1988","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1988","Lower Saxony","general elemantary","16.87","10","32","8","10","15","41","80","11.29","22.45","1","80","10","15"
"1988","Lower Saxony","higher education","","","","","","","","","","","","","",""
"1988","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"1988","Lower Saxony","in school","","","","","","","","","","","","","",""
"1988","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1988","Lower Saxony","middle vocational","21.24","15","96","5","8","25","50","80","17.41","25.07","2","99","10","18"
"1988","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","general elemantary","17.99","12","70","3","6","24","40","55","14.22","21.76","2","80","10","20"
"1988","North Rhine-Westphalia","higher education","21.77","18.34","76","3","6","36","40","80","17.47","26.07","2","80","10","20"
"1988","North Rhine-Westphalia","higher vocational","15.96","10.19","41","4","7","20","40","53","10.43","21.49","2","95","8","16"
"1988","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","middle vocational","19.42","13.53","242","4","8","25","40","80","17.21","21.63","1","90","10","18"
"1988","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","middle vocational","16.75","12.04","76","5","8","20","35","60","13.83","19.67","2","60","10","16"
"1988","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1988","Saxony","general elemantary","","","","","","","","","","","","","",""
"1988","Saxony","higher education","","","","","","","","","","","","","",""
"1988","Saxony","higher vocational","","","","","","","","","","","","","",""
"1988","Saxony","in school","","","","","","","","","","","","","",""
"1988","Saxony","inadequately","","","","","","","","","","","","","",""
"1988","Saxony","middle vocational","","","","","","","","","","","","","",""
"1988","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","general elemantary","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","middle vocational","19.14","12.98","43","5","8","21","50","80","13.36","24.92","2","80","10","20"
"1988","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1988","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1988","Thuringia","higher education","","","","","","","","","","","","","",""
"1988","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1988","Thuringia","in school","","","","","","","","","","","","","",""
"1988","Thuringia","inadequately","","","","","","","","","","","","","",""
"1988","Thuringia","middle vocational","","","","","","","","","","","","","",""
"1988","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"1989","Baden-W?rttemberg","general elemantary","16.31","10","85","2","5","20","34","90","13.15","19.47","1","90","9","15"
"1989","Baden-W?rttemberg","higher education","22.16","20","33","8","15","30","40","50","17.74","26.58","2","50","15","27"
"1989","Baden-W?rttemberg","higher vocational","21.55","17.86","30","4","10","30","48","60","15.71","27.39","2","60","10","20"
"1989","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1989","Baden-W?rttemberg","inadequately","","","","","","","","","","","","","",""
"1989","Baden-W?rttemberg","middle vocational","15.69","14","204","5","7","20","30","50","14.14","17.24","1","60","10","15"
"1989","Baden-W?rttemberg","vocational + Abi","","","","","","","","","","","","","",""
"1989","Bavaria","general elemantary","14.11","10","50","4","5","20","30","48","9.29","18.93","1","99","8","16"
"1989","Bavaria","higher education","22.74","12.59","48","5","10","35","56","99","15.87","29.61","1","99","10","20"
"1989","Bavaria","higher vocational","","","","","","","","","","","","","",""
"1989","Bavaria","in school","","","","","","","","","","","","","",""
"1989","Bavaria","inadequately","","","","","","","","","","","","","",""
"1989","Bavaria","middle vocational","17.71","10","203","4","6","20","40","85","15.19","20.23","1","99","10","15"
"1989","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"1989","Berlin","general elemantary","","","","","","","","","","","","","",""
"1989","Berlin","higher education","","","","","","","","","","","","","",""
"1989","Berlin","higher vocational","","","","","","","","","","","","","",""
"1989","Berlin","in school","","","","","","","","","","","","","",""
"1989","Berlin","inadequately","","","","","","","","","","","","","",""
"1989","Berlin","middle vocational","","","","","","","","","","","","","",""
"1989","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1989","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1989","Brandenburg","higher education","","","","","","","","","","","","","",""
"1989","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1989","Brandenburg","in school","","","","","","","","","","","","","",""
"1989","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1989","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1989","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1989","Bremen","general elemantary","","","","","","","","","","","","","",""
"1989","Bremen","higher education","","","","","","","","","","","","","",""
"1989","Bremen","higher vocational","","","","","","","","","","","","","",""
"1989","Bremen","in school","","","","","","","","","","","","","",""
"1989","Bremen","inadequately","","","","","","","","","","","","","",""
"1989","Bremen","middle vocational","","","","","","","","","","","","","",""
"1989","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1989","Hamburg","general elemantary","","","","","","","","","","","","","",""
"1989","Hamburg","higher education","","","","","","","","","","","","","",""
"1989","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1989","Hamburg","in school","","","","","","","","","","","","","",""
"1989","Hamburg","inadequately","","","","","","","","","","","","","",""
"1989","Hamburg","middle vocational","","","","","","","","","","","","","",""
"1989","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1989","Hesse","general elemantary","","","","","","","","","","","","","",""
"1989","Hesse","higher education","","","","","","","","","","","","","",""
"1989","Hesse","higher vocational","","","","","","","","","","","","","",""
"1989","Hesse","in school","","","","","","","","","","","","","",""
"1989","Hesse","inadequately","","","","","","","","","","","","","",""
"1989","Hesse","middle vocational","20.36","14.39","86","4","8","23","50","99","16.57","24.15","1","99","10","15"
"1989","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1989","Lower Saxony","general elemantary","14.91","10","33","2","8","20","40","48","10.34","19.48","1","48","8","16"
"1989","Lower Saxony","higher education","","","","","","","","","","","","","",""
"1989","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"1989","Lower Saxony","in school","","","","","","","","","","","","","",""
"1989","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1989","Lower Saxony","middle vocational","21.77","12.97","118","2","6","30","52","95","17.76","25.78","1","99","10","16"
"1989","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","general elemantary","17.17","15.57","66","2","7","22","40","50","13.37","20.97","1","72","10","20"
"1989","North Rhine-Westphalia","higher education","20.56","15.8","72","6","10","25","40","80","16.68","24.44","1","80","10","20"
"1989","North Rhine-Westphalia","higher vocational","16.72","15","40","5","8","20","35","45","13.09","20.35","3","45","10","20"
"1989","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","middle vocational","22.88","16","258","4","10","30","50","99","20.33","25.43","0","99","14","20"
"1989","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
