"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Urban Area","West Germany","18.87","12","1497","4","8","24","40","98","18","19.74","0","99","11","14"
"1995","Rural Area","East Germany","19.47","12","610","4","6","25","40","99","17.94","21","0","99","12","15"
"1995","Rural Area","West Germany","17.77","12","436","3","6","20","40","90","16.07","19.47","1","99","10","12"
"1995","Urban Area","East Germany","20.62","14","399","5","8","30","44","90","18.86","22.38","1","99","12","15"
"1995","Urban Area","West Germany","19.76","15","1754","4","8","25","40","86","18.96","20.56","1","99","13","15"
"1996","Rural Area","East Germany","19.79","14.31","568","5","8","25","42","80","18.32","21.26","1","99","12","15"
"1996","Rural Area","West Germany","17.21","11","462","4","7","20","40","80","15.66","18.76","1","99","10","14"
"1996","Urban Area","East Germany","20.27","13.37","391","4","8","30","44","80","18.45","22.09","1","99","10","15"
"1996","Urban Area","West Germany","18.43","14","1706","4","8","24","40","80","17.68","19.18","1","99","12","15"
"1997","Rural Area","East Germany","20.7","15","604","5","8","27","50","90","19.24","22.16","1","99","12","15"
"1997","Rural Area","West Germany","18.98","14","449","4","8","21","40","90","17.31","20.65","1","99","12","15"
"1997","Urban Area","East Germany","19.76","15","367","4","9","25","40","80","17.94","21.58","2","99","10","15"
"1997","Urban Area","West Germany","18.78","14","1722","5","8","25","40","80","18.02","19.54","1","99","12","15"
"1998","Rural Area","East Germany","19.22","14.66","658","4","8","25","40","80","17.91","20.53","1","99","12","15"
"1998","Rural Area","West Germany","19.35","14","533","4","8","25","40","90","17.89","20.81","1","99","12","15"
"1998","Urban Area","East Germany","20.52","15","380","4","8","25","50","80","18.67","22.37","1","99","12","15"
"1998","Urban Area","West Germany","19.75","15","1939","5","8","25","40","80","19.01","20.49","1","99","15","15"
"1999","Rural Area","East Germany","20.5","15","642","5","9","27","45","90","19.14","21.86","1","99","13","15"
"1999","Rural Area","West Germany","18.96","15","553","4","8","24","40","80","17.54","20.38","1","99","12","15"
"1999","Urban Area","East Germany","19.95","12","391","5","9","24","48","90","18.05","21.85","1","99","12","15"
"1999","Urban Area","West Germany","19.58","15","1917","4","8","25","40","80","18.85","20.31","1","99","14","15"
"2000","Rural Area","East Germany","19","15","898","5","8","21","40","99","17.84","20.16","1","99","12","15"
"2000","Rural Area","West Germany","18.33","14","1016","5","8","21","40","85","17.31","19.35","1","99","12","15"
"2000","Urban Area","East Germany","18.92","12","494","5","8","20","40","99","17.29","20.55","1","99","12","15"
"2000","Urban Area","West Germany","19.66","15","3221","5","8","25","40","90","19.07","20.25","1","99","14","15"
"2001","Rural Area","East Germany","17.6","13","861","5","8","22","36","72","16.61","18.59","1","99","10","14"
"2001","Rural Area","West Germany","17.47","12","921","4","8","20","40","80","16.44","18.5","1","99","12","15"
"2001","Urban Area","East Germany","18.27","12","487","4","7","20","40","90","16.66","19.88","1","99","10","15"
"2001","Urban Area","West Germany","19.35","15","3039","5","8","25","40","80","18.75","19.95","1","99","15","15"
"2002","Rural Area","East Germany","19.8","14","815","4","8","24","40","99","18.54","21.06","1","99","12","15"
"2002","Rural Area","West Germany","19.17","13","934","5","8","20","40","99","18.01","20.33","1","99","10","15"
"2002","Urban Area","East Germany","17.93","10","493","4","8","20","40","99","16.19","19.67","1","99","10","14"
"2002","Urban Area","West Germany","18.95","15","3273","4","8","24","40","80","18.35","19.55","1","99","15","15"
"2003","Rural Area","East Germany","17.01","12","774","4","8","20","40","75","15.91","18.11","1","99","10","13"
"2003","Rural Area","West Germany","18.08","12","907","4","7","20","40","90","16.93","19.23","1","99","12","15"
"2003","Urban Area","East Germany","17.51","12","491","4","8","20","40","80","15.93","19.09","1","99","10","15"
"2003","Urban Area","West Germany","18.23","13","3063","4","8","20","40","90","17.63","18.83","1","99","12","15"
"2004","Rural Area","East Germany","18.58","15","772","5","8","20","40","90","17.4","19.76","1","99","10","15"
"2004","Rural Area","West Germany","17.4","12.62","884","4","8","20","40","80","16.26","18.54","1","99","12","15"
"2004","Urban Area","East Germany","16.21","10","461","4","6","20","34","80","14.64","17.78","1","99","10","14"
"2004","Urban Area","West Germany","18.42","14","2973","4","8","20","40","99","17.8","19.04","1","99","13","15"
"2005","Rural Area","East Germany","17.8","12","700","4","8","20","40","93","16.48","19.12","1","99","10","12"
"2005","Rural Area","West Germany","17.34","11","790","4","7","20","40","90","16.12","18.56","1","99","10","12"
"2005","Urban Area","East Germany","16.9","10","439","4","6","20","40","80","15.35","18.45","1","99","10","12"
"2005","Urban Area","West Germany","19.22","14","2823","4","8","25","40","90","18.58","19.86","1","99","12","15"
"2006","Rural Area","East Germany","19.16","15","795","5","8","24","40","90","17.97","20.35","1","99","12","15"
"2006","Rural Area","West Germany","18.67","12","917","5","7","20","40","96","17.53","19.81","1","99","11","15"
"2006","Urban Area","East Germany","18.59","13","470","4","7","24","40","80","16.97","20.21","1","99","10","15"
"2006","Urban Area","West Germany","18.88","15","3205","4","8","25","40","80","18.29","19.47","1","99","14","15"
"2007","Rural Area","East Germany","18.9","15","774","4","8","25","40","95","17.73","20.07","1","99","12","15"
"2007","Rural Area","West Germany","19.28","12","879","4","8","25","40","99","18.01","20.55","1","99","10","12"
"2007","Urban Area","East Germany","17.48","10","456","4","8","20","38","99","15.85","19.11","1","99","10","12"
"2007","Urban Area","West Germany","19.8","15","2993","4","8","25","40","90","19.17","20.43","1","99","15","15"
"2008","Rural Area","East Germany","18.14","15","749","5","8","20","32","96","16.9","19.38","1","99","12","15"
"2008","Rural Area","West Germany","18.46","13.3","847","4","8","20","40","99","17.26","19.66","1","99","11","15"
"2008","Urban Area","East Germany","16.17","12","452","4","7","20","35","60","14.75","17.59","1","99","10","14"
"2008","Urban Area","West Germany","18.91","14","2870","4","8","22","40","89","18.3","19.52","1","99","14","15"
"2009","Rural Area","East Germany","19.87","15","672","5","8","24","48","80","18.53","21.21","1","99","10","15"
"2009","Rural Area","West Germany","17.37","10.27","746","5","8","20","40","90","16.13","18.61","1","99","10","14"
"2009","Urban Area","East Germany","16.83","12","409","4","8","20","38","80","15.26","18.4","1","99","10","15"
"2009","Urban Area","West Germany","19.04","15","2428","4","8","25","40","85","18.35","19.73","1","99","14","15"
"2010","Rural Area","East Germany","18.39","12","801","4","7","24","40","80","17.2","19.58","1","99","10","14"
"2010","Rural Area","West Germany","18.14","12","1136","4","8","20","40","99","17.15","19.13","1","99","12","15"
"2010","Urban Area","East Germany","16.98","10","497","3","6","20","35","99","15.49","18.47","1","99","10","12"
"2010","Urban Area","West Germany","18.82","12","3298","4","8","23","40","90","18.23","19.41","1","99","12","15"
"2011","Rural Area","East Germany","17.05","14","986","5","9","20","35","80","16.06","18.04","1","99","12","15"
"2011","Rural Area","West Germany","19.49","15","1577","5","8","25","40","80","18.65","20.33","1","99","12","15"
"2011","Urban Area","East Germany","16.57","12","605","4","6","20","40","75","15.34","17.8","1","99","10","15"
"2011","Urban Area","West Germany","19.03","15","4291","4","8","24","40","80","18.51","19.55","1","99","13","15"
"2012","Rural Area","East Germany","16.34","12","978","4","8","20","32","74","15.35","17.33","1","99","10","12"
"2012","Rural Area","West Germany","17.19","11","1627","4","7","20","36","90","16.38","18","1","99","10","13"
"2012","Urban Area","East Germany","16.64","12","584","4","7","20","35","80","15.4","17.88","1","90","10","12"
"2012","Urban Area","West Germany","17.91","12","4196","4","7","20","40","85","17.4","18.42","1","99","12","13"
"2013","Rural Area","East Germany","15.38","10","933","4","8","20","30","72","14.42","16.34","1","99","10","12"
"2013","Rural Area","West Germany","16.15","10","1694","4","7","20","35","70","15.42","16.88","1","99","11","13"
"2013","Urban Area","East Germany","15.88","10","592","3","6","20","40","60","14.69","17.07","1","99","10","12"
"2013","Urban Area","West Germany","16.88","12","4734","4","7","20","38","80","16.43","17.33","1","99","12","12"
"2014","Rural Area","East Germany","15.36","10","859","4","6","20","30","80","14.33","16.39","1","99","10","12"
"2014","Rural Area","West Germany","16.11","10","1555","4","7","20","35","80","15.36","16.86","1","99","10","12"
"2014","Urban Area","East Germany","16.98","10","558","4","6","20","40","80","15.63","18.33","1","99","10","12"
"2014","Urban Area","West Germany","16.35","10","4195","4","6","20","35","80","15.89","16.81","1","99","10","12"
"2015","Rural Area","East Germany","14.68","10","831","3","6","20","30","70","13.75","15.61","1","99","10","10"
"2015","Rural Area","West Germany","17.2","12","1647","4","8","20","40","80","16.43","17.97","1","99","10","12"
"2015","Urban Area","East Germany","15.83","10","544","4","7","20","32","90","14.53","17.13","1","99","10","12"
"2015","Urban Area","West Germany","16.55","12","4170","4","7","20","35","80","16.09","17.01","1","99","12","12"
"2016","Rural Area","East Germany","13.75","10","814","4","5","20","30","60","12.82","14.68","1","99","10","10"
"2016","Rural Area","West Germany","15.72","11","1517","4","6","20","30","80","14.94","16.5","1","200","10","12"
"2016","Urban Area","East Germany","14.01","10","516","4","5","20","30","60","12.81","15.21","1","99","10","10"
"2016","Urban Area","West Germany","16.03","10","3953","4","6","20","35","80","15.56","16.5","1","108","10","12"
"2017","Rural Area","East Germany","15.92","10","888","4","5","20","36","80","14.92","16.92","1","120","10","11"
"2017","Rural Area","West Germany","15.88","11","1678","4","7","20","32","80","15.2","16.56","1","100","10","12"
"2017","Urban Area","East Germany","14.94","10","528","4","6","20","30","80","13.73","16.15","1","99","10","10"
"2017","Urban Area","West Germany","16.29","10","4208","4","7","20","35","80","15.84","16.74","1","146","10","12"
"2018","Rural Area","East Germany","14.73","10","889","3","5","20","30","80","13.86","15.6","1","107","10","10"
"2018","Rural Area","West Germany","15.93","12","1666","4","7","20","30","80","15.2","16.66","1","140","10","12"
"2018","Urban Area","East Germany","14.37","10","518","4","6","20","30","80","13.14","15.6","1","99","10","10"
"2018","Urban Area","West Germany","15.95","10","4308","4","6","20","35","80","15.5","16.4","1","150","10","10"
"2019","Rural Area","East Germany","13.93","10","856","4","5","20","30","75","12.99","14.87","1","95","10","11"
"2019","Rural Area","West Germany","15.8","10","1535","4","6","20","32","80","15.03","16.57","1","99","10","10"
"2019","Urban Area","East Germany","14.06","10","416","3","5","20","25","80","12.46","15.66","1","99","10","12"
"2019","Urban Area","West Germany","15.65","10","3697","4","6","20","32","80","15.16","16.14","1","99","10","12"
