"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","West Germany","16.29","10","5750","4","6","20","35","80","15.9","16.68","1","99","10","12"
"2015","East Germany","15.16","10","1375","4","6","20","30","80","14.4","15.92","1","99","10","10"
"2015","West Germany","16.72","12","5817","4","7","20","35","80","16.32","17.12","1","99","12","12"
"2016","East Germany","13.86","10","1330","4","5","20","30","60","13.13","14.59","1","99","10","10"
"2016","West Germany","15.96","10","5470","4","6","20","35","80","15.56","16.36","1","200","10","12"
"2017","East Germany","15.53","10","1416","4","5","20","35","80","14.76","16.3","1","120","10","10"
"2017","West Germany","16.19","10","5886","4","7","20","35","80","15.81","16.57","1","146","10","12"
"2018","East Germany","14.59","10","1407","3","6","20","30","80","13.88","15.3","1","107","10","10"
"2018","West Germany","15.95","10","5974","4","6","20","33","80","15.57","16.33","1","150","10","11"
"2019","East Germany","13.88","10","1381","4","5","20","28","80","13.09","14.67","1","99","10","10"
"2019","West Germany","15.84","10","5481","4","6","20","32","80","15.43","16.25","1","99","10","10"
