"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","(Married) couple without C.","Female","14.66","10","148","3","7","20","30","60","12.38","16.94","1","80","10","12"
"1986","(Married) couple without C.","Male","21.65","16","253","5","10","30","50","90","19.49","23.81","1","99","15","20"
"1986","1-pers.-HH","Female","17.5","10.9","82","4","7","23","32","99","13.57","21.43","1","99","9","17"
"1986","1-pers.-HH","Male","19.93","12","135","5","8","20","48","90","16.63","23.23","0","99","11","16"
"1986","Couple + C. GT 16 ","Female","13.56","10","105","2","4","18","25","90","10.7","16.42","1","90","8","11"
"1986","Couple + C. GT 16 ","Male","18.24","12","267","5","8","20","40","80","16.28","20.2","1","99","12","15"
"1986","Couple + C. LE 16","Female","16.93","12","69","3","6","20","40","90","12.77","21.09","0","90","8","15"
"1986","Couple + C. LE 16","Male","22.08","18","434","5","10","30","44","80","20.4","23.76","1","90","16","20"
"1986","Couple + C. LE and GT 16","Female","12.3","8.36","46","2","4","14","24","70","8.16","16.44","2","70","6","12"
"1986","Couple + C. LE and GT 16","Male","22.35","18","158","4","9","30","50","80","19.58","25.12","0","80","15","20"
"1986","Single parent","Female","14.61","9.12","39","3","4","16","25","80","9.22","20","1","80","5","14"
"1986","Single parent","Male","15.26","13.15","36","5","7","20","30","48","11.88","18.64","3","48","8","18"
"1987","(Married) couple without C.","Female","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","Male","","","","","","","","","","","","","",""
"1987","1-pers.-HH","Female","","","","","","","","","","","","","",""
"1987","1-pers.-HH","Male","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","Female","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","Male","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","Female","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","Male","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","Male","","","","","","","","","","","","","",""
"1987","Single parent","Female","","","","","","","","","","","","","",""
"1987","Single parent","Male","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","Female","15.24","10.15","173","4","8","20","28","62","13.13","17.35","1","99","10","15"
"1988","(Married) couple without C.","Male","22.18","15","256","6","9","30","50","99","19.83","24.53","1","99","12","20"
"1988","1-pers.-HH","Female","19.15","15.31","70","4","8","30","40","60","15.8","22.5","2","60","10","20"
"1988","1-pers.-HH","Male","20.41","16","96","6","10","24","40","80","17.12","23.7","2","80","12","20"
"1988","Couple + C. GT 16 ","Female","13.56","10","128","2","5","20","30","50","11.35","15.77","1","70","8","12"
"1988","Couple + C. GT 16 ","Male","18.63","12","268","5","8","22","40","80","16.59","20.67","1","99","10","15"
"1988","Couple + C. LE 16","Female","12.92","10","75","2","4","16","24","99","9.68","16.16","1","99","8","14"
"1988","Couple + C. LE 16","Male","22.58","15.97","439","5","10","30","50","99","20.74","24.42","1","99","15","16"
"1988","Couple + C. LE and GT 16","Female","12.21","7.6","42","2","3","20","30","50","8.85","15.57","1","50","5","11"
"1988","Couple + C. LE and GT 16","Male","18.79","12","122","4","8","25","40","90","15.56","22.02","2","95","10","20"
"1988","Single parent","Female","14.6","9.23","52","3","5","20","30","80","10.49","18.71","1","80","8","12"
"1988","Single parent","Male","16.53","10","38","4","8","20","40","50","11.85","21.21","1","50","10","20"
"1989","(Married) couple without C.","Female","14.89","10","186","2","5","20","35","82","12.31","17.47","0","99","8","12"
"1989","(Married) couple without C.","Male","21.83","16.25","266","5","10","25","48","99","19.54","24.12","2","99","14","20"
"1989","1-pers.-HH","Female","18.39","12","91","3","8","20","50","99","14.56","22.22","2","99","10","16"
"1989","1-pers.-HH","Male","27.23","20","113","7","10","35","70","99","22.96","31.5","1","99","11","24"
"1989","Couple + C. GT 16 ","Female","13.12","10","137","2","5","15","30","99","10.82","15.42","0","99","8","12"
