"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","Rural Area","17.52","12","1782","5","8","20","39","80","16.8","18.24","1","99","12","14"
"2001","Urban Area","19.25","15","3526","5","8","25","40","80","18.69","19.81","1","99","15","15"
"2002","Rural Area","19.41","14","1749","4","8","23","40","99","18.56","20.26","1","99","12","14"
"2002","Urban Area","18.86","15","3766","4","8","24","40","90","18.29","19.43","1","99","14","15"
"2003","Rural Area","17.7","12","1681","4","7","20","40","90","16.9","18.5","1","99","12","14"
"2003","Urban Area","18.16","13","3554","4","8","20","40","90","17.6","18.72","1","99","12","15"
"2004","Rural Area","17.83","14","1656","4","8","20","40","90","17.01","18.65","1","99","12","14"
"2004","Urban Area","18.23","12.15","3434","4","8","20","40","90","17.66","18.8","1","99","12","15"
"2005","Rural Area","17.5","12","1490","4","8","20","40","90","16.61","18.39","1","99","10","12"
"2005","Urban Area","19","13","3262","4","8","25","40","90","18.41","19.59","1","99","12","15"
"2006","Rural Area","18.85","13","1712","5","8","22","40","90","18.03","19.67","1","99","12","15"
"2006","Urban Area","18.85","14","3675","4","8","25","40","80","18.29","19.41","1","99","13","15"
"2007","Rural Area","19.14","12","1653","4","8","25","40","98","18.27","20.01","1","99","11","12"
"2007","Urban Area","19.6","15","3449","4","8","24","40","90","19.01","20.19","1","99","14","15"
"2008","Rural Area","18.34","14","1596","5","8","20","40","99","17.48","19.2","1","99","12","15"
"2008","Urban Area","18.66","14","3322","4","8","20","40","80","18.09","19.23","1","99","13","15"
"2009","Rural Area","18.27","12","1418","5","8","20","40","90","17.36","19.18","1","99","10","15"
"2009","Urban Area","18.83","15","2837","4","8","24","40","85","18.2","19.46","1","99","14","15"
"2010","Rural Area","18.23","12","1937","4","8","20","40","99","17.47","18.99","1","99","12","14"
"2010","Urban Area","18.63","12","3795","4","8","20","40","90","18.08","19.18","1","99","12","15"
"2011","Rural Area","18.64","15","2563","5","8","20","40","80","18","19.28","1","99","12","15"
"2011","Urban Area","18.79","15","4896","4","8","22","40","80","18.31","19.27","1","99","13","15"
"2012","Rural Area","16.92","12","2605","4","8","20","35","85","16.29","17.55","1","99","10","12"
"2012","Urban Area","17.79","12","4780","4","7","20","40","85","17.32","18.26","1","99","12","12"
"2013","Rural Area","15.88","10","2627","4","7","20","32","70","15.3","16.46","1","99","10","12"
"2013","Urban Area","16.79","12","5326","4","7","20","40","80","16.37","17.21","1","99","12","12"
"2014","Rural Area","15.86","10","2414","4","7","20","32","80","15.26","16.46","1","99","10","11"
"2014","Urban Area","16.41","10","4753","4","6","20","37","80","15.98","16.84","1","99","10","12"
"2015","Rural Area","16.4","10","2478","4","7","20","35","80","15.8","17","1","99","10","12"
"2015","Urban Area","16.47","12","4714","4","7","20","35","80","16.03","16.91","1","99","11","12"
"2016","Rural Area","15.09","10","2331","4","6","20","30","80","14.49","15.69","1","200","10","11"
"2016","Urban Area","15.83","10","4469","4","6","20","35","80","15.39","16.27","1","108","10","11"
"2017","Rural Area","15.89","10","2566","4","6","20","34","80","15.32","16.46","1","120","10","12"
"2017","Urban Area","16.16","10","4736","4","7","20","35","80","15.74","16.58","1","146","10","12"
"2018","Rural Area","15.56","10","2555","4","6","20","30","80","14.99","16.13","1","140","10","11"
"2018","Urban Area","15.81","10","4826","4","6","20","33","80","15.39","16.23","1","150","10","10"
"2019","Rural Area","15.22","10","2391","4","6","20","30","80","14.62","15.82","1","99","10","10"
"2019","Urban Area","15.53","10","4113","4","6","20","30","80","15.06","16","1","99","10","11"
