"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","lower secondary degree","21.17","15","1063","5","8","27","48","99","20.02","22.32","0","99","12","15"
"1991","no degree/no degree yet","17.83","15","86","5","8","23","36","60","14.12","21.54","0","90","10","20"
"1991","Other degree","19.39","15","193","5","10","25","40","84","17.01","21.77","0","99","10","16"
"1991","secondary school degree","17.88","12","974","4","8","20","40","80","16.87","18.89","0","99","12","15"
"1992","college entrance qualification","19.95","15","579","4","8","27","40","80","18.43","21.47","0","99","12","16"
"1992","lower secondary degree","19.9","15","1025","4","8","25","40","96","18.79","21.01","0","99","12","15"
"1992","no degree/no degree yet","17.03","14.75","80","3","7","20","40","85","13.79","20.27","0","85","10","16"
"1992","Other degree","18.64","15","164","5","10","20","40","80","16.22","21.06","2","99","12","18"
"1992","secondary school degree","18.23","12","1094","4","8","22","40","99","17.2","19.26","0","99","10","13"
"1993","college entrance qualification","20.94","15","562","4","9","26","45","90","19.34","22.54","0","99","15","18"
"1993","lower secondary degree","18.34","12","930","4","8","20","40","99","17.16","19.52","0","99","12","15"
"1993","no degree/no degree yet","21.45","20","59","3","8","30","50","99","17.07","25.83","1","99","10","20"
"1993","Other degree","17.04","15","134","3","8","24","32","64","14.34","19.74","1","99","12","16"
"1993","secondary school degree","18.27","12","1101","4","6","20","40","95","17.2","19.34","0","99","10","12"
"1994","college entrance qualification","21.06","15.86","605","5","8","30","40","90","19.56","22.56","1","99","15","17"
"1994","lower secondary degree","18.39","12","934","4","8","20","40","99","17.21","19.57","0","99","11","15"
"1994","no degree/no degree yet","18.39","13.2","48","3","8","30","50","52","14.14","22.64","0","52","8","22"
"1994","Other degree","20.02","14","137","3","8","30","50","70","17.15","22.89","1","80","10","18"
"1994","secondary school degree","18.09","12","1113","4","8","20","40","88","17.08","19.1","0","99","10","13"
"1995","college entrance qualification","22.1","15.58","663","4","10","30","49","86","20.62","23.58","1","99","15","17"
"1995","lower secondary degree","19.56","14","990","4","8","25","40","86","18.45","20.67","0","99","12","15"
"1995","no degree/no degree yet","17.62","14.81","61","2","8","25","40","60","14.08","21.16","2","66","10","20"
"1995","Other degree","19.49","15","199","5","9","26","40","80","17.31","21.67","2","99","12","16"
"1995","secondary school degree","17.77","12","1199","4","7","20","40","90","16.79","18.75","0","99","10","12"
"1996","college entrance qualification","21.33","15","677","5","10","30","45","85","19.91","22.75","1","99","15","17"
"1996","lower secondary degree","17.7","14","951","4","8","20","36","80","16.7","18.7","1","99","12","15"
"1996","no degree/no degree yet","16.46","12","58","5","10","20","40","50","12.92","20","1","72","10","16"
"1996","Other degree","18.83","15","173","5","8","24","40","99","16.45","21.21","1","99","11","17"
"1996","secondary school degree","17.3","12","1173","4","7","20","40","80","16.37","18.23","1","99","10","12"
"1997","college entrance qualification","21.48","15","721","4","8","30","50","80","20.05","22.91","1","99","14","16"
"1997","lower secondary degree","18.15","13.03","923","4","8","24","40","80","17.13","19.17","1","93","12","15"
"1997","no degree/no degree yet","18.63","14.84","46","5","8","30","40","60","14.24","23.02","3","80","8","20"
"1997","Other degree","19.13","15","163","4","8","24","40","72","16.6","21.66","1","99","10","18"
"1997","secondary school degree","18","12","1195","4","8","20","40","80","17.09","18.91","1","99","12","15"
"1998","college entrance qualification","20.71","15","829","5","8","25","40","90","19.45","21.97","1","99","15","17"
"1998","lower secondary degree","18.98","15","983","5","8","24","40","80","17.96","20","1","99","15","16"
"1998","no degree/no degree yet","21.71","19.87","44","5","10","35","40","60","16.32","27.1","1","80","10","20"
"1998","Other degree","18.66","15","163","4","10","20","35","80","16.24","21.08","2","97","13","18"
"1998","secondary school degree","19.4","14","1319","5","8","25","40","81","18.5","20.3","1","99","12","14"
"1999","college entrance qualification","20.7","15","880","5","9","28","42","80","19.53","21.87","1","99","14","15"
"1999","lower secondary degree","19.59","15","991","4","8","25","40","80","18.55","20.63","1","99","15","15"
"1999","no degree/no degree yet","28.36","14.58","51","5","10","60","60","99","22.57","34.15","2","99","10","20"
"1999","Other degree","18.39","15","163","4","10","20","35","80","16.01","20.77","1","80","12","18"
"1999","secondary school degree","18.66","14","1314","4","8","22","40","80","17.75","19.57","1","99","12","15"
"2000","college entrance qualification","21.74","15","1596","5","10","30","45","99","20.81","22.67","1","99","15","15"
"2000","lower secondary degree","19.14","15","1628","5","8","24","40","90","18.31","19.97","1","99","14","15"
"2000","no degree/no degree yet","23.5","15","49","5","8","26","60","99","17.65","29.35","1","99","10","20"
"2000","Other degree","17.75","12.88","222","4","8","20","40","80","15.7","19.8","1","99","12","15"
"2000","secondary school degree","17.44","12","2129","5","8","20","37","80","16.76","18.12","1","99","12","14"
"2001","college entrance qualification","20.81","15","1537","4","10","25","45","80","19.89","21.73","1","99","15","15"
"2001","lower secondary degree","19.04","15","1430","5","8","24","40","90","18.19","19.89","1","99","15","15"
"2001","no degree/no degree yet","19.12","12","40","4","7","20","40","99","12.03","26.21","1","99","8","20"
"2001","Other degree","17.21","11.31","217","5","8","20","35","70","15.08","19.34","1","90","10","16"
"2001","secondary school degree","16.99","12","2070","5","8","20","38","72","16.35","17.63","1","99","11","12"
"2002","college entrance qualification","20.25","15","1947","4","8","26","40","89","19.38","21.12","1","99","15","16"
"2002","lower secondary degree","18.9","15","1240","5","9","23","40","99","18.02","19.78","1","99","13","15"
"2002","no degree/no degree yet","16.6","10","37","2","3","20","40","70","9.71","23.49","2","88","4","15"
"2002","Other degree","18.04","10","189","4","8","20","40","99","15.27","20.81","2","99","10","15"
"2002","secondary school degree","18.4","12","2077","4","7","21","40","99","17.66","19.14","1","99","11","12"
"2003","college entrance qualification","19.44","15","1855","4","8","25","40","95","18.58","20.3","1","99","14","15"
"2003","lower secondary degree","18.41","12","1170","4","8","20","40","90","17.49","19.33","1","99","12","15"
"2003","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Other degree","16.83","12","161","3","10","20","30","99","14.17","19.49","1","99","10","16"
"2003","secondary school degree","16.57","12","1981","4","7","20","35","80","15.9","17.24","1","99","10","12"
"2004","college entrance qualification","19.66","15","1745","5","8","25","40","99","18.79","20.53","1","99","15","15"
"2004","lower secondary degree","18.2","14","1124","4","8","20","40","80","17.21","19.19","1","99","12","15"
"2004","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Other degree","14.54","12","165","6","8","18","29","50","12.64","16.44","1","80","10","14"
"2004","secondary school degree","17.17","12","1982","4","6","20","40","99","16.47","17.87","1","99","10","12"
"2005","college entrance qualification","19.67","15","1666","4","8","25","40","96","18.78","20.56","1","99","12","15"
"2005","lower secondary degree","18.6","12","1041","4","8","25","40","90","17.61","19.59","1","99","12","15"
"2005","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Other degree","18.14","12.39","162","4","7","22","40","80","15.56","20.72","1","99","10","16"
"2005","secondary school degree","17.63","11","1807","4","8","20","40","90","16.85","18.41","1","99","10","12"
"2006","college entrance qualification","20.78","15","1887","5","8","30","40","90","19.92","21.64","1","99","15","15"
"2006","lower secondary degree","18.22","14","1158","5","8","20","40","80","17.31","19.13","1","99","12","15"
"2006","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Other degree","18.05","12","187","4","8","20","40","80","15.62","20.48","1","99","12","18"
"2006","secondary school degree","17.82","12","2055","4","8","20","40","86","17.13","18.51","1","99","11","12"
"2007","college entrance qualification","21.22","15","1813","4","8","25","50","99","20.31","22.13","1","99","15","15"
"2007","lower secondary degree","19","15","1071","4","8","24","40","80","18.02","19.98","1","99","12","15"
"2007","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Other degree","22.43","15","170","4","10","30","45","96","19.9","24.96","1","96","14","20"
"2007","secondary school degree","18.06","12","1944","4","8","21","40","80","17.33","18.79","1","99","11","12"
"2008","college entrance qualification","19.19","15","1715","5","8","24","40","84","18.33","20.05","1","99","15","15"
"2008","lower secondary degree","18.92","14","1006","5","8","20","40","80","17.87","19.97","1","99","12","15"
"2008","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Other degree","19.29","10","155","4","6","21","40","99","16.62","21.96","1","99","10","15"
"2008","secondary school degree","17.76","12","1909","4","8","20","40","90","17.06","18.46","1","99","12","13"
"2009","college entrance qualification","19.26","15","1615","5","8","24","40","90","18.36","20.16","1","99","14","15"
"2009","lower secondary degree","17.82","12","806","4","8","20","40","80","16.65","18.99","1","99","12","15"
"2009","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Other degree","24.1","20","100","5","10","35","50","60","20.86","27.34","2","80","12","20"
"2009","secondary school degree","18.01","12","1618","4","8","20","40","90","17.23","18.79","1","99","11","15"
"2010","college entrance qualification","18.71","12","2167","4","7","20","40","99","17.96","19.46","1","99","13","15"
"2010","lower secondary degree","18.67","13","1034","5","8","24","40","80","17.61","19.73","1","99","13","15"
"2010","no degree/no degree yet","23.97","10","34","1","1","25","80","99","15.75","32.19","1","99","10","20"
"2010","Other degree","21.51","14.69","260","5","10","30","50","99","19.27","23.75","1","99","10","20"
"2010","secondary school degree","17.81","11.19","2130","4","7","20","37","99","17.12","18.5","1","99","10","12"
"2011","college entrance qualification","19.75","15","2741","5","8","25","40","80","19.08","20.42","1","99","15","15"
"2011","lower secondary degree","19.39","15","1326","5","9","22","40","90","18.48","20.3","1","99","15","15"
"2011","no degree/no degree yet","20.87","14.1","63","1","5","30","40","80","16.05","25.69","1","80","10","20"
"2011","Other degree","19.64","15","345","5","8","30","40","80","17.96","21.32","2","99","12","19"
"2011","secondary school degree","17.27","12","2771","4","8","20","40","80","16.68","17.86","1","99","11","12"
"2012","college entrance qualification","18.2","12","2784","4","7","21","40","80","17.58","18.82","1","99","12","13"
"2012","lower secondary degree","18.4","12","1320","4","8","22","40","86","17.43","19.37","1","99","12","15"
"2012","no degree/no degree yet","20.96","15","63","2","5","27","40","80","15.28","26.64","2","99","10","18"
"2012","Other degree","18.97","15","359","5","10","23","40","80","17.19","20.75","1","99","14","16"
"2012","secondary school degree","16.11","11","2697","4","7","20","32","80","15.53","16.69","1","99","10","12"
"2013","college entrance qualification","17.28","12","2745","4","6","20","40","80","16.67","17.89","1","99","10","12"
"2013","lower secondary degree","16.51","12","1360","4","8","20","35","70","15.66","17.36","1","99","12","15"
"2013","no degree/no degree yet","15.23","11","90","4","5","20","30","60","12.39","18.07","1","90","8","12"
"2013","Other degree","18.62","15","908","5","8","24","40","80","17.62","19.62","1","99","13","15"
"2013","secondary school degree","15.59","10","2674","4","6","20","30","75","15.03","16.15","1","99","10","12"
"2014","college entrance qualification","17.24","10","2581","4","6","20","40","80","16.63","17.85","1","99","10","10"
"2014","lower secondary degree","16.27","10","1204","4","6","20","36","80","15.39","17.15","1","99","11","13"
"2014","no degree/no degree yet","14.8","10.22","67","5","5","20","25","80","11.37","18.23","1","80","10","15"
"2014","Other degree","16.98","12","717","5","8","20","30","80","15.85","18.11","1","99","12","15"
"2014","secondary school degree","15.18","10","2404","4","6","20","30","70","14.61","15.75","1","99","10","10"
"2015","college entrance qualification","16.68","11.75","2551","4","6","20","35","80","16.05","17.31","1","99","10","12"
"2015","lower secondary degree","16.76","12","1128","4","8","20","35","80","15.84","17.68","1","99","12","15"
"2015","no degree/no degree yet","12.84","10","69","3","5","18","29","50","9.79","15.89","1","60","10","20"
"2015","Other degree","19.78","15","888","5","10","25","40","80","18.7","20.86","1","99","14","16"
"2015","secondary school degree","15.59","10","2332","4","6","20","30","70","15.03","16.15","1","99","10","10"
"2016","college entrance qualification","15.87","10","2531","4","6","20","35","80","15.25","16.49","1","200","10","12"
"2016","lower secondary degree","16.71","10","1064","4","7","20","35","80","15.76","17.66","1","99","10","12"
"2016","no degree/no degree yet","15.92","14","67","5","10","24","30","40","12.98","18.86","1","71","10","15"
"2016","Other degree","18.73","15","741","5","8","20","40","80","17.6","19.86","1","108","14","16"
"2016","secondary school degree","14.23","10","2185","4","6","20","30","60","13.67","14.79","1","99","10","10"
"2017","college entrance qualification","15.74","10","2799","4","6","20","35","80","15.18","16.3","1","99","10","10"
"2017","lower secondary degree","17.55","12","1077","4","8","20","40","80","16.63","18.47","1","99","11","15"
"2017","no degree/no degree yet","16.23","10","81","7","10","20","40","50","12.9","19.56","2","100","10","20"
"2017","Other degree","17.82","12","721","5","8","20","40","80","16.75","18.89","1","99","12","15"
"2017","secondary school degree","15.4","10","2397","4","6","20","30","75","14.84","15.96","1","146","10","10"
"2018","college entrance qualification","15.83","10","2738","4","6","20","40","80","15.25","16.41","1","140","10","10"
"2018","lower secondary degree","16.61","12","1073","4","6","20","36","76","15.69","17.53","1","99","12","14"
"2018","no degree/no degree yet","18.97","10","95","4","6","24","44","99","15.47","22.47","2","99","10","18"
"2018","Other degree","18.37","15","769","4","8","23","37","80","17.3","19.44","1","99","10","15"
"2018","secondary school degree","14.89","10","2341","4","6","20","30","70","14.33","15.45","1","150","10","10"
"2019","college entrance qualification","15.37","10","2701","4","5","20","32","80","14.77","15.97","1","99","10","10"
"2019","lower secondary degree","16.32","10","912","4","7","20","35","80","15.31","17.33","1","99","10","13"
"2019","no degree/no degree yet","17.18","10","106","2","5","26","40","50","14.01","20.35","1","80","10","20"
"2019","Other degree","19.21","14","670","5","8","25","40","90","17.98","20.44","1","99","12","15"
"2019","secondary school degree","14.39","10","2169","4","6","20","30","80","13.8","14.98","1","99","10","10"
