"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","35-65 y.","20.58","15","2087","4","9","26","45","80","19.81","21.35","1","99","15","15"
"1999","66 and older","","","","","","","","","","","","","",""
"2000","16-34 y.","18.35","12","1984","4","8","20","40","99","17.59","19.11","1","99","12","15"
"2000","35-65 y.","19.77","15","3639","5","8","25","40","90","19.21","20.33","1","99","14","15"
"2000","66 and older","","","","","","","","","","","","","",""
"2001","16-34 y.","17.53","12","1758","4","8","20","40","80","16.78","18.28","1","99","12","12"
"2001","35-65 y.","19.28","15","3545","5","8","25","40","80","18.73","19.83","1","99","15","15"
"2001","66 and older","","","","","","","","","","","","","",""
"2002","16-34 y.","18.79","12","1638","4","7","24","40","99","17.96","19.62","1","99","10","12"
"2002","35-65 y.","19.14","15","3871","5","8","24","40","90","18.57","19.71","1","99","15","15"
"2002","66 and older","","","","","","","","","","","","","",""
"2003","16-34 y.","16.68","10","1547","4","6","20","36","88","15.93","17.43","1","99","10","12"
"2003","35-65 y.","18.65","15","3685","4","8","22","40","90","18.08","19.22","1","99","13","15"
"2003","66 and older","","","","","","","","","","","","","",""
"2004","16-34 y.","16.83","10","1417","4","6","20","40","99","15.96","17.7","1","99","10","12"
"2004","35-65 y.","18.66","15","3666","5","8","20","40","90","18.1","19.22","1","99","14","15"
"2004","66 and older","","","","","","","","","","","","","",""
"2005","16-34 y.","17.1","11","1346","4","7","20","40","80","16.25","17.95","1","99","10","12"
"2005","35-65 y.","19.23","13","3398","5","8","25","40","90","18.63","19.83","1","99","12","15"
"2005","66 and older","","","","","","","","","","","","","",""
"2006","16-34 y.","17.89","12","1442","4","7","22","40","90","17.01","18.77","1","99","10","12"
"2006","35-65 y.","19.26","15","3933","5","8","24","40","80","18.72","19.8","1","99","15","15"
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","19.14","14","1354","4","8","20","40","90","18.19","20.09","1","99","11","14"
"2007","35-65 y.","19.65","15","3733","4","8","25","40","90","19.08","20.22","1","99","14","15"
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","17.58","12","1322","4","6","20","40","80","16.66","18.5","1","99","11","15"
"2008","35-65 y.","19.01","14","3586","5","8","21","40","90","18.46","19.56","1","99","12","15"
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","17.68","12","1132","4","8","20","40","80","16.76","18.6","1","99","11","15"
"2009","35-65 y.","19.09","15","3107","5","8","21","40","90","18.47","19.71","1","99","13","15"
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","17.72","10","1614","4","7","20","40","99","16.91","18.53","1","99","10","12"
"2010","35-65 y.","18.83","12","4100","4","8","20","40","99","18.29","19.37","1","99","12","15"
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","17.37","12","1889","4","8","20","40","80","16.62","18.12","1","99","12","15"
"2011","35-65 y.","19.35","15","5557","5","8","24","40","80","18.9","19.8","1","99","13","15"
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","16.58","10","1801","3","6","20","40","84","15.83","17.33","1","99","10","12"
"2012","35-65 y.","17.94","12","5563","4","8","20","40","85","17.5","18.38","1","99","12","13"
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","15.73","10","2084","3","6","20","32","80","15.07","16.39","1","99","10","12"
"2013","35-65 y.","16.84","12","5854","4","7","20","38","80","16.44","17.24","1","99","12","12"
"2013","66 and older","","","","","","","","","","","","","",""
"2014","16-34 y.","15.13","10","1818","3","5","20","30","80","14.44","15.82","1","99","10","10"
"2014","35-65 y.","16.72","12","5330","4","7","20","36","80","16.31","17.13","1","99","10","12"
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","16.44","12","1791","4","7","20","32","80","15.74","17.14","1","99","10","12"
"2015","35-65 y.","16.43","10","5376","4","7","20","35","80","16.02","16.84","1","99","10","12"
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","14.16","10","1612","3","6","20","30","70","13.49","14.83","1","99","10","10"
"2016","35-65 y.","16.12","10","5155","4","6","20","35","80","15.7","16.54","1","200","10","12"
"2016","66 and older","20","15.3","33","3","5","30","40","60","14.76","25.24","2","60","9","25"
"2017","16-34 y.","15.28","10","1817","4","6","20","30","80","14.64","15.92","1","146","10","10"
"2017","35-65 y.","16.44","10","5452","4","7","20","35","80","16.04","16.84","1","120","10","12"
"2017","66 and older","13.26","10","33","1","5","20","20","40","9.86","16.66","1","40","8","12"
"2018","16-34 y.","14.72","10","1911","3","5","20","30","68","14.06","15.38","1","150","10","10"
"2018","35-65 y.","16.17","10.01","5436","4","6","20","33","80","15.77","16.57","1","140","10","11"
"2018","66 and older","13.78","10","34","3","5","20","30","40","10.08","17.48","1","40","5","15"
"2019","16-34 y.","14.75","10","1692","4","6","20","30","70","14.07","15.43","1","99","10","10"
"2019","35-65 y.","15.89","10","5145","4","6","20","32","80","15.47","16.31","1","99","10","11"
"2019","66 and older","12.13","10","53","4","6","15","20","40","7.37","16.89","2","99","8","15"
