"plh0180","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2006","Not Working","in school","56","0.15283341198022","0.11371331034595","0.19195351361449","10"
"10 Completely satisfied","2006","Not Working","inadequately","29","","","","10"
"10 Completely satisfied","2006","Not Working","general elemantary","252","0.179631872035902","0.159845779669066","0.199417964402738","10"
"10 Completely satisfied","2006","Not Working","middle vocational","956","0.21478180555401","0.202666737775756","0.226896873332263","10"
"10 Completely satisfied","2006","Not Working","vocational + Abi","66","0.235168414425743","0.18660751926801","0.283729309583477","10"
"10 Completely satisfied","2006","Not Working","higher vocational","112","0.223671055593893","0.187470354393192","0.259871756794595","10"
"10 Completely satisfied","2006","Not Working","higher education","279","0.223185637390728","0.199099403909394","0.247271870872061","10"
"2 on Scale 1 to 10","2006","Full Time","higher vocational","17","","","","2"
"2 on Scale 1 to 10","2006","Not Working","middle vocational","64","0.0186169039690162","0.0146293649803669","0.0226044429576656","2"
"2 on Scale 1 to 10","2006","Not Working","inadequately","3","","","","2"
"2 on Scale 1 to 10","2006","Not Working","general elemantary","24","","","","2"
"2 on Scale 1 to 10","2006","Not Working","in school","2","","","","2"
"2 on Scale 1 to 10","2006","Part Time","in school","2","","","","2"
"2 on Scale 1 to 10","2006","Part Time","higher education","7","","","","2"
"2 on Scale 1 to 10","2006","Full Time","higher education","32","0.0145782635171184","0.00979203248738016","0.0193644945468566","2"
"2 on Scale 1 to 10","2006","Not Working","higher education","7","","","","2"
"2 on Scale 1 to 10","2006","Not Working","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","2006","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","2006","Full Time","vocational + Abi","9","","","","2"
"2 on Scale 1 to 10","2006","Full Time","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","Full Time","middle vocational","33","0.00814010236182796","0.00532402694197334","0.0109561777816826","2"
"2 on Scale 1 to 10","2006","Part Time","general elemantary","10","","","","2"
"2 on Scale 1 to 10","2006","Full Time","general elemantary","5","","","","2"
"2 on Scale 1 to 10","2006","Part Time","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","Part Time","higher vocational","6","","","","2"
"2 on Scale 1 to 10","2006","Not Working","higher vocational","7","","","","2"
"2 on Scale 1 to 10","2006","Part Time","middle vocational","30","0.015095386046615","0.0104193192887102","0.0197714528045199","2"
"2 on Scale 1 to 10","2006","Part Time","vocational + Abi","5","","","","2"
"3 on Scale 1 to 10","2006","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","2006","Full Time","inadequately","2","","","","3"
"3 on Scale 1 to 10","2006","Full Time","general elemantary","11","","","","3"
"3 on Scale 1 to 10","2006","Full Time","middle vocational","69","0.0204327404402798","0.0159988534200887","0.0248666274604709","3"
"3 on Scale 1 to 10","2006","Full Time","vocational + Abi","11","","","","3"
"3 on Scale 1 to 10","2006","Full Time","higher vocational","13","","","","3"
"3 on Scale 1 to 10","2006","Full Time","higher education","54","0.0349069416323933","0.0275775118784606","0.0422363713863261","3"
"3 on Scale 1 to 10","2006","Part Time","in school","1","","","","3"
"3 on Scale 1 to 10","2006","Part Time","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2006","Part Time","higher education","21","","","","3"
"3 on Scale 1 to 10","2006","Not Working","in school","5","","","","3"
"3 on Scale 1 to 10","2006","Not Working","inadequately","8","","","","3"
"3 on Scale 1 to 10","2006","Not Working","general elemantary","36","0.0337794682689585","0.024467778897618","0.043091157640299","3"
"3 on Scale 1 to 10","2006","Not Working","middle vocational","82","0.0256480523313346","0.0209844978900792","0.0303116067725899","3"
"3 on Scale 1 to 10","2006","Not Working","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","2006","Not Working","higher vocational","8","","","","3"
"3 on Scale 1 to 10","2006","Not Working","higher education","17","","","","3"
"3 on Scale 1 to 10","2006","Part Time","inadequately","","","","","3"
"3 on Scale 1 to 10","2006","Part Time","general elemantary","7","","","","3"
"3 on Scale 1 to 10","2006","Part Time","middle vocational","42","0.0279397877238834","0.0216197504530855","0.0342598249946813","3"
"3 on Scale 1 to 10","2006","Part Time","vocational + Abi","4","","","","3"
"4 on Scale 1 to 10","2006","Full Time","general elemantary","11","","","","4"
"4 on Scale 1 to 10","2006","Full Time","inadequately","","","","","4"
"4 on Scale 1 to 10","2006","Full Time","higher education","58","0.0330630055280065","0.0259229770479203","0.0402030340080928","4"
"4 on Scale 1 to 10","2006","Full Time","higher vocational","20","","","","4"
"4 on Scale 1 to 10","2006","Part Time","vocational + Abi","9","","","","4"
"4 on Scale 1 to 10","2006","Part Time","higher vocational","8","","","","4"
"4 on Scale 1 to 10","2006","Full Time","in school","","","","","4"
"4 on Scale 1 to 10","2006","Full Time","middle vocational","96","0.0259439322307125","0.0209618136314522","0.0309260508299728","4"
"4 on Scale 1 to 10","2006","Part Time","higher education","29","","","","4"
"4 on Scale 1 to 10","2006","Full Time","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","2006","Part Time","in school","","","","","4"
"4 on Scale 1 to 10","2006","Part Time","inadequately","2","","","","4"
"4 on Scale 1 to 10","2006","Part Time","general elemantary","14","","","","4"
"4 on Scale 1 to 10","2006","Part Time","middle vocational","78","0.0416474997624982","0.0339859149763473","0.049309084548649","4"
"4 on Scale 1 to 10","2006","Not Working","in school","7","","","","4"
"4 on Scale 1 to 10","2006","Not Working","inadequately","2","","","","4"
"4 on Scale 1 to 10","2006","Not Working","general elemantary","36","0.0237991456720231","0.0159429151211069","0.0316553762229393","4"
"4 on Scale 1 to 10","2006","Not Working","middle vocational","95","0.0279998994077698","0.0231331014505154","0.0328666973650243","4"
"4 on Scale 1 to 10","2006","Not Working","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","2006","Not Working","higher vocational","14","","","","4"
"4 on Scale 1 to 10","2006","Not Working","higher education","27","","","","4"
"5 on Scale 1 to 10","2006","Full Time","in school","","","","","5"
"5 on Scale 1 to 10","2006","Full Time","inadequately","5","","","","5"
"5 on Scale 1 to 10","2006","Full Time","general elemantary","50","0.0867904122993342","0.0621875743841815","0.111393250214487","5"
"5 on Scale 1 to 10","2006","Full Time","middle vocational","305","0.096449749479905","0.0871978503250937","0.105701648634716","5"
"5 on Scale 1 to 10","2006","Full Time","vocational + Abi","32","0.0563595194425593","0.0371560308886225","0.0755630079964961","5"
"5 on Scale 1 to 10","2006","Full Time","higher vocational","60","0.0892810461208154","0.0694345739221717","0.109127518319459","5"
"5 on Scale 1 to 10","2006","Full Time","higher education","175","0.0759362164033934","0.0653581779154644","0.0865142548913224","5"
"5 on Scale 1 to 10","2006","Part Time","in school","5","","","","5"
"5 on Scale 1 to 10","2006","Part Time","inadequately","5","","","","5"
"5 on Scale 1 to 10","2006","Part Time","general elemantary","52","0.0831754408463983","0.0589946832769856","0.107356198415811","5"
"5 on Scale 1 to 10","2006","Part Time","middle vocational","203","0.0818065754659584","0.0712960918314848","0.092317059100432","5"
"5 on Scale 1 to 10","2006","Part Time","vocational + Abi","26","","","","5"
"5 on Scale 1 to 10","2006","Part Time","higher vocational","24","","","","5"
"5 on Scale 1 to 10","2006","Part Time","higher education","67","0.0890176007008505","0.0711061232173266","0.106929078184375","5"
"5 on Scale 1 to 10","2006","Not Working","in school","16","","","","5"
"5 on Scale 1 to 10","2006","Not Working","inadequately","16","","","","5"
"5 on Scale 1 to 10","2006","Not Working","general elemantary","144","0.104116539661307","0.0883749144984092","0.119858164824206","5"
"5 on Scale 1 to 10","2006","Not Working","middle vocational","359","0.0885098855687509","0.0801306616227767","0.0968891095147252","5"
"5 on Scale 1 to 10","2006","Not Working","vocational + Abi","9","","","","5"
"5 on Scale 1 to 10","2006","Not Working","higher vocational","33","0.0711842947040862","0.0488462030683748","0.0935223863397976","5"
"5 on Scale 1 to 10","2006","Not Working","higher education","62","0.0734340398830354","0.0583449158625976","0.0885231639034732","5"
"6 on Scale 1 to 10","2006","Part Time","general elemantary","41","0.0709518474344138","0.0484700932908512","0.0934336015779764","6"
"6 on Scale 1 to 10","2006","Part Time","middle vocational","157","0.0609498999965638","0.0517751891650604","0.0701246108280672","6"
"6 on Scale 1 to 10","2006","Part Time","vocational + Abi","35","0.103034593906785","0.071455295965479","0.13461389184809","6"
"6 on Scale 1 to 10","2006","Part Time","higher vocational","24","","","","6"
"6 on Scale 1 to 10","2006","Part Time","higher education","66","0.079766908086043","0.0627257628221794","0.0968080533499066","6"
"6 on Scale 1 to 10","2006","Not Working","in school","29","","","","6"
"6 on Scale 1 to 10","2006","Not Working","inadequately","11","","","","6"
"6 on Scale 1 to 10","2006","Not Working","general elemantary","127","0.0884231752696018","0.0737898294721797","0.103056521067024","6"
"6 on Scale 1 to 10","2006","Not Working","middle vocational","268","0.0602949179213264","0.0532728008032012","0.0673170350394516","6"
"6 on Scale 1 to 10","2006","Not Working","vocational + Abi","20","","","","6"
"6 on Scale 1 to 10","2006","Not Working","higher vocational","29","","","","6"
"6 on Scale 1 to 10","2006","Not Working","higher education","73","0.0702289437242647","0.0554472831173888","0.0850106043311405","6"
"6 on Scale 1 to 10","2006","Full Time","in school","1","","","","6"
"6 on Scale 1 to 10","2006","Full Time","inadequately","6","","","","6"
"6 on Scale 1 to 10","2006","Full Time","general elemantary","36","0.0788018603355325","0.0552563092399232","0.102347411431142","6"
"6 on Scale 1 to 10","2006","Full Time","middle vocational","269","0.064171466346323","0.0564912526157721","0.0718516800768739","6"
"6 on Scale 1 to 10","2006","Full Time","vocational + Abi","47","0.0704045472416163","0.0491015574644188","0.0917075370188138","6"
"6 on Scale 1 to 10","2006","Full Time","higher vocational","56","0.0679518364772015","0.0504359841869315","0.0854676887674715","6"
"6 on Scale 1 to 10","2006","Full Time","higher education","163","0.0819697014610776","0.0710153952926774","0.0929240076294779","6"
"6 on Scale 1 to 10","2006","Part Time","in school","9","","","","6"
"6 on Scale 1 to 10","2006","Part Time","inadequately","2","","","","6"
"7 on Scale 1 to 10","2006","Full Time","higher education","366","0.15495460421661","0.140504467586289","0.169404740846931","7"
"7 on Scale 1 to 10","2006","Full Time","higher vocational","136","0.173184965876506","0.146847694785342","0.19952223696767","7"
"7 on Scale 1 to 10","2006","Part Time","in school","4","","","","7"
"7 on Scale 1 to 10","2006","Part Time","inadequately","4","","","","7"
"7 on Scale 1 to 10","2006","Part Time","general elemantary","68","0.147845893062031","0.116765039920893","0.178926746203169","7"
"7 on Scale 1 to 10","2006","Part Time","middle vocational","366","0.14810760046328","0.134485547973277","0.161729652953283","7"
"7 on Scale 1 to 10","2006","Part Time","vocational + Abi","47","0.114622995753886","0.0815309902085528","0.14771500129922","7"
"7 on Scale 1 to 10","2006","Part Time","higher vocational","46","0.126108074331214","0.0904525945542766","0.161763554108152","7"
"7 on Scale 1 to 10","2006","Part Time","higher education","134","0.142135226876014","0.120171868051477","0.164098585700551","7"
"7 on Scale 1 to 10","2006","Full Time","in school","1","","","","7"
"7 on Scale 1 to 10","2006","Full Time","inadequately","6","","","","7"
"7 on Scale 1 to 10","2006","Full Time","general elemantary","70","0.142092266677851","0.11158034148435","0.172604191871352","7"
"7 on Scale 1 to 10","2006","Full Time","middle vocational","548","0.141896356725196","0.130960327091221","0.152832386359171","7"
"7 on Scale 1 to 10","2006","Full Time","vocational + Abi","87","0.164502289919507","0.133631210534967","0.195373369304047","7"
"7 on Scale 1 to 10","2006","Not Working","in school","45","0.118772451860606","0.0835995415944537","0.153945362126758","7"
"7 on Scale 1 to 10","2006","Not Working","inadequately","28","","","","7"
"7 on Scale 1 to 10","2006","Not Working","general elemantary","183","0.125837168057073","0.108742346136193","0.142931989977954","7"
"7 on Scale 1 to 10","2006","Not Working","middle vocational","518","0.114834881109453","0.105429400660959","0.124240361557947","7"
"7 on Scale 1 to 10","2006","Not Working","vocational + Abi","45","0.171978012056687","0.128769264522412","0.215186759590963","7"
"7 on Scale 1 to 10","2006","Not Working","higher vocational","62","0.115020823828645","0.0873039680102084","0.142737679647082","7"
"7 on Scale 1 to 10","2006","Not Working","higher education","137","0.122611238862526","0.103638137767588","0.141584339957464","7"
"8 on Scale 1 to 10","2006","Part Time","vocational + Abi","96","0.255207915515057","0.209919441404818","0.300496389625295","8"
"8 on Scale 1 to 10","2006","Part Time","higher vocational","99","0.344434401989551","0.293397146431973","0.395471657547129","8"
"8 on Scale 1 to 10","2006","Part Time","general elemantary","121","0.218059323185667","0.181901401406824","0.254217244964511","8"
"8 on Scale 1 to 10","2006","Part Time","middle vocational","694","0.247999928749447","0.231438560133678","0.264561297365215","8"
"8 on Scale 1 to 10","2006","Not Working","inadequately","35","0.220208151606807","0.153447083769735","0.28696921944388","8"
"8 on Scale 1 to 10","2006","Part Time","higher education","260","0.245837343867246","0.218754459506737","0.272920228227755","8"
"8 on Scale 1 to 10","2006","Not Working","in school","96","0.326681121609204","0.27569184798677","0.377670395231639","8"
"8 on Scale 1 to 10","2006","Full Time","in school","","","","","8"
"8 on Scale 1 to 10","2006","Part Time","inadequately","10","","","","8"
"8 on Scale 1 to 10","2006","Not Working","vocational + Abi","77","0.247418208141682","0.198009105903414","0.296827310379951","8"
"8 on Scale 1 to 10","2006","Not Working","higher vocational","132","0.260824255367886","0.222679306095485","0.298969204640287","8"
"8 on Scale 1 to 10","2006","Not Working","higher education","291","0.248423113556514","0.223427727141593","0.273418499971434","8"
"8 on Scale 1 to 10","2006","Full Time","inadequately","14","","","","8"
"8 on Scale 1 to 10","2006","Full Time","general elemantary","131","0.272782573729389","0.233859731265402","0.311705416193376","8"
"8 on Scale 1 to 10","2006","Full Time","middle vocational","1086","0.263542048274423","0.249734927638344","0.277349168910502","8"
"8 on Scale 1 to 10","2006","Full Time","vocational + Abi","145","0.267525134742375","0.230663731184828","0.304386538299921","8"
"8 on Scale 1 to 10","2006","Full Time","higher vocational","209","0.248035586882103","0.217977098311935","0.278094075452272","8"
"8 on Scale 1 to 10","2006","Full Time","higher education","673","0.262914764689408","0.245335689049828","0.280493840328987","8"
"8 on Scale 1 to 10","2006","Part Time","in school","12","","","","8"
"8 on Scale 1 to 10","2006","Not Working","general elemantary","359","0.227480374318541","0.205873563354847","0.249087185282234","8"
"8 on Scale 1 to 10","2006","Not Working","middle vocational","1176","0.252048473818374","0.239239607621109","0.264857340015639","8"
"9 on Scale 1 to 10","2006","Full Time","middle vocational","789","0.184038682842551","0.171893794498533","0.19618357118657","9"
"9 on Scale 1 to 10","2006","Full Time","general elemantary","95","0.203964639155533","0.168751258681511","0.239178019629556","9"
"9 on Scale 1 to 10","2006","Full Time","inadequately","8","","","","9"
"9 on Scale 1 to 10","2006","Full Time","in school","1","","","","9"
"9 on Scale 1 to 10","2006","Full Time","higher vocational","183","0.215760043345662","0.187130033951662","0.244390052739661","9"
"9 on Scale 1 to 10","2006","Full Time","higher education","516","0.197032278043945","0.18114873354207","0.212915822545819","9"
"9 on Scale 1 to 10","2006","Part Time","higher vocational","71","0.200483280729547","0.157482253578194","0.243484307880899","9"
"9 on Scale 1 to 10","2006","Not Working","vocational + Abi","58","0.164983506405001","0.122484177474989","0.207482835335013","9"
"9 on Scale 1 to 10","2006","Not Working","middle vocational","844","0.181166307737098","0.169803949041313","0.192528666432883","9"
"9 on Scale 1 to 10","2006","Full Time","vocational + Abi","117","0.217348503438029","0.183004118293513","0.251692888582544","9"
"9 on Scale 1 to 10","2006","Part Time","vocational + Abi","71","0.185652566299841","0.14526214003784","0.226042992561841","9"
"9 on Scale 1 to 10","2006","Part Time","higher education","214","0.206187465274147","0.180740934471086","0.231633996077209","9"
"9 on Scale 1 to 10","2006","Not Working","in school","67","0.177049918274339","0.13555059429067","0.218549242258009","9"
"9 on Scale 1 to 10","2006","Not Working","inadequately","14","","","","9"
"9 on Scale 1 to 10","2006","Not Working","general elemantary","254","0.167322486927088","0.148083618780234","0.186561355073942","9"
"9 on Scale 1 to 10","2006","Not Working","higher vocational","108","0.180553863720257","0.147137991695961","0.213969735744554","9"
"9 on Scale 1 to 10","2006","Not Working","higher education","243","0.190034102463664","0.167339306324441","0.212728898602887","9"
"9 on Scale 1 to 10","2006","Part Time","general elemantary","88","0.179572290671524","0.145962249120563","0.213182332222484","9"
"9 on Scale 1 to 10","2006","Part Time","middle vocational","542","0.186537100567377","0.171598394200769","0.201475806933985","9"
"9 on Scale 1 to 10","2006","Part Time","in school","11","","","","9"
"9 on Scale 1 to 10","2006","Part Time","inadequately","6","","","","9"
"0 Completely dissatisfied","2007","Part Time","general elemantary","4","","","","0"
"0 Completely dissatisfied","2007","Part Time","middle vocational","14","","","","0"
"0 Completely dissatisfied","2007","Part Time","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2007","Part Time","higher vocational","2","","","","0"
"0 Completely dissatisfied","2007","Part Time","higher education","6","","","","0"
"0 Completely dissatisfied","2007","Not Working","in school","1","","","","0"
"0 Completely dissatisfied","2007","Not Working","inadequately","3","","","","0"
"0 Completely dissatisfied","2007","Full Time","middle vocational","28","","","","0"
"0 Completely dissatisfied","2007","Full Time","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2007","Part Time","inadequately","1","","","","0"
"0 Completely dissatisfied","2007","Not Working","general elemantary","12","","","","0"
"0 Completely dissatisfied","2007","Not Working","higher vocational","2","","","","0"
"0 Completely dissatisfied","2007","Not Working","higher education","6","","","","0"
"0 Completely dissatisfied","2007","Full Time","in school","","","","","0"
"0 Completely dissatisfied","2007","Full Time","inadequately","2","","","","0"
"0 Completely dissatisfied","2007","Full Time","general elemantary","3","","","","0"
"0 Completely dissatisfied","2007","Full Time","higher vocational","4","","","","0"
"0 Completely dissatisfied","2007","Full Time","higher education","7","","","","0"
"0 Completely dissatisfied","2007","Part Time","in school","","","","","0"
"0 Completely dissatisfied","2007","Not Working","middle vocational","30","0.00899128868474831","0.00608734444927063","0.011895232920226","0"
"0 Completely dissatisfied","2007","Not Working","vocational + Abi","3","","","","0"
"1 on Scale 1 to 10","2007","Full Time","higher education","7","","","","1"
"1 on Scale 1 to 10","2007","Full Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2007","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","2007","Full Time","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","Full Time","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2007","Full Time","middle vocational","14","","","","1"
"1 on Scale 1 to 10","2007","Full Time","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","Part Time","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2007","Part Time","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2007","Part Time","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","Not Working","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2007","Not Working","higher education","4","","","","1"
"1 on Scale 1 to 10","2007","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","2007","Part Time","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2007","Part Time","higher education","4","","","","1"
"1 on Scale 1 to 10","2007","Not Working","in school","","","","","1"
"1 on Scale 1 to 10","2007","Not Working","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","Not Working","general elemantary","14","","","","1"
"1 on Scale 1 to 10","2007","Not Working","middle vocational","36","0.00929053006727645","0.00633910358935208","0.0122419565452008","1"
"1 on Scale 1 to 10","2007","Not Working","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2007","Part Time","inadequately","","","","","1"
"10 Completely satisfied","2007","Full Time","higher education","313","0.127704664812249","0.113965590052452","0.141443739572046","10"
"10 Completely satisfied","2007","Part Time","general elemantary","91","0.199400674365679","0.162688228931307","0.236113119800051","10"
"10 Completely satisfied","2007","Full Time","middle vocational","556","0.147237399367407","0.135807553168954","0.15866724556586","10"
"10 Completely satisfied","2007","Full Time","vocational + Abi","79","0.141790605922402","0.112584196227005","0.170997015617798","10"
"10 Completely satisfied","2007","Part Time","in school","4","","","","10"
"10 Completely satisfied","2007","Part Time","inadequately","7","","","","10"
"10 Completely satisfied","2007","Full Time","higher vocational","92","0.133975103352901","0.108990283397596","0.158959923308205","10"
"10 Completely satisfied","2007","Part Time","higher vocational","39","0.128693390333322","0.0918311195283237","0.165555661138321","10"
"10 Completely satisfied","2007","Part Time","higher education","138","0.131519348519573","0.109914110141478","0.153124586897669","10"
"10 Completely satisfied","2007","Full Time","general elemantary","77","0.20039988235235","0.162608340436798","0.238191424267901","10"
"10 Completely satisfied","2007","Part Time","middle vocational","379","0.162913090010964","0.14827242660611","0.177553753415817","10"
"10 Completely satisfied","2007","Full Time","in school","","","","","10"
"10 Completely satisfied","2007","Full Time","inadequately","7","","","","10"
"10 Completely satisfied","2007","Part Time","vocational + Abi","35","0.109186717787535","0.0749089305745638","0.143464505000506","10"
"10 Completely satisfied","2007","Not Working","in school","53","0.209161925343213","0.16194358028921","0.256380270397217","10"
"10 Completely satisfied","2007","Not Working","inadequately","26","","","","10"
"10 Completely satisfied","2007","Not Working","vocational + Abi","59","0.234255760415763","0.185425821789468","0.283085699042057","10"
"10 Completely satisfied","2007","Not Working","higher vocational","107","0.242095110769722","0.203654589768504","0.280535631770941","10"
"10 Completely satisfied","2007","Not Working","higher education","275","0.240736979789808","0.21591918476718","0.265554774812436","10"
"10 Completely satisfied","2007","Not Working","general elemantary","238","0.195291001035409","0.173724917178415","0.216857084892403","10"
"10 Completely satisfied","2007","Not Working","middle vocational","845","0.207080547732476","0.194614673126298","0.219546422338654","10"
"2 on Scale 1 to 10","2007","Part Time","inadequately","1","","","","2"
"2 on Scale 1 to 10","2007","Part Time","general elemantary","6","","","","2"
"2 on Scale 1 to 10","2007","Part Time","middle vocational","26","","","","2"
"2 on Scale 1 to 10","2007","Part Time","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","2007","Part Time","higher vocational","6","","","","2"
"2 on Scale 1 to 10","2007","Part Time","higher education","12","","","","2"
"2 on Scale 1 to 10","2007","Not Working","in school","","","","","2"
"2 on Scale 1 to 10","2007","Not Working","inadequately","3","","","","2"
"2 on Scale 1 to 10","2007","Not Working","general elemantary","16","","","","2"
"2 on Scale 1 to 10","2007","Not Working","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2007","Not Working","higher education","7","","","","2"
"2 on Scale 1 to 10","2007","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","2007","Full Time","inadequately","","","","","2"
"2 on Scale 1 to 10","2007","Full Time","general elemantary","6","","","","2"
"2 on Scale 1 to 10","2007","Full Time","higher vocational","11","","","","2"
"2 on Scale 1 to 10","2007","Full Time","higher education","31","0.0226288776629512","0.0165070148969","0.0287507404290025","2"
"2 on Scale 1 to 10","2007","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","2007","Not Working","middle vocational","50","0.0154727454344446","0.0116757845151941","0.0192697063536952","2"
"2 on Scale 1 to 10","2007","Not Working","vocational + Abi","9","","","","2"
"2 on Scale 1 to 10","2007","Full Time","middle vocational","38","0.0156170958396143","0.011617653739135","0.0196165379400937","2"
"2 on Scale 1 to 10","2007","Full Time","vocational + Abi","9","","","","2"
"3 on Scale 1 to 10","2007","Part Time","general elemantary","9","","","","3"
"3 on Scale 1 to 10","2007","Part Time","middle vocational","49","0.0207226250644794","0.0150749105528504","0.0263703395761083","3"
"3 on Scale 1 to 10","2007","Part Time","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","2007","Part Time","higher vocational","6","","","","3"
"3 on Scale 1 to 10","2007","Part Time","higher education","15","","","","3"
