"plh0180","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","2010","West Germany","206","0.0175367867499018","0.0156434401870326","0.0194301333127711","2"
"3 on Scale 1 to 10","2010","West Germany","302","0.0208492701340306","0.018788321535445","0.0229102187326162","3"
"3 on Scale 1 to 10","2010","East Germany","102","0.0266327797365879","0.0223566007063974","0.0309089587667784","3"
"4 on Scale 1 to 10","2010","East Germany","118","0.0282980983441688","0.0238940262001585","0.0327021704881792","4"
"4 on Scale 1 to 10","2010","West Germany","328","0.0232563594973063","0.0210823666124483","0.0254303523821644","4"
"5 on Scale 1 to 10","2010","East Germany","437","0.0978228260359195","0.0899328571152593","0.10571279495658","5"
"5 on Scale 1 to 10","2010","West Germany","1098","0.0741788366790271","0.070398760803494","0.0779589125545601","5"
"6 on Scale 1 to 10","2010","East Germany","325","0.0722292602422561","0.0653540467006056","0.0791044737839066","6"
"6 on Scale 1 to 10","2010","West Germany","995","0.0656758791157808","0.0621027502120069","0.0692490080195547","6"
"7 on Scale 1 to 10","2010","West Germany","2210","0.134350542396671","0.129431419205788","0.139269665587554","7"
"7 on Scale 1 to 10","2010","East Germany","641","0.124256363420895","0.115495294694109","0.133017432147681","7"
"8 on Scale 1 to 10","2010","West Germany","4395","0.234156133803732","0.228047841031623","0.240264426575842","8"
"8 on Scale 1 to 10","2010","East Germany","1327","0.23429460406112","0.223045413607245","0.245543794514995","8"
"9 on Scale 1 to 10","2010","East Germany","1216","0.206362504929003","0.195614304490129","0.217110705367877","9"
"9 on Scale 1 to 10","2010","West Germany","4061","0.201631129195217","0.195843808552303","0.207418449838131","9"
"0 Completely dissatisfied","2011","East Germany","32","0.00545625358043297","0.00355420904050901","0.00735829812035692","0"
"0 Completely dissatisfied","2011","West Germany","85","0.00640994679964923","0.00530081446766991","0.00751907913162856","0"
"1 on Scale 1 to 10","2011","West Germany","83","0.00736550678666717","0.00617714539518579","0.00855386817814855","1"
"1 on Scale 1 to 10","2011","East Germany","38","0.00762199273728451","0.00537638293757551","0.0098676025369935","1"
"10 Completely satisfied","2011","West Germany","4864","0.214325482057664","0.208622384852944","0.220028579262385","10"
"10 Completely satisfied","2011","East Germany","1128","0.169860794496721","0.160164997765006","0.179556591228436","10"
"2 on Scale 1 to 10","2011","East Germany","77","0.0182190040252834","0.0147657296133332","0.0216722784372336","2"
"2 on Scale 1 to 10","2011","West Germany","174","0.0124830640615755","0.0109399948312659","0.0140261332918851","2"
"3 on Scale 1 to 10","2011","West Germany","293","0.0210485658654597","0.0190535591394868","0.0230435725914327","3"
"3 on Scale 1 to 10","2011","East Germany","108","0.0243942342705431","0.0204109414059602","0.028377527135126","3"
"4 on Scale 1 to 10","2011","East Germany","140","0.0289476322158751","0.0246186150000834","0.0332766494316667","4"
"4 on Scale 1 to 10","2011","West Germany","367","0.0242526317266868","0.022114666359918","0.0263905970934557","4"
"5 on Scale 1 to 10","2011","East Germany","393","0.0755860555302075","0.0687608529046246","0.0824112581557905","5"
"5 on Scale 1 to 10","2011","West Germany","1125","0.0687359312241668","0.0652196721238542","0.0722521903244793","5"
"6 on Scale 1 to 10","2011","West Germany","994","0.0588983623980869","0.0556262937253084","0.0621704310708655","6"
"6 on Scale 1 to 10","2011","East Germany","374","0.0739964480258515","0.0672375915089007","0.0807553045428024","6"
"7 on Scale 1 to 10","2011","West Germany","2376","0.128847921942135","0.124191651109652","0.133504192774618","7"
"7 on Scale 1 to 10","2011","East Germany","731","0.134855347944911","0.126035930186691","0.14367476570313","7"
"8 on Scale 1 to 10","2011","East Germany","1466","0.263347464164448","0.251974926638647","0.274720001690249","8"
"8 on Scale 1 to 10","2011","West Germany","4845","0.24508674466264","0.239108674985694","0.251064814339587","8"
"9 on Scale 1 to 10","2011","West Germany","4682","0.212545842475268","0.206860043738474","0.218231641212062","9"
"9 on Scale 1 to 10","2011","East Germany","1275","0.197714773008443","0.187431167175032","0.207998378841853","9"
"0 Completely dissatisfied","2012","West Germany","94","0.00629486994793648","0.00520635032477696","0.00738338957109599","0"
"0 Completely dissatisfied","2012","East Germany","32","0.00603414423046167","0.00405935193575391","0.00800893652516944","0"
"1 on Scale 1 to 10","2012","East Germany","35","0.00550789710036121","0.00362068189877935","0.00739511230194307","1"
"1 on Scale 1 to 10","2012","West Germany","87","0.00575277898304768","0.00471190020710508","0.00679365775899029","1"
"10 Completely satisfied","2012","West Germany","4834","0.221222297624022","0.21550967784465","0.226934917403393","10"
"10 Completely satisfied","2012","East Germany","1175","0.183248952917406","0.173384035623431","0.19311387021138","10"
"2 on Scale 1 to 10","2012","East Germany","76","0.016407967580102","0.0131685812634974","0.0196473538967066","2"
"2 on Scale 1 to 10","2012","West Germany","173","0.01020139608344","0.00881841149930669","0.0115843806675733","2"
"3 on Scale 1 to 10","2012","West Germany","275","0.0170813119084928","0.0152979744849514","0.0188646493320341","3"
"3 on Scale 1 to 10","2012","East Germany","118","0.0221260301511257","0.0183752549105274","0.025876805391724","3"
"4 on Scale 1 to 10","2012","West Germany","376","0.0265149582513127","0.0243037775725766","0.0287261389300488","4"
"4 on Scale 1 to 10","2012","East Germany","122","0.0264701487218951","0.0223767818090334","0.0305635156347569","4"
"5 on Scale 1 to 10","2012","West Germany","1005","0.060475769177438","0.057195127418352","0.0637564109365241","5"
"5 on Scale 1 to 10","2012","East Germany","402","0.0716082011676603","0.0650335172681195","0.078182885067201","5"
"6 on Scale 1 to 10","2012","West Germany","1062","0.0566081527330814","0.0534276214865727","0.0597886839795902","6"
"6 on Scale 1 to 10","2012","East Germany","384","0.079077896462418","0.0721966541645293","0.0859591387603067","6"
"7 on Scale 1 to 10","2012","West Germany","2427","0.129844862880435","0.125218658175388","0.134471067585481","7"
"7 on Scale 1 to 10","2012","East Germany","771","0.131236612042525","0.122626553428504","0.139846670656547","7"
"8 on Scale 1 to 10","2012","West Germany","5109","0.251567629920905","0.245595657738125","0.257539602103686","8"
"8 on Scale 1 to 10","2012","East Germany","1505","0.263671126173324","0.252435557715698","0.274906694630949","8"
"9 on Scale 1 to 10","2012","East Germany","1288","0.194611023452722","0.184515835558975","0.204706211346468","9"
"9 on Scale 1 to 10","2012","West Germany","4838","0.214435972489889","0.208787204589234","0.220084740390544","9"
"0 Completely dissatisfied","2013","East Germany","39","0.0082996882856298","0.00593970047606447","0.0106596760951951","0"
"0 Completely dissatisfied","2013","West Germany","74","0.00573245194422318","0.00467703912966568","0.00678786475878068","0"
"1 on Scale 1 to 10","2013","West Germany","82","0.00566829155935617","0.00461876784948474","0.0067178152692276","1"
"1 on Scale 1 to 10","2013","East Germany","39","0.011521714113382","0.00874564190643435","0.0142977863203296","1"
"10 Completely satisfied","2013","West Germany","4579","0.215823134992265","0.210071960685923","0.221574309298607","10"
"10 Completely satisfied","2013","East Germany","1066","0.180151064237139","0.170153965567128","0.190148162907149","10"
"2 on Scale 1 to 10","2013","West Germany","167","0.0115144262575468","0.0100229826453832","0.0130058698697103","2"
"2 on Scale 1 to 10","2013","East Germany","70","0.0152167642982616","0.0120324192252365","0.0184011093712866","2"
"3 on Scale 1 to 10","2013","West Germany","303","0.0195267475137115","0.0175924051206549","0.021461089906768","3"
"3 on Scale 1 to 10","2013","East Germany","103","0.0207026066777297","0.0169987134501216","0.0244064999053378","3"
"4 on Scale 1 to 10","2013","West Germany","359","0.0229408191628197","0.0208478375405456","0.0250338007850937","4"
"4 on Scale 1 to 10","2013","East Germany","132","0.0279484878150396","0.0236609057910076","0.0322360698390717","4"
"5 on Scale 1 to 10","2013","West Germany","1065","0.0623743805183417","0.0589935891205191","0.0657551719161642","5"
"5 on Scale 1 to 10","2013","East Germany","377","0.0766483550984298","0.069728075729718","0.0835686344671415","5"
"6 on Scale 1 to 10","2013","East Germany","332","0.0666994385959556","0.0602092024815459","0.0731896747103653","6"
"6 on Scale 1 to 10","2013","West Germany","1065","0.0589762731495525","0.055682911160667","0.062269635138438","6"
"7 on Scale 1 to 10","2013","West Germany","2334","0.125993491857731","0.121354411357284","0.130632572358178","7"
"7 on Scale 1 to 10","2013","East Germany","713","0.128416563703385","0.119713870967239","0.137119256439531","7"
"8 on Scale 1 to 10","2013","East Germany","1517","0.263896114495558","0.252431097656654","0.275361131334462","8"
"8 on Scale 1 to 10","2013","West Germany","4910","0.257448334446453","0.251335974786577","0.26356069410633","8"
"9 on Scale 1 to 10","2013","West Germany","4718","0.214001648597999","0.208268147548253","0.219735149647745","9"
"9 on Scale 1 to 10","2013","East Germany","1289","0.200499202679491","0.190084319104446","0.210914086254536","9"
"0 Completely dissatisfied","2014","West Germany","73","0.00393194363842386","0.00309221350506367","0.00477167377178405","0"
"0 Completely dissatisfied","2014","East Germany","18","","","","0"
"1 on Scale 1 to 10","2014","East Germany","28","","","","1"
"1 on Scale 1 to 10","2014","West Germany","95","0.0052057347941923","0.00424013037255841","0.00617133921582619","1"
"10 Completely satisfied","2014","West Germany","4984","0.217592797862448","0.212056362069576","0.22312923365532","10"
"10 Completely satisfied","2014","East Germany","1021","0.163222506198535","0.153506588302556","0.172938424094514","10"
"2 on Scale 1 to 10","2014","West Germany","213","0.0128970325444397","0.0113830609869097","0.0144110041019698","2"
"2 on Scale 1 to 10","2014","East Germany","63","0.0137678973872937","0.0107044375035754","0.0168313572710119","2"
"3 on Scale 1 to 10","2014","East Germany","92","0.0180697214595893","0.0145678123108043","0.0215716306083744","3"
"3 on Scale 1 to 10","2014","West Germany","297","0.0174652147275137","0.0157074832835323","0.0192229461714951","3"
"4 on Scale 1 to 10","2014","East Germany","116","0.0263242632344151","0.0221153099430892","0.0305332165257409","4"
"4 on Scale 1 to 10","2014","West Germany","403","0.0220494596778885","0.0200790841226726","0.0240198352331043","4"
"5 on Scale 1 to 10","2014","West Germany","1165","0.0693458088167147","0.0659370531932964","0.0727545644401331","5"
"5 on Scale 1 to 10","2014","East Germany","346","0.0764598159145802","0.0694737393309188","0.0834458924982417","5"
"6 on Scale 1 to 10","2014","East Germany","333","0.0678113507116269","0.0612014958629549","0.074421205560299","6"
"6 on Scale 1 to 10","2014","West Germany","1188","0.0589810016003282","0.0558198388400537","0.0621421643606027","6"
"7 on Scale 1 to 10","2014","West Germany","2543","0.1239711937885","0.119549270797834","0.128393116779166","7"
"7 on Scale 1 to 10","2014","East Germany","762","0.149183914482787","0.139817623085492","0.158550205880081","7"
"8 on Scale 1 to 10","2014","West Germany","5343","0.256384711334997","0.250525869057882","0.262243553612112","8"
"8 on Scale 1 to 10","2014","East Germany","1500","0.259362570225098","0.247840107851965","0.27088503259823","8"
"9 on Scale 1 to 10","2014","East Germany","1279","0.215619139862225","0.204807390525284","0.226430889199166","9"
"9 on Scale 1 to 10","2014","West Germany","5032","0.212175101214554","0.206689128416333","0.217661074012775","9"
"0 Completely dissatisfied","2015","East Germany","28","","","","0"
"0 Completely dissatisfied","2015","West Germany","98","0.00743389449494189","0.0062329231918206","0.00863486579806317","0"
"1 on Scale 1 to 10","2015","West Germany","76","0.00562538333161329","0.00457971058515564","0.00667105607807094","1"
"1 on Scale 1 to 10","2015","East Germany","30","0.00970888892512773","0.00705043220105193","0.0123673456492035","1"
"10 Completely satisfied","2015","West Germany","4417","0.208543300077292","0.202863194421762","0.214223405732822","10"
"10 Completely satisfied","2015","East Germany","866","0.149570800828062","0.139901259379354","0.159240342276769","10"
"2 on Scale 1 to 10","2015","East Germany","61","0.0150273474636168","0.0117288463215166","0.0183258486057171","2"
"2 on Scale 1 to 10","2015","West Germany","180","0.0110461695508827","0.00958487227638756","0.0125074668253779","2"
"3 on Scale 1 to 10","2015","East Germany","92","0.0220134440936131","0.0180353612030899","0.0259915269841364","3"
"3 on Scale 1 to 10","2015","West Germany","307","0.0188295825954717","0.0169292164606007","0.0207299487303426","3"
"4 on Scale 1 to 10","2015","East Germany","113","0.0260450412601241","0.021726914870903","0.0303631676493451","4"
"4 on Scale 1 to 10","2015","West Germany","344","0.0188388096012974","0.0169379868458052","0.0207396323567895","4"
"5 on Scale 1 to 10","2015","West Germany","1006","0.061308836307155","0.0579548011190472","0.0646628714952628","5"
"5 on Scale 1 to 10","2015","East Germany","356","0.0826268379903262","0.0751624024803571","0.0900912735002953","5"
"6 on Scale 1 to 10","2015","East Germany","334","0.0722541242768104","0.0652345750278733","0.0792736735257474","6"
"6 on Scale 1 to 10","2015","West Germany","1127","0.0630193410029188","0.0596219388694873","0.0664167431363502","6"
"7 on Scale 1 to 10","2015","West Germany","2464","0.137426427457244","0.132612739704099","0.142240115210389","7"
"7 on Scale 1 to 10","2015","East Germany","701","0.133309235014186","0.12409359310823","0.142524876920143","7"
"8 on Scale 1 to 10","2015","East Germany","1405","0.27155791967835","0.259499451605948","0.283616387750752","8"
"8 on Scale 1 to 10","2015","West Germany","4939","0.249436666993191","0.243387180202513","0.25548615378387","8"
"9 on Scale 1 to 10","2015","West Germany","4694","0.218491588587991","0.212714235604277","0.224268941571706","9"
"9 on Scale 1 to 10","2015","East Germany","1240","0.21235160729737","0.201263501524807","0.223439713069933","9"
"0 Completely dissatisfied","2016","West Germany","72","0.00556767921987998","0.00451001579730107","0.00662534264245888","0"
"0 Completely dissatisfied","2016","East Germany","21","","","","0"
"1 on Scale 1 to 10","2016","East Germany","14","","","","1"
"1 on Scale 1 to 10","2016","West Germany","62","0.0042011965508407","0.00328181651881024","0.00512057658287117","1"
"10 Completely satisfied","2016","East Germany","884","0.156486734002798","0.146419328508391","0.166554139497204","10"
"10 Completely satisfied","2016","West Germany","4294","0.20611337943682","0.200363548167695","0.211863210705945","10"
"2 on Scale 1 to 10","2016","West Germany","174","0.0131571834827608","0.0115375071933418","0.0147768597721799","2"
"2 on Scale 1 to 10","2016","East Germany","64","0.0179084057371843","0.0142335753475245","0.0215832361268441","2"
"3 on Scale 1 to 10","2016","West Germany","283","0.017502404937416","0.015638441545186","0.0193663683296461","3"
"3 on Scale 1 to 10","2016","East Germany","85","0.0192408719720552","0.0154343670656588","0.0230473768784515","3"
"4 on Scale 1 to 10","2016","West Germany","327","0.019604099919867","0.0176335067924578","0.0215746930472762","4"
"4 on Scale 1 to 10","2016","East Germany","122","0.0273141554523847","0.0227975409383514","0.031830769966418","4"
"5 on Scale 1 to 10","2016","West Germany","973","0.058164754181189","0.0548378508276027","0.0614916575347754","5"
"5 on Scale 1 to 10","2016","East Germany","325","0.0714493314240505","0.0643120186704749","0.0785866441776262","5"
"6 on Scale 1 to 10","2016","West Germany","1079","0.0631707211348517","0.0597128332189303","0.0666286090507732","6"
"6 on Scale 1 to 10","2016","East Germany","302","0.0662772438190109","0.0593839937935949","0.073170493844427","6"
"7 on Scale 1 to 10","2016","East Germany","681","0.151346527975907","0.14141572725919","0.161277328692624","7"
"7 on Scale 1 to 10","2016","West Germany","2398","0.132868463635527","0.128043698089469","0.137693229181585","7"
"8 on Scale 1 to 10","2016","West Germany","4816","0.260667060603108","0.254427042177103","0.266907079029114","8"
"8 on Scale 1 to 10","2016","East Germany","1322","0.258727644424883","0.246592550029563","0.270862738820204","8"
"9 on Scale 1 to 10","2016","East Germany","1183","0.223206704955765","0.211668474954219","0.234744934957311","9"
"9 on Scale 1 to 10","2016","West Germany","4535","0.218983056897739","0.213104668849489","0.224861444945989","9"
"0 Completely dissatisfied","2017","West Germany","95","0.00595018471121976","0.00490259732663734","0.00699777209580218","0"
"0 Completely dissatisfied","2017","East Germany","35","0.00921774879801182","0.0067105219881501","0.0117249756078736","0"
"1 on Scale 1 to 10","2017","West Germany","87","0.00384175199845637","0.00299909701789793","0.00468440697901481","1"
"1 on Scale 1 to 10","2017","East Germany","22","","","","1"
"10 Completely satisfied","2017","West Germany","4574","0.213185772286141","0.207607031631194","0.218764512941088","10"
"10 Completely satisfied","2017","East Germany","963","0.149449921815276","0.140096083250639","0.158803760379913","10"
"2 on Scale 1 to 10","2017","East Germany","50","0.0108034831724679","0.00809132340753716","0.0135156429373986","2"
"2 on Scale 1 to 10","2017","West Germany","193","0.0106646604767705","0.00926550415315969","0.0120638168003814","2"
"3 on Scale 1 to 10","2017","West Germany","307","0.017353756174273","0.0155750004680042","0.0191325118805418","3"
"3 on Scale 1 to 10","2017","East Germany","99","0.0227695955936241","0.0188560695912817","0.0266831215959665","3"
"4 on Scale 1 to 10","2017","West Germany","384","0.0196229001131353","0.0177336078885575","0.021512192337713","4"
"4 on Scale 1 to 10","2017","East Germany","110","0.0222928024579789","0.0184195231142621","0.0261660818016957","4"
"5 on Scale 1 to 10","2017","West Germany","1102","0.0655668930788916","0.0621952827742026","0.0689385033835807","5"
"5 on Scale 1 to 10","2017","East Germany","370","0.0782475978742151","0.0712017262544514","0.0852934694939788","5"
"6 on Scale 1 to 10","2017","West Germany","1166","0.0594789947187693","0.0562572804462558","0.0627007089912828","6"
"6 on Scale 1 to 10","2017","East Germany","372","0.0760491541441055","0.0690946894376225","0.0830036188505886","6"
"7 on Scale 1 to 10","2017","East Germany","804","0.155570331944929","0.146061280201401","0.165079383688457","7"
"7 on Scale 1 to 10","2017","West Germany","2670","0.13290279489201","0.128278751383926","0.137526838400094","7"
"8 on Scale 1 to 10","2017","West Germany","5325","0.256496544554269","0.250548102757278","0.262444986351259","8"
"8 on Scale 1 to 10","2017","East Germany","1504","0.264329531480388","0.252760244760353","0.275898818200424","8"
"9 on Scale 1 to 10","2017","West Germany","4801","0.214935746996065","0.209340388869567","0.220531105122563","9"
"9 on Scale 1 to 10","2017","East Germany","1252","0.208060273461997","0.197410687416124","0.218709859507869","9"
"0 Completely dissatisfied","2018","West Germany","92","0.00480635926031711","0.00384720524097908","0.00576551327965515","0"
"0 Completely dissatisfied","2018","East Germany","30","0.00740770887479342","0.00513220219044355","0.00968321555914328","0"
"1 on Scale 1 to 10","2018","West Germany","82","0.00443823022391378","0.00351636918861868","0.00536009125920888","1"
"1 on Scale 1 to 10","2018","East Germany","27","","","","1"
"10 Completely satisfied","2018","West Germany","4400","0.211231352559917","0.205570518167566","0.216892186952268","10"
