"plh0180","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2007","Rural Area","Female","85","0.0285546657559182","0.0230789978195654","0.0340303336922711","4"
"4 on Scale 1 to 10","2007","Urban Area","Female","174","0.0310667374086861","0.0270193828077931","0.0351140920095791","4"
"4 on Scale 1 to 10","2007","Urban Area","Male","145","0.0253838925948407","0.0215164810542978","0.0292513041353835","4"
"5 on Scale 1 to 10","2007","Urban Area","Female","577","0.0923832352218109","0.0856282510118242","0.0991382194317976","5"
"5 on Scale 1 to 10","2007","Rural Area","Male","239","0.0728733682722063","0.0640022837880925","0.0817444527563201","5"
"5 on Scale 1 to 10","2007","Rural Area","Female","275","0.0820437600687038","0.0730213378569757","0.0910661822804319","5"
"5 on Scale 1 to 10","2007","Urban Area","Male","433","0.0776708794547702","0.0710898087388828","0.0842519501706575","5"
"6 on Scale 1 to 10","2007","Rural Area","Male","206","0.055998823694624","0.048151917059401","0.063845730329847","6"
"6 on Scale 1 to 10","2007","Rural Area","Female","246","0.0669463013778287","0.0587294393848105","0.075163163370847","6"
"6 on Scale 1 to 10","2007","Urban Area","Female","501","0.0800033572170394","0.0736745228872373","0.0863321915468414","6"
"6 on Scale 1 to 10","2007","Urban Area","Male","429","0.0726643099670629","0.0662816229324511","0.0790469970016746","6"
"7 on Scale 1 to 10","2007","Rural Area","Female","506","0.131580468837233","0.120466993623699","0.142693944050767","7"
"7 on Scale 1 to 10","2007","Rural Area","Male","447","0.132516272967585","0.120944816119949","0.144087729815222","7"
"7 on Scale 1 to 10","2007","Urban Area","Male","893","0.146497164154872","0.137802724872833","0.155191603436911","7"
"7 on Scale 1 to 10","2007","Urban Area","Female","1031","0.148739297859933","0.140438484366105","0.157040111353762","7"
"8 on Scale 1 to 10","2007","Urban Area","Female","1884","0.248992675834493","0.238904982470042","0.259080369198944","8"
"8 on Scale 1 to 10","2007","Rural Area","Female","1002","0.276973440319862","0.262260971091586","0.291685909548138","8"
"8 on Scale 1 to 10","2007","Rural Area","Male","949","0.275798776009253","0.260546011686376","0.29105154033213","8"
"8 on Scale 1 to 10","2007","Urban Area","Male","1806","0.277245329294453","0.266238757812893","0.288251900776014","8"
"9 on Scale 1 to 10","2007","Rural Area","Female","711","0.189047884440823","0.176175088179665","0.201920680701982","9"
"9 on Scale 1 to 10","2007","Rural Area","Male","668","0.191845737074331","0.178407386205775","0.205284087942888","9"
"9 on Scale 1 to 10","2007","Urban Area","Female","1329","0.168894141996562","0.160154131281652","0.177634152711473","9"
"9 on Scale 1 to 10","2007","Urban Area","Male","1294","0.175405298431541","0.166054125044044","0.184756471819038","9"
"0 Completely dissatisfied","2008","Rural Area","Female","16","","","","0"
"0 Completely dissatisfied","2008","Rural Area","Male","29","","","","0"
"0 Completely dissatisfied","2008","Urban Area","Female","51","0.0070967653556074","0.0050878223137253","0.0091057083974895","0"
"0 Completely dissatisfied","2008","Urban Area","Male","46","0.0125361709307313","0.00973026780781927","0.0153420740536433","0"
"1 on Scale 1 to 10","2008","Rural Area","Male","16","","","","1"
"1 on Scale 1 to 10","2008","Urban Area","Female","46","0.0101966285505068","0.00779233937239343","0.0126009177286202","1"
"1 on Scale 1 to 10","2008","Rural Area","Female","27","","","","1"
"1 on Scale 1 to 10","2008","Urban Area","Male","27","","","","1"
"10 Completely satisfied","2008","Rural Area","Male","608","0.193495625766944","0.179676156238915","0.207315095294972","10"
"10 Completely satisfied","2008","Urban Area","Female","1368","0.203950217439551","0.194307129257674","0.213593305621428","10"
"10 Completely satisfied","2008","Rural Area","Female","638","0.20412606759534","0.190553945281413","0.217698189909267","10"
"10 Completely satisfied","2008","Urban Area","Male","1206","0.188290563229473","0.178431306024587","0.19814982043436","10"
"2 on Scale 1 to 10","2008","Rural Area","Male","44","0.0171545000290876","0.0126121134455808","0.0216968866125943","2"
"2 on Scale 1 to 10","2008","Rural Area","Female","45","0.0167417947093663","0.0124215217590602","0.0210620676596723","2"
"2 on Scale 1 to 10","2008","Urban Area","Female","79","0.0125397419144894","0.00987663838713434","0.0152028454418444","2"
"2 on Scale 1 to 10","2008","Urban Area","Male","58","0.0141339705820537","0.0111570265875931","0.0171109145765143","2"
"3 on Scale 1 to 10","2008","Rural Area","Male","53","0.0185121730848078","0.0137967182114113","0.0232276279582043","3"
"3 on Scale 1 to 10","2008","Urban Area","Female","139","0.0280324692600608","0.0240820745250621","0.0319828639950594","3"
"3 on Scale 1 to 10","2008","Rural Area","Female","62","0.0198171953869898","0.0151241902937426","0.0245102004802369","3"
"3 on Scale 1 to 10","2008","Urban Area","Male","111","0.0239915926174273","0.0201324934369504","0.0278506917979042","3"
"4 on Scale 1 to 10","2008","Rural Area","Male","74","0.0296924342102273","0.0237545729841615","0.0356302954362932","4"
"4 on Scale 1 to 10","2008","Urban Area","Female","151","0.0259861211794515","0.0221786446039647","0.0297935977549382","4"
"4 on Scale 1 to 10","2008","Rural Area","Female","67","0.0188691488277529","0.0142875610535674","0.0234507366019384","4"
"4 on Scale 1 to 10","2008","Urban Area","Male","133","0.0297342958193397","0.0254507463088013","0.0340178453298781","4"
"5 on Scale 1 to 10","2008","Urban Area","Female","459","0.0834669632959568","0.0768476138864503","0.0900863127054633","5"
"5 on Scale 1 to 10","2008","Rural Area","Male","217","0.0720164552589795","0.0629729157277601","0.0810599947901989","5"
"5 on Scale 1 to 10","2008","Rural Area","Female","247","0.0832878479002898","0.0739835479080336","0.0925921478925461","5"
"5 on Scale 1 to 10","2008","Urban Area","Male","381","0.0775317039429132","0.0707872776847077","0.0842761302011186","5"
"6 on Scale 1 to 10","2008","Urban Area","Male","360","0.064944410002049","0.0587297235094196","0.0711590964946785","6"
"6 on Scale 1 to 10","2008","Rural Area","Female","220","0.063389434341311","0.0551847031935847","0.0715941654890373","6"
"6 on Scale 1 to 10","2008","Rural Area","Male","165","0.0557075357704833","0.0476840577172202","0.0637310138237464","6"
"6 on Scale 1 to 10","2008","Urban Area","Female","397","0.0621557782614749","0.0563776118461345","0.0679339446768154","6"
"7 on Scale 1 to 10","2008","Urban Area","Female","917","0.131195967825775","0.123116084387952","0.139275851263599","7"
"7 on Scale 1 to 10","2008","Rural Area","Female","483","0.137683954321562","0.126081462013905","0.149286446629219","7"
"7 on Scale 1 to 10","2008","Urban Area","Male","795","0.133616663799108","0.12503611671129","0.142197210886926","7"
"7 on Scale 1 to 10","2008","Rural Area","Male","451","0.170720965978799","0.157558228924533","0.183883703033066","7"
"8 on Scale 1 to 10","2008","Urban Area","Female","1729","0.2464599485576","0.236146348533824","0.256773548581377","8"
"8 on Scale 1 to 10","2008","Rural Area","Female","840","0.227019514177777","0.212913891894737","0.241125136460818","8"
"8 on Scale 1 to 10","2008","Urban Area","Male","1612","0.261152838971607","0.250075019030232","0.272230658912983","8"
"8 on Scale 1 to 10","2008","Rural Area","Male","783","0.227706536189378","0.213036494051849","0.242376578326908","8"
"9 on Scale 1 to 10","2008","Rural Area","Female","743","0.21535870756546","0.20151688786142","0.229200527269499","9"
"9 on Scale 1 to 10","2008","Rural Area","Male","699","0.195071711078035","0.181209638279548","0.208933783876523","9"
"9 on Scale 1 to 10","2008","Urban Area","Female","1371","0.188919398359526","0.179551240029357","0.198287556689696","9"
"9 on Scale 1 to 10","2008","Urban Area","Male","1311","0.188725023054276","0.178857039758982","0.19859300634957","9"
"0 Completely dissatisfied","2009","Rural Area","Female","22","","","","0"
"0 Completely dissatisfied","2009","Rural Area","Male","26","","","","0"
"0 Completely dissatisfied","2009","Urban Area","Female","34","0.00640921311139639","0.0044241314784964","0.00839429474429639","0"
"0 Completely dissatisfied","2009","Urban Area","Male","36","0.010142125727898","0.00751058316830686","0.0127736682874891","0"
"1 on Scale 1 to 10","2009","Rural Area","Female","10","","","","1"
"1 on Scale 1 to 10","2009","Rural Area","Male","17","","","","1"
"1 on Scale 1 to 10","2009","Urban Area","Female","37","0.00699767772270376","0.00492408081001525","0.00907127463539227","1"
"1 on Scale 1 to 10","2009","Urban Area","Male","35","0.00714368003996789","0.00493178924284218","0.0093555708370936","1"
"10 Completely satisfied","2009","Urban Area","Female","1238","0.204917393517456","0.194876606041611","0.214958180993301","10"
"10 Completely satisfied","2009","Rural Area","Female","603","0.203485900345727","0.18956317622253","0.217408624468924","10"
"10 Completely satisfied","2009","Rural Area","Male","546","0.172499205487233","0.158990814819156","0.186007596155309","10"
"10 Completely satisfied","2009","Urban Area","Male","1086","0.184342572972916","0.174158389797779","0.194526756148053","10"
"2 on Scale 1 to 10","2009","Rural Area","Female","47","0.0183976800733232","0.013750284478503","0.0230450756681434","2"
"2 on Scale 1 to 10","2009","Rural Area","Male","36","0.0130503856304377","0.00899263815533301","0.0171081331055424","2"
"2 on Scale 1 to 10","2009","Urban Area","Female","59","0.0112967237633848","0.00866777889801845","0.0139256686287512","2"
"2 on Scale 1 to 10","2009","Urban Area","Male","67","0.0173937954229047","0.0139602214201692","0.0208273694256402","2"
"3 on Scale 1 to 10","2009","Rural Area","Female","68","0.0235809386998491","0.0183333596220395","0.0288285177776586","3"
"3 on Scale 1 to 10","2009","Urban Area","Female","130","0.0223929519168122","0.0187124243690331","0.0260734794645913","3"
"3 on Scale 1 to 10","2009","Rural Area","Male","67","0.0233104483306853","0.0179155975479326","0.0287052991134379","3"
"3 on Scale 1 to 10","2009","Urban Area","Male","91","0.0207795628962628","0.0170331303254804","0.0245259954670451","3"
"4 on Scale 1 to 10","2009","Rural Area","Female","79","0.029428011733794","0.0235834135406674","0.0352726099269205","4"
"4 on Scale 1 to 10","2009","Rural Area","Male","81","0.038440718833191","0.0315667171355758","0.0453147205308062","4"
"4 on Scale 1 to 10","2009","Urban Area","Male","114","0.028482035246057","0.0241131522925172","0.0328509181995967","4"
"4 on Scale 1 to 10","2009","Urban Area","Female","143","0.0279535774833007","0.0238530999351743","0.0320540550314271","4"
"5 on Scale 1 to 10","2009","Rural Area","Female","229","0.0760486690466493","0.0668815962681728","0.0852157418251257","5"
"5 on Scale 1 to 10","2009","Rural Area","Male","204","0.078593228849802","0.0689716992955653","0.0882147584040386","5"
"5 on Scale 1 to 10","2009","Urban Area","Female","461","0.078966293870071","0.0722577096437512","0.0856748780963908","5"
"5 on Scale 1 to 10","2009","Urban Area","Male","381","0.0845975052021443","0.0772887350245099","0.0919062753797787","5"
"6 on Scale 1 to 10","2009","Rural Area","Male","201","0.0806328171296431","0.0708980342820395","0.0903675999772467","6"
"6 on Scale 1 to 10","2009","Rural Area","Female","207","0.0636890725316834","0.0552440107523876","0.0721341343109792","6"
"6 on Scale 1 to 10","2009","Urban Area","Female","389","0.0642676827382117","0.0581674785530754","0.0703678869233481","6"
"6 on Scale 1 to 10","2009","Urban Area","Male","309","0.0608305921344166","0.0545530089992945","0.0671081752695387","6"
"7 on Scale 1 to 10","2009","Rural Area","Female","377","0.118528160870965","0.107349872304201","0.12970644943773","7"
"7 on Scale 1 to 10","2009","Rural Area","Male","403","0.13897239611342","0.1266044192818","0.151340372945039","7"
"7 on Scale 1 to 10","2009","Urban Area","Female","796","0.134371334156658","0.125887515701706","0.142855152611611","7"
"7 on Scale 1 to 10","2009","Urban Area","Male","758","0.141887476472001","0.132723084957591","0.151051867986411","7"
"8 on Scale 1 to 10","2009","Rural Area","Female","834","0.232605027436047","0.217994047440689","0.247216007431405","8"
"8 on Scale 1 to 10","2009","Rural Area","Male","752","0.224262719891314","0.209349832896381","0.239175606886247","8"
"8 on Scale 1 to 10","2009","Urban Area","Female","1604","0.240968377014105","0.230329832914962","0.251606921113249","8"
"8 on Scale 1 to 10","2009","Urban Area","Male","1451","0.248449875997944","0.237100869370296","0.259798882625592","8"
"9 on Scale 1 to 10","2009","Rural Area","Female","736","0.219800781704201","0.205479638270366","0.234121925138036","9"
"9 on Scale 1 to 10","2009","Rural Area","Male","672","0.205508223691898","0.191060974667811","0.219955472715985","9"
"9 on Scale 1 to 10","2009","Urban Area","Female","1317","0.2014587747059","0.191481452398098","0.211436097013701","9"
"9 on Scale 1 to 10","2009","Urban Area","Male","1241","0.195950777887487","0.185525820317044","0.206375735457931","9"
"0 Completely dissatisfied","2010","Rural Area","Female","19","","","","0"
"0 Completely dissatisfied","2010","Rural Area","Male","22","","","","0"
"0 Completely dissatisfied","2010","Urban Area","Female","44","0.00702047266950497","0.00525718085606575","0.00878376448294418","0"
"0 Completely dissatisfied","2010","Urban Area","Male","26","","","","0"
"1 on Scale 1 to 10","2010","Rural Area","Female","25","","","","1"
"1 on Scale 1 to 10","2010","Urban Area","Female","42","0.00716728957475012","0.00538578729812302","0.00894879185137723","1"
"1 on Scale 1 to 10","2010","Rural Area","Male","24","","","","1"
"1 on Scale 1 to 10","2010","Urban Area","Male","35","0.008375081240527","0.00625725699090372","0.0104929054901503","1"
"10 Completely satisfied","2010","Urban Area","Female","2090","0.211116742056558","0.202498105349363","0.219735378763754","10"
"10 Completely satisfied","2010","Rural Area","Female","1064","0.214879450879987","0.202769240016008","0.226989661743966","10"
"10 Completely satisfied","2010","Rural Area","Male","911","0.193610357050402","0.180987430732696","0.206233283368109","10"
"10 Completely satisfied","2010","Urban Area","Male","1765","0.204147970554717","0.194780757803553","0.213515183305882","10"
"2 on Scale 1 to 10","2010","Urban Area","Female","111","0.0187085972051186","0.0158471187734616","0.0215700756367757","2"
"2 on Scale 1 to 10","2010","Rural Area","Female","57","0.0210173444541121","0.0167881027119394","0.0252465861962848","2"
"2 on Scale 1 to 10","2010","Rural Area","Male","46","0.0161825141035493","0.0121515999474029","0.0202134282596957","2"
"2 on Scale 1 to 10","2010","Urban Area","Male","73","0.0172422131455857","0.0142171012858314","0.0202673250053401","2"
"3 on Scale 1 to 10","2010","Rural Area","Male","63","0.0220947615439515","0.0173988886904606","0.0267906343974424","3"
"3 on Scale 1 to 10","2010","Rural Area","Female","65","0.0173363933419381","0.0134881023665678","0.0211846843173084","3"
"3 on Scale 1 to 10","2010","Urban Area","Female","182","0.0269621955791681","0.0235415084650537","0.0303828826932825","3"
"3 on Scale 1 to 10","2010","Urban Area","Male","94","0.0186451602833474","0.0155016290370301","0.0217886915296647","3"
"4 on Scale 1 to 10","2010","Rural Area","Male","70","0.0253165047392922","0.0202982007862862","0.0303348086922982","4"
"4 on Scale 1 to 10","2010","Rural Area","Female","81","0.0209190220312409","0.0166994725373044","0.0251385715251774","4"
"4 on Scale 1 to 10","2010","Urban Area","Male","134","0.0286248485041028","0.0247497140116581","0.0324999829965474","4"
"4 on Scale 1 to 10","2010","Urban Area","Female","161","0.0209165022982135","0.0178942879433138","0.0239387166531133","4"
"5 on Scale 1 to 10","2010","Rural Area","Male","225","0.0798851845637963","0.0712239975328356","0.088546371594757","5"
"5 on Scale 1 to 10","2010","Urban Area","Male","393","0.075584314647332","0.0694414467006616","0.0817271825940025","5"
"5 on Scale 1 to 10","2010","Rural Area","Female","322","0.0777899104443878","0.0698929009405627","0.0856869199482129","5"
"5 on Scale 1 to 10","2010","Urban Area","Female","595","0.0809599776944678","0.0751993040842844","0.0867206513046511","5"
"6 on Scale 1 to 10","2010","Rural Area","Male","207","0.0660564034640198","0.0581215105489842","0.0739912963790553","6"
"6 on Scale 1 to 10","2010","Rural Area","Female","262","0.0723646196441756","0.0647255954708736","0.0800036438174775","6"
"6 on Scale 1 to 10","2010","Urban Area","Female","489","0.0634193648567079","0.0582723621273209","0.0685663675860949","6"
"6 on Scale 1 to 10","2010","Urban Area","Male","362","0.0682798773874414","0.0624183501078426","0.0741414046670403","6"
"7 on Scale 1 to 10","2010","Rural Area","Female","493","0.112347637469925","0.103036783420826","0.121658491519024","7"
"7 on Scale 1 to 10","2010","Urban Area","Female","1032","0.129179465182082","0.122096225473439","0.136262704890725","7"
"7 on Scale 1 to 10","2010","Rural Area","Male","436","0.131477543480172","0.120682122067106","0.142272964893238","7"
"7 on Scale 1 to 10","2010","Urban Area","Male","890","0.145989507525271","0.137783836309519","0.154195178741022","7"
"8 on Scale 1 to 10","2010","Urban Area","Female","2037","0.238902404984361","0.229897040336563","0.247907769632158","8"
"8 on Scale 1 to 10","2010","Rural Area","Female","1015","0.226471342459115","0.214130894597474","0.238811790320756","8"
"8 on Scale 1 to 10","2010","Rural Area","Male","918","0.246305880449562","0.232541450264132","0.260070310634992","8"
"8 on Scale 1 to 10","2010","Urban Area","Male","1752","0.227370940316204","0.217630587575183","0.237111293057226","8"
"9 on Scale 1 to 10","2010","Rural Area","Female","1016","0.225393052853465","0.213073440374304","0.237712665332625","9"
"9 on Scale 1 to 10","2010","Rural Area","Male","842","0.204128522474033","0.191252059006235","0.217004985941831","9"
"9 on Scale 1 to 10","2010","Urban Area","Female","1830","0.195646987899068","0.187269172306803","0.204024803491334","9"
"9 on Scale 1 to 10","2010","Urban Area","Male","1589","0.198165648216641","0.188902082178584","0.207429214254697","9"
"0 Completely dissatisfied","2011","Rural Area","Female","20","","","","0"
"0 Completely dissatisfied","2011","Rural Area","Male","17","","","","0"
"0 Completely dissatisfied","2011","Urban Area","Female","46","0.00655679072844409","0.00490373053501289","0.00820985092187529","0"
"0 Completely dissatisfied","2011","Urban Area","Male","34","0.0060821897968117","0.00431630391379882","0.00784807567982458","0"
"1 on Scale 1 to 10","2011","Rural Area","Female","31","0.00645343170978836","0.00421801673899495","0.00868884668058177","1"
"1 on Scale 1 to 10","2011","Rural Area","Male","16","","","","1"
"1 on Scale 1 to 10","2011","Urban Area","Female","40","0.00617966998198426","0.00457454792167868","0.00778479204228984","1"
"1 on Scale 1 to 10","2011","Urban Area","Male","34","0.0102586118819126","0.00797005042450285","0.0125471733393224","1"
"10 Completely satisfied","2011","Rural Area","Male","993","0.202846512379408","0.190563287431687","0.21512973732713","10"
"10 Completely satisfied","2011","Rural Area","Female","1120","0.200536980985134","0.189358955181274","0.211715006788995","10"
"10 Completely satisfied","2011","Urban Area","Female","2105","0.209602503610458","0.201265835834537","0.217939171386379","10"
"10 Completely satisfied","2011","Urban Area","Male","1774","0.206693361161256","0.197496466287084","0.215890256035428","10"
"2 on Scale 1 to 10","2011","Rural Area","Male","39","0.0145881176872469","0.0109257142405741","0.0182505211339197","2"
"2 on Scale 1 to 10","2011","Rural Area","Female","56","0.016747437556514","0.0131650265629723","0.0203298485500556","2"
"2 on Scale 1 to 10","2011","Urban Area","Female","92","0.0125976478954728","0.0103132944779536","0.014882001312992","2"
"2 on Scale 1 to 10","2011","Urban Area","Male","64","0.0124428985934758","0.0099252257056103","0.0149605714813414","2"
"3 on Scale 1 to 10","2011","Rural Area","Female","78","0.0226732432070025","0.0185175316157915","0.0268289547982135","3"
"3 on Scale 1 to 10","2011","Rural Area","Male","54","0.0165451552341641","0.0126486946019476","0.0204416158663807","3"
"3 on Scale 1 to 10","2011","Urban Area","Male","95","0.0207357233524644","0.0174992877869239","0.0239721589180049","3"
"3 on Scale 1 to 10","2011","Urban Area","Female","174","0.0243029705568579","0.0211489925857806","0.0274569485279352","3"
"4 on Scale 1 to 10","2011","Rural Area","Male","69","0.0233508390915314","0.0187378949711808","0.0279637832118819","4"
"4 on Scale 1 to 10","2011","Rural Area","Female","99","0.0203554088805755","0.0164131706100164","0.0242976471511345","4"
"4 on Scale 1 to 10","2011","Urban Area","Male","134","0.0272984209344355","0.0235974473304178","0.0309993945384532","4"
"4 on Scale 1 to 10","2011","Urban Area","Female","205","0.02612245433326","0.0228555933841374","0.0293893152823826","4"
"5 on Scale 1 to 10","2011","Rural Area","Female","321","0.074947944422468","0.0675971947836873","0.0822986940612487","5"
"5 on Scale 1 to 10","2011","Rural Area","Male","225","0.067869112289915","0.0601860882594344","0.0755521363203955","5"
"5 on Scale 1 to 10","2011","Urban Area","Female","603","0.073971492248345","0.0686108620050636","0.0793321224916265","5"
"5 on Scale 1 to 10","2011","Urban Area","Male","369","0.064246188372138","0.0586773847930495","0.0698149919512266","5"
"6 on Scale 1 to 10","2011","Rural Area","Female","289","0.0664199517901933","0.059468208268748","0.0733716953116387","6"
"6 on Scale 1 to 10","2011","Rural Area","Male","201","0.0549104343576702","0.0479518390282519","0.0618690296870885","6"
"6 on Scale 1 to 10","2011","Urban Area","Male","375","0.0617500195414013","0.0562831936098314","0.0672168454729711","6"
"6 on Scale 1 to 10","2011","Urban Area","Female","503","0.0623629130852124","0.0574100985080539","0.0673157276623709","6"
"7 on Scale 1 to 10","2011","Rural Area","Female","581","0.118461144578267","0.109439673235861","0.127482615920672","7"
"7 on Scale 1 to 10","2011","Urban Area","Female","1087","0.126527724706617","0.119718637514621","0.133336811898612","7"
"7 on Scale 1 to 10","2011","Urban Area","Male","948","0.138185175372473","0.130347358334392","0.146022992410555","7"
"7 on Scale 1 to 10","2011","Rural Area","Male","491","0.132701001288401","0.122338152050724","0.143063850526077","7"
