"plh0180","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2006","Not Employed","no migration background","541","0.0827969763414822","0.0764103087111261","0.0891836439718383","5"
"5 on Scale 1 to 10","2006","Employed","direct migration background","101","0.0845317760787213","0.0697198997381949","0.0993436524192476","5"
"6 on Scale 1 to 10","2006","Not Employed","indirect migration background","20","","","","6"
"6 on Scale 1 to 10","2006","Employed","no migration background","783","0.0695896262862303","0.0649119012997195","0.0742673512727411","6"
"6 on Scale 1 to 10","2006","Employed","direct migration background","99","0.0760487563497952","0.0619347915898995","0.0901627211096908","6"
"6 on Scale 1 to 10","2006","Employed","indirect migration background","45","0.0889567008849314","0.0652937153474505","0.112619686422412","6"
"6 on Scale 1 to 10","2006","Not Employed","no migration background","476","0.0694794802308315","0.0635866273893938","0.0753723330722693","6"
"6 on Scale 1 to 10","2006","Not Employed","direct migration background","71","0.0691999929601762","0.0536096590787335","0.084790326841619","6"
"7 on Scale 1 to 10","2006","Not Employed","direct migration background","143","0.125411122171425","0.105066754122991","0.145755490219859","7"
"7 on Scale 1 to 10","2006","Not Employed","no migration background","852","0.120210303796614","0.11267337137699","0.127747236216237","7"
"7 on Scale 1 to 10","2006","Employed","no migration background","1635","0.14636994729526","0.139871853624962","0.152868040965558","7"
"7 on Scale 1 to 10","2006","Employed","direct migration background","195","0.142218703135714","0.123621609113519","0.160815797157909","7"
"7 on Scale 1 to 10","2006","Employed","indirect migration background","82","0.151361600386489","0.121570956485166","0.181152244287812","7"
"7 on Scale 1 to 10","2006","Not Employed","indirect migration background","47","0.185958223927612","0.137920893764543","0.233995554090681","7"
"8 on Scale 1 to 10","2006","Not Employed","indirect migration background","57","0.229640743246792","0.177710668790207","0.281570817703377","8"
"8 on Scale 1 to 10","2006","Employed","no migration background","3074","0.257562550325298","0.249523653504979","0.265601447145616","8"
"8 on Scale 1 to 10","2006","Employed","direct migration background","368","0.257149450749058","0.233878079832205","0.28042082166591","8"
"8 on Scale 1 to 10","2006","Not Employed","direct migration background","278","0.244888199092418","0.21847239959795","0.271303998586885","8"
"8 on Scale 1 to 10","2006","Employed","indirect migration background","138","0.226001399991939","0.191236871175374","0.260765928808504","8"
"8 on Scale 1 to 10","2006","Not Employed","no migration background","1877","0.251347365153295","0.241293994716927","0.261400735589662","8"
"9 on Scale 1 to 10","2006","Not Employed","no migration background","1383","0.177057454888621","0.168210858690437","0.185904051086805","9"
"9 on Scale 1 to 10","2006","Not Employed","direct migration background","180","0.169573561161435","0.146521813535318","0.192625308787552","9"
"9 on Scale 1 to 10","2006","Not Employed","indirect migration background","41","0.192290443748649","0.143632440613454","0.240948446883844","9"
"9 on Scale 1 to 10","2006","Employed","no migration background","2397","0.197657834909527","0.190336976860196","0.204978692958858","9"
"9 on Scale 1 to 10","2006","Employed","direct migration background","260","0.172183474195959","0.152081383751623","0.192285564640294","9"
"9 on Scale 1 to 10","2006","Employed","indirect migration background","95","0.171571808143897","0.140234542853887","0.202909073433907","9"
"0 Completely dissatisfied","2007","Not Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2007","Employed","no migration background","70","0.0100578447726064","0.00816301804939597","0.0119526714958169","0"
"0 Completely dissatisfied","2007","Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","2007","Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2007","Not Employed","direct migration background","9","","","","0"
"0 Completely dissatisfied","2007","Not Employed","no migration background","50","0.0102411846968033","0.00783671626543138","0.0126456531281753","0"
"1 on Scale 1 to 10","2007","Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","direct migration background","11","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2007","Employed","no migration background","36","0.00526535666820563","0.00389106268012185","0.00663965065628942","1"
"1 on Scale 1 to 10","2007","Employed","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","no migration background","46","0.00846242715643336","0.00627475947712476","0.010650094835742","1"
"10 Completely satisfied","2007","Not Employed","direct migration background","158","0.193526086054844","0.16725953074111","0.219792641368579","10"
"10 Completely satisfied","2007","Not Employed","indirect migration background","37","0.199977565853094","0.147944803323072","0.252010328383116","10"
"10 Completely satisfied","2007","Employed","indirect migration background","93","0.170301360497353","0.138800408742291","0.201802312252414","10"
"10 Completely satisfied","2007","Not Employed","no migration background","1433","0.214112140887989","0.204315431442694","0.223908850333285","10"
"10 Completely satisfied","2007","Employed","no migration background","1526","0.137980321215964","0.131431256327108","0.14452938610482","10"
"10 Completely satisfied","2007","Employed","direct migration background","231","0.202947056312539","0.180506920843104","0.225387191781974","10"
"2 on Scale 1 to 10","2007","Employed","indirect migration background","8","","","","2"
"2 on Scale 1 to 10","2007","Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2007","Employed","no migration background","137","0.0183788099244127","0.0158282074124248","0.0209294124364006","2"
"2 on Scale 1 to 10","2007","Not Employed","no migration background","79","0.014935383135404","0.0120385743107853","0.0178321919600227","2"
"3 on Scale 1 to 10","2007","Not Employed","direct migration background","20","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","2007","Employed","no migration background","214","0.0242035057850422","0.0212851993522061","0.0271218122178783","3"
"3 on Scale 1 to 10","2007","Not Employed","no migration background","129","0.0238848581597542","0.0202382327891792","0.0275314835303293","3"
"3 on Scale 1 to 10","2007","Employed","direct migration background","21","","","","3"
"3 on Scale 1 to 10","2007","Employed","indirect migration background","9","","","","3"
"4 on Scale 1 to 10","2007","Not Employed","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","direct migration background","17","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","no migration background","151","0.0283080175703703","0.0243470769766296","0.0322689581641109","4"
"4 on Scale 1 to 10","2007","Employed","no migration background","272","0.0295386168441978","0.0263235031554561","0.0327537305329394","4"
"4 on Scale 1 to 10","2007","Employed","direct migration background","26","","","","4"
"4 on Scale 1 to 10","2007","Employed","indirect migration background","9","","","","4"
"5 on Scale 1 to 10","2007","Employed","indirect migration background","49","0.0711106584137982","0.0495727380129326","0.0926485788146637","5"
"5 on Scale 1 to 10","2007","Not Employed","direct migration background","85","0.108270885108613","0.0876118268842661","0.12892994333296","5"
"5 on Scale 1 to 10","2007","Employed","direct migration background","80","0.0791730760465442","0.0641081059137319","0.0942380461793566","5"
"5 on Scale 1 to 10","2007","Not Employed","indirect migration background","27","","","","5"
"5 on Scale 1 to 10","2007","Not Employed","no migration background","487","0.0781034066713708","0.07169492148707","0.0845118918556717","5"
"5 on Scale 1 to 10","2007","Employed","no migration background","796","0.0839100848678362","0.0786452075128121","0.0891749622228604","5"
"6 on Scale 1 to 10","2007","Not Employed","indirect migration background","20","","","","6"
"6 on Scale 1 to 10","2007","Employed","no migration background","727","0.0706396110151992","0.0657741011650722","0.0755051208653262","6"
"6 on Scale 1 to 10","2007","Not Employed","direct migration background","73","0.0878132833314109","0.0689958588190128","0.106630707843809","6"
"6 on Scale 1 to 10","2007","Not Employed","no migration background","443","0.0677723497555317","0.0617693745054837","0.0737753250055797","6"
"6 on Scale 1 to 10","2007","Employed","direct migration background","78","0.068259626992662","0.0541887902666821","0.0823304637186419","6"
"6 on Scale 1 to 10","2007","Employed","indirect migration background","41","0.0940417347676041","0.0695810371158789","0.118502432419329","6"
"7 on Scale 1 to 10","2007","Employed","direct migration background","189","0.151697205986028","0.131682244865558","0.171712167106497","7"
"7 on Scale 1 to 10","2007","Employed","indirect migration background","80","0.16917630036362","0.137758293678377","0.200594307048863","7"
"7 on Scale 1 to 10","2007","Not Employed","direct migration background","124","0.119261487105865","0.0977132469675866","0.140809727244143","7"
"7 on Scale 1 to 10","2007","Not Employed","no migration background","824","0.121338779571536","0.113540661045366","0.129136898097705","7"
"7 on Scale 1 to 10","2007","Not Employed","indirect migration background","24","","","","7"
"7 on Scale 1 to 10","2007","Employed","no migration background","1636","0.157089011174074","0.150179045526365","0.163998976821783","7"
"8 on Scale 1 to 10","2007","Not Employed","indirect migration background","69","0.243277327902455","0.187461887743687","0.299092768061223","8"
"8 on Scale 1 to 10","2007","Not Employed","no migration background","1840","0.26637096017212","0.255813462700259","0.276928457643981","8"
"8 on Scale 1 to 10","2007","Not Employed","direct migration background","224","0.261030160008099","0.231829215134924","0.290231104881274","8"
"8 on Scale 1 to 10","2007","Employed","no migration background","3036","0.271353591554812","0.262909783956312","0.279797399153311","8"
"8 on Scale 1 to 10","2007","Employed","indirect migration background","136","0.23338374934862","0.19793680979156","0.26883068890568","8"
"8 on Scale 1 to 10","2007","Employed","direct migration background","336","0.263779582581025","0.239192045480796","0.288367119681254","8"
"9 on Scale 1 to 10","2007","Employed","direct migration background","251","0.169179904411165","0.148261989355228","0.190097819467102","9"
"9 on Scale 1 to 10","2007","Not Employed","direct migration background","139","0.137644171949052","0.114737585885042","0.160550758013062","9"
"9 on Scale 1 to 10","2007","Not Employed","indirect migration background","40","0.157338597943756","0.109971219298389","0.204705976589124","9"
"9 on Scale 1 to 10","2007","Employed","no migration background","2203","0.19158324617765","0.184110012813866","0.199056479541434","9"
"9 on Scale 1 to 10","2007","Employed","indirect migration background","116","0.182288895791419","0.149934411441581","0.214643380141258","9"
"9 on Scale 1 to 10","2007","Not Employed","no migration background","1253","0.166470492222687","0.157574212859614","0.175366771585761","9"
"0 Completely dissatisfied","2008","Not Employed","no migration background","47","0.00926261957714138","0.0069156671180371","0.0116095720362457","0"
"0 Completely dissatisfied","2008","Not Employed","direct migration background","11","","","","0"
"0 Completely dissatisfied","2008","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2008","Employed","no migration background","70","0.0081404317541599","0.00639628914854522","0.00988457435977457","0"
"0 Completely dissatisfied","2008","Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","2008","Employed","indirect migration background","5","","","","0"
"1 on Scale 1 to 10","2008","Employed","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2008","Not Employed","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2008","Not Employed","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2008","Employed","no migration background","54","0.00767048984244552","0.00597703866422652","0.00936394102066452","1"
"1 on Scale 1 to 10","2008","Not Employed","no migration background","40","0.00691601512432565","0.0048856270199619","0.0089464032286894","1"
"1 on Scale 1 to 10","2008","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","2008","Not Employed","direct migration background","176","0.235984902971223","0.206524429277752","0.265445376664695","10"
"10 Completely satisfied","2008","Employed","indirect migration background","128","0.230045340660623","0.195342648832683","0.264748032488564","10"
"10 Completely satisfied","2008","Employed","direct migration background","230","0.215038026214793","0.190857582844684","0.239218469584902","10"
"10 Completely satisfied","2008","Not Employed","indirect migration background","43","0.245321089275925","0.186563627058746","0.304078551493104","10"
"10 Completely satisfied","2008","Not Employed","no migration background","1505","0.230074608014662","0.219763228517092","0.240385987512232","10"
"10 Completely satisfied","2008","Employed","no migration background","1738","0.165354558015404","0.158143611472081","0.172565504558727","10"
"2 on Scale 1 to 10","2008","Not Employed","direct migration background","14","","","","2"
"2 on Scale 1 to 10","2008","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2008","Not Employed","no migration background","77","0.0139135978977139","0.0110439057254026","0.0167832900700252","2"
"2 on Scale 1 to 10","2008","Employed","no migration background","120","0.0141024789178793","0.0118137371538329","0.0163912206819258","2"
"2 on Scale 1 to 10","2008","Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2008","Employed","direct migration background","8","","","","2"
"3 on Scale 1 to 10","2008","Not Employed","no migration background","117","0.0222422496136994","0.0186292901182337","0.025855209109165","3"
"3 on Scale 1 to 10","2008","Not Employed","direct migration background","15","","","","3"
"3 on Scale 1 to 10","2008","Not Employed","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2008","Employed","no migration background","202","0.0258217525454698","0.0227432093683423","0.0289002957225973","3"
"3 on Scale 1 to 10","2008","Employed","direct migration background","12","","","","3"
"3 on Scale 1 to 10","2008","Employed","indirect migration background","15","","","","3"
"4 on Scale 1 to 10","2008","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","direct migration background","21","","","","4"
"4 on Scale 1 to 10","2008","Employed","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","no migration background","124","0.0262460648136244","0.0223294143484699","0.0301627152787789","4"
"4 on Scale 1 to 10","2008","Employed","no migration background","235","0.0274796325256022","0.0243065016072927","0.0306527634439118","4"
"4 on Scale 1 to 10","2008","Employed","direct migration background","26","","","","4"
"5 on Scale 1 to 10","2008","Employed","indirect migration background","33","0.0851284238041811","0.0621171197613175","0.108139727847045","5"
"5 on Scale 1 to 10","2008","Employed","direct migration background","77","0.0862464155571241","0.0697242339283262","0.102768597185922","5"
"5 on Scale 1 to 10","2008","Not Employed","direct migration background","61","0.0748808621469908","0.0566195955838949","0.0931421287100866","5"
"5 on Scale 1 to 10","2008","Not Employed","no migration background","427","0.0789543815414849","0.072347647984718","0.0855611150982519","5"
"5 on Scale 1 to 10","2008","Not Employed","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2008","Employed","no migration background","692","0.0801111692881807","0.0748419364974597","0.0853804020789016","5"
"6 on Scale 1 to 10","2008","Not Employed","direct migration background","50","0.062257898691282","0.0454935925953936","0.0790222047871705","6"
"6 on Scale 1 to 10","2008","Employed","indirect migration background","33","0.0549571712235138","0.0361656561016083","0.0737486863454194","6"
"6 on Scale 1 to 10","2008","Employed","direct migration background","64","0.06958393646711","0.0546086404879066","0.0845592324463134","6"
"6 on Scale 1 to 10","2008","Not Employed","no migration background","320","0.0526993745141106","0.0472253751027527","0.0581733739254684","6"
"6 on Scale 1 to 10","2008","Employed","no migration background","664","0.0685925230930186","0.0636863662638338","0.0734986799222034","6"
"6 on Scale 1 to 10","2008","Not Employed","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","2008","Not Employed","direct migration background","102","0.112325671201224","0.0904171539064035","0.134234188496045","7"
"7 on Scale 1 to 10","2008","Employed","direct migration background","151","0.127618891134123","0.107981086842434","0.147256695425811","7"
"7 on Scale 1 to 10","2008","Employed","indirect migration background","80","0.135426800574644","0.107211995074451","0.163641606074837","7"
"7 on Scale 1 to 10","2008","Not Employed","no migration background","773","0.118528245650547","0.110609192962975","0.12644729833812","7"
"7 on Scale 1 to 10","2008","Not Employed","indirect migration background","30","0.10283944438189","0.061360334582547","0.144318554181233","7"
"7 on Scale 1 to 10","2008","Employed","no migration background","1510","0.158291046948305","0.151206006617832","0.165376087278778","7"
"8 on Scale 1 to 10","2008","Employed","indirect migration background","125","0.203677057730513","0.170469301109029","0.236884814351996","8"
"8 on Scale 1 to 10","2008","Employed","direct migration background","281","0.231950752548183","0.207109428227788","0.256792076868578","8"
"8 on Scale 1 to 10","2008","Not Employed","no migration background","1660","0.251324517284272","0.240697232023161","0.261951802545382","8"
"8 on Scale 1 to 10","2008","Not Employed","indirect migration background","54","0.24930775053038","0.190231443774533","0.308384057286227","8"
"8 on Scale 1 to 10","2008","Employed","no migration background","2655","0.24804495701254","0.239662056410086","0.256427857614994","8"
"8 on Scale 1 to 10","2008","Not Employed","direct migration background","189","0.22797839433671","0.198870672370847","0.257086116302572","8"
"9 on Scale 1 to 10","2008","Not Employed","no migration background","1310","0.189838325968419","0.180230261709591","0.199446390227248","9"
"9 on Scale 1 to 10","2008","Not Employed","direct migration background","150","0.169881577536406","0.143826653338515","0.195936501734296","9"
"9 on Scale 1 to 10","2008","Not Employed","indirect migration background","38","0.197889167333852","0.143483682834093","0.252294651833612","9"
"9 on Scale 1 to 10","2008","Employed","no migration background","2256","0.196390960056995","0.188679860132187","0.204102059981802","9"
"9 on Scale 1 to 10","2008","Employed","direct migration background","245","0.217084437995514","0.1928209000784","0.241347975912627","9"
"9 on Scale 1 to 10","2008","Employed","indirect migration background","125","0.188681584412234","0.15642010408178","0.220943064742687","9"
"0 Completely dissatisfied","2009","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","Employed","no migration background","62","0.00923910966684313","0.0073342486997049","0.0111439706339813","0"
"0 Completely dissatisfied","2009","Employed","direct migration background","2","","","","0"
"0 Completely dissatisfied","2009","Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2009","Not Employed","direct migration background","5","","","","0"
"0 Completely dissatisfied","2009","Not Employed","no migration background","46","0.0114110000536376","0.00870931756943375","0.0141126825378414","0"
"1 on Scale 1 to 10","2009","Employed","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","no migration background","29","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2009","Employed","no migration background","53","0.00761764695570976","0.0058865805379889","0.00934871337343062","1"
"1 on Scale 1 to 10","2009","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","2009","Employed","direct migration background","209","0.24494818288139","0.217953932442348","0.271942433320432","10"
"10 Completely satisfied","2009","Employed","indirect migration background","98","0.185058771648357","0.151648316314124","0.218469226982589","10"
"10 Completely satisfied","2009","Not Employed","no migration background","1385","0.234003174115032","0.223233838146324","0.244772510083739","10"
"10 Completely satisfied","2009","Not Employed","direct migration background","136","0.20547894803286","0.175109981989682","0.235847914076038","10"
"10 Completely satisfied","2009","Not Employed","indirect migration background","35","0.152240283115941","0.101424496086257","0.203056070145625","10"
"10 Completely satisfied","2009","Employed","no migration background","1610","0.159759698286821","0.15246513722123","0.167054259352413","10"
"2 on Scale 1 to 10","2009","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2009","Employed","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","no migration background","64","0.016927726773698","0.0136463461407521","0.0202091074066439","2"
"2 on Scale 1 to 10","2009","Not Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2009","Employed","no migration background","115","0.0148013138652361","0.0123970848159316","0.0172055429145406","2"
"2 on Scale 1 to 10","2009","Employed","direct migration background","13","","","","2"
"3 on Scale 1 to 10","2009","Not Employed","no migration background","101","0.0193676186389798","0.0158620716405744","0.0228731656373853","3"
"3 on Scale 1 to 10","2009","Not Employed","direct migration background","18","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","2009","Employed","no migration background","205","0.0235331940563062","0.0205150985794182","0.0265512895331941","3"
"3 on Scale 1 to 10","2009","Employed","direct migration background","19","","","","3"
"3 on Scale 1 to 10","2009","Employed","indirect migration background","12","","","","3"
"4 on Scale 1 to 10","2009","Employed","direct migration background","17","","","","4"
"4 on Scale 1 to 10","2009","Employed","indirect migration background","19","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","no migration background","111","0.0223544837777792","0.0185940530254078","0.0261149145301507","4"
"4 on Scale 1 to 10","2009","Not Employed","direct migration background","18","","","","4"
"4 on Scale 1 to 10","2009","Employed","no migration background","249","0.0336233939029984","0.0300345235280744","0.0372122642779223","4"
"5 on Scale 1 to 10","2009","Not Employed","no migration background","388","0.0739531783601807","0.067296471058871","0.0806098856614904","5"
"5 on Scale 1 to 10","2009","Not Employed","direct migration background","62","0.0971562553358335","0.074895734821977","0.11941677584969","5"
"5 on Scale 1 to 10","2009","Not Employed","indirect migration background","13","","","","5"
"5 on Scale 1 to 10","2009","Employed","direct migration background","64","0.0812369508340615","0.0640885214084621","0.0983853802596609","5"
"5 on Scale 1 to 10","2009","Employed","indirect migration background","41","0.1002609766749","0.074421205938212","0.126100747411587","5"
"5 on Scale 1 to 10","2009","Employed","no migration background","707","0.081631861427665","0.0761805367622836","0.0870831860930463","5"
"6 on Scale 1 to 10","2009","Not Employed","no migration background","317","0.0558431066666351","0.0500023187604591","0.0616838945728111","6"
"6 on Scale 1 to 10","2009","Employed","direct migration background","57","0.0674415876140418","0.0517000301943549","0.0831831450337287","6"
"6 on Scale 1 to 10","2009","Not Employed","direct migration background","43","0.0766943185017301","0.0566934900449184","0.0966951469585418","6"
"6 on Scale 1 to 10","2009","Employed","indirect migration background","25","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","indirect migration background","21","","","","6"
"6 on Scale 1 to 10","2009","Employed","no migration background","643","0.0721337835417686","0.0669829699672697","0.0772845971162674","6"
"7 on Scale 1 to 10","2009","Not Employed","no migration background","670","0.109992925956163","0.102034197755139","0.117951654157186","7"
"7 on Scale 1 to 10","2009","Not Employed","direct migration background","82","0.13485074349879","0.109178381573629","0.16052310542395","7"
"7 on Scale 1 to 10","2009","Employed","direct migration background","114","0.124387088830063","0.103671870575135","0.145102307084991","7"
"7 on Scale 1 to 10","2009","Employed","indirect migration background","78","0.152296592988157","0.121384282252464","0.18320890372385","7"
"7 on Scale 1 to 10","2009","Not Employed","indirect migration background","28","","","","7"
"7 on Scale 1 to 10","2009","Employed","no migration background","1362","0.150517047771219","0.143397802198482","0.157636293343955","7"
"8 on Scale 1 to 10","2009","Employed","indirect migration background","123","0.205399567189962","0.170642864191263","0.24015627018866","8"
"8 on Scale 1 to 10","2009","Not Employed","no migration background","1510","0.242334653904013","0.231435041863948","0.253234265944077","8"
"8 on Scale 1 to 10","2009","Not Employed","indirect migration background","49","0.274778532200456","0.211635679023132","0.337921385377781","8"
"8 on Scale 1 to 10","2009","Employed","no migration background","2528","0.243996655062401","0.235445641621396","0.252547668503406","8"
"8 on Scale 1 to 10","2009","Employed","direct migration background","267","0.237325561840293","0.21062086590271","0.264030257777875","8"
"8 on Scale 1 to 10","2009","Not Employed","direct migration background","164","0.194365902549933","0.16462373651098","0.224108068588885","8"
"9 on Scale 1 to 10","2009","Not Employed","no migration background","1316","0.20752226016512","0.197206756280523","0.217837764049716","9"
"9 on Scale 1 to 10","2009","Not Employed","indirect migration background","41","0.228481317126928","0.169093679873297","0.287868954380558","9"
"9 on Scale 1 to 10","2009","Employed","no migration background","2157","0.203146295463032","0.195135833810018","0.211156757116047","9"
"9 on Scale 1 to 10","2009","Employed","direct migration background","204","0.178504772578047","0.154468162325086","0.202541382831008","9"
"9 on Scale 1 to 10","2009","Employed","indirect migration background","112","0.218553018840581","0.182998682552871","0.254107355128291","9"
"9 on Scale 1 to 10","2009","Not Employed","direct migration background","136","0.195885777079622","0.166055728647539","0.225715825511704","9"
"0 Completely dissatisfied","2010","Not Employed","no migration background","38","0.00811837537645357","0.00599038120131441","0.0102463695515927","0"
"0 Completely dissatisfied","2010","Not Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","2010","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2010","Employed","no migration background","53","0.0059336665211115","0.00461552544507654","0.00725180759714646","0"
"0 Completely dissatisfied","2010","Employed","direct migration background","7","","","","0"
"0 Completely dissatisfied","2010","Employed","indirect migration background","4","","","","0"
"1 on Scale 1 to 10","2010","Not Employed","no migration background","48","0.0107930954875491","0.00834277705220373","0.0132434139228945","1"
"1 on Scale 1 to 10","2010","Not Employed","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2010","Employed","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2010","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2010","Employed","no migration background","64","0.00694040547006946","0.0055155437429732","0.00836526719716572","1"
"1 on Scale 1 to 10","2010","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","2010","Not Employed","no migration background","1696","0.232229677225279","0.222216302516691","0.242243051933868","10"
"10 Completely satisfied","2010","Employed","indirect migration background","243","0.221949167598594","0.193242624502428","0.250655710694759","10"
