"plh0180","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2007","(Married) couple without C. ","1710","0.240839826091398","0.231049078464745","0.250630573718051","10"
"10 Completely satisfied","2007","Single parent ","102","0.0896771309768401","0.0727074870170322","0.106646774936648","10"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","193","0.139269537648226","0.120669204755083","0.157869870541368","10"
"10 Completely satisfied","2007","1-pers.-HH","301","0.101800133313629","0.0909305898640216","0.112669676763237","10"
"10 Completely satisfied","2007","Couple + C. LE 16 ","631","0.189893990947594","0.177049649619213","0.202738332275975","10"
"10 Completely satisfied","2007","Couple + C. GT 16 ","469","0.157036380204795","0.144974109940973","0.169098650468618","10"
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","14","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","25","","","","2"
"2 on Scale 1 to 10","2007","Single parent ","29","","","","2"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","50","0.00687164109955168","0.00498009068321633","0.00876319151588703","2"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","18","","","","2"
"2 on Scale 1 to 10","2007","1-pers.-HH","102","0.0403074266654282","0.0332375922909479","0.0473772610399086","2"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","74","0.0142487711703265","0.011535099100261","0.016962443240392","3"
"3 on Scale 1 to 10","2007","Single parent ","46","0.042104150016396","0.0301764763332061","0.0540318236995859","3"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","50","0.0206533811396541","0.0159959215630559","0.0253108407162522","3"
"3 on Scale 1 to 10","2007","1-pers.-HH","154","0.0481615932136841","0.0404652811049301","0.0558579053224381","3"
"3 on Scale 1 to 10","2007","Couple + C. GT 16 ","46","0.0113060148783077","0.00780083569897599","0.0148111940576393","3"
"3 on Scale 1 to 10","2007","Couple + C. LE and GT 16","13","","","","3"
"4 on Scale 1 to 10","2007","Single parent ","52","0.0504610680226525","0.0374603075097682","0.0634618285355368","4"
"4 on Scale 1 to 10","2007","(Married) couple without C. ","99","0.0153831289361156","0.0125651290460876","0.0182011288261435","4"
"4 on Scale 1 to 10","2007","1-pers.-HH","152","0.0508903185167298","0.0429903306786759","0.0587903063547838","4"
"4 on Scale 1 to 10","2007","Couple + C. LE 16 ","61","0.0222934869642332","0.0174586864939224","0.027128287434544","4"
"4 on Scale 1 to 10","2007","Couple + C. GT 16 ","75","0.0241340180505625","0.0190461667835404","0.0292218693175846","4"
"4 on Scale 1 to 10","2007","Couple + C. LE and GT 16","26","","","","4"
"5 on Scale 1 to 10","2007","Couple + C. LE and GT 16","87","0.0547757409410189","0.0425515359713606","0.0669999459106772","5"
"5 on Scale 1 to 10","2007","(Married) couple without C. ","346","0.0492371406711041","0.0442830093835142","0.0541912719586939","5"
"5 on Scale 1 to 10","2007","Couple + C. GT 16 ","252","0.0761571023547238","0.0673632581151718","0.0849509465942758","5"
"5 on Scale 1 to 10","2007","Single parent ","168","0.164008797865341","0.142016602881297","0.186000992849385","5"
"5 on Scale 1 to 10","2007","1-pers.-HH","417","0.138674361905687","0.126251192374833","0.151097531436541","5"
"5 on Scale 1 to 10","2007","Couple + C. LE 16 ","193","0.0597817935172941","0.0520178190464775","0.0675457679881106","5"
"6 on Scale 1 to 10","2007","Single parent ","89","0.0878878504707397","0.0710718506960564","0.104703850245423","6"
"6 on Scale 1 to 10","2007","Couple + C. LE 16 ","206","0.0559732693559177","0.0484454743614889","0.0635010643503465","6"
"6 on Scale 1 to 10","2007","(Married) couple without C. ","389","0.0569235001263817","0.0516182696614892","0.0622287305912742","6"
"6 on Scale 1 to 10","2007","1-pers.-HH","295","0.0978928404578092","0.0872107766877364","0.108574904227882","6"
"6 on Scale 1 to 10","2007","Couple + C. GT 16 ","254","0.0777216744684886","0.0688454847439867","0.0865978641929905","6"
"6 on Scale 1 to 10","2007","Couple + C. LE and GT 16","104","0.0720742780699044","0.0581809650528537","0.0859675910869551","6"
"7 on Scale 1 to 10","2007","Couple + C. GT 16 ","601","0.174673420885324","0.162085592029479","0.187261249741169","7"
"7 on Scale 1 to 10","2007","Couple + C. LE and GT 16","216","0.170174556538586","0.14998625650903","0.190362856568142","7"
"7 on Scale 1 to 10","2007","(Married) couple without C. ","866","0.119006934725114","0.111592852900215","0.126421016550013","7"
"7 on Scale 1 to 10","2007","1-pers.-HH","454","0.150308478241652","0.137462327383725","0.163154629099578","7"
"7 on Scale 1 to 10","2007","Single parent ","180","0.167625266390508","0.145440067009878","0.189810465771137","7"
"7 on Scale 1 to 10","2007","Couple + C. LE 16 ","481","0.135632183372907","0.124419334445447","0.146845032300368","7"
"8 on Scale 1 to 10","2007","Single parent ","274","0.235448813417647","0.21024967526553","0.260647951569765","8"
"8 on Scale 1 to 10","2007","1-pers.-HH","650","0.217972371402216","0.20313139722901","0.232813345575423","8"
"8 on Scale 1 to 10","2007","(Married) couple without C. ","2123","0.291219893467096","0.280817068905449","0.301622718028744","8"
"8 on Scale 1 to 10","2007","Couple + C. LE 16 ","1031","0.267817880041025","0.253316322712476","0.282319437369575","8"
"8 on Scale 1 to 10","2007","Couple + C. LE and GT 16","412","0.302125799191453","0.277457367426998","0.326794230955907","8"
"8 on Scale 1 to 10","2007","Couple + C. GT 16 ","1039","0.28422813017625","0.26927454450504","0.299181715847459","8"
"9 on Scale 1 to 10","2007","Couple + C. GT 16 ","720","0.183184748640523","0.17036052519222","0.196008972088826","9"
"9 on Scale 1 to 10","2007","(Married) couple without C. ","1639","0.201645191987801","0.192458124569558","0.210832259406045","9"
"9 on Scale 1 to 10","2007","Single parent ","129","0.116563799033981","0.0975046461554197","0.135622951912542","9"
"9 on Scale 1 to 10","2007","Couple + C. LE 16 ","892","0.234504516197262","0.22062954078554","0.248379491608983","9"
"9 on Scale 1 to 10","2007","Couple + C. LE and GT 16","255","0.206221068729281","0.184485282023926","0.227956855434636","9"
"9 on Scale 1 to 10","2007","1-pers.-HH","304","0.101722769870777","0.0908568894660498","0.112588650275505","9"
"0 Completely dissatisfied","2008","1-pers.-HH","77","0.0281591826532919","0.0221906018682364","0.0341277634383474","0"
"0 Completely dissatisfied","2008","(Married) couple without C. ","16","","","","0"
"0 Completely dissatisfied","2008","Single parent ","13","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE 16 ","10","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","19","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","6","","","","0"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","7","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","19","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","12","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","9","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","61","0.0207158515387094","0.0155769624609223","0.0258547406164965","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","6","","","","1"
"10 Completely satisfied","2008","(Married) couple without C. ","1834","0.26270586456885","0.252448583911914","0.272963145225786","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","195","0.173884954068414","0.152547232216578","0.19522267592025","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","614","0.205037738356199","0.191372365938284","0.218703110774115","10"
"10 Completely satisfied","2008","Single parent ","117","0.137443450100861","0.116955946884964","0.157930953316758","10"
"10 Completely satisfied","2008","1-pers.-HH","347","0.117884460918901","0.106249779298294","0.129519142539509","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","655","0.19976520305651","0.185936018427204","0.213594387685815","10"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","32","0.0035185636949911","0.00213851541571034","0.00489861197427187","2"
"2 on Scale 1 to 10","2008","Single parent ","25","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","104","0.0365483103124723","0.0297779448962895","0.0433186757286551","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","27","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","10","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","23","","","","2"
"3 on Scale 1 to 10","2008","1-pers.-HH","158","0.0499943657283632","0.0421313868650564","0.0578573445916701","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","53","0.00786432750606897","0.00580562642229004","0.00992302858984791","3"
"3 on Scale 1 to 10","2008","Single parent ","50","0.0477125471872132","0.0350292095356336","0.0603958848387927","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","46","0.020539482845912","0.0156336114707492","0.0254453542210749","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","35","0.0122885600472827","0.00855952165849749","0.0160175984360679","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","17","","","","3"
"4 on Scale 1 to 10","2008","Single parent ","44","0.0341718036321205","0.0233620172190562","0.0449815900451847","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","92","0.0151092431567071","0.0122661417444981","0.0179523445689162","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","19","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","139","0.0526479826831762","0.0445903021284345","0.0607056632379179","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","53","0.0158721784947424","0.0115493106141843","0.0201950463753006","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","67","0.0236486086247061","0.018505363938961","0.0287918533104511","4"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","60","0.0475372353605678","0.0355577614869776","0.0595167092341579","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","199","0.0591927418652923","0.051205149878637","0.0671803338519475","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","290","0.0464692698029732","0.0415632732795577","0.0513752663263887","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","442","0.140742296620041","0.128195365315384","0.153289227924699","5"
"5 on Scale 1 to 10","2008","Single parent ","125","0.13337842980121","0.113148667990762","0.153608191611658","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","159","0.0657260839339913","0.0571550359043473","0.0742971319636352","5"
"6 on Scale 1 to 10","2008","(Married) couple without C. ","294","0.0430962331091081","0.0383632957895261","0.0478291704286901","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","86","0.0589363408101265","0.0456777347640765","0.0721949468561766","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","204","0.0607025470128458","0.0526202213859552","0.0687848726397365","6"
"6 on Scale 1 to 10","2008","1-pers.-HH","286","0.102918946661512","0.0919560077328279","0.113881885590197","6"
"6 on Scale 1 to 10","2008","Couple + C. LE 16 ","155","0.0423067533686964","0.0353445613016142","0.0492689454357787","6"
"6 on Scale 1 to 10","2008","Single parent ","87","0.0745299794956036","0.0589028251989109","0.0901571337922963","6"
"7 on Scale 1 to 10","2008","(Married) couple without C. ","838","0.120090813548696","0.11251462482566","0.127667002271732","7"
"7 on Scale 1 to 10","2008","Couple + C. GT 16 ","507","0.142166725041144","0.130346336886649","0.153987113195639","7"
"7 on Scale 1 to 10","2008","Couple + C. LE and GT 16","179","0.136347754420194","0.117028505899062","0.155667002941326","7"
"7 on Scale 1 to 10","2008","1-pers.-HH","417","0.14671563274438","0.133949816865473","0.159481448623287","7"
"7 on Scale 1 to 10","2008","Single parent ","195","0.18206753570915","0.1591056155808","0.205029455837501","7"
"7 on Scale 1 to 10","2008","Couple + C. LE 16 ","430","0.144187766419534","0.132037623386075","0.156337909452993","7"
"8 on Scale 1 to 10","2008","Couple + C. LE and GT 16","364","0.294000475755891","0.268351324308139","0.319649627203642","8"
"8 on Scale 1 to 10","2008","Couple + C. GT 16 ","886","0.248029391603286","0.233411547654175","0.262647235552397","8"
"8 on Scale 1 to 10","2008","1-pers.-HH","617","0.203774051178329","0.189241023870338","0.21830707848632","8"
"8 on Scale 1 to 10","2008","Single parent ","256","0.217012538072979","0.192485051935918","0.241540024210039","8"
"8 on Scale 1 to 10","2008","Couple + C. LE 16 ","851","0.254310273513921","0.239248054070431","0.269372492957411","8"
"8 on Scale 1 to 10","2008","(Married) couple without C. ","1888","0.264085142394003","0.253810594174526","0.27435969061348","8"
"9 on Scale 1 to 10","2008","1-pers.-HH","303","0.0998989189608234","0.0890798591370487","0.110717978784598","9"
"9 on Scale 1 to 10","2008","(Married) couple without C. ","1716","0.23135475963298","0.221526442637396","0.241183076628563","9"
"9 on Scale 1 to 10","2008","Single parent ","161","0.127977718460612","0.1081001071248","0.147855329796425","9"
"9 on Scale 1 to 10","2008","Couple + C. LE 16 ","816","0.242586003166264","0.227759884526213","0.257412121806314","9"
"9 on Scale 1 to 10","2008","Couple + C. GT 16 ","792","0.228068823134817","0.213866690445878","0.242270955823756","9"
"9 on Scale 1 to 10","2008","Couple + C. LE and GT 16","270","0.228830827907742","0.205180951413493","0.25248070440199","9"
"0 Completely dissatisfied","2009","Single parent ","7","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE 16 ","4","","","","0"
"0 Completely dissatisfied","2009","Couple + C. GT 16 ","8","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","2009","(Married) couple without C. ","18","","","","0"
"0 Completely dissatisfied","2009","1-pers.-HH","80","0.0309007971058891","0.0245375112467238","0.0372640829650545","0"
"1 on Scale 1 to 10","2009","Couple + C. GT 16 ","7","","","","1"
"1 on Scale 1 to 10","2009","1-pers.-HH","52","0.017751155738342","0.0128956267136431","0.0226066847630409","1"
"1 on Scale 1 to 10","2009","(Married) couple without C. ","20","","","","1"
"1 on Scale 1 to 10","2009","Single parent ","8","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE 16 ","6","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE and GT 16","4","","","","1"
"10 Completely satisfied","2009","Couple + C. GT 16 ","556","0.19467024512027","0.180823401630746","0.208517088609795","10"
"10 Completely satisfied","2009","Couple + C. LE and GT 16","221","0.200821339207222","0.177885683843601","0.223756994570842","10"
"10 Completely satisfied","2009","1-pers.-HH","337","0.1167653649947","0.10495651678343","0.12857421320597","10"
"10 Completely satisfied","2009","(Married) couple without C. ","1681","0.259443450759154","0.248917865670863","0.269969035847445","10"
"10 Completely satisfied","2009","Single parent ","108","0.125003061044651","0.104453613934869","0.145552508154434","10"
"10 Completely satisfied","2009","Couple + C. LE 16 ","520","0.184511514555919","0.170277812896758","0.198745216215081","10"
"2 on Scale 1 to 10","2009","Single parent ","20","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE and GT 16","5","","","","2"
"2 on Scale 1 to 10","2009","1-pers.-HH","102","0.0397513632270173","0.0325671314138374","0.0469355950401973","2"
"2 on Scale 1 to 10","2009","(Married) couple without C. ","39","0.00650669769669525","0.00457602540617084","0.00843736998721966","2"
"2 on Scale 1 to 10","2009","Couple + C. LE 16 ","19","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. GT 16 ","21","","","","2"
"3 on Scale 1 to 10","2009","1-pers.-HH","132","0.0457894604794754","0.0381031602889587","0.0534757606699921","3"
"3 on Scale 1 to 10","2009","(Married) couple without C. ","71","0.0123166329525676","0.00966812887115475","0.0149651370339804","3"
"3 on Scale 1 to 10","2009","Single parent ","34","0.0325962923003749","0.0215625070716114","0.0436300775291384","3"
"3 on Scale 1 to 10","2009","Couple + C. LE 16 ","40","0.01241940916158","0.00835559400399616","0.0164832243191639","3"
"3 on Scale 1 to 10","2009","Couple + C. GT 16 ","51","0.0139871057375433","0.00988015636725367","0.0180940551078328","3"
"3 on Scale 1 to 10","2009","Couple + C. LE and GT 16","16","","","","3"
"4 on Scale 1 to 10","2009","Couple + C. GT 16 ","65","0.0244313455270117","0.0190323031700945","0.029830387883929","4"
"4 on Scale 1 to 10","2009","Couple + C. LE and GT 16","13","","","","4"
"4 on Scale 1 to 10","2009","Single parent ","58","0.065988529358999","0.0505627583394532","0.0814143003785447","4"
"4 on Scale 1 to 10","2009","1-pers.-HH","137","0.0534714797753964","0.0451989102110552","0.0617440493397377","4"
"4 on Scale 1 to 10","2009","(Married) couple without C. ","88","0.0149940070526024","0.0120757464730085","0.0179122676321963","4"
"4 on Scale 1 to 10","2009","Couple + C. LE 16 ","46","0.0240714364475872","0.0184472821959199","0.0296955906992545","4"
"5 on Scale 1 to 10","2009","1-pers.-HH","378","0.125954855907285","0.113754096474834","0.138155615339735","5"
"5 on Scale 1 to 10","2009","(Married) couple without C. ","323","0.0574894381041609","0.0518998098997701","0.0630790663085516","5"
"5 on Scale 1 to 10","2009","Single parent ","118","0.116571402049061","0.0966317173071969","0.136511086790924","5"
"5 on Scale 1 to 10","2009","Couple + C. GT 16 ","208","0.0754136349538193","0.0661791473573797","0.084648122550259","5"
"5 on Scale 1 to 10","2009","Couple + C. LE and GT 16","74","0.0615791269554968","0.0478165462605278","0.0753417076504657","5"
"5 on Scale 1 to 10","2009","Couple + C. LE 16 ","140","0.0563831556544294","0.0479192709839199","0.0648470403249389","5"
"6 on Scale 1 to 10","2009","1-pers.-HH","264","0.0878256374521586","0.0774177626256017","0.0982335122787154","6"
"6 on Scale 1 to 10","2009","Couple + C. GT 16 ","171","0.0543514207545384","0.0464230406950655","0.0622798008140112","6"
"6 on Scale 1 to 10","2009","(Married) couple without C. ","334","0.0561666932985341","0.0506378681609992","0.061695518436069","6"
"6 on Scale 1 to 10","2009","Couple + C. LE and GT 16","75","0.0743459794049673","0.0593271053770289","0.0893648534329057","6"
"6 on Scale 1 to 10","2009","Single parent ","87","0.0981795414712028","0.0796908109685052","0.1166682719739","6"
"6 on Scale 1 to 10","2009","Couple + C. LE 16 ","153","0.0482895557634217","0.0404231521082836","0.0561559594185598","6"
"7 on Scale 1 to 10","2009","1-pers.-HH","417","0.147250989136327","0.134220755683448","0.160281222589207","7"
"7 on Scale 1 to 10","2009","(Married) couple without C. ","713","0.111691691565655","0.104127925766647","0.119255457364662","7"
"7 on Scale 1 to 10","2009","Couple + C. GT 16 ","467","0.157814914277969","0.145065450547397","0.17056437800854","7"
"7 on Scale 1 to 10","2009","Couple + C. LE and GT 16","161","0.131455668876122","0.112110615165595","0.150800722586648","7"
"7 on Scale 1 to 10","2009","Single parent ","148","0.141890095790346","0.120208859184601","0.16357133239609","7"
"7 on Scale 1 to 10","2009","Couple + C. LE 16 ","370","0.142523350505985","0.129695574493445","0.155351126518525","7"
"8 on Scale 1 to 10","2009","Couple + C. LE and GT 16","336","0.268538331169973","0.243164665437472","0.293911996902474","8"
"8 on Scale 1 to 10","2009","1-pers.-HH","596","0.207334041583589","0.192426951199273","0.222241131967906","8"
"8 on Scale 1 to 10","2009","Single parent ","261","0.236797709109228","0.210383042626864","0.263212375591591","8"
"8 on Scale 1 to 10","2009","Couple + C. LE 16 ","807","0.261161929917818","0.245043350164225","0.277280509671412","8"
"8 on Scale 1 to 10","2009","Couple + C. GT 16 ","861","0.252242335513095","0.237054231982157","0.267430439044034","8"
"8 on Scale 1 to 10","2009","(Married) couple without C. ","1697","0.241719608021085","0.231439051373604","0.252000164668565","8"
"9 on Scale 1 to 10","2009","1-pers.-HH","346","0.12720485459982","0.114952474024993","0.139457235174646","9"
"9 on Scale 1 to 10","2009","Single parent ","146","0.14575114614266","0.123826391479189","0.167675900806131","9"
"9 on Scale 1 to 10","2009","Couple + C. LE 16 ","748","0.257363438231936","0.241321427833705","0.273405448630167","9"
"9 on Scale 1 to 10","2009","Couple + C. GT 16 ","726","0.218942087204234","0.204480353239769","0.233403821168699","9"
"9 on Scale 1 to 10","2009","Couple + C. LE and GT 16","267","0.227343207981421","0.203348327533666","0.251338088429176","9"
