"plh0180","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","no migration background","25","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","25","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","3","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","29","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","9","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","4","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","44","0.00780843092380788","0.00574219360006926","0.0098746682475465","2"
"3 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","9","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","no migration background","42","0.0408901420387435","0.0282437649742634","0.0535365191032237","3"
"3 on Scale 1 to 10","2006","Single parent ","direct migration background","8","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","14","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","65","0.0161657334808148","0.0132052732644605","0.0191261936971691","3"
"3 on Scale 1 to 10","2006","Single parent ","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","44","0.0138110788614612","0.00976052236863147","0.0178616353542909","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","no migration background","128","0.046538987726799","0.0387379662686639","0.0543400091849342","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","6","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","35","0.0127097501962733","0.00875560820924929","0.0166638921832972","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","3","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","16","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","3","","","","3"
"4 on Scale 1 to 10","2006","Single parent ","direct migration background","6","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","58","0.020214443351299","0.0153299756604134","0.0250989110421845","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","9","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","no migration background","137","0.0465823701524997","0.0387778911450918","0.0543868491599077","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","12","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","92","0.0146859213724303","0.0118620917280165","0.0175097510168441","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","11","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","no migration background","52","0.0670535999721039","0.0510814994122104","0.0830257005319973","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","75","0.0253671369215589","0.0198168225717586","0.0309174512713592","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","8","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","23","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","5","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","4","","","","4"
"5 on Scale 1 to 10","2006","1-pers.-HH","no migration background","424","0.146142692796686","0.133060735143568","0.159224650449804","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","47","0.231644275223631","0.176272606615886","0.287015943831375","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","47","0.0640426522163659","0.0464265905457318","0.081658713887","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","340","0.0504530480701379","0.04531494897367","0.0555911471666059","5"
"5 on Scale 1 to 10","2006","Single parent ","indirect migration background","12","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","170","0.0564875556478548","0.0484750003681009","0.0645001109276088","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","25","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","15","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","no migration background","129","0.144907827845795","0.12242892924739","0.167386726444201","5"
"5 on Scale 1 to 10","2006","Single parent ","direct migration background","17","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","30","0.0588583462361833","0.0391347568265831","0.0785819356457835","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","243","0.0756034360607762","0.0662717255653138","0.0849351465562387","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","78","0.0781906346460286","0.0624955789008576","0.0938856903911996","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","11","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","11","","","","5"
"6 on Scale 1 to 10","2006","1-pers.-HH","no migration background","288","0.103919425728902","0.0926185151901225","0.115220336267682","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","2006","Single parent ","no migration background","97","0.0933277349304717","0.0747516936330369","0.111903776227906","6"
"6 on Scale 1 to 10","2006","Single parent ","direct migration background","12","","","","6"
"6 on Scale 1 to 10","2006","Single parent ","indirect migration background","9","","","","6"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","191","0.0590108609299787","0.0508322582181086","0.0671894636418488","6"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","38","0.0662446232688365","0.0454022915853045","0.0870869549523684","6"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","210","0.0583112094737346","0.0500395803471106","0.0665828386003586","6"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","36","0.126275012442797","0.091963257716376","0.160586767169219","6"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","98","0.0844898848426108","0.0682306962694455","0.100749073415776","6"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","18","","","","6"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","11","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","17","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","16","","","","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","344","0.0477409820590934","0.0427357551477682","0.0527462089704185","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","43","0.0665420965438648","0.0486095590723552","0.0844746340153744","6"
"7 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","28","","","","7"
"7 on Scale 1 to 10","2006","1-pers.-HH","no migration background","418","0.153940056139762","0.140575088117151","0.167305024162374","7"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","25","","","","7"
"7 on Scale 1 to 10","2006","Single parent ","no migration background","136","0.136401088252715","0.114483760584794","0.158318415920637","7"
"7 on Scale 1 to 10","2006","Single parent ","direct migration background","26","","","","7"
"7 on Scale 1 to 10","2006","Single parent ","indirect migration background","10","","","","7"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","434","0.130833138651828","0.119129220088169","0.142537057215487","7"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","71","0.130430418417238","0.102207882056426","0.158652954778051","7"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","22","","","","7"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","481","0.157958972436421","0.145085369650534","0.170832575222309","7"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","47","0.123416265900714","0.0894396793414134","0.157392852460014","7"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","39","0.214974039464108","0.155291483346283","0.274656595581933","7"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","157","0.145332904403018","0.124729195572777","0.165936613233258","7"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","47","0.185196094958045","0.137795837414564","0.232596352501527","7"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","11","","","","7"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","98","0.129382408631147","0.105233501944298","0.153531315317997","7"
"7 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","17","","","","7"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","789","0.114461181733791","0.106987519538396","0.121934843929185","7"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","880","0.262612910551612","0.247339830338247","0.277885990764977","8"
"8 on Scale 1 to 10","2006","Single parent ","direct migration background","32","0.241660671509072","0.170494194100501","0.312827148917642","8"
"8 on Scale 1 to 10","2006","Single parent ","indirect migration background","18","","","","8"
"8 on Scale 1 to 10","2006","1-pers.-HH","no migration background","595","0.210207830299103","0.195118415637975","0.22529724496023","8"
"8 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","41","0.164055060818764","0.115450243851701","0.212659877785826","8"
"8 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","15","","","","8"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","1967","0.273362646915291","0.262900302932383","0.283824990898199","8"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","214","0.267809559762647","0.235947694019144","0.299671425506151","8"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","39","0.362987836578138","0.279684383333778","0.446291289822498","8"
"8 on Scale 1 to 10","2006","Single parent ","no migration background","218","0.227615799226131","0.200840117786527","0.254391480665734","8"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","136","0.209175360585479","0.175091420986671","0.243259300184288","8"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","47","0.255158562108985","0.192675216448237","0.317641907769732","8"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","874","0.294227147153466","0.27814162460484","0.310312669702092","8"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","108","0.257989014242501","0.21279274212212","0.303185286362882","8"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","44","0.187112958540684","0.13045258542911","0.243773331652258","8"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","313","0.255166867850496","0.229680580798611","0.28065315490238","8"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","26","","","","8"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","82","0.371994839989913","0.313017076169057","0.430972603810769","8"
"9 on Scale 1 to 10","2006","1-pers.-HH","no migration background","277","0.09461830719464","0.0837791633979976","0.105457450991282","9"
"9 on Scale 1 to 10","2006","1-pers.-HH","direct migration background","18","","","","9"
"9 on Scale 1 to 10","2006","1-pers.-HH","indirect migration background","11","","","","9"
"9 on Scale 1 to 10","2006","(Married) couple without C. ","no migration background","1593","0.227668253725327","0.217824658857337","0.237511848593317","9"
"9 on Scale 1 to 10","2006","(Married) couple without C. ","direct migration background","158","0.194987104902937","0.166480171410744","0.223494038395131","9"
"9 on Scale 1 to 10","2006","(Married) couple without C. ","indirect migration background","32","0.202922608316315","0.133250561450479","0.272594655182152","9"
"9 on Scale 1 to 10","2006","Single parent ","no migration background","130","0.128237430918683","0.106885893448362","0.149588968389004","9"
"9 on Scale 1 to 10","2006","Single parent ","direct migration background","9","","","","9"
"9 on Scale 1 to 10","2006","Single parent ","indirect migration background","12","","","","9"
"9 on Scale 1 to 10","2006","Couple + C. LE 16 ","no migration background","830","0.260077806985569","0.244852519371529","0.275303094599608","9"
"9 on Scale 1 to 10","2006","Couple + C. LE 16 ","direct migration background","120","0.215593491485282","0.181131303663278","0.250055679307285","9"
"9 on Scale 1 to 10","2006","Couple + C. LE 16 ","indirect migration background","35","0.214855479086042","0.155988017845245","0.27372294032684","9"
"9 on Scale 1 to 10","2006","Couple + C. GT 16 ","no migration background","647","0.204385305133472","0.190150957747981","0.218619652518962","9"
"9 on Scale 1 to 10","2006","Couple + C. GT 16 ","direct migration background","70","0.189865209249418","0.149351857164441","0.230378561334396","9"
"9 on Scale 1 to 10","2006","Couple + C. GT 16 ","indirect migration background","29","","","","9"
"9 on Scale 1 to 10","2006","Couple + C. LE and GT 16","no migration background","236","0.184763560880726","0.162074585236903","0.207452536524548","9"
"9 on Scale 1 to 10","2006","Couple + C. LE and GT 16","direct migration background","53","0.187008720373048","0.139430070838218","0.234587369907877","9"
"9 on Scale 1 to 10","2006","Couple + C. LE and GT 16","indirect migration background","14","","","","9"
"0 Completely dissatisfied","2007","(Married) couple without C. ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2007","Single parent ","no migration background","10","","","","0"
"0 Completely dissatisfied","2007","Single parent ","direct migration background","2","","","","0"
"0 Completely dissatisfied","2007","Single parent ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","no migration background","4","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","direct migration background","1","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","no migration background","7","","","","0"
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","direct migration background","1","","","","0"
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","no migration background","5","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","direct migration background","2","","","","0"
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","indirect migration background","","","","","0"
"0 Completely dissatisfied","2007","1-pers.-HH","direct migration background","7","","","","0"
"0 Completely dissatisfied","2007","1-pers.-HH","no migration background","80","0.0326848935469041","0.0259416527319288","0.0394281343618794","0"
"0 Completely dissatisfied","2007","1-pers.-HH","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2007","(Married) couple without C. ","no migration background","10","","","","0"
"0 Completely dissatisfied","2007","(Married) couple without C. ","direct migration background","2","","","","0"
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2007","Single parent ","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2007","Single parent ","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","no migration background","5","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","no migration background","7","","","","1"
"1 on Scale 1 to 10","2007","1-pers.-HH","no migration background","45","0.0179590957608909","0.0129227194923699","0.0229954720294119","1"
"1 on Scale 1 to 10","2007","1-pers.-HH","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2007","1-pers.-HH","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","no migration background","15","","","","1"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2007","Single parent ","no migration background","5","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","no migration background","3","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"10 Completely satisfied","2007","Couple + C. LE 16 ","direct migration background","120","0.25741208051764","0.218501686913561","0.296322474121718","10"
"10 Completely satisfied","2007","1-pers.-HH","direct migration background","18","","","","10"
"10 Completely satisfied","2007","Couple + C. LE 16 ","indirect migration background","43","0.260244622545592","0.195967485729291","0.324521759361893","10"
"10 Completely satisfied","2007","1-pers.-HH","indirect migration background","6","","","","10"
"10 Completely satisfied","2007","Single parent ","indirect migration background","11","","","","10"
"10 Completely satisfied","2007","(Married) couple without C. ","indirect migration background","16","","","","10"
"10 Completely satisfied","2007","(Married) couple without C. ","direct migration background","135","0.221820002580984","0.190099083036202","0.253540922125765","10"
"10 Completely satisfied","2007","Couple + C. LE 16 ","no migration background","468","0.168432425352023","0.154853447759188","0.182011402944858","10"
"10 Completely satisfied","2007","1-pers.-HH","no migration background","277","0.103420489601104","0.0918724345231736","0.114968544679034","10"
"10 Completely satisfied","2007","(Married) couple without C. ","no migration background","1559","0.245895072663503","0.235456294920416","0.25633385040659","10"
"10 Completely satisfied","2007","Single parent ","no migration background","82","0.0841761071733309","0.0659960816045226","0.102356132742139","10"
"10 Completely satisfied","2007","Single parent ","direct migration background","9","","","","10"
"10 Completely satisfied","2007","Couple + C. GT 16 ","indirect migration background","35","0.212819295681824","0.150742030440792","0.274896560922856","10"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","no migration background","147","0.122680711632121","0.102557272609455","0.142804150654787","10"
"10 Completely satisfied","2007","Couple + C. GT 16 ","no migration background","368","0.137188833872955","0.124852814146679","0.14952485359923","10"
"10 Completely satisfied","2007","Couple + C. GT 16 ","direct migration background","66","0.244343261826176","0.198669046424643","0.290017477227709","10"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","direct migration background","30","0.153120677843943","0.10464679079216","0.201594564895726","10"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","indirect migration background","16","","","","10"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2007","Single parent ","direct migration background","6","","","","2"
"2 on Scale 1 to 10","2007","Single parent ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","no migration background","16","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","direct migration background","2","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","no migration background","24","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2007","1-pers.-HH","no migration background","90","0.0400294241516957","0.0325953005227482","0.0474635477806432","2"
"2 on Scale 1 to 10","2007","1-pers.-HH","direct migration background","5","","","","2"
"2 on Scale 1 to 10","2007","1-pers.-HH","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2007","Single parent ","no migration background","22","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","no migration background","12","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","direct migration background","2","","","","2"
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","no migration background","48","0.00758120395651143","0.00547851308466896","0.00968389482835389","2"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","direct migration background","1","","","","2"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","no migration background","45","0.0230610672188542","0.0176150519231687","0.0285070825145397","3"
"3 on Scale 1 to 10","2007","Single parent ","direct migration background","6","","","","3"
"3 on Scale 1 to 10","2007","1-pers.-HH","no migration background","136","0.0477147786705558","0.0396308750679285","0.0557986822731832","3"
"3 on Scale 1 to 10","2007","1-pers.-HH","direct migration background","14","","","","3"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2007","Single parent ","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","2007","Single parent ","no migration background","39","0.0399374260486845","0.0271160720331741","0.052758780064195","3"
"3 on Scale 1 to 10","2007","1-pers.-HH","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","no migration background","63","0.0131217132143319","0.0103631310988279","0.0158802953298359","3"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","direct migration background","11","","","","3"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","direct migration background","5","","","","3"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","indirect migration background","","","","","3"
