"plh0180","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2006","66 and older","higher vocational","9","","","","4"
"4 on Scale 1 to 10","2006","66 and older","higher education","10","","","","4"
"5 on Scale 1 to 10","2006","16-34 y.","in school","21","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","inadequately","7","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","general elemantary","79","0.0892140340409684","0.0691192613504018","0.109308806731535","5"
"5 on Scale 1 to 10","2006","16-34 y.","middle vocational","204","0.103664005234099","0.0913265361252019","0.116001474342996","5"
"5 on Scale 1 to 10","2006","16-34 y.","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","higher vocational","19","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","higher education","27","","","","5"
"5 on Scale 1 to 10","2006","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","2006","35-65 y.","inadequately","13","","","","5"
"5 on Scale 1 to 10","2006","35-65 y.","general elemantary","81","0.087450690049754","0.0685041921280621","0.106397187971446","5"
"5 on Scale 1 to 10","2006","35-65 y.","middle vocational","490","0.0877215494447103","0.0807421853302749","0.0947009135591456","5"
"5 on Scale 1 to 10","2006","35-65 y.","vocational + Abi","43","0.0785856143434997","0.0578830204430456","0.0992882082439537","5"
"5 on Scale 1 to 10","2006","35-65 y.","higher vocational","82","0.0823608040547546","0.0664093037848223","0.098312304324687","5"
"5 on Scale 1 to 10","2006","35-65 y.","higher education","234","0.0873007002111564","0.0774836600802297","0.0971177403420831","5"
"5 on Scale 1 to 10","2006","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","2006","66 and older","inadequately","6","","","","5"
"5 on Scale 1 to 10","2006","66 and older","general elemantary","86","0.110775375624406","0.0893328701605407","0.132217881088272","5"
"5 on Scale 1 to 10","2006","66 and older","middle vocational","173","0.0821947118676816","0.0709231872239612","0.0934662365114021","5"
"5 on Scale 1 to 10","2006","66 and older","vocational + Abi","2","","","","5"
"5 on Scale 1 to 10","2006","66 and older","higher vocational","16","","","","5"
"5 on Scale 1 to 10","2006","66 and older","higher education","43","0.0725724477341913","0.0544355626802369","0.0907093327881457","5"
"6 on Scale 1 to 10","2006","35-65 y.","general elemantary","76","0.0823355660518225","0.063900069336358","0.100771062767287","6"
"6 on Scale 1 to 10","2006","35-65 y.","middle vocational","402","0.0601978637146559","0.0543296252385635","0.0660661021907483","6"
"6 on Scale 1 to 10","2006","35-65 y.","vocational + Abi","59","0.0866623820687778","0.0650174251151005","0.108307339022455","6"
"6 on Scale 1 to 10","2006","35-65 y.","higher vocational","87","0.0702436549982811","0.0554152856559052","0.0850720243406569","6"
"6 on Scale 1 to 10","2006","35-65 y.","higher education","205","0.0735293969481622","0.0644521496367225","0.0826066442596019","6"
"6 on Scale 1 to 10","2006","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","2006","66 and older","inadequately","3","","","","6"
"6 on Scale 1 to 10","2006","66 and older","general elemantary","70","0.0835042653580122","0.064604007589941","0.102404523126084","6"
"6 on Scale 1 to 10","2006","66 and older","middle vocational","132","0.0591233394980477","0.049444322012534","0.0688023569835615","6"
"6 on Scale 1 to 10","2006","66 and older","vocational + Abi","7","","","","6"
"6 on Scale 1 to 10","2006","66 and older","higher vocational","14","","","","6"
"6 on Scale 1 to 10","2006","66 and older","higher education","46","0.0690847758882612","0.0513558240215952","0.0868137277549271","6"
"6 on Scale 1 to 10","2006","16-34 y.","in school","37","0.0973975589673133","0.0676645612401324","0.127130556694494","6"
"6 on Scale 1 to 10","2006","16-34 y.","inadequately","2","","","","6"
"6 on Scale 1 to 10","2006","16-34 y.","general elemantary","58","0.0831813924438895","0.0637137596126925","0.102649025275087","6"
"6 on Scale 1 to 10","2006","16-34 y.","middle vocational","160","0.0691083512954294","0.0588425819853642","0.0793741206054946","6"
"6 on Scale 1 to 10","2006","16-34 y.","vocational + Abi","36","0.0719556726786047","0.0479730021795337","0.0959383431776758","6"
"6 on Scale 1 to 10","2006","16-34 y.","higher vocational","8","","","","6"
"6 on Scale 1 to 10","2006","16-34 y.","higher education","51","0.109043897603018","0.0833654531250648","0.134722342080971","6"
"6 on Scale 1 to 10","2006","35-65 y.","in school","2","","","","6"
"6 on Scale 1 to 10","2006","35-65 y.","inadequately","14","","","","6"
"7 on Scale 1 to 10","2006","16-34 y.","higher education","101","0.158075527456685","0.12802107903101","0.18812997588236","7"
"7 on Scale 1 to 10","2006","16-34 y.","higher vocational","27","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","inadequately","22","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","general elemantary","110","0.128648131985561","0.106192893015651","0.151103370955471","7"
"7 on Scale 1 to 10","2006","35-65 y.","middle vocational","807","0.128533853524094","0.120276649311535","0.136791057736653","7"
"7 on Scale 1 to 10","2006","35-65 y.","vocational + Abi","90","0.148896036138147","0.12150814346278","0.176283928813515","7"
"7 on Scale 1 to 10","2006","35-65 y.","higher vocational","185","0.158931988672712","0.137717797146979","0.180146180198445","7"
"7 on Scale 1 to 10","2006","35-65 y.","higher education","454","0.147456218779261","0.135125234726146","0.159787202832377","7"
"7 on Scale 1 to 10","2006","16-34 y.","in school","50","0.109689021168583","0.0783511959152553","0.141026846421911","7"
"7 on Scale 1 to 10","2006","16-34 y.","inadequately","9","","","","7"
"7 on Scale 1 to 10","2006","16-34 y.","general elemantary","114","0.15479164385506","0.129293181529104","0.180290106181015","7"
"7 on Scale 1 to 10","2006","16-34 y.","middle vocational","371","0.166469550557804","0.151392902195215","0.181546198920393","7"
"7 on Scale 1 to 10","2006","16-34 y.","vocational + Abi","74","0.164676008307527","0.130255022449363","0.19909699416569","7"
"7 on Scale 1 to 10","2006","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","2006","66 and older","inadequately","7","","","","7"
"7 on Scale 1 to 10","2006","66 and older","general elemantary","97","0.119714221496439","0.0975356847824349","0.141892758210443","7"
"7 on Scale 1 to 10","2006","66 and older","middle vocational","254","0.109468081739667","0.0966549896567506","0.122281173822584","7"
"7 on Scale 1 to 10","2006","66 and older","vocational + Abi","15","","","","7"
"7 on Scale 1 to 10","2006","66 and older","higher vocational","32","0.101161654582656","0.0674307753985514","0.134892533766761","7"
"7 on Scale 1 to 10","2006","66 and older","higher education","82","0.116470970298324","0.0940447503882146","0.138897190208433","7"
"8 on Scale 1 to 10","2006","35-65 y.","vocational + Abi","167","0.266471624057663","0.232457469056394","0.300485779058932","8"
"8 on Scale 1 to 10","2006","35-65 y.","higher vocational","300","0.273828772103469","0.247954727229479","0.299702816977459","8"
"8 on Scale 1 to 10","2006","35-65 y.","general elemantary","238","0.273608119742166","0.243708260974636","0.303507978509695","8"
"8 on Scale 1 to 10","2006","35-65 y.","middle vocational","1773","0.265683267894159","0.254785869831032","0.276580665957287","8"
"8 on Scale 1 to 10","2006","66 and older","inadequately","10","","","","8"
"8 on Scale 1 to 10","2006","35-65 y.","higher education","897","0.265795803961968","0.250432297920365","0.281159310003571","8"
"8 on Scale 1 to 10","2006","66 and older","in school","2","","","","8"
"8 on Scale 1 to 10","2006","16-34 y.","in school","105","0.280184830216408","0.235149928835511","0.325219731597305","8"
"8 on Scale 1 to 10","2006","35-65 y.","inadequately","36","0.283285550507689","0.203976538420577","0.3625945625948","8"
"8 on Scale 1 to 10","2006","66 and older","vocational + Abi","31","0.239501685058066","0.15901211121629","0.319991258899841","8"
"8 on Scale 1 to 10","2006","66 and older","higher vocational","94","0.279994267178142","0.229769093160382","0.330219441195902","8"
"8 on Scale 1 to 10","2006","66 and older","higher education","191","0.240997245381623","0.211097703556874","0.270896787206372","8"
"8 on Scale 1 to 10","2006","16-34 y.","inadequately","13","","","","8"
"8 on Scale 1 to 10","2006","16-34 y.","general elemantary","178","0.219492115090212","0.190314052389423","0.248670177791001","8"
"8 on Scale 1 to 10","2006","16-34 y.","middle vocational","569","0.226796046129165","0.209847149144016","0.243744943114313","8"
"8 on Scale 1 to 10","2006","16-34 y.","vocational + Abi","120","0.253695880674465","0.213313186609604","0.294078574739325","8"
"8 on Scale 1 to 10","2006","16-34 y.","higher vocational","46","0.22267404270371","0.163044199153339","0.28230388625408","8"
"8 on Scale 1 to 10","2006","16-34 y.","higher education","136","0.228585571835706","0.193990983944796","0.263180159726616","8"
"8 on Scale 1 to 10","2006","35-65 y.","in school","1","","","","8"
"8 on Scale 1 to 10","2006","66 and older","general elemantary","195","0.213476051417695","0.185481163732998","0.241470939102392","8"
"8 on Scale 1 to 10","2006","66 and older","middle vocational","614","0.256367533619437","0.238449261316637","0.274285805922237","8"
"9 on Scale 1 to 10","2006","16-34 y.","middle vocational","451","0.16664180713692","0.151558919159041","0.1817246951148","9"
"9 on Scale 1 to 10","2006","16-34 y.","general elemantary","144","0.189665830162055","0.162029207532033","0.217302452792076","9"
"9 on Scale 1 to 10","2006","16-34 y.","inadequately","9","","","","9"
"9 on Scale 1 to 10","2006","16-34 y.","in school","78","0.193530744755243","0.153913405790078","0.233148083720408","9"
"9 on Scale 1 to 10","2006","16-34 y.","higher vocational","49","0.247411504592251","0.18556487737894","0.309258131805562","9"
"9 on Scale 1 to 10","2006","16-34 y.","higher education","123","0.212606929205161","0.178899597323451","0.246314261086871","9"
"9 on Scale 1 to 10","2006","35-65 y.","higher vocational","256","0.205226119413359","0.181792283833086","0.228659954993631","9"
"9 on Scale 1 to 10","2006","66 and older","vocational + Abi","15","","","","9"
"9 on Scale 1 to 10","2006","66 and older","middle vocational","405","0.172059558758638","0.156570522406531","0.187548595110745","9"
"9 on Scale 1 to 10","2006","16-34 y.","vocational + Abi","87","0.219245538189709","0.180848008841006","0.257643067538412","9"
"9 on Scale 1 to 10","2006","35-65 y.","vocational + Abi","144","0.182576302627073","0.152854745505341","0.212297859748804","9"
"9 on Scale 1 to 10","2006","35-65 y.","higher education","679","0.196786548744778","0.182959769305904","0.210613328183653","9"
"9 on Scale 1 to 10","2006","66 and older","in school","1","","","","9"
"9 on Scale 1 to 10","2006","66 and older","inadequately","7","","","","9"
"9 on Scale 1 to 10","2006","66 and older","general elemantary","143","0.171471719603698","0.145720482746657","0.19722295646074","9"
"9 on Scale 1 to 10","2006","66 and older","higher vocational","57","0.167972736806751","0.126154368717663","0.209791104895838","9"
"9 on Scale 1 to 10","2006","66 and older","higher education","171","0.185099107710617","0.15794776089101","0.212250454530224","9"
"9 on Scale 1 to 10","2006","35-65 y.","general elemantary","150","0.172261562412807","0.146935952796377","0.197587172029236","9"
"9 on Scale 1 to 10","2006","35-65 y.","middle vocational","1319","0.194489648757989","0.184724411267548","0.204254886248429","9"
"9 on Scale 1 to 10","2006","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","2006","35-65 y.","inadequately","12","","","","9"
"0 Completely dissatisfied","2007","35-65 y.","general elemantary","9","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","middle vocational","43","0.010879726790928","0.00821160454124556","0.0135478490406104","0"
"0 Completely dissatisfied","2007","35-65 y.","vocational + Abi","5","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","higher vocational","7","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","higher education","15","","","","0"
"0 Completely dissatisfied","2007","66 and older","in school","","","","","0"
"0 Completely dissatisfied","2007","66 and older","inadequately","1","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","middle vocational","9","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","inadequately","3","","","","0"
"0 Completely dissatisfied","2007","66 and older","general elemantary","6","","","","0"
"0 Completely dissatisfied","2007","66 and older","higher vocational","1","","","","0"
"0 Completely dissatisfied","2007","66 and older","higher education","3","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","inadequately","2","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","general elemantary","4","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","higher education","1","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","2007","66 and older","middle vocational","20","","","","0"
"0 Completely dissatisfied","2007","66 and older","vocational + Abi","2","","","","0"
"1 on Scale 1 to 10","2007","16-34 y.","higher education","2","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","general elemantary","8","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","middle vocational","40","0.00971900046916151","0.00719573930931895","0.0122422616290041","1"
"1 on Scale 1 to 10","2007","35-65 y.","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2007","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","2007","66 and older","higher education","3","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","higher vocational","5","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","higher education","10","","","","1"
"1 on Scale 1 to 10","2007","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","2007","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","66 and older","general elemantary","8","","","","1"
"1 on Scale 1 to 10","2007","66 and older","middle vocational","13","","","","1"
"1 on Scale 1 to 10","2007","66 and older","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","inadequately","","","","","1"
"10 Completely satisfied","2007","16-34 y.","higher education","87","0.159916993677598","0.129144814815937","0.19068917253926","10"
"10 Completely satisfied","2007","35-65 y.","general elemantary","119","0.178429857754367","0.150881086890634","0.2059786286181","10"
"10 Completely satisfied","2007","16-34 y.","middle vocational","347","0.155326420131624","0.14000856089832","0.170644279364928","10"
"10 Completely satisfied","2007","16-34 y.","vocational + Abi","52","0.137472874816727","0.104501582646453","0.170444166987001","10"
"10 Completely satisfied","2007","35-65 y.","in school","","","","","10"
"10 Completely satisfied","2007","35-65 y.","inadequately","19","","","","10"
"10 Completely satisfied","2007","16-34 y.","higher vocational","21","","","","10"
"10 Completely satisfied","2007","35-65 y.","higher vocational","136","0.131066517784728","0.110702615343375","0.151430420226082","10"
"10 Completely satisfied","2007","35-65 y.","higher education","410","0.124245678980598","0.112438012758526","0.13605334520267","10"
"10 Completely satisfied","2007","16-34 y.","general elemantary","129","0.193758990851208","0.164030245694523","0.223487736007893","10"
"10 Completely satisfied","2007","35-65 y.","middle vocational","896","0.156399338567592","0.147056946485881","0.165741730649304","10"
"10 Completely satisfied","2007","16-34 y.","in school","57","0.179477729444335","0.138383943213251","0.220571515675419","10"
"10 Completely satisfied","2007","16-34 y.","inadequately","10","","","","10"
"10 Completely satisfied","2007","35-65 y.","vocational + Abi","89","0.1411223416469","0.113762319877124","0.168482363416676","10"
"10 Completely satisfied","2007","66 and older","in school","","","","","10"
"10 Completely satisfied","2007","66 and older","inadequately","11","","","","10"
"10 Completely satisfied","2007","66 and older","vocational + Abi","32","0.274117442572987","0.192233794824049","0.356001090321926","10"
"10 Completely satisfied","2007","66 and older","higher vocational","81","0.29580013468165","0.244325677906524","0.347274591456776","10"
"10 Completely satisfied","2007","66 and older","higher education","229","0.280913966957773","0.249847121306426","0.31198081260912","10"
"10 Completely satisfied","2007","66 and older","general elemantary","158","0.217484149552482","0.188212567267028","0.246755731837936","10"
"10 Completely satisfied","2007","66 and older","middle vocational","537","0.236085978199403","0.218499397078702","0.253672559320104","10"
"2 on Scale 1 to 10","2007","35-65 y.","inadequately","2","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","general elemantary","10","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","middle vocational","67","0.0158482437279686","0.0126361087640738","0.0190603786918635","2"
"2 on Scale 1 to 10","2007","35-65 y.","vocational + Abi","14","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","higher vocational","19","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","higher education","39","0.0209619343114421","0.0158339375348652","0.0260899310880189","2"
"2 on Scale 1 to 10","2007","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","2007","66 and older","inadequately","1","","","","2"
"2 on Scale 1 to 10","2007","66 and older","general elemantary","11","","","","2"
"2 on Scale 1 to 10","2007","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","2007","66 and older","higher education","4","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","in school","","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","inadequately","1","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","general elemantary","7","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","higher vocational","","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","higher education","7","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","2007","66 and older","middle vocational","21","","","","2"
"2 on Scale 1 to 10","2007","66 and older","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","middle vocational","26","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","vocational + Abi","7","","","","2"
