"plh0180","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2006","vocational + Abi","20","","","","3"
"3 on Scale 1 to 10","2006","higher education","92","0.0275163345353379","0.0227516809574612","0.0322809881132146","3"
"3 on Scale 1 to 10","2006","higher vocational","25","","","","3"
"4 on Scale 1 to 10","2006","inadequately","4","","","","4"
"4 on Scale 1 to 10","2006","in school","7","","","","4"
"4 on Scale 1 to 10","2006","vocational + Abi","17","","","","4"
"4 on Scale 1 to 10","2006","general elemantary","61","0.0262860392187963","0.0199510872999847","0.0326209911376079","4"
"4 on Scale 1 to 10","2006","middle vocational","269","0.0303797309292566","0.0271631699493689","0.0335962919091443","4"
"4 on Scale 1 to 10","2006","higher vocational","42","0.0330099793240488","0.0243498807630385","0.0416700778850591","4"
"4 on Scale 1 to 10","2006","higher education","114","0.030381804621485","0.0253825869878724","0.0353810222550975","4"
"5 on Scale 1 to 10","2006","vocational + Abi","67","0.0551051283377895","0.0422106721050405","0.0679995845705385","5"
"5 on Scale 1 to 10","2006","in school","21","","","","5"
"5 on Scale 1 to 10","2006","inadequately","26","","","","5"
"5 on Scale 1 to 10","2006","middle vocational","867","0.0898483626113099","0.0844890271035003","0.0952076981191196","5"
"5 on Scale 1 to 10","2006","higher vocational","117","0.0808352466515848","0.0676227077923908","0.0940477855107787","5"
"5 on Scale 1 to 10","2006","higher education","304","0.0779903215508272","0.0701797470841464","0.0858008960175079","5"
"5 on Scale 1 to 10","2006","general elemantary","246","0.096428658782234","0.0847404129879444","0.108116904576524","5"
"6 on Scale 1 to 10","2006","inadequately","19","","","","6"
"6 on Scale 1 to 10","2006","in school","39","0.0983355343045531","0.0687830833165201","0.127887985292586","6"
"6 on Scale 1 to 10","2006","middle vocational","694","0.0618474216866468","0.0573330582178412","0.0663617851554524","6"
"6 on Scale 1 to 10","2006","vocational + Abi","102","0.0793774022516396","0.0641015822006209","0.0946532223026584","6"
"6 on Scale 1 to 10","2006","higher vocational","109","0.0673337800928931","0.0551867856063642","0.079480774579422","6"
"6 on Scale 1 to 10","2006","higher education","302","0.0781924927659561","0.0703726588080357","0.0860123267238764","6"
"6 on Scale 1 to 10","2006","general elemantary","204","0.0830198107060784","0.0720944472203791","0.0939451741917778","6"
"7 on Scale 1 to 10","2006","inadequately","38","0.16330711260771","0.116246290817209","0.210367934398212","7"
"7 on Scale 1 to 10","2006","vocational + Abi","179","0.151367008222991","0.131113939017705","0.171620077428277","7"
"7 on Scale 1 to 10","2006","higher vocational","244","0.145761186333849","0.128657102761752","0.162865269905947","7"
"7 on Scale 1 to 10","2006","general elemantary","321","0.133508378050331","0.120040428133606","0.146976327967055","7"
"7 on Scale 1 to 10","2006","middle vocational","1432","0.132241673077227","0.125893006086522","0.138590340067932","7"
"7 on Scale 1 to 10","2006","in school","50","0.10636390898703","0.0757658919248051","0.136961926049256","7"
"7 on Scale 1 to 10","2006","higher education","637","0.143124747606387","0.132924492139392","0.153325003073381","7"
"8 on Scale 1 to 10","2006","vocational + Abi","318","0.258649759714884","0.233905011828901","0.283394507600866","8"
"8 on Scale 1 to 10","2006","general elemantary","611","0.235123244070214","0.21833100676303","0.251915481377398","8"
"8 on Scale 1 to 10","2006","middle vocational","2956","0.255280364494307","0.2471088210692","0.263451907919413","8"
"8 on Scale 1 to 10","2006","higher vocational","440","0.269765053995995","0.248251440423497","0.291278667568493","8"
"8 on Scale 1 to 10","2006","inadequately","59","0.227797092365395","0.174400477850757","0.281193706880032","8"
"8 on Scale 1 to 10","2006","higher education","1224","0.255223035864831","0.242524082309666","0.267921989419997","8"
"8 on Scale 1 to 10","2006","in school","108","0.286620031943288","0.241742443388731","0.331497620497846","8"
"9 on Scale 1 to 10","2006","inadequately","28","","","","9"
"9 on Scale 1 to 10","2006","general elemantary","437","0.177361711093011","0.162236569688322","0.192486852497701","9"
"9 on Scale 1 to 10","2006","in school","79","0.191877628300319","0.152796551326425","0.230958705274214","9"
"9 on Scale 1 to 10","2006","vocational + Abi","246","0.194349451303506","0.171989014124733","0.216709888482278","9"
"9 on Scale 1 to 10","2006","higher education","973","0.196989528782621","0.185405035105874","0.208574022459367","9"
"9 on Scale 1 to 10","2006","middle vocational","2175","0.183434858375363","0.176181563434883","0.190688153315844","9"
"9 on Scale 1 to 10","2006","higher vocational","362","0.201572446867142","0.182126792857204","0.221018100877081","9"
"0 Completely dissatisfied","2007","middle vocational","72","0.00929963294913444","0.00743643695546285","0.011162828942806","0"
"0 Completely dissatisfied","2007","vocational + Abi","7","","","","0"
"0 Completely dissatisfied","2007","higher vocational","8","","","","0"
"0 Completely dissatisfied","2007","higher education","19","","","","0"
"0 Completely dissatisfied","2007","in school","1","","","","0"
"0 Completely dissatisfied","2007","inadequately","6","","","","0"
"0 Completely dissatisfied","2007","general elemantary","19","","","","0"
"1 on Scale 1 to 10","2007","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","general elemantary","19","","","","1"
"1 on Scale 1 to 10","2007","middle vocational","58","0.00737846259327007","0.00571723451524304","0.0090396906712971","1"
"1 on Scale 1 to 10","2007","in school","","","","","1"
"1 on Scale 1 to 10","2007","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","2007","higher vocational","5","","","","1"
"1 on Scale 1 to 10","2007","higher education","15","","","","1"
"10 Completely satisfied","2007","higher education","726","0.160470650091334","0.149559537964953","0.171381762217716","10"
"10 Completely satisfied","2007","in school","57","0.179477729444335","0.138383943213251","0.220571515675419","10"
"10 Completely satisfied","2007","general elemantary","406","0.197172091998161","0.180485958006141","0.213858225990181","10"
"10 Completely satisfied","2007","vocational + Abi","173","0.157565055876945","0.136553643844413","0.178576467909477","10"
"10 Completely satisfied","2007","higher vocational","238","0.170545263252535","0.151562317925038","0.189528208580032","10"
"10 Completely satisfied","2007","inadequately","40","0.186911111892009","0.134922551823242","0.238899671960776","10"
"10 Completely satisfied","2007","middle vocational","1780","0.174722493687272","0.167351451619934","0.18209353575461","10"
"2 on Scale 1 to 10","2007","middle vocational","114","0.0151066750356357","0.0127389377318522","0.0174744123394192","2"
"2 on Scale 1 to 10","2007","vocational + Abi","23","","","","2"
"2 on Scale 1 to 10","2007","higher vocational","19","","","","2"
"2 on Scale 1 to 10","2007","higher education","50","0.0159764881779809","0.0122491682624323","0.0197038080935294","2"
"2 on Scale 1 to 10","2007","in school","","","","","2"
"2 on Scale 1 to 10","2007","inadequately","4","","","","2"
"2 on Scale 1 to 10","2007","general elemantary","28","","","","2"
"3 on Scale 1 to 10","2007","in school","6","","","","3"
"3 on Scale 1 to 10","2007","middle vocational","191","0.0216510660832243","0.0188259193658972","0.0244762128005514","3"
"3 on Scale 1 to 10","2007","vocational + Abi","25","","","","3"
"3 on Scale 1 to 10","2007","higher vocational","25","","","","3"
"3 on Scale 1 to 10","2007","higher education","86","0.0295293502406897","0.0244969935150909","0.0345617069662884","3"
"3 on Scale 1 to 10","2007","inadequately","3","","","","3"
"3 on Scale 1 to 10","2007","general elemantary","54","0.0323850371028891","0.024960912346326","0.0398091618594521","3"
"4 on Scale 1 to 10","2007","general elemantary","58","0.0309588505282416","0.0236946922675262","0.0382230087889569","4"
"4 on Scale 1 to 10","2007","vocational + Abi","35","0.037671819632852","0.0266911961598772","0.0486524431058268","4"
"4 on Scale 1 to 10","2007","inadequately","7","","","","4"
"4 on Scale 1 to 10","2007","middle vocational","219","0.0252551084881427","0.0222094964592973","0.0283007205169882","4"
"4 on Scale 1 to 10","2007","in school","4","","","","4"
"4 on Scale 1 to 10","2007","higher vocational","40","0.0366980502999084","0.0272084015946333","0.0461876990051835","4"
"4 on Scale 1 to 10","2007","higher education","105","0.028502650836594","0.0235559379146221","0.0334493637585659","4"
"5 on Scale 1 to 10","2007","vocational + Abi","77","0.0641943777806655","0.0500592928988557","0.0783294626624754","5"
"5 on Scale 1 to 10","2007","inadequately","32","0.135771351348391","0.0900899292732545","0.181452773423528","5"
"5 on Scale 1 to 10","2007","higher vocational","121","0.0820765617088921","0.0682230387941256","0.0959300846236586","5"
"5 on Scale 1 to 10","2007","in school","21","","","","5"
"5 on Scale 1 to 10","2007","general elemantary","193","0.0971319002357093","0.0847120925536268","0.109551707917792","5"
"5 on Scale 1 to 10","2007","middle vocational","791","0.0851696620030517","0.0797513099811241","0.0905880140249794","5"
"5 on Scale 1 to 10","2007","higher education","270","0.0723211214802986","0.0646212286367882","0.0800210143238089","5"
"6 on Scale 1 to 10","2007","inadequately","20","","","","6"
"6 on Scale 1 to 10","2007","vocational + Abi","88","0.0837649724676501","0.0677880999705556","0.0997418449647447","6"
"6 on Scale 1 to 10","2007","higher vocational","110","0.0789558254735164","0.0653451481046896","0.0925665028423433","6"
"6 on Scale 1 to 10","2007","higher education","284","0.0708352812683744","0.0632087959645619","0.0784617665721869","6"
"6 on Scale 1 to 10","2007","in school","22","","","","6"
"6 on Scale 1 to 10","2007","general elemantary","174","0.0847710128784477","0.0730891973603655","0.0964528283965298","6"
"6 on Scale 1 to 10","2007","middle vocational","661","0.0662125169028265","0.0613858364405028","0.0710391973651503","6"
"7 on Scale 1 to 10","2007","inadequately","26","","","","7"
"7 on Scale 1 to 10","2007","general elemantary","306","0.121003498928299","0.107325759953329","0.134681237903269","7"
"7 on Scale 1 to 10","2007","higher vocational","191","0.133573183278903","0.116403076297557","0.150743290260249","7"
"7 on Scale 1 to 10","2007","vocational + Abi","179","0.158480407513478","0.137419503712011","0.179541311314945","7"
"7 on Scale 1 to 10","2007","in school","64","0.226171909301684","0.181373018096155","0.270970800507213","7"
"7 on Scale 1 to 10","2007","middle vocational","1419","0.139380638185303","0.13265766689705","0.146103609473557","7"
"7 on Scale 1 to 10","2007","higher education","639","0.153428772174722","0.142715098163916","0.164142446185529","7"
"8 on Scale 1 to 10","2007","higher education","1215","0.265878322485066","0.252744874449069","0.279011770521062","8"
"8 on Scale 1 to 10","2007","general elemantary","564","0.249177491967623","0.231037177107899","0.267317806827346","8"
"8 on Scale 1 to 10","2007","middle vocational","2874","0.270275756526782","0.261655158210335","0.278896354843229","8"
"8 on Scale 1 to 10","2007","higher vocational","442","0.293110562409024","0.270136441579216","0.316084683238832","8"
"8 on Scale 1 to 10","2007","inadequately","54","0.218236703582133","0.163153048490244","0.273320358674021","8"
"8 on Scale 1 to 10","2007","vocational + Abi","325","0.26669083061158","0.241187042083549","0.292194619139611","8"
"8 on Scale 1 to 10","2007","in school","93","0.287130455689888","0.238683069848815","0.33557784153096","8"
"9 on Scale 1 to 10","2007","general elemantary","363","0.149111271300748","0.134172551003834","0.164049991597662","9"
"9 on Scale 1 to 10","2007","inadequately","24","","","","9"
"9 on Scale 1 to 10","2007","vocational + Abi","218","0.166172825707419","0.144705639485951","0.187640011928888","9"
"9 on Scale 1 to 10","2007","higher vocational","309","0.166051961546962","0.147270087616088","0.184833835477836","9"
"9 on Scale 1 to 10","2007","higher education","938","0.191696845266771","0.179995174071305","0.203398516462236","9"
"9 on Scale 1 to 10","2007","middle vocational","2016","0.185547987545357","0.178002012745628","0.193093962345086","9"
"9 on Scale 1 to 10","2007","in school","67","0.157885491101408","0.118838967509478","0.196932014693338","9"
"0 Completely dissatisfied","2008","in school","2","","","","0"
"0 Completely dissatisfied","2008","inadequately","2","","","","0"
"0 Completely dissatisfied","2008","general elemantary","16","","","","0"
"0 Completely dissatisfied","2008","middle vocational","65","0.00881173655489171","0.00695134049489398","0.0106721326148894","0"
"0 Completely dissatisfied","2008","vocational + Abi","10","","","","0"
"0 Completely dissatisfied","2008","higher vocational","9","","","","0"
"0 Completely dissatisfied","2008","higher education","30","0.00999820403656594","0.00698215124461235","0.0130142568285195","0"
"1 on Scale 1 to 10","2008","middle vocational","63","0.00836066458349329","0.00654809847012061","0.010173230696866","1"
"1 on Scale 1 to 10","2008","vocational + Abi","8","","","","1"
"1 on Scale 1 to 10","2008","in school","1","","","","1"
"1 on Scale 1 to 10","2008","inadequately","3","","","","1"
"1 on Scale 1 to 10","2008","general elemantary","12","","","","1"
"1 on Scale 1 to 10","2008","higher vocational","11","","","","1"
"1 on Scale 1 to 10","2008","higher education","16","","","","1"
"10 Completely satisfied","2008","inadequately","39","0.17529814597596","0.120655871839847","0.229940420112072","10"
"10 Completely satisfied","2008","general elemantary","424","0.24192438257249","0.2232628960941","0.260585869050881","10"
"10 Completely satisfied","2008","vocational + Abi","192","0.161737144300762","0.139938082099533","0.183536206501992","10"
"10 Completely satisfied","2008","higher education","792","0.175384727002067","0.163855995553357","0.186913458450777","10"
"10 Completely satisfied","2008","middle vocational","1962","0.197490337487987","0.189565421911676","0.205415253064299","10"
"10 Completely satisfied","2008","higher vocational","274","0.199491762529542","0.178655376425336","0.220328148633748","10"
"10 Completely satisfied","2008","in school","63","0.173577314715128","0.13384142192054","0.213313207509716","10"
"2 on Scale 1 to 10","2008","inadequately","4","","","","2"
"2 on Scale 1 to 10","2008","vocational + Abi","17","","","","2"
"2 on Scale 1 to 10","2008","higher vocational","17","","","","2"
"2 on Scale 1 to 10","2008","higher education","48","0.0155088316609006","0.0117629383535503","0.0192547249682509","2"
"2 on Scale 1 to 10","2008","in school","1","","","","2"
"2 on Scale 1 to 10","2008","general elemantary","32","0.0233024231618784","0.0167284073085398","0.0298764390152171","2"
"2 on Scale 1 to 10","2008","middle vocational","105","0.0120911101962416","0.00991546476173995","0.0142667556307433","2"
"3 on Scale 1 to 10","2008","vocational + Abi","21","","","","3"
"3 on Scale 1 to 10","2008","higher vocational","15","","","","3"
"3 on Scale 1 to 10","2008","higher education","92","0.0283257003935985","0.0232963645582557","0.0333550362289412","3"
"3 on Scale 1 to 10","2008","inadequately","8","","","","3"
"3 on Scale 1 to 10","2008","in school","5","","","","3"
"3 on Scale 1 to 10","2008","general elemantary","44","0.0221465628609209","0.0157338735437611","0.0285592521780806","3"
"3 on Scale 1 to 10","2008","middle vocational","174","0.0239192528217358","0.020877574649225","0.0269609309942466","3"
"4 on Scale 1 to 10","2008","inadequately","12","","","","4"
"4 on Scale 1 to 10","2008","vocational + Abi","20","","","","4"
"4 on Scale 1 to 10","2008","in school","3","","","","4"
"4 on Scale 1 to 10","2008","general elemantary","46","0.0279878814592155","0.0208004949139401","0.0351752680044909","4"
"4 on Scale 1 to 10","2008","middle vocational","230","0.0290866937312402","0.0257414020629767","0.0324319853995037","4"
"4 on Scale 1 to 10","2008","higher vocational","32","0.0229092098709193","0.0151082233883058","0.0307101963535327","4"
"4 on Scale 1 to 10","2008","higher education","76","0.0237349565601065","0.0191203142860528","0.0283495988341602","4"
"5 on Scale 1 to 10","2008","vocational + Abi","82","0.0738538017314049","0.0583703060899213","0.0893372973728885","5"
"5 on Scale 1 to 10","2008","general elemantary","146","0.0824054492778075","0.0704227812321003","0.0943881173235146","5"
"5 on Scale 1 to 10","2008","inadequately","20","","","","5"
"5 on Scale 1 to 10","2008","higher education","257","0.076104170167925","0.0680656578616952","0.0841426824741549","5"
"5 on Scale 1 to 10","2008","higher vocational","83","0.0575164504197985","0.0453766949896677","0.0696562058499294","5"
"5 on Scale 1 to 10","2008","in school","17","","","","5"
"5 on Scale 1 to 10","2008","middle vocational","673","0.0833104761790824","0.0778092750204344","0.0888116773377303","5"
"6 on Scale 1 to 10","2008","inadequately","12","","","","6"
"6 on Scale 1 to 10","2008","in school","28","","","","6"
"6 on Scale 1 to 10","2008","higher vocational","98","0.0748293686379193","0.0611103208277085","0.0885484164481301","6"
"6 on Scale 1 to 10","2008","general elemantary","122","0.0636753138779907","0.0530351348897624","0.0743154928662189","6"
"6 on Scale 1 to 10","2008","middle vocational","533","0.0568707406204546","0.052260467711245","0.0614810135296642","6"
"6 on Scale 1 to 10","2008","vocational + Abi","76","0.0637783016579797","0.0493116294793175","0.078244973836642","6"
"6 on Scale 1 to 10","2008","higher education","254","0.0707645464967798","0.0629907941727864","0.0785382988207733","6"
"7 on Scale 1 to 10","2008","inadequately","19","","","","7"
"7 on Scale 1 to 10","2008","general elemantary","295","0.124897309342982","0.110490885078541","0.139303733607423","7"
"7 on Scale 1 to 10","2008","vocational + Abi","157","0.164087271622617","0.142161204970395","0.18601333827484","7"
"7 on Scale 1 to 10","2008","higher vocational","189","0.141365737573738","0.123199993182185","0.159531481965292","7"
"7 on Scale 1 to 10","2008","middle vocational","1321","0.138180321267024","0.131310777645795","0.145049864888253","7"
"7 on Scale 1 to 10","2008","in school","65","0.174379393308028","0.134571130969059","0.214187655646997","7"
"7 on Scale 1 to 10","2008","higher education","559","0.142194604474334","0.131607044201356","0.152782164747312","7"
"8 on Scale 1 to 10","2008","inadequately","47","0.245527804663643","0.183674404423658","0.307381204903627","8"
"8 on Scale 1 to 10","2008","general elemantary","499","0.224577745313021","0.206393191941216","0.242762298684825","8"
"8 on Scale 1 to 10","2008","vocational + Abi","289","0.257064368722663","0.231191811881211","0.282936925564114","8"
"8 on Scale 1 to 10","2008","higher vocational","364","0.240653077922004","0.218363962207782","0.262942193636226","8"
"8 on Scale 1 to 10","2008","higher education","1098","0.253931067748866","0.240736129949713","0.267126005548018","8"
"8 on Scale 1 to 10","2008","in school","83","0.243308664875641","0.198291976236149","0.288325353515132","8"
"8 on Scale 1 to 10","2008","middle vocational","2503","0.247311498378198","0.238722819237645","0.255900177518751","8"
"9 on Scale 1 to 10","2008","inadequately","20","","","","9"
"9 on Scale 1 to 10","2008","general elemantary","387","0.174214260072977","0.157686055122155","0.190742465023798","9"
"9 on Scale 1 to 10","2008","in school","81","0.233195617196688","0.188830885163155","0.277560349230221","9"
"9 on Scale 1 to 10","2008","middle vocational","2065","0.194567168179651","0.186686808745499","0.202447527613803","9"
"9 on Scale 1 to 10","2008","vocational + Abi","224","0.204194952644896","0.180329555821057","0.228060349468735","9"
"9 on Scale 1 to 10","2008","higher vocational","321","0.215907283630748","0.19445397075104","0.237360596510455","9"
"9 on Scale 1 to 10","2008","higher education","958","0.196905360238955","0.184850225101298","0.208960495376611","9"
"0 Completely dissatisfied","2009","inadequately","3","","","","0"
"0 Completely dissatisfied","2009","in school","1","","","","0"
"0 Completely dissatisfied","2009","general elemantary","15","","","","0"
"0 Completely dissatisfied","2009","middle vocational","71","0.0105990656660307","0.00848773673214626","0.0127103945999151","0"
"0 Completely dissatisfied","2009","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","2009","higher vocational","6","","","","0"
"0 Completely dissatisfied","2009","higher education","16","","","","0"
"1 on Scale 1 to 10","2009","in school","1","","","","1"
"1 on Scale 1 to 10","2009","inadequately","2","","","","1"
"1 on Scale 1 to 10","2009","higher vocational","8","","","","1"
"1 on Scale 1 to 10","2009","general elemantary","12","","","","1"
"1 on Scale 1 to 10","2009","middle vocational","49","0.00728718352368966","0.00553359530966375","0.00904077173771557","1"
"1 on Scale 1 to 10","2009","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","2009","higher education","22","","","","1"
"10 Completely satisfied","2009","vocational + Abi","182","0.182409786349023","0.158438440299533","0.206381132398514","10"
"10 Completely satisfied","2009","higher vocational","231","0.172914524150508","0.15262083001891","0.193208218282106","10"
"10 Completely satisfied","2009","higher education","720","0.16839628996587","0.156834007535388","0.179958572396353","10"
"10 Completely satisfied","2009","in school","56","0.146716905181795","0.107137838141118","0.186295972222473","10"
"10 Completely satisfied","2009","inadequately","34","0.129245415300312","0.0783656249037171","0.180125205696908","10"
"10 Completely satisfied","2009","general elemantary","379","0.223950515461323","0.204691566640834","0.243209464281812","10"
"10 Completely satisfied","2009","middle vocational","1800","0.198163210661907","0.189944750503213","0.206381670820601","10"
"2 on Scale 1 to 10","2009","in school","1","","","","2"
"2 on Scale 1 to 10","2009","vocational + Abi","13","","","","2"
"2 on Scale 1 to 10","2009","higher vocational","14","","","","2"
"2 on Scale 1 to 10","2009","higher education","52","0.0132603768029494","0.00972611821898776","0.0167946353869111","2"
"2 on Scale 1 to 10","2009","inadequately","4","","","","2"
"2 on Scale 1 to 10","2009","general elemantary","20","","","","2"
"2 on Scale 1 to 10","2009","middle vocational","103","0.0153918290164386","0.0128537053258622","0.017929952707015","2"
"3 on Scale 1 to 10","2009","in school","2","","","","3"
"3 on Scale 1 to 10","2009","middle vocational","166","0.0201791361454188","0.0172800536308552","0.0230782186599824","3"
"3 on Scale 1 to 10","2009","higher education","90","0.0278421499386057","0.0227589302142753","0.0329253696629361","3"
"3 on Scale 1 to 10","2009","vocational + Abi","18","","","","3"
"3 on Scale 1 to 10","2009","higher vocational","33","0.0279372000621619","0.0190940137131443","0.0367803864111795","3"
"3 on Scale 1 to 10","2009","general elemantary","34","0.0190958870440543","0.0127732968304067","0.025418477257702","3"
"3 on Scale 1 to 10","2009","inadequately","7","","","","3"
"4 on Scale 1 to 10","2009","in school","6","","","","4"
"4 on Scale 1 to 10","2009","inadequately","8","","","","4"
"4 on Scale 1 to 10","2009","vocational + Abi","26","","","","4"
"4 on Scale 1 to 10","2009","general elemantary","57","0.0402597847044129","0.0311789784649184","0.0493405909439073","4"
"4 on Scale 1 to 10","2009","middle vocational","202","0.0280319472907786","0.0246287386200701","0.0314351559614871","4"
"4 on Scale 1 to 10","2009","higher vocational","29","","","","4"
"4 on Scale 1 to 10","2009","higher education","84","0.0255532484984971","0.0206777253781707","0.0304287716188236","4"
"5 on Scale 1 to 10","2009","in school","15","","","","5"
"5 on Scale 1 to 10","2009","inadequately","21","","","","5"
"5 on Scale 1 to 10","2009","vocational + Abi","64","0.0754768634915111","0.0590797906465766","0.0918739363364456","5"
"5 on Scale 1 to 10","2009","higher vocational","91","0.0694666417433928","0.0558231886673227","0.0831100948194629","5"
"5 on Scale 1 to 10","2009","general elemantary","158","0.082922012453577","0.0701825855901138","0.0956614393170403","5"
"5 on Scale 1 to 10","2009","middle vocational","667","0.0854490330488298","0.0796854376924139","0.0912126284052457","5"
"5 on Scale 1 to 10","2009","higher education","238","0.072354667603627","0.0643499988795662","0.0803593363276878","5"
"6 on Scale 1 to 10","2009","in school","20","","","","6"
"6 on Scale 1 to 10","2009","inadequately","12","","","","6"
"6 on Scale 1 to 10","2009","vocational + Abi","66","0.0712326713006859","0.0552667644063962","0.0871985781949756","6"
"6 on Scale 1 to 10","2009","middle vocational","575","0.0683734882353892","0.0631699261830276","0.0735770502877508","6"
"6 on Scale 1 to 10","2009","higher vocational","65","0.0475965901741288","0.0361712650473192","0.0590219153009383","6"
"6 on Scale 1 to 10","2009","higher education","236","0.064065164529596","0.0564993988963154","0.0716309301628766","6"
"6 on Scale 1 to 10","2009","general elemantary","113","0.0621295886103226","0.0509781089969461","0.0732810682236991","6"
"7 on Scale 1 to 10","2009","vocational + Abi","140","0.150802250333251","0.12858916728377","0.173015333382732","7"
"7 on Scale 1 to 10","2009","higher vocational","196","0.176313253931137","0.155863235892425","0.19676327196985","7"
"7 on Scale 1 to 10","2009","inadequately","20","","","","7"
"7 on Scale 1 to 10","2009","general elemantary","241","0.126520695696755","0.111163251926095","0.141878139467415","7"
"7 on Scale 1 to 10","2009","middle vocational","1148","0.132666239450374","0.125672502637165","0.139659976263582","7"
"7 on Scale 1 to 10","2009","higher education","498","0.124574425884237","0.114371066892461","0.134777784876013","7"
"7 on Scale 1 to 10","2009","in school","45","0.115664717299634","0.079889042848176","0.151440391751092","7"
"8 on Scale 1 to 10","2009","vocational + Abi","279","0.265218122672145","0.23781618158189","0.2926200637624","8"
"8 on Scale 1 to 10","2009","higher vocational","335","0.218585375221128","0.196407420395381","0.240763330046876","8"
"8 on Scale 1 to 10","2009","middle vocational","2297","0.233578006406757","0.224854604074133","0.242301408739382","8"
"8 on Scale 1 to 10","2009","in school","89","0.294261144299809","0.243284953753078","0.34523733484654","8"
"8 on Scale 1 to 10","2009","inadequately","33","0.180894717632135","0.122513565509292","0.239275869754977","8"
"8 on Scale 1 to 10","2009","higher education","1079","0.266359868186265","0.252701618720986","0.280018117651543","8"
"8 on Scale 1 to 10","2009","general elemantary","444","0.21965489665535","0.200528831195317","0.238780962115382","8"
"9 on Scale 1 to 10","2009","in school","71","0.248596730645868","0.200250440970324","0.296943020321412","9"
"9 on Scale 1 to 10","2009","inadequately","23","","","","9"
"9 on Scale 1 to 10","2009","general elemantary","327","0.188212169698429","0.170154697399492","0.206269641997366","9"
"9 on Scale 1 to 10","2009","middle vocational","1959","0.200280860554387","0.192029521761066","0.208532199347707","9"
"9 on Scale 1 to 10","2009","vocational + Abi","200","0.170452593647266","0.147111407414718","0.193793779879813","9"
"9 on Scale 1 to 10","2009","higher vocational","326","0.229282128624395","0.20672400390348","0.25184025334531","9"
"9 on Scale 1 to 10","2009","higher education","989","0.226904954807119","0.213964261647374","0.239845647966865","9"
"0 Completely dissatisfied","2010","middle vocational","56","0.00675471191945536","0.0052713548972299","0.00823806894168082","0"
"0 Completely dissatisfied","2010","vocational + Abi","10","","","","0"
"0 Completely dissatisfied","2010","higher vocational","9","","","","0"
"0 Completely dissatisfied","2010","higher education","16","","","","0"
"0 Completely dissatisfied","2010","in school","1","","","","0"
"0 Completely dissatisfied","2010","inadequately","5","","","","0"
"0 Completely dissatisfied","2010","general elemantary","12","","","","0"
"1 on Scale 1 to 10","2010","in school","","","","","1"
