"plh0180","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","1-pers.-HH","West Germany","62","0.031119266733017","0.024106288793712","0.038132244672322","0"
"0 Completely dissatisfied","2006","1-pers.-HH","East Germany","30","0.0429257245672598","0.0286185939877206","0.0572328551467989","0"
"0 Completely dissatisfied","2006","(Married) couple without C. ","West Germany","5","","","","0"
"0 Completely dissatisfied","2006","(Married) couple without C. ","East Germany","5","","","","0"
"0 Completely dissatisfied","2006","Single parent ","West Germany","4","","","","0"
"0 Completely dissatisfied","2006","Single parent ","East Germany","1","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE 16 ","West Germany","4","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE 16 ","East Germany","2","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","West Germany","7","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","East Germany","2","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","West Germany","1","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","East Germany","","","","","0"
"1 on Scale 1 to 10","2006","1-pers.-HH","West Germany","36","0.0175066464847224","0.0122097812098093","0.0228035117596354","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","East Germany","15","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","16","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","4","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","West Germany","16","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","East Germany","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","8","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","5","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","4","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","7","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","1","","","","1"
"10 Completely satisfied","2006","1-pers.-HH","West Germany","276","0.117514028159521","0.104507799133988","0.130520257185055","10"
"10 Completely satisfied","2006","1-pers.-HH","East Germany","70","0.0987570505293049","0.0776986249875155","0.119815476071094","10"
"10 Completely satisfied","2006","(Married) couple without C. ","West Germany","1500","0.247349476087685","0.236327657598171","0.2583712945772","10"
"10 Completely satisfied","2006","(Married) couple without C. ","East Germany","386","0.209928793679491","0.191871405521229","0.227986181837754","10"
"10 Completely satisfied","2006","Single parent ","West Germany","92","0.122328147200104","0.100517536475455","0.144138757924752","10"
"10 Completely satisfied","2006","Single parent ","East Germany","27","","","","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","West Germany","632","0.205801610662287","0.191800628337293","0.219802592987281","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","East Germany","98","0.152755071849207","0.126477565417085","0.179032578281329","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","West Germany","440","0.169546262604258","0.155070017720118","0.184022507488398","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","East Germany","129","0.124311227564661","0.104297503396894","0.144324951732429","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","West Germany","196","0.15904411440716","0.138186311922993","0.179901916891328","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","East Germany","51","0.165861430749473","0.123910999995262","0.207811861503683","10"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","5","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","13","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","16","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","West Germany","86","0.0378386637668527","0.0301323891453549","0.0455449383883506","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","East Germany","27","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","37","0.00783553813070636","0.00558323250885668","0.010087843752556","2"
"2 on Scale 1 to 10","2006","Single parent ","West Germany","26","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","East Germany","7","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","24","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","7","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","4","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","11","","","","2"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","5","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","43","0.0163683671380008","0.0119740788657839","0.0207626554102176","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","11","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","26","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","West Germany","121","0.0522514170351162","0.0432637237427499","0.0612391103274825","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","19","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","West Germany","39","0.0351638579734566","0.0229032054985194","0.0474245104483938","3"
"3 on Scale 1 to 10","2006","Single parent ","East Germany","16","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","16","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","14","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","East Germany","25","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","55","0.0164418966481028","0.0131934402604475","0.0196903530357581","3"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","4","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","33","0.0214429818878109","0.015020225219457","0.0278657385561647","4"
"4 on Scale 1 to 10","2006","Single parent ","West Germany","48","0.0641629568321614","0.0478519472481403","0.0804739664161825","4"
"4 on Scale 1 to 10","2006","Single parent ","East Germany","13","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","59","0.0227043132860247","0.0175456545569173","0.027862972015132","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","55","0.0254174083658021","0.019345446340095","0.0314893703915091","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","32","0.0360591028692105","0.0247499388265182","0.0473682669119028","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","West Germany","99","0.0396890638506727","0.031804203602276","0.0475739240990695","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","East Germany","53","0.0688239177805098","0.0509546604226053","0.0866931751384143","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","71","0.0129015950501908","0.0100188714649037","0.015784318635478","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","28","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","13","","","","4"
"5 on Scale 1 to 10","2006","1-pers.-HH","West Germany","353","0.148003390622035","0.133661467146192","0.162345314097879","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","East Germany","132","0.180516856512559","0.153368109193403","0.207665603831714","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","277","0.0513423953228868","0.0457048002033248","0.0569799904424487","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","116","0.0536325606885657","0.0436433776163199","0.0636217437608115","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","37","0.0514796697533329","0.0353389446564879","0.0676203948501778","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","195","0.0752597154409258","0.065082118133625","0.0854373127482265","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","88","0.0834988536756516","0.0667183649801784","0.100279342371125","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","75","0.0678834294937911","0.0535371217073399","0.0822297372802424","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","25","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","West Germany","123","0.147240987221893","0.123654348136227","0.170827626307559","5"
"5 on Scale 1 to 10","2006","Single parent ","East Germany","35","0.13420188184063","0.0949702192217468","0.173433544459513","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","172","0.0575915050373998","0.0495234578081717","0.0656595522666278","5"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","26","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","West Germany","222","0.0947815060106858","0.0829513316140025","0.106611680407369","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","East Germany","99","0.126408633465715","0.102952121238162","0.149865145693268","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","121","0.0581113515886586","0.0477380720580035","0.0684846311193137","6"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","103","0.0821369164853815","0.0664772938912716","0.0977965390794914","6"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","172","0.0623633964374759","0.053034371690378","0.0716924211845739","6"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","82","0.0810012378082372","0.064451118356733","0.0975513572597414","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","270","0.0475614511168721","0.0421246042144416","0.0529982980193027","6"
"6 on Scale 1 to 10","2006","Single parent ","West Germany","94","0.0931137881035737","0.0737708723896505","0.112456703817497","6"
"6 on Scale 1 to 10","2006","Single parent ","East Germany","24","","","","6"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","189","0.0556604143325481","0.0477206623439053","0.063600166321191","6"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","51","0.0825452387677167","0.0624441220063816","0.102646355529052","6"
"7 on Scale 1 to 10","2006","1-pers.-HH","West Germany","355","0.15372746479293","0.13916001630343","0.168294913282429","7"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","386","0.152200237574406","0.13834198733405","0.166058487814762","7"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","31","0.0939108815478515","0.0610114771536622","0.126810285942041","7"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","184","0.165435046101238","0.144243288765041","0.186626803437436","7"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","181","0.17182138947177","0.148939153500351","0.194703625443188","7"
"7 on Scale 1 to 10","2006","1-pers.-HH","East Germany","108","0.138462334237466","0.114082886635225","0.162841781839707","7"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","659","0.113326591129837","0.10522913082072","0.121424051438954","7"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","253","0.133671830270845","0.118583298671266","0.148760361870424","7"
"7 on Scale 1 to 10","2006","Single parent ","West Germany","121","0.138057613686678","0.115095712569149","0.161019514804207","7"
"7 on Scale 1 to 10","2006","Single parent ","East Germany","51","0.155273427808265","0.113590737636304","0.196956117980226","7"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","424","0.131812412229858","0.120097081271922","0.143527743187795","7"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","103","0.124601850200176","0.100477984581841","0.148725715818511","7"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","East Germany","179","0.20760841349155","0.177982329793988","0.237234497189113","8"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","West Germany","734","0.28546480945534","0.268041037064696","0.302888581845984","8"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","East Germany","292","0.272597103394055","0.245585773123304","0.299608433664805","8"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","West Germany","335","0.289280443939387","0.263420247910743","0.315140639968031","8"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","East Germany","86","0.272304445601254","0.222099460072243","0.322509431130265","8"
"8 on Scale 1 to 10","2006","1-pers.-HH","West Germany","506","0.209930428872546","0.193482053839651","0.226378803905442","8"
"8 on Scale 1 to 10","2006","1-pers.-HH","East Germany","145","0.1825733076427","0.155304637946188","0.209841977339212","8"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","West Germany","1650","0.27294214822309","0.26156270900934","0.28432158743684","8"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","East Germany","570","0.279022666609598","0.259135800059649","0.298909533159548","8"
"8 on Scale 1 to 10","2006","Single parent ","West Germany","193","0.219293141128472","0.191751167132976","0.246835115123968","8"
"8 on Scale 1 to 10","2006","Single parent ","East Germany","75","0.262323010287041","0.211693887335167","0.312952133238914","8"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","West Germany","884","0.260296919346451","0.245100794619788","0.275493044073114","8"
