"plh0180","year","migback","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","2010","indirect migration background","2","","","","1"
"10 Completely satisfied","2010","direct migration background","942","0.25594714397721","0.240045174624969","0.271849113329451","10"
"10 Completely satisfied","2010","indirect migration background","348","0.226811708016686","0.20254502328626","0.251078392747112","10"
"10 Completely satisfied","2010","no migration background","4540","0.197553483602568","0.192017717959753","0.203089249245384","10"
"2 on Scale 1 to 10","2010","direct migration background","30","0.0202364931641125","0.0151054917876341","0.025367494540591","2"
"2 on Scale 1 to 10","2010","indirect migration background","16","","","","2"
"2 on Scale 1 to 10","2010","no migration background","241","0.0175605276255517","0.015734324912334","0.0193867303387693","2"
"3 on Scale 1 to 10","2010","no migration background","349","0.0228262225429243","0.0207497307097361","0.0249027143761126","3"
"3 on Scale 1 to 10","2010","indirect migration background","16","","","","3"
"3 on Scale 1 to 10","2010","direct migration background","39","0.0176002584588849","0.0128086919943244","0.0223918249234454","3"
"4 on Scale 1 to 10","2010","direct migration background","39","0.0134912398186246","0.0092873601298131","0.0176951195074361","4"
"4 on Scale 1 to 10","2010","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2010","no migration background","390","0.026138980924116","0.0239206817425474","0.0283572801056847","4"
"5 on Scale 1 to 10","2010","direct migration background","152","0.0686307684229336","0.0594179131611756","0.0778436236846916","5"
"5 on Scale 1 to 10","2010","no migration background","1304","0.0795242745399404","0.0757625817066374","0.0832859673732433","5"
"5 on Scale 1 to 10","2010","indirect migration background","79","0.0899597181661495","0.073379530953572","0.106539905378727","5"
"6 on Scale 1 to 10","2010","direct migration background","127","0.0684689894162065","0.0592661998449682","0.0776717789874448","6"
"6 on Scale 1 to 10","2010","indirect migration background","57","0.0606574923179009","0.0468253549721318","0.0744896296636699","6"
"6 on Scale 1 to 10","2010","no migration background","1136","0.0669262703986031","0.0634518401710775","0.0704007006261286","6"
"7 on Scale 1 to 10","2010","indirect migration background","134","0.166491125500308","0.144904451272247","0.188077799728368","7"
"7 on Scale 1 to 10","2010","direct migration background","299","0.120704549442414","0.108833117505038","0.132575981379791","7"
"7 on Scale 1 to 10","2010","no migration background","2418","0.132709864584622","0.127992916371979","0.137426812797264","7"
"8 on Scale 1 to 10","2010","indirect migration background","230","0.191704716524146","0.16889412749192","0.214515305556372","8"
"8 on Scale 1 to 10","2010","direct migration background","611","0.228000003032433","0.212712028523798","0.243287977541068","8"
"8 on Scale 1 to 10","2010","no migration background","4881","0.237388481595279","0.231472745340346","0.243304217850213","8"
"9 on Scale 1 to 10","2010","direct migration background","629","0.197206877932941","0.18270792217939","0.211705833686492","9"
"9 on Scale 1 to 10","2010","indirect migration background","238","0.186658029267897","0.164079533296196","0.209236525239598","9"
"9 on Scale 1 to 10","2010","no migration background","4410","0.204181234219343","0.198576664164865","0.209785804273821","9"
"0 Completely dissatisfied","2011","direct migration background","11","","","","0"
"0 Completely dissatisfied","2011","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2011","no migration background","100","0.00661376196524708","0.00553168680626253","0.00769583712423163","0"
"1 on Scale 1 to 10","2011","direct migration background","13","","","","1"
"1 on Scale 1 to 10","2011","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2011","no migration background","102","0.00692455567866577","0.00581752118044004","0.00803159017689149","1"
"10 Completely satisfied","2011","direct migration background","905","0.25016389937574","0.234365241634174","0.265962557117307","10"
"10 Completely satisfied","2011","indirect migration background","339","0.231079288706227","0.207308920207053","0.254849657205401","10"
"10 Completely satisfied","2011","no migration background","4748","0.197992277058033","0.192672572936529","0.203311981179538","10"
"2 on Scale 1 to 10","2011","indirect migration background","11","","","","2"
"2 on Scale 1 to 10","2011","direct migration background","23","","","","2"
"2 on Scale 1 to 10","2011","no migration background","217","0.0137811701422002","0.0122248326855359","0.0153375075988644","2"
"3 on Scale 1 to 10","2011","indirect migration background","19","","","","3"
"3 on Scale 1 to 10","2011","direct migration background","50","0.0201586890621329","0.0150320385174142","0.0252853396068517","3"
"3 on Scale 1 to 10","2011","no migration background","332","0.0218049125065437","0.019855229572021","0.0237545954410664","3"
"4 on Scale 1 to 10","2011","indirect migration background","35","0.0400517857208949","0.0289944761569455","0.0511090952848444","4"
"4 on Scale 1 to 10","2011","direct migration background","41","0.0225541316360491","0.0171380635896343","0.0279701996824639","4"
"4 on Scale 1 to 10","2011","no migration background","431","0.0247669053722139","0.0226921630544501","0.0268416476899778","4"
"5 on Scale 1 to 10","2011","direct migration background","146","0.0597486757548234","0.0511027636118421","0.0683945878978048","5"
"5 on Scale 1 to 10","2011","indirect migration background","70","0.0694353154101776","0.0551009618052478","0.0837696690151074","5"
"5 on Scale 1 to 10","2011","no migration background","1302","0.0716251304006029","0.0681826737647818","0.0750675870364241","5"
"6 on Scale 1 to 10","2011","direct migration background","124","0.0525457118306656","0.0444066851561274","0.0606847385052038","6"
"6 on Scale 1 to 10","2011","indirect migration background","43","0.032628403333678","0.0226097534262646","0.0426470532410913","6"
"6 on Scale 1 to 10","2011","no migration background","1201","0.0645791271500765","0.0612979952358293","0.0678602590643236","6"
"7 on Scale 1 to 10","2011","direct migration background","306","0.127228726744011","0.115073375546172","0.13938407794185","7"
"7 on Scale 1 to 10","2011","indirect migration background","140","0.145803127779547","0.125902030041847","0.165704225517246","7"
"7 on Scale 1 to 10","2011","no migration background","2661","0.129584367270935","0.125100902879318","0.134067831662552","7"
"8 on Scale 1 to 10","2011","direct migration background","612","0.221361318588495","0.206217215646136","0.236505421530853","8"
"8 on Scale 1 to 10","2011","indirect migration background","261","0.219952669965448","0.196594451268947","0.243310888661949","8"
"8 on Scale 1 to 10","2011","no migration background","5438","0.254114640312656","0.248302648922712","0.259926631702599","8"
"9 on Scale 1 to 10","2011","direct migration background","656","0.222719114683674","0.207541887368577","0.23789634199877","9"
"9 on Scale 1 to 10","2011","indirect migration background","278","0.201512017554948","0.178891669054228","0.224132366055668","9"
"9 on Scale 1 to 10","2011","no migration background","5023","0.208213152142826","0.202792740135101","0.213633564150551","9"
"0 Completely dissatisfied","2012","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2012","no migration background","99","0.00635483594078341","0.00530689278070481","0.007402779100862","0"
"0 Completely dissatisfied","2012","direct migration background","19","","","","0"
"1 on Scale 1 to 10","2012","direct migration background","10","","","","1"
"1 on Scale 1 to 10","2012","no migration background","106","0.00621712612573012","0.00518052783773303","0.00725372441372721","1"
"1 on Scale 1 to 10","2012","indirect migration background","6","","","","1"
"10 Completely satisfied","2012","direct migration background","852","0.252007433504325","0.236170174629101","0.267844692379549","10"
"10 Completely satisfied","2012","indirect migration background","332","0.255526312058752","0.230981473463035","0.280071150654468","10"
"10 Completely satisfied","2012","no migration background","4825","0.20594005084054","0.20060710776722","0.211272993913861","10"
"2 on Scale 1 to 10","2012","direct migration background","21","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","9","","","","2"
"2 on Scale 1 to 10","2012","no migration background","219","0.0118758748155313","0.0104472820348656","0.013304467596197","2"
"3 on Scale 1 to 10","2012","indirect migration background","18","","","","3"
"3 on Scale 1 to 10","2012","no migration background","336","0.0185964926068953","0.0168148966519438","0.0203780885618467","3"
"3 on Scale 1 to 10","2012","direct migration background","39","0.0134780898724529","0.00927186738763512","0.0176843123572707","3"
"4 on Scale 1 to 10","2012","direct migration background","51","0.0267443663846589","0.0208592599880749","0.032629472781243","4"
"4 on Scale 1 to 10","2012","indirect migration background","14","","","","4"
"4 on Scale 1 to 10","2012","no migration background","433","0.0271004786669566","0.0249591054329167","0.0292418519009964","4"
"5 on Scale 1 to 10","2012","direct migration background","113","0.0481491815441135","0.0403400345542448","0.0559583285339821","5"
"5 on Scale 1 to 10","2012","indirect migration background","53","0.0561002319085218","0.0431504349665324","0.0690500288505111","5"
"5 on Scale 1 to 10","2012","no migration background","1241","0.0652085090997146","0.0619525465208644","0.0684644716785647","5"
"6 on Scale 1 to 10","2012","direct migration background","142","0.0531999746140535","0.0450132620592989","0.061386687168808","6"
"6 on Scale 1 to 10","2012","indirect migration background","65","0.0703240061165255","0.055934850797234","0.0847131614358169","6"
"6 on Scale 1 to 10","2012","no migration background","1239","0.0614008515193033","0.058234951691958","0.0645667513466485","6"
"7 on Scale 1 to 10","2012","direct migration background","295","0.122704985632527","0.110736791250675","0.134673180014379","7"
"7 on Scale 1 to 10","2012","indirect migration background","148","0.117605414583931","0.099476877201619","0.135733951966244","7"
"7 on Scale 1 to 10","2012","no migration background","2755","0.131982287775071","0.127518618451006","0.136445957099136","7"
"8 on Scale 1 to 10","2012","indirect migration background","301","0.247769063802652","0.223474068153634","0.27206405945167","8"
"8 on Scale 1 to 10","2012","direct migration background","676","0.24818447758665","0.232427691070145","0.263941264103154","8"
"8 on Scale 1 to 10","2012","no migration background","5637","0.254993289521692","0.249245321249019","0.260741257794365","8"
"9 on Scale 1 to 10","2012","direct migration background","669","0.217506383852925","0.202457610386419","0.232555157319431","9"
"9 on Scale 1 to 10","2012","no migration background","5198","0.210330203087782","0.204955636120688","0.215704770054876","9"
"9 on Scale 1 to 10","2012","indirect migration background","259","0.19978921915855","0.177288007006774","0.222290431310326","9"
"0 Completely dissatisfied","2013","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2013","direct migration background","11","","","","0"
"0 Completely dissatisfied","2013","no migration background","100","0.0067272065728324","0.00563471040526037","0.00781970274040443","0"
"1 on Scale 1 to 10","2013","direct migration background","19","","","","1"
"1 on Scale 1 to 10","2013","no migration background","95","0.00646185570471511","0.00539097974062289","0.00753273166880732","1"
"1 on Scale 1 to 10","2013","indirect migration background","7","","","","1"
"10 Completely satisfied","2013","direct migration background","751","0.225761558571575","0.209825543633344","0.241697573509805","10"
"10 Completely satisfied","2013","indirect migration background","283","0.1948497890449","0.172279134994718","0.217420443095082","10"
"10 Completely satisfied","2013","no migration background","4611","0.207731036671235","0.202309089446263","0.213152983896208","10"
"2 on Scale 1 to 10","2013","direct migration background","24","","","","2"
"2 on Scale 1 to 10","2013","indirect migration background","12","","","","2"
"2 on Scale 1 to 10","2013","no migration background","201","0.011908358364488","0.0104586093209974","0.0133581074079787","2"
"3 on Scale 1 to 10","2013","direct migration background","38","0.0184474150457717","0.0133183062558705","0.0235765238356729","3"
"3 on Scale 1 to 10","2013","indirect migration background","23","","","","3"
"3 on Scale 1 to 10","2013","no migration background","345","0.0200593043180358","0.0181854919520813","0.0219331166839903","3"
"4 on Scale 1 to 10","2013","direct migration background","30","0.0153159581164057","0.010634966099599","0.0199969501332123","4"
"4 on Scale 1 to 10","2013","indirect migration background","27","","","","4"
"4 on Scale 1 to 10","2013","no migration background","434","0.0247536602934576","0.0226770971186494","0.0268302234682657","4"
"5 on Scale 1 to 10","2013","no migration background","1254","0.064996641647004","0.0617019079751862","0.0682913753188219","5"
"5 on Scale 1 to 10","2013","direct migration background","132","0.0684519643498538","0.0588266936908409","0.0780772350088667","5"
"5 on Scale 1 to 10","2013","indirect migration background","56","0.0578870121347228","0.0445794721086117","0.0711945521608339","5"
"6 on Scale 1 to 10","2013","direct migration background","111","0.0489781064595283","0.040751634560338","0.0572045783587186","6"
"6 on Scale 1 to 10","2013","indirect migration background","66","0.0508063215835222","0.0382924407872974","0.0633202023797469","6"
"6 on Scale 1 to 10","2013","no migration background","1220","0.0619978846921973","0.0587748972364349","0.0652208721479598","6"
"7 on Scale 1 to 10","2013","direct migration background","285","0.134936523102208","0.121913670904028","0.147959375300387","7"
"7 on Scale 1 to 10","2013","indirect migration background","130","0.137720331170556","0.118083164735105","0.157357497606007","7"
"7 on Scale 1 to 10","2013","no migration background","2632","0.125169844986607","0.12074722117588","0.129592468797333","7"
"8 on Scale 1 to 10","2013","indirect migration background","271","0.252344481063905","0.227592874343653","0.277096087784157","8"
"8 on Scale 1 to 10","2013","direct migration background","613","0.258464993667977","0.24177777103886","0.275152216297093","8"
"8 on Scale 1 to 10","2013","no migration background","5543","0.258922154284676","0.253067721942538","0.264776586626814","8"
"9 on Scale 1 to 10","2013","no migration background","5071","0.211272052464752","0.205816321942176","0.216727782987327","9"
"9 on Scale 1 to 10","2013","direct migration background","630","0.20338344433118","0.188040813740976","0.218726074921384","9"
"9 on Scale 1 to 10","2013","indirect migration background","306","0.240269917114413","0.215923498799551","0.264616335429276","9"
"0 Completely dissatisfied","2014","direct migration background","16","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2014","no migration background","73","0.00467632266087847","0.00373156518398445","0.00562108013777249","0"
"1 on Scale 1 to 10","2014","direct migration background","26","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2014","no migration background","91","0.00418603677516567","0.00329195640323992","0.00508011714709141","1"
"10 Completely satisfied","2014","direct migration background","1667","0.303348697588325","0.290704812599209","0.315992582577442","10"
"10 Completely satisfied","2014","indirect migration background","477","0.234040705777505","0.21439357161849","0.253687839936519","10"
"10 Completely satisfied","2014","no migration background","3861","0.189283058600359","0.183858349776219","0.194707767424498","10"
"2 on Scale 1 to 10","2014","direct migration background","43","0.0115481505678702","0.00860958273165651","0.0144867184040838","2"
"2 on Scale 1 to 10","2014","indirect migration background","15","","","","2"
"2 on Scale 1 to 10","2014","no migration background","218","0.0134880584366451","0.0118906652488328","0.0150854516244573","2"
"3 on Scale 1 to 10","2014","direct migration background","62","0.0150257086823079","0.0116796644895285","0.0183717528750872","3"
"3 on Scale 1 to 10","2014","indirect migration background","23","","","","3"
"3 on Scale 1 to 10","2014","no migration background","304","0.0183933515914057","0.0165326140617055","0.0202540891211058","3"
"4 on Scale 1 to 10","2014","direct migration background","69","0.0191418847770178","0.0153731360186202","0.0229106335354154","4"
"4 on Scale 1 to 10","2014","no migration background","410","0.0237199051802169","0.0216125893631483","0.0258272209972855","4"
"4 on Scale 1 to 10","2014","indirect migration background","40","0.0187675929984184","0.0124704885648499","0.025064697431987","4"
"5 on Scale 1 to 10","2014","direct migration background","193","0.0493838213152361","0.0434245015461904","0.0553431410842818","5"
"5 on Scale 1 to 10","2014","no migration background","1212","0.0743808833392655","0.0707473198014811","0.0780144468770499","5"
"5 on Scale 1 to 10","2014","indirect migration background","106","0.0706845528006934","0.0587914683867085","0.0825776372146783","5"
"6 on Scale 1 to 10","2014","direct migration background","214","0.0563721647327918","0.0500285840115705","0.0627157454540131","6"
"6 on Scale 1 to 10","2014","no migration background","1197","0.0607485791135297","0.0574407358138042","0.0640564224132553","6"
"6 on Scale 1 to 10","2014","indirect migration background","110","0.0695418630373362","0.0577380520726895","0.0813456740019829","6"
"7 on Scale 1 to 10","2014","direct migration background","468","0.105547507483191","0.0970965800405253","0.113998434925857","7"
"7 on Scale 1 to 10","2014","indirect migration background","198","0.140722856488644","0.124586717834991","0.156858995142298","7"
