"plh0180","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2006","Employed","general elemantary","18","","","","3"
"3 on Scale 1 to 10","2006","Employed","middle vocational","111","0.0233415710317189","0.0196775260661859","0.0270056159972519","3"
"3 on Scale 1 to 10","2006","Employed","vocational + Abi","15","","","","3"
"3 on Scale 1 to 10","2006","Employed","higher vocational","17","","","","3"
"3 on Scale 1 to 10","2006","Employed","higher education","75","0.0302363129614418","0.0244635049299843","0.0360091209928994","3"
"4 on Scale 1 to 10","2006","Not Employed","in school","7","","","","4"
"4 on Scale 1 to 10","2006","Not Employed","inadequately","2","","","","4"
"4 on Scale 1 to 10","2006","Not Employed","general elemantary","36","0.0237991456720231","0.0159429151211069","0.0316553762229393","4"
"4 on Scale 1 to 10","2006","Not Employed","middle vocational","95","0.0279998994077698","0.0231331014505154","0.0328666973650243","4"
"4 on Scale 1 to 10","2006","Not Employed","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","2006","Employed","inadequately","2","","","","4"
"4 on Scale 1 to 10","2006","Employed","general elemantary","25","","","","4"
"4 on Scale 1 to 10","2006","Employed","middle vocational","174","0.0320287503896386","0.0277558218641755","0.0363016789151017","4"
"4 on Scale 1 to 10","2006","Employed","vocational + Abi","14","","","","4"
"4 on Scale 1 to 10","2006","Not Employed","higher vocational","14","","","","4"
"4 on Scale 1 to 10","2006","Not Employed","higher education","27","","","","4"
"4 on Scale 1 to 10","2006","Employed","in school","","","","","4"
"4 on Scale 1 to 10","2006","Employed","higher vocational","28","","","","4"
"4 on Scale 1 to 10","2006","Employed","higher education","87","0.0314993223974853","0.0256110172108713","0.0373876275840994","4"
"5 on Scale 1 to 10","2006","Not Employed","in school","16","","","","5"
"5 on Scale 1 to 10","2006","Not Employed","inadequately","16","","","","5"
"5 on Scale 1 to 10","2006","Not Employed","general elemantary","144","0.104116539661307","0.0883749144984092","0.119858164824206","5"
"5 on Scale 1 to 10","2006","Not Employed","middle vocational","359","0.0885098855687509","0.0801306616227767","0.0968891095147252","5"
"5 on Scale 1 to 10","2006","Not Employed","vocational + Abi","9","","","","5"
"5 on Scale 1 to 10","2006","Not Employed","higher vocational","33","0.0711842947040862","0.0488462030683748","0.0935223863397976","5"
"5 on Scale 1 to 10","2006","Employed","middle vocational","508","0.0907758125885568","0.0838040118730458","0.0977476133040678","5"
"5 on Scale 1 to 10","2006","Employed","vocational + Abi","58","0.0678033529036624","0.0514688189361263","0.0841378868711986","5"
"5 on Scale 1 to 10","2006","Employed","higher vocational","84","0.0854569500191202","0.0691281350833184","0.101785764954922","5"
"5 on Scale 1 to 10","2006","Employed","higher education","242","0.0797810004004969","0.0706464941421814","0.0889155066588124","5"
"5 on Scale 1 to 10","2006","Employed","inadequately","10","","","","5"
"5 on Scale 1 to 10","2006","Employed","general elemantary","102","0.0850499367954163","0.0677948587502262","0.102305014840606","5"
"5 on Scale 1 to 10","2006","Not Employed","higher education","62","0.0734340398830354","0.0583449158625976","0.0885231639034732","5"
"5 on Scale 1 to 10","2006","Employed","in school","5","","","","5"
"6 on Scale 1 to 10","2006","Not Employed","in school","29","","","","6"
"6 on Scale 1 to 10","2006","Not Employed","inadequately","11","","","","6"
"6 on Scale 1 to 10","2006","Not Employed","general elemantary","127","0.0884231752696018","0.0737898294721797","0.103056521067024","6"
"6 on Scale 1 to 10","2006","Not Employed","middle vocational","268","0.0602949179213264","0.0532728008032012","0.0673170350394516","6"
"6 on Scale 1 to 10","2006","Not Employed","vocational + Abi","20","","","","6"
"6 on Scale 1 to 10","2006","Not Employed","higher vocational","29","","","","6"
"6 on Scale 1 to 10","2006","Not Employed","higher education","73","0.0702289437242647","0.0554472831173888","0.0850106043311405","6"
"6 on Scale 1 to 10","2006","Employed","in school","10","","","","6"
"6 on Scale 1 to 10","2006","Employed","inadequately","8","","","","6"
"6 on Scale 1 to 10","2006","Employed","general elemantary","77","0.0750223684812497","0.058727823582743","0.0913169133797563","6"
"6 on Scale 1 to 10","2006","Employed","middle vocational","426","0.0629231738557458","0.0570304334299067","0.0688159142815849","6"
"6 on Scale 1 to 10","2006","Employed","vocational + Abi","82","0.0836498844926096","0.0656615569393365","0.101638212045883","6"
"6 on Scale 1 to 10","2006","Employed","higher vocational","80","0.067006907465363","0.05240270324681","0.0816111116839159","6"
"6 on Scale 1 to 10","2006","Employed","higher education","229","0.0813222726779553","0.0721076811515889","0.0905368642043216","6"
"7 on Scale 1 to 10","2006","Not Employed","in school","45","0.118772451860606","0.0835995415944537","0.153945362126758","7"
"7 on Scale 1 to 10","2006","Not Employed","inadequately","28","","","","7"
"7 on Scale 1 to 10","2006","Not Employed","general elemantary","183","0.125837168057073","0.108742346136193","0.142931989977954","7"
"7 on Scale 1 to 10","2006","Not Employed","higher education","137","0.122611238862526","0.103638137767588","0.141584339957464","7"
"7 on Scale 1 to 10","2006","Employed","in school","5","","","","7"
"7 on Scale 1 to 10","2006","Employed","inadequately","10","","","","7"
"7 on Scale 1 to 10","2006","Employed","general elemantary","138","0.144862425698672","0.123091489456504","0.16663336194084","7"
"7 on Scale 1 to 10","2006","Employed","vocational + Abi","134","0.144255059511149","0.121427205207951","0.167082913814347","7"
"7 on Scale 1 to 10","2006","Employed","higher vocational","182","0.160482307906358","0.139043165802107","0.181921450010608","7"
"7 on Scale 1 to 10","2006","Employed","higher education","500","0.151186827371958","0.139110002376644","0.163263652367272","7"
"7 on Scale 1 to 10","2006","Not Employed","middle vocational","518","0.114834881109453","0.105429400660959","0.124240361557947","7"
"7 on Scale 1 to 10","2006","Not Employed","vocational + Abi","45","0.171978012056687","0.128769264522412","0.215186759590963","7"
"7 on Scale 1 to 10","2006","Not Employed","higher vocational","62","0.115020823828645","0.0873039680102084","0.142737679647082","7"
"7 on Scale 1 to 10","2006","Employed","middle vocational","914","0.144303089374354","0.135775580142193","0.152830598606515","7"
"8 on Scale 1 to 10","2006","Not Employed","in school","96","0.326681121609204","0.27569184798677","0.377670395231639","8"
"8 on Scale 1 to 10","2006","Not Employed","inadequately","35","0.220208151606807","0.153447083769735","0.28696921944388","8"
"8 on Scale 1 to 10","2006","Not Employed","general elemantary","359","0.227480374318541","0.205873563354847","0.249087185282234","8"
"8 on Scale 1 to 10","2006","Not Employed","middle vocational","1176","0.252048473818374","0.239239607621109","0.264857340015639","8"
"8 on Scale 1 to 10","2006","Not Employed","vocational + Abi","77","0.247418208141682","0.198009105903414","0.296827310379951","8"
"8 on Scale 1 to 10","2006","Not Employed","higher vocational","132","0.260824255367886","0.222679306095485","0.298969204640287","8"
"8 on Scale 1 to 10","2006","Not Employed","higher education","291","0.248423113556514","0.223427727141593","0.273418499971434","8"
"8 on Scale 1 to 10","2006","Employed","in school","12","","","","8"
"8 on Scale 1 to 10","2006","Employed","inadequately","24","","","","8"
"8 on Scale 1 to 10","2006","Employed","general elemantary","252","0.246435345734336","0.21977946764428","0.273091223824393","8"
"8 on Scale 1 to 10","2006","Employed","middle vocational","1780","0.257519787987239","0.246908401158113","0.268131174816366","8"
"8 on Scale 1 to 10","2006","Employed","vocational + Abi","241","0.262525272978941","0.233937091844162","0.291113454113719","8"
"8 on Scale 1 to 10","2006","Employed","higher vocational","308","0.274046675058123","0.247994408460619","0.300098941655627","8"
"8 on Scale 1 to 10","2006","Employed","higher education","933","0.257895495107853","0.243147120747083","0.272643869468624","8"
"9 on Scale 1 to 10","2006","Not Employed","middle vocational","844","0.181166307737098","0.169803949041313","0.192528666432883","9"
"9 on Scale 1 to 10","2006","Not Employed","higher vocational","108","0.180553863720257","0.147137991695961","0.213969735744554","9"
"9 on Scale 1 to 10","2006","Not Employed","general elemantary","254","0.167322486927088","0.148083618780234","0.186561355073942","9"
"9 on Scale 1 to 10","2006","Not Employed","vocational + Abi","58","0.164983506405001","0.122484177474989","0.207482835335013","9"
"9 on Scale 1 to 10","2006","Not Employed","in school","67","0.177049918274339","0.13555059429067","0.218549242258009","9"
"9 on Scale 1 to 10","2006","Not Employed","inadequately","14","","","","9"
"9 on Scale 1 to 10","2006","Not Employed","higher education","243","0.190034102463664","0.167339306324441","0.212728898602887","9"
"9 on Scale 1 to 10","2006","Employed","in school","12","","","","9"
"9 on Scale 1 to 10","2006","Employed","inadequately","14","","","","9"
"9 on Scale 1 to 10","2006","Employed","general elemantary","183","0.192220622481496","0.167846577681981","0.216594667281012","9"
"9 on Scale 1 to 10","2006","Employed","middle vocational","1331","0.18500676971261","0.175583639063256","0.194429900361964","9"
"9 on Scale 1 to 10","2006","Employed","vocational + Abi","188","0.204482344183352","0.178277582529195","0.23068710583751","9"
"9 on Scale 1 to 10","2006","Employed","higher vocational","254","0.21163794683432","0.187779700323824","0.235496193344816","9"
"9 on Scale 1 to 10","2006","Employed","higher education","730","0.199723103154863","0.186245147187218","0.213201059122508","9"
"0 Completely dissatisfied","2007","Employed","general elemantary","7","","","","0"
"0 Completely dissatisfied","2007","Employed","middle vocational","42","0.00950474512539248","0.00707700691946476","0.0119324833313202","0"
"0 Completely dissatisfied","2007","Employed","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","2007","Not Employed","in school","1","","","","0"
"0 Completely dissatisfied","2007","Not Employed","inadequately","3","","","","0"
"0 Completely dissatisfied","2007","Not Employed","general elemantary","12","","","","0"
"0 Completely dissatisfied","2007","Not Employed","middle vocational","30","0.00899128868474831","0.00608734444927063","0.011895232920226","0"
"0 Completely dissatisfied","2007","Not Employed","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","2007","Not Employed","higher vocational","2","","","","0"
"0 Completely dissatisfied","2007","Not Employed","higher education","6","","","","0"
"0 Completely dissatisfied","2007","Employed","in school","","","","","0"
"0 Completely dissatisfied","2007","Employed","inadequately","3","","","","0"
"0 Completely dissatisfied","2007","Employed","higher vocational","6","","","","0"
"0 Completely dissatisfied","2007","Employed","higher education","13","","","","0"
"1 on Scale 1 to 10","2007","Not Employed","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","general elemantary","14","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","middle vocational","36","0.00929053006727645","0.00633910358935208","0.0122419565452008","1"
"1 on Scale 1 to 10","2007","Not Employed","in school","","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2007","Not Employed","higher education","4","","","","1"
"1 on Scale 1 to 10","2007","Employed","in school","","","","","1"
"1 on Scale 1 to 10","2007","Employed","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","Employed","general elemantary","5","","","","1"
"1 on Scale 1 to 10","2007","Employed","middle vocational","22","","","","1"
"1 on Scale 1 to 10","2007","Employed","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2007","Employed","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2007","Employed","higher education","11","","","","1"
"10 Completely satisfied","2007","Not Employed","in school","53","0.209161925343213","0.16194358028921","0.256380270397217","10"
"10 Completely satisfied","2007","Not Employed","inadequately","26","","","","10"
"10 Completely satisfied","2007","Not Employed","general elemantary","238","0.195291001035409","0.173724917178415","0.216857084892403","10"
"10 Completely satisfied","2007","Not Employed","middle vocational","845","0.207080547732476","0.194614673126298","0.219546422338654","10"
"10 Completely satisfied","2007","Not Employed","vocational + Abi","59","0.234255760415763","0.185425821789468","0.283085699042057","10"
"10 Completely satisfied","2007","Not Employed","higher vocational","107","0.242095110769722","0.203654589768504","0.280535631770941","10"
"10 Completely satisfied","2007","Not Employed","higher education","275","0.240736979789808","0.21591918476718","0.265554774812436","10"
"10 Completely satisfied","2007","Employed","in school","4","","","","10"
"10 Completely satisfied","2007","Employed","inadequately","14","","","","10"
"10 Completely satisfied","2007","Employed","general elemantary","168","0.199904435673975","0.173570645135483","0.226238226212467","10"
"10 Completely satisfied","2007","Employed","middle vocational","935","0.153197751211844","0.144185721558694","0.162209780864994","10"
"10 Completely satisfied","2007","Employed","vocational + Abi","114","0.12986972122359","0.107480693201749","0.152258749245431","10"
"10 Completely satisfied","2007","Employed","higher vocational","131","0.132484412046458","0.111790633684729","0.153178190408186","10"
"10 Completely satisfied","2007","Employed","higher education","451","0.128818137923509","0.117223918051513","0.140412357795505","10"
"2 on Scale 1 to 10","2007","Not Employed","in school","","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","inadequately","3","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","general elemantary","16","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","middle vocational","50","0.0154727454344446","0.0116757845151941","0.0192697063536952","2"
"2 on Scale 1 to 10","2007","Not Employed","vocational + Abi","9","","","","2"
"2 on Scale 1 to 10","2007","Employed","general elemantary","12","","","","2"
"2 on Scale 1 to 10","2007","Employed","middle vocational","64","0.0148631631405375","0.0118354877049599","0.017890838576115","2"
"2 on Scale 1 to 10","2007","Employed","vocational + Abi","14","","","","2"
"2 on Scale 1 to 10","2007","Employed","higher vocational","17","","","","2"
"2 on Scale 1 to 10","2007","Employed","higher education","43","0.0194278531153598","0.0146509020415719","0.0242048041891477","2"
"2 on Scale 1 to 10","2007","Not Employed","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2007","Not Employed","higher education","7","","","","2"
"2 on Scale 1 to 10","2007","Employed","in school","","","","","2"
"2 on Scale 1 to 10","2007","Employed","inadequately","1","","","","2"
"3 on Scale 1 to 10","2007","Employed","in school","1","","","","3"
"3 on Scale 1 to 10","2007","Employed","inadequately","","","","","3"
"3 on Scale 1 to 10","2007","Employed","general elemantary","22","","","","3"
"3 on Scale 1 to 10","2007","Employed","middle vocational","122","0.0229932211982585","0.0192430239336081","0.026743418462909","3"
"3 on Scale 1 to 10","2007","Employed","vocational + Abi","18","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","higher vocational","6","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","higher education","26","","","","3"
"3 on Scale 1 to 10","2007","Employed","higher vocational","19","","","","3"
"3 on Scale 1 to 10","2007","Employed","higher education","60","0.0259338891504813","0.0204330790417868","0.0314346992591758","3"
"3 on Scale 1 to 10","2007","Not Employed","in school","5","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","inadequately","3","","","","3"
"3 on Scale 1 to 10","2007","Not Employed","general elemantary","32","0.0255368682968367","0.0169550904218278","0.0341186461718456","3"
"3 on Scale 1 to 10","2007","Not Employed","middle vocational","69","0.0196334099928481","0.0153653483376125","0.0239014716480837","3"
"3 on Scale 1 to 10","2007","Not Employed","vocational + Abi","7","","","","3"
"4 on Scale 1 to 10","2007","Not Employed","higher vocational","16","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","higher education","23","","","","4"
"4 on Scale 1 to 10","2007","Employed","in school","","","","","4"
"4 on Scale 1 to 10","2007","Employed","inadequately","3","","","","4"
"4 on Scale 1 to 10","2007","Employed","general elemantary","19","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","in school","4","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","inadequately","4","","","","4"
"4 on Scale 1 to 10","2007","Not Employed","general elemantary","39","0.0360226118287462","0.0258850908175074","0.0461601328399849","4"
"4 on Scale 1 to 10","2007","Not Employed","middle vocational","73","0.0216572577247694","0.017179239966321","0.0261352754832178","4"
"4 on Scale 1 to 10","2007","Not Employed","vocational + Abi","8","","","","4"
"4 on Scale 1 to 10","2007","Employed","middle vocational","146","0.02764841715369","0.0235458829079189","0.0317509513994611","4"
"4 on Scale 1 to 10","2007","Employed","vocational + Abi","27","","","","4"
"4 on Scale 1 to 10","2007","Employed","higher vocational","24","","","","4"
"4 on Scale 1 to 10","2007","Employed","higher education","82","0.0312510775590169","0.0252291333776095","0.0372730217404244","4"
"5 on Scale 1 to 10","2007","Not Employed","in school","13","","","","5"
"5 on Scale 1 to 10","2007","Not Employed","inadequately","18","","","","5"
"5 on Scale 1 to 10","2007","Not Employed","general elemantary","120","0.0976693139363223","0.0815193083537065","0.113819319518938","5"
"5 on Scale 1 to 10","2007","Not Employed","middle vocational","313","0.0859766098921941","0.0773526370843864","0.0946005827000018","5"
"5 on Scale 1 to 10","2007","Not Employed","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","2007","Not Employed","higher vocational","31","0.0531365260539275","0.0330072033555699","0.073265848752285","5"
"5 on Scale 1 to 10","2007","Not Employed","higher education","70","0.0696766757225596","0.05489729179092","0.0844560596541992","5"
"5 on Scale 1 to 10","2007","Employed","in school","8","","","","5"
"5 on Scale 1 to 10","2007","Employed","inadequately","14","","","","5"
"5 on Scale 1 to 10","2007","Employed","general elemantary","73","0.0963512899647325","0.0769218709989089","0.115780708930556","5"
"5 on Scale 1 to 10","2007","Employed","middle vocational","478","0.0846328761542917","0.0776686539294389","0.0915970983791445","5"
"5 on Scale 1 to 10","2007","Employed","vocational + Abi","55","0.0548883117380701","0.0397188333158419","0.0700577901602982","5"
"5 on Scale 1 to 10","2007","Employed","higher vocational","90","0.0974711771998277","0.0793666409771783","0.115575713422477","5"
"5 on Scale 1 to 10","2007","Employed","higher education","200","0.0733639416994169","0.0643400362219545","0.0823878471768793","5"
"6 on Scale 1 to 10","2007","Employed","general elemantary","66","0.0725591238480491","0.055477845820959","0.0896404018751392","6"
"6 on Scale 1 to 10","2007","Employed","middle vocational","394","0.0665847174956547","0.0603469361126204","0.072822498878689","6"
"6 on Scale 1 to 10","2007","Employed","vocational + Abi","68","0.0818965034772996","0.0636336915885709","0.100159315366028","6"
"6 on Scale 1 to 10","2007","Employed","higher vocational","74","0.0830862016820652","0.0662382361527507","0.0999341672113797","6"
"6 on Scale 1 to 10","2007","Employed","higher education","220","0.0730336430033575","0.0640284696134076","0.0820388163933074","6"
"6 on Scale 1 to 10","2007","Not Employed","in school","17","","","","6"
"6 on Scale 1 to 10","2007","Not Employed","inadequately","13","","","","6"
"6 on Scale 1 to 10","2007","Not Employed","general elemantary","108","0.09317832792324","0.0773647862805288","0.108991869565951","6"
"6 on Scale 1 to 10","2007","Not Employed","middle vocational","267","0.0656529893306783","0.0580336043369867","0.0732723743243698","6"
"6 on Scale 1 to 10","2007","Not Employed","vocational + Abi","20","","","","6"
"6 on Scale 1 to 10","2007","Not Employed","higher vocational","36","0.071191212267412","0.0481149612994051","0.0942674632354189","6"
"6 on Scale 1 to 10","2007","Not Employed","higher education","64","0.0652605443602554","0.0509232798137432","0.0795978089067675","6"
"6 on Scale 1 to 10","2007","Employed","in school","5","","","","6"
"6 on Scale 1 to 10","2007","Employed","inadequately","7","","","","6"
"7 on Scale 1 to 10","2007","Not Employed","in school","54","0.206810255192845","0.159788347830814","0.253832162554876","7"
"7 on Scale 1 to 10","2007","Not Employed","inadequately","15","","","","7"
"7 on Scale 1 to 10","2007","Not Employed","general elemantary","177","0.122247121210397","0.104426772569328","0.140067469851466","7"
"7 on Scale 1 to 10","2007","Not Employed","middle vocational","502","0.120541106971053","0.11052465471024","0.130557559231866","7"
"7 on Scale 1 to 10","2007","Not Employed","vocational + Abi","33","0.099810170067057","0.0652517707536314","0.134368569380483","7"
"7 on Scale 1 to 10","2007","Not Employed","higher vocational","44","0.0995929989579497","0.0727195914304247","0.126466406485475","7"
"7 on Scale 1 to 10","2007","Not Employed","higher education","120","0.104996301583301","0.0872014208675779","0.122791182299025","7"
"7 on Scale 1 to 10","2007","Employed","in school","10","","","","7"
"7 on Scale 1 to 10","2007","Employed","inadequately","11","","","","7"
"7 on Scale 1 to 10","2007","Employed","general elemantary","129","0.119197098522961","0.0978615682944838","0.140532628751438","7"
"7 on Scale 1 to 10","2007","Employed","middle vocational","917","0.151912790371527","0.142931828702646","0.160893752040407","7"
"7 on Scale 1 to 10","2007","Employed","vocational + Abi","146","0.179668006063287","0.154098676313307","0.205237335813267","7"
"7 on Scale 1 to 10","2007","Employed","higher vocational","147","0.151648899500159","0.129754844554076","0.173542954446243","7"
"7 on Scale 1 to 10","2007","Employed","higher education","519","0.172527806233856","0.159450904342618","0.185604708125094","7"
"8 on Scale 1 to 10","2007","Not Employed","in school","74","0.270736667031026","0.219149534408808","0.322323799653244","8"
"8 on Scale 1 to 10","2007","Not Employed","inadequately","33","0.233790152994508","0.162658056502487","0.30492224948653","8"
"8 on Scale 1 to 10","2007","Not Employed","general elemantary","339","0.255206249250292","0.231488448888873","0.278924049611711","8"
"8 on Scale 1 to 10","2007","Not Employed","middle vocational","1125","0.268863421339764","0.255223757031571","0.282503085647957","8"
"8 on Scale 1 to 10","2007","Not Employed","higher education","317","0.271224026695006","0.245415883000796","0.297032170389216","8"
"8 on Scale 1 to 10","2007","Employed","in school","19","","","","8"
"8 on Scale 1 to 10","2007","Employed","higher vocational","307","0.301393356672559","0.273384076249789","0.329402637095329","8"
"8 on Scale 1 to 10","2007","Not Employed","vocational + Abi","79","0.242232578030601","0.192837530195768","0.291627625865435","8"
"8 on Scale 1 to 10","2007","Not Employed","higher vocational","135","0.277539899962107","0.237355401838307","0.317724398085907","8"
"8 on Scale 1 to 10","2007","Employed","inadequately","21","","","","8"
"8 on Scale 1 to 10","2007","Employed","general elemantary","225","0.240420532755922","0.212281859538668","0.268559205973176","8"
"8 on Scale 1 to 10","2007","Employed","middle vocational","1749","0.271215249091664","0.260091220254035","0.282339277929294","8"
"8 on Scale 1 to 10","2007","Employed","vocational + Abi","246","0.275523445911439","0.245767031849554","0.305279859973323","8"
"8 on Scale 1 to 10","2007","Employed","higher education","898","0.26377027832525","0.248518579775427","0.279021976875073","8"
"9 on Scale 1 to 10","2007","Not Employed","vocational + Abi","46","0.110177194689079","0.0740780600824688","0.146276329295689","9"
"9 on Scale 1 to 10","2007","Not Employed","general elemantary","203","0.137754941513518","0.119005873038421","0.156504009988614","9"
"9 on Scale 1 to 10","2007","Not Employed","middle vocational","749","0.176840092829748","0.165102716287842","0.188577469371653","9"
"9 on Scale 1 to 10","2007","Not Employed","in school","64","0.183238506864264","0.13832451455061","0.228152499177919","9"
"9 on Scale 1 to 10","2007","Not Employed","inadequately","18","","","","9"
"9 on Scale 1 to 10","2007","Not Employed","higher vocational","97","0.159576299134779","0.126712161432964","0.192440436836593","9"
"9 on Scale 1 to 10","2007","Not Employed","higher education","228","0.164830086242286","0.143292286791163","0.186367885693409","9"
"9 on Scale 1 to 10","2007","Employed","in school","3","","","","9"
"9 on Scale 1 to 10","2007","Employed","inadequately","6","","","","9"
