"plh0033","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","Not Working","no migration background","611","0.186507965474494","0.173016386747423","0.199999544201565","1"
"Big worries","1985","Part Time","direct migration background","144","0.266345810492639","0.225861757196342","0.306829863788936","1"
"Big worries","1985","Part Time","indirect migration background","1","","","","1"
"Big worries","1985","Part Time","no migration background","285","0.212284869330333","0.190623271863983","0.233946466796683","1"
"No worries","1985","Part Time","direct migration background","100","0.260043889130944","0.21987020515724","0.300217573104649","3"
"No worries","1985","Not Working","indirect migration background","22","","","","3"
"No worries","1985","Not Working","no migration background","1306","0.425634184238205","0.40850841966054","0.442759948815871","3"
"No worries","1985","Part Time","indirect migration background","3","","","","3"
"No worries","1985","Not Working","direct migration background","235","0.354981501771517","0.323166851841436","0.386796151701599","3"
"No worries","1985","Full Time","no migration background","1220","0.368079110318926","0.35166651366553","0.384491706972322","3"
"No worries","1985","Full Time","indirect migration background","15","","","","3"
"No worries","1985","Full Time","direct migration background","447","0.290816352801302","0.268294903001549","0.313337802601056","3"
"No worries","1985","Part Time","no migration background","430","0.318150064118212","0.293477926631764","0.342822201604661","3"
"Some worries","1985","Part Time","no migration background","654","0.469565066551455","0.443128179472818","0.496001953630091","2"
"Some worries","1985","Part Time","indirect migration background","15","","","","2"
"Some worries","1985","Part Time","direct migration background","214","0.473610300376417","0.427882573537686","0.519338027215147","2"
"Some worries","1985","Not Working","no migration background","1285","0.387857850287301","0.370980671059505","0.404735029515096","2"
"Some worries","1985","Not Working","indirect migration background","32","0.484828061774646","0.368579151522816","0.601076972026477","2"
"Some worries","1985","Not Working","direct migration background","333","0.337321666168291","0.305886793391054","0.368756538945528","2"
"Some worries","1985","Full Time","no migration background","1569","0.472895337041527","0.455904831540065","0.48988584254299","2"
"Some worries","1985","Full Time","indirect migration background","26","","","","2"
"Some worries","1985","Full Time","direct migration background","766","0.487642474255644","0.462854279526327","0.512430668984961","2"
"Big worries","1986","Full Time","direct migration background","331","0.179351258431","0.160102545648348","0.198599971213652","1"
"Big worries","1986","Full Time","indirect migration background","9","","","","1"
"Big worries","1986","Full Time","no migration background","467","0.143085968576112","0.130991485640408","0.155180451511816","1"
"Big worries","1986","Not Working","direct migration background","237","0.204106312800301","0.176785054267407","0.231427571333196","1"
"Big worries","1986","Not Working","indirect migration background","13","","","","1"
"Big worries","1986","Not Working","no migration background","448","0.14475202152941","0.132074511716361","0.15742953134246","1"
"Big worries","1986","Part Time","direct migration background","120","0.195167670977506","0.158751100902693","0.231584241052318","1"
"Big worries","1986","Part Time","indirect migration background","8","","","","1"
"Big worries","1986","Part Time","no migration background","242","0.188107025122412","0.167032947197425","0.209181103047399","1"
"No worries","1986","Part Time","direct migration background","129","0.339342720573044","0.295836658648614","0.382848782497473","3"
"No worries","1986","Not Working","indirect migration background","24","","","","3"
"No worries","1986","Not Working","no migration background","1422","0.507297828661279","0.489284277046753","0.525311380275805","3"
"No worries","1986","Part Time","indirect migration background","9","","","","3"
"No worries","1986","Not Working","direct migration background","277","0.436602095178765","0.402982268216901","0.470221922140629","3"
"No worries","1986","Full Time","indirect migration background","19","","","","3"
"No worries","1986","Full Time","no migration background","1346","0.419549690080631","0.402504793080748","0.436594587080515","3"
"No worries","1986","Full Time","direct migration background","465","0.327226667653619","0.303685415819195","0.350767919488043","3"
"No worries","1986","Part Time","no migration background","492","0.372433701981817","0.346363105029023","0.398504298934612","3"
"Some worries","1986","Part Time","no migration background","587","0.439459272895771","0.412694745141832","0.46622380064971","2"
"Some worries","1986","Part Time","indirect migration background","17","","","","2"
"Some worries","1986","Part Time","direct migration background","206","0.46548960844945","0.41965690612664","0.511322310772261","2"
"Some worries","1986","Not Working","no migration background","1089","0.34795014980931","0.330787888029334","0.365112411589287","2"
"Some worries","1986","Not Working","indirect migration background","27","","","","2"
"Some worries","1986","Not Working","direct migration background","322","0.359291592020934","0.32676798603996","0.391815198001908","2"
"Some worries","1986","Full Time","no migration background","1407","0.437364341343257","0.420230471331681","0.454498211354832","2"
"Some worries","1986","Full Time","indirect migration background","26","","","","2"
"Some worries","1986","Full Time","direct migration background","730","0.493422073915381","0.468337701366419","0.518506446464343","2"
"Big worries","1987","Full Time","direct migration background","309","0.198333425420485","0.178327176475355","0.218339674365614","1"
"Big worries","1987","Full Time","indirect migration background","7","","","","1"
"Big worries","1987","Full Time","no migration background","457","0.139611823885948","0.127699921121432","0.151523726650464","1"
"Big worries","1987","Not Working","direct migration background","232","0.197283617297413","0.170291843371365","0.224275391223461","1"
"Big worries","1987","Not Working","indirect migration background","14","","","","1"
"Big worries","1987","Not Working","no migration background","402","0.136705471143303","0.123978675105774","0.149432267180831","1"
"Big worries","1987","Part Time","direct migration background","124","0.272045015825688","0.230321584138666","0.31376844751271","1"
"Big worries","1987","Part Time","indirect migration background","8","","","","1"
"Big worries","1987","Part Time","no migration background","236","0.185434795636198","0.164460652113854","0.206408939158541","1"
"No worries","1987","Not Working","no migration background","1308","0.496348653444297","0.477825920488677","0.514871386399917","3"
"No worries","1987","Part Time","direct migration background","102","0.213060590840342","0.174669576799731","0.251451604880952","3"
"No worries","1987","Not Working","indirect migration background","33","0.649149375020112","0.540415296072419","0.757883453967804","3"
"No worries","1987","Not Working","direct migration background","241","0.391984858499939","0.358871998236653","0.425097718763224","3"
"No worries","1987","Full Time","no migration background","1213","0.37848736147376","0.361817826068661","0.395156896878859","3"
"No worries","1987","Full Time","indirect migration background","23","","","","3"
"No worries","1987","Full Time","direct migration background","459","0.293281893137997","0.270439765236392","0.316124021039602","3"
"No worries","1987","Part Time","indirect migration background","10","","","","3"
"No worries","1987","Part Time","no migration background","406","0.30515915603993","0.280308860083293","0.330009451996566","3"
"Some worries","1987","Part Time","no migration background","677","0.509406048323873","0.482427483882983","0.536384612764762","2"
"Some worries","1987","Part Time","indirect migration background","16","","","","2"
"Some worries","1987","Part Time","direct migration background","211","0.514894393333971","0.468036301305256","0.561752485362685","2"
"Some worries","1987","Not Working","no migration background","1089","0.3669458754124","0.349090537716035","0.384801213108766","2"
"Some worries","1987","Not Working","indirect migration background","27","","","","2"
"Some worries","1987","Not Working","direct migration background","362","0.410731524202648","0.377362732897874","0.444100315507422","2"
"Some worries","1987","Full Time","no migration background","1582","0.481900814640292","0.464727342594523","0.49907428668606","2"
"Some worries","1987","Full Time","indirect migration background","36","0.55541371381113","0.435529374623776","0.675298052998484","2"
"Some worries","1987","Full Time","direct migration background","758","0.508384681441519","0.483301665414394","0.533467697468644","2"
"Big worries","1988","Full Time","direct migration background","304","0.192487024334103","0.171805579967875","0.213168468700332","1"
"Big worries","1988","Full Time","indirect migration background","13","","","","1"
"Big worries","1988","Full Time","no migration background","420","0.134856854130028","0.122809548084984","0.146904160175073","1"
"Big worries","1988","Not Working","direct migration background","234","0.229141029503795","0.199944552361338","0.258337506646252","1"
"Big worries","1988","Not Working","indirect migration background","20","","","","1"
"Big worries","1988","Not Working","no migration background","394","0.149612615801823","0.135928386284184","0.163296845319462","1"
"Big worries","1988","Part Time","direct migration background","160","0.286360377397893","0.245272135859978","0.327448618935808","1"
"Big worries","1988","Part Time","indirect migration background","13","","","","1"
"Big worries","1988","Part Time","no migration background","218","0.164421293304338","0.144326524711927","0.18451606189675","1"
"No worries","1988","Not Working","no migration background","1211","0.48565051467528","0.466476241131204","0.504824788219357","3"
"No worries","1988","Not Working","indirect migration background","36","0.385425894362275","0.28955471562771","0.48129707309684","3"
"No worries","1988","Part Time","direct migration background","106","0.24090823448577","0.202040021204513","0.279776447767027","3"
"No worries","1988","Not Working","direct migration background","232","0.398330730632872","0.364321846798901","0.432339614466843","3"
"No worries","1988","Full Time","indirect migration background","13","","","","3"
"No worries","1988","Full Time","no migration background","1151","0.379476955106003","0.362361789480006","0.396592120731999","3"
"No worries","1988","Full Time","direct migration background","342","0.27185711526284","0.248518018800257","0.295196211725423","3"
"No worries","1988","Part Time","indirect migration background","20","","","","3"
"No worries","1988","Part Time","no migration background","415","0.320668961617017","0.295365526197379","0.345972397036655","3"
"Some worries","1988","Part Time","no migration background","674","0.514909745078645","0.487814871567374","0.542004618589916","2"
"Some worries","1988","Part Time","indirect migration background","17","","","","2"
"Some worries","1988","Part Time","direct migration background","199","0.472731388116337","0.42735344633836","0.518109329894314","2"
"Some worries","1988","Not Working","no migration background","1005","0.364736869522896","0.346269948336303","0.383203790709489","2"
"Some worries","1988","Not Working","indirect migration background","43","0.397715491221775","0.301306487744898","0.494124494698652","2"
"Some worries","1988","Not Working","direct migration background","330","0.372528239863333","0.338941469126748","0.406115010599918","2"
"Some worries","1988","Full Time","no migration background","1517","0.485666190763969","0.468038276989534","0.503294104538403","2"
"Some worries","1988","Full Time","indirect migration background","48","0.53398814381374","0.420331056705174","0.647645230922306","2"
"Some worries","1988","Full Time","direct migration background","750","0.535655860403057","0.50949401972016","0.561817701085954","2"
"Big worries","1989","Full Time","direct migration background","296","0.212627280624394","0.190865327013879","0.234389234234909","1"
"Big worries","1989","Full Time","indirect migration background","23","","","","1"
"Big worries","1989","Full Time","no migration background","323","0.106684901216503","0.0957271055993971","0.117642696833608","1"
"Big worries","1989","Not Working","direct migration background","239","0.207305248151862","0.179037404196459","0.235573092107265","1"
"Big worries","1989","Not Working","indirect migration background","22","","","","1"
"Big worries","1989","Not Working","no migration background","300","0.118864339917189","0.106093757723034","0.131634922111343","1"
"Big worries","1989","Part Time","direct migration background","117","0.277196906350192","0.234027382743997","0.320366429956386","1"
"Big worries","1989","Part Time","indirect migration background","11","","","","1"
"Big worries","1989","Part Time","no migration background","139","0.119493738453459","0.101322012410692","0.137665464496226","1"
"No worries","1989","Not Working","no migration background","1224","0.512824933939919","0.493101133082029","0.532548734797808","3"
"No worries","1989","Not Working","indirect migration background","39","0.483848294838732","0.389598697399068","0.578097892278397","3"
"No worries","1989","Part Time","direct migration background","112","0.283612875945154","0.240140845739501","0.327084906150807","3"
"No worries","1989","Not Working","direct migration background","239","0.417896288424216","0.38350337340961","0.452289203438821","3"
"No worries","1989","Full Time","indirect migration background","32","0.367070745929137","0.270145087437021","0.463996404421253","3"
"No worries","1989","Full Time","direct migration background","375","0.311098716238229","0.286476575319084","0.335720857157374","3"
"No worries","1989","Full Time","no migration background","1326","0.439847247685192","0.42222856007538","0.457465935295004","3"
"No worries","1989","Part Time","indirect migration background","16","","","","3"
"No worries","1989","Part Time","no migration background","468","0.381766473638736","0.354549956286663","0.408982990990809","3"
"Some worries","1989","Part Time","no migration background","617","0.498739787907805","0.470728956021593","0.526750619794018","2"
"Some worries","1989","Part Time","indirect migration background","26","","","","2"
"Some worries","1989","Part Time","direct migration background","184","0.439190217704654","0.39132641666205","0.487054018747258","2"
"Some worries","1989","Not Working","no migration background","943","0.368310726142893","0.349277059841999","0.387344392443786","2"
"Some worries","1989","Not Working","indirect migration background","47","0.319233762025684","0.231313367992099","0.407154156059268","2"
"Some worries","1989","Not Working","direct migration background","312","0.374798463423923","0.341043047422346","0.4085538794255","2"
"Some worries","1989","Full Time","no migration background","1400","0.453467851098305","0.435797284012748","0.471138418183863","2"
"Some worries","1989","Full Time","indirect migration background","40","0.481119176357253","0.380646855958489","0.581591496756016","2"
"Some worries","1989","Full Time","direct migration background","687","0.476274003137377","0.449710905999607","0.502837100275148","2"
"Big worries","1990","Full Time","direct migration background","271","0.192753991018225","0.171482333847426","0.214025648189023","1"
"Big worries","1990","Full Time","indirect migration background","14","","","","1"
"Big worries","1990","Full Time","no migration background","329","0.103816111480605","0.092861002827049","0.114771220134161","1"
"Big worries","1990","Not Working","direct migration background","230","0.223057347457856","0.193972722131115","0.252141972784597","1"
"Big worries","1990","Not Working","indirect migration background","20","","","","1"
"Big worries","1990","Not Working","no migration background","265","0.109043112135982","0.0965286112424418","0.121557613029522","1"
"Big worries","1990","Part Time","direct migration background","129","0.303781409938344","0.258881137889446","0.348681681987242","1"
"Big worries","1990","Part Time","indirect migration background","13","","","","1"
"Big worries","1990","Part Time","no migration background","174","0.142965628978772","0.123363872653782","0.162567385303763","1"
"No worries","1990","Not Working","no migration background","1263","0.541600524418236","0.521595104856821","0.561605943979651","3"
"No worries","1990","Not Working","direct migration background","229","0.375829440374365","0.341991200584066","0.409667680164663","3"
"No worries","1990","Not Working","indirect migration background","46","0.441052408895417","0.351844110820385","0.530260706970448","3"
"No worries","1990","Full Time","no migration background","1327","0.451443431989777","0.43357040449607","0.469316459483484","3"
"No worries","1990","Part Time","direct migration background","103","0.240402299601922","0.198681108617406","0.282123490586439","3"
"No worries","1990","Full Time","direct migration background","397","0.350203259466737","0.324478842619096","0.375927676314378","3"
"No worries","1990","Full Time","indirect migration background","33","0.375356284103611","0.278995515139479","0.471717053067744","3"
"No worries","1990","Part Time","indirect migration background","22","","","","3"
"No worries","1990","Part Time","no migration background","477","0.395886509701255","0.368500758070273","0.423272261332237","3"
"Some worries","1990","Part Time","no migration background","574","0.461147861319973","0.433233033622808","0.489062689017138","2"
"Some worries","1990","Part Time","indirect migration background","41","0.468256189807036","0.356071322151957","0.580441057462114","2"
"Some worries","1990","Part Time","direct migration background","171","0.455816290459734","0.407190882552542","0.504441698366926","2"
"Some worries","1990","Not Working","no migration background","855","0.349356363445782","0.330214157151294","0.36849856974027","2"
"Some worries","1990","Not Working","indirect migration background","53","0.402375410843588","0.314269599274941","0.490481222412235","2"
"Some worries","1990","Not Working","direct migration background","328","0.40111321216778","0.366870624637366","0.435355799698193","2"
"Some worries","1990","Full Time","no migration background","1322","0.444740456529618","0.426892558381082","0.462588354678155","2"
"Some worries","1990","Full Time","indirect migration background","50","0.498863953312709","0.399362114373126","0.598365792252293","2"
"Some worries","1990","Full Time","direct migration background","653","0.457042749515038","0.430179539180826","0.483905959849251","2"
"Big worries","1991","Full Time","direct migration background","234","0.167690881576992","0.14743704285342","0.187944720300563","1"
"Big worries","1991","Full Time","indirect migration background","18","","","","1"
"Big worries","1991","Full Time","no migration background","250","0.0858356208397772","0.0757442966297697","0.0959269450497847","1"
"Big worries","1991","Not Working","direct migration background","206","0.22163910535628","0.191953024278854","0.251325186433706","1"
"Big worries","1991","Not Working","indirect migration background","28","","","","1"
"Big worries","1991","Not Working","no migration background","229","0.0998654530123473","0.0876862756143318","0.112044630410363","1"
"Big worries","1991","Part Time","direct migration background","87","0.146153824349648","0.112084150512926","0.180223498186371","1"
"Big worries","1991","Part Time","indirect migration background","13","","","","1"
"Big worries","1991","Part Time","no migration background","135","0.113803577292805","0.0962546439775175","0.131352510608092","1"
"No worries","1991","Not Working","no migration background","1231","0.540802130424022","0.520559090474912","0.561045170373133","3"
"No worries","1991","Not Working","direct migration background","229","0.392349334947866","0.357451167679923","0.427247502215809","3"
"No worries","1991","Not Working","indirect migration background","47","0.28688416622949","0.210014392997118","0.363753939461861","3"
"No worries","1991","Full Time","no migration background","1340","0.46202456861371","0.444064169146111","0.47998496808131","3"
"No worries","1991","Full Time","indirect migration background","57","0.4389216959506","0.353941504476467","0.523901887424733","3"
"No worries","1991","Full Time","direct migration background","410","0.346837556974486","0.32103373963939","0.372641374309582","3"
"No worries","1991","Part Time","direct migration background","115","0.29838852814238","0.25426070874818","0.34251634753658","3"
"No worries","1991","Part Time","indirect migration background","29","","","","3"
"No worries","1991","Part Time","no migration background","519","0.413420267573027","0.386207846721746","0.440632688424309","3"
"Some worries","1991","Part Time","no migration background","604","0.472776155134168","0.445187338376282","0.500364971892054","2"
"Some worries","1991","Part Time","indirect migration background","41","0.503044976215347","0.395479972745731","0.610609979684963","2"
"Some worries","1991","Part Time","direct migration background","211","0.555457647507972","0.507533420998564","0.60338187401738","2"
"Some worries","1991","Not Working","no migration background","868","0.35933241656363","0.339841997493904","0.378822835633357","2"
"Some worries","1991","Not Working","indirect migration background","58","0.509288220392047","0.424327667912117","0.594248772871978","2"
"Some worries","1991","Not Working","direct migration background","317","0.386011559695854","0.351216352792806","0.420806766598901","2"
"Some worries","1991","Full Time","no migration background","1370","0.452139810546512","0.434210091631478","0.470069529461547","2"
"Some worries","1991","Full Time","indirect migration background","56","0.416716073673511","0.332290781212782","0.50114136613424","2"
"Some worries","1991","Full Time","direct migration background","663","0.485471561448522","0.458376079124358","0.512567043772687","2"
"Big worries","1992","Full Time","direct migration background","333","0.228034197270676","0.205485508510967","0.250582886030384","1"
"Big worries","1992","Full Time","indirect migration background","32","0.186170596799845","0.127135254022372","0.245205939577318","1"
"Big worries","1992","Full Time","no migration background","980","0.158464651129263","0.148402861945268","0.168526440313258","1"
"Big worries","1992","Not Working","direct migration background","235","0.264784771371818","0.234114453603397","0.29545508914024","1"
"Big worries","1992","Not Working","indirect migration background","32","0.184056076337366","0.123047979395254","0.245064173279478","1"
"Big worries","1992","Not Working","no migration background","553","0.145037563790085","0.132964407237253","0.157110720342917","1"
"Big worries","1992","Part Time","direct migration background","118","0.295908667716064","0.251780029824468","0.340037305607661","1"
"Big worries","1992","Part Time","indirect migration background","23","","","","1"
"Big worries","1992","Part Time","no migration background","433","0.181877952384568","0.164921344498919","0.198834560270216","1"
"No worries","1992","Not Working","indirect migration background","54","0.327997595063603","0.254087631993084","0.401907558134121","3"
"No worries","1992","Not Working","no migration background","1246","0.425406070165158","0.408455300394342","0.442356839935973","3"
"No worries","1992","Not Working","direct migration background","214","0.318403043013498","0.286020052474867","0.350786033552128","3"
"No worries","1992","Full Time","indirect migration background","62","0.303264412483101","0.233548072818182","0.372980752148021","3"
"No worries","1992","Full Time","no migration background","1367","0.31572687637293","0.302919996075849","0.328533756670012","3"
"No worries","1992","Full Time","direct migration background","332","0.279030046364689","0.254925090584462","0.303135002144916","3"
"No worries","1992","Part Time","direct migration background","89","0.222386466705553","0.182183022297669","0.262589911113436","3"
"No worries","1992","Part Time","indirect migration background","24","","","","3"
"No worries","1992","Part Time","no migration background","467","0.277519365436119","0.257835986507538","0.297202744364701","3"
"Some worries","1992","Part Time","no migration background","1088","0.540602682179313","0.518696170539297","0.562509193819329","2"
"Some worries","1992","Part Time","indirect migration background","38","0.466342520651553","0.360289648096184","0.572395393206922","2"
"Some worries","1992","Part Time","direct migration background","204","0.481704865578383","0.433398288798818","0.530011442357948","2"
"Some worries","1992","Not Working","no migration background","1469","0.429556366044757","0.412584737578581","0.446527994510934","2"
"Some worries","1992","Not Working","indirect migration background","69","0.487946328599031","0.409255156990991","0.566637500207071","2"
"Some worries","1992","Not Working","direct migration background","346","0.416812185614684","0.382540224946932","0.451084146282437","2"
"Some worries","1992","Full Time","no migration background","2713","0.525808472497807","0.512050212335458","0.539566732660155","2"
"Some worries","1992","Full Time","indirect migration background","73","0.510564990717053","0.434748638173571","0.586381343260535","2"
"Some worries","1992","Full Time","direct migration background","665","0.492935756364635","0.466066915887952","0.519804596841319","2"
"Big worries","1993","Part Time","no migration background","390","0.178196344173855","0.160993887923823","0.195398800423888","1"
"Big worries","1993","Full Time","direct migration background","354","0.252531599689149","0.228330112616181","0.276733086762118","1"
"Big worries","1993","Full Time","indirect migration background","38","0.230064811148577","0.168236088665038","0.291893533632116","1"
"Big worries","1993","Full Time","no migration background","835","0.153606333572502","0.143421810197607","0.163790856947396","1"
"Big worries","1993","Not Working","direct migration background","257","0.270814587052919","0.240192919095017","0.301436255010821","1"
"Big worries","1993","Not Working","indirect migration background","35","0.181226402100112","0.122450572447794","0.240002231752429","1"
"Big worries","1993","Not Working","no migration background","618","0.154003688247835","0.141908257208643","0.166099119287026","1"
"Big worries","1993","Part Time","direct migration background","135","0.282304930033064","0.23935909235429","0.325250767711837","1"
"Big worries","1993","Part Time","indirect migration background","26","","","","1"
"No worries","1993","Not Working","indirect migration background","51","0.328257725527054","0.256607933008555","0.399907518045552","3"
"No worries","1993","Not Working","direct migration background","183","0.308750857011214","0.276916563288305","0.340585150734124","3"
"No worries","1993","Not Working","no migration background","1217","0.394167215084217","0.377791955651403","0.410542474517031","3"
"No worries","1993","Full Time","no migration background","1307","0.306553841683105","0.293530881880291","0.319576801485919","3"
"No worries","1993","Full Time","direct migration background","249","0.223281300632591","0.200083552663743","0.246479048601439","3"
"No worries","1993","Full Time","indirect migration background","44","0.190541415676141","0.132847488737853","0.248235342614429","3"
"No worries","1993","Part Time","direct migration background","73","0.193352878493675","0.155673044505804","0.231032712481546","3"
"No worries","1993","Part Time","no migration background","491","0.297660902817001","0.277107139441658","0.318214666192345","3"
"No worries","1993","Part Time","indirect migration background","33","0.249083252944781","0.174160924549871","0.324005581339691","3"
"Some worries","1993","Part Time","no migration background","1020","0.524142753009143","0.501692555342636","0.546592950675651","2"
"Some worries","1993","Part Time","indirect migration background","69","0.606478019473072","0.521845915720681","0.691110123225464","2"
"Some worries","1993","Part Time","direct migration background","214","0.524342191473261","0.476693982225584","0.571990400720939","2"
"Some worries","1993","Not Working","no migration background","1586","0.451829096667948","0.435152146108852","0.468506047227044","2"
"Some worries","1993","Not Working","indirect migration background","79","0.490515872372835","0.414238103617611","0.566793641128059","2"
"Some worries","1993","Not Working","direct migration background","369","0.420434555935866","0.386419258426514","0.454449853445219","2"
"Some worries","1993","Full Time","no migration background","2673","0.539839824744393","0.525761955727339","0.553917693761448","2"
"Some worries","1993","Full Time","indirect migration background","96","0.579393773175282","0.506872929050246","0.651914617300317","2"
"Some worries","1993","Full Time","direct migration background","635","0.52418709967826","0.496367617669359","0.552006581687161","2"
"Big worries","1994","Part Time","no migration background","449","0.216906024767465","0.198023272516093","0.235788777018838","1"
"Big worries","1994","Part Time","indirect migration background","40","0.313910853325007","0.226788763905592","0.401032942744422","1"
"Big worries","1994","Full Time","direct migration background","312","0.28069018962607","0.254148654378179","0.307231724873962","1"
"Big worries","1994","Full Time","indirect migration background","54","0.268315655243646","0.208812064062953","0.32781924642434","1"
"Big worries","1994","Full Time","no migration background","817","0.165859486409697","0.155167507742281","0.176551465077113","1"
"Big worries","1994","Not Working","direct migration background","275","0.281391760234878","0.250873002611037","0.311910517858719","1"
"Big worries","1994","Not Working","indirect migration background","45","0.228967926124075","0.165620600279309","0.29231525196884","1"
"Big worries","1994","Not Working","no migration background","671","0.161660366684707","0.149529803740651","0.173790929628764","1"
"Big worries","1994","Part Time","direct migration background","149","0.35785304035798","0.312170791182522","0.403535289533438","1"
"No worries","1994","Not Working","indirect migration background","49","0.284082778973622","0.216090656706994","0.352074901240251","3"
"No worries","1994","Not Working","direct migration background","200","0.29982713292043","0.268731230115139","0.330923035725722","3"
"No worries","1994","Full Time","no migration background","1128","0.290033914107923","0.276989892441683","0.303077935774163","3"
"No worries","1994","Not Working","no migration background","1123","0.353223031908998","0.337473380103544","0.368972683714453","3"
"No worries","1994","Full Time","direct migration background","215","0.219545019165794","0.195094383510208","0.243995654821379","3"
"No worries","1994","Full Time","indirect migration background","53","0.255015244941854","0.196480321601485","0.313550168282223","3"
"No worries","1994","Part Time","direct migration background","73","0.222354305693248","0.182727271924283","0.261981339462212","3"
"No worries","1994","Part Time","no migration background","379","0.244209367710495","0.224525771011871","0.263892964409119","3"
"No worries","1994","Part Time","indirect migration background","19","","","","3"
"Some worries","1994","Part Time","no migration background","1002","0.53888460752204","0.516045704240949","0.56172351080313","2"
"Some worries","1994","Part Time","indirect migration background","50","0.558125234257057","0.46489639614309","0.651354072371023","2"
"Some worries","1994","Part Time","direct migration background","201","0.419792653948772","0.372761359057086","0.466823948840458","2"
"Some worries","1994","Not Working","no migration background","1744","0.485116601406294","0.468648380280845","0.501584822531744","2"
"Some worries","1994","Not Working","indirect migration background","75","0.486949294902303","0.411591747782543","0.562306842022063","2"
"Some worries","1994","Not Working","direct migration background","359","0.418781106844691","0.385297790389745","0.452264423299638","2"
"Some worries","1994","Full Time","no migration background","2704","0.544106599482381","0.529789931037268","0.558423267927493","2"
"Some worries","1994","Full Time","indirect migration background","106","0.476669099814499","0.409594980612121","0.543743219016877","2"
"Some worries","1994","Full Time","direct migration background","574","0.499764791208136","0.470230647223574","0.529298935192698","2"
"Big worries","1995","Part Time","no migration background","402","0.188217652637996","0.170710574107975","0.205724731168017","1"
"Big worries","1995","Part Time","indirect migration background","46","0.323731036381099","0.245093385056824","0.402368687705375","1"
"Big worries","1995","Part Time","direct migration background","175","0.320548246292285","0.281149743068304","0.359946749516267","1"
"Big worries","1995","Full Time","direct migration background","290","0.243839272701781","0.219010973940152","0.26866757146341","1"
"Big worries","1995","Full Time","indirect migration background","45","0.227455474589308","0.170072756326416","0.284838192852199","1"
"Big worries","1995","Full Time","no migration background","752","0.144502155422533","0.134261175744196","0.15474313510087","1"
"Big worries","1995","Not Working","direct migration background","330","0.277019115246069","0.250414830014472","0.303623400477665","1"
"Big worries","1995","Not Working","indirect migration background","41","0.191077205208581","0.132322609176268","0.249831801240895","1"
"Big worries","1995","Not Working","no migration background","635","0.155682309674845","0.143695053408274","0.167669565941416","1"
"No worries","1995","Not Working","indirect migration background","48","0.347735478053248","0.276561662719504","0.418909293386992","3"
"No worries","1995","Not Working","direct migration background","265","0.318598220744139","0.290899696956587","0.346296744531691","3"
"No worries","1995","Full Time","no migration background","1197","0.305145166583343","0.291733116362416","0.31855721680427","3"
