"plh0033","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1992","no migration background","Urban Area","3031","0.471195761442246","0.458820447255411","0.48357107562908","2"
"Some worries","1992","direct migration background","Rural Area","203","0.511094950227704","0.461736327078967","0.560453573376442","2"
"Some worries","1992","direct migration background","Urban Area","1011","0.452163077653367","0.431081022026804","0.473245133279931","2"
"Some worries","1992","indirect migration background","Urban Area","154","0.495872899900695","0.443567112774535","0.548178687026856","2"
"Some worries","1992","no migration background","Rural Area","2169","0.533687564069337","0.518128389105223","0.549246739033452","2"
"Big worries","1993","direct migration background","Urban Area","636","0.27491110119588","0.255700948928601","0.294121253463159","1"
"Big worries","1993","indirect migration background","Rural Area","15","","","","1"
"Big worries","1993","indirect migration background","Urban Area","84","0.181022472271635","0.143242304543123","0.218802640000147","1"
"Big worries","1993","no migration background","Rural Area","845","0.185557585008737","0.17336312050557","0.197752049511904","1"
"Big worries","1993","no migration background","Urban Area","998","0.144978992120499","0.136238407968388","0.153719576272609","1"
"Big worries","1993","direct migration background","Rural Area","110","0.219305455695637","0.178448568999106","0.260162342392168","1"
"No worries","1993","direct migration background","Urban Area","436","0.255366716529649","0.2366041429294","0.274129290129898","3"
"No worries","1993","indirect migration background","Rural Area","20","","","","3"
"No worries","1993","indirect migration background","Urban Area","108","0.256884968074462","0.214014422317628","0.299755513831296","3"
"No worries","1993","direct migration background","Rural Area","69","0.220478195913827","0.179542993981588","0.261413397846066","3"
"No worries","1993","no migration background","Urban Area","2127","0.372219191216415","0.360218592169349","0.38421979026348","3"
"No worries","1993","no migration background","Rural Area","888","0.271106491000761","0.257162240185878","0.285050741815644","3"
"Some worries","1993","direct migration background","Urban Area","1003","0.469722182274471","0.448248263521438","0.491196101027504","2"
"Some worries","1993","indirect migration background","Rural Area","37","0.499510943509422","0.384019013392842","0.615002873626002","2"
"Some worries","1993","no migration background","Urban Area","3108","0.482801816663087","0.47039636814626","0.495207265179914","2"
"Some worries","1993","direct migration background","Rural Area","215","0.560216348390536","0.51120491435731","0.609227782423761","2"
"Some worries","1993","indirect migration background","Urban Area","207","0.562092559653903","0.513411869843465","0.610773249464341","2"
"Some worries","1993","no migration background","Rural Area","2171","0.543335923990502","0.527710715494829","0.558961132486174","2"
"Big worries","1994","direct migration background","Urban Area","626","0.293984321238001","0.273937453983709","0.314031188492292","1"
"Big worries","1994","indirect migration background","Rural Area","16","","","","1"
"Big worries","1994","indirect migration background","Urban Area","123","0.276065262798559","0.233462918592451","0.318667607004666","1"
"Big worries","1994","no migration background","Rural Area","875","0.206269377280658","0.19348983560922","0.219048918952097","1"
"Big worries","1994","no migration background","Urban Area","1062","0.157169093773394","0.148084612549082","0.166253574997707","1"
"Big worries","1994","direct migration background","Rural Area","110","0.301148042106881","0.254654256889055","0.347641827324708","1"
"No worries","1994","indirect migration background","Urban Area","110","0.242714681133742","0.201858694830896","0.283570667436587","3"
"No worries","1994","indirect migration background","Rural Area","11","","","","3"
"No worries","1994","no migration background","Urban Area","1858","0.334282710064382","0.322508054651601","0.346057365477164","3"
"No worries","1994","direct migration background","Urban Area","419","0.261463745117181","0.242127644122205","0.280799846112157","3"
"No worries","1994","direct migration background","Rural Area","69","0.206601395115249","0.165569211349622","0.247633578880877","3"
"No worries","1994","no migration background","Rural Area","772","0.252416432511504","0.23869656185043","0.266136303172578","3"
"Some worries","1994","direct migration background","Urban Area","939","0.444551933644818","0.422686392073456","0.466417475216181","2"
"Some worries","1994","indirect migration background","Rural Area","41","0.604075974942985","0.4878387201935","0.72031322969247","2"
"Some worries","1994","no migration background","Urban Area","3246","0.508548196162223","0.49606996988821","0.521026422436236","2"
"Some worries","1994","direct migration background","Rural Area","195","0.492250562777869","0.441582986971132","0.542918138584606","2"
"Some worries","1994","indirect migration background","Urban Area","190","0.4812200560677","0.433605322783097","0.528834789352303","2"
"Some worries","1994","no migration background","Rural Area","2204","0.541314190207838","0.525576402232139","0.557051978183537","2"
"Big worries","1995","direct migration background","Urban Area","674","0.276340750362055","0.258136160448451","0.294545340275658","1"
"Big worries","1995","indirect migration background","Rural Area","12","","","","1"
"Big worries","1995","indirect migration background","Urban Area","120","0.232057180304239","0.192522977732223","0.271591382876255","1"
"Big worries","1995","no migration background","Rural Area","799","0.173065674766832","0.161195819097737","0.184935530435928","1"
"Big worries","1995","no migration background","Urban Area","990","0.149192502344609","0.140218624145765","0.158166380543452","1"
"Big worries","1995","direct migration background","Rural Area","121","0.262676561358193","0.222327849707114","0.303025273009273","1"
"No worries","1995","indirect migration background","Rural Area","25","","","","3"
"No worries","1995","direct migration background","Urban Area","523","0.273923127690398","0.255768095309662","0.292078160071135","3"
"No worries","1995","indirect migration background","Urban Area","102","0.298383901789524","0.255534131048104","0.341233672530944","3"
"No worries","1995","no migration background","Urban Area","2029","0.373557803470051","0.361373227343921","0.385742379596181","3"
"No worries","1995","direct migration background","Rural Area","93","0.247683530695689","0.208106897977917","0.287260163413461","3"
"No worries","1995","no migration background","Rural Area","939","0.287679350488529","0.273475811412716","0.301882889564341","3"
"Some worries","1995","direct migration background","Urban Area","1121","0.449736121947547","0.429484688792032","0.469987555103061","2"
"Some worries","1995","direct migration background","Rural Area","243","0.489639907946118","0.443808125436792","0.535471690455443","2"
"Some worries","1995","indirect migration background","Rural Area","38","0.448141248330282","0.335592962144954","0.56068953451561","2"
"Some worries","1995","no migration background","Urban Area","3036","0.47724969418534","0.464668814924032","0.489830573446649","2"
"Some worries","1995","indirect migration background","Urban Area","216","0.469558917906237","0.422820429934727","0.516297405877747","2"
"Some worries","1995","no migration background","Rural Area","2164","0.539254974744639","0.523615150582423","0.554894798906855","2"
"Big worries","1996","direct migration background","Urban Area","610","0.242080968855233","0.223991868337708","0.260170069372758","1"
"Big worries","1996","indirect migration background","Rural Area","18","","","","1"
"Big worries","1996","indirect migration background","Urban Area","113","0.235804297893209","0.197053934284121","0.274554661502298","1"
"Big worries","1996","no migration background","Rural Area","793","0.185962594043717","0.173732777522268","0.198192410565166","1"
"Big worries","1996","no migration background","Urban Area","948","0.139986180159826","0.131232941455337","0.148739418864316","1"
"Big worries","1996","direct migration background","Rural Area","112","0.19397791583828","0.157198381958798","0.230757449717762","1"
"No worries","1996","indirect migration background","Rural Area","26","","","","3"
"No worries","1996","direct migration background","Urban Area","435","0.250519659318822","0.232220705103617","0.268818613534027","3"
"No worries","1996","indirect migration background","Urban Area","98","0.213948809405567","0.176513797096396","0.251383821714738","3"
"No worries","1996","no migration background","Urban Area","1851","0.336737679532626","0.324815325997332","0.348660033067921","3"
"No worries","1996","direct migration background","Rural Area","88","0.258031067445205","0.217331905553492","0.298730229336918","3"
"No worries","1996","no migration background","Rural Area","907","0.281201150937615","0.267069360247257","0.295332941627973","3"
"Some worries","1996","direct migration background","Urban Area","1109","0.507399371825945","0.48628648183499","0.5285122618169","2"
"Some worries","1996","no migration background","Urban Area","3237","0.523276140307547","0.510676086894158","0.535876193720937","2"
"Some worries","1996","direct migration background","Rural Area","244","0.547991016716515","0.501697853351758","0.594284180081272","2"
"Some worries","1996","indirect migration background","Rural Area","43","0.409638741186087","0.306303632352763","0.512973850019411","2"
"Some worries","1996","indirect migration background","Urban Area","250","0.550246892701224","0.504835636699147","0.5956581487033","2"
"Some worries","1996","no migration background","Rural Area","2188","0.532836255018668","0.51715371472164","0.548518795315696","2"
"Big worries","1997","direct migration background","Urban Area","680","0.303041307197596","0.283200308432723","0.322882305962469","1"
"Big worries","1997","indirect migration background","Rural Area","16","","","","1"
"Big worries","1997","indirect migration background","Urban Area","129","0.246684588168618","0.208437567103772","0.284931609233464","1"
"Big worries","1997","no migration background","Rural Area","858","0.21351343743566","0.200559116232003","0.226467758639317","1"
"Big worries","1997","no migration background","Urban Area","1066","0.16558270289573","0.156152244212445","0.175013161579016","1"
"Big worries","1997","direct migration background","Rural Area","127","0.273677187171838","0.231038130586958","0.316316243756717","1"
"No worries","1997","indirect migration background","Rural Area","16","","","","3"
"No worries","1997","direct migration background","Urban Area","377","0.210529610182545","0.192928761420641","0.228130458944449","3"
"No worries","1997","no migration background","Urban Area","1504","0.288211063355955","0.27671988343989","0.299702243272021","3"
"No worries","1997","indirect migration background","Urban Area","98","0.225012429127636","0.187962378753918","0.262062479501355","3"
"No worries","1997","direct migration background","Rural Area","68","0.20937808942655","0.170466991513246","0.248289187339853","3"
"No worries","1997","no migration background","Rural Area","698","0.224529294126222","0.211338358366165","0.237720229886279","3"
"Some worries","1997","direct migration background","Rural Area","225","0.516944723401613","0.469153965889826","0.564735480913399","2"
"Some worries","1997","direct migration background","Urban Area","1004","0.486429082619859","0.46485069090334","0.508007474336378","2"
"Some worries","1997","indirect migration background","Rural Area","51","0.614117193385283","0.50938929526856","0.718845091502006","2"
"Some worries","1997","no migration background","Urban Area","3398","0.546206233748315","0.533575130858278","0.558837336638351","2"
"Some worries","1997","indirect migration background","Urban Area","261","0.528302982703745","0.484012412002942","0.572593553404549","2"
"Some worries","1997","no migration background","Rural Area","2288","0.561957268438118","0.546272927031489","0.577641609844747","2"
"Big worries","1998","direct migration background","Urban Area","677","0.316819387111728","0.2964043448861","0.337234429337356","1"
"Big worries","1998","indirect migration background","Rural Area","25","","","","1"
"Big worries","1998","indirect migration background","Urban Area","164","0.290827559677683","0.251451582427389","0.330203536927978","1"
"Big worries","1998","no migration background","Rural Area","1175","0.251622414714454","0.238754975738705","0.264489853690203","1"
"Big worries","1998","no migration background","Urban Area","1436","0.19989362567982","0.190445098978291","0.209342152381349","1"
"Big worries","1998","direct migration background","Rural Area","126","0.296889171643196","0.252337245937679","0.341441097348714","1"
"No worries","1998","direct migration background","Urban Area","343","0.216518329963383","0.198444990928704","0.234591668998063","3"
"No worries","1998","indirect migration background","Rural Area","15","","","","3"
"No worries","1998","no migration background","Urban Area","1895","0.295847321359878","0.285063864742636","0.306630777977121","3"
"No worries","1998","indirect migration background","Urban Area","92","0.189210399093279","0.155250669244573","0.223170128941986","3"
"No worries","1998","direct migration background","Rural Area","59","0.191148363596826","0.152806154178177","0.229490573015476","3"
"No worries","1998","no migration background","Rural Area","882","0.232220249969473","0.219699641368639","0.244740858570307","3"
"Some worries","1998","direct migration background","Rural Area","219","0.511962464759977","0.463220494356185","0.560704435163769","2"
"Some worries","1998","direct migration background","Urban Area","975","0.466662282924889","0.444770600444251","0.488553965405526","2"
"Some worries","1998","indirect migration background","Rural Area","50","0.543697621873596","0.440793701848004","0.646601541899187","2"
"Some worries","1998","no migration background","Urban Area","3551","0.504259052960301","0.492446466375752","0.516071639544851","2"
"Some worries","1998","indirect migration background","Urban Area","255","0.519962041229037","0.476644753971781","0.563279328486294","2"
"Some worries","1998","no migration background","Rural Area","2312","0.516157335316073","0.501338973277922","0.530975697354223","2"
"Big worries","1999","direct migration background","Urban Area","545","0.270249826635958","0.250051659825632","0.290447993446283","1"
"Big worries","1999","indirect migration background","Rural Area","15","","","","1"
"Big worries","1999","indirect migration background","Urban Area","150","0.255471154056468","0.218093766311008","0.292848541801927","1"
"Big worries","1999","no migration background","Rural Area","843","0.179034637283554","0.167542230787119","0.190527043779989","1"
"Big worries","1999","no migration background","Urban Area","980","0.143989920253807","0.135531481782001","0.152448358725613","1"
"Big worries","1999","direct migration background","Rural Area","80","0.167906118937021","0.129023694175416","0.206788543698626","1"
"No worries","1999","direct migration background","Urban Area","368","0.24398096424178","0.224447175964201","0.263514752519359","3"
"No worries","1999","indirect migration background","Rural Area","25","","","","3"
"No worries","1999","no migration background","Urban Area","2231","0.366785216324633","0.355174309396218","0.378396123253047","3"
"No worries","1999","direct migration background","Rural Area","84","0.305316072074633","0.257408697267778","0.353223446881487","3"
"No worries","1999","indirect migration background","Urban Area","130","0.263554179481713","0.225796734229692","0.301311624733734","3"
"No worries","1999","no migration background","Rural Area","1074","0.297300321683141","0.283598995725622","0.31100164764066","3"
"Some worries","1999","no migration background","Urban Area","3407","0.48922486342156","0.477181332160975","0.501268394682146","2"
"Some worries","1999","direct migration background","Rural Area","191","0.526777808988347","0.4748404094245","0.578715208552194","2"
"Some worries","1999","direct migration background","Urban Area","944","0.485769209122263","0.463037286474734","0.508501131769792","2"
"Some worries","1999","indirect migration background","Rural Area","45","0.548281251666929","0.442484000497325","0.654078502836533","2"
"Some worries","1999","indirect migration background","Urban Area","243","0.480974666461819","0.438154078545243","0.523795254378395","2"
"Some worries","1999","no migration background","Rural Area","2358","0.523665041033305","0.508693619079545","0.538636462987065","2"
"Big worries","2000","direct migration background","Urban Area","722","0.256596353436993","0.240251810857755","0.27294089601623","1"
"Big worries","2000","indirect migration background","Rural Area","17","","","","1"
"Big worries","2000","indirect migration background","Urban Area","159","0.204112600153246","0.174528112790722","0.233697087515769","1"
"Big worries","2000","no migration background","Rural Area","1464","0.180608131612973","0.171941640156911","0.189274623069034","1"
"Big worries","2000","no migration background","Urban Area","1796","0.14011996282832","0.133993882809396","0.146246042847243","1"
"Big worries","2000","direct migration background","Rural Area","126","0.197011718250363","0.164330924888101","0.229692511612624","1"
"No worries","2000","direct migration background","Urban Area","660","0.25240597218296","0.236149814165812","0.268662130200109","3"
"No worries","2000","indirect migration background","Rural Area","39","0.295963923304356","0.210660080998356","0.381267765610355","3"
"No worries","2000","no migration background","Urban Area","4914","0.412983360003466","0.404293651504156","0.421673068502776","3"
"No worries","2000","direct migration background","Rural Area","154","0.313011010070105","0.274909108281305","0.351112911858904","3"
"No worries","2000","indirect migration background","Urban Area","188","0.283213098704534","0.250141512593826","0.316284684815242","3"
"No worries","2000","no migration background","Rural Area","2276","0.3304220560745","0.319825519955816","0.341018592193184","3"
"Some worries","2000","no migration background","Urban Area","5623","0.446896677168214","0.438122216697148","0.45567113763928","2"
"Some worries","2000","direct migration background","Rural Area","289","0.489977271679533","0.448902544222223","0.531051999136843","2"
"Some worries","2000","direct migration background","Urban Area","1361","0.490997674380047","0.472289354453324","0.50970599430677","2"
"Some worries","2000","indirect migration background","Rural Area","54","0.563059327794005","0.47036779510588","0.655750860482129","2"
"Some worries","2000","indirect migration background","Urban Area","366","0.51267430114222","0.475985480024145","0.549363122260296","2"
"Some worries","2000","no migration background","Rural Area","3829","0.488969812312527","0.477708392724557","0.500231231900498","2"
"Big worries","2001","direct migration background","Urban Area","586","0.245898724945384","0.228724288333137","0.263073161557631","1"
"Big worries","2001","indirect migration background","Rural Area","16","","","","1"
"Big worries","2001","indirect migration background","Urban Area","142","0.205996053362669","0.175372789941629","0.236619316783709","1"
"Big worries","2001","no migration background","Rural Area","1334","0.188973155734796","0.179719157503385","0.198227153966206","1"
"Big worries","2001","no migration background","Urban Area","1573","0.135201326904725","0.128901752199903","0.141500901609547","1"
"Big worries","2001","direct migration background","Rural Area","109","0.191670898064226","0.15744235363444","0.225899442494011","1"
"No worries","2001","direct migration background","Urban Area","595","0.250088553671877","0.23281660167939","0.267360505664365","3"
"No worries","2001","indirect migration background","Rural Area","32","0.338443925327112","0.24476071909092","0.432127131563305","3"
"No worries","2001","no migration background","Urban Area","4523","0.41458665971254","0.405510498205197","0.423662821219884","3"
