"plh0033","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1989","Not Employed","West Germany","561","0.128537339798153","0.117229110601029","0.139845568995278","1"
"Big worries","1989","Not Employed","East Germany","","","","","1"
"Big worries","1989","Employed","West Germany","909","0.124138215739019","0.115925190538358","0.13235124093968","1"
"Big worries","1989","Employed","East Germany","","","","","1"
"No worries","1989","Not Employed","West Germany","1502","0.503014538171296","0.486121114741761","0.51990796160083","3"
"No worries","1989","Not Employed","East Germany","","","","","3"
"No worries","1989","Employed","West Germany","2329","0.409438499045928","0.397190658568428","0.421686339523428","3"
"No worries","1989","Employed","East Germany","","","","","3"
"Some worries","1989","Not Employed","West Germany","1302","0.368448122030551","0.352149599175306","0.384746644885797","2"
"Some worries","1989","Not Employed","East Germany","","","","","2"
"Some worries","1989","Employed","West Germany","2954","0.466423285215053","0.453997576650893","0.478848993779213","2"
"Some worries","1989","Employed","East Germany","","","","","2"
"Big worries","1990","Not Employed","West Germany","515","0.121701690782138","0.110528287255546","0.132875094308731","1"
"Big worries","1990","Not Employed","East Germany","","","","","1"
"Big worries","1990","Employed","West Germany","930","0.128372580011417","0.119978274905885","0.136766885116948","1"
"Big worries","1990","Employed","East Germany","","","","","1"
"No worries","1990","Not Employed","West Germany","1538","0.522814045098279","0.505744041855901","0.539884048340658","3"
"No worries","1990","Not Employed","East Germany","","","","","3"
"No worries","1990","Employed","West Germany","2359","0.420974169896869","0.408584496245014","0.433363843548724","3"
"No worries","1990","Employed","East Germany","","","","","3"
"Some worries","1990","Not Employed","West Germany","1236","0.355484264119582","0.339125778093536","0.371842750145628","2"
"Some worries","1990","Not Employed","East Germany","","","","","2"
"Some worries","1990","Employed","West Germany","2811","0.450653250091714","0.43816712426902","0.463139375914409","2"
"Some worries","1990","Employed","East Germany","","","","","2"
"Big worries","1991","Not Employed","West Germany","463","0.114392910335442","0.103387333119646","0.125398487551238","1"
"Big worries","1991","Not Employed","East Germany","","","","","1"
"Big worries","1991","Employed","West Germany","737","0.10365792052801","0.0960410238176205","0.111274817238399","1"
"Big worries","1991","Employed","East Germany","","","","","1"
"No worries","1991","Not Employed","West Germany","1507","0.521448153025817","0.504175351078106","0.538720954973528","3"
"No worries","1991","Not Employed","East Germany","","","","","3"
"No worries","1991","Employed","West Germany","2470","0.432118836922525","0.419740273149718","0.444497400695331","3"
"No worries","1991","Employed","East Germany","","","","","3"
"Some worries","1991","Not Employed","West Germany","1243","0.364158936638741","0.347520500650643","0.380797372626839","2"
"Some worries","1991","Not Employed","East Germany","","","","","2"
"Some worries","1991","Employed","West Germany","2945","0.464223242549466","0.451761025733874","0.476685459365057","2"
"Some worries","1991","Employed","East Germany","","","","","2"
"Big worries","1992","Not Employed","West Germany","523","0.137258671918409","0.125313314958102","0.149204028878717","1"
"Big worries","1992","Not Employed","East Germany","297","0.258356093927739","0.231623780165639","0.28508840768984","1"
"Big worries","1992","Employed","West Germany","963","0.132120486647771","0.123631199592747","0.140609773702794","1"
"Big worries","1992","Employed","East Germany","956","0.326815891597182","0.3098292737727","0.343802509421664","1"
"No worries","1992","Not Employed","West Germany","1309","0.449041869607588","0.431775872990003","0.466307866225173","3"
"No worries","1992","Not Employed","East Germany","205","0.238164499540921","0.212151011122636","0.264177987959206","3"
"No worries","1992","Employed","West Germany","2062","0.356759896496775","0.344750228837577","0.368769564155973","3"
"No worries","1992","Employed","East Germany","279","0.0981312219476425","0.0873575515547538","0.108904892340531","3"
"Some worries","1992","Not Employed","West Germany","1356","0.413699458474003","0.396603574625363","0.430795342322642","2"
"Some worries","1992","Not Employed","East Germany","528","0.50347940653134","0.472945036283318","0.534013776779362","2"
"Some worries","1992","Employed","West Germany","3087","0.511119616855454","0.498587656897429","0.52365157681348","2"
"Some worries","1992","Employed","East Germany","1694","0.575052886455175","0.557150548932811","0.59295522397754","2"
"Big worries","1993","Not Employed","West Germany","546","0.139901494579974","0.127783911590831","0.152019077569117","1"
"Big worries","1993","Not Employed","East Germany","364","0.274353079575149","0.249588414304444","0.299117744845853","1"
"Big worries","1993","Employed","West Germany","1071","0.146385058838766","0.137520074826639","0.155250042850893","1"
"Big worries","1993","Employed","East Germany","707","0.282307551035788","0.26491856512859","0.299696536942987","1"
"No worries","1993","Not Employed","East Germany","258","0.229776359115051","0.206426946577759","0.253125771652344","3"
"No worries","1993","Not Employed","West Germany","1193","0.422741453063796","0.40548492853819","0.439997977589402","3"
"No worries","1993","Employed","West Germany","1838","0.328313956746703","0.316537180830196","0.34009073266321","3"
"No worries","1993","Employed","East Germany","359","0.143883299408883","0.130324679122595","0.15744191969517","3"
"Some worries","1993","Not Employed","West Germany","1409","0.43735705235623","0.420028382169901","0.454685722542559","2"
"Some worries","1993","Not Employed","East Germany","625","0.4958705613098","0.468120109604452","0.523621013015147","2"
"Some worries","1993","Employed","West Germany","3199","0.525300984414532","0.512777884380834","0.537824084448229","2"
"Some worries","1993","Employed","East Germany","1508","0.573809149555329","0.554704916162697","0.592913382947961","2"
"Big worries","1994","Not Employed","West Germany","624","0.160912948612069","0.148201513614854","0.173624383609284","1"
"Big worries","1994","Not Employed","East Germany","367","0.236980271188078","0.214135698284647","0.259824844091509","1"
"Big worries","1994","Employed","West Germany","1193","0.182738449931703","0.172860770447535","0.192616129415871","1"
"Big worries","1994","Employed","East Germany","628","0.261722063646237","0.24429842834831","0.279145698944165","1"
"No worries","1994","Not Employed","West Germany","1105","0.372331115804641","0.355607678723825","0.389054552885456","3"
"No worries","1994","Not Employed","East Germany","267","0.244307316598745","0.221223909610601","0.267390723586888","3"
"No worries","1994","Employed","West Germany","1603","0.303806140155218","0.292051135760346","0.315561144550091","3"
"No worries","1994","Employed","East Germany","264","0.119656183869936","0.106791403025734","0.132520964714138","3"
"Some worries","1994","Not Employed","West Germany","1481","0.466755935583291","0.449497416999432","0.484014454167149","2"
"Some worries","1994","Not Employed","East Germany","697","0.518712412213178","0.491869803900654","0.545555020525702","2"
"Some worries","1994","Employed","West Germany","3084","0.513455409913079","0.50068008015495","0.526230739671207","2"
"Some worries","1994","Employed","East Germany","1553","0.618621752483827","0.599368716959649","0.637874788008004","2"
"Big worries","1995","Not Employed","West Germany","671","0.156284851305579","0.144218464531762","0.168351238079396","1"
"Big worries","1995","Not Employed","East Germany","335","0.246374267678888","0.222896517045274","0.269852018312502","1"
"Big worries","1995","Employed","West Germany","1144","0.162499772741685","0.153239059049207","0.171760486434163","1"
"Big worries","1995","Employed","East Germany","566","0.232236678409709","0.215257997014453","0.249215359804964","1"
"No worries","1995","Not Employed","West Germany","1281","0.42458224984921","0.408157702066077","0.441006797632343","3"
"No worries","1995","Not Employed","East Germany","330","0.293329214153085","0.268522617736672","0.318135810569498","3"
"No worries","1995","Employed","West Germany","1755","0.319289379587694","0.307586328211001","0.330992430964387","3"
"No worries","1995","Employed","East Germany","345","0.148339248402145","0.134047471547803","0.162631025256486","3"
"Some worries","1995","Not Employed","West Germany","1527","0.419132898845211","0.402737003328257","0.435528794362165","2"
"Some worries","1995","Not Employed","East Germany","629","0.460296518168027","0.433139792342386","0.487453243993668","2"
"Some worries","1995","Employed","West Germany","3197","0.518210847670621","0.505667675877091","0.530754019464151","2"
"Some worries","1995","Employed","East Germany","1465","0.619424073188146","0.599901387172583","0.638946759203709","2"
"Big worries","1996","Not Employed","West Germany","619","0.140694383431678","0.128923520796688","0.152465246066667","1"
"Big worries","1996","Not Employed","East Germany","313","0.2208580131037","0.198238579865814","0.243477446341586","1"
"Big worries","1996","Employed","West Germany","1107","0.162146577683491","0.152845027319544","0.171448128047437","1"
"Big worries","1996","Employed","East Germany","555","0.233938154017523","0.21698393544365","0.250892372591396","1"
"No worries","1996","Not Employed","West Germany","1120","0.376545462392861","0.360143070261601","0.39294785452412","3"
"No worries","1996","Not Employed","East Germany","327","0.292822735301415","0.268009501040617","0.317635969562213","3"
"No worries","1996","Employed","West Germany","1609","0.295180496002455","0.283669836414816","0.306691155590094","3"
"No worries","1996","Employed","East Germany","350","0.162369589332234","0.147599813753739","0.177139364910728","3"
"Some worries","1996","Not Employed","West Germany","1613","0.482760154175462","0.46584376057513","0.499676547775793","2"
"Some worries","1996","Not Employed","East Germany","652","0.486319251594885","0.459065630727585","0.513572872462185","2"
"Some worries","1996","Employed","West Germany","3316","0.542672926314054","0.530101054087843","0.555244798540266","2"
"Some worries","1996","Employed","East Germany","1490","0.603692256650243","0.584102934253975","0.623281579046512","2"
"Big worries","1997","Not Employed","West Germany","733","0.186013153290461","0.172931789310259","0.199094517270663","1"
"Big worries","1997","Not Employed","East Germany","346","0.244429824299504","0.22129028792678","0.267569360672228","1"
"Big worries","1997","Employed","West Germany","1189","0.183634660297475","0.173694167241552","0.193575153353399","1"
"Big worries","1997","Employed","East Germany","608","0.270788496012688","0.252679176327794","0.288897815697582","1"
"No worries","1997","Not Employed","West Germany","1023","0.337004884886962","0.321114084545899","0.352895685228025","3"
"No worries","1997","Not Employed","East Germany","245","0.219648273700804","0.197356262798749","0.241940284602859","3"
"No worries","1997","Employed","West Germany","1268","0.241908085997659","0.230913612308552","0.252902559686765","3"
"No worries","1997","Employed","East Germany","226","0.11110594284826","0.0982987508419612","0.123913134854558","3"
"Some worries","1997","Not Employed","West Germany","1643","0.476981961822577","0.460190758512493","0.493773165132661","2"
"Some worries","1997","Not Employed","East Germany","734","0.535921901999692","0.509069295902214","0.56277450809717","2"
"Some worries","1997","Employed","West Germany","3371","0.574457253704866","0.561763537797681","0.587150969612052","2"
"Some worries","1997","Employed","East Germany","1479","0.618105561139053","0.598305648811486","0.637905473466619","2"
"Big worries","1998","Not Employed","West Germany","872","0.194418788064889","0.182111361550924","0.206726214578855","1"
"Big worries","1998","Not Employed","East Germany","421","0.267615518718224","0.24458895499924","0.290642082437209","1"
"Big worries","1998","Employed","West Germany","1523","0.2295689234208","0.219271130032495","0.239866716809104","1"
"Big worries","1998","Employed","East Germany","787","0.333594147774839","0.314931791725191","0.352256503824487","1"
"No worries","1998","Not Employed","West Germany","1217","0.336234921811347","0.321543220854572","0.350926622768121","3"
"No worries","1998","Not Employed","East Germany","308","0.249544409326329","0.227036231389517","0.27205258726314","3"
"No worries","1998","Employed","West Germany","1481","0.246597616001032","0.236043334802551","0.257151897199513","3"
"No worries","1998","Employed","East Germany","280","0.119339764134773","0.106508051079195","0.132171477190351","3"
"Some worries","1998","Not Employed","West Germany","1883","0.469346290123764","0.453826145345971","0.484866434901557","2"
"Some worries","1998","Not Employed","East Germany","691","0.482840071955447","0.456849370243463","0.508830773667432","2"
"Some worries","1998","Employed","West Germany","3403","0.523833460578168","0.511604296158892","0.536062624997444","2"
"Some worries","1998","Employed","East Germany","1385","0.547066088090388","0.527363413964359","0.566768762216416","2"
"Big worries","1999","Not Employed","West Germany","665","0.155961863379556","0.144038565306356","0.167885161452756","1"
"Big worries","1999","Not Employed","East Germany","290","0.196865479046741","0.175855878039865","0.217875080053617","1"
"Big worries","1999","Employed","West Germany","1082","0.163196796953958","0.154116822813381","0.172276771094535","1"
"Big worries","1999","Employed","East Germany","576","0.232599149808118","0.21575593585728","0.249442363758957","1"
"No worries","1999","Not Employed","West Germany","1339","0.419163494303454","0.402948199958628","0.43537878864828","3"
"No worries","1999","Not Employed","East Germany","374","0.317347337959813","0.29275463875432","0.341940037165306","3"
"No worries","1999","Employed","West Germany","1868","0.311061356376882","0.299686905670443","0.32243580708332","3"
"No worries","1999","Employed","East Germany","331","0.150888820471903","0.136618932058597","0.165158708885209","3"
"Some worries","1999","Not Employed","West Germany","1553","0.42487464231699","0.408629713128416","0.441119571505564","2"
"Some worries","1999","Not Employed","East Germany","712","0.485787182993446","0.459379314483347","0.512195051503544","2"
"Some worries","1999","Employed","West Germany","3413","0.52574184666916","0.513472800365808","0.538010892972512","2"
"Some worries","1999","Employed","East Germany","1510","0.616512029719979","0.597127448817734","0.635896610622223","2"
"Big worries","2000","Not Employed","West Germany","1058","0.141827419307254","0.133491754465266","0.150163084149241","1"
"Big worries","2000","Not Employed","East Germany","478","0.197134033169829","0.180588676271031","0.213679390068626","1"
"Big worries","2000","Employed","West Germany","1800","0.15683015331008","0.15017616687435","0.163484139745811","1"
"Big worries","2000","Employed","East Germany","948","0.264822322597044","0.250432757401218","0.279211887792871","1"
"No worries","2000","Not Employed","West Germany","2957","0.463859455783179","0.451944145412615","0.475774766153743","3"
"No worries","2000","Not Employed","East Germany","694","0.349708239474539","0.329875583895239","0.369540895053839","3"
"No worries","2000","Employed","West Germany","3972","0.348199185094922","0.339481906636999","0.356916463552844","3"
"No worries","2000","Employed","East Germany","608","0.176778746289618","0.164337968524013","0.189219524055223","3"
"Some worries","2000","Not Employed","West Germany","2714","0.394313124909567","0.382636494749341","0.405989755069794","2"
"Some worries","2000","Not Employed","East Germany","1049","0.453157727355632","0.432454905430964","0.473860549280299","2"
"Some worries","2000","Employed","West Germany","5701","0.494970661594998","0.485821998659767","0.504119324530228","2"
"Some worries","2000","Employed","East Germany","2056","0.558398931113338","0.542204653972436","0.57459320825424","2"
"Big worries","2001","Not Employed","West Germany","872","0.137525848285179","0.128768280144816","0.146283416425541","1"
"Big worries","2001","Not Employed","East Germany","467","0.208709461597713","0.191336622776148","0.226082300419277","1"
"Big worries","2001","Employed","West Germany","1569","0.15216600060979","0.145300403221514","0.159031597998065","1"
"Big worries","2001","Employed","East Germany","852","0.271958139282738","0.256838170426565","0.28707810813891","1"
"No worries","2001","Not Employed","West Germany","2678","0.468524081709258","0.455835120509759","0.481213042908756","3"
"No worries","2001","Not Employed","East Germany","654","0.349884192090032","0.329495505081263","0.370272879098801","3"
"No worries","2001","Employed","West Germany","3660","0.353252557547399","0.344116178228078","0.362388936866721","3"
"No worries","2001","Employed","East Germany","584","0.18536240042276","0.172158120012843","0.198566680832677","3"
"Some worries","2001","Not Employed","West Germany","2391","0.393950070005564","0.381525164098767","0.40637497591236","2"
"Some worries","2001","Not Employed","East Germany","981","0.441406346312255","0.420178837967611","0.462633854656899","2"
"Some worries","2001","Employed","West Germany","5285","0.494581441842811","0.485024727494463","0.504138156191159","2"
"Some worries","2001","Employed","East Germany","1891","0.542679460294502","0.525751534894113","0.559607385694891","2"
"Big worries","2002","Not Employed","West Germany","969","0.158090776348509","0.148960214376175","0.167221338320843","1"
"Big worries","2002","Not Employed","East Germany","513","0.23860480668175","0.220366269259327","0.256843344104174","1"
"Big worries","2002","Employed","West Germany","1802","0.181489450274985","0.174433804354573","0.188545096195397","1"
"Big worries","2002","Employed","East Germany","919","0.313506952226306","0.297752531675487","0.329261372777126","1"
"No worries","2002","Not Employed","West Germany","2465","0.390008222680764","0.377801179500581","0.402215265860947","3"
"No worries","2002","Not Employed","East Germany","531","0.265165551307842","0.246276999827155","0.284054102788528","3"
"No worries","2002","Employed","West Germany","3814","0.289610211296105","0.28130684426858","0.297913578323631","3"
"No worries","2002","Employed","East Germany","540","0.149376738355051","0.137271568480591","0.16148190822951","3"
"Some worries","2002","Not Employed","West Germany","2699","0.451901000970727","0.439445455119262","0.464356546822192","2"
"Some worries","2002","Not Employed","East Germany","1054","0.496229642010408","0.474835099432605","0.517624184588211","2"
"Some worries","2002","Employed","West Germany","5847","0.52890033842891","0.519762525488475","0.538038151369344","2"
"Some worries","2002","Employed","East Germany","1872","0.537116309418643","0.52018342733498","0.554049191502306","2"
"Big worries","2003","Not Employed","West Germany","1134","0.19328367864924","0.183313761702316","0.203253595596164","1"
"Big worries","2003","Not Employed","East Germany","611","0.298283742241262","0.278868258116415","0.31769922636611","1"
"Big worries","2003","Employed","West Germany","2375","0.243052567051008","0.234955612957593","0.251149521144423","1"
"Big worries","2003","Employed","East Germany","1030","0.352026843254817","0.33553822222803","0.368515464281604","1"
"No worries","2003","Not Employed","West Germany","2177","0.345310272639472","0.33330544193753","0.357315103341415","3"
"No worries","2003","Not Employed","East Germany","497","0.251777428606705","0.233357986889722","0.270196870323687","3"
"No worries","2003","Employed","West Germany","2802","0.233265626253616","0.225282250868613","0.241249001638619","3"
"No worries","2003","Employed","East Germany","383","0.100417464839101","0.0900411516325527","0.11079377804565","3"
"Some worries","2003","Not Employed","West Germany","2715","0.461406048711287","0.448819521908279","0.473992575514295","2"
"Some worries","2003","Not Employed","East Germany","1025","0.449938829152033","0.428826560934226","0.47105109736984","2"
"Some worries","2003","Employed","West Germany","5603","0.523681806695376","0.514253774894468","0.533109838496283","2"
"Some worries","2003","Employed","East Germany","1810","0.547555691906081","0.530372072238494","0.564739311573668","2"
"Big worries","2004","Not Employed","West Germany","1320","0.236371125185054","0.22561029996874","0.247131950401369","1"
"Big worries","2004","Not Employed","East Germany","725","0.350949219449763","0.330789357455408","0.371109081444118","1"
"Big worries","2004","Employed","West Germany","2370","0.256443778339823","0.248047374729778","0.264840181949869","1"
"Big worries","2004","Employed","East Germany","995","0.370694077981259","0.353628418479565","0.387759737482953","1"
"No worries","2004","Not Employed","West Germany","1920","0.297935506210961","0.286351552019082","0.309519460402841","3"
"No worries","2004","Not Employed","East Germany","370","0.179672064876736","0.163455453613692","0.19588867613978","3"
"No worries","2004","Employed","West Germany","2529","0.207480410061788","0.199683296328405","0.21527752379517","3"
"No worries","2004","Employed","East Germany","379","0.102660119259124","0.0919359487621658","0.113384289756083","3"
"Some worries","2004","Not Employed","West Germany","2748","0.465693368603984","0.453059030224925","0.478327706983044","2"
"Some worries","2004","Not Employed","East Germany","1058","0.469378715673501","0.448298254603922","0.49045917674308","2"
"Some worries","2004","Employed","West Germany","5491","0.536075811598389","0.526486731828741","0.545664891368037","2"
"Some worries","2004","Employed","East Germany","1703","0.526645802759617","0.509004251426401","0.544287354092833","2"
"Big worries","2005","Not Employed","West Germany","1273","0.232546492801078","0.221649902159758","0.243443083442398","1"
"Big worries","2005","Not Employed","East Germany","677","0.347011653753088","0.326666864288282","0.367356443217895","1"
"Big worries","2005","Employed","West Germany","2361","0.26875419870502","0.260021233082346","0.277487164327694","1"
"Big worries","2005","Employed","East Germany","952","0.373969609121041","0.356482563528956","0.391456654713125","1"
"No worries","2005","Not Employed","West Germany","1850","0.298435708465367","0.286633349149208","0.310238067781527","3"
"No worries","2005","Not Employed","East Germany","389","0.197098924677761","0.180096862429099","0.214100986926422","3"
"No worries","2005","Employed","West Germany","2294","0.202305376563859","0.194391769655749","0.210218983471969","3"
"No worries","2005","Employed","East Germany","351","0.0985216609196506","0.0877509569623633","0.109292364876938","3"
"Some worries","2005","Not Employed","West Germany","2651","0.469017798733555","0.456145848705134","0.481889748761975","2"
"Some worries","2005","Not Employed","East Germany","1037","0.455889421569151","0.434603042252872","0.47717580088543","2"
"Some worries","2005","Employed","West Germany","5244","0.528940424731121","0.519107250671662","0.538773598790581","2"
"Some worries","2005","Employed","East Germany","1638","0.527508729959309","0.509465582485784","0.545551877432833","2"
"Big worries","2006","Not Employed","West Germany","1416","0.247720476422687","0.237065765246313","0.25837518759906","1"
"Big worries","2006","Not Employed","East Germany","652","0.311450512357367","0.292182738321113","0.33071828639362","1"
"Big worries","2006","Employed","West Germany","2437","0.27308753412631","0.264505997987886","0.281669070264734","1"
"Big worries","2006","Employed","East Germany","914","0.328335570616275","0.31169403132806","0.344977109904491","1"
"No worries","2006","Not Employed","West Germany","2141","0.309277196597298","0.297869526455835","0.320684866738761","3"
"No worries","2006","Not Employed","East Germany","483","0.224837484218981","0.207467469747536","0.242207498690425","3"
"No worries","2006","Employed","West Germany","2599","0.219918395184326","0.211940766163823","0.227896024204829","3"
"No worries","2006","Employed","East Germany","435","0.127411275473003","0.115595367970079","0.139227182975927","3"
"Some worries","2006","Not Employed","West Germany","2749","0.443002326980015","0.430742035313713","0.455262618646317","2"
"Some worries","2006","Not Employed","East Germany","1084","0.463712003423653","0.442963219540773","0.484460787306532","2"
"Some worries","2006","Employed","West Germany","5319","0.506994070689364","0.497364641347084","0.516623500031643","2"
"Some worries","2006","Employed","East Germany","1710","0.544253153910722","0.526604131048538","0.561902176772905","2"
"Big worries","2007","Not Employed","West Germany","1239","0.235856908795158","0.224968778381097","0.24674503920922","1"
"Big worries","2007","Not Employed","East Germany","604","0.302708736429388","0.283040200138319","0.322377272720458","1"
"Big worries","2007","Employed","West Germany","2015","0.236295555219972","0.227816353586449","0.244774756853496","1"
"Big worries","2007","Employed","East Germany","840","0.340676168983983","0.323450696068273","0.357901641899694","1"
"No worries","2007","Not Employed","West Germany","2108","0.326232312348125","0.314208000131775","0.338256624564475","3"
"No worries","2007","Not Employed","East Germany","440","0.212753125772652","0.195232649850481","0.230273601694823","3"
"No worries","2007","Employed","West Germany","2616","0.2424279575509","0.233873985079839","0.250981930021961","3"
"No worries","2007","Employed","East Germany","446","0.142283680408146","0.129586705193125","0.154980655623166","3"
"Some worries","2007","Not Employed","West Germany","2493","0.437910778856717","0.425186384697712","0.450635173015721","2"
"Some worries","2007","Not Employed","East Germany","1052","0.484538137797959","0.463143018915366","0.505933256680553","2"
"Some worries","2007","Employed","West Germany","5011","0.521276487229128","0.511305435375663","0.531247539082593","2"
"Some worries","2007","Employed","East Germany","1622","0.517040150607871","0.498877947070852","0.535202354144889","2"
"Big worries","2008","Not Employed","West Germany","952","0.204466437798815","0.193783362292734","0.215149513304896","1"
"Big worries","2008","Not Employed","East Germany","503","0.274890744468933","0.255235518143154","0.294545970794712","1"
"Big worries","2008","Employed","West Germany","1627","0.201765643040695","0.193517438308365","0.210013847773026","1"
"Big worries","2008","Employed","East Germany","699","0.285095635218919","0.268364665379248","0.301826605058589","1"
"No worries","2008","Not Employed","West Germany","2165","0.356892987389012","0.344202840205479","0.369583134572544","3"
"No worries","2008","Not Employed","East Germany","468","0.227679518572048","0.209218441974233","0.246140595169864","3"
"No worries","2008","Employed","West Germany","2690","0.260039179201789","0.251023584657303","0.269054773746275","3"
"No worries","2008","Employed","East Germany","488","0.146973972554577","0.133851876408421","0.160096068700734","3"
"Some worries","2008","Not Employed","West Germany","2358","0.438640574812173","0.425496472235735","0.451784677388612","2"
"Some worries","2008","Not Employed","East Germany","1011","0.497429736959019","0.475417684857877","0.519441789060161","2"
"Some worries","2008","Employed","West Germany","4777","0.538195177757516","0.527948814490893","0.548441541024139","2"
"Some worries","2008","Employed","East Germany","1610","0.567930392226504","0.549572353898943","0.586288430554065","2"
"Big worries","2009","Not Employed","West Germany","934","0.210623317521707","0.199291734843631","0.221954900199784","1"
"Big worries","2009","Not Employed","East Germany","504","0.276643832293511","0.256325182584945","0.296962482002076","1"
"Big worries","2009","Employed","West Germany","1881","0.238912180897626","0.22985554732667","0.247968814468581","1"
"Big worries","2009","Employed","East Germany","742","0.314088239833196","0.296561172393636","0.331615307272756","1"
"No worries","2009","Not Employed","West Germany","1728","0.310571427420647","0.29771203087861","0.323430823962684","3"
"No worries","2009","Not Employed","East Germany","374","0.20554303940669","0.187188443521767","0.223897635291613","3"
"No worries","2009","Employed","West Germany","1999","0.207064667046422","0.198458651050164","0.215670683042679","3"
"No worries","2009","Employed","East Germany","398","0.132707858275699","0.11989693821655","0.145518778334848","3"
"Some worries","2009","Not Employed","West Germany","2312","0.478805255057646","0.464922531722979","0.492687978392312","2"
"Some worries","2009","Not Employed","East Germany","984","0.517813128299799","0.495116963715096","0.540509292884503","2"
