"plh0033","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1987","Urban Area","West Germany","3034","0.412022767539453","0.401385722453424","0.422659812625483"
"No worries","1987","Urban Area","East Germany","","","",""
"No worries","1987","Rural Area","West Germany","761","0.384024047698075","0.363306003688724","0.404742091707426"
"No worries","1987","Rural Area","East Germany","","","",""
"Big worries","1988","Urban Area","West Germany","1408","0.149174340217664","0.141312857474758","0.15703582296057"
"Big worries","1988","Urban Area","East Germany","","","",""
"Big worries","1988","Rural Area","West Germany","368","0.170647822044809","0.154143879912807","0.18715176417681"
"Big worries","1988","Rural Area","East Germany","","","",""
"Some worries","1988","Urban Area","West Germany","3649","0.439025556454107","0.428074562171392","0.449976550736821"
"Some worries","1988","Urban Area","East Germany","","","",""
"Some worries","1988","Rural Area","West Germany","934","0.45608202613037","0.434231796451962","0.477932255808779"
"Some worries","1988","Rural Area","East Germany","","","",""
"No worries","1988","Urban Area","West Germany","2832","0.411800103328229","0.400939778611901","0.422660428044557"
"No worries","1988","Urban Area","East Germany","","","",""
"No worries","1988","Rural Area","West Germany","694","0.373270151824821","0.352051409272242","0.3944888943774"
"No worries","1988","Rural Area","East Germany","","","",""
"Big worries","1989","Urban Area","West Germany","1171","0.119248344386004","0.111996529540098","0.12650015923191"
"Big worries","1989","Urban Area","East Germany","","","",""
"Big worries","1989","Rural Area","West Germany","299","0.149404181719308","0.133311240980649","0.165497122457967"
"Big worries","1989","Rural Area","East Germany","","","",""
"Some worries","1989","Urban Area","West Germany","3373","0.423286827725411","0.412231003983279","0.434342651467542"
"Some worries","1989","Urban Area","East Germany","","","",""
"Some worries","1989","Rural Area","West Germany","883","0.437142984353736","0.414750451916103","0.459535516791368"
"Some worries","1989","Rural Area","East Germany","","","",""
"No worries","1989","Urban Area","West Germany","3128","0.457464827888585","0.446317093880028","0.468612561897143"
"No worries","1989","Urban Area","East Germany","","","",""
"No worries","1989","Rural Area","West Germany","703","0.413452833926956","0.391221942855667","0.435683724998245"
"No worries","1989","Rural Area","East Germany","","","",""
"Big worries","1990","Urban Area","West Germany","1140","0.119313720275375","0.111977973738414","0.126649466812337"
"Big worries","1990","Urban Area","East Germany","469","0.296955115530175","0.274112381183282","0.319797849877067"
"Big worries","1990","Rural Area","West Germany","305","0.14822489563071","0.132197234788676","0.164252556472744"
"Big worries","1990","Rural Area","East Germany","826","0.275989903108659","0.259465089231369","0.292514716985948"
"Some worries","1990","Urban Area","West Germany","3200","0.407081055293636","0.395963056627046","0.418199053960226"
"Some worries","1990","Urban Area","East Germany","885","0.56843645073683","0.543675090703771","0.59319781076989"
"Some worries","1990","Rural Area","West Germany","847","0.433482742229402","0.411129548903486","0.455835935555319"
"Some worries","1990","Rural Area","East Germany","1644","0.582951489829326","0.564723987452456","0.601178992206196"
"No worries","1990","Urban Area","West Germany","3161","0.473605224430989","0.4623058985111","0.484904550350877"
"No worries","1990","Urban Area","East Germany","183","0.134608433732995","0.117545503227764","0.151671364238226"
"No worries","1990","Rural Area","West Germany","736","0.418292362139888","0.396041878955742","0.440542845324033"
"No worries","1990","Rural Area","East Germany","341","0.141058607062016","0.128190957352938","0.153926256771093"
"Big worries","1991","Urban Area","West Germany","954","0.103661062378086","0.0967453753741759","0.110576749381996"
"Big worries","1991","Urban Area","East Germany","516","0.376369729175484","0.350771506588428","0.401967951762539"
"Big worries","1991","Rural Area","West Germany","253","0.123631489588686","0.108976715170815","0.138286264006557"
"Big worries","1991","Rural Area","East Germany","1058","0.37981241082238","0.361437433767754","0.398187387877006"
"Some worries","1991","Urban Area","West Germany","3328","0.42422056825798","0.413007736541024","0.435433399974936"
"Some worries","1991","Urban Area","East Germany","708","0.503183502945227","0.476765494459237","0.529601511431217"
"Some worries","1991","Rural Area","West Germany","885","0.430538243903989","0.408493281945902","0.452583205862076"
"Some worries","1991","Rural Area","East Germany","1379","0.509094709699556","0.490167837823735","0.528021581575377"
"No worries","1991","Urban Area","West Germany","3181","0.472118369363934","0.46079214672639","0.483444592001477"
"No worries","1991","Urban Area","East Germany","152","0.120446767879289","0.103249180936091","0.137644354822487"
"No worries","1991","Rural Area","West Germany","800","0.445830266507325","0.423700472046644","0.467960060968007"
"No worries","1991","Rural Area","East Germany","243","0.111092879478064","0.0991954812528034","0.122990277703325"
"Big worries","1992","Urban Area","West Germany","1199","0.134153475150683","0.126370356404408","0.141936593896958"
"Big worries","1992","Urban Area","East Germany","446","0.308082374875617","0.283687449299121","0.332477300452114"
"Big worries","1992","Rural Area","West Germany","285","0.133556908409529","0.118348821010235","0.148764995808823"
"Big worries","1992","Rural Area","East Germany","779","0.305641435021672","0.287499521132253","0.323783348911092"
"Some worries","1992","Urban Area","West Germany","3442","0.460050287045149","0.448668471474471","0.471432102615827"
"Some worries","1992","Urban Area","East Germany","754","0.542926370660874","0.51660536824268","0.569247373079068"
"Some worries","1992","Rural Area","West Germany","995","0.515344160183108","0.493001401034394","0.537686919331821"
"Some worries","1992","Rural Area","East Germany","1403","0.5566013579572","0.537037504645213","0.576165211269187"
"No worries","1992","Urban Area","West Germany","2725","0.405796237804168","0.394582408513035","0.417010067095301"
"No worries","1992","Urban Area","East Germany","176","0.148991254463508","0.13017703203623","0.167805476890787"
"No worries","1992","Rural Area","West Germany","642","0.351098931407363","0.329759865839735","0.372437996974991"
"No worries","1992","Rural Area","East Germany","295","0.137757207021128","0.124184794887693","0.151329619154563"
"Big worries","1993","Urban Area","West Germany","1303","0.144201907871102","0.136160945624649","0.152242870117556"
"Big worries","1993","Urban Area","East Germany","415","0.319201865905211","0.294561983488557","0.343841748321864"
"Big worries","1993","Rural Area","West Germany","314","0.142666433689576","0.127039226381037","0.158293640998114"
"Big worries","1993","Rural Area","East Germany","656","0.254733370679852","0.237466301718929","0.272000439640776"
"Some worries","1993","Urban Area","West Germany","3583","0.479009736792767","0.467575061489421","0.490444412096113"
"Some worries","1993","Urban Area","East Germany","735","0.512759413227179","0.486339870796481","0.539178955657876"
"Some worries","1993","Rural Area","West Germany","1025","0.532148116801322","0.509852678579231","0.554443555023414"
"Some worries","1993","Rural Area","East Germany","1398","0.561533685732464","0.541869503573634","0.581197867891293"
"No worries","1993","Urban Area","West Germany","2446","0.376788355336131","0.365696520888562","0.3878801897837"
"No worries","1993","Urban Area","East Germany","225","0.168038720867611","0.148275715781643","0.187801725953578"
"No worries","1993","Rural Area","West Germany","585","0.325185449509102","0.304253806040726","0.346117092977477"
"No worries","1993","Rural Area","East Germany","392","0.183732943587684","0.168385730759743","0.199080156415625"
"Big worries","1994","Urban Area","West Germany","1466","0.171122091781075","0.16242770363603","0.17981647992612"
"Big worries","1994","Urban Area","East Germany","345","0.244580082873848","0.221777369683404","0.267382796064293"
"Big worries","1994","Rural Area","West Germany","351","0.183867596670363","0.166366261109274","0.201368932231452"
"Big worries","1994","Rural Area","East Germany","650","0.255317147648744","0.237912102484238","0.272722192813251"
"Some worries","1994","Urban Area","West Germany","3559","0.488902868054503","0.477362923651986","0.50044281245702"
"Some worries","1994","Urban Area","East Germany","816","0.581691576950932","0.555523219847273","0.607859934054591"
"Some worries","1994","Rural Area","West Germany","1006","0.5148146489527","0.492234980040093","0.537394317865308"
"Some worries","1994","Rural Area","East Germany","1434","0.572772909614423","0.553027319750005","0.59251849947884"
"No worries","1994","Urban Area","West Germany","2183","0.339975040164422","0.329039395286562","0.350910685042282"
"No worries","1994","Urban Area","East Germany","204","0.17372834017522","0.153629151403119","0.19382752894732"
"No worries","1994","Rural Area","West Germany","525","0.301317754376937","0.280588174698332","0.322047334055541"
"No worries","1994","Rural Area","East Germany","327","0.171909942736833","0.156849464295712","0.186970421177954"
"Big worries","1995","Urban Area","West Germany","1479","0.163365051659176","0.155025341512501","0.171704761805851"
"Big worries","1995","Urban Area","East Germany","305","0.249710767605588","0.225829828274065","0.27359170693711"
"Big worries","1995","Rural Area","West Germany","336","0.148094384279926","0.132627835833176","0.163560932726676"
"Big worries","1995","Rural Area","East Germany","596","0.231817006163335","0.214962158163096","0.248671854163574"
"Some worries","1995","Urban Area","West Germany","3653","0.463763151798156","0.45251373974788","0.475012563848432"
"Some worries","1995","Urban Area","East Germany","720","0.55040855313125","0.522963124307357","0.577853981955144"
"Some worries","1995","Rural Area","West Germany","1071","0.522873511636279","0.501124303217903","0.544622720054655"
"Some worries","1995","Rural Area","East Germany","1374","0.550935511513413","0.531068863858161","0.570802159168665"
"No worries","1995","Urban Area","West Germany","2417","0.372871796542668","0.361963390075263","0.383780203010073"
"No worries","1995","Urban Area","East Germany","237","0.199880679263162","0.177816834121374","0.221944524404951"
"No worries","1995","Rural Area","West Germany","619","0.329032104083796","0.308572445688024","0.349491762479567"
"No worries","1995","Rural Area","East Germany","438","0.217247482323253","0.200776880722831","0.233718083923674"
"Big worries","1996","Urban Area","West Germany","1369","0.149812362206718","0.141656160240827","0.15796856417261"
"Big worries","1996","Urban Area","East Germany","302","0.236050317082896","0.212930719964146","0.259169914201647"
"Big worries","1996","Rural Area","West Germany","357","0.165427002644834","0.149255533345113","0.181598471944554"
"Big worries","1996","Rural Area","East Germany","566","0.223568654023447","0.206868699471886","0.240268608575008"
"Some worries","1996","Urban Area","West Germany","3848","0.518275092750712","0.506855871900229","0.529694313601196"
"Some worries","1996","Urban Area","East Germany","748","0.547772800980426","0.520675616883665","0.574869985077186"
"Some worries","1996","Rural Area","West Germany","1081","0.516998663798331","0.495249979350957","0.538747348245705"
"Some worries","1996","Rural Area","East Germany","1394","0.556997590797616","0.537086823102221","0.57690835849301"
"No worries","1996","Urban Area","West Germany","2138","0.331912545042569","0.321150736917959","0.342674353167179"
"No worries","1996","Urban Area","East Germany","246","0.216176881936678","0.193765984468288","0.238587779405068"
"No worries","1996","Rural Area","West Germany","590","0.317574333556835","0.297313164995358","0.337835502118312"
"No worries","1996","Rural Area","East Germany","431","0.219433755178937","0.202844957750628","0.236022552607246"
"Big worries","1997","Urban Area","West Germany","1556","0.18480003574594","0.175863235976639","0.193736835515241"
"Big worries","1997","Urban Area","East Germany","319","0.238492903537001","0.215064104690579","0.261921702383423"
"Big worries","1997","Rural Area","West Germany","366","0.184236005264251","0.167160049676908","0.201311960851595"
"Big worries","1997","Rural Area","East Germany","635","0.271987635462664","0.254061242161861","0.289914028763468"
"Some worries","1997","Urban Area","West Germany","3866","0.527762725650729","0.516268005168801","0.539257446132658"
"Some worries","1997","Urban Area","East Germany","797","0.607823319571741","0.580981937264945","0.634664701878537"
"Some worries","1997","Rural Area","West Germany","1148","0.553543204869918","0.531646388490783","0.575440021249054"
"Some worries","1997","Rural Area","East Germany","1416","0.5668026849438","0.546840513113774","0.586764856773826"
"No worries","1997","Urban Area","West Germany","1824","0.28743723860333","0.27701689587398","0.29785758133268"
"No worries","1997","Urban Area","East Germany","155","0.153683776891258","0.133856838309106","0.17351071547341"
"No worries","1997","Rural Area","West Germany","466","0.26222078986583","0.242847103578213","0.281594476153448"
"No worries","1997","Rural Area","East Germany","316","0.161209679593535","0.146395717654298","0.176023641532773"
"Big worries","1998","Urban Area","West Germany","1890","0.213247180598759","0.204312245181689","0.222182116015828"
"Big worries","1998","Urban Area","East Germany","387","0.297254673870615","0.272551739560081","0.32195760818115"
"Big worries","1998","Rural Area","West Germany","505","0.218810640999084","0.201936144695912","0.235685137302255"
"Big worries","1998","Rural Area","East Germany","821","0.308981335873475","0.291071412032658","0.326891259714293"
"Some worries","1998","Urban Area","West Germany","4066","0.495936176265679","0.485029654404997","0.506842698126361"
"Some worries","1998","Urban Area","East Germany","715","0.524109211522699","0.497116298193317","0.551102124852081"
"Some worries","1998","Rural Area","West Germany","1220","0.51624648617263","0.495849826001419","0.536643146343841"
"Some worries","1998","Rural Area","East Germany","1361","0.516057650909529","0.496687694128493","0.535427607690564"
"No worries","1998","Urban Area","West Germany","2117","0.290816643135562","0.280910159856297","0.300723126414827"
"No worries","1998","Urban Area","East Germany","213","0.178636114606686","0.157932906464758","0.199339322748614"
"No worries","1998","Rural Area","West Germany","581","0.264942872828286","0.246931156166348","0.282954589490225"
"No worries","1998","Rural Area","East Germany","375","0.174961013216996","0.1602348162414","0.189687210192592"
"Big worries","1999","Urban Area","West Germany","1423","0.165852714378057","0.157546544589793","0.17415888416632"
"Big worries","1999","Urban Area","East Germany","252","0.188744105740851","0.167431878487126","0.210056332994576"
"Big worries","1999","Rural Area","West Germany","324","0.140808130213444","0.126329609571289","0.155286650855599"
"Big worries","1999","Rural Area","East Germany","614","0.233183891513969","0.216601515428118","0.24976626759982"
"Some worries","1999","Urban Area","West Germany","3812","0.478216355156123","0.46706120075882","0.489371509553427"
"Some worries","1999","Urban Area","East Germany","782","0.582675158879441","0.55581778303283","0.609532534726051"
"Some worries","1999","Rural Area","West Germany","1154","0.508947495586183","0.488137801281787","0.529757189890579"
"Some worries","1999","Rural Area","East Germany","1440","0.547009274379384","0.527488642386508","0.56652990637226"
"No worries","1999","Urban Area","West Germany","2468","0.35593093046582","0.345238726650634","0.366623134281006"
"No worries","1999","Urban Area","East Germany","261","0.228580735379708","0.205710098439648","0.251451372319769"
"No worries","1999","Rural Area","West Germany","739","0.350244374200373","0.330386815603289","0.370101932797458"
"No worries","1999","Rural Area","East Germany","444","0.219806834106647","0.20356730094307","0.236046367270225"
"Big worries","2000","Urban Area","West Germany","2252","0.154886265910091","0.148866060903914","0.160906470916268"
"Big worries","2000","Urban Area","East Germany","425","0.216091020012395","0.197657219582893","0.234524820441897"
"Big worries","2000","Rural Area","West Germany","606","0.137730188346342","0.127463257744886","0.147997118947799"
"Big worries","2000","Rural Area","East Germany","1001","0.245351337268402","0.231881210726669","0.258821463810136"
"Some worries","2000","Urban Area","West Germany","6299","0.448144806165898","0.439869787219042","0.456419825112753"
"Some worries","2000","Urban Area","East Germany","1051","0.533563958561211","0.511220366413305","0.555907550709116"
"Some worries","2000","Rural Area","West Germany","2116","0.48081120786445","0.465926016900639","0.495696398828261"
"Some worries","2000","Rural Area","East Germany","2056","0.502911200542267","0.487259277627298","0.518563123457237"
"No worries","2000","Urban Area","West Germany","5323","0.396968927924011","0.388827598119208","0.405110257728815"
"No worries","2000","Urban Area","East Germany","439","0.250345021426394","0.230942244251826","0.269747798600963"
"No worries","2000","Rural Area","West Germany","1606","0.381458603789208","0.366987136824156","0.39593007075426"
"No worries","2000","Rural Area","East Germany","863","0.251737462189331","0.238151012540582","0.265323911838079"
"Big worries","2001","Urban Area","West Germany","1885","0.146648276443451","0.140471450905954","0.152825101980947"
"Big worries","2001","Urban Area","East Germany","416","0.229682482828012","0.210266961706689","0.249098003949335"
"Big worries","2001","Rural Area","West Germany","556","0.146279238844961","0.135123838336922","0.157434639353"
"Big worries","2001","Rural Area","East Germany","903","0.252688818737263","0.23854463322444","0.266833004250087"
"Some worries","2001","Urban Area","West Germany","5801","0.453460971990367","0.444768498681638","0.462153445299097"
"Some worries","2001","Urban Area","East Germany","971","0.520638461917109","0.497578958830491","0.543697965003727"
"Some worries","2001","Rural Area","West Germany","1875","0.464859998512924","0.449115432438776","0.480604564587071"
"Some worries","2001","Rural Area","East Germany","1901","0.487939869629844","0.47167023405372","0.504209505205967"
"No worries","2001","Urban Area","West Germany","4914","0.399890751566182","0.391337157053756","0.408444346078609"
"No worries","2001","Urban Area","East Germany","416","0.249679055254879","0.229700465978007","0.269657644531751"
"No worries","2001","Rural Area","West Germany","1424","0.388860762642115","0.373472023227995","0.404249502056236"
"No worries","2001","Rural Area","East Germany","822","0.259371311632893","0.245105534810523","0.273637088455263"
"Big worries","2002","Urban Area","West Germany","2182","0.175248211284251","0.168850706568707","0.181645715999795"
"Big worries","2002","Urban Area","East Germany","464","0.264719522919269","0.244555521024584","0.284883524813955"
"Big worries","2002","Rural Area","West Germany","589","0.16285601452873","0.151456206188134","0.174255822869326"
"Big worries","2002","Rural Area","East Germany","968","0.288586562278229","0.273764796322439","0.303408328234019"
"Some worries","2002","Urban Area","West Germany","6498","0.492115101817863","0.483702347993474","0.500527855642253"
"Some worries","2002","Urban Area","East Germany","984","0.530802210352156","0.50799345607496","0.553610964629352"
"Some worries","2002","Rural Area","West Germany","2048","0.521494270194815","0.506071445940379","0.536917094449252"
"Some worries","2002","Rural Area","East Germany","1942","0.51283445728364","0.496484081180159","0.52918483338712"
"No worries","2002","Urban Area","West Germany","4886","0.332636686897886","0.324708234516947","0.340565139278824"
"No worries","2002","Urban Area","East Germany","391","0.204478266728575","0.186044808106279","0.222911725350871"
"No worries","2002","Rural Area","West Germany","1393","0.315649715276455","0.30130019127368","0.329999239279229"
"No worries","2002","Rural Area","East Germany","680","0.198578980438132","0.185529360315504","0.211628600560759"
"Big worries","2003","Urban Area","West Germany","2785","0.228149795338598","0.220940338296888","0.235359252380309"
"Big worries","2003","Urban Area","East Germany","530","0.305196847166043","0.284121762063227","0.326271932268859"
"Big worries","2003","Rural Area","West Germany","724","0.206291090174835","0.19341031315903","0.21917186719064"
"Big worries","2003","Rural Area","East Germany","1111","0.33883569148989","0.3232041182013","0.35446726477848"
"Some worries","2003","Urban Area","West Germany","6348","0.495712327357874","0.487122586927214","0.504302067788534"
"Some worries","2003","Urban Area","East Germany","998","0.512555071357703","0.489678998503571","0.535431144211836"
"Some worries","2003","Rural Area","West Germany","1970","0.509265549107247","0.493352015647022","0.525179082567472"
"Some worries","2003","Rural Area","East Germany","1837","0.498062835036743","0.481550056359335","0.514575613714152"
"No worries","2003","Urban Area","West Germany","3882","0.276137877303528","0.268456892217596","0.28381886238946"
"No worries","2003","Urban Area","East Germany","306","0.182248081476253","0.164579947094142","0.199916215858365"
"No worries","2003","Rural Area","West Germany","1097","0.284443360717918","0.270082148256522","0.298804573179314"
"No worries","2003","Rural Area","East Germany","574","0.163101473473367","0.150899817971689","0.175303128975045"
"Big worries","2004","Urban Area","West Germany","2862","0.250377118473537","0.242821285567545","0.25793295137953"
"Big worries","2004","Urban Area","East Germany","583","0.353205116475296","0.331270378293002","0.375139854657589"
"Big worries","2004","Rural Area","West Germany","828","0.241760046581006","0.228054827933682","0.255465265228329"
"Big worries","2004","Rural Area","East Germany","1137","0.365952125965237","0.349775090716206","0.382129161214267"
"Some worries","2004","Urban Area","West Germany","6280","0.50516490824562","0.496445029582564","0.513884786908677"
"Some worries","2004","Urban Area","East Germany","938","0.495955839639761","0.473010659484984","0.518901019794538"
"Some worries","2004","Rural Area","West Germany","1959","0.516205398680483","0.500208634198083","0.532202163162883"
"Some worries","2004","Rural Area","East Germany","1823","0.501976653887389","0.485185042302859","0.518768265471918"
"No worries","2004","Urban Area","West Germany","3487","0.244457973280842","0.23696256962489","0.251953376936795"
"No worries","2004","Urban Area","East Germany","303","0.150839043884943","0.134414717447363","0.167263370322523"
"No worries","2004","Rural Area","West Germany","962","0.242034554738511","0.228324039960782","0.25574506951624"
"No worries","2004","Rural Area","East Germany","446","0.132071220147375","0.120700920526771","0.143441519767979"
"Big worries","2005","Urban Area","West Germany","2850","0.25997132725201","0.252158667981052","0.267783986522969"
"Big worries","2005","Urban Area","East Germany","512","0.320804229366195","0.299008938558887","0.342599520173502"
"Big worries","2005","Rural Area","West Germany","784","0.237256581047537","0.223292360723006","0.251220801372068"
"Big worries","2005","Rural Area","East Germany","1117","0.384429879717335","0.367787089609852","0.401072669824819"
"Some worries","2005","Urban Area","West Germany","6030","0.499397587391127","0.49049161029298","0.508303564489274"
"Some worries","2005","Urban Area","East Germany","970","0.524136942645159","0.500818017957719","0.547455867332598"
"Some worries","2005","Rural Area","West Germany","1865","0.525323850428159","0.508931901632897","0.541715799223422"
"Some worries","2005","Rural Area","East Germany","1705","0.478331412473289","0.46124147015182","0.495421354794758"
"No worries","2005","Urban Area","West Germany","3228","0.240631085356862","0.233017062830845","0.24824510788288"
"No worries","2005","Urban Area","East Germany","280","0.155058827988647","0.13815805283834","0.171959603138953"
"No worries","2005","Rural Area","West Germany","916","0.237419568524304","0.223452045113217","0.25138709193539"
"No worries","2005","Rural Area","East Germany","460","0.137238707809376","0.12546637750496","0.149011038113792"
"Big worries","2006","Urban Area","West Germany","3013","0.269892972970101","0.262188108195435","0.277597837744767"
"Big worries","2006","Urban Area","East Germany","473","0.285130012661192","0.264365336243348","0.305894689079037"
"Big worries","2006","Rural Area","West Germany","840","0.240896254583328","0.227492535931125","0.254299973235532"
"Big worries","2006","Rural Area","East Germany","1093","0.340047489682104","0.3242673556236","0.355827623740607"
"Some worries","2006","Urban Area","West Germany","6046","0.471926774966106","0.463261938888623","0.480591611043588"
"Some worries","2006","Urban Area","East Germany","1022","0.541542590169322","0.518625684555427","0.564459495783218"
"Some worries","2006","Rural Area","West Germany","2022","0.512887766035407","0.497220782001092","0.528554750069721"
"Some worries","2006","Rural Area","East Germany","1772","0.488876478746737","0.472225220204643","0.50552773728883"
"No worries","2006","Urban Area","West Germany","3692","0.258180252063793","0.250584222022964","0.265776282104622"
"No worries","2006","Urban Area","East Germany","321","0.173327397169486","0.155917726776954","0.190737067562018"
"No worries","2006","Rural Area","West Germany","1048","0.246215979381265","0.232712636572041","0.259719322190489"
"No worries","2006","Rural Area","East Germany","597","0.17107603157116","0.158532018678379","0.18362004446394"
"Big worries","2007","Urban Area","West Germany","2520","0.24105551236056","0.233345303325131","0.248765721395989"
"Big worries","2007","Urban Area","East Germany","474","0.321190472002835","0.29918118944461","0.343199754561061"
"Big worries","2007","Rural Area","West Germany","734","0.220468737832936","0.207038063310259","0.233899412355614"
"Big worries","2007","Rural Area","East Germany","970","0.325032755969066","0.308991168171778","0.341074343766354"
"Some worries","2007","Urban Area","West Germany","5638","0.478853077696659","0.469848075072456","0.487858080320862"
"Some worries","2007","Urban Area","East Germany","934","0.494634723713768","0.47106819624342","0.518201251184117"
"Some worries","2007","Rural Area","West Germany","1866","0.519375588540726","0.503189152794447","0.535562024287006"
"Some worries","2007","Rural Area","East Germany","1740","0.506750227027648","0.489627502812166","0.52387295124313"
"No worries","2007","Urban Area","West Germany","3664","0.280091409942781","0.271996888344344","0.288185931541218"
"No worries","2007","Urban Area","East Germany","321","0.184174804283396","0.16590372257423","0.202445885992563"
"No worries","2007","Rural Area","West Germany","1060","0.260155673626337","0.245942391618952","0.274368955633723"
"No worries","2007","Rural Area","East Germany","565","0.168217017003287","0.155406035088701","0.181027998917872"
"Big worries","2008","Urban Area","West Germany","1979","0.207367588731335","0.199835986906617","0.214899190556054"
"Big worries","2008","Urban Area","East Germany","386","0.264127901892181","0.242996015687681","0.285259788096681"
"Big worries","2008","Rural Area","West Germany","600","0.188392038174798","0.175321316210975","0.201462760138621"
"Big worries","2008","Rural Area","East Germany","816","0.289843562488709","0.273890784986266","0.305796339991151"
"Some worries","2008","Urban Area","West Germany","5373","0.490468693375772","0.481181765302484","0.499755621449061"
"Some worries","2008","Urban Area","East Germany","942","0.543692255435045","0.51981769151414","0.567566819355951"
"Some worries","2008","Rural Area","West Germany","1762","0.529676340662981","0.512992391601929","0.546360289724033"
"Some worries","2008","Rural Area","East Germany","1679","0.533769780245461","0.516228767446098","0.551310793044824"
"No worries","2008","Urban Area","West Germany","3779","0.302163717892892","0.293633130623607","0.310694305162177"
"No worries","2008","Urban Area","East Germany","344","0.192179842672774","0.173293789237246","0.211065896108301"
"No worries","2008","Rural Area","West Germany","1076","0.281931621162221","0.266891547949256","0.296971694375185"
"No worries","2008","Rural Area","East Germany","612","0.176386657265831","0.1629845831235","0.189788731408161"
"Big worries","2009","Urban Area","West Germany","2130","0.226939492670509","0.21881935896411","0.235059626376908"
"Big worries","2009","Urban Area","East Germany","387","0.256960674440218","0.235489676379827","0.27843167250061"
"Big worries","2009","Rural Area","West Germany","685","0.232718766941727","0.218233262545757","0.247204271337696"
"Big worries","2009","Rural Area","East Germany","859","0.321849518755968","0.305033421464347","0.338665616047589"
"Some worries","2009","Urban Area","West Germany","5238","0.526534062560258","0.516854427079508","0.536213698041007"
"Some worries","2009","Urban Area","East Germany","908","0.543360675710593","0.518884488983181","0.567836862438005"
"Some worries","2009","Rural Area","West Germany","1710","0.524185222213526","0.507065292378828","0.541305152048224"
"Some worries","2009","Rural Area","East Germany","1630","0.535501946172185","0.517550137196798","0.553453755147572"
"No worries","2009","Urban Area","West Germany","2853","0.246526444769233","0.238171046411998","0.254881843126468"
"No worries","2009","Urban Area","East Germany","296","0.199678649849189","0.180035505039252","0.219321794659127"
"No worries","2009","Rural Area","West Germany","874","0.243096010844747","0.228391521604547","0.257800500084947"
"No worries","2009","Rural Area","East Germany","476","0.142648535071847","0.130060763671916","0.155236306471778"
"Big worries","2010","Urban Area","West Germany","3381","0.233655554922798","0.226598303492066","0.24071280635353"
"Big worries","2010","Urban Area","East Germany","482","0.244969596680237","0.225900763258974","0.2640384301015"
"Big worries","2010","Rural Area","West Germany","1100","0.213978495329573","0.202250059673738","0.225706930985408"
"Big worries","2010","Rural Area","East Germany","1069","0.29669463091881","0.2816126998614","0.311776561976221"
"Some worries","2010","Urban Area","West Germany","6539","0.485572925489693","0.477237559590369","0.493908291389016"
"Some worries","2010","Urban Area","East Germany","1040","0.521048451314393","0.498898608073682","0.543198294555103"
"Some worries","2010","Rural Area","West Germany","2407","0.511301567199576","0.497006149617177","0.525596984781976"
"Some worries","2010","Rural Area","East Germany","1797","0.507292197862903","0.490785737537968","0.523798658187838"
"No worries","2010","Urban Area","West Germany","3891","0.280771519587509","0.273276970769069","0.28826606840595"
