"plh0033","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Hesse","(1c) basic vocational qualification","76","0.179243377477543","0.140930348909313","0.217556406045773"
"Big worries","1984","Hesse","(2b) intermediate general qualification","","","",""
"Big worries","1984","Hesse","(2a) intermediate vocational","","","",""
"Big worries","1984","Hesse","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Hesse","(3a) lower tertiary education","","","",""
"Big worries","1984","Hesse","(3b) higher tertiary education","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(1b) general elementary school","69","0.2673128458546","0.214229087473003","0.320396604236197"
"Big worries","1984","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","65","0.208047077031013","0.163642670800691","0.252451483261335"
"Big worries","1984","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Big worries","1984","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Big worries","1984","Baden-Württemberg","(0) in school","","","",""
"Big worries","1984","Baden-Württemberg","(1a) inadequately completed","78","0.204746021950912","0.159608307513519","0.249883736388305"
"Big worries","1984","Baden-Württemberg","(1b) general elementary school","128","0.164476752612067","0.135226000361157","0.193727504862977"
"Big worries","1984","Baden-Württemberg","(1c) basic vocational qualification","125","0.160326906665233","0.133692522966908","0.186961290363559"
"Big worries","1984","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Big worries","1984","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Big worries","1984","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Big worries","1984","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Big worries","1984","Bavaria","(0) in school","","","",""
"Big worries","1984","Bavaria","(1a) inadequately completed","35","0.231138830175152","0.151262772540664","0.31101488780964"
"Big worries","1984","Bavaria","(1b) general elementary school","106","0.188280406200223","0.153841363607954","0.222719448792491"
"Big worries","1984","Bavaria","(1c) basic vocational qualification","149","0.175230627944969","0.148585611929647","0.20187564396029"
"Big worries","1984","Bavaria","(2b) intermediate general qualification","","","",""
"Big worries","1984","Bavaria","(2a) intermediate vocational","","","",""
"Big worries","1984","Bavaria","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Bavaria","(3a) lower tertiary education","","","",""
"Big worries","1984","Bavaria","(3b) higher tertiary education","","","",""
"Big worries","1984","Berlin","(0) in school","","","",""
"Big worries","1984","Berlin","(1a) inadequately completed","","","",""
"Big worries","1984","Berlin","(1b) general elementary school","30","0.29663320600365","0.202264576090437","0.391001835916864"
"Big worries","1984","Berlin","(1c) basic vocational qualification","","","",""
"Big worries","1984","Berlin","(2b) intermediate general qualification","","","",""
"Big worries","1984","Berlin","(2a) intermediate vocational","","","",""
"Big worries","1984","Berlin","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Berlin","(3a) lower tertiary education","","","",""
"Big worries","1984","Berlin","(3b) higher tertiary education","","","",""
"Big worries","1984","Brandenburg","(0) in school","","","",""
"Big worries","1984","Brandenburg","(1a) inadequately completed","","","",""
"Big worries","1984","Brandenburg","(1b) general elementary school","","","",""
"Big worries","1984","Brandenburg","(1c) basic vocational qualification","","","",""
"Big worries","1984","Brandenburg","(2b) intermediate general qualification","","","",""
"Big worries","1984","Brandenburg","(2a) intermediate vocational","","","",""
"Big worries","1984","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Brandenburg","(3a) lower tertiary education","","","",""
"Big worries","1984","Brandenburg","(3b) higher tertiary education","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Big worries","1984","Saxony","(0) in school","","","",""
"Big worries","1984","Saxony","(1a) inadequately completed","","","",""
"Big worries","1984","Saxony","(1b) general elementary school","","","",""
"Big worries","1984","Saxony","(1c) basic vocational qualification","","","",""
"Big worries","1984","Saxony","(2b) intermediate general qualification","","","",""
"Big worries","1984","Saxony","(2a) intermediate vocational","","","",""
"Big worries","1984","Saxony","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Saxony","(3a) lower tertiary education","","","",""
"Big worries","1984","Saxony","(3b) higher tertiary education","","","",""
"Big worries","1984","Saxony-Anhalt","(0) in school","","","",""
"Big worries","1984","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Big worries","1984","Saxony-Anhalt","(1b) general elementary school","","","",""
"Big worries","1984","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Big worries","1984","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Big worries","1984","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Big worries","1984","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Big worries","1984","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Big worries","1984","Thuringia","(0) in school","","","",""
"Big worries","1984","Thuringia","(1a) inadequately completed","","","",""
"Big worries","1984","Thuringia","(1b) general elementary school","","","",""
"Big worries","1984","Thuringia","(1c) basic vocational qualification","","","",""
"Big worries","1984","Thuringia","(2b) intermediate general qualification","","","",""
"Big worries","1984","Thuringia","(2a) intermediate vocational","","","",""
"Big worries","1984","Thuringia","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","Thuringia","(3a) lower tertiary education","","","",""
"Big worries","1984","Thuringia","(3b) higher tertiary education","","","",""
"Some worries","1984","Schleswig-Holstein","(0) in school","","","",""
"Some worries","1984","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Some worries","1984","Schleswig-Holstein","(1b) general elementary school","","","",""
"Some worries","1984","Schleswig-Holstein","(1c) basic vocational qualification","60","0.353307409664679","0.277067050658173","0.429547768671185"
"Some worries","1984","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Some worries","1984","Schleswig-Holstein","(2a) intermediate vocational","36","0.424868076277703","0.314456778182814","0.535279374372592"
"Some worries","1984","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Some worries","1984","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Some worries","1984","Hamburg","(0) in school","","","",""
"Some worries","1984","Hamburg","(1a) inadequately completed","","","",""
"Some worries","1984","Hamburg","(1b) general elementary school","","","",""
"Some worries","1984","Hamburg","(1c) basic vocational qualification","41","0.36180219645129","0.270325934279652","0.453278458622927"
"Some worries","1984","Hamburg","(2b) intermediate general qualification","","","",""
"Some worries","1984","Hamburg","(2a) intermediate vocational","","","",""
"Some worries","1984","Hamburg","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Hamburg","(3a) lower tertiary education","","","",""
"Some worries","1984","Hamburg","(3b) higher tertiary education","","","",""
"Some worries","1984","Lower Saxony","(0) in school","","","",""
"Some worries","1984","Lower Saxony","(1a) inadequately completed","","","",""
"Some worries","1984","Lower Saxony","(1b) general elementary school","140","0.45475893694942","0.398783666775748","0.510734207123091"
"Some worries","1984","Lower Saxony","(1c) basic vocational qualification","192","0.444296543123573","0.397277102165394","0.491315984081753"
"Some worries","1984","Lower Saxony","(2b) intermediate general qualification","","","",""
"Some worries","1984","Lower Saxony","(2a) intermediate vocational","80","0.478894200325074","0.402438669292403","0.555349731357746"
"Some worries","1984","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Lower Saxony","(3a) lower tertiary education","","","",""
"Some worries","1984","Lower Saxony","(3b) higher tertiary education","","","",""
"Some worries","1984","Bremen","(0) in school","","","",""
"Some worries","1984","Bremen","(1a) inadequately completed","","","",""
"Some worries","1984","Bremen","(1b) general elementary school","","","",""
"Some worries","1984","Bremen","(1c) basic vocational qualification","","","",""
"Some worries","1984","Bremen","(2b) intermediate general qualification","","","",""
"Some worries","1984","Bremen","(2a) intermediate vocational","","","",""
"Some worries","1984","Bremen","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Bremen","(3a) lower tertiary education","","","",""
"Some worries","1984","Bremen","(3b) higher tertiary education","","","",""
"Some worries","1984","North Rhine-Westphalia","(0) in school","","","",""
"Some worries","1984","North Rhine-Westphalia","(1a) inadequately completed","128","0.347811554684162","0.296885854924265","0.398737254444059"
"Some worries","1984","North Rhine-Westphalia","(1b) general elementary school","318","0.396608631994267","0.361290723690728","0.431926540297805"
"Some worries","1984","North Rhine-Westphalia","(1c) basic vocational qualification","509","0.435422375221987","0.406398026248787","0.464446724195186"
"Some worries","1984","North Rhine-Westphalia","(2b) intermediate general qualification","61","0.469248269261173","0.382109811799475","0.556386726722871"
"Some worries","1984","North Rhine-Westphalia","(2a) intermediate vocational","145","0.426853281022697","0.373487442424984","0.48021911962041"
"Some worries","1984","North Rhine-Westphalia","(2c_gen) general maturity certificate","67","0.509948085425588","0.42466848568147","0.595227685169707"
"Some worries","1984","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","58","0.443561643085585","0.357158060118835","0.529965226052334"
"Some worries","1984","North Rhine-Westphalia","(3a) lower tertiary education","30","0.3828056754776","0.272799363432181","0.492811987523019"
"Some worries","1984","North Rhine-Westphalia","(3b) higher tertiary education","40","0.28003906598566","0.20842086732198","0.35165726464934"
"Some worries","1984","Hesse","(0) in school","","","",""
"Some worries","1984","Hesse","(1a) inadequately completed","66","0.374294276744311","0.291104861451756","0.457483692036866"
"Some worries","1984","Hesse","(1b) general elementary school","126","0.403420423703955","0.349244547330692","0.457596300077218"
"Some worries","1984","Hesse","(1c) basic vocational qualification","167","0.428067660093783","0.378642707339071","0.477492612848494"
"Some worries","1984","Hesse","(2b) intermediate general qualification","","","",""
"Some worries","1984","Hesse","(2a) intermediate vocational","60","0.403962833785641","0.324369070561122","0.48355659701016"
"Some worries","1984","Hesse","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Hesse","(3a) lower tertiary education","","","",""
"Some worries","1984","Hesse","(3b) higher tertiary education","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(1b) general elementary school","121","0.424635882475871","0.365347146386494","0.483924618565249"
"Some worries","1984","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","156","0.485586251788912","0.430911722915226","0.540260780662598"
"Some worries","1984","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","37","0.462958272677756","0.35300466453076","0.572911880824752"
"Some worries","1984","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Some worries","1984","Baden-Württemberg","(0) in school","","","",""
"Some worries","1984","Baden-Württemberg","(1a) inadequately completed","110","0.397518941439841","0.342775825220758","0.452262057658923"
"Some worries","1984","Baden-Württemberg","(1b) general elementary school","273","0.427852204022523","0.38881250053987","0.466891907505177"
"Some worries","1984","Baden-Württemberg","(1c) basic vocational qualification","346","0.475511122702506","0.439259052846573","0.511763192558439"
"Some worries","1984","Baden-Württemberg","(2b) intermediate general qualification","32","0.380149559725425","0.271726057526708","0.488573061924142"
"Some worries","1984","Baden-Württemberg","(2a) intermediate vocational","87","0.410049579341203","0.342884980716184","0.477214177966222"
"Some worries","1984","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","35","0.483630366661419","0.372010922219948","0.59524981110289"
"Some worries","1984","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Some worries","1984","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Some worries","1984","Bavaria","(0) in school","","","",""
"Some worries","1984","Bavaria","(1a) inadequately completed","37","0.411253878196808","0.318019681119051","0.504488075274566"
"Some worries","1984","Bavaria","(1b) general elementary school","226","0.434709419531567","0.391039650860407","0.478379188202727"
"Some worries","1984","Bavaria","(1c) basic vocational qualification","370","0.458802133975343","0.423877210206995","0.493727057743691"
"Some worries","1984","Bavaria","(2b) intermediate general qualification","42","0.468464410638802","0.365370904013669","0.571557917263934"
"Some worries","1984","Bavaria","(2a) intermediate vocational","116","0.426021817233085","0.367255665550833","0.484787968915337"
"Some worries","1984","Bavaria","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Bavaria","(2c_voc) vocational maturity certificate","36","0.434484369299329","0.326536278226097","0.54243246037256"
"Some worries","1984","Bavaria","(3a) lower tertiary education","","","",""
"Some worries","1984","Bavaria","(3b) higher tertiary education","38","0.345499389974013","0.251827525638013","0.439171254310012"
"Some worries","1984","Berlin","(0) in school","","","",""
"Some worries","1984","Berlin","(1a) inadequately completed","","","",""
"Some worries","1984","Berlin","(1b) general elementary school","33","0.314297688038736","0.21838739092332","0.410207985154151"
"Some worries","1984","Berlin","(1c) basic vocational qualification","51","0.386871506807026","0.299366332882121","0.474376680731931"
"Some worries","1984","Berlin","(2b) intermediate general qualification","","","",""
"Some worries","1984","Berlin","(2a) intermediate vocational","","","",""
"Some worries","1984","Berlin","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Berlin","(3a) lower tertiary education","","","",""
"Some worries","1984","Berlin","(3b) higher tertiary education","","","",""
"Some worries","1984","Brandenburg","(0) in school","","","",""
"Some worries","1984","Brandenburg","(1a) inadequately completed","","","",""
"Some worries","1984","Brandenburg","(1b) general elementary school","","","",""
"Some worries","1984","Brandenburg","(1c) basic vocational qualification","","","",""
"Some worries","1984","Brandenburg","(2b) intermediate general qualification","","","",""
"Some worries","1984","Brandenburg","(2a) intermediate vocational","","","",""
"Some worries","1984","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Brandenburg","(3a) lower tertiary education","","","",""
"Some worries","1984","Brandenburg","(3b) higher tertiary education","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Some worries","1984","Saxony","(0) in school","","","",""
"Some worries","1984","Saxony","(1a) inadequately completed","","","",""
"Some worries","1984","Saxony","(1b) general elementary school","","","",""
"Some worries","1984","Saxony","(1c) basic vocational qualification","","","",""
"Some worries","1984","Saxony","(2b) intermediate general qualification","","","",""
"Some worries","1984","Saxony","(2a) intermediate vocational","","","",""
"Some worries","1984","Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Saxony","(3a) lower tertiary education","","","",""
"Some worries","1984","Saxony","(3b) higher tertiary education","","","",""
"Some worries","1984","Saxony-Anhalt","(0) in school","","","",""
"Some worries","1984","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Some worries","1984","Saxony-Anhalt","(1b) general elementary school","","","",""
"Some worries","1984","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Some worries","1984","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Some worries","1984","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Some worries","1984","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Some worries","1984","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Some worries","1984","Thuringia","(0) in school","","","",""
"Some worries","1984","Thuringia","(1a) inadequately completed","","","",""
"Some worries","1984","Thuringia","(1b) general elementary school","","","",""
"Some worries","1984","Thuringia","(1c) basic vocational qualification","","","",""
"Some worries","1984","Thuringia","(2b) intermediate general qualification","","","",""
"Some worries","1984","Thuringia","(2a) intermediate vocational","","","",""
"Some worries","1984","Thuringia","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","Thuringia","(3a) lower tertiary education","","","",""
"Some worries","1984","Thuringia","(3b) higher tertiary education","","","",""
"No worries","1984","Schleswig-Holstein","(0) in school","","","",""
"No worries","1984","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No worries","1984","Schleswig-Holstein","(1b) general elementary school","34","0.460744838260458","0.345609341928669","0.575880334592247"
"No worries","1984","Schleswig-Holstein","(1c) basic vocational qualification","69","0.496078205581106","0.416330855286701","0.575825555875511"
"No worries","1984","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"No worries","1984","Schleswig-Holstein","(2a) intermediate vocational","35","0.497911027422915","0.386232689361817","0.609589365484012"
"No worries","1984","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No worries","1984","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"No worries","1984","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"No worries","1984","Hamburg","(0) in school","","","",""
"No worries","1984","Hamburg","(1a) inadequately completed","","","",""
"No worries","1984","Hamburg","(1b) general elementary school","","","",""
"No worries","1984","Hamburg","(1c) basic vocational qualification","43","0.447533360719419","0.352874582449543","0.542192138989295"
"No worries","1984","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","1984","Hamburg","(2a) intermediate vocational","","","",""
"No worries","1984","Hamburg","(2c_gen) general maturity certificate","","","",""
"No worries","1984","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","Hamburg","(3a) lower tertiary education","","","",""
"No worries","1984","Hamburg","(3b) higher tertiary education","","","",""
"No worries","1984","Lower Saxony","(0) in school","","","",""
"No worries","1984","Lower Saxony","(1a) inadequately completed","","","",""
"No worries","1984","Lower Saxony","(1b) general elementary school","89","0.329334942421579","0.276504646303469","0.382165238539688"
"No worries","1984","Lower Saxony","(1c) basic vocational qualification","140","0.338107073497472","0.293341882354942","0.382872264640002"
"No worries","1984","Lower Saxony","(2b) intermediate general qualification","","","",""
"No worries","1984","Lower Saxony","(2a) intermediate vocational","67","0.4050124247389","0.329882269087837","0.480142580389963"
"No worries","1984","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","1984","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","Lower Saxony","(3a) lower tertiary education","","","",""
"No worries","1984","Lower Saxony","(3b) higher tertiary education","34","0.589595390915639","0.464077613669026","0.715113168162252"
"No worries","1984","Bremen","(0) in school","","","",""
"No worries","1984","Bremen","(1a) inadequately completed","","","",""
"No worries","1984","Bremen","(1b) general elementary school","","","",""
"No worries","1984","Bremen","(1c) basic vocational qualification","","","",""
"No worries","1984","Bremen","(2b) intermediate general qualification","","","",""
"No worries","1984","Bremen","(2a) intermediate vocational","","","",""
"No worries","1984","Bremen","(2c_gen) general maturity certificate","","","",""
"No worries","1984","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","Bremen","(3a) lower tertiary education","","","",""
"No worries","1984","Bremen","(3b) higher tertiary education","","","",""
"No worries","1984","North Rhine-Westphalia","(0) in school","","","",""
"No worries","1984","North Rhine-Westphalia","(1a) inadequately completed","85","0.277029680240306","0.229177488204229","0.324881872276384"
"No worries","1984","North Rhine-Westphalia","(1b) general elementary school","228","0.376399491352758","0.341421723468738","0.411377259236778"
"No worries","1984","North Rhine-Westphalia","(1c) basic vocational qualification","357","0.350012561415121","0.322091007653718","0.377934115176523"
"No worries","1984","North Rhine-Westphalia","(2b) intermediate general qualification","37","0.310221021868956","0.22945040350152","0.390991640236392"
"No worries","1984","North Rhine-Westphalia","(2a) intermediate vocational","131","0.387682333993636","0.335114810009513","0.440249857977758"
"No worries","1984","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"No worries","1984","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","44","0.388931816480755","0.304145102786756","0.473718530174754"
"No worries","1984","North Rhine-Westphalia","(3a) lower tertiary education","37","0.50787940629926","0.394734884674036","0.621023927924483"
"No worries","1984","North Rhine-Westphalia","(3b) higher tertiary education","93","0.611752822595568","0.534020478976808","0.689485166214328"
"No worries","1984","Hesse","(0) in school","","","",""
"No worries","1984","Hesse","(1a) inadequately completed","30","0.268922719669084","0.192702217454188","0.34514322188398"
"No worries","1984","Hesse","(1b) general elementary school","106","0.361838504909094","0.308772608790503","0.414904401027686"
"No worries","1984","Hesse","(1c) basic vocational qualification","142","0.392688962428674","0.343908303706712","0.441469621150636"
"No worries","1984","Hesse","(2b) intermediate general qualification","","","",""
