"plh0033","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","(Married) couple without C. ","409","0.140143061897601","0.126983315727453","0.153302808067748"
"Big worries","1984","1-pers.-HH","230","0.161521795558437","0.14169897022055","0.181344620896324"
"Big worries","1984","Couple + C. GT 16 ","406","0.20282308721867","0.184980595369106","0.220665579068234"
"Big worries","1984","Couple + C. LE 16 ","665","0.189061069854134","0.17515355370229","0.202968586005978"
"Big worries","1984","Couple + C. LE and GT 16","416","0.208007344543449","0.18873028987452","0.227284399212378"
"Big worries","1984","Single parent ","202","0.324500130381182","0.286232264671592","0.362767996090771"
"No worries","1984","(Married) couple without C. ","1211","0.469719412331254","0.450799429824331","0.488639394838178"
"No worries","1984","1-pers.-HH","635","0.504674361302138","0.477743197363134","0.531605525241143"
"No worries","1984","Couple + C. GT 16 ","647","0.346389362485911","0.325275811300834","0.367502913670988"
"No worries","1984","Couple + C. LE 16 ","940","0.327601241446005","0.310931047083176","0.344271435808834"
"No worries","1984","Couple + C. LE and GT 16","492","0.303438471380647","0.281603338951849","0.325273603809445"
"No worries","1984","Single parent ","136","0.264349246761573","0.228304743124862","0.300393750398283"
"Some worries","1984","(Married) couple without C. ","1053","0.390137525771145","0.371645970922787","0.408629080619503"
"Some worries","1984","1-pers.-HH","459","0.333803843139425","0.308402842453836","0.359204843825013"
"Some worries","1984","Couple + C. GT 16 ","898","0.450787550295419","0.428708743471413","0.472866357119425"
"Some worries","1984","Couple + C. LE 16 ","1440","0.483337688699861","0.465588309646407","0.501087067753314"
"Some worries","1984","Couple + C. LE and GT 16","795","0.488554184075904","0.464813296547274","0.512295071604534"
"Some worries","1984","Single parent ","237","0.411150622857245","0.370932966869719","0.451368278844772"
"Big worries","1985","(Married) couple without C. ","381","0.150485987834793","0.136187342482185","0.164784633187401"
"Big worries","1985","1-pers.-HH","199","0.165679644890904","0.144200775043655","0.187158514738154"
"Big worries","1985","Couple + C. GT 16 ","456","0.210850497258717","0.192955370421742","0.228745624095692"
"Big worries","1985","Couple + C. LE 16 ","574","0.194767904824745","0.179706922796417","0.209828886853072"
"Big worries","1985","Couple + C. LE and GT 16","319","0.210686397705225","0.189854097354019","0.231518698056431"
"Big worries","1985","Single parent ","141","0.249562139808017","0.212959899606268","0.286164380009765"
"No worries","1985","(Married) couple without C. ","1023","0.44222059957537","0.422359087457735","0.462082111693005"
"No worries","1985","1-pers.-HH","501","0.455387405718902","0.42661708010729","0.484157731330513"
"No worries","1985","Couple + C. GT 16 ","660","0.344676281522221","0.323826502065511","0.36552606097893"
"No worries","1985","Couple + C. LE 16 ","780","0.313494986042646","0.295852035689236","0.331137936396056"
"No worries","1985","Couple + C. LE and GT 16","416","0.297011536970142","0.27366862971786","0.320354444222425"
"No worries","1985","Single parent ","154","0.291213717837084","0.252787776586244","0.329639659087924"
"Some worries","1985","(Married) couple without C. ","998","0.407293412589837","0.387644652067422","0.426942173112251"
"Some worries","1985","1-pers.-HH","451","0.378932949390194","0.350906966087312","0.406958932693076"
"Some worries","1985","Couple + C. GT 16 ","880","0.444473221219062","0.422673892407042","0.466272550031082"
"Some worries","1985","Couple + C. LE 16 ","1302","0.491737109132609","0.472724367406203","0.510749850859015"
"Some worries","1985","Couple + C. LE and GT 16","737","0.492302065324633","0.466762546351511","0.517841584297755"
"Some worries","1985","Single parent ","242","0.459224142354899","0.417075659042355","0.501372625667444"
"Big worries","1986","(Married) couple without C. ","281","0.108432543379056","0.0958695233071424","0.12099556345097"
"Big worries","1986","1-pers.-HH","168","0.135552832792324","0.115277660279596","0.155828005305052"
"Big worries","1986","Couple + C. GT 16 ","377","0.169383454498071","0.153205491236058","0.185561417760084"
"Big worries","1986","Couple + C. LE 16 ","438","0.164514089916676","0.149619425347942","0.17940875448541"
"Big worries","1986","Couple + C. LE and GT 16","315","0.186580130269733","0.166063157184047","0.20709710335542"
"Big worries","1986","Single parent ","127","0.244106548673612","0.206678874571238","0.281534222775986"
"No worries","1986","(Married) couple without C. ","1174","0.532358222067776","0.512197979097029","0.552518465038522"
"No worries","1986","1-pers.-HH","561","0.555378836391454","0.525946091919317","0.584811580863591"
"No worries","1986","Couple + C. GT 16 ","786","0.396444017329332","0.375346187902499","0.417541846756165"
"No worries","1986","Couple + C. LE 16 ","839","0.35912417945995","0.339850311514672","0.378398047405228"
"No worries","1986","Couple + C. LE and GT 16","431","0.333718080710152","0.308884343165695","0.35855181825461"
"No worries","1986","Single parent ","142","0.296979897702788","0.257167326076961","0.336792469328614"
"Some worries","1986","(Married) couple without C. ","898","0.359209234553168","0.339824092129655","0.378594376976682"
"Some worries","1986","1-pers.-HH","366","0.309068330816222","0.281697635238185","0.336439026394259"
"Some worries","1986","Couple + C. GT 16 ","902","0.434172528172597","0.412794814895829","0.455550241449365"
"Some worries","1986","Couple + C. LE 16 ","1103","0.476361730623374","0.456296519480245","0.496426941766504"
"Some worries","1986","Couple + C. LE and GT 16","639","0.479701789020114","0.453390929264199","0.506012648776029"
"Some worries","1986","Single parent ","237","0.4589135536236","0.415495374847347","0.502331732399853"
"Big worries","1987","(Married) couple without C. ","275","0.10779404025335","0.095147491107082","0.120440589399618"
"Big worries","1987","1-pers.-HH","158","0.117758900275552","0.0986503154945556","0.136867485056549"
"Big worries","1987","Couple + C. GT 16 ","402","0.182036258775844","0.165645229074212","0.198427288477476"
"Big worries","1987","Couple + C. LE 16 ","421","0.172565233038813","0.157241830676493","0.187888635401134"
"Big worries","1987","Couple + C. LE and GT 16","249","0.174543612287121","0.153467615872103","0.19561960870214"
"Big worries","1987","Single parent ","124","0.227511393709689","0.191409429786625","0.263613357632754"
"No worries","1987","(Married) couple without C. ","1094","0.50040798894577","0.480018236132103","0.520797741759436"
"No worries","1987","1-pers.-HH","529","0.522924880552322","0.493314018788107","0.552535742316537"
"No worries","1987","Couple + C. GT 16 ","711","0.339661623873413","0.319544459253558","0.359778788493268"
"No worries","1987","Couple + C. LE 16 ","755","0.327953309668992","0.308915481433605","0.346991137904379"
"No worries","1987","Couple + C. LE and GT 16","357","0.287635531869029","0.262501540512874","0.312769523225183"
"No worries","1987","Single parent ","140","0.2895294393833","0.250472103248021","0.328586775518578"
"Some worries","1987","(Married) couple without C. ","941","0.39179797080088","0.371891369207794","0.411704572393967"
"Some worries","1987","1-pers.-HH","406","0.359316219172126","0.330871720385918","0.387760717958333"
"Some worries","1987","Couple + C. GT 16 ","1016","0.478302117350743","0.45708331101246","0.499520923689026"
"Some worries","1987","Couple + C. LE 16 ","1160","0.499481457292195","0.479205496507895","0.519757418076494"
"Some worries","1987","Couple + C. LE and GT 16","640","0.53782085584385","0.510137861651515","0.565503850036185"
"Some worries","1987","Single parent ","254","0.482959166907011","0.439926244609114","0.525992089204909"
"Big worries","1988","(Married) couple without C. ","300","0.123552414980834","0.109961381210179","0.13714344875149"
"Big worries","1988","1-pers.-HH","153","0.134207566713224","0.113559939796665","0.154855193629784"
"Big worries","1988","Couple + C. GT 16 ","417","0.167738987745003","0.152094055511274","0.183383919978731"
"Big worries","1988","Couple + C. LE 16 ","386","0.153642103225615","0.138614570692188","0.168669635759043"
"Big worries","1988","Couple + C. LE and GT 16","257","0.208219948286851","0.183868437534933","0.232571459038769"
"Big worries","1988","Single parent ","114","0.191924197593192","0.157610797792671","0.226237597393713"
"No worries","1988","(Married) couple without C. ","1027","0.489057575650237","0.468411863145419","0.509703288155055"
"No worries","1988","1-pers.-HH","499","0.507583790233206","0.477301076379403","0.537866504087008"
"No worries","1988","Couple + C. GT 16 ","664","0.320950696027239","0.301402948671611","0.340498443382867"
"No worries","1988","Couple + C. LE 16 ","684","0.326419011695567","0.306878399631311","0.345959623759822"
"No worries","1988","Couple + C. LE and GT 16","307","0.313296221909354","0.285478294986136","0.341114148832572"
"No worries","1988","Single parent ","138","0.294245418480655","0.254539564568368","0.333951272392942"
"Some worries","1988","(Married) couple without C. ","925","0.387390009368929","0.367269908964807","0.40751010977305"
"Some worries","1988","1-pers.-HH","395","0.35820864305357","0.329165760907675","0.387251525199465"
"Some worries","1988","Couple + C. GT 16 ","1110","0.511310316227758","0.490379519239639","0.532241113215877"
"Some worries","1988","Couple + C. LE 16 ","1142","0.519938885078818","0.499118922542444","0.540758847615192"
"Some worries","1988","Couple + C. LE and GT 16","504","0.478483829803795","0.44852464535309","0.508443014254501"
"Some worries","1988","Single parent ","254","0.513830383926153","0.470281540039029","0.557379227813276"
"Big worries","1989","(Married) couple without C. ","248","0.0958833319613532","0.0836548716276384","0.108111792295068"
"Big worries","1989","1-pers.-HH","115","0.104750674789067","0.086192610940089","0.123308738638045"
"Big worries","1989","Couple + C. GT 16 ","353","0.145508489743493","0.130480844027366","0.16053613545962"
"Big worries","1989","Couple + C. LE 16 ","326","0.132316332968621","0.117899733238733","0.146732932698508"
"Big worries","1989","Couple + C. LE and GT 16","198","0.177557012151748","0.153607290029475","0.20150673427402"
"Big worries","1989","Single parent ","91","0.167177044100639","0.133189306212936","0.201164781988341"
"No worries","1989","(Married) couple without C. ","1114","0.522861137485963","0.502116609397543","0.543605665574383"
"No worries","1989","1-pers.-HH","526","0.528309893447167","0.498057829886808","0.558561957007526"
"No worries","1989","Couple + C. GT 16 ","798","0.409484042484594","0.388527134081455","0.430440950887733"
"No worries","1989","Couple + C. LE 16 ","738","0.37705260311912","0.356431966900854","0.397673239337386"
"No worries","1989","Couple + C. LE and GT 16","301","0.339385312994944","0.309709727373626","0.369060898616263"
"No worries","1989","Single parent ","146","0.328577009503828","0.28579370892029","0.371360310087366"
"Some worries","1989","(Married) couple without C. ","865","0.381255530552684","0.36108340216","0.401427658945367"
"Some worries","1989","1-pers.-HH","405","0.366939431763766","0.337731414783704","0.396147448743828"
"Some worries","1989","Couple + C. GT 16 ","964","0.445007467771913","0.423827752158128","0.466187183385698"
"Some worries","1989","Couple + C. LE 16 ","1058","0.490631063912259","0.469360982603088","0.51190114522143"
"Some worries","1989","Couple + C. LE and GT 16","479","0.483057674853308","0.451739301085407","0.514376048621209"
"Some worries","1989","Single parent ","226","0.504245946395533","0.458703963032485","0.549787929758581"
"Big worries","1990","(Married) couple without C. ","499","0.124785948486162","0.113396096870114","0.13617580010221"
"Big worries","1990","1-pers.-HH","209","0.121113104210171","0.103728642208535","0.138497566211807"
"Big worries","1990","Couple + C. GT 16 ","549","0.164747849407155","0.151159831976259","0.17833586683805"
"Big worries","1990","Couple + C. LE 16 ","811","0.178469783289165","0.165870367606326","0.191069198972005"
"Big worries","1990","Couple + C. LE and GT 16","274","0.192425306146277","0.170102842425437","0.214747769867117"
"Big worries","1990","Single parent ","161","0.225199593299923","0.193062657620703","0.257336528979144"
"No worries","1990","(Married) couple without C. ","1318","0.473502399978333","0.456294123563875","0.49071067639279"
"No worries","1990","1-pers.-HH","612","0.504826555235575","0.478185650977062","0.531467459494087"
"No worries","1990","Couple + C. GT 16 ","858","0.344452173926747","0.327045969780017","0.361858378073477"
"No worries","1990","Couple + C. LE 16 ","877","0.318352524934034","0.303024353466306","0.333680696401762"
"No worries","1990","Couple + C. LE and GT 16","332","0.327678442212612","0.301099840104054","0.354257044321171"
"No worries","1990","Single parent ","161","0.280950844846263","0.246371225837849","0.315530463854678"
"Some worries","1990","(Married) couple without C. ","1417","0.401711651535505","0.384815392071729","0.418607910999281"
"Some worries","1990","1-pers.-HH","532","0.374060340554254","0.348277173659808","0.399843507448701"
"Some worries","1990","Couple + C. GT 16 ","1456","0.490799976666099","0.472488056294913","0.509111897037284"
"Some worries","1990","Couple + C. LE 16 ","1860","0.503177691776801","0.486725736553815","0.519629646999787"
"Some worries","1990","Couple + C. LE and GT 16","592","0.479896251641111","0.451605899538036","0.508186603744186"
"Some worries","1990","Single parent ","327","0.493849561853813","0.455384814202809","0.532314309504817"
"Big worries","1991","(Married) couple without C. ","526","0.135071000634721","0.123228473468138","0.146913527801304"
"Big worries","1991","1-pers.-HH","221","0.142075189059269","0.123283748950926","0.160866629167613"
"Big worries","1991","Couple + C. GT 16 ","616","0.173557793512502","0.159489488360557","0.187626098664447"
"Big worries","1991","Couple + C. LE 16 ","826","0.18747966183886","0.174440884798432","0.200518438879288"
"Big worries","1991","Couple + C. LE and GT 16","242","0.167064153932811","0.146036909909904","0.188091397955718"
"Big worries","1991","Single parent ","177","0.238378672725303","0.205697717084457","0.271059628366148"
"No worries","1991","(Married) couple without C. ","1303","0.456169138877715","0.438912032478074","0.473426245277356"
"No worries","1991","1-pers.-HH","590","0.494156887856963","0.467246703319196","0.521067072394731"
"No worries","1991","Couple + C. GT 16 ","836","0.355965284418586","0.338179544505618","0.373751024331553"
