"plh0033","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Other degree","Female","143","0.30928356271991","0.267718388847243","0.350848736592578"
"Big worries","1985","Other degree","Male","207","0.293016232518218","0.26017870336604","0.325853761670395"
"Big worries","1985","secondary school degree","Female","157","0.139056454889217","0.118314859783885","0.159798049994548"
"Big worries","1985","secondary school degree","Male","117","0.145879790307408","0.121265256794767","0.17049432382005"
"No worries","1985","college entrance qualification","Female","194","0.440168425673161","0.394952051594266","0.485384799752056"
"No worries","1985","college entrance qualification","Male","379","0.516022843450982","0.480516769094372","0.551528917807592"
"No worries","1985","lower secondary degree","Female","1027","0.37451674661957","0.356827997823497","0.392205495415643"
"No worries","1985","lower secondary degree","Male","816","0.342399005033395","0.323905418056507","0.360892592010283"
"No worries","1985","no degree/no degree yet","Female","182","0.36147375852573","0.321894501458654","0.401053015592806"
"No worries","1985","no degree/no degree yet","Male","140","0.298672237799337","0.258873052844741","0.338471422753933"
"No worries","1985","Other degree","Female","112","0.25267638226184","0.21359787508382","0.29175488943986"
"No worries","1985","Other degree","Male","174","0.219323807183617","0.189470100198088","0.249177514169146"
"No worries","1985","secondary school degree","Female","403","0.388359754584282","0.359143511158725","0.417575998009838"
"No worries","1985","secondary school degree","Male","305","0.399342328635912","0.365189967635154","0.43349468963667"
"Some worries","1985","college entrance qualification","Female","200","0.410594214634204","0.365784600348183","0.455403828920225"
"Some worries","1985","college entrance qualification","Male","273","0.345734704113418","0.311943459155276","0.379525949071559"
"Some worries","1985","lower secondary degree","Female","1298","0.437755123727678","0.419623695199741","0.455886552255616"
"Some worries","1985","lower secondary degree","Male","1129","0.437542508659089","0.418208199651703","0.456876817666474"
"Some worries","1985","no degree/no degree yet","Female","246","0.426051435691815","0.385312715742795","0.466790155640836"
"Some worries","1985","no degree/no degree yet","Male","230","0.432881329289682","0.38979518466838","0.475967473910983"
"Some worries","1985","Other degree","Female","220","0.438040055018249","0.393421974870193","0.482658135166306"
"Some worries","1985","Other degree","Male","357","0.487659960298165","0.451597312667271","0.523722607929059"
"Some worries","1985","secondary school degree","Female","509","0.472583790526502","0.442655949677889","0.502511631375114"
"Some worries","1985","secondary school degree","Male","368","0.454777881056679","0.420054584822737","0.489501177290622"
"Big worries","1986","college entrance qualification","Female","69","0.139339155567789","0.108455611282446","0.170222699853133"
"Big worries","1986","college entrance qualification","Male","79","0.100756601468334","0.0794404356241593","0.122072767312508"
"Big worries","1986","lower secondary degree","Female","449","0.158877225064867","0.145037061803835","0.172717388325899"
"Big worries","1986","lower secondary degree","Male","473","0.1817044257787","0.166299915376225","0.197108936181174"
"Big worries","1986","no degree/no degree yet","Female","112","0.152354175229087","0.122016094528787","0.182692255929388"
"Big worries","1986","no degree/no degree yet","Male","129","0.248029610455453","0.209514897891442","0.286544323019463"
"Big worries","1986","Other degree","Female","111","0.214378509390257","0.176545039482336","0.252211979298178"
"Big worries","1986","Other degree","Male","194","0.298036172825049","0.264176641881867","0.33189570376823"
"Big worries","1986","secondary school degree","Female","130","0.113992589395109","0.0946685771547639","0.133316601635454"
"Big worries","1986","secondary school degree","Male","93","0.117916576832882","0.0951812812008438","0.14065187246492"
"No worries","1986","college entrance qualification","Female","219","0.469072895707417","0.42456755361205","0.513578237802784"
"No worries","1986","college entrance qualification","Male","403","0.539189460663613","0.503890200329192","0.574488720998034"
"No worries","1986","lower secondary degree","Female","1124","0.447395884119222","0.428570937912228","0.466220830326217"
"No worries","1986","lower secondary degree","Male","902","0.401935335150371","0.382348592744178","0.421522077556565"
"No worries","1986","no degree/no degree yet","Female","189","0.418971785969892","0.377318937315755","0.460624634624029"
"No worries","1986","no degree/no degree yet","Male","144","0.370039863118023","0.326981718130041","0.413098008106004"
"No worries","1986","Other degree","Female","134","0.325378061801171","0.282186069451372","0.36857005415097"
"No worries","1986","Other degree","Male","201","0.258265379786334","0.225865272094451","0.290665487478216"
"No worries","1986","secondary school degree","Female","457","0.467540907539992","0.437202467319359","0.497879347760625"
"No worries","1986","secondary school degree","Male","363","0.489842686948454","0.454602458370718","0.52508291552619"
"Some worries","1986","college entrance qualification","Female","195","0.391587948724794","0.348058006729311","0.435117890720276"
"Some worries","1986","college entrance qualification","Male","284","0.360053937868053","0.326060962915346","0.394046912820761"
"Some worries","1986","lower secondary degree","Female","1107","0.393726890815911","0.375229418518384","0.412224363113438"
"Some worries","1986","lower secondary degree","Male","1032","0.416360239070929","0.396667002140955","0.436053476000903"
"Some worries","1986","no degree/no degree yet","Female","238","0.42867403880102","0.386894919653275","0.470453157948765"
"Some worries","1986","no degree/no degree yet","Male","210","0.381930526426525","0.338600858711759","0.42526019414129"
"Some worries","1986","Other degree","Female","207","0.460243428808572","0.414294896780917","0.506191960836226"
"Some worries","1986","Other degree","Male","306","0.443698447388618","0.406920441960445","0.48047645281679"
"Some worries","1986","secondary school degree","Female","452","0.418466503064899","0.388470869814457","0.448462136315341"
"Some worries","1986","secondary school degree","Male","317","0.392240736218664","0.357821558921615","0.426659913515713"
"Big worries","1987","college entrance qualification","Female","62","0.113463768102783","0.0846986278014888","0.142228908404076"
"Big worries","1987","college entrance qualification","Male","80","0.10690224873273","0.0848473363679863","0.128957161097473"
"Big worries","1987","lower secondary degree","Female","439","0.154117248645602","0.140331241810716","0.167903255480488"
"Big worries","1987","lower secondary degree","Male","426","0.17098210848648","0.155891192934071","0.186073024038888"
"Big worries","1987","no degree/no degree yet","Female","132","0.235652353707986","0.199790039574661","0.271514667841311"
"Big worries","1987","no degree/no degree yet","Male","110","0.247479309605633","0.207607081550488","0.287351537660779"
"Big worries","1987","Other degree","Female","112","0.253820604470211","0.21392040615199","0.293720802788432"
"Big worries","1987","Other degree","Male","165","0.258707784928798","0.225841140067984","0.291574429789613"
"Big worries","1987","secondary school degree","Female","130","0.121803066402118","0.10182954920863","0.141776583595607"
"Big worries","1987","secondary school degree","Male","93","0.116942188876384","0.0943469072299626","0.139537470522805"
"No worries","1987","college entrance qualification","Female","212","0.477736599224463","0.432433417562491","0.523039780886435"
"No worries","1987","college entrance qualification","Male","367","0.507912675594988","0.47222830566944","0.543597045520537"
"No worries","1987","lower secondary degree","Female","984","0.404300775174429","0.385562760025081","0.423038790323778"
"No worries","1987","lower secondary degree","Male","817","0.361644181132073","0.342385326523196","0.38090303574095"
"No worries","1987","no degree/no degree yet","Female","165","0.359539562654935","0.318990907967139","0.400088217342731"
"No worries","1987","no degree/no degree yet","Male","126","0.314343594212661","0.271449508989099","0.357237679436224"
"No worries","1987","Other degree","Female","130","0.271279163766007","0.230514975026455","0.312043352505559"
"No worries","1987","Other degree","Male","199","0.277522811273487","0.243916773091848","0.311128849455126"
"No worries","1987","secondary school degree","Female","418","0.440936327192733","0.410615010568826","0.47125764381664"
"No worries","1987","secondary school degree","Male","324","0.432062697298584","0.397232080506695","0.466893314090474"
"Some worries","1987","college entrance qualification","Female","193","0.408799632672755","0.364212222562476","0.453387042783033"
"Some worries","1987","college entrance qualification","Male","307","0.385185075672282","0.350449912405994","0.41992023893857"
"Some worries","1987","lower secondary degree","Female","1212","0.441581976179969","0.422621765259122","0.460542187100815"
"Some worries","1987","lower secondary degree","Male","1148","0.467373710381447","0.4473750114572","0.487372409305695"
"Some worries","1987","no degree/no degree yet","Female","241","0.404808083637079","0.363330824170096","0.446285343104062"
"Some worries","1987","no degree/no degree yet","Male","214","0.438177096181706","0.392334797055235","0.484019395308176"
"Some worries","1987","Other degree","Female","215","0.474900231763782","0.429116404428095","0.520684059099468"
"Some worries","1987","Other degree","Male","318","0.463769403797715","0.426342599556877","0.501196208038553"
"Some worries","1987","secondary school degree","Female","482","0.437260606405149","0.406966837076775","0.467554375733522"
"Some worries","1987","secondary school degree","Male","360","0.450995113825032","0.416007719091997","0.485982508558066"
"Big worries","1988","college entrance qualification","Female","43","0.0989075214858113","0.0711074719517019","0.126707571019921"
"Big worries","1988","college entrance qualification","Male","80","0.105575166837821","0.0832836575863833","0.127866676089258"
"Big worries","1988","lower secondary degree","Female","437","0.167936013417197","0.153297583149175","0.182574443685219"
"Big worries","1988","lower secondary degree","Male","451","0.175842635443207","0.160325150234239","0.191360120652176"
"Big worries","1988","no degree/no degree yet","Female","128","0.233623832169637","0.196719107537089","0.270528556802185"
"Big worries","1988","no degree/no degree yet","Male","88","0.198758906904817","0.159102058461969","0.238415755347665"
"Big worries","1988","Other degree","Female","123","0.276317946416598","0.233703548677953","0.318932344155243"
"Big worries","1988","Other degree","Male","181","0.311120966847766","0.27514142271774","0.347100510977792"
"Big worries","1988","secondary school degree","Female","112","0.107900618431217","0.0888137949988473","0.126987441863586"
"Big worries","1988","secondary school degree","Male","86","0.102046656658149","0.0802217624113789","0.123871550904919"
"No worries","1988","college entrance qualification","Female","183","0.435829963253262","0.389654657623148","0.482005268883376"
"No worries","1988","college entrance qualification","Male","354","0.506808255606619","0.470540857428391","0.543075653784847"
"No worries","1988","lower secondary degree","Female","915","0.393426287233593","0.374296166728084","0.412556407739103"
"No worries","1988","lower secondary degree","Male","790","0.375039131734874","0.355304961016927","0.394773302452822"
"No worries","1988","no degree/no degree yet","Female","135","0.308849472002458","0.268553451795074","0.349145492209842"
"No worries","1988","no degree/no degree yet","Male","115","0.361057821141721","0.313327709733514","0.408787932549929"
"No worries","1988","Other degree","Female","102","0.265913857969346","0.223809998678894","0.308017717259798"
"No worries","1988","Other degree","Male","146","0.241996857001876","0.208710988039367","0.275282725964384"
"No worries","1988","secondary school degree","Female","425","0.439837739869979","0.409301311581498","0.470374168158461"
"No worries","1988","secondary school degree","Male","312","0.442461527027285","0.406651796790596","0.478271257263974"
"Some worries","1988","college entrance qualification","Female","217","0.465262515260927","0.418814669699176","0.511710360822677"
"Some worries","1988","college entrance qualification","Male","296","0.38761657755556","0.352273892139991","0.422959262971129"
"Some worries","1988","lower secondary degree","Female","1153","0.43863769934921","0.419205640138211","0.458069758560209"
"Some worries","1988","lower secondary degree","Male","1071","0.449118232821918","0.428843099500836","0.469393366143"
"Some worries","1988","no degree/no degree yet","Female","242","0.457526695827905","0.414075692711513","0.500977698944297"
"Some worries","1988","no degree/no degree yet","Male","186","0.440183271953462","0.390853058656424","0.489513485250499"
"Some worries","1988","Other degree","Female","198","0.457768195614056","0.410290108938694","0.505246282289418"
"Some worries","1988","Other degree","Male","309","0.446882176150359","0.408243265254924","0.485521087045793"
"Some worries","1988","secondary school degree","Female","478","0.452261641698804","0.421642252347407","0.482881031050201"
"Some worries","1988","secondary school degree","Male","341","0.455491816314566","0.419585705508877","0.491397927120255"
"Big worries","1989","college entrance qualification","Female","42","0.0884115827864587","0.062123248663543","0.114699916909374"
"Big worries","1989","college entrance qualification","Male","53","0.0637311509886747","0.0461550594264099","0.0813072425509395"
"Big worries","1989","lower secondary degree","Female","339","0.136131454785695","0.122403142576923","0.149859766994467"
"Big worries","1989","lower secondary degree","Male","373","0.15128704373069","0.136337490678359","0.166236596783022"
"Big worries","1989","no degree/no degree yet","Female","118","0.214495844238111","0.178188788690768","0.250802899785454"
"Big worries","1989","no degree/no degree yet","Male","91","0.201065860344276","0.160500334015872","0.24163138667268"
"Big worries","1989","Other degree","Female","104","0.246749034768235","0.205320554202273","0.288177515334196"
"Big worries","1989","Other degree","Male","167","0.274992313236666","0.239234886083407","0.310749740389925"
"Big worries","1989","secondary school degree","Female","85","0.0804106930202433","0.0634375022533452","0.0973838837871414"
"Big worries","1989","secondary school degree","Male","60","0.0704486869286776","0.0515722997690104","0.0893250740883448"
"No worries","1989","college entrance qualification","Female","219","0.51120076288869","0.464912584463739","0.557488941313642"
"No worries","1989","college entrance qualification","Male","408","0.57505570047662","0.539487073674782","0.610624327278458"
"No worries","1989","lower secondary degree","Female","961","0.427388224847697","0.407584107658148","0.447192342037247"
"No worries","1989","lower secondary degree","Male","875","0.423154036378991","0.402541753338046","0.443766319419936"
"No worries","1989","no degree/no degree yet","Female","153","0.406816390742923","0.363365254542209","0.450267526943636"
"No worries","1989","no degree/no degree yet","Male","116","0.372944952133984","0.324000028193434","0.421889876074534"
"No worries","1989","Other degree","Female","106","0.239980523390372","0.198941049493733","0.281019997287012"
"No worries","1989","Other degree","Male","165","0.273599679456259","0.237898670868369","0.309300688044149"
"No worries","1989","secondary school degree","Female","428","0.461777801927546","0.430660139697021","0.492895464158072"
"No worries","1989","secondary school degree","Male","347","0.515362264375937","0.478497567964721","0.552226960787153"
"Some worries","1989","college entrance qualification","Female","187","0.400387654324851","0.355015990454156","0.445759318195546"
"Some worries","1989","college entrance qualification","Male","281","0.361213148534705","0.326650588911887","0.395775708157524"
"Some worries","1989","lower secondary degree","Female","1097","0.436480320366608","0.416626186243461","0.456334454489754"
"Some worries","1989","lower secondary degree","Male","959","0.425558919890318","0.404931281072381","0.446186558708256"
"Some worries","1989","no degree/no degree yet","Female","220","0.378687765018966","0.335783256164042","0.42159227387389"
"Some worries","1989","no degree/no degree yet","Male","168","0.42598918752174","0.375940605019264","0.476037770024216"
"Some worries","1989","Other degree","Female","206","0.513270441841393","0.4652397974142","0.561301086268587"
"Some worries","1989","Other degree","Male","267","0.451408007307075","0.411556565255972","0.491259449358177"
"Some worries","1989","secondary school degree","Female","473","0.45781150505221","0.426713814783357","0.488909195321064"
"Some worries","1989","secondary school degree","Male","299","0.414189048695385","0.377854163734757","0.450523933656014"
"Big worries","1990","college entrance qualification","Female","106","0.110942848491377","0.0874752652003054","0.134410431782448"
"Big worries","1990","college entrance qualification","Male","127","0.0975835528267038","0.0795914568240536","0.115575648829354"
"Big worries","1990","lower secondary degree","Female","624","0.155387047539574","0.143028665833135","0.167745429246014"
"Big worries","1990","lower secondary degree","Male","600","0.167492590662728","0.153971674044648","0.181013507280808"
"Big worries","1990","no degree/no degree yet","Female","123","0.221130797489763","0.183965533995918","0.258296060983608"
"Big worries","1990","no degree/no degree yet","Male","101","0.224898069412013","0.184033382330435","0.265762756493592"
"Big worries","1990","Other degree","Female","101","0.245942003239803","0.205426433138469","0.286457573341137"
"Big worries","1990","Other degree","Male","157","0.290483988729442","0.254633099281713","0.326334878177171"
"Big worries","1990","secondary school degree","Female","447","0.161272313226277","0.14535551692764","0.177189109524915"
"Big worries","1990","secondary school degree","Male","326","0.149702538183301","0.132523974071535","0.166881102295066"
"No worries","1990","college entrance qualification","Female","246","0.439857495092257","0.402767298536791","0.476947691647722"
"No worries","1990","college entrance qualification","Male","444","0.487975229377677","0.457668831534039","0.518281627221316"
"No worries","1990","lower secondary degree","Female","1111","0.388784772074711","0.372155354654142","0.40541418949528"
"No worries","1990","lower secondary degree","Male","994","0.403637643135566","0.38587264268336","0.421402643587773"
"No worries","1990","no degree/no degree yet","Female","136","0.356087252585203","0.313205546170809","0.398968958999596"
"No worries","1990","no degree/no degree yet","Male","111","0.330660392993834","0.284614568302604","0.376706217685064"
"No worries","1990","Other degree","Female","117","0.26919917538277","0.227470019158978","0.310928331606561"
"No worries","1990","Other degree","Male","185","0.281408522990003","0.245897156106958","0.316919889873049"
"No worries","1990","secondary school degree","Female","542","0.375284703211395","0.354329746775249","0.396239659647542"
"No worries","1990","secondary school degree","Male","481","0.39814700092354","0.374577316071063","0.421716685776018"
"Some worries","1990","college entrance qualification","Female","336","0.449199656416367","0.412031529035504","0.486367783797229"
"Some worries","1990","college entrance qualification","Male","474","0.414441217795619","0.384573181814908","0.44430925377633"
"Some worries","1990","lower secondary degree","Female","1566","0.455828180385715","0.438838158507403","0.472818202264026"
"Some worries","1990","lower secondary degree","Male","1336","0.428869766201706","0.410949495249416","0.446790037153996"
"Some worries","1990","no degree/no degree yet","Female","220","0.422781949925034","0.37854262362071","0.467021276229358"
"Some worries","1990","no degree/no degree yet","Male","189","0.444441537594153","0.395806628433145","0.493076446755161"
"Some worries","1990","Other degree","Female","216","0.484858821377427","0.437839754002436","0.531877888752418"
"Some worries","1990","Other degree","Male","274","0.428107488280555","0.389033175182348","0.467181801378762"
"Some worries","1990","secondary school degree","Female","1062","0.463442983562327","0.441861993947604","0.48502397317705"
"Some worries","1990","secondary school degree","Male","850","0.452150460893159","0.428186479370526","0.476114442415791"
"Big worries","1991","college entrance qualification","Female","110","0.125521121687758","0.100925105519076","0.150117137856439"
"Big worries","1991","college entrance qualification","Male","132","0.0998260937908243","0.0816161764336667","0.118036011147982"
"Big worries","1991","lower secondary degree","Female","609","0.152824798103616","0.140287227653756","0.165362368553475"
"Big worries","1991","lower secondary degree","Male","594","0.165626568723243","0.151971320689865","0.179281816756621"
"Big worries","1991","no degree/no degree yet","Female","100","0.192399550352487","0.157172534466777","0.227626566238196"
"Big worries","1991","no degree/no degree yet","Male","69","0.152677859477823","0.116370913037985","0.188984805917661"
"Big worries","1991","Other degree","Female","92","0.225206505651992","0.185446300967207","0.264966710336777"
"Big worries","1991","Other degree","Male","150","0.27269642408466","0.237297188467819","0.308095659701501"
"Big worries","1991","secondary school degree","Female","509","0.188397282545221","0.171399648879689","0.205394916210753"
"Big worries","1991","secondary school degree","Male","395","0.195712121157987","0.176392206328433","0.215032035987542"
"No worries","1991","college entrance qualification","Female","245","0.415160352344591","0.37857914447371","0.451741560215471"
"No worries","1991","college entrance qualification","Male","433","0.482534983647543","0.452180166162185","0.512889801132902"
"No worries","1991","lower secondary degree","Female","1061","0.390904965919563","0.373902654101235","0.40790727773789"
"No worries","1991","lower secondary degree","Male","988","0.40154943519736","0.383542574380153","0.419556296014566"
"No worries","1991","no degree/no degree yet","Female","153","0.353535361883961","0.310812103302096","0.396258620465827"
"No worries","1991","no degree/no degree yet","Male","129","0.358596003999501","0.310184790455456","0.407007217543546"
"No worries","1991","Other degree","Female","108","0.272872003256117","0.23047354293646","0.315270463575774"
"No worries","1991","Other degree","Male","178","0.267796661215671","0.23259892494571","0.302994397485632"
"No worries","1991","secondary school degree","Female","560","0.384099179781859","0.362956672793699","0.405241686770019"
"No worries","1991","secondary school degree","Male","450","0.366117251938587","0.342658486829305","0.38957601704787"
"Some worries","1991","college entrance qualification","Female","342","0.459318525967651","0.422322129254782","0.49631492268052"
"Some worries","1991","college entrance qualification","Male","476","0.417638922561632","0.38768046979561","0.447597375327655"
"Some worries","1991","lower secondary degree","Female","1494","0.456270235976821","0.438914921926381","0.473625550027262"
"Some worries","1991","lower secondary degree","Male","1265","0.432823996079397","0.414624098379907","0.451023893778888"
"Some worries","1991","no degree/no degree yet","Female","228","0.454065087763552","0.4095707197634","0.498559455763704"
"Some worries","1991","no degree/no degree yet","Male","179","0.488726136522677","0.438267327632599","0.539184945412754"
"Some worries","1991","Other degree","Female","224","0.501921491091891","0.454329709802853","0.54951327238093"
"Some worries","1991","Other degree","Male","280","0.459506914699669","0.419893945337955","0.499119884061383"
"Some worries","1991","secondary school degree","Female","964","0.42750353767292","0.405998725096276","0.449008350249565"
"Some worries","1991","secondary school degree","Male","775","0.438170626903425","0.414009653088634","0.462331600718216"
"Big worries","1992","college entrance qualification","Female","107","0.120297578049521","0.0963183764001981","0.144276779698843"
"Big worries","1992","college entrance qualification","Male","119","0.0989635914084235","0.0807360685229691","0.117191114293878"
"Big worries","1992","lower secondary degree","Female","640","0.178775032461898","0.16516116181028","0.192388903113516"
"Big worries","1992","lower secondary degree","Male","563","0.1688057117088","0.154848831363852","0.182762592053748"
"Big worries","1992","no degree/no degree yet","Female","122","0.248995790187328","0.210310606770195","0.28768097360446"
"Big worries","1992","no degree/no degree yet","Male","88","0.208291354277034","0.166516677900114","0.250066030653954"
"Big worries","1992","Other degree","Female","121","0.316849546868316","0.272407733764017","0.361291359972614"
"Big worries","1992","Other degree","Male","177","0.327762824808763","0.28956178326833","0.365963866349195"
"Big worries","1992","secondary school degree","Female","431","0.166672769074838","0.150440632450374","0.182904905699301"
"Big worries","1992","secondary school degree","Male","318","0.161575947631799","0.143375577559015","0.179776317704584"
"No worries","1992","college entrance qualification","Female","242","0.398300937999611","0.362215355849417","0.434386520149806"
"No worries","1992","college entrance qualification","Male","432","0.457920511584169","0.427508489706264","0.488332533462073"
"No worries","1992","lower secondary degree","Female","882","0.329178052166791","0.312481908155593","0.34587419617799"
"No worries","1992","lower secondary degree","Male","812","0.332308493922315","0.314757482120519","0.349859505724112"
"No worries","1992","no degree/no degree yet","Female","128","0.321068843746036","0.279301253097455","0.362836434394616"
"No worries","1992","no degree/no degree yet","Male","117","0.374604447717167","0.324812554752746","0.424396340681588"
"No worries","1992","Other degree","Female","94","0.227635609260566","0.187582312853214","0.267688905667918"
"No worries","1992","Other degree","Male","148","0.254221523113412","0.218785483771645","0.289657562455179"
"No worries","1992","secondary school degree","Female","497","0.317205595610922","0.296935725123181","0.337475466098662"
"No worries","1992","secondary school degree","Male","411","0.33525174879393","0.311907810518156","0.358595687069703"
"Some worries","1992","college entrance qualification","Female","358","0.481401483950868","0.444570974064902","0.518231993836835"
"Some worries","1992","college entrance qualification","Male","480","0.443115897007408","0.41279375802085","0.473438035993966"
"Some worries","1992","lower secondary degree","Female","1521","0.49204691537131","0.474284084829896","0.509809745912725"
"Some worries","1992","lower secondary degree","Male","1392","0.498885794368885","0.480255812275294","0.517515776462476"
"Some worries","1992","no degree/no degree yet","Female","230","0.429935366066637","0.385646852212846","0.474223879920428"
"Some worries","1992","no degree/no degree yet","Male","158","0.417104198005799","0.366380311433141","0.467828084578458"
"Some worries","1992","Other degree","Female","206","0.455514843871118","0.407942852409194","0.503086835333042"
"Some worries","1992","Other degree","Male","255","0.418015652077825","0.377874852558287","0.458156451597363"
"Some worries","1992","secondary school degree","Female","1097","0.516121635314241","0.494355580843185","0.537887689785296"
"Some worries","1992","secondary school degree","Male","842","0.503172303574271","0.478448159731815","0.527896447416727"
"Big worries","1993","college entrance qualification","Female","104","0.125838422738296","0.101811672136295","0.149865173340297"
"Big worries","1993","college entrance qualification","Male","119","0.100812050157884","0.0825136599780549","0.119110440337714"
"Big worries","1993","lower secondary degree","Female","602","0.170571307714577","0.157025712890638","0.184116902538515"
"Big worries","1993","lower secondary degree","Male","564","0.179090726051424","0.164611897521017","0.193569554581831"
"Big worries","1993","no degree/no degree yet","Female","139","0.250672537183746","0.211614831912679","0.289730242454812"
"Big worries","1993","no degree/no degree yet","Male","103","0.260993080534828","0.215178945932908","0.306807215136748"
"Big worries","1993","Other degree","Female","108","0.27578609802644","0.232098851006271","0.31947334504661"
"Big worries","1993","Other degree","Male","192","0.359099837450945","0.319716414606456","0.398483260295434"
"Big worries","1993","secondary school degree","Female","381","0.158682776144028","0.142701515974085","0.17466403631397"
"Big worries","1993","secondary school degree","Male","308","0.17346906775845","0.154667029056803","0.192271106460098"
"No worries","1993","college entrance qualification","Female","243","0.373300907246132","0.338261915062425","0.408339899429839"
"No worries","1993","college entrance qualification","Male","380","0.39476279469687","0.365055552467562","0.424470036926179"
"No worries","1993","lower secondary degree","Female","893","0.339780994666105","0.322724133419915","0.356837855912296"
"No worries","1993","lower secondary degree","Male","750","0.315584524668721","0.298034931426417","0.333134117911024"
"No worries","1993","no degree/no degree yet","Female","96","0.273858397886152","0.233670877390574","0.314045918381729"
"No worries","1993","no degree/no degree yet","Male","87","0.297805729123991","0.250101607521382","0.345509850726599"
"No worries","1993","Other degree","Female","85","0.22791308663911","0.186906578259417","0.268919595018802"
"No worries","1993","Other degree","Male","102","0.188170722061016","0.156084466093391","0.22025697802864"
"No worries","1993","secondary school degree","Female","515","0.326662452691198","0.306149307100263","0.347175598282133"
"No worries","1993","secondary school degree","Male","417","0.303755785887294","0.280920447929412","0.326591123845177"
"Some worries","1993","college entrance qualification","Female","385","0.500860670015572","0.464639546985571","0.537081793045573"
"Some worries","1993","college entrance qualification","Male","541","0.504425155145246","0.474038393703815","0.534811916586676"
"Some worries","1993","lower secondary degree","Female","1467","0.489647697619318","0.471645212463772","0.507650182774864"
"Some worries","1993","lower secondary degree","Male","1380","0.505324749279855","0.486445067444199","0.524204431115512"
"Some worries","1993","no degree/no degree yet","Female","238","0.475469064930102","0.43046370835706","0.520474421503145"
"Some worries","1993","no degree/no degree yet","Male","163","0.441201190341181","0.389403927309418","0.492998453372944"
"Some worries","1993","Other degree","Female","209","0.49630081533445","0.447425093691572","0.545176536977328"
"Some worries","1993","Other degree","Male","276","0.452729440488039","0.4118663626748","0.493592518301279"
"Some worries","1993","secondary school degree","Female","1112","0.514654771164774","0.492794798186472","0.536514744143077"
