"plh0033","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","higher vocational","Urban Area","234","0.490177519851218","0.445409640742739","0.534945398959697"
"Some worries","1992","in school","Rural Area","28","","",""
"Some worries","1992","in school","Urban Area","53","0.406041068293553","0.320965218503468","0.491116918083638"
"Some worries","1992","inadequately","Rural Area","42","0.420129302455902","0.322902151048717","0.517356453863087"
"Some worries","1992","inadequately","Urban Area","236","0.401623118859245","0.359488101779575","0.443758135938915"
"Some worries","1992","middle vocational","Rural Area","1321","0.555784977391314","0.535930872946024","0.575639081836604"
"Some worries","1992","middle vocational","Urban Area","2053","0.473601034326859","0.458527567959349","0.488674500694368"
"Some worries","1992","vocational + Abi","Rural Area","48","0.499711210778181","0.392144230535447","0.607278191020915"
"Some worries","1992","vocational + Abi","Urban Area","148","0.513291168631165","0.457012568519882","0.569569768742448"
"Big worries","1993","general elemantary","Rural Area","186","0.180524064087774","0.153904768400943","0.207143359774606"
"Big worries","1993","general elemantary","Urban Area","436","0.194032795964388","0.176147482629652","0.211918109299124"
"Big worries","1993","higher education","Rural Area","95","0.132521411937561","0.105548604330648","0.159494219544474"
"Big worries","1993","higher education","Urban Area","153","0.129711457113092","0.109172786226571","0.150250127999613"
"Big worries","1993","higher vocational","Rural Area","54","0.175243265674926","0.129896134943513","0.220590396406339"
"Big worries","1993","higher vocational","Urban Area","71","0.142727452684539","0.111137363421585","0.174317541947494"
"Big worries","1993","in school","Rural Area","13","","",""
"Big worries","1993","in school","Urban Area","14","","",""
"Big worries","1993","inadequately","Rural Area","30","0.257661016554426","0.172368113586932","0.342953919521919"
"Big worries","1993","inadequately","Urban Area","166","0.327560137217099","0.286504908107398","0.3686153663268"
"Big worries","1993","middle vocational","Rural Area","561","0.203462382648818","0.187342944785488","0.219581820512148"
"Big worries","1993","middle vocational","Urban Area","798","0.157629770369757","0.146678335464293","0.168581205275221"
"Big worries","1993","vocational + Abi","Rural Area","20","","",""
"Big worries","1993","vocational + Abi","Urban Area","42","0.113172228185382","0.0770207001308205","0.149323756239944"
"No worries","1993","general elemantary","Rural Area","221","0.344261637021407","0.311378706281256","0.377144567761558"
"No worries","1993","general elemantary","Urban Area","536","0.327712054747768","0.306483317214392","0.348940792281144"
"No worries","1993","higher education","Rural Area","130","0.25556514258482","0.22086606699936","0.29026421817028"
"No worries","1993","higher education","Urban Area","363","0.409239328950865","0.379182303214508","0.439296354687222"
"No worries","1993","higher vocational","Rural Area","68","0.279537941250608","0.226008569352857","0.33306731314836"
"No worries","1993","higher vocational","Urban Area","157","0.331923710065302","0.289396214791938","0.374451205338667"
"No worries","1993","in school","Rural Area","12","","",""
"No worries","1993","in school","Urban Area","54","0.440790060966941","0.35444260072795","0.527137521205932"
"No worries","1993","inadequately","Rural Area","20","","",""
"No worries","1993","inadequately","Urban Area","92","0.24792780367285","0.210154182920107","0.285701424425592"
"No worries","1993","middle vocational","Rural Area","497","0.23886826137853","0.221795104753566","0.255941418003494"
"No worries","1993","middle vocational","Urban Area","1332","0.358955008546641","0.344538348286819","0.373371668806462"
"No worries","1993","vocational + Abi","Rural Area","16","","",""
"No worries","1993","vocational + Abi","Urban Area","92","0.341449701703341","0.287337534575472","0.39556186883121"
"Some worries","1993","general elemantary","Rural Area","395","0.475214298890819","0.44065247496132","0.509776122820317"
"Some worries","1993","general elemantary","Urban Area","906","0.478255149287844","0.455662913594064","0.500847384981624"
"Some worries","1993","higher education","Rural Area","382","0.611913445477619","0.573146369823013","0.650680521132225"
"Some worries","1993","higher education","Urban Area","512","0.461049213936043","0.430577300109405","0.491521127762681"
"Some worries","1993","higher vocational","Rural Area","148","0.545218793074465","0.485823384736013","0.604614201412917"
"Some worries","1993","higher vocational","Urban Area","243","0.525348837250158","0.480251718089439","0.570445956410878"
"Some worries","1993","in school","Rural Area","33","0.473336614489616","0.344841768670671","0.601831460308561"
"Some worries","1993","in school","Urban Area","59","0.486025165626733","0.399099797889327","0.572950533364139"
"Some worries","1993","inadequately","Rural Area","51","0.498850733933042","0.401339138718654","0.596362329147431"
"Some worries","1993","inadequately","Urban Area","244","0.424512059110051","0.381274679863506","0.467749438356597"
"Some worries","1993","middle vocational","Rural Area","1338","0.557669355972652","0.53778247894206","0.577556233003244"
"Some worries","1993","middle vocational","Urban Area","2123","0.483415221083602","0.468396554955497","0.498433887211707"
"Some worries","1993","vocational + Abi","Rural Area","55","0.561320178764693","0.459365643068313","0.663274714461073"
"Some worries","1993","vocational + Abi","Urban Area","161","0.545378070111276","0.488556777512783","0.602199362709769"
"Big worries","1994","general elemantary","Rural Area","164","0.193358796609526","0.165018731375173","0.22169886184388"
"Big worries","1994","general elemantary","Urban Area","461","0.227304250514015","0.207618283839806","0.246990217188225"
"Big worries","1994","higher education","Rural Area","100","0.161614372017279","0.132185558231936","0.191043185802622"
"Big worries","1994","higher education","Urban Area","147","0.131874076358821","0.111418213141782","0.15232993957586"
"Big worries","1994","higher vocational","Rural Area","65","0.207141152789819","0.159673232093725","0.254609073485914"
"Big worries","1994","higher vocational","Urban Area","71","0.160077280907452","0.126997577623768","0.193156984191135"
"Big worries","1994","in school","Rural Area","12","","",""
"Big worries","1994","in school","Urban Area","28","","",""
"Big worries","1994","inadequately","Rural Area","31","0.351801010003805","0.252590929126741","0.45101109088087"
"Big worries","1994","inadequately","Urban Area","159","0.340061264050097","0.297003447085675","0.383119081014519"
"Big worries","1994","middle vocational","Rural Area","588","0.225011403739852","0.208163649838263","0.241859157641442"
"Big worries","1994","middle vocational","Urban Area","831","0.165058081943285","0.153844262147717","0.176271901738853"
"Big worries","1994","vocational + Abi","Rural Area","28","","",""
"Big worries","1994","vocational + Abi","Urban Area","60","0.166228404489377","0.123454611565812","0.209002197412942"
"No worries","1994","general elemantary","Rural Area","181","0.298859904055331","0.266011452247247","0.331708355863416"
"No worries","1994","general elemantary","Urban Area","436","0.288301866004158","0.267024378423418","0.309579353584898"
"No worries","1994","higher education","Rural Area","113","0.257494030699174","0.222536205007925","0.292451856390423"
"No worries","1994","higher education","Urban Area","361","0.408746518967319","0.379025710299494","0.438467327635144"
"No worries","1994","higher vocational","Rural Area","60","0.25061198586642","0.199851781072437","0.301372190660404"
"No worries","1994","higher vocational","Urban Area","149","0.344813516466472","0.301933820521562","0.387693212411382"
"No worries","1994","in school","Rural Area","14","","",""
"No worries","1994","in school","Urban Area","64","0.438871017514802","0.363830943922227","0.513911091107378"
"No worries","1994","inadequately","Rural Area","10","","",""
"No worries","1994","inadequately","Urban Area","89","0.209981394659513","0.172961883283628","0.247000906035397"
"No worries","1994","middle vocational","Rural Area","449","0.23468975883478","0.217591262431199","0.251788255238362"
"No worries","1994","middle vocational","Urban Area","1158","0.313026016069197","0.299018297578412","0.327033734559982"
"No worries","1994","vocational + Abi","Rural Area","16","","",""
"No worries","1994","vocational + Abi","Urban Area","85","0.309023507396493","0.255931518904149","0.362115495888838"
"Some worries","1994","general elemantary","Rural Area","401","0.507781299335143","0.471905954568499","0.543656644101787"
"Some worries","1994","general elemantary","Urban Area","844","0.484393883481827","0.460918804556049","0.507868962407605"
"Some worries","1994","higher education","Rural Area","388","0.580891597283546","0.541443906409541","0.620339288157552"
"Some worries","1994","higher education","Urban Area","543","0.45937940467386","0.429250816123996","0.489507993223724"
"Some worries","1994","higher vocational","Rural Area","155","0.54224686134376","0.483891163866147","0.600602558821374"
"Some worries","1994","higher vocational","Urban Area","252","0.495109202626076","0.450004033199062","0.54021437205309"
"Some worries","1994","in school","Rural Area","42","0.491436336162019","0.372613495551588","0.610259176772451"
"Some worries","1994","in school","Urban Area","76","0.402558854177032","0.328401247291779","0.476716461062285"
"Some worries","1994","inadequately","Rural Area","48","0.545345634962601","0.441895826510311","0.648795443414891"
"Some worries","1994","inadequately","Urban Area","217","0.44995734129039","0.404739953256948","0.495174729323833"
"Some worries","1994","middle vocational","Rural Area","1323","0.540298837425367","0.520191854593794","0.56040582025694"
"Some worries","1994","middle vocational","Urban Area","2221","0.521915901987518","0.506826936784076","0.53700486719096"
"Some worries","1994","vocational + Abi","Rural Area","58","0.554743789898435","0.458294458268253","0.651193121528616"
"Some worries","1994","vocational + Abi","Urban Area","146","0.524748088114129","0.467370939056459","0.5821252371718"
"Big worries","1995","general elemantary","Rural Area","167","0.185878306444045","0.158074888515796","0.213681724372294"
"Big worries","1995","general elemantary","Urban Area","425","0.210266757538844","0.191053467429201","0.229480047648487"
"Big worries","1995","higher education","Rural Area","107","0.159649410073202","0.131138086706028","0.188160733440375"
"Big worries","1995","higher education","Urban Area","167","0.136355898482429","0.116240364786371","0.156471432178488"
"Big worries","1995","higher vocational","Rural Area","53","0.144074142726574","0.103446816822063","0.184701468631086"
"Big worries","1995","higher vocational","Urban Area","83","0.168733236076467","0.134910544630221","0.202555927522714"
"Big worries","1995","in school","Rural Area","17","","",""
"Big worries","1995","in school","Urban Area","27","","",""
"Big worries","1995","inadequately","Rural Area","23","","",""
"Big worries","1995","inadequately","Urban Area","146","0.350588942733206","0.306004771340478","0.395173114125934"
"Big worries","1995","middle vocational","Rural Area","529","0.188321892161243","0.172744931294247","0.203898853028239"
"Big worries","1995","middle vocational","Urban Area","820","0.162621209070247","0.151577380942837","0.173665037197657"
"Big worries","1995","vocational + Abi","Rural Area","25","","",""
"Big worries","1995","vocational + Abi","Urban Area","67","0.161771598793332","0.123942175211173","0.199601022375491"
"No worries","1995","general elemantary","Rural Area","215","0.34175905992978","0.307859689392181","0.37565843046738"
"No worries","1995","general elemantary","Urban Area","493","0.347227596073998","0.324780289814678","0.369674902333319"
"No worries","1995","higher education","Rural Area","165","0.299401409190108","0.263750959541577","0.335051858838639"
"No worries","1995","higher education","Urban Area","425","0.444703625323324","0.415574667729958","0.47383258291669"
"No worries","1995","higher vocational","Rural Area","77","0.309348131351981","0.255871937772474","0.362824324931488"
"No worries","1995","higher vocational","Urban Area","165","0.406949175121768","0.362582827175828","0.451315523067707"
"No worries","1995","in school","Rural Area","13","","",""
"No worries","1995","in school","Urban Area","75","0.407856115575564","0.339231157610077","0.476481073541051"
"No worries","1995","inadequately","Rural Area","20","","",""
"No worries","1995","inadequately","Urban Area","87","0.201658345277485","0.164167585023768","0.239149105531201"
"No worries","1995","middle vocational","Rural Area","529","0.258505794410843","0.241062463088631","0.275949125733054"
"No worries","1995","middle vocational","Urban Area","1270","0.341748464508965","0.327553990814737","0.355942938203193"
"No worries","1995","vocational + Abi","Rural Area","23","","",""
"No worries","1995","vocational + Abi","Urban Area","93","0.270863700543509","0.225209876270736","0.316517524816281"
"Some worries","1995","general elemantary","Rural Area","370","0.472362633626174","0.436681001583462","0.508044265668887"
"Some worries","1995","general elemantary","Urban Area","810","0.442505646387158","0.419087319337767","0.465923973436549"
"Some worries","1995","higher education","Rural Area","362","0.54094918073669","0.50215986851103","0.57973849296235"
"Some worries","1995","higher education","Urban Area","526","0.418940476194246","0.390019452439364","0.447861499949129"
"Some worries","1995","higher vocational","Rural Area","157","0.546577725921444","0.488982759060768","0.60417269278212"
"Some worries","1995","higher vocational","Urban Area","223","0.424317588801765","0.379682681717704","0.468952495885826"
"Some worries","1995","in school","Rural Area","55","0.663927017308502","0.563508085044299","0.764345949572706"
"Some worries","1995","in school","Urban Area","95","0.455334280734519","0.38579260155785","0.524875959911188"
"Some worries","1995","inadequately","Rural Area","42","0.370414396408897","0.267752341904289","0.473076450913506"
"Some worries","1995","inadequately","Urban Area","207","0.447752711989309","0.40128966775095","0.494215756227668"
"Some worries","1995","middle vocational","Rural Area","1362","0.553172313427915","0.533364311787137","0.572980315068692"
"Some worries","1995","middle vocational","Urban Area","2199","0.495630326420788","0.480667160670999","0.510593492170577"
"Some worries","1995","vocational + Abi","Rural Area","66","0.543001810604875","0.451558162458504","0.634445458751245"
"Some worries","1995","vocational + Abi","Urban Area","204","0.567364700663159","0.516468011671275","0.618261389655044"
"Big worries","1996","general elemantary","Rural Area","173","0.19674812927121","0.167988635336324","0.225507623206095"
"Big worries","1996","general elemantary","Urban Area","392","0.186863529375902","0.168100635518135","0.205626423233669"
"Big worries","1996","higher education","Rural Area","98","0.131392185196867","0.10509555518342","0.157688815210314"
"Big worries","1996","higher education","Urban Area","142","0.105597262453304","0.0877024963700985","0.123492028536509"
"Big worries","1996","higher vocational","Rural Area","46","0.188242398605327","0.142779112128046","0.233705685082608"
"Big worries","1996","higher vocational","Urban Area","69","0.126791384151684","0.0971172262567891","0.156465542046579"
"Big worries","1996","in school","Rural Area","18","","",""
"Big worries","1996","in school","Urban Area","40","0.17302226655886","0.120728735399694","0.225315797718025"
"Big worries","1996","inadequately","Rural Area","27","","",""
"Big worries","1996","inadequately","Urban Area","144","0.389988185021686","0.342427044906434","0.437549325136938"
"Big worries","1996","middle vocational","Rural Area","516","0.190438430631958","0.174788148124875","0.206088713139041"
"Big worries","1996","middle vocational","Urban Area","766","0.154899987359413","0.143970827248727","0.165829147470098"
"Big worries","1996","vocational + Abi","Rural Area","29","","",""
"Big worries","1996","vocational + Abi","Urban Area","66","0.153767036118448","0.116556058414423","0.190978013822472"
"No worries","1996","general elemantary","Rural Area","189","0.316680463736343","0.283027554366519","0.350333373106167"
"No worries","1996","general elemantary","Urban Area","431","0.310630664344485","0.28835636912988","0.332904959559089"
"No worries","1996","higher education","Rural Area","169","0.321332952423181","0.284982528869006","0.357683375977355"
"No worries","1996","higher education","Urban Area","385","0.415401538862653","0.386707213361751","0.444095864363556"
"No worries","1996","higher vocational","Rural Area","59","0.203520350685594","0.15669509214081","0.250345609230378"
"No worries","1996","higher vocational","Urban Area","147","0.321364531248014","0.279716759182316","0.363012303313712"
"No worries","1996","in school","Rural Area","19","","",""
"No worries","1996","in school","Urban Area","75","0.348781670181671","0.282896116967997","0.414667223395344"
"No worries","1996","inadequately","Rural Area","16","","",""
"No worries","1996","inadequately","Urban Area","73","0.173416275009837","0.136497629406976","0.210334920612698"
"No worries","1996","middle vocational","Rural Area","529","0.266219882350589","0.248603239233864","0.283836525467314"
"No worries","1996","middle vocational","Urban Area","1147","0.309913463703774","0.29594402223919","0.323882905168358"
"No worries","1996","vocational + Abi","Rural Area","21","","",""
"No worries","1996","vocational + Abi","Urban Area","87","0.252123776033796","0.2073301463992","0.296917405668392"
"Some worries","1996","general elemantary","Rural Area","372","0.486571406992448","0.450412659478105","0.52273015450679"
"Some worries","1996","general elemantary","Urban Area","835","0.502505806279613","0.478438893821354","0.526572718737872"
"Some worries","1996","higher education","Rural Area","367","0.547274862379953","0.508529161887784","0.586020562872121"
"Some worries","1996","higher education","Urban Area","606","0.479001198684043","0.449912801054866","0.50808959631322"
"Some worries","1996","higher vocational","Rural Area","179","0.608237250709079","0.551464884226467","0.665009617191691"
"Some worries","1996","higher vocational","Urban Area","267","0.551844084600302","0.507493710444985","0.596194458755618"
"Some worries","1996","in school","Rural Area","53","0.4628086276126","0.359795618384317","0.565821636840883"
"Some worries","1996","in school","Urban Area","86","0.47819606325947","0.409139217727906","0.547252908791033"
"Some worries","1996","inadequately","Rural Area","44","0.417567884878117","0.313940469466178","0.521195300290057"
"Some worries","1996","inadequately","Urban Area","187","0.436595539968478","0.388233212185953","0.484957867751003"
"Some worries","1996","middle vocational","Rural Area","1373","0.543341687017453","0.523487498549395","0.563195875485511"
"Some worries","1996","middle vocational","Urban Area","2297","0.535186548936813","0.520120513603254","0.550252584270373"
"Some worries","1996","vocational + Abi","Rural Area","64","0.53477132298103","0.4432098102969","0.62633283566516"
"Some worries","1996","vocational + Abi","Urban Area","208","0.594109187847757","0.54345303136632","0.644765344329194"
"Big worries","1997","general elemantary","Rural Area","182","0.221493497141831","0.190709776050443","0.25227721823322"
"Big worries","1997","general elemantary","Urban Area","442","0.242342292582514","0.221584800540189","0.263099784624839"
"Big worries","1997","higher education","Rural Area","101","0.16241577398647","0.134017696750799","0.190813851222142"
"Big worries","1997","higher education","Urban Area","176","0.140469285145247","0.120155712020102","0.160782858270392"
"Big worries","1997","higher vocational","Rural Area","56","0.208215853235453","0.160486451522473","0.255945254948434"
"Big worries","1997","higher vocational","Urban Area","71","0.124026267049662","0.0946614169502595","0.153391117149065"
"Big worries","1997","in school","Rural Area","35","0.34436078319063","0.252597533856135","0.436124032525125"
"Big worries","1997","in school","Urban Area","45","0.204243776031358","0.149587582111685","0.25889996995103"
"Big worries","1997","inadequately","Rural Area","24","","",""
"Big worries","1997","inadequately","Urban Area","140","0.358537168983637","0.310695394507585","0.40637894345969"
"Big worries","1997","middle vocational","Rural Area","568","0.226129907787115","0.209277498571241","0.24298231700299"
"Big worries","1997","middle vocational","Urban Area","875","0.185230369827307","0.17338232800718","0.197078411647434"
"Big worries","1997","vocational + Abi","Rural Area","21","","",""
"Big worries","1997","vocational + Abi","Urban Area","65","0.156226217478995","0.117803241135182","0.194649193822809"
"No worries","1997","general elemantary","Rural Area","133","0.233859896435466","0.202480724581341","0.26523906828959"
"No worries","1997","general elemantary","Urban Area","348","0.246990381481389","0.226099150366246","0.267881612596533"
"No worries","1997","higher education","Rural Area","130","0.24226875740116","0.209279929051447","0.275257585750874"
"No worries","1997","higher education","Urban Area","325","0.34406615242618","0.316293591264503","0.371838713587857"
"No worries","1997","higher vocational","Rural Area","59","0.264603754218688","0.212749499327809","0.316458009109568"
"No worries","1997","higher vocational","Urban Area","121","0.284911583271241","0.244699151699984","0.325124014842499"
"No worries","1997","in school","Rural Area","18","","",""
"No worries","1997","in school","Urban Area","66","0.372543569865302","0.306996199845641","0.438090939884963"
"No worries","1997","inadequately","Rural Area","15","","",""
"No worries","1997","inadequately","Urban Area","64","0.171277797865427","0.133693238673934","0.20886235705692"
"No worries","1997","middle vocational","Rural Area","398","0.209270626249388","0.192882962847109","0.225658289651667"
"No worries","1997","middle vocational","Urban Area","938","0.267631806825666","0.254129540638519","0.281134073012813"
"No worries","1997","vocational + Abi","Rural Area","20","","",""
"No worries","1997","vocational + Abi","Urban Area","77","0.245998513453947","0.200420711873071","0.291576315034823"
"Some worries","1997","general elemantary","Rural Area","384","0.544646606422703","0.50772834906834","0.581564863777066"
"Some worries","1997","general elemantary","Urban Area","847","0.510667325936097","0.486451744860535","0.534882907011658"
"Some worries","1997","higher education","Rural Area","417","0.595315468612369","0.557524112725837","0.633106824498902"
"Some worries","1997","higher education","Urban Area","623","0.515464562428574","0.486248134635494","0.544680990221653"
"Some worries","1997","higher vocational","Rural Area","163","0.527180392545858","0.468491886192597","0.58586889889912"
"Some worries","1997","higher vocational","Urban Area","292","0.591062149679097","0.547262499736804","0.63486179962139"
"Some worries","1997","in school","Rural Area","50","0.455096284379005","0.358925976103014","0.551266592654997"
"Some worries","1997","in school","Urban Area","98","0.42321265410334","0.35623003388327","0.490195274323411"
"Some worries","1997","inadequately","Rural Area","38","0.395599923771479","0.286382209506178","0.50481763803678"
"Some worries","1997","inadequately","Urban Area","182","0.470185033150935","0.420394021504284","0.519976044797587"
"Some worries","1997","middle vocational","Rural Area","1401","0.564599465963497","0.544625529123023","0.58457340280397"
"Some worries","1997","middle vocational","Urban Area","2317","0.547137823347027","0.531956680765332","0.562318965928722"
"Some worries","1997","vocational + Abi","Rural Area","73","0.583558149499719","0.493065163600945","0.674051135398493"
"Some worries","1997","vocational + Abi","Urban Area","201","0.597775269067058","0.545882793714248","0.649667744419868"
"Big worries","1998","general elemantary","Rural Area","216","0.264221985297473","0.232915920164292","0.295528050430653"
"Big worries","1998","general elemantary","Urban Area","507","0.245558381461963","0.225534922018908","0.265581840905017"
"Big worries","1998","higher education","Rural Area","147","0.205518884306118","0.175796299638625","0.235241468973611"
"Big worries","1998","higher education","Urban Area","215","0.158577483911838","0.138424180671153","0.178730787152523"
"Big worries","1998","higher vocational","Rural Area","78","0.274175967254112","0.223527031637414","0.324824902870811"
"Big worries","1998","higher vocational","Urban Area","95","0.168535505363806","0.136544876525689","0.200526134201923"
"Big worries","1998","in school","Rural Area","28","","",""
"Big worries","1998","in school","Urban Area","52","0.218190469589435","0.1634895783641","0.27289136081477"
"Big worries","1998","inadequately","Rural Area","23","","",""
"Big worries","1998","inadequately","Urban Area","125","0.331985118779154","0.283805047743169","0.380165189815139"
"Big worries","1998","middle vocational","Rural Area","764","0.266505217359664","0.249507276119733","0.283503158599594"
"Big worries","1998","middle vocational","Urban Area","1085","0.2287341711167","0.216364367043048","0.241103975190353"
"Big worries","1998","vocational + Abi","Rural Area","24","","",""
"Big worries","1998","vocational + Abi","Urban Area","96","0.22708356121302","0.185610682866153","0.268556439559888"
"No worries","1998","general elemantary","Rural Area","151","0.24414910117682","0.213647949554737","0.274650252798903"
"No worries","1998","general elemantary","Urban Area","406","0.269864516975217","0.249214351680179","0.290514682270254"
"No worries","1998","higher education","Rural Area","160","0.27948587934323","0.246477811729061","0.3124939469574"
"No worries","1998","higher education","Urban Area","421","0.373923705362938","0.34722909765627","0.400618313069607"
"No worries","1998","higher vocational","Rural Area","57","0.207848326316237","0.161778412807162","0.253918239825311"
"No worries","1998","higher vocational","Urban Area","146","0.322990653832908","0.28302862499687","0.362952682668947"
"No worries","1998","in school","Rural Area","31","0.344404474533453","0.257178054515734","0.431630894551173"
"No worries","1998","in school","Urban Area","54","0.277183918162606","0.217901767384054","0.336466068941158"
"No worries","1998","inadequately","Rural Area","13","","",""
"No worries","1998","inadequately","Urban Area","55","0.167787337496194","0.129556676233021","0.206017998759367"
"No worries","1998","middle vocational","Rural Area","473","0.207910521969322","0.19230887998622","0.223512163952423"
"No worries","1998","middle vocational","Urban Area","1039","0.259457261745647","0.246547945803241","0.272366577688054"
"No worries","1998","vocational + Abi","Rural Area","29","","",""
"No worries","1998","vocational + Abi","Urban Area","76","0.186575186164858","0.14801041953533","0.225139952794387"
"Some worries","1998","general elemantary","Rural Area","395","0.491628913525707","0.456132887453249","0.527124939598165"
"Some worries","1998","general elemantary","Urban Area","862","0.484577101562821","0.461327676871922","0.50782652625372"
"Some worries","1998","higher education","Rural Area","403","0.514995236350652","0.478233710883204","0.551756761818099"
"Some worries","1998","higher education","Urban Area","626","0.467498810725224","0.439971172009003","0.495026449441445"
"Some worries","1998","higher vocational","Rural Area","163","0.517975706429651","0.461243572682053","0.574707840177249"
"Some worries","1998","higher vocational","Urban Area","285","0.508473840803286","0.465750732269527","0.551196949337044"
"Some worries","1998","in school","Rural Area","55","0.427306758772146","0.33649824343379","0.518115274110503"
"Some worries","1998","in school","Urban Area","113","0.504625612247959","0.438407399844311","0.570843824651608"
"Some worries","1998","inadequately","Rural Area","39","0.576983338891457","0.465174063711773","0.688792614071142"
"Some worries","1998","inadequately","Urban Area","187","0.500227543724652","0.449072905422442","0.551382182026863"
"Some worries","1998","middle vocational","Rural Area","1362","0.525584260671015","0.506386716686293","0.544781804655736"
"Some worries","1998","middle vocational","Urban Area","2305","0.511808567137652","0.497087336955316","0.526529797319988"
"Some worries","1998","vocational + Abi","Rural Area","66","0.507753266509509","0.417929265720309","0.59757726729871"
"Some worries","1998","vocational + Abi","Urban Area","220","0.586341252622121","0.537588247685248","0.635094257558995"
"Big worries","1999","general elemantary","Rural Area","169","0.182045237850281","0.154204918411859","0.209885557288704"
"Big worries","1999","general elemantary","Urban Area","409","0.211221535273098","0.191846945340861","0.230596125205336"
"Big worries","1999","higher education","Rural Area","82","0.109628715054817","0.0865501131418326","0.132707316967801"
"Big worries","1999","higher education","Urban Area","150","0.116362304490323","0.0986849273294197","0.134039681651225"
"Big worries","1999","higher vocational","Rural Area","64","0.21958461458291","0.173126451254263","0.266042777911557"
"Big worries","1999","higher vocational","Urban Area","62","0.120568890847599","0.09244580182915","0.148691979866049"
"Big worries","1999","in school","Rural Area","17","","",""
"Big worries","1999","in school","Urban Area","30","0.145004809182204","0.0976075531742234","0.192402065190184"
"Big worries","1999","inadequately","Rural Area","17","","",""
"Big worries","1999","inadequately","Urban Area","116","0.342597171383821","0.293019693445547","0.392174649322095"
"Big worries","1999","middle vocational","Rural Area","553","0.187623103226418","0.172622235406473","0.202623971046362"
"Big worries","1999","middle vocational","Urban Area","776","0.161893873910243","0.15094629454326","0.172841453277227"
"Big worries","1999","vocational + Abi","Rural Area","15","","",""
"Big worries","1999","vocational + Abi","Urban Area","72","0.175329103529667","0.137639024117964","0.213019182941371"
"No worries","1999","general elemantary","Rural Area","199","0.323176142795614","0.289433632735846","0.356918652855383"
"No worries","1999","general elemantary","Urban Area","484","0.33323091928884","0.310856783408608","0.355605055169071"
"No worries","1999","higher education","Rural Area","200","0.344829618675653","0.309718782674498","0.379940454676807"
"No worries","1999","higher education","Urban Area","489","0.431446157333707","0.404142321989466","0.458749992677947"
"No worries","1999","higher vocational","Rural Area","82","0.271409971303926","0.221503980463163","0.321315962144689"
"No worries","1999","higher vocational","Urban Area","154","0.318981544895809","0.27872776240157","0.359235327390048"
"No worries","1999","in school","Rural Area","24","","",""
"No worries","1999","in school","Urban Area","65","0.321780671624223","0.258895939002775","0.384665404245672"
"No worries","1999","inadequately","Rural Area","18","","",""
"No worries","1999","inadequately","Urban Area","60","0.173116879814857","0.133592184526047","0.212641575103667"
"No worries","1999","middle vocational","Rural Area","610","0.282749031472029","0.265445666049087","0.300052396894971"
"No worries","1999","middle vocational","Urban Area","1319","0.343695975245348","0.329580576721547","0.35781137376915"
"No worries","1999","vocational + Abi","Rural Area","31","0.337570690856138","0.252249045198233","0.422892336514043"
"No worries","1999","vocational + Abi","Urban Area","99","0.2499813423762","0.207062347383398","0.292900337369003"
"Some worries","1999","general elemantary","Rural Area","370","0.494778619354104","0.45870695070142","0.530850288006789"
"Some worries","1999","general elemantary","Urban Area","812","0.455547545438062","0.431908347624019","0.479186743252105"
"Some worries","1999","higher education","Rural Area","422","0.545541666269531","0.508760731682013","0.582322600857048"
"Some worries","1999","higher education","Urban Area","625","0.452191538175971","0.424753684366698","0.479629391985244"
"Some worries","1999","higher vocational","Rural Area","159","0.509005414113164","0.452900910552638","0.56510991767369"
"Some worries","1999","higher vocational","Urban Area","299","0.560449564256592","0.51758315540304","0.603315973110143"
"Some worries","1999","in school","Rural Area","64","0.617951561537262","0.525014299693843","0.71088882338068"
"Some worries","1999","in school","Urban Area","117","0.533214519193573","0.466057747125323","0.600371291261823"
"Some worries","1999","inadequately","Rural Area","35","0.570408829518425","0.454445716871201","0.686371942165649"
"Some worries","1999","inadequately","Urban Area","176","0.484285948801321","0.432078535525115","0.536493362077528"
"Some worries","1999","middle vocational","Rural Area","1439","0.529627865301553","0.510449982905475","0.54880574769763"
"Some worries","1999","middle vocational","Urban Area","2254","0.494410150844408","0.479550922742813","0.509269378946003"
"Some worries","1999","vocational + Abi","Rural Area","72","0.52719566200969","0.437114552290123","0.617276771729257"
"Some worries","1999","vocational + Abi","Urban Area","220","0.574689554094132","0.525685795851739","0.623693312336526"
"Big worries","2000","general elemantary","Rural Area","221","0.17675392997099","0.154581298886024","0.198926561055956"
"Big worries","2000","general elemantary","Urban Area","546","0.215139724352453","0.198706678475319","0.231572770229587"
"Big worries","2000","higher education","Rural Area","170","0.143369693956322","0.123399553691832","0.163339834220812"
"Big worries","2000","higher education","Urban Area","282","0.104541219538563","0.0928545909451574","0.116227848131968"
"Big worries","2000","higher vocational","Rural Area","129","0.180918999195631","0.151985620648166","0.209852377743097"
"Big worries","2000","higher vocational","Urban Area","184","0.149091318139108","0.128913757069055","0.169268879209161"
"Big worries","2000","in school","Rural Area","28","","",""
"Big worries","2000","in school","Urban Area","41","0.120274523434674","0.0844666222077484","0.1560824246616"
"Big worries","2000","inadequately","Rural Area","29","","",""
"Big worries","2000","inadequately","Urban Area","85","0.282303686329585","0.232753294592307","0.331854078066862"
"Big worries","2000","middle vocational","Rural Area","988","0.190071574911302","0.178905425470249","0.201237724352355"
