"plh0033","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Rural Area","Female","229","0.188724066102036","0.166010066996548","0.211438065207523"
"Big worries","1985","Rural Area","Male","249","0.21413222237434","0.189945183355152","0.238319261393529"
"Big worries","1985","Urban Area","Female","848","0.173095348134102","0.161905175455366","0.184285520812839"
"Big worries","1985","Urban Area","Male","919","0.193813315801958","0.181972405445573","0.205654226158343"
"No worries","1985","Rural Area","Female","370","0.34441529092142","0.316831669389704","0.371998912453135"
"No worries","1985","Rural Area","Male","361","0.360427219979776","0.332118467634373","0.388735972325179"
"No worries","1985","Urban Area","Female","1573","0.391068745861582","0.376635066299215","0.405502425423948"
"No worries","1985","Urban Area","Male","1474","0.379683952269806","0.365146339178413","0.394221565361199"
"Some worries","1985","Rural Area","Female","541","0.466860642976545","0.437899902008547","0.495821383944542"
"Some worries","1985","Rural Area","Male","495","0.425440557645884","0.396289529298917","0.45459158599285"
"Some worries","1985","Urban Area","Female","1970","0.435835906004316","0.42116926719894","0.450502544809692"
"Some worries","1985","Urban Area","Male","1888","0.426502731928236","0.411687718055436","0.441317745801037"
"Big worries","1986","Rural Area","Female","184","0.164290861482037","0.14218173176574","0.186399991198333"
"Big worries","1986","Rural Area","Male","214","0.18719032442745","0.163596976492908","0.210783672361993"
"Big worries","1986","Urban Area","Female","706","0.143077503896595","0.132481586646214","0.153673421146977"
"Big worries","1986","Urban Area","Male","771","0.156415950860939","0.145357595986718","0.167474305735159"
"No worries","1986","Rural Area","Female","395","0.382361423228056","0.353365188271054","0.411357658185058"
"No worries","1986","Rural Area","Male","382","0.387772202208695","0.358300969594348","0.417243434823043"
"No worries","1986","Urban Area","Female","1756","0.469126698660202","0.454025110385957","0.484228286934446"
"No worries","1986","Urban Area","Male","1650","0.447659369112109","0.432521555326198","0.462797182898021"
"Some worries","1986","Rural Area","Female","500","0.453347715289907","0.423644143997516","0.483051286582299"
"Some worries","1986","Rural Area","Male","454","0.425037473363854","0.39513639698937","0.454938549738338"
"Some worries","1986","Urban Area","Female","1733","0.387795797443203","0.373051237654201","0.402540357232205"
"Some worries","1986","Urban Area","Male","1724","0.395924680026952","0.38103663556579","0.410812724488114"
"Big worries","1987","Rural Area","Female","180","0.15071875776436","0.129420559333462","0.172016956195259"
"Big worries","1987","Rural Area","Male","164","0.157454543757841","0.135243334711797","0.179665752803885"
"Big worries","1987","Urban Area","Female","714","0.148167981532182","0.137322514470721","0.159013448593643"
"Big worries","1987","Urban Area","Male","731","0.15689791844926","0.145769178241494","0.168026658657025"
"No worries","1987","Rural Area","Female","382","0.387684033531981","0.358679879718764","0.416688187345198"
"No worries","1987","Rural Area","Male","379","0.379959010479175","0.350360046880985","0.409557974077364"
"No worries","1987","Urban Area","Female","1556","0.423932489955103","0.408846315025263","0.439018664884943"
"No worries","1987","Urban Area","Male","1478","0.398825429484858","0.383842765000808","0.413808093968908"
"Some worries","1987","Rural Area","Female","522","0.461597208703658","0.431920298112157","0.491274119295159"
"Some worries","1987","Rural Area","Male","490","0.462586445762984","0.432181187982223","0.492991703543745"
"Some worries","1987","Urban Area","Female","1852","0.427899528512715","0.412795209343784","0.443003847681646"
"Some worries","1987","Urban Area","Male","1894","0.444276652065882","0.429072808252937","0.459480495878827"
"Big worries","1988","Rural Area","Female","194","0.178552027584401","0.155014543536652","0.20208951163215"
"Big worries","1988","Rural Area","Male","174","0.162039195901901","0.13895691950062","0.185121472303182"
"Big worries","1988","Urban Area","Female","673","0.144282776950684","0.133348517529254","0.155217036372114"
"Big worries","1988","Urban Area","Male","735","0.154546521610618","0.143233756460311","0.165859286760925"
"No worries","1988","Rural Area","Female","359","0.373187384396401","0.343462514944025","0.402912253848777"
"No worries","1988","Rural Area","Male","335","0.373360295463484","0.343061192895652","0.403659398031316"
