"plh0033","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Full Time","(Married) couple without C. ","168","0.134190181658101","0.114515620191338","0.153864743124863"
"Big worries","1984","Full Time","1-pers.-HH","88","0.16748579632554","0.135991201305099","0.198980391345982"
"Big worries","1984","Full Time","Couple + C. GT 16 ","184","0.192109022343976","0.166857210448746","0.217360834239206"
"Big worries","1984","Full Time","Couple + C. LE 16 ","332","0.17553593345935","0.157112947339545","0.193958919579155"
"Big worries","1984","Full Time","Couple + C. LE and GT 16","182","0.199861007534983","0.172115453649706","0.227606561420259"
"Big worries","1984","Full Time","Single parent ","79","0.266491716132028","0.211242654565299","0.321740777698757"
"Big worries","1984","Not Working","(Married) couple without C. ","183","0.137914699458673","0.118331997735423","0.157497401181924"
"Big worries","1984","Not Working","1-pers.-HH","116","0.158539800985491","0.130439453762124","0.186640148208857"
"Big worries","1984","Not Working","Couple + C. GT 16 ","146","0.19363251550594","0.163954819469571","0.223310211542309"
"Big worries","1984","Not Working","Couple + C. LE 16 ","211","0.205286925773382","0.178585190988062","0.231988660558701"
"Big worries","1984","Not Working","Couple + C. LE and GT 16","155","0.217107883070414","0.184064366828869","0.25015139931196"
"Big worries","1984","Not Working","Single parent ","76","0.320091521438293","0.259404268913768","0.380778773962818"
"Big worries","1984","Part Time","(Married) couple without C. ","58","0.167761259872751","0.127385570962552","0.208136948782949"
"Big worries","1984","Part Time","1-pers.-HH","26","","",""
"Big worries","1984","Part Time","Couple + C. GT 16 ","76","0.248208701302321","0.201951129029785","0.294466273574857"
"Big worries","1984","Part Time","Couple + C. LE 16 ","122","0.202015292136751","0.167768449585598","0.236262134687904"
"Big worries","1984","Part Time","Couple + C. LE and GT 16","79","0.21157041608373","0.1658839223106","0.257256909856859"
"Big worries","1984","Part Time","Single parent ","47","0.451621561555678","0.355044158211369","0.548198964899988"
"No worries","1984","Full Time","(Married) couple without C. ","480","0.427443347791144","0.398888361821075","0.455998333761213"
"No worries","1984","Full Time","1-pers.-HH","253","0.464191625504561","0.422128202618771","0.506255048390351"
"No worries","1984","Full Time","Couple + C. GT 16 ","314","0.344586742640068","0.314125390383659","0.375048094896477"
"No worries","1984","Full Time","Couple + C. LE 16 ","529","0.339954067035152","0.317014334888015","0.362893799182289"
"No worries","1984","Full Time","Couple + C. LE and GT 16","242","0.311886056293746","0.279743915142382","0.34402819744511"
"No worries","1984","Full Time","Single parent ","61","0.299407064858256","0.242174338297937","0.356639791418575"
"No worries","1984","Not Working","(Married) couple without C. ","600","0.51501314203596","0.486629615668553","0.543396668403367"
"No worries","1984","Not Working","1-pers.-HH","332","0.538540732773134","0.500187523767646","0.576893941778623"
"No worries","1984","Not Working","Couple + C. GT 16 ","235","0.37637839300775","0.339991292203795","0.412765493811705"
"No worries","1984","Not Working","Couple + C. LE 16 ","257","0.325841564185662","0.294857535856513","0.35682559251481"
"No worries","1984","Not Working","Couple + C. LE and GT 16","173","0.31898392976033","0.281627911312161","0.356339948208499"
"No worries","1984","Not Working","Single parent ","58","0.273851232601186","0.215840905450723","0.331861559751648"
"No worries","1984","Part Time","(Married) couple without C. ","131","0.402315154398845","0.349328138697497","0.455302170100192"
"No worries","1984","Part Time","1-pers.-HH","50","0.417028513221669","0.333854484395557","0.500202542047782"
"No worries","1984","Part Time","Couple + C. GT 16 ","98","0.290170976066316","0.241571728057827","0.338770224074805"
"No worries","1984","Part Time","Couple + C. LE 16 ","154","0.296215777506787","0.257270483527861","0.335161071485713"
"No worries","1984","Part Time","Couple + C. LE and GT 16","77","0.25415868032909","0.205455805606469","0.302861555051711"
"No worries","1984","Part Time","Single parent ","17","","",""
"Some worries","1984","Full Time","(Married) couple without C. ","505","0.438366470550755","0.409726101136914","0.467006839964597"
"Some worries","1984","Full Time","1-pers.-HH","199","0.368322578169898","0.327639569886069","0.409005586453728"
"Some worries","1984","Full Time","Couple + C. GT 16 ","437","0.463304235015956","0.431341825999913","0.495266644031999"
"Some worries","1984","Full Time","Couple + C. LE 16 ","777","0.484509999505499","0.46030792256684","0.508712076444157"
"Some worries","1984","Full Time","Couple + C. LE and GT 16","374","0.488252936171271","0.4535715252766","0.522934347065942"
"Some worries","1984","Full Time","Single parent ","106","0.434101219009716","0.372164895933795","0.496037542085637"
"Some worries","1984","Not Working","(Married) couple without C. ","408","0.347072158505366","0.320036640663019","0.374107676347714"
"Some worries","1984","Not Working","1-pers.-HH","201","0.302919466241375","0.267566096801844","0.338272835680906"
"Some worries","1984","Not Working","Couple + C. GT 16 ","300","0.42998909148631","0.392806056302145","0.467172126670475"
"Some worries","1984","Not Working","Couple + C. LE 16 ","411","0.468871510040957","0.435881657474271","0.501861362607642"
"Some worries","1984","Not Working","Couple + C. LE and GT 16","270","0.463908187169256","0.423938283188188","0.503878091150324"
"Some worries","1984","Not Working","Single parent ","93","0.406057245960521","0.342171923828466","0.469942568092576"
"Some worries","1984","Part Time","(Married) couple without C. ","140","0.429923585728404","0.376428693815272","0.483418477641536"
"Some worries","1984","Part Time","1-pers.-HH","59","0.422612796571926","0.339285727639318","0.505939865504535"
"Some worries","1984","Part Time","Couple + C. GT 16 ","161","0.461620322631363","0.408236154881295","0.515004490381431"
"Some worries","1984","Part Time","Couple + C. LE 16 ","252","0.501768930356462","0.459120955236481","0.544416905476443"
"Some worries","1984","Part Time","Couple + C. LE and GT 16","151","0.534270903587181","0.478471911977824","0.590069895196537"
"Some worries","1984","Part Time","Single parent ","38","0.376286209518125","0.28227062954804","0.47030178948821"
"Big worries","1985","Full Time","(Married) couple without C. ","139","0.126020795360935","0.105733544876223","0.146308045845647"
"Big worries","1985","Full Time","1-pers.-HH","68","0.141615111818995","0.109719012152831","0.173511211485158"
"Big worries","1985","Full Time","Couple + C. GT 16 ","198","0.206285228636711","0.180251258658697","0.232319198614725"
"Big worries","1985","Full Time","Couple + C. LE 16 ","262","0.174771032034906","0.154550135775682","0.194991928294131"
"Big worries","1985","Full Time","Couple + C. LE and GT 16","124","0.180671401407752","0.151901161314206","0.209441641501297"
"Big worries","1985","Full Time","Single parent ","42","0.151848383320432","0.105367734339374","0.198329032301489"
"Big worries","1985","Not Working","(Married) couple without C. ","180","0.156903400847907","0.135110700395704","0.17869610130011"
"Big worries","1985","Not Working","1-pers.-HH","106","0.172945408942351","0.141452352186362","0.20443846569834"
"Big worries","1985","Not Working","Couple + C. GT 16 ","168","0.225183387563156","0.193695583162907","0.256671191963405"
"Big worries","1985","Not Working","Couple + C. LE 16 ","194","0.219481067205903","0.190170517813759","0.248791616598047"
"Big worries","1985","Not Working","Couple + C. LE and GT 16","128","0.240345996060409","0.20369049158329","0.277001500537529"
"Big worries","1985","Not Working","Single parent ","63","0.288039340593212","0.226791279356457","0.349287401829967"
"Big worries","1985","Part Time","(Married) couple without C. ","62","0.198737937880202","0.153880033687785","0.24359584207262"
"Big worries","1985","Part Time","1-pers.-HH","25","","",""
"Big worries","1985","Part Time","Couple + C. GT 16 ","90","0.195267159517024","0.156025666340674","0.234508652693374"
"Big worries","1985","Part Time","Couple + C. LE 16 ","118","0.2076052916225","0.173236742961864","0.241973840283135"
"Big worries","1985","Part Time","Couple + C. LE and GT 16","67","0.230278991835416","0.179397006729461","0.281160976941371"
"Big worries","1985","Part Time","Single parent ","36","0.367115338178493","0.271682332251943","0.462548344105044"
"No worries","1985","Full Time","(Married) couple without C. ","412","0.407512733412715","0.377475381960472","0.437550084864959"
"No worries","1985","Full Time","1-pers.-HH","194","0.428714213094614","0.383439844857971","0.473988581331256"
"No worries","1985","Full Time","Couple + C. GT 16 ","298","0.323511392043749","0.293412595184961","0.353610188902537"
"No worries","1985","Full Time","Couple + C. LE 16 ","413","0.333215706346043","0.308118010257717","0.358313402434368"
"No worries","1985","Full Time","Couple + C. LE and GT 16","212","0.330932344189506","0.295745983670774","0.366118704708239"
"No worries","1985","Full Time","Single parent ","78","0.332908827083171","0.271872892037097","0.393944762129244"
"No worries","1985","Not Working","(Married) couple without C. ","508","0.490344414477048","0.46039107748583","0.520297751468266"
"No worries","1985","Not Working","1-pers.-HH","257","0.48368340689097","0.4420701368925","0.525296676889439"
"No worries","1985","Not Working","Couple + C. GT 16 ","235","0.363944905378754","0.32767554197101","0.400214268786499"
"No worries","1985","Not Working","Couple + C. LE 16 ","232","0.32078790302877","0.287732275699406","0.353843530358135"
"No worries","1985","Not Working","Couple + C. LE and GT 16","143","0.276572839885649","0.238200789245274","0.314944890526023"
"No worries","1985","Not Working","Single parent ","53","0.283524903155431","0.222566357237575","0.344483449073287"
"No worries","1985","Part Time","(Married) couple without C. ","103","0.339961427844617","0.286712510812835","0.393210344876399"
"No worries","1985","Part Time","1-pers.-HH","50","0.375022338682802","0.294248752704582","0.455795924661021"
"No worries","1985","Part Time","Couple + C. GT 16 ","127","0.357058408303377","0.309627608244177","0.404489208362577"
"No worries","1985","Part Time","Couple + C. LE 16 ","135","0.259107453825484","0.221980547171983","0.296234360478985"
"No worries","1985","Part Time","Couple + C. LE and GT 16","61","0.251620950883929","0.199175910175804","0.304065991592054"
"No worries","1985","Part Time","Single parent ","23","","",""
"Some worries","1985","Full Time","(Married) couple without C. ","477","0.466466471226349","0.435970490210705","0.496962452241993"
"Some worries","1985","Full Time","1-pers.-HH","197","0.429670675086392","0.384383789327121","0.474957560845662"
