"plh0033","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","Hesse","Couple + C. LE and GT 16","39","0.197119392614001","0.136601442748516","0.257637342479486","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","1-pers.-HH","18","","","","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","(Married) couple without C. ","40","0.208758380813763","0.152711825223884","0.264804936403642","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","Single parent ","15","","","","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","39","0.206517546348789","0.145486350339286","0.267548742358292","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","21","","","","1"
"Big worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","31","0.253140437100553","0.175018168517033","0.331262705684072","1"
"Big worries","1984","Baden-Württemberg","1-pers.-HH","21","","","","1"
"Big worries","1984","Baden-Württemberg","(Married) couple without C. ","58","0.0959592932626437","0.0672029882537369","0.124715598271551","1"
"Big worries","1984","Baden-Württemberg","Single parent ","33","0.226185319514844","0.149387948252793","0.302982690776895","1"
"Big worries","1984","Baden-Württemberg","Couple + C. LE 16 ","114","0.160074354763312","0.131820529724267","0.188328179802357","1"
"Big worries","1984","Baden-Württemberg","Couple + C. GT 16 ","67","0.159956129125488","0.123622302546622","0.196289955704353","1"
"Big worries","1984","Baden-Württemberg","Couple + C. LE and GT 16","76","0.171532760191669","0.131164791588705","0.211900728794634","1"
"Big worries","1984","Bavaria","1-pers.-HH","30","0.123933233643023","0.0782669587404097","0.169599508545636","1"
"Big worries","1984","Bavaria","(Married) couple without C. ","40","0.0814760627650454","0.0569775009045908","0.1059746246255","1"
"Big worries","1984","Bavaria","Single parent ","34","0.334556688446463","0.238661457980942","0.430451918911985","1"
"Big worries","1984","Bavaria","Couple + C. LE 16 ","106","0.173671584186424","0.141389543414367","0.205953624958481","1"
"Big worries","1984","Bavaria","Couple + C. GT 16 ","66","0.168982656012383","0.127924521632195","0.21004079039257","1"
"Big worries","1984","Bavaria","Couple + C. LE and GT 16","75","0.205645325244023","0.16149978827446","0.249790862213585","1"
"Big worries","1984","Berlin","1-pers.-HH","14","","","","1"
"Big worries","1984","Berlin","(Married) couple without C. ","11","","","","1"
"Big worries","1984","Berlin","Single parent ","13","","","","1"
"Big worries","1984","Berlin","Couple + C. LE 16 ","19","","","","1"
"Big worries","1984","Berlin","Couple + C. GT 16 ","8","","","","1"
"Big worries","1984","Berlin","Couple + C. LE and GT 16","21","","","","1"
"Big worries","1984","Brandenburg","1-pers.-HH","","","","","1"
"Big worries","1984","Brandenburg","(Married) couple without C. ","","","","","1"
"Big worries","1984","Brandenburg","Single parent ","","","","","1"
"Big worries","1984","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Big worries","1984","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Big worries","1984","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Big worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Big worries","1984","Saxony","1-pers.-HH","","","","","1"
"Big worries","1984","Saxony","(Married) couple without C. ","","","","","1"
"Big worries","1984","Saxony","Single parent ","","","","","1"
"Big worries","1984","Saxony","Couple + C. LE 16 ","","","","","1"
"Big worries","1984","Saxony","Couple + C. GT 16 ","","","","","1"
"Big worries","1984","Saxony","Couple + C. LE and GT 16","","","","","1"
"Big worries","1984","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Big worries","1984","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Big worries","1984","Saxony-Anhalt","Single parent ","","","","","1"
"Big worries","1984","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Big worries","1984","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Big worries","1984","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Big worries","1984","Thuringia","1-pers.-HH","","","","","1"
"Big worries","1984","Thuringia","(Married) couple without C. ","","","","","1"
"Big worries","1984","Thuringia","Single parent ","","","","","1"
"Big worries","1984","Thuringia","Couple + C. LE 16 ","","","","","1"
"Big worries","1984","Thuringia","Couple + C. GT 16 ","","","","","1"
"Big worries","1984","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No worries","1984","North Rhine-Westphalia","1-pers.-HH","172","0.504579228206016","0.453907690974217","0.555250765437814","3"
"No worries","1984","Rhineland-Palatinate,Saarland","1-pers.-HH","33","0.432561316215329","0.32261413528455","0.542508497146107","3"
"No worries","1984","Rhineland-Palatinate,Saarland","(Married) couple without C. ","83","0.387384253403793","0.320204645337874","0.454563861469712","3"
"No worries","1984","Hamburg","Couple + C. LE and GT 16","12","","","","3"
"No worries","1984","Hesse","Couple + C. LE and GT 16","63","0.391424907553366","0.317178514062414","0.465671301044318","3"
"No worries","1984","Bremen","Couple + C. LE and GT 16","3","","","","3"
"No worries","1984","Hamburg","Couple + C. GT 16 ","12","","","","3"
"No worries","1984","Bremen","Couple + C. GT 16 ","2","","","","3"
"No worries","1984","Bremen","Single parent ","","","","","3"
"No worries","1984","Bremen","Couple + C. LE 16 ","5","","","","3"
"No worries","1984","Hesse","Couple + C. LE 16 ","92","0.362643923123786","0.307782338115741","0.41750550813183","3"
"No worries","1984","Hesse","Couple + C. GT 16 ","90","0.447146876254909","0.381890095712799","0.51240365679702","3"
"No worries","1984","Hesse","Single parent ","9","","","","3"
"No worries","1984","Schleswig-Holstein","1-pers.-HH","34","0.641723278008162","0.513833921029397","0.769612634986926","3"
"No worries","1984","Hamburg","Couple + C. LE 16 ","19","","","","3"
"No worries","1984","Bremen","(Married) couple without C. ","17","","","","3"
"No worries","1984","Schleswig-Holstein","(Married) couple without C. ","48","0.549756613009206","0.445808727974822","0.65370449804359","3"
"No worries","1984","Hamburg","Single parent ","6","","","","3"
"No worries","1984","Hesse","(Married) couple without C. ","132","0.485089989403091","0.426964617480974","0.543215361325207","3"
"No worries","1984","Hesse","1-pers.-HH","55","0.445890323735423","0.359099320305467","0.532681327165378","3"
"No worries","1984","Schleswig-Holstein","Single parent ","9","","","","3"
"No worries","1984","Schleswig-Holstein","Couple + C. LE 16 ","35","0.381906206995681","0.28620089500939","0.477611518981972","3"
"No worries","1984","Schleswig-Holstein","Couple + C. GT 16 ","26","","","","3"
"No worries","1984","Schleswig-Holstein","Couple + C. LE and GT 16","10","","","","3"
"No worries","1984","Hamburg","1-pers.-HH","27","","","","3"
"No worries","1984","Hamburg","(Married) couple without C. ","37","0.449389033898492","0.346620419792623","0.552157648004361","3"
"No worries","1984","Lower Saxony","1-pers.-HH","53","0.493308484824096","0.403101909348245","0.583515060299947","3"
"No worries","1984","Lower Saxony","(Married) couple without C. ","121","0.458081320173039","0.399301006161839","0.516861634184238","3"
"No worries","1984","Lower Saxony","Single parent ","13","","","","3"
"No worries","1984","Lower Saxony","Couple + C. LE 16 ","97","0.349016135666823","0.293481652032647","0.404550619300999","3"
"No worries","1984","Lower Saxony","Couple + C. GT 16 ","68","0.317216581127079","0.254863111102729","0.379570051151428","3"
"No worries","1984","Lower Saxony","Couple + C. LE and GT 16","32","0.228417673010519","0.159849459847627","0.296985886173411","3"
"No worries","1984","Bremen","1-pers.-HH","10","","","","3"
"No worries","1984","North Rhine-Westphalia","(Married) couple without C. ","275","0.402426601940926","0.36620224119585","0.438650962686002","3"
"No worries","1984","North Rhine-Westphalia","Single parent ","31","0.251489631776572","0.181589791066279","0.321389472486865","3"
"No worries","1984","North Rhine-Westphalia","Couple + C. LE 16 ","244","0.325372160448381","0.293764002073894","0.356980318822868","3"
"No worries","1984","North Rhine-Westphalia","Couple + C. GT 16 ","139","0.269727454854287","0.230825793152681","0.308629116555893","3"
"No worries","1984","North Rhine-Westphalia","Couple + C. LE and GT 16","140","0.328647267175548","0.286886319105231","0.370408215245865","3"
"No worries","1984","Rhineland-Palatinate,Saarland","Single parent ","6","","","","3"
"No worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","35","0.212950954647172","0.151228181167508","0.274673728126835","3"
"No worries","1984","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","56","0.3623402676436","0.285925183843833","0.438755351443367","3"
"No worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","24","","","","3"
"No worries","1984","Baden-Württemberg","1-pers.-HH","116","0.51048582624839","0.444279343962458","0.576692308534323","3"
"No worries","1984","Baden-Württemberg","(Married) couple without C. ","205","0.554525332980622","0.506000084321466","0.603050581639778","3"
"No worries","1984","Baden-Württemberg","Single parent ","34","0.332565910762344","0.246081322374461","0.419050499150227","3"
"No worries","1984","Baden-Württemberg","Couple + C. LE 16 ","226","0.337032099158577","0.300608921336403","0.37345527698075","3"
"No worries","1984","Baden-Württemberg","Couple + C. GT 16 ","131","0.365282405863479","0.317555381519118","0.413009430207839","3"
"No worries","1984","Baden-Württemberg","Couple + C. LE and GT 16","101","0.31549769969163","0.265734162544442","0.365261236838818","3"
"No worries","1984","Bavaria","1-pers.-HH","95","0.496519392059935","0.427225879834223","0.565812904285647","3"
"No worries","1984","Bavaria","(Married) couple without C. ","247","0.538838821227296","0.494197592141673","0.583480050312919","3"
"No worries","1984","Bavaria","Single parent ","26","","","","3"
"No worries","1984","Bavaria","Couple + C. LE 16 ","164","0.328988950232499","0.288950639411288","0.36902726105371","3"
"No worries","1984","Bavaria","Couple + C. GT 16 ","110","0.375148085911763","0.322100817976042","0.428195353847484","3"
"No worries","1984","Bavaria","Couple + C. LE and GT 16","94","0.29584260483934","0.245990283429042","0.345694926249639","3"
"No worries","1984","Berlin","1-pers.-HH","40","0.599080908522569","0.486657235639679","0.711504581405459","3"
"No worries","1984","Berlin","(Married) couple without C. ","46","0.483374807531132","0.386395785270237","0.580353829792026","3"
"No worries","1984","Berlin","Single parent ","2","","","","3"
"No worries","1984","Berlin","Couple + C. LE 16 ","23","","","","3"
"No worries","1984","Berlin","Couple + C. GT 16 ","13","","","","3"
"No worries","1984","Berlin","Couple + C. LE and GT 16","13","","","","3"
"No worries","1984","Brandenburg","1-pers.-HH","","","","","3"
"No worries","1984","Brandenburg","(Married) couple without C. ","","","","","3"
"No worries","1984","Brandenburg","Single parent ","","","","","3"
"No worries","1984","Brandenburg","Couple + C. LE 16 ","","","","","3"
"No worries","1984","Saxony","(Married) couple without C. ","","","","","3"
"No worries","1984","Saxony","Single parent ","","","","","3"
"No worries","1984","Saxony","Couple + C. LE 16 ","","","","","3"
"No worries","1984","Saxony","Couple + C. GT 16 ","","","","","3"
"No worries","1984","Brandenburg","Couple + C. GT 16 ","","","","","3"
"No worries","1984","Brandenburg","Couple + C. LE and GT 16","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","Single parent ","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","3"
"No worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","3"
"No worries","1984","Saxony","1-pers.-HH","","","","","3"
"No worries","1984","Saxony","Couple + C. LE and GT 16","","","","","3"
"No worries","1984","Saxony-Anhalt","1-pers.-HH","","","","","3"
"No worries","1984","Saxony-Anhalt","(Married) couple without C. ","","","","","3"
"No worries","1984","Saxony-Anhalt","Single parent ","","","","","3"
"No worries","1984","Saxony-Anhalt","Couple + C. LE 16 ","","","","","3"
"No worries","1984","Saxony-Anhalt","Couple + C. GT 16 ","","","","","3"
"No worries","1984","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","3"
"No worries","1984","Thuringia","1-pers.-HH","","","","","3"
"No worries","1984","Thuringia","(Married) couple without C. ","","","","","3"
"No worries","1984","Thuringia","Single parent ","","","","","3"
"No worries","1984","Thuringia","Couple + C. LE 16 ","","","","","3"
"No worries","1984","Thuringia","Couple + C. GT 16 ","","","","","3"
"No worries","1984","Thuringia","Couple + C. LE and GT 16","","","","","3"
"Some worries","1984","Bremen","Couple + C. LE and GT 16","2","","","","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","(Married) couple without C. ","79","0.403857365782444","0.336192768474661","0.471521963090227","2"
"Some worries","1984","Bavaria","Couple + C. LE 16 ","259","0.497339465581077","0.45473215607335","0.539946775088803","2"
"Some worries","1984","Brandenburg","Couple + C. GT 16 ","","","","","2"
"Some worries","1984","Bavaria","Single parent ","33","0.355450225111753","0.258170072313259","0.452730377910246","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","1-pers.-HH","27","","","","2"
"Some worries","1984","Bavaria","(Married) couple without C. ","192","0.379685116007659","0.336224265438197","0.423145966577121","2"
"Some worries","1984","Hesse","Couple + C. LE and GT 16","64","0.411455699832633","0.336596502266138","0.486314897399127","2"
"Some worries","1984","Saxony","Couple + C. LE 16 ","","","","","2"
"Some worries","1984","Bremen","Couple + C. GT 16 ","4","","","","2"
"Some worries","1984","Bavaria","1-pers.-HH","75","0.379547374297042","0.312293020800931","0.446801727793154","2"
"Some worries","1984","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"Some worries","1984","Brandenburg","(Married) couple without C. ","","","","","2"
"Some worries","1984","Saxony","Couple + C. LE and GT 16","","","","","2"
"Some worries","1984","Brandenburg","Couple + C. LE 16 ","","","","","2"
"Some worries","1984","Saxony","Single parent ","","","","","2"
"Some worries","1984","Brandenburg","1-pers.-HH","","","","","2"
"Some worries","1984","Brandenburg","Single parent ","","","","","2"
"Some worries","1984","Hesse","Couple + C. GT 16 ","86","0.350117047973892","0.287510485202005","0.412723610745779","2"
"Some worries","1984","Berlin","Couple + C. LE and GT 16","14","","","","2"
"Some worries","1984","Saxony","1-pers.-HH","","","","","2"
"Some worries","1984","Baden-Württemberg","Couple + C. LE and GT 16","158","0.512969540116701","0.459445419808725","0.566493660424676","2"
"Some worries","1984","Saxony","(Married) couple without C. ","","","","","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"Some worries","1984","Berlin","Couple + C. GT 16 ","18","","","","2"
"Some worries","1984","Baden-Württemberg","Couple + C. GT 16 ","193","0.474761465011033","0.425264823291819","0.524258106730248","2"
"Some worries","1984","Schleswig-Holstein","Single parent ","5","","","","2"
"Some worries","1984","Schleswig-Holstein","Couple + C. LE 16 ","50","0.502090021918045","0.40359898633431","0.600581057501781","2"
"Some worries","1984","Schleswig-Holstein","Couple + C. GT 16 ","29","","","","2"
"Some worries","1984","Schleswig-Holstein","Couple + C. LE and GT 16","19","","","","2"
"Some worries","1984","Hamburg","1-pers.-HH","19","","","","2"
"Some worries","1984","Hamburg","(Married) couple without C. ","44","0.493844783600099","0.390553439173109","0.597136128027088","2"
"Some worries","1984","Hamburg","Single parent ","5","","","","2"
"Some worries","1984","Hamburg","Couple + C. LE 16 ","22","","","","2"
"Some worries","1984","Hamburg","Couple + C. GT 16 ","12","","","","2"
"Some worries","1984","Hamburg","Couple + C. LE and GT 16","14","","","","2"
"Some worries","1984","Lower Saxony","1-pers.-HH","44","0.341408609651089","0.255852240368743","0.426964978933434","2"
"Some worries","1984","Schleswig-Holstein","1-pers.-HH","9","","","","2"
"Some worries","1984","Schleswig-Holstein","(Married) couple without C. ","33","0.375922657266413","0.2747238919828","0.477121422550025","2"
"Some worries","1984","Lower Saxony","Couple + C. GT 16 ","99","0.461804383307575","0.395009944105654","0.528598822509495","2"
"Some worries","1984","Lower Saxony","Couple + C. LE and GT 16","84","0.597256475396922","0.517151118126065","0.677361832667778","2"
"Some worries","1984","Bremen","1-pers.-HH","10","","","","2"
"Some worries","1984","Bremen","(Married) couple without C. ","13","","","","2"
"Some worries","1984","Bremen","Single parent ","2","","","","2"
"Some worries","1984","Bremen","Couple + C. LE 16 ","4","","","","2"
"Some worries","1984","North Rhine-Westphalia","(Married) couple without C. ","291","0.410595900936303","0.374256677515089","0.446935124357518","2"
"Some worries","1984","North Rhine-Westphalia","Couple + C. GT 16 ","238","0.477803924934625","0.434021002465035","0.521586847404214","2"
"Some worries","1984","North Rhine-Westphalia","Couple + C. LE and GT 16","223","0.460185294027557","0.415873566647877","0.504497021407238","2"
"Some worries","1984","Hesse","1-pers.-HH","51","0.413944282561529","0.327943338972395","0.499945226150663","2"
"Some worries","1984","Hesse","(Married) couple without C. ","104","0.365261518937211","0.309261484314412","0.42126155356001","2"
"Some worries","1984","Hesse","Single parent ","22","","","","2"
"Some worries","1984","Hesse","Couple + C. LE 16 ","138","0.412170202118923","0.356000622020625","0.468339782217221","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Single parent ","26","","","","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","95","0.580531499004039","0.506132462676341","0.654930535331738","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","75","0.485876927585132","0.406421607333102","0.565332247837163","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","64","0.537815289439757","0.448237782791429","0.627392796088085","2"
"Some worries","1984","Baden-Württemberg","1-pers.-HH","82","0.390060174786863","0.325459755824113","0.454660593749613","2"
"Some worries","1984","Baden-Württemberg","(Married) couple without C. ","140","0.349515373756734","0.302962421490745","0.396068326022724","2"
"Some worries","1984","Baden-Württemberg","Single parent ","47","0.441248769722812","0.350100870119207","0.532396669326417","2"
"Some worries","1984","Baden-Württemberg","Couple + C. LE 16 ","307","0.502893546078111","0.464367123620002","0.54141996853622","2"
"Some worries","1984","Bavaria","Couple + C. GT 16 ","144","0.455869258075854","0.401300397388826","0.510438118762883","2"
"Some worries","1984","Bavaria","Couple + C. LE and GT 16","153","0.498512069916637","0.44390005043244","0.553124089400834","2"
"Some worries","1984","Berlin","1-pers.-HH","19","","","","2"
"Some worries","1984","Berlin","(Married) couple without C. ","45","0.419773387968149","0.323997920965105","0.515548854971193","2"
"Some worries","1984","Berlin","Single parent ","12","","","","2"
"Some worries","1984","Berlin","Couple + C. LE 16 ","49","0.54356720515389","0.441227905936994","0.645906504370785","2"
"Some worries","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"Some worries","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"Some worries","1984","Saxony","Couple + C. GT 16 ","","","","","2"
"Some worries","1984","Saxony-Anhalt","1-pers.-HH","","","","","2"
"Some worries","1984","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"Some worries","1984","Saxony-Anhalt","Single parent ","","","","","2"
"Some worries","1984","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"Some worries","1984","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"Some worries","1984","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"Some worries","1984","Thuringia","1-pers.-HH","","","","","2"
"Some worries","1984","Thuringia","(Married) couple without C. ","","","","","2"
"Some worries","1984","Thuringia","Single parent ","","","","","2"
"Some worries","1984","Thuringia","Couple + C. LE 16 ","","","","","2"
"Some worries","1984","Thuringia","Couple + C. GT 16 ","","","","","2"
"Some worries","1984","Lower Saxony","(Married) couple without C. ","112","0.399797602247029","0.342006296701567","0.457588907792491","2"
"Some worries","1984","Lower Saxony","Single parent ","29","","","","2"
"Some worries","1984","Lower Saxony","Couple + C. LE 16 ","122","0.456073553746423","0.398044911956528","0.514102195536318","2"
"Some worries","1984","North Rhine-Westphalia","1-pers.-HH","123","0.302677885031878","0.256117200720281","0.349238569343475","2"
"Some worries","1984","North Rhine-Westphalia","Single parent ","56","0.389675455083627","0.311106825713641","0.468244084453614","2"
"Some worries","1984","North Rhine-Westphalia","Couple + C. LE 16 ","394","0.473626957635152","0.439941543268776","0.507312372001528","2"
"Some worries","1984","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Big worries","1985","Schleswig-Holstein","1-pers.-HH","5","","","","1"
"Big worries","1985","Schleswig-Holstein","(Married) couple without C. ","13","","","","1"
"Big worries","1985","Schleswig-Holstein","Single parent ","3","","","","1"
"Big worries","1985","Schleswig-Holstein","Couple + C. LE 16 ","22","","","","1"
"Big worries","1985","Schleswig-Holstein","Couple + C. GT 16 ","8","","","","1"
"Big worries","1985","Schleswig-Holstein","Couple + C. LE and GT 16","11","","","","1"
"Big worries","1985","Hamburg","1-pers.-HH","14","","","","1"
"Big worries","1985","Hamburg","(Married) couple without C. ","10","","","","1"
"Big worries","1985","Hamburg","Single parent ","1","","","","1"
"Big worries","1985","Hamburg","Couple + C. LE 16 ","19","","","","1"
"Big worries","1985","Hamburg","Couple + C. GT 16 ","11","","","","1"
"Big worries","1985","Hamburg","Couple + C. LE and GT 16","2","","","","1"
"Big worries","1985","Lower Saxony","1-pers.-HH","15","","","","1"
"Big worries","1985","Lower Saxony","(Married) couple without C. ","46","0.174096458148927","0.128004936156582","0.220187980141273","1"
"Big worries","1985","Lower Saxony","Single parent ","14","","","","1"
"Big worries","1985","Lower Saxony","Couple + C. LE 16 ","59","0.218499077934652","0.16643598561773","0.270562170251574","1"
"Big worries","1985","Lower Saxony","Couple + C. GT 16 ","65","0.307223844788516","0.244677940848688","0.369769748728343","1"
"Big worries","1985","Lower Saxony","Couple + C. LE and GT 16","18","","","","1"
"Big worries","1985","Bremen","1-pers.-HH","5","","","","1"
"Big worries","1985","Bremen","(Married) couple without C. ","11","","","","1"
"Big worries","1985","Bremen","Single parent ","4","","","","1"
"Big worries","1985","Bremen","Couple + C. LE 16 ","12","","","","1"
"Big worries","1985","Bremen","Couple + C. GT 16 ","8","","","","1"
"Big worries","1985","Bremen","Couple + C. LE and GT 16","9","","","","1"
"Big worries","1985","North Rhine-Westphalia","1-pers.-HH","61","0.190907707541957","0.148047172008431","0.233768243075483","1"
"Big worries","1985","North Rhine-Westphalia","(Married) couple without C. ","119","0.185656700112417","0.154926201252812","0.216387198972022","1"
"Big worries","1985","North Rhine-Westphalia","Single parent ","42","0.285937369927595","0.208853282180024","0.363021457675167","1"
"Big worries","1985","North Rhine-Westphalia","Couple + C. LE 16 ","179","0.224820874205742","0.194742692268475","0.254899056143009","1"
"Big worries","1985","North Rhine-Westphalia","Couple + C. GT 16 ","123","0.18842298067309","0.155255745677386","0.221590215668794","1"
"Big worries","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","82","0.179790222074237","0.142932747966647","0.216647696181826","1"
"Big worries","1985","Hesse","1-pers.-HH","15","","","","1"
"Big worries","1985","Hesse","(Married) couple without C. ","36","0.114215917642455","0.0763463193667252","0.152085515918185","1"
"Big worries","1985","Hesse","Single parent ","15","","","","1"
"Big worries","1985","Hesse","Couple + C. LE 16 ","55","0.155684427410186","0.112358592790162","0.19901026203021","1"
"Big worries","1985","Hesse","Couple + C. GT 16 ","43","0.192784227810554","0.138914466599504","0.246653989021603","1"
"Big worries","1985","Hesse","Couple + C. LE and GT 16","31","0.218859565502179","0.150852937021664","0.286866193982695","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","13","","","","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","38","0.226684123734583","0.165003256213186","0.288364991255979","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Single parent ","14","","","","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","33","0.203938334633366","0.138355998984316","0.269520670282416","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","45","0.287877890058971","0.218792293936856","0.356963486181086","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","27","","","","1"
"Big worries","1985","Baden-Württemberg","1-pers.-HH","30","0.164121730649505","0.111035504953315","0.217207956345695","1"
"Big worries","1985","Baden-Württemberg","(Married) couple without C. ","41","0.0982504648147413","0.0671997924509544","0.129301137178528","1"
"Big worries","1985","Baden-Württemberg","Single parent ","14","","","","1"
