"plh0033","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1988","35-65 y.","West Germany","1747","0.374055302916997","0.36069513852182","0.387415467312174"
"No worries","1988","35-65 y.","East Germany","","","",""
"No worries","1988","66 and older","West Germany","653","0.630649030736179","0.601189064402914","0.660108997069444"
"No worries","1988","66 and older","East Germany","","","",""
"Big worries","1989","16-34 y.","West Germany","616","0.136504346538231","0.125496816984533","0.14751187609193"
"Big worries","1989","16-34 y.","East Germany","","","",""
"Big worries","1989","35-65 y.","West Germany","787","0.141409304692316","0.131573461247782","0.15124514813685"
"Big worries","1989","35-65 y.","East Germany","","","",""
"Big worries","1989","66 and older","West Germany","67","0.06504246395276","0.0497506226385454","0.0803343052669746"
"Big worries","1989","66 and older","East Germany","","","",""
"Some worries","1989","16-34 y.","West Germany","1874","0.499419827113879","0.483388988054544","0.515450666173214"
"Some worries","1989","16-34 y.","East Germany","","","",""
"Some worries","1989","35-65 y.","West Germany","2096","0.425805458694626","0.411847732733895","0.439763184655356"
"Some worries","1989","35-65 y.","East Germany","","","",""
"Some worries","1989","66 and older","West Germany","286","0.293304193055661","0.265072251909624","0.321536134201697"
"Some worries","1989","66 and older","East Germany","","","",""
"No worries","1989","16-34 y.","West Germany","1247","0.36407582634789","0.348648696632248","0.379502956063531"
"No worries","1989","16-34 y.","East Germany","","","",""
"No worries","1989","35-65 y.","West Germany","1938","0.432785236613058","0.418799365970797","0.446771107255318"
"No worries","1989","35-65 y.","East Germany","","","",""
"No worries","1989","66 and older","West Germany","646","0.641653342991579","0.611918390003575","0.671388295979584"
"No worries","1989","66 and older","East Germany","","","",""
"Big worries","1990","16-34 y.","West Germany","622","0.142413756597236","0.131032538594119","0.153794974600354"
"Big worries","1990","16-34 y.","East Germany","545","0.31676818863815","0.294634082409163","0.338902294867137"
"Big worries","1990","35-65 y.","West Germany","756","0.136609586893374","0.126820243634356","0.146398930152392"
"Big worries","1990","35-65 y.","East Germany","692","0.290716340878306","0.272182597789421","0.309250083967192"
"Big worries","1990","66 and older","West Germany","67","0.064408072902948","0.0494817200918783","0.0793344257140177"
"Big worries","1990","66 and older","East Germany","80","0.181073986601693","0.144761450402653","0.217386522800733"
"Some worries","1990","16-34 y.","West Germany","1768","0.488437221228891","0.472158221616635","0.504716220841146"
"Some worries","1990","16-34 y.","East Germany","992","0.579431463050372","0.555944514495758","0.602918411604985"
"Some worries","1990","35-65 y.","West Germany","2005","0.415434315594484","0.401387522047601","0.429481109141366"
"Some worries","1990","35-65 y.","East Germany","1374","0.603239457176884","0.583271779955623","0.623207134398145"
"Some worries","1990","66 and older","West Germany","274","0.266214950889621","0.239340415321988","0.293089486457254"
"Some worries","1990","66 and older","East Germany","213","0.492746274229465","0.445601830580991","0.539890717877939"
"No worries","1990","16-34 y.","West Germany","1232","0.369149022173873","0.353433163327503","0.384864881020243"
"No worries","1990","16-34 y.","East Germany","160","0.103800348311479","0.0892889600974786","0.118311736525479"
"No worries","1990","35-65 y.","West Germany","1967","0.447956097512143","0.433781396991578","0.462130798032708"
"No worries","1990","35-65 y.","East Germany","240","0.106044201944809","0.0934775401728061","0.118610863716813"
"No worries","1990","66 and older","West Germany","698","0.669376976207431","0.64077195664074","0.697981995774122"
"No worries","1990","66 and older","East Germany","139","0.326179739168843","0.281971141303114","0.370388337034571"
"Big worries","1991","16-34 y.","West Germany","540","0.128242261130223","0.117374260802389","0.139110261458056"
"Big worries","1991","16-34 y.","East Germany","604","0.388951165386961","0.364386314873992","0.413516015899929"
"Big worries","1991","35-65 y.","West Germany","595","0.109344237756915","0.100444196703111","0.11824427881072"
"Big worries","1991","35-65 y.","East Germany","914","0.41790933681249","0.397406464201283","0.438412209423698"
"Big worries","1991","66 and older","West Germany","73","0.0702601237103988","0.0547639266715718","0.0857563207492258"
"Big worries","1991","66 and older","East Germany","92","0.225489396959749","0.184889247456858","0.266089546462639"
"Some worries","1991","16-34 y.","West Germany","1787","0.492927371877951","0.47667702240674","0.509177721349162"
"Some worries","1991","16-34 y.","East Germany","798","0.532987833565505","0.50784863824894","0.55812702888207"
"Some worries","1991","35-65 y.","West Germany","2137","0.435317502993241","0.421177667846141","0.449457338140341"
"Some worries","1991","35-65 y.","East Germany","1118","0.494968069806153","0.474184202072132","0.515751937540173"
"Some worries","1991","66 and older","West Germany","291","0.280364350630718","0.253130586247568","0.307598115013869"
"Some worries","1991","66 and older","East Germany","211","0.492161251575888","0.443591317625042","0.540731185526734"
"No worries","1991","16-34 y.","West Germany","1309","0.378830366991826","0.363062837417199","0.394597896566454"
"No worries","1991","16-34 y.","East Germany","111","0.0780610010475339","0.064543488592498","0.0915785135025697"
"No worries","1991","35-65 y.","West Germany","1991","0.455338259249844","0.441135601406977","0.46954091709271"
"No worries","1991","35-65 y.","East Germany","191","0.087122593381357","0.0753992904792643","0.0988458962834497"
"No worries","1991","66 and older","West Germany","681","0.649375525658883","0.620444820601445","0.678306230716321"
"No worries","1991","66 and older","East Germany","104","0.282349351464364","0.23861720192261","0.326081501006117"
"Big worries","1992","16-34 y.","West Germany","605","0.1347261112505","0.123535546040427","0.145916676460573"
"Big worries","1992","16-34 y.","East Germany","446","0.316630687378625","0.292159356112457","0.341102018644793"
"Big worries","1992","35-65 y.","West Germany","768","0.14385232887973","0.13378065607379","0.153924001685671"
"Big worries","1992","35-65 y.","East Germany","735","0.33829899107262","0.318419745658871","0.35817823648637"
"Big worries","1992","66 and older","West Germany","113","0.106945029169755","0.0883406768189118","0.125549381520599"
"Big worries","1992","66 and older","East Germany","72","0.17261310761642","0.135344707700842","0.209881507531999"
"Some worries","1992","16-34 y.","West Germany","1813","0.528714672535662","0.512353968931032","0.545075376140292"
"Some worries","1992","16-34 y.","East Germany","783","0.564119502683428","0.538032593035502","0.590206412331354"
"Some worries","1992","35-65 y.","West Germany","2252","0.481909222805474","0.467569050497547","0.496249395113402"
"Some worries","1992","35-65 y.","East Germany","1245","0.566072634550627","0.54524867816374","0.586896590937514"
"Some worries","1992","66 and older","West Germany","378","0.35307091264123","0.324299945059089","0.381841880223371"
"Some worries","1992","66 and older","East Germany","194","0.482139636801664","0.432862859506445","0.531416414096883"
"No worries","1992","16-34 y.","West Germany","1158","0.336559216213838","0.321071721808872","0.352046710618805"
"No worries","1992","16-34 y.","East Germany","159","0.119249809937947","0.102200430409196","0.136299189466699"
"No worries","1992","35-65 y.","West Germany","1644","0.374238448314795","0.360350200418076","0.388126696211515"
"No worries","1992","35-65 y.","East Germany","196","0.0956283743767526","0.0832721582503678","0.107984590503137"
"No worries","1992","66 and older","West Germany","569","0.539984058189015","0.50998054787129","0.569987568506739"
"No worries","1992","66 and older","East Germany","129","0.345247255581915","0.298360160733321","0.39213435043051"
"Big worries","1993","16-34 y.","West Germany","676","0.161030461073912","0.148971721065241","0.173089201082584"
"Big worries","1993","16-34 y.","East Germany","368","0.281304171186014","0.257057209269866","0.305551133102162"
"Big worries","1993","35-65 y.","West Germany","829","0.151719347614465","0.141354449246799","0.162084245982131"
"Big worries","1993","35-65 y.","East Germany","647","0.317247225345625","0.297375001235329","0.337119449455921"
"Big worries","1993","66 and older","West Germany","112","0.0938547819167651","0.0765023509292909","0.111207212904239"
"Big worries","1993","66 and older","East Germany","56","0.15596444905684","0.120093324388861","0.191835573724819"
"Some worries","1993","16-34 y.","West Germany","1926","0.55218035361647","0.535866112989448","0.568494594243491"
"Some worries","1993","16-34 y.","East Germany","750","0.560316076672533","0.533550073992769","0.587082079352296"
"Some worries","1993","35-65 y.","West Germany","2286","0.496535407047773","0.482089847731452","0.510980966364094"
"Some worries","1993","35-65 y.","East Germany","1193","0.557945913736358","0.536740361904891","0.579151465567825"
"Some worries","1993","66 and older","West Germany","396","0.373344574874613","0.3445637957666","0.402125353982626"
"Some worries","1993","66 and older","East Germany","190","0.463078469887993","0.413779877376806","0.51237706239918"
"No worries","1993","16-34 y.","West Germany","967","0.286789185309618","0.271951533953775","0.30162683666546"
"No worries","1993","16-34 y.","East Germany","203","0.158379752141453","0.138691616202636","0.17806788808027"
"No worries","1993","35-65 y.","West Germany","1487","0.351745245337762","0.337948973052549","0.365541517622974"
"No worries","1993","35-65 y.","East Germany","267","0.124806860918017","0.110694911682647","0.138918810153387"
"No worries","1993","66 and older","West Germany","577","0.532800643208622","0.503113616017709","0.562487670399535"
"No worries","1993","66 and older","East Germany","147","0.380957081055167","0.33294503421146","0.428969127898874"
"Big worries","1994","16-34 y.","West Germany","793","0.196291512840861","0.183172078304252","0.209410947377469"
"Big worries","1994","16-34 y.","East Germany","347","0.269550189828226","0.245136563599957","0.293963816056494"
"Big worries","1994","35-65 y.","West Germany","911","0.187492045712046","0.176056502332466","0.198927589091627"
"Big worries","1994","35-65 y.","East Germany","612","0.295676923006369","0.276186844803391","0.315167001209347"
"Big worries","1994","66 and older","West Germany","113","0.101691645473141","0.083781678426994","0.119601612519288"
"Big worries","1994","66 and older","East Germany","36","0.0842293643462602","0.0570461366364078","0.111412592056113"
"Some worries","1994","16-34 y.","West Germany","1854","0.539918807738726","0.52345627898347","0.556381336493982"
"Some worries","1994","16-34 y.","East Germany","780","0.604822152008788","0.577923691753134","0.631720612264443"
"Some worries","1994","35-65 y.","West Germany","2258","0.495006599814711","0.480357871747709","0.509655327881713"
"Some worries","1994","35-65 y.","East Germany","1262","0.586023242177661","0.564987186700786","0.607059297654537"
"Some worries","1994","66 and older","West Germany","453","0.420451420506038","0.391200316305996","0.44970252470608"
"Some worries","1994","66 and older","East Germany","208","0.495462592351929","0.446526642127857","0.544398542576001"
"No worries","1994","16-34 y.","West Germany","874","0.263789679420414","0.249233582816566","0.278345776024261"
"No worries","1994","16-34 y.","East Germany","142","0.125627658162986","0.1073925594851","0.143862756840872"
"No worries","1994","35-65 y.","West Germany","1306","0.317501354473243","0.303862582788591","0.331140126157895"
"No worries","1994","35-65 y.","East Germany","232","0.11829983481597","0.104506431413744","0.132093238218195"
"No worries","1994","66 and older","West Germany","528","0.477856934020821","0.448257518620897","0.507456349420744"
"No worries","1994","66 and older","East Germany","157","0.420308043301811","0.37199566775793","0.468620418845692"
"Big worries","1995","16-34 y.","West Germany","766","0.18721767187145","0.174668800907472","0.199766542835428"
"Big worries","1995","16-34 y.","East Germany","314","0.258841092056082","0.234223045897705","0.283459138214459"
"Big worries","1995","35-65 y.","West Germany","933","0.16793120684795","0.157285179787981","0.178577233907919"
"Big worries","1995","35-65 y.","East Germany","545","0.265384775825145","0.246261993576632","0.284507558073659"
"Big worries","1995","66 and older","West Germany","116","0.0962330344609352","0.0790152821991884","0.113450786722682"
"Big worries","1995","66 and older","East Germany","42","0.127848553612663","0.0953675876450111","0.160329519580315"
"Some worries","1995","16-34 y.","West Germany","2005","0.54969537465386","0.533690276107544","0.565700473200177"
"Some worries","1995","16-34 y.","East Germany","729","0.59869412605248","0.571144128764359","0.6262441233406"
"Some worries","1995","35-65 y.","West Germany","2329","0.482474910775568","0.468243586459458","0.496706235091678"
"Some worries","1995","35-65 y.","East Germany","1189","0.576982783194709","0.555586242514759","0.59837932387466"
"Some worries","1995","66 and older","West Germany","390","0.349692421198087","0.321851176285616","0.377533666110558"
"Some worries","1995","66 and older","East Germany","176","0.39779139340638","0.350182701991276","0.445400084821484"
"No worries","1995","16-34 y.","West Germany","941","0.26308695347469","0.248922432693026","0.277251474256354"
"No worries","1995","16-34 y.","East Germany","173","0.142464781891439","0.122819374248056","0.162110189534822"
"No worries","1995","35-65 y.","West Germany","1474","0.349593882376482","0.336013360326209","0.363174404426756"
"No worries","1995","35-65 y.","East Germany","314","0.157632440980146","0.141850633841027","0.173414248119264"
"No worries","1995","66 and older","West Germany","621","0.554074544340978","0.525054279978221","0.583094808703734"
"No worries","1995","66 and older","East Germany","188","0.474360052980957","0.425788352293786","0.522931753668128"
"Big worries","1996","16-34 y.","West Germany","721","0.181499803626834","0.168861783093606","0.194137824160062"
"Big worries","1996","16-34 y.","East Germany","294","0.257371382912649","0.232511113025827","0.282231652799472"
"Big worries","1996","35-65 y.","West Germany","909","0.167071646228854","0.156368020302163","0.177775272155546"
"Big worries","1996","35-65 y.","East Germany","541","0.261978289953006","0.243063495043922","0.28089308486209"
"Big worries","1996","66 and older","West Germany","96","0.0746901105738116","0.0594628948378227","0.0899173263098005"
"Big worries","1996","66 and older","East Germany","33","0.0869896221581157","0.0601331176559493","0.113846126660282"
"Some worries","1996","16-34 y.","West Germany","1964","0.567529264654326","0.551284849664798","0.583773679643853"
"Some worries","1996","16-34 y.","East Germany","712","0.576441786312121","0.548343867558671","0.60453970506557"
"Some worries","1996","35-65 y.","West Germany","2461","0.522189520595203","0.507857163009173","0.536521878181233"
"Some worries","1996","35-65 y.","East Germany","1243","0.587992692065413","0.566820157998583","0.609165226132242"
"Some worries","1996","66 and older","West Germany","504","0.432085655562472","0.403392937481403","0.460778373643542"
"Some worries","1996","66 and older","East Germany","187","0.419216753879911","0.372194411148438","0.466239096611384"
"No worries","1996","16-34 y.","West Germany","888","0.25097093171884","0.236754433647521","0.26518742979016"
"No worries","1996","16-34 y.","East Germany","182","0.16618683077523","0.145019185520143","0.187354476030317"
"No worries","1996","35-65 y.","West Germany","1296","0.310738833175943","0.297459832452651","0.324017833899235"
"No worries","1996","35-65 y.","East Germany","292","0.150029017981581","0.134667854919438","0.165390181043724"
"No worries","1996","66 and older","West Germany","545","0.493224233863716","0.464265773327603","0.522182694399829"
"No worries","1996","66 and older","East Germany","203","0.493793623961973","0.446148939857029","0.541438308066917"
"Big worries","1997","16-34 y.","West Germany","775","0.204845602511158","0.191390088918881","0.218301116103435"
"Big worries","1997","16-34 y.","East Germany","336","0.296161325382932","0.26992161909121","0.322401031674654"
"Big worries","1997","35-65 y.","West Germany","1016","0.202884178458119","0.191275509322436","0.214492847593802"
"Big worries","1997","35-65 y.","East Germany","573","0.291739375292829","0.271999397947122","0.311479352638537"
"Big worries","1997","66 and older","West Germany","131","0.107465859847869","0.0896511128602695","0.125280606835468"
"Big worries","1997","66 and older","East Germany","45","0.109703248846355","0.0804355771546246","0.138970920538086"
"Some worries","1997","16-34 y.","West Germany","1982","0.575551643386178","0.559073214523916","0.59203007224844"
"Some worries","1997","16-34 y.","East Germany","727","0.608482337356595","0.580430720305741","0.636533954407448"
"Some worries","1997","35-65 y.","West Germany","2522","0.542833107583095","0.528452799914039","0.557213415252151"
"Some worries","1997","35-65 y.","East Germany","1253","0.590245445383745","0.568888910293362","0.611601980474129"
"Some worries","1997","66 and older","West Germany","510","0.447018429318684","0.418419483554079","0.47561737508329"
"Some worries","1997","66 and older","East Germany","233","0.518733064060612","0.471940589377156","0.565525538744068"
"No worries","1997","16-34 y.","West Germany","699","0.219602754102664","0.205800882612373","0.233404625592955"
"No worries","1997","16-34 y.","East Germany","100","0.0953563372604733","0.0784763627396678","0.112236311781279"
"No worries","1997","35-65 y.","West Germany","1072","0.254282713958786","0.241712486032164","0.266852941885408"
"No worries","1997","35-65 y.","East Germany","211","0.118015179323426","0.104004729882273","0.132025628764578"
"No worries","1997","66 and older","West Germany","520","0.445515710833447","0.416926108427875","0.47410531323902"
"No worries","1997","66 and older","East Germany","160","0.371563687093033","0.32630954838939","0.416817825796676"
"Big worries","1998","16-34 y.","West Germany","949","0.252830956915077","0.238753847697023","0.266908066133132"
"Big worries","1998","16-34 y.","East Germany","404","0.346818492136871","0.319978481276307","0.373658502997435"
"Big worries","1998","35-65 y.","West Germany","1282","0.232906315173235","0.221563093448925","0.244249536897546"
"Big worries","1998","35-65 y.","East Germany","742","0.345198311901382","0.325254395275018","0.365142228527747"
"Big worries","1998","66 and older","West Germany","164","0.109284578543635","0.0928413941260985","0.125727762961171"
"Big worries","1998","66 and older","East Germany","62","0.12810818606798","0.0982409321696975","0.157975439966263"
"Some worries","1998","16-34 y.","West Germany","1964","0.532890129417568","0.516731025223082","0.549049233612053"
"Some worries","1998","16-34 y.","East Germany","668","0.541371046090952","0.513271916272412","0.569470175909492"
"Some worries","1998","35-65 y.","West Germany","2750","0.51255395145531","0.499140064086516","0.525967838824104"
"Some worries","1998","35-65 y.","East Germany","1178","0.525355163111388","0.504407667597347","0.546302658625429"
"Some worries","1998","66 and older","West Germany","572","0.420837840566406","0.39481860805411","0.446857073078703"
"Some worries","1998","66 and older","East Germany","230","0.467363758544389","0.422775714077699","0.511951803011079"
"No worries","1998","16-34 y.","West Germany","749","0.214278913667355","0.200989285092642","0.227568542242069"
"No worries","1998","16-34 y.","East Germany","136","0.111810461772177","0.0940395925390156","0.129581331005339"
"No worries","1998","35-65 y.","West Germany","1302","0.254539733371455","0.242849810979881","0.266229655763028"
"No worries","1998","35-65 y.","East Germany","263","0.12944652498723","0.115364531212318","0.143528518762141"
"No worries","1998","66 and older","West Germany","647","0.469877580889959","0.443573844189336","0.496181317590582"
"No worries","1998","66 and older","East Germany","189","0.40452805538763","0.360666853448407","0.448389257326854"
"Big worries","1999","16-34 y.","West Germany","683","0.186705343975747","0.173662668688102","0.199748019263392"
"Big worries","1999","16-34 y.","East Germany","313","0.277569437729888","0.251932381069367","0.303206494390408"
"Big worries","1999","35-65 y.","West Germany","938","0.174249001754244","0.16389717189989","0.184600831608598"
"Big worries","1999","35-65 y.","East Germany","506","0.230120383472454","0.212257909109201","0.247982857835706"
"Big worries","1999","66 and older","West Germany","126","0.0870757782010511","0.0719401983535295","0.102211358048573"
"Big worries","1999","66 and older","East Germany","47","0.096791530421827","0.0705583552590291","0.123024705584625"
"Some worries","1999","16-34 y.","West Germany","1844","0.53938421633586","0.522700881232411","0.556067551439309"
"Some worries","1999","16-34 y.","East Germany","713","0.596964511980447","0.568882372868411","0.625046651092482"
"Some worries","1999","35-65 y.","West Germany","2619","0.499232267995965","0.485587161973167","0.512877374018763"
"Some worries","1999","35-65 y.","East Germany","1297","0.594735197928501","0.573900657395924","0.615569738461078"
"Some worries","1999","66 and older","West Germany","503","0.373268560041779","0.347303791063864","0.399233329019694"
"Some worries","1999","66 and older","East Germany","212","0.413810058316926","0.37011242837778","0.457507688256071"
"No worries","1999","16-34 y.","West Germany","902","0.273910439688393","0.258983741994805","0.288837137381982"
"No worries","1999","16-34 y.","East Germany","146","0.125466050289666","0.106501797522753","0.144430303056578"
"No worries","1999","35-65 y.","West Germany","1601","0.326518730249791","0.313721256935613","0.339316203563969"
"No worries","1999","35-65 y.","East Germany","330","0.175144418599045","0.159014217829088","0.191274619369003"
"No worries","1999","66 and older","West Germany","704","0.53965566175717","0.5128989470335","0.566412376480841"
"No worries","1999","66 and older","East Germany","229","0.489398411261247","0.445046683942935","0.53375013857956"
"Big worries","2000","16-34 y.","West Germany","983","0.181359935267178","0.171098078774254","0.191621791760103"
"Big worries","2000","16-34 y.","East Germany","459","0.284755108909563","0.263084369139133","0.306425848679994"
"Big worries","2000","35-65 y.","West Germany","1624","0.158499657159044","0.1513708632979","0.165628451020189"
"Big worries","2000","35-65 y.","East Germany","893","0.270964020759661","0.255776725469925","0.286151316049396"
"Big worries","2000","66 and older","West Germany","251","0.0879899894015613","0.0773126958554212","0.0986672829477015"
"Big worries","2000","66 and older","East Germany","74","0.0873497791294876","0.0686631321333748","0.1060364261256"
"Some worries","2000","16-34 y.","West Germany","2794","0.516152583716888","0.502843381332548","0.529461786101229"
"Some worries","2000","16-34 y.","East Germany","948","0.563737401636544","0.539923913847547","0.587550889425541"
"Some worries","2000","35-65 y.","West Germany","4748","0.47204343559111","0.462298817504937","0.481788053677283"
"Some worries","2000","35-65 y.","East Germany","1802","0.532622523011649","0.515573723811006","0.549671322212292"
"Some worries","2000","66 and older","West Germany","873","0.326239083997325","0.308567899989308","0.343910268005341"
"Some worries","2000","66 and older","East Germany","355","0.401940971673951","0.369491961110224","0.434389982237678"
"No worries","2000","16-34 y.","West Germany","1639","0.302487481015933","0.290254326277303","0.314720635754564"
"No worries","2000","16-34 y.","East Germany","259","0.151507489453892","0.134290720552984","0.168724258354801"
"No worries","2000","35-65 y.","West Germany","3710","0.369456907249846","0.360035537986453","0.378878276513238"
"No worries","2000","35-65 y.","East Germany","595","0.196413456228691","0.182838073298866","0.209988839158516"
"No worries","2000","66 and older","West Germany","1580","0.585770926601114","0.567204473606868","0.60433737959536"
"No worries","2000","66 and older","East Germany","448","0.510709249196561","0.477625199915286","0.543793298477836"
"Big worries","2001","16-34 y.","West Germany","829","0.178940659374218","0.168021838183086","0.189859480565349"
"Big worries","2001","16-34 y.","East Germany","420","0.298244708599143","0.275306175824653","0.321183241373633"
"Big worries","2001","35-65 y.","West Germany","1389","0.154458752487457","0.147060454407904","0.161857050567009"
"Big worries","2001","35-65 y.","East Germany","823","0.277929678030757","0.262057205374499","0.293802150687014"
"Big worries","2001","66 and older","West Germany","223","0.0830643996649805","0.0723632725865413","0.0937655267434197"
"Big worries","2001","66 and older","East Germany","76","0.100727763895401","0.0803868583909431","0.121068669399858"
"Some worries","2001","16-34 y.","West Germany","2423","0.501880753931604","0.487637772892571","0.516123734970636"
"Some worries","2001","16-34 y.","East Germany","851","0.532271064622259","0.50725321592916","0.557288913315357"
"Some worries","2001","35-65 y.","West Germany","4421","0.479913915059969","0.469686227491041","0.490141602628896"
"Some worries","2001","35-65 y.","East Germany","1668","0.524624975894369","0.506930812265945","0.542319139522793"
"Some worries","2001","66 and older","West Germany","832","0.331728491303744","0.3134718661623","0.349985116445189"
"Some worries","2001","66 and older","East Germany","353","0.39790277421947","0.364822287578622","0.430983260860319"
