"plh0033","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No worries","1985","Not Working","Other degree","55","0.216122670010634","0.166472545488192","0.265772794533076"
"No worries","1985","Not Working","secondary school degree","272","0.449261204781026","0.410450126824157","0.488072282737896"
"No worries","1985","Part Time","college entrance qualification","102","0.387306625023624","0.329732042283255","0.444881207763994"
"No worries","1985","Part Time","lower secondary degree","266","0.29962863629004","0.269946620406807","0.329310652173272"
"No worries","1985","Part Time","no degree/no degree yet","24","","",""
"No worries","1985","Part Time","Other degree","34","0.200992652423825","0.140394563593494","0.261590741254156"
"No worries","1985","Part Time","secondary school degree","100","0.298139676846402","0.250009374723677","0.346269978969127"
"Some worries","1985","Full Time","college entrance qualification","197","0.352020713739045","0.312499403741831","0.391542023736259"
"Some worries","1985","Full Time","lower secondary degree","1093","0.496333581034862","0.475497604598736","0.517169557470988"
"Some worries","1985","Full Time","no degree/no degree yet","216","0.461935574091329","0.415510343213521","0.508360804969137"
"Some worries","1985","Full Time","Other degree","392","0.506116223612856","0.471052334546615","0.541180112679096"
"Some worries","1985","Full Time","secondary school degree","437","0.495799684010737","0.462784416816205","0.52881495120527"
"Some worries","1985","Not Working","college entrance qualification","157","0.364160806485708","0.316280990062031","0.412040622909385"
"Some worries","1985","Not Working","lower secondary degree","893","0.378625258430344","0.358706933156166","0.398543583704522"
"Some worries","1985","Not Working","no degree/no degree yet","208","0.412426696142199","0.370034333319019","0.454819058965379"
"Some worries","1985","Not Working","Other degree","104","0.373201515876427","0.314859450997884","0.43154358075497"
"Some worries","1985","Not Working","secondary school degree","265","0.410446779395275","0.372065155483048","0.448828403307502"
"Some worries","1985","Part Time","college entrance qualification","119","0.420708586823482","0.362361258113755","0.479055915533209"
"Some worries","1985","Part Time","lower secondary degree","441","0.476229544981496","0.443868971447644","0.508590118515347"
"Some worries","1985","Part Time","no degree/no degree yet","52","0.479416861211857","0.387306057832513","0.571527664591202"
"Some worries","1985","Part Time","Other degree","81","0.478126650531982","0.402591780608609","0.553661520455356"
"Some worries","1985","Part Time","secondary school degree","175","0.504339433927267","0.451733225511551","0.556945642342984"
"Big worries","1986","Full Time","college entrance qualification","39","0.0660130000924557","0.0458572500170212","0.0861687501678901"
"Big worries","1986","Full Time","lower secondary degree","397","0.174398165503058","0.158306398057496","0.190489932948619"
"Big worries","1986","Full Time","no degree/no degree yet","84","0.22014898035156","0.179644858043533","0.260653102659586"
"Big worries","1986","Full Time","Other degree","172","0.22034623128653","0.190663019762461","0.250029442810599"
"Big worries","1986","Full Time","secondary school degree","99","0.112785055896164","0.0917410491579526","0.133829062634376"
"Big worries","1986","Not Working","college entrance qualification","61","0.150491895509131","0.114776287673034","0.186207503345229"
"Big worries","1986","Not Working","lower secondary degree","348","0.155230812576412","0.139661002419649","0.170800622733175"
"Big worries","1986","Not Working","no degree/no degree yet","125","0.176616430955729","0.143422341378661","0.209810520532796"
"Big worries","1986","Not Working","Other degree","82","0.328290593247611","0.269248072790858","0.387333113704364"
"Big worries","1986","Not Working","secondary school degree","69","0.102689582676636","0.0782371660401315","0.12714199931314"
"Big worries","1986","Part Time","college entrance qualification","48","0.169323822239888","0.125473797699413","0.213173846780364"
"Big worries","1986","Part Time","lower secondary degree","177","0.199934665193507","0.173404024015003","0.226465306372012"
"Big worries","1986","Part Time","no degree/no degree yet","32","0.334010357362698","0.247049748087181","0.420970966638215"
"Big worries","1986","Part Time","Other degree","51","0.367070367403004","0.292616453838393","0.441524280967616"
"Big worries","1986","Part Time","secondary school degree","55","0.14959070817304","0.112330689625215","0.186850726720864"
"No worries","1986","Full Time","college entrance qualification","333","0.575029485336528","0.534902339514305","0.615156631158751"
"No worries","1986","Full Time","lower secondary degree","738","0.35694374133663","0.336626167941358","0.377261314731902"
"No worries","1986","Full Time","no degree/no degree yet","116","0.29067758977382","0.246289885876931","0.335065293670709"
"No worries","1986","Full Time","Other degree","231","0.29755049695394","0.26480926044955","0.330291733458329"
"No worries","1986","Full Time","secondary school degree","393","0.456970604316148","0.423831250923385","0.49010995770891"
"No worries","1986","Not Working","college entrance qualification","174","0.489165494374055","0.439232714371778","0.539098274376331"
"No worries","1986","Not Working","lower secondary degree","980","0.503835058910587","0.482337826662224","0.525332291158949"
"No worries","1986","Not Working","no degree/no degree yet","182","0.438728048423506","0.395533545419247","0.481922551427766"
"No worries","1986","Not Working","Other degree","70","0.291918641605103","0.23475532093855","0.349081962271657"
"No worries","1986","Not Working","secondary school degree","298","0.550350891166105","0.510278621322937","0.590423161009274"
"No worries","1986","Part Time","college entrance qualification","115","0.412127418484138","0.354576496179767","0.469678340788508"
"No worries","1986","Part Time","lower secondary degree","308","0.361929136858066","0.330051420690475","0.393806853025658"
"No worries","1986","Part Time","no degree/no degree yet","35","0.35079665914227","0.262807945885179","0.438785372399362"
"No worries","1986","Part Time","Other degree","34","0.210027558195692","0.14710892710026","0.272946189291124"
"No worries","1986","Part Time","secondary school degree","129","0.37521943960728","0.324638932554916","0.425799946659643"
"Some worries","1986","Full Time","college entrance qualification","211","0.358957514571016","0.320019056919687","0.397895972222346"
"Some worries","1986","Full Time","lower secondary degree","1001","0.468658093160312","0.447495807988213","0.489820378332411"
"Some worries","1986","Full Time","no degree/no degree yet","202","0.48917342987462","0.440307830104607","0.538039029644633"
"Some worries","1986","Full Time","Other degree","346","0.482103271759531","0.446318454375374","0.517888089143687"
"Some worries","1986","Full Time","secondary school degree","376","0.430244339787688","0.397306877494279","0.463181802081096"
"Some worries","1986","Not Working","college entrance qualification","150","0.360342610116814","0.31238591494038","0.408299305293248"
"Some worries","1986","Not Working","lower secondary degree","750","0.340934128513001","0.320553152880941","0.361315104145061"
"Some worries","1986","Not Working","no degree/no degree yet","200","0.384655520620765","0.342306901799459","0.427004139442071"
"Some worries","1986","Not Working","Other degree","91","0.379790765147286","0.318768788876488","0.440812741418085"
"Some worries","1986","Not Working","secondary school degree","225","0.346959526157259","0.308615589815052","0.385303462499466"
"Some worries","1986","Part Time","college entrance qualification","118","0.418548759275974","0.360868844332712","0.476228674219236"
"Some worries","1986","Part Time","lower secondary degree","388","0.438136197948426","0.405223683436098","0.471048712460755"
"Some worries","1986","Part Time","no degree/no degree yet","46","0.315192983495032","0.229532358145571","0.400853608844493"
"Some worries","1986","Part Time","Other degree","76","0.422902074401304","0.346592361901656","0.499211786900952"
"Some worries","1986","Part Time","secondary school degree","168","0.47518985221968","0.423020979784061","0.527358724655299"
"Big worries","1987","Full Time","college entrance qualification","48","0.0767571641519585","0.0552769048910883","0.0982374234128287"
"Big worries","1987","Full Time","lower secondary degree","369","0.168025754563033","0.152243589502855","0.18380791962321"
"Big worries","1987","Full Time","no degree/no degree yet","85","0.225493604998769","0.184333154734936","0.266654055262603"
"Big worries","1987","Full Time","Other degree","153","0.222138255153427","0.192086675443071","0.252189834863784"
"Big worries","1987","Full Time","secondary school degree","99","0.114368875674026","0.093495017764656","0.135242733583396"
"Big worries","1987","Not Working","college entrance qualification","51","0.130802184708046","0.095677432273618","0.165926937142474"
"Big worries","1987","Not Working","lower secondary degree","315","0.139827551283114","0.12471121114788","0.154943891418347"
"Big worries","1987","Not Working","no degree/no degree yet","122","0.23507467426971","0.196778968388817","0.273370380150602"
"Big worries","1987","Not Working","Other degree","80","0.312562743431838","0.255103060583712","0.370022426279964"
"Big worries","1987","Not Working","secondary school degree","65","0.106901277246562","0.0813326246973784","0.132469929795746"
"Big worries","1987","Part Time","college entrance qualification","43","0.150121613267397","0.108057841694081","0.192185384840713"
"Big worries","1987","Part Time","lower secondary degree","181","0.212637038136734","0.185097470813929","0.240176605459538"
"Big worries","1987","Part Time","no degree/no degree yet","35","0.306863731788938","0.22468915068649","0.389038312891386"
"Big worries","1987","Part Time","Other degree","44","0.323703740642617","0.249806183453954","0.39760129783128"
"Big worries","1987","Part Time","secondary school degree","59","0.160192511611436","0.121930155003208","0.198454868219665"
"No worries","1987","Full Time","college entrance qualification","306","0.536080965546244","0.495840928238306","0.576321002854182"
"No worries","1987","Full Time","lower secondary degree","660","0.309938093605138","0.290416951708859","0.329459235501418"
"No worries","1987","Full Time","no degree/no degree yet","118","0.283286206101531","0.238906329162452","0.327666083040609"
"No worries","1987","Full Time","Other degree","230","0.294367340440795","0.261418618725897","0.327316062155693"
"No worries","1987","Full Time","secondary school degree","362","0.417792225909819","0.385444665026803","0.450139786792836"
"No worries","1987","Not Working","college entrance qualification","179","0.545789256118339","0.493922671304169","0.597655840932509"
"No worries","1987","Not Working","lower secondary degree","911","0.483600404446193","0.461818603253701","0.505382205638685"
"No worries","1987","Not Working","no degree/no degree yet","144","0.385846999437094","0.341884387197974","0.429809611676214"
"No worries","1987","Not Working","Other degree","60","0.261254134827352","0.2067966969681","0.315711572686605"
"No worries","1987","Not Working","secondary school degree","272","0.53007591546624","0.488775963319942","0.571375867612538"
"No worries","1987","Part Time","college entrance qualification","94","0.338639882905668","0.282908956811462","0.394370808999874"
"No worries","1987","Part Time","lower secondary degree","230","0.274325404266835","0.244295486795882","0.304355321737789"
"No worries","1987","Part Time","no degree/no degree yet","29","","",""
"No worries","1987","Part Time","Other degree","39","0.212522597466227","0.147911169668137","0.277134025264316"
"No worries","1987","Part Time","secondary school degree","108","0.308266943652415","0.260095076313214","0.356438810991616"
"Some worries","1987","Full Time","college entrance qualification","236","0.387161870301798","0.347857461877631","0.426466278725965"
"Some worries","1987","Full Time","lower secondary degree","1127","0.522036151831829","0.500951252730659","0.543121050932999"
"Some worries","1987","Full Time","no degree/no degree yet","193","0.4912201888997","0.441981833715796","0.540458544083605"
"Some worries","1987","Full Time","Other degree","352","0.483494404405778","0.447366924926408","0.519621883885148"
"Some worries","1987","Full Time","secondary school degree","432","0.467838898416155","0.435112961490287","0.500564835342023"
"Some worries","1987","Not Working","college entrance qualification","124","0.323408559173615","0.274679787450528","0.372137330896702"
"Some worries","1987","Not Working","lower secondary degree","796","0.376572044270693","0.355452979123682","0.397691109417705"
"Some worries","1987","Not Working","no degree/no degree yet","205","0.379078326293196","0.335263557488152","0.422893095098241"
"Some worries","1987","Not Working","Other degree","110","0.426183121740809","0.364882783760068","0.487483459721551"
"Some worries","1987","Not Working","secondary school degree","224","0.363022807287198","0.323230826605629","0.402814787968766"
"Some worries","1987","Part Time","college entrance qualification","140","0.511238503826935","0.452371968321125","0.570105039332745"
"Some worries","1987","Part Time","lower secondary degree","437","0.513037557596431","0.47939628020009","0.546678834992772"
"Some worries","1987","Part Time","no degree/no degree yet","57","0.464868735711174","0.375999644751706","0.553737826670642"
"Some worries","1987","Part Time","Other degree","71","0.463773661891156","0.385012005321812","0.5425353184605"
"Some worries","1987","Part Time","secondary school degree","186","0.531540544736149","0.479485246207422","0.583595843264876"
"Big worries","1988","Full Time","college entrance qualification","38","0.0584809896104012","0.0390463728615906","0.0779156063592118"
"Big worries","1988","Full Time","lower secondary degree","378","0.176364032525638","0.159913634040443","0.192814431010833"
"Big worries","1988","Full Time","no degree/no degree yet","72","0.215902219795941","0.17177683318254","0.260027606409342"
"Big worries","1988","Full Time","Other degree","149","0.234632269076557","0.202054573787406","0.267209964365708"
"Big worries","1988","Full Time","secondary school degree","84","0.0951743573081727","0.0755842468620005","0.114764467754345"
"Big worries","1988","Not Working","college entrance qualification","43","0.127859530109143","0.092206790084693","0.163512270133592"
"Big worries","1988","Not Working","lower secondary degree","328","0.161780797337594","0.145205122709271","0.178356471965917"
"Big worries","1988","Not Working","no degree/no degree yet","111","0.21384562917707","0.176046396887096","0.251644861467043"
"Big worries","1988","Not Working","Other degree","88","0.398947589502264","0.337379022085818","0.46051615691871"
"Big worries","1988","Not Working","secondary school degree","63","0.110379019009177","0.0835229143941383","0.137235123624215"
"Big worries","1988","Part Time","college entrance qualification","42","0.161085730475816","0.11771658389213","0.204454877059503"
"Big worries","1988","Part Time","lower secondary degree","182","0.188551370051034","0.16239383168534","0.214708908416728"
"Big worries","1988","Part Time","no degree/no degree yet","33","0.240090104922952","0.159532899140885","0.32064731070502"
"Big worries","1988","Part Time","Other degree","67","0.374126209799941","0.300514569283413","0.447737850316469"
"Big worries","1988","Part Time","secondary school degree","51","0.122661452476261","0.089190153651278","0.156132751301243"
"No worries","1988","Full Time","college entrance qualification","283","0.516336486885468","0.474946799299155","0.557726174471781"
"No worries","1988","Full Time","lower secondary degree","608","0.311321352205814","0.291335782917514","0.331306921494113"
"No worries","1988","Full Time","no degree/no degree yet","84","0.27288944241983","0.225117989523119","0.320660895316542"
"No worries","1988","Full Time","Other degree","159","0.269969876690058","0.23584119937241","0.304098554007705"
"No worries","1988","Full Time","secondary school degree","349","0.42148498129337","0.388520759375522","0.454449203211218"
"No worries","1988","Not Working","college entrance qualification","158","0.516160094972753","0.462804963362201","0.569515226583306"
"No worries","1988","Not Working","lower secondary degree","839","0.472746166943923","0.450273593653401","0.495218740234446"
"No worries","1988","Not Working","no degree/no degree yet","139","0.368889133862788","0.324407612379752","0.413370655345823"
"No worries","1988","Not Working","Other degree","53","0.229356209055485","0.176496222674406","0.282216195436564"
"No worries","1988","Not Working","secondary school degree","274","0.542367602108354","0.499670097156418","0.58506510706029"
"No worries","1988","Part Time","college entrance qualification","96","0.356008141362888","0.299519165205756","0.412497117520019"
"No worries","1988","Part Time","lower secondary degree","258","0.307715043284455","0.276849898363605","0.338580188205305"
"No worries","1988","Part Time","no degree/no degree yet","27","","",""
"No worries","1988","Part Time","Other degree","36","0.215960540156185","0.153364017234217","0.278557063078153"
"No worries","1988","Part Time","secondary school degree","114","0.313517184540045","0.266182398518473","0.360851970561616"
"Some worries","1988","Full Time","college entrance qualification","239","0.425182523504131","0.384236968521056","0.466128078487205"
"Some worries","1988","Full Time","lower secondary degree","1076","0.512314615268548","0.490740052471203","0.533889178065893"
"Some worries","1988","Full Time","no degree/no degree yet","178","0.511208337784228","0.457599583392104","0.564817092176353"
"Some worries","1988","Full Time","Other degree","342","0.495397854233386","0.456961426318575","0.533834282148196"
"Some worries","1988","Full Time","secondary school degree","429","0.483340661398457","0.449980874635372","0.516700448161543"
"Some worries","1988","Not Working","college entrance qualification","136","0.355980374918104","0.304859801163057","0.407100948673151"
"Some worries","1988","Not Working","lower secondary degree","729","0.365473035718483","0.34379691126116","0.387149160175806"
"Some worries","1988","Not Working","no degree/no degree yet","202","0.417265236960143","0.37180617821388","0.462724295706405"
"Some worries","1988","Not Working","Other degree","102","0.371696201442251","0.310935348977229","0.432457053907274"
"Some worries","1988","Not Working","secondary school degree","186","0.347253378882469","0.30645031240309","0.388056445361849"
"Some worries","1988","Part Time","college entrance qualification","138","0.482906128161296","0.423952626797552","0.54185962952504"
"Some worries","1988","Part Time","lower secondary degree","419","0.503733586664511","0.47029796477953","0.537169208549492"
"Some worries","1988","Part Time","no degree/no degree yet","48","0.521360508894872","0.427147788710563","0.615573229079181"
"Some worries","1988","Part Time","Other degree","63","0.409913250043874","0.335096651977732","0.484729848110016"
"Some worries","1988","Part Time","secondary school degree","204","0.563821362983695","0.513222836802479","0.614419889164911"
"Big worries","1989","Full Time","college entrance qualification","30","0.0431206531381945","0.0268537104903315","0.0593875957860575"
"Big worries","1989","Full Time","lower secondary degree","319","0.150238604760975","0.134637698218151","0.1658395113038"
"Big worries","1989","Full Time","no degree/no degree yet","61","0.231997160218405","0.184547397323413","0.279446923113397"
"Big worries","1989","Full Time","Other degree","149","0.221869185222241","0.189423823701569","0.254314546742913"
"Big worries","1989","Full Time","secondary school degree","68","0.0716152968528413","0.0544419069084436","0.0887886867972389"
"Big worries","1989","Not Working","college entrance qualification","37","0.0969677974578054","0.064894796362418","0.129040798553193"
"Big worries","1989","Not Working","lower secondary degree","270","0.13607780105686","0.120255822829105","0.151899779284615"
"Big worries","1989","Not Working","no degree/no degree yet","113","0.200459082862522","0.163051902874661","0.237866262850382"
"Big worries","1989","Not Working","Other degree","80","0.332650457199921","0.273652660255716","0.391648254144126"
"Big worries","1989","Not Working","secondary school degree","45","0.0669114338056764","0.0447422460264522","0.0890806215849005"
"Big worries","1989","Part Time","college entrance qualification","28","","",""
"Big worries","1989","Part Time","lower secondary degree","123","0.14592065685406","0.121224989896927","0.170616323811193"
"Big worries","1989","Part Time","no degree/no degree yet","35","0.202169912106084","0.130904033775789","0.273435790436379"
"Big worries","1989","Part Time","Other degree","42","0.308758071242273","0.232232202328487","0.385283940156058"
"Big worries","1989","Part Time","secondary school degree","32","0.106494433575869","0.0736091322152289","0.139379734936509"
"No worries","1989","Full Time","college entrance qualification","342","0.57914470736945","0.539608534924569","0.618680879814331"
"No worries","1989","Full Time","lower secondary degree","721","0.380116034014535","0.358921500518184","0.401310567510886"
"No worries","1989","Full Time","no degree/no degree yet","87","0.271740844974023","0.221733737300637","0.321747952647409"
"No worries","1989","Full Time","Other degree","174","0.285226964692277","0.249969004209274","0.320484925175279"
"No worries","1989","Full Time","secondary school degree","383","0.452674882169008","0.419523240980654","0.485826523357362"
"No worries","1989","Not Working","college entrance qualification","168","0.564805267294208","0.511069259415335","0.61854127517308"
"No worries","1989","Not Working","lower secondary degree","834","0.484867787920038","0.461805582043411","0.507929993796664"
"No worries","1989","Not Working","no degree/no degree yet","146","0.434433866292099","0.388118480346491","0.480749252237706"
"No worries","1989","Not Working","Other degree","63","0.23525527686924","0.182143237186664","0.288367316551816"
"No worries","1989","Not Working","secondary school degree","274","0.601788575195287","0.55835585728909","0.645221293101484"
"No worries","1989","Part Time","college entrance qualification","117","0.462792260840571","0.402645768944265","0.522938752736877"
"No worries","1989","Part Time","lower secondary degree","281","0.36099815435978","0.327399892570508","0.394596416149052"
"No worries","1989","Part Time","no degree/no degree yet","36","0.369340206612393","0.283699736688184","0.454980676536602"
"No worries","1989","Part Time","Other degree","34","0.205431227602478","0.138507048896214","0.272355406308742"
"No worries","1989","Part Time","secondary school degree","118","0.352926881749395","0.301981034468714","0.403872729030076"
"Some worries","1989","Full Time","college entrance qualification","227","0.377734639492356","0.338909243028205","0.416560035956506"
"Some worries","1989","Full Time","lower secondary degree","975","0.46964536122449","0.447854280465667","0.491436441983312"
"Some worries","1989","Full Time","no degree/no degree yet","156","0.496261994807572","0.440057743537625","0.55246624607752"
"Some worries","1989","Full Time","Other degree","307","0.492903850085483","0.453864365246419","0.531943334924546"
"Some worries","1989","Full Time","secondary school degree","415","0.475709820978151","0.442447996684767","0.508971645271534"
"Some worries","1989","Not Working","college entrance qualification","122","0.338226935247987","0.286948725645544","0.38950514485043"
"Some worries","1989","Not Working","lower secondary degree","700","0.379054411023102","0.356666819464034","0.40144200258217"
"Some worries","1989","Not Working","no degree/no degree yet","181","0.36510705084538","0.320120560281657","0.410093541409102"
"Some worries","1989","Not Working","Other degree","102","0.43209426593084","0.370065601931658","0.494122929930022"
"Some worries","1989","Not Working","secondary school degree","169","0.331299990999037","0.289539599970483","0.373060382027591"
"Some worries","1989","Part Time","college entrance qualification","119","0.425716643877365","0.366072259914674","0.485361027840056"
"Some worries","1989","Part Time","lower secondary degree","381","0.493081188786161","0.458107480467617","0.528054897104704"
"Some worries","1989","Part Time","no degree/no degree yet","51","0.428489881281523","0.340678577982517","0.516301184580529"
"Some worries","1989","Part Time","Other degree","64","0.485810701155249","0.40302046361631","0.568600938694189"
"Some worries","1989","Part Time","secondary school degree","188","0.540578684674736","0.487450525313605","0.593706844035867"
"Big worries","1990","Full Time","college entrance qualification","27","","",""
"Big worries","1990","Full Time","lower secondary degree","300","0.135718656239438","0.12045074913925","0.150986563339625"
"Big worries","1990","Full Time","no degree/no degree yet","60","0.238691051952901","0.18928688156683","0.288095222338972"
"Big worries","1990","Full Time","Other degree","117","0.222181659165915","0.189028660644091","0.255334657687739"
"Big worries","1990","Full Time","secondary school degree","90","0.0877413792318099","0.0690488541759247","0.106433904287695"
"Big worries","1990","Not Working","college entrance qualification","35","0.0906532274586267","0.0588962129731916","0.122410241944062"
"Big worries","1990","Not Working","lower secondary degree","238","0.122531694380598","0.107286101578408","0.137777287182787"
"Big worries","1990","Not Working","no degree/no degree yet","107","0.197479965383136","0.159676400633436","0.235283530132835"
"Big worries","1990","Not Working","Other degree","83","0.375730727275325","0.315815726905773","0.435645727644876"
"Big worries","1990","Not Working","secondary school degree","34","0.0697646548763988","0.0463313087117587","0.0931980010410389"
"Big worries","1990","Part Time","college entrance qualification","26","","",""
"Big worries","1990","Part Time","lower secondary degree","145","0.173559803996688","0.146912853083278","0.200206754910098"
"Big worries","1990","Part Time","no degree/no degree yet","40","0.272496598992017","0.193811301270163","0.35118189671387"
"Big worries","1990","Part Time","Other degree","46","0.352316836495798","0.272033273265811","0.432600399725784"
"Big worries","1990","Part Time","secondary school degree","52","0.147778529811798","0.109889363710958","0.185667695912638"
"No worries","1990","Full Time","college entrance qualification","344","0.56262286622542","0.522797324893244","0.602448407557597"
"No worries","1990","Full Time","lower secondary degree","702","0.385968442068923","0.364266259706184","0.407670624431663"
"No worries","1990","Full Time","no degree/no degree yet","70","0.222563611160366","0.174355003750358","0.270772218570374"
"No worries","1990","Full Time","Other degree","187","0.305111479018067","0.26839031291415","0.341832645121983"
"No worries","1990","Full Time","secondary school degree","417","0.50268889787067","0.469654189354019","0.53572360638732"
