"plh0033","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1989","East Germany","Female","","","","","2"
"Big worries","1990","West Germany","Male","736","0.130157718948431","0.120486597525994","0.139828840370868","1"
"Big worries","1990","West Germany","Female","709","0.12161901886767","0.112313363889908","0.130924673845432","1"
"Big worries","1990","East Germany","Male","600","0.271210005230635","0.25222678537229","0.290193225088979","1"
"Big worries","1990","East Germany","Female","717","0.292952954220125","0.274465389813376","0.311440518626873","1"
"No worries","1990","West Germany","Male","1983","0.47516697872066","0.460813561245934","0.489520396195385","3"
"No worries","1990","West Germany","Female","1914","0.448491517478336","0.434331690336886","0.462651344619787","3"
"No worries","1990","East Germany","Male","263","0.137999921907448","0.123273104705842","0.152726739109054","3"
"No worries","1990","East Germany","Female","276","0.141041922283756","0.126902987336022","0.15518085723149","3"
"Some worries","1990","West Germany","Male","1931","0.39467530233091","0.380626613714931","0.408723990946888","2"
"Some worries","1990","West Germany","Female","2116","0.429889463653993","0.415794541850074","0.443984385457913","2"
"Some worries","1990","East Germany","Male","1244","0.590790072861917","0.569795574690013","0.611784571033822","2"
"Some worries","1990","East Germany","Female","1335","0.56600512349612","0.545872096053274","0.586138150938965","2"
"Big worries","1991","West Germany","Male","614","0.110530896086843","0.101511945068684","0.119549847105002","1"
"Big worries","1991","West Germany","Female","594","0.106341125406523","0.0975845253872277","0.115097725425819","1"
"Big worries","1991","East Germany","Male","752","0.373100216323655","0.351770928663213","0.394429503984097","1"
"Big worries","1991","East Germany","Female","858","0.382071445837381","0.361618311298576","0.402524580376185","1"
"No worries","1991","West Germany","Male","2011","0.475225614962936","0.460861297856133","0.489589932069739","3"
"No worries","1991","West Germany","Female","1970","0.457389490910471","0.443238521517502","0.471540460303439","3"
"No worries","1991","East Germany","Male","209","0.118923902585933","0.104647925998802","0.133199879173064","3"
"No worries","1991","East Germany","Female","197","0.112095873441963","0.0988159276601277","0.125375819223799","3"
"Some worries","1991","West Germany","Male","2018","0.414243488950221","0.400074620862504","0.428412357037939","2"
"Some worries","1991","West Germany","Female","2197","0.436269383683006","0.422182589170546","0.450356178195466","2"
"Some worries","1991","East Germany","Male","1014","0.507975881090412","0.485927369191339","0.530024392989486","2"
"Some worries","1991","East Germany","Female","1113","0.505832680720656","0.484787197357751","0.526878164083561","2"
"Big worries","1992","West Germany","Male","720","0.128905666547051","0.119181798668766","0.138629534425335","1"
"Big worries","1992","West Germany","Female","766","0.138991237694356","0.129140969402142","0.14884150598657","1"
"Big worries","1992","East Germany","Male","566","0.290370668958868","0.269862332542003","0.310879005375733","1"
"Big worries","1992","East Germany","Female","687","0.317914474869922","0.297888004590981","0.337940945148862","1"
"No worries","1992","West Germany","Male","1728","0.409711650089146","0.395441067177451","0.423982233000841","3"
"No worries","1992","West Germany","Female","1643","0.377826693182867","0.364021179563199","0.391632206802534","3"
"No worries","1992","East Germany","Male","242","0.142529963750306","0.126735646933712","0.158324280566901","3"
"No worries","1992","East Germany","Female","242","0.144190334449914","0.129083046367319","0.159297622532508","3"
"Some worries","1992","West Germany","Male","2114","0.461382683363804","0.446916923487013","0.475848443240594","2"
"Some worries","1992","West Germany","Female","2329","0.483182069122778","0.468953056850282","0.497411081395273","2"
"Some worries","1992","East Germany","Male","1074","0.567099367290826","0.544714116045994","0.589484618535657","2"
"Some worries","1992","East Germany","Female","1148","0.537895190680165","0.51645399908614","0.55933638227419","2"
"Big worries","1993","West Germany","Male","827","0.150037448070519","0.13965316656323","0.160421729577808","1"
"Big worries","1993","West Germany","Female","790","0.138090880332059","0.128241416081598","0.14794034458252","1"
"Big worries","1993","East Germany","Male","491","0.271352365088172","0.250867439581507","0.291837290594836","1"
"Big worries","1993","East Germany","Female","580","0.286346908694342","0.266589413686147","0.306104403702538","1"
"No worries","1993","West Germany","Female","1566","0.373400849977142","0.359591223785574","0.387210476168709","3"
"No worries","1993","West Germany","Male","1465","0.356307116427862","0.342381054415816","0.370233178439909","3"
"No worries","1993","East Germany","Male","307","0.178925319616828","0.1612675423497","0.196583096883955","3"
"No worries","1993","East Germany","Female","310","0.176736762997173","0.160065255766558","0.193408270227787","3"
"Some worries","1993","West Germany","Male","2251","0.493655435501619","0.479117197965629","0.508193673037609","2"
"Some worries","1993","West Germany","Female","2357","0.4885082696908","0.474237262024899","0.5027792773567","2"
"Some worries","1993","East Germany","Male","1012","0.549722315295001","0.526801994106231","0.572642636483771","2"
"Some worries","1993","East Germany","Female","1121","0.536916328308485","0.515122923013799","0.55870973360317","2"
"Big worries","1994","West Germany","Male","908","0.180617815887295","0.1692688712309","0.19196676054369","1"
"Big worries","1994","West Germany","Female","909","0.167849970589392","0.157137927993627","0.178562013185157","1"
"Big worries","1994","East Germany","Male","449","0.241654463703704","0.221839698776699","0.26146922863071","1"
"Big worries","1994","East Germany","Female","546","0.26016378242883","0.2408539748184","0.27947359003926","1"
"No worries","1994","West Germany","Male","1313","0.331293557212568","0.317408228180823","0.345178886244313","3"
"No worries","1994","West Germany","Female","1395","0.331436088664389","0.317943906309236","0.344928271019542","3"
"No worries","1994","East Germany","Male","261","0.169673158579536","0.152299589028804","0.187046728130268","3"
"No worries","1994","East Germany","Female","270","0.175351074380212","0.158614155999789","0.192087992760635","3"
"Some worries","1994","West Germany","Male","2193","0.488088626900136","0.473342476473713","0.502834777326559","2"
"Some worries","1994","West Germany","Female","2372","0.500713940746219","0.486382811874618","0.51504506961782","2"
"Some worries","1994","East Germany","Male","1083","0.588672377716759","0.565895787267465","0.611448968166054","2"
"Some worries","1994","East Germany","Female","1167","0.564485143190958","0.542662141849253","0.586308144532664","2"
"Big worries","1995","West Germany","Male","902","0.164664733384493","0.15400026540786","0.175329201361127","1"
"Big worries","1995","West Germany","Female","913","0.155545390545329","0.145427606394122","0.165663174696536","1"
"Big worries","1995","East Germany","Male","426","0.236027935393315","0.216087049026895","0.255968821759735","1"
"Big worries","1995","East Germany","Female","475","0.240466865849619","0.221390503639612","0.259543228059626","1"
"No worries","1995","West Germany","Male","1456","0.359173712548067","0.345378419848119","0.372969005248015","3"
"No worries","1995","West Germany","Female","1580","0.366497477865778","0.353045741375325","0.379949214356232","3"
"No worries","1995","East Germany","Male","323","0.20206002145696","0.18320403205449","0.220916010859429","3"
"No worries","1995","East Germany","Female","352","0.219076962745361","0.200614184678914","0.237539740811808","3"
"Some worries","1995","West Germany","Male","2288","0.47616155406744","0.46180056550141","0.49052254263347","2"
"Some worries","1995","West Germany","Female","2436","0.477957131588893","0.46401220479773","0.491902058380055","2"
"Some worries","1995","East Germany","Male","993","0.561912043149725","0.538612959370905","0.585211126928545","2"
"Some worries","1995","East Germany","Female","1101","0.54045617140502","0.518210870458397","0.562701472351643","2"
"Big worries","1996","West Germany","Male","863","0.157294677397781","0.146705378133614","0.167883976661947","1"
"Big worries","1996","West Germany","Female","863","0.149589500594885","0.139544366945212","0.159634634244558","1"
"Big worries","1996","East Germany","Male","419","0.230536425916508","0.210820329031223","0.250252522801793","1"
"Big worries","1996","East Germany","Female","449","0.226322976289856","0.207673612153839","0.244972340425873","1"
"No worries","1996","West Germany","Male","1321","0.330196764840993","0.31651845719553","0.343875072486457","3"
"No worries","1996","West Germany","Female","1408","0.327520415588468","0.314302907135282","0.340737924041654","3"
"No worries","1996","East Germany","Male","313","0.206787881852552","0.187828929044149","0.225746834660954","3"
"No worries","1996","East Germany","Female","364","0.228671393970547","0.209953995120322","0.247388792820771","3"
"Some worries","1996","West Germany","Male","2357","0.512508557761226","0.497970499701421","0.527046615821031","2"
"Some worries","1996","West Germany","Female","2572","0.522890083816648","0.508822960944331","0.536957206688964","2"
"Some worries","1996","East Germany","Male","1021","0.56267569223094","0.539454312594892","0.585897071866988","2"
"Some worries","1996","East Germany","Female","1121","0.545005629739597","0.522812254206325","0.56719900527287","2"
"Big worries","1997","West Germany","Male","950","0.190985085991886","0.179467058989928","0.202503112993843","1"
"Big worries","1997","West Germany","Female","972","0.178794678781094","0.167901180832382","0.189688176729806","1"
"Big worries","1997","East Germany","Male","462","0.265652951611438","0.244953388183346","0.286352515039529","1"
"Big worries","1997","East Germany","Female","492","0.253326275791315","0.233713563134127","0.272938988448504","1"
"No worries","1997","West Germany","Male","1120","0.27997628510433","0.26681997429461","0.29313259591405","3"
"No worries","1997","West Germany","Female","1171","0.283822918546525","0.271005572073599","0.296640265019451","3"
"No worries","1997","East Germany","Male","219","0.154256306974913","0.137328759711272","0.171183854238554","3"
"No worries","1997","East Germany","Female","252","0.162238235147219","0.145612954454077","0.178863515840362","3"
"Some worries","1997","West Germany","Male","2404","0.529038628903785","0.514412262900958","0.543664994906612","2"
"Some worries","1997","West Germany","Female","2610","0.537382402672381","0.523207601409449","0.551557203935314","2"
"Some worries","1997","East Germany","Male","1068","0.580090741413649","0.556960568549338","0.60322091427796","2"
"Some worries","1997","East Germany","Female","1145","0.584435489061465","0.562211622129946","0.606659355992984","2"
"Big worries","1998","West Germany","Male","1174","0.216261756927392","0.204867447600224","0.227656066254559","1"
"Big worries","1998","West Germany","Female","1221","0.212830612439652","0.201877063525109","0.223784161354196","1"
"Big worries","1998","East Germany","Male","582","0.312491887361539","0.291495070706981","0.333488704016096","1"
"Big worries","1998","East Germany","Female","626","0.297351384209215","0.277318790961221","0.317383977457208","1"
"No worries","1998","West Germany","Male","1325","0.293267768930778","0.280667719786346","0.30586781807521","3"
"No worries","1998","West Germany","Female","1373","0.277447852090532","0.265465861115941","0.289429843065123","3"
"No worries","1998","East Germany","Male","279","0.171195035725843","0.154131582585336","0.18825848886635","3"
"No worries","1998","East Germany","Female","309","0.181143169347696","0.164264116914566","0.198022221780826","3"
"Some worries","1998","West Germany","Male","2516","0.490470474141831","0.476634691389305","0.504306256894357","2"
"Some worries","1998","West Germany","Female","2770","0.509721535469816","0.49634352269216","0.523099548247473","2"
"Some worries","1998","East Germany","Male","1011","0.516313076912618","0.49367529330591","0.538950860519326","2"
"Some worries","1998","East Germany","Female","1065","0.521505446443089","0.499612661203867","0.543398231682311","2"
"Big worries","1999","West Germany","Male","832","0.160134960336026","0.149761346713975","0.170508573958077","1"
"Big worries","1999","West Germany","Female","915","0.160412773302019","0.150359490230876","0.170466056373162","1"
"Big worries","1999","East Germany","Male","410","0.211723672420569","0.192970328936017","0.230477015905122","1"
"Big worries","1999","East Germany","Female","456","0.222267261413264","0.203907462609453","0.240627060217076","1"
"No worries","1999","West Germany","Male","1579","0.36119523636636","0.347607806417714","0.374782666315005","3"
"No worries","1999","West Germany","Female","1628","0.348559068903222","0.335505440638117","0.361612697168328","3"
"No worries","1999","East Germany","Male","351","0.221820383979176","0.202748420417137","0.240892347541216","3"
"No worries","1999","East Germany","Female","354","0.224079850279765","0.205666835751758","0.242492864807772","3"
"Some worries","1999","West Germany","Male","2390","0.478669803297615","0.464539330475979","0.49280027611925","2"
"Some worries","1999","West Germany","Female","2576","0.491028157794759","0.477333360664282","0.504722954925235","2"
"Some worries","1999","East Germany","Male","1062","0.566455943600254","0.543707355662908","0.589204531537601","2"
"Some worries","1999","East Germany","Female","1160","0.553652888306971","0.531701088810205","0.575604687803737","2"
"Big worries","2000","West Germany","Male","1358","0.147799522786006","0.140370529083859","0.155228516488153","1"
"Big worries","2000","West Germany","Female","1500","0.153949772210035","0.146667536408299","0.16123200801177","1"
"Big worries","2000","East Germany","Male","671","0.236088522795571","0.220319074849499","0.251857970741642","1"
"Big worries","2000","East Germany","Female","755","0.234988448948315","0.219938790888324","0.250038107008306","1"
"No worries","2000","West Germany","Male","3380","0.394819818329358","0.384587726983423","0.405051909675293","3"
"No worries","2000","West Germany","Female","3549","0.392104929436535","0.382253650851262","0.401956208021807","3"
"No worries","2000","East Germany","Male","628","0.244253444382738","0.228299577222066","0.260207311543411","3"
"No worries","2000","East Germany","Female","674","0.257719916143659","0.242195071118166","0.273244761169153","3"
"Some worries","2000","West Germany","Male","4029","0.457380658884636","0.446952464439304","0.467808853329968","2"
"Some worries","2000","West Germany","Female","4386","0.453945298353431","0.443899210416963","0.463991386289898","2"
"Some worries","2000","East Germany","Male","1487","0.519658032821691","0.501105994888845","0.538210070754537","2"
"Some worries","2000","East Germany","Female","1620","0.507291634908026","0.489545932378791","0.525037337437261","2"
"Big worries","2001","West Germany","Male","1180","0.146373301812038","0.138574156736232","0.154172446887844","1"
"Big worries","2001","West Germany","Female","1261","0.146742715122062","0.1392484674906","0.154236962753523","1"
"Big worries","2001","East Germany","Male","637","0.251228811815253","0.234605347745219","0.267852275885287","1"
"Big worries","2001","East Germany","Female","682","0.2386803798819","0.222930475708157","0.254430284055643","1"
"No worries","2001","West Germany","Male","3072","0.397696114308193","0.386897561021923","0.408494667594463","3"
"No worries","2001","West Germany","Female","3266","0.39705000230989","0.386687300244751","0.40741270437503","3"
"No worries","2001","East Germany","Male","614","0.256995351181217","0.240247054568765","0.273743647793669","3"
"No worries","2001","East Germany","Female","624","0.255138525112129","0.239031630350716","0.271245419873542","3"
"Some worries","2001","West Germany","Male","3639","0.455930583879769","0.444941573364953","0.466919594394585","2"
"Some worries","2001","West Germany","Female","4037","0.456207282568048","0.445658373173306","0.46675619196279","2"
"Some worries","2001","East Germany","Male","1364","0.49177583700353","0.472614602227191","0.510937071779868","2"
"Some worries","2001","East Germany","Female","1508","0.506181095005971","0.487708714706774","0.524653475305168","2"
"Big worries","2002","West Germany","Male","1334","0.172334188647495","0.1643044213877","0.18036395590729","1"
"Big worries","2002","West Germany","Female","1437","0.17242009598192","0.164658088908997","0.180182103054842","1"
"Big worries","2002","East Germany","Male","686","0.276066318347475","0.258993850284523","0.293138786410427","1"
"Big worries","2002","East Germany","Female","746","0.284511115571166","0.26778449329378","0.301237737848553","1"
"No worries","2002","West Germany","Male","3127","0.331085911853246","0.321080263174933","0.341091560531559","3"
"No worries","2002","West Germany","Female","3152","0.326468555088813","0.316833044312404","0.336104065865221","3"
"No worries","2002","East Germany","Male","549","0.202308621674259","0.18696722673148","0.217650016617039","3"
"No worries","2002","East Germany","Female","522","0.19897358735151","0.184173021546283","0.213774153156737","3"
"Some worries","2002","West Germany","Male","4037","0.496579899499259","0.485949500347514","0.507210298651004","2"
"Some worries","2002","West Germany","Female","4509","0.501111348929267","0.490837242593309","0.511385455265225","2"
"Some worries","2002","East Germany","Male","1399","0.521625059978266","0.502548342852502","0.540701777104029","2"
"Some worries","2002","East Germany","Female","1527","0.516515297077324","0.49798893498753","0.535041659167118","2"
"Big worries","2003","West Germany","Male","1712","0.226559879181912","0.217439809190355","0.235679949173469","1"
"Big worries","2003","West Germany","Female","1797","0.219977906438973","0.21128015047756","0.228675662400385","1"
"Big worries","2003","East Germany","Male","800","0.340249964905034","0.32198904774632","0.358510882063748","1"
"Big worries","2003","East Germany","Female","841","0.315041486735199","0.297742358638288","0.33234061483211","1"
"No worries","2003","West Germany","Male","2431","0.275859221241414","0.266121696456069","0.28559674602676","3"
"No worries","2003","West Germany","Female","2548","0.280073393726341","0.270644857523504","0.289501929929178","3"
"No worries","2003","East Germany","Male","419","0.155794731126255","0.141817078506661","0.169772383745849","3"
"No worries","2003","East Germany","Female","461","0.18297113462544","0.168572603245301","0.197369666005579","3"
"Some worries","2003","West Germany","Male","3950","0.497580899576673","0.48668763023104","0.508474168922307","2"
"Some worries","2003","West Germany","Female","4368","0.499948699834686","0.489450031016751","0.510447368652622","2"
"Some worries","2003","East Germany","Male","1367","0.503955303968711","0.484684925418735","0.523225682518686","2"
"Some worries","2003","East Germany","Female","1468","0.501987378639361","0.483367588571018","0.520607168707705","2"
"Big worries","2004","West Germany","Male","1750","0.251452069591991","0.24187241268985","0.261031726494132","1"
"Big worries","2004","West Germany","Female","1940","0.245454523654819","0.236305128043313","0.254603919266326","1"
"Big worries","2004","East Germany","Male","795","0.351212975264637","0.332508704003055","0.369917246526218","1"
"Big worries","2004","East Germany","Female","925","0.371327043355079","0.353196259218347","0.38945782749181","1"
"No worries","2004","West Germany","Male","2225","0.244468614110331","0.234978960696504","0.253958267524158","3"
"No worries","2004","West Germany","Female","2224","0.243348342379235","0.234225579925824","0.252471104832647","3"
"No worries","2004","East Germany","Male","374","0.13876632601593","0.125220453485146","0.152312198546713","3"
"No worries","2004","East Germany","Female","375","0.13861737189776","0.125650572481332","0.151584171314188","3"
"Some worries","2004","West Germany","Male","3904","0.504079316297678","0.493039341280742","0.515119291314613","2"
"Some worries","2004","West Germany","Female","4335","0.511197133965945","0.500569777369854","0.521824490562037","2"
"Some worries","2004","East Germany","Male","1333","0.510020698719433","0.490432829023097","0.529608568415769","2"
"Some worries","2004","East Germany","Female","1428","0.490055584747162","0.471296571097951","0.508814598396372","2"
"Big worries","2005","West Germany","Male","1711","0.255692353135361","0.24580938718476","0.265575319085963","1"
"Big worries","2005","West Germany","Female","1923","0.253583697486738","0.244160237362645","0.263007157610832","1"
"Big worries","2005","East Germany","Male","770","0.356866078352256","0.3377906312282","0.375941525476312","1"
"Big worries","2005","East Germany","Female","859","0.366254131293838","0.347809778641245","0.384698483946432","1"
"No worries","2005","West Germany","Male","2021","0.236886736953412","0.227254723901698","0.246518750005125","3"
"No worries","2005","West Germany","Female","2123","0.242674018026286","0.233388369461955","0.251959666590617","3"
"No worries","2005","East Germany","Male","379","0.146539808049908","0.13245857041668","0.160621045683136","3"
"No worries","2005","East Germany","Female","361","0.1407984019135","0.127482794528205","0.154114009298796","3"
"Some worries","2005","West Germany","Male","3753","0.507420909911227","0.496094967354263","0.518746852468192","2"
"Some worries","2005","West Germany","Female","4142","0.503742284486976","0.492912569835449","0.514571999138502","2"
"Some worries","2005","East Germany","Male","1274","0.496594113597836","0.476685944892869","0.516502282302804","2"
"Some worries","2005","East Germany","Female","1401","0.492947466792661","0.473807491249193","0.512087442336129","2"
"Big worries","2006","West Germany","Male","1804","0.264031273614614","0.254328492203214","0.273734055026014","1"
"Big worries","2006","West Germany","Female","2049","0.26208751105296","0.252863563580605","0.271311458525314","1"
"Big worries","2006","East Germany","Male","741","0.316063915011554","0.297936299268466","0.334191530754642","1"
"Big worries","2006","East Germany","Female","825","0.325098579219136","0.307594853362841","0.342602305075432","1"
"No worries","2006","West Germany","Male","2323","0.251417070875757","0.24186810760572","0.260966034145793","3"
"No worries","2006","West Germany","Female","2417","0.259046719373731","0.249857562018541","0.268235876728922","3"
"No worries","2006","East Germany","Male","457","0.170619927494876","0.155953067553679","0.185286787436073","3"
"No worries","2006","East Germany","Female","461","0.17309744357377","0.15895985658723","0.187235030560309","3"
"Some worries","2006","West Germany","Male","3802","0.484551655509629","0.47355143230451","0.495551878714749","2"
"Some worries","2006","West Germany","Female","4266","0.478865769573309","0.468387901531449","0.489343637615169","2"
"Some worries","2006","East Germany","Male","1329","0.51331615749357","0.493828420869973","0.532803894117166","2"
"Some worries","2006","East Germany","Female","1465","0.501803977207094","0.483119972266127","0.520487982148061","2"
"Big worries","2007","West Germany","Male","1488","0.225368716821869","0.215824407271469","0.234913026372269","1"
"Big worries","2007","West Germany","Female","1766","0.246262457496037","0.236891601703491","0.255633313288583","1"
"Big worries","2007","East Germany","Male","654","0.315083192344293","0.296524747681132","0.333641637007453","1"
"Big worries","2007","East Germany","Female","790","0.332055693465832","0.313942805205911","0.350168581725753","1"
"No worries","2007","West Germany","Male","2391","0.285612443547568","0.275294202069051","0.295930685026085","3"
"No worries","2007","West Germany","Female","2333","0.26560760004297","0.256001338379364","0.275213861706576","3"
"No worries","2007","East Germany","Male","460","0.175731687069553","0.160527283538284","0.190936090600821","3"
"No worries","2007","East Germany","Female","426","0.171967825968792","0.157454754875312","0.186480897062272","3"
"Some worries","2007","West Germany","Male","3483","0.489018839630563","0.477600172208394","0.500437507052732","2"
"Some worries","2007","West Germany","Female","4021","0.488129942460993","0.477257736686187","0.499002148235798","2"
"Some worries","2007","East Germany","Male","1293","0.509185120586155","0.48921380115294","0.529156440019369","2"
"Some worries","2007","East Germany","Female","1381","0.495976480565376","0.476746977609004","0.515205983521749","2"
"Big worries","2008","West Germany","Male","1162","0.196378895947387","0.187013647567489","0.205744144327286","1"
"Big worries","2008","West Germany","Female","1417","0.20880614043052","0.199702148701795","0.217910132159245","1"
"Big worries","2008","East Germany","Male","541","0.256108111455761","0.238281545085119","0.273934677826403","1"
"Big worries","2008","East Germany","Female","661","0.30519203188727","0.287053933165821","0.323330130608718","1"
"No worries","2008","West Germany","Male","2407","0.303287967383966","0.292451182010503","0.314124752757429","3"
"No worries","2008","West Germany","Female","2448","0.291704663296847","0.281523494338544","0.301885832255151","3"
"No worries","2008","East Germany","Male","487","0.182769055201813","0.166984772271647","0.198553338131978","3"
"No worries","2008","East Germany","Female","469","0.181280717808416","0.166106158535363","0.19645527708147","3"
"Some worries","2008","West Germany","Male","3343","0.500333136668647","0.488545787888342","0.512120485448952","2"
"Some worries","2008","West Germany","Female","3792","0.499489196272633","0.488289956440536","0.510688436104729","2"
"Some worries","2008","East Germany","Male","1275","0.561122833342427","0.540855267804939","0.581390398879914","2"
"Some worries","2008","East Germany","Female","1346","0.513527250304314","0.493840058297687","0.533214442310941","2"
"Big worries","2009","West Germany","Male","1295","0.221100025438571","0.210950442857684","0.231249608019458","1"
"Big worries","2009","West Germany","Female","1520","0.23522979741517","0.2253417288989","0.245117865931439","1"
"Big worries","2009","East Germany","Male","554","0.274444540855734","0.25577247438898","0.293116607322489","1"
"Big worries","2009","East Germany","Female","692","0.321654782793327","0.302817054230916","0.340492511355738","1"
"No worries","2009","West Germany","Male","1886","0.251041826034053","0.240436726095847","0.261646925972259","3"
"No worries","2009","West Germany","Female","1841","0.240611870903073","0.230646573883318","0.250577167922828","3"
"No worries","2009","East Germany","Male","404","0.165457078227604","0.149908281217588","0.18100587523762","3"
"No worries","2009","East Germany","Female","368","0.161173121657825","0.146344846983367","0.176001396332282","3"
"Some worries","2009","West Germany","Male","3241","0.527858148527376","0.51564836948048","0.540067927574272","2"
"Some worries","2009","West Germany","Female","3707","0.524158331681757","0.512515401261159","0.535801262102354","2"
"Some worries","2009","East Germany","Male","1236","0.560098380916662","0.539328226839106","0.580868534994218","2"
"Some worries","2009","East Germany","Female","1302","0.517172095548848","0.497019923268494","0.537324267829203","2"
"Big worries","2010","West Germany","Male","1905","0.227412655546248","0.218455305040743","0.236370006051752","1"
"Big worries","2010","West Germany","Female","2576","0.230368382644967","0.222154919607483","0.23858184568245","1"
"Big worries","2010","East Germany","Female","903","0.292245518596803","0.275883707027277","0.308607330166329","1"
"Big worries","2010","East Germany","Male","648","0.262823458167509","0.245603620764234","0.280043295570784","1"
"No worries","2010","West Germany","Male","2509","0.283509635471839","0.273878276984665","0.293140993959013","3"
"No worries","2010","West Germany","Female","2572","0.27536436032645","0.266650970784353","0.284077749868548","3"
