"plh0033","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No worries","1989","indirect migration background","East Germany","","","","","3"
"No worries","1989","no migration background","West Germany","3018","0.460375849266215","0.448476585311445","0.472275113220984","3"
"No worries","1989","no migration background","East Germany","","","","","3"
"No worries","1989","direct migration background","East Germany","","","","","3"
"No worries","1989","indirect migration background","West Germany","87","0.411710974763233","0.351424525786299","0.471997423740167","3"
"Some worries","1989","direct migration background","West Germany","1183","0.431626766029952","0.412443864616509","0.450809667443395","2"
"Some worries","1989","direct migration background","East Germany","","","","","2"
"Some worries","1989","indirect migration background","East Germany","","","","","2"
"Some worries","1989","no migration background","West Germany","2960","0.425821413478672","0.41401670171691","0.437626125240434","2"
"Some worries","1989","no migration background","East Germany","","","","","2"
"Some worries","1989","indirect migration background","West Germany","113","0.416095631179128","0.355715291947464","0.476475970410792","2"
"Big worries","1990","no migration background","West Germany","768","0.112708443154154","0.1050709887984","0.120345897509908","1"
"Big worries","1990","no migration background","East Germany","1277","0.283722185529614","0.270232344147585","0.297212026911644","1"
"Big worries","1990","direct migration background","West Germany","630","0.221670777443011","0.205424247133692","0.237917307752329","1"
"Big worries","1990","direct migration background","East Germany","40","0.257577051873003","0.185903430187103","0.329250673558904","1"
"Big worries","1990","indirect migration background","West Germany","47","0.172847264879318","0.129478128280264","0.216216401478372","1"
"Big worries","1990","indirect migration background","East Germany","","","","","1"
"No worries","1990","direct migration background","West Germany","729","0.342120471379928","0.32356433944043","0.360676603319427","3"
"No worries","1990","indirect migration background","East Germany","","","","","3"
"No worries","1990","no migration background","West Germany","3067","0.477757063833984","0.465693459807632","0.489820667860336","3"
"No worries","1990","no migration background","East Germany","519","0.138761256741116","0.12841661781479","0.149105895667442","3"
"No worries","1990","direct migration background","East Germany","20","","","","3"
"No worries","1990","indirect migration background","West Germany","101","0.381808899335253","0.326085055928704","0.437532742741802","3"
"Some worries","1990","direct migration background","West Germany","1152","0.436208751177061","0.416811906553175","0.455605595800948","2"
"Some worries","1990","direct migration background","East Germany","83","0.578767659861384","0.497840732091797","0.65969458763097","2"
"Some worries","1990","indirect migration background","East Germany","2","","","","2"
"Some worries","1990","no migration background","West Germany","2751","0.409534493011862","0.397658231906785","0.421410754116939","2"
"Some worries","1990","no migration background","East Germany","2494","0.57751655772927","0.562735466021667","0.592297649436872","2"
"Some worries","1990","indirect migration background","West Germany","144","0.445343835785429","0.388338394759877","0.502349276810981","2"
"Big worries","1991","no migration background","East Germany","1552","0.377496166040693","0.362469799308144","0.392522532773241","1"
"Big worries","1991","direct migration background","West Germany","527","0.182725755826369","0.167495057272443","0.197956454380295","1"
"Big worries","1991","direct migration background","East Germany","57","0.383741301087456","0.303757005932261","0.463725596242652","1"
"Big worries","1991","indirect migration background","West Germany","59","0.17855571849545","0.138259964105817","0.218851472885083","1"
"Big worries","1991","indirect migration background","East Germany","1","","","","1"
"Big worries","1991","no migration background","West Germany","622","0.0970099469409419","0.0898608234884483","0.104159070393436","1"
"No worries","1991","direct migration background","West Germany","755","0.354582795916717","0.335728291060858","0.373437300772576","3"
"No worries","1991","indirect migration background","East Germany","","","","","3"
"No worries","1991","no migration background","West Germany","3093","0.483136180675879","0.471065659368367","0.49520670198339","3"
"No worries","1991","no migration background","East Germany","390","0.114723692816556","0.104845154795034","0.124602230838079","3"
"No worries","1991","direct migration background","East Germany","16","","","","3"
"No worries","1991","indirect migration background","West Germany","133","0.342981366279323","0.293034590312261","0.392928142246385","3"
"Some worries","1991","direct migration background","East Germany","69","0.484645434820822","0.402445959454183","0.566844910187461","2"
"Some worries","1991","direct migration background","West Germany","1191","0.462691448256914","0.44304004147529","0.482342855038539","2"
"Some worries","1991","indirect migration background","East Germany","2","","","","2"
"Some worries","1991","no migration background","East Germany","2056","0.507780141142751","0.492283266573796","0.523277015711705","2"
"Some worries","1991","indirect migration background","West Germany","155","0.478462915225227","0.425903552333102","0.531022278117353","2"
"Some worries","1991","no migration background","West Germany","2869","0.419853872383179","0.407932645311805","0.431775099454553","2"
"Big worries","1992","no migration background","East Germany","1202","0.304046054385755","0.289431901860422","0.318660206911089","1"
"Big worries","1992","direct migration background","West Germany","640","0.247615643446768","0.230318418987066","0.26491286790647","1"
"Big worries","1992","direct migration background","East Germany","46","0.305594209510001","0.230354679812658","0.380833739207345","1"
"Big worries","1992","indirect migration background","West Germany","82","0.194491096818864","0.155605247387307","0.233376946250422","1"
"Big worries","1992","indirect migration background","East Germany","5","","","","1"
"Big worries","1992","no migration background","West Germany","764","0.116515369298506","0.108721579219507","0.124309159377505","1"
"No worries","1992","direct migration background","West Germany","613","0.291909147328247","0.273689672785879","0.310128621870614","3"
"No worries","1992","indirect migration background","East Germany","1","","","","3"
"No worries","1992","no migration background","West Germany","2619","0.409437097550617","0.397492149293322","0.421382045807912","3"
"No worries","1992","no migration background","East Germany","461","0.141187755811471","0.130125050841017","0.152250460781926","3"
"No worries","1992","direct migration background","East Germany","22","","","","3"
"No worries","1992","indirect migration background","West Germany","139","0.308922269311301","0.263528670770515","0.354315867852088","3"
"Some worries","1992","direct migration background","West Germany","1139","0.460475209224986","0.440500690096268","0.480449728353704","2"
"Some worries","1992","direct migration background","East Germany","76","0.499252718356477","0.41758764354256","0.580917793170395","2"
"Some worries","1992","indirect migration background","East Germany","3","","","","2"
"Some worries","1992","no migration background","East Germany","2143","0.554766189802773","0.538976894044814","0.570555485560733","2"
"Some worries","1992","indirect migration background","West Germany","177","0.496586633869834","0.447465719880563","0.545707547859106","2"
"Some worries","1992","no migration background","West Germany","3127","0.474047533150877","0.461918064108251","0.486177002193503","2"
"Big worries","1993","no migration background","East Germany","1018","0.27570658973502","0.261252937704538","0.290160241765501","1"
"Big worries","1993","direct migration background","West Germany","700","0.258644805040145","0.240879907267628","0.276409702812662","1"
"Big worries","1993","direct migration background","East Germany","46","0.339375136790604","0.259502379842387","0.41924789373882","1"
"Big worries","1993","indirect migration background","West Germany","92","0.17594137691733","0.141031120532074","0.210851633302586","1"
"Big worries","1993","indirect migration background","East Germany","7","","","","1"
"Big worries","1993","no migration background","West Germany","825","0.125050882232627","0.116987846114548","0.133113918350705","1"
"No worries","1993","no migration background","East Germany","591","0.175790081854026","0.163478528341793","0.188101635366258","3"
"No worries","1993","direct migration background","West Germany","482","0.251302607700843","0.233705174593833","0.268900040807854","3"
"No worries","1993","indirect migration background","East Germany","3","","","","3"
"No worries","1993","no migration background","West Germany","2424","0.385557474092723","0.373692985515978","0.397421962669469","3"
"No worries","1993","direct migration background","East Germany","23","","","","3"
"No worries","1993","indirect migration background","West Germany","125","0.261600404792733","0.221305055772626","0.30189575381284","3"
"Some worries","1993","direct migration background","East Germany","66","0.441409507441498","0.357647164212886","0.525171850670109","2"
"Some worries","1993","direct migration background","West Germany","1152","0.490052587259011","0.469771944983292","0.51033322953473","2"
"Some worries","1993","indirect migration background","East Germany","4","","","","2"
"Some worries","1993","no migration background","East Germany","2063","0.548503328410955","0.532407487720812","0.564599169101098","2"
"Some worries","1993","no migration background","West Germany","3216","0.48939164367465","0.477206348325443","0.501576939023857","2"
"Some worries","1993","indirect migration background","West Germany","240","0.562458218289937","0.51697565946694","0.607940777112934","2"
"Big worries","1994","no migration background","East Germany","946","0.249584302104581","0.235480590297933","0.26368801391123","1"
"Big worries","1994","direct migration background","West Germany","691","0.296234435503602","0.277219581168918","0.315249289838286","1"
"Big worries","1994","direct migration background","East Germany","45","0.284343009769027","0.210407374432706","0.358278645105347","1"
"Big worries","1994","indirect migration background","West Germany","135","0.264953287077658","0.225266731117033","0.304639843038283","1"
"Big worries","1994","indirect migration background","East Germany","4","","","","1"
"Big worries","1994","no migration background","West Germany","991","0.151573979228364","0.142788257980217","0.160359700476511","1"
"No worries","1994","no migration background","East Germany","504","0.170370405735969","0.158118235192769","0.182622576279169","3"
"No worries","1994","no migration background","West Germany","2126","0.346349425794889","0.334692389101429","0.358006462488348","3"
"No worries","1994","direct migration background","West Germany","462","0.253890174780782","0.235764860212885","0.272015489348679","3"
"No worries","1994","indirect migration background","East Germany","1","","","","3"
"No worries","1994","direct migration background","East Germany","26","","","","3"
"No worries","1994","indirect migration background","West Germany","120","0.244322971010884","0.205681687190153","0.282964254831614","3"
"Some worries","1994","direct migration background","West Germany","1062","0.449875389715616","0.429157864283742","0.47059291514749","2"
"Some worries","1994","direct migration background","East Germany","72","0.49053292881914","0.4085974086842","0.57246844895408","2"
"Some worries","1994","indirect migration background","East Germany","11","","","","2"
"Some worries","1994","no migration background","East Germany","2167","0.58004529215945","0.56396084949703","0.596129734821869","2"
"Some worries","1994","no migration background","West Germany","3283","0.502076594976747","0.48982692572193","0.514326264231564","2"
"Some worries","1994","indirect migration background","West Germany","220","0.490723741911458","0.44576682331455","0.535680660508366","2"
"Big worries","1995","no migration background","East Germany","865","0.239703248484948","0.225590423571139","0.253816073398757","1"
"Big worries","1995","direct migration background","West Germany","763","0.278403610130677","0.261293216717378","0.295514003543976","1"
"Big worries","1995","direct migration background","East Germany","32","0.209285684632316","0.141658664220371","0.276912705044262","1"
"Big worries","1995","indirect migration background","West Germany","128","0.239331142327442","0.201819392647001","0.276842892007884","1"
"Big worries","1995","indirect migration background","East Germany","4","","","","1"
"Big worries","1995","no migration background","West Germany","924","0.134027551106576","0.125708250647493","0.142346851565659","1"
"No worries","1995","no migration background","East Germany","637","0.206953029931843","0.193560248662289","0.220345811201396","3"
"No worries","1995","indirect migration background","East Germany","2","","","","3"
"No worries","1995","no migration background","West Germany","2331","0.383885331859771","0.372009357150774","0.395761306568767","3"
"No worries","1995","direct migration background","West Germany","580","0.267509489093044","0.250611073549553","0.284407904636534","3"
"No worries","1995","direct migration background","East Germany","36","0.291192509543836","0.215666778144586","0.366718240943086","3"
"No worries","1995","indirect migration background","West Germany","125","0.297632639262313","0.257435760203631","0.337829518320996","3"
"Some worries","1995","direct migration background","West Germany","1293","0.45408690077628","0.43508020459513","0.473093596957429","2"
"Some worries","1995","no migration background","East Germany","2013","0.553343721583209","0.536908724127486","0.569778719038933","2"
"Some worries","1995","direct migration background","East Germany","71","0.499521805823848","0.416400856125438","0.582642755522257","2"
"Some worries","1995","indirect migration background","East Germany","10","","","","2"
"Some worries","1995","no migration background","West Germany","3187","0.482087117033653","0.469885177999","0.494289056068307","2"
"Some worries","1995","indirect migration background","West Germany","244","0.463036218410244","0.419198304985848","0.50687413183464","2"
"Big worries","1996","no migration background","East Germany","830","0.229804333420329","0.215920000984496","0.243688665856161","1"
"Big worries","1996","direct migration background","West Germany","692","0.237038510343564","0.220226567102118","0.25385045358501","1"
"Big worries","1996","direct migration background","East Germany","30","0.185045637730355","0.120719104966977","0.249372170493733","1"
"Big worries","1996","indirect migration background","West Germany","123","0.246484679259686","0.209724964037008","0.283244394482363","1"
"Big worries","1996","indirect migration background","East Germany","8","","","","1"
"Big worries","1996","no migration background","West Germany","911","0.13430102643942","0.125945975724401","0.14265607715444","1"
"No worries","1996","no migration background","East Germany","644","0.215854120779546","0.202276490911334","0.229431750647758","3"
"No worries","1996","indirect migration background","East Germany","1","","","","3"
"No worries","1996","no migration background","West Germany","2115","0.34706586336646","0.335401350395803","0.358730376337118","3"
"No worries","1996","direct migration background","West Germany","491","0.250520379917056","0.233390331260315","0.267650428573797","3"
"No worries","1996","direct migration background","East Germany","32","0.270073312912278","0.19652638610277","0.343620239721785","3"
"No worries","1996","indirect migration background","West Germany","123","0.223482282673178","0.187949570033648","0.259014995312708","3"
"Some worries","1996","direct migration background","West Germany","1275","0.51244110973938","0.492680848894062","0.532201370584698","2"
"Some worries","1996","no migration background","East Germany","2053","0.554341545800125","0.537938097648308","0.570744993951942","2"
"Some worries","1996","direct migration background","East Germany","78","0.544881049357367","0.462391793707771","0.627370305006964","2"
"Some worries","1996","indirect migration background","East Germany","11","","","","2"
"Some worries","1996","no migration background","West Germany","3372","0.518633110194119","0.506389931167028","0.53087628922121","2"
"Some worries","1996","indirect migration background","West Germany","282","0.530033038067136","0.48746180157492","0.572604274559353","2"
"Big worries","1997","no migration background","East Germany","908","0.258717617993535","0.244175962248194","0.273259273738875","1"
"Big worries","1997","direct migration background","West Germany","770","0.300521005555041","0.281980083087755","0.319061928022326","1"
"Big worries","1997","direct migration background","East Germany","37","0.260686723504366","0.185794825899687","0.335578621109044","1"
"Big worries","1997","indirect migration background","West Germany","136","0.242369352604125","0.20652427397927","0.27821443122898","1"
"Big worries","1997","indirect migration background","East Germany","9","","","","1"
"Big worries","1997","no migration background","West Germany","1016","0.159828670954052","0.150800665437241","0.168856676470862","1"
"No worries","1997","no migration background","West Germany","1762","0.298776350608742","0.287499653131985","0.310053048085499","3"
"No worries","1997","no migration background","East Germany","441","0.154193747091644","0.142202127449802","0.166185366733486","3"
"No worries","1997","direct migration background","West Germany","417","0.207584476659156","0.191183092280617","0.223985861037696","3"
"No worries","1997","indirect migration background","East Germany","2","","","","3"
"No worries","1997","direct migration background","East Germany","28","","","","3"
"No worries","1997","indirect migration background","West Germany","112","0.218900588736136","0.184311546326185","0.253489631146087","3"
"Some worries","1997","no migration background","East Germany","2135","0.587088634914821","0.570739707231685","0.603437562597958","2"
"Some worries","1997","direct migration background","West Germany","1162","0.491894517785803","0.471677387297843","0.512111648273762","2"
"Some worries","1997","indirect migration background","East Germany","11","","","","2"
"Some worries","1997","direct migration background","East Germany","67","0.491578012344112","0.406293629294","0.576862395394223","2"
"Some worries","1997","no migration background","West Germany","3551","0.541394978437206","0.529118973407046","0.553670983467367","2"
"Some worries","1997","indirect migration background","West Germany","301","0.538730058659739","0.497031110510598","0.580429006808881","2"
"Big worries","1998","no migration background","East Germany","1149","0.30316976013814","0.288415529303798","0.317923990972482","1"
"Big worries","1998","direct migration background","West Germany","760","0.313057600524302","0.294026770258023","0.332088430790581","1"
"Big worries","1998","direct migration background","East Germany","43","0.318178339463271","0.234139936645266","0.402216742281276","1"
"Big worries","1998","indirect migration background","West Germany","173","0.280791425865237","0.244060361100581","0.317522490629894","1"
"Big worries","1998","indirect migration background","East Germany","16","","","","1"
"Big worries","1998","no migration background","West Germany","1462","0.19277941103363","0.183865280283632","0.201693541783628","1"
"No worries","1998","no migration background","West Germany","2219","0.303836310186959","0.293443617611737","0.314229002762182","3"
"No worries","1998","no migration background","East Germany","558","0.171545685519807","0.159444321612226","0.183647049427389","3"
"No worries","1998","direct migration background","West Germany","377","0.209152878506299","0.192462597816864","0.225843159195734","3"
"No worries","1998","indirect migration background","East Germany","5","","","","3"
"No worries","1998","direct migration background","East Germany","25","","","","3"
"No worries","1998","indirect migration background","West Germany","102","0.181229690885638","0.149744242223763","0.212715139547513","3"
"Some worries","1998","no migration background","East Germany","2021","0.525284554342052","0.50925490079942","0.541314207884685","2"
"Some worries","1998","direct migration background","West Germany","1144","0.477789520969399","0.45729081010142","0.498288231837378","2"
"Some worries","1998","indirect migration background","East Germany","5","","","","2"
"Some worries","1998","no migration background","West Germany","3842","0.503384278779411","0.492085991429571","0.514682566129251","2"
"Some worries","1998","direct migration background","East Germany","50","0.423775197310208","0.334615039461842","0.512935355158575","2"
"Some worries","1998","indirect migration background","West Germany","300","0.537978883249125","0.497228875471536","0.578728891026713","2"
"Big worries","1999","no migration background","East Germany","835","0.219045771039741","0.205649955828399","0.232441586251083","1"
"Big worries","1999","direct migration background","West Germany","601","0.258260858095068","0.239554753934669","0.276966962255466","1"
"Big worries","1999","direct migration background","East Germany","24","","","","1"
"Big worries","1999","indirect migration background","West Germany","158","0.24192107410575","0.207247920314933","0.276594227896568","1"
"Big worries","1999","indirect migration background","East Germany","7","","","","1"
"Big worries","1999","no migration background","West Germany","988","0.138143637741117","0.130190622764558","0.146096652717676","1"
"No worries","1999","indirect migration background","East Germany","2","","","","3"
"No worries","1999","no migration background","West Germany","2632","0.377826178835061","0.366651094737513","0.389001262932609","3"
"No worries","1999","no migration background","East Germany","673","0.21998289779061","0.206566514941009","0.23339928064021","3"
"No worries","1999","direct migration background","West Germany","422","0.2514734078513","0.232930488684456","0.270016327018143","3"
"No worries","1999","direct migration background","East Germany","30","0.299491419988988","0.213504228545189","0.385478611432786","3"
"No worries","1999","indirect migration background","West Germany","153","0.272274908598474","0.236234743804024","0.308315073392924","3"
"Some worries","1999","no migration background","East Germany","2154","0.560971331169649","0.544898007325996","0.577044655013303","2"
"Some worries","1999","direct migration background","West Germany","1080","0.490265734053633","0.468900082592313","0.511631385514952","2"
"Some worries","1999","indirect migration background","East Germany","13","","","","2"
"Some worries","1999","no migration background","West Germany","3611","0.484030183423822","0.472511647505794","0.49554871934185","2"
"Some worries","1999","direct migration background","East Germany","55","0.531620940358731","0.43794358599889","0.625298294718571","2"
"Some worries","1999","indirect migration background","West Germany","275","0.485804017295776","0.445337654244218","0.526270380347333","2"
"Big worries","2000","no migration background","East Germany","1379","0.235809812016516","0.224749690242327","0.246869933790704","1"
"Big worries","2000","direct migration background","West Germany","809","0.24733390670814","0.232295211312608","0.262372602103672","1"
"Big worries","2000","direct migration background","East Germany","39","0.228761723055303","0.161543283106125","0.29598016300448","1"
"Big worries","2000","indirect migration background","West Germany","168","0.196307820151021","0.16873173560721","0.223883904694833","1"
"Big worries","2000","indirect migration background","East Germany","8","","","","1"
"Big worries","2000","no migration background","West Germany","1881","0.131082018436723","0.125539485197671","0.136624551675774","1"
"No worries","2000","indirect migration background","East Germany","5","","","","3"
"No worries","2000","no migration background","West Germany","5933","0.422593610827534","0.414481206093631","0.430706015561436","3"
"No worries","2000","no migration background","East Germany","1257","0.249578281308348","0.2383028195506","0.260853743066095","3"
"No worries","2000","direct migration background","West Germany","774","0.260612672237957","0.245312337779407","0.275913006696507","3"
"No worries","2000","direct migration background","East Germany","40","0.305250727803332","0.231554566680657","0.378946888926006","3"
"No worries","2000","indirect migration background","West Germany","222","0.28637247759494","0.254987605410889","0.317757349778991","3"
"Some worries","2000","no migration background","East Germany","3023","0.514611906675137","0.50159035560351","0.527633457746763","2"
"Some worries","2000","direct migration background","West Germany","1579","0.492053421053903","0.474628039119114","0.509478802988692","2"
"Some worries","2000","indirect migration background","East Germany","13","","","","2"
"Some worries","2000","no migration background","West Germany","6429","0.446324370735744","0.43816042031681","0.454488321154678","2"
"Some worries","2000","direct migration background","East Germany","71","0.465987549141366","0.386157699846007","0.545817398436725","2"
"Some worries","2000","indirect migration background","West Germany","407","0.517319702254039","0.482627791077577","0.5520116134305","2"
"Big worries","2001","no migration background","East Germany","1277","0.244834791255991","0.233236642298483","0.256432940213499","1"
"Big worries","2001","direct migration background","West Germany","661","0.23650979180911","0.220767319412353","0.252252264205867","1"
"Big worries","2001","direct migration background","East Germany","34","0.231687718352227","0.157427257078913","0.305948179625541","1"
"Big worries","2001","indirect migration background","West Germany","150","0.19675682378936","0.168171566330289","0.225342081248431","1"
"Big worries","2001","indirect migration background","East Germany","8","","","","1"
"Big worries","2001","no migration background","West Germany","1630","0.12812867890599","0.122363883670111","0.133893474141869","1"
"No worries","2001","indirect migration background","East Germany","4","","","","3"
"No worries","2001","no migration background","West Germany","5401","0.426284205908608","0.417754529815884","0.434813882001332","3"
"No worries","2001","no migration background","East Germany","1200","0.254999342996245","0.243242817545395","0.266755868447094","3"
"No worries","2001","direct migration background","West Germany","697","0.258221346713487","0.242007730892644","0.274434962534329","3"
"No worries","2001","direct migration background","East Germany","34","0.294880906448471","0.214622263479567","0.375139549417376","3"
"No worries","2001","indirect migration background","West Germany","240","0.309660704524724","0.276415574917236","0.342905834132212","3"
"Some worries","2001","no migration background","East Germany","2803","0.500165865747764","0.486679308190263","0.513652423305265","2"
"Some worries","2001","direct migration background","West Germany","1441","0.505268861477403","0.486746663071086","0.52379105988372","2"
"Some worries","2001","indirect migration background","East Germany","13","","","","2"
"Some worries","2001","no migration background","West Germany","5882","0.445587115185402","0.437014417967296","0.454159812403508","2"
"Some worries","2001","direct migration background","East Germany","56","0.473431375199301","0.3855507261678","0.561312024230803","2"
"Some worries","2001","indirect migration background","West Germany","353","0.493582471685916","0.457633380720128","0.529531562651703","2"
"Big worries","2002","no migration background","East Germany","1396","0.28137845454552","0.269262022604003","0.293494886487038","1"
"Big worries","2002","direct migration background","West Germany","766","0.291735626693365","0.274532351493515","0.308938901893215","1"
"Big worries","2002","direct migration background","East Germany","29","","","","1"
"Big worries","2002","indirect migration background","West Germany","165","0.231591192637763","0.201480579108609","0.261701806166918","1"
"Big worries","2002","indirect migration background","East Germany","7","","","","1"
