"plh0033","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1986","Full Time","West Germany","1830","0.40858799966232","0.394681579648906","0.422494419675733"
"No worries","1986","Full Time","East Germany","","","",""
"No worries","1986","Part Time","West Germany","630","0.367587414027085","0.345375326696203","0.389799501357967"
"No worries","1986","Part Time","East Germany","","","",""
"No worries","1986","Not Working","West Germany","1723","0.501859350712211","0.486084047945298","0.517634653479125"
"No worries","1986","Not Working","East Germany","","","",""
"Big worries","1987","Full Time","West Germany","773","0.146580725188995","0.136620579741582","0.156540870636409"
"Big worries","1987","Full Time","East Germany","","","",""
"Big worries","1987","Part Time","West Germany","368","0.193977171077703","0.175659487298664","0.212294854856742"
"Big worries","1987","Part Time","East Germany","","","",""
"Big worries","1987","Not Working","West Germany","648","0.142295841350441","0.13105126519514","0.153540417505741"
"Big worries","1987","Not Working","East Germany","","","",""
"Some worries","1987","Full Time","West Germany","2376","0.485415010948373","0.471340569081679","0.499489452815067"
"Some worries","1987","Full Time","East Germany","","","",""
"Some worries","1987","Part Time","West Germany","904","0.510472703747006","0.487314957314709","0.533630450179303"
"Some worries","1987","Part Time","East Germany","","","",""
"Some worries","1987","Not Working","West Germany","1478","0.369717676308787","0.354180184974516","0.385255167643057"
"Some worries","1987","Not Working","East Germany","","","",""
"No worries","1987","Full Time","West Germany","1695","0.368004263862632","0.354423333472194","0.381585194253069"
"No worries","1987","Full Time","East Germany","","","",""
"No worries","1987","Part Time","West Germany","518","0.295550125175291","0.274412207726635","0.316688042623946"
"No worries","1987","Part Time","East Germany","","","",""
"No worries","1987","Not Working","West Germany","1582","0.487986482340773","0.471897712545593","0.504075252135953"
"No worries","1987","Not Working","East Germany","","","",""
"Big worries","1988","Full Time","West Germany","737","0.141209585003196","0.131099923530686","0.151319246475706"
"Big worries","1988","Full Time","East Germany","","","",""
"Big worries","1988","Part Time","West Germany","391","0.177142122721049","0.159611504069788","0.194672741372309"
"Big worries","1988","Part Time","East Germany","","","",""
"Big worries","1988","Not Working","West Germany","648","0.15729791141191","0.14524470502386","0.16935111779996"
"Big worries","1988","Not Working","East Germany","","","",""
"Some worries","1988","Full Time","West Germany","2315","0.49145526936596","0.476941924740532","0.505968613991388"
"Some worries","1988","Full Time","East Germany","","","",""
"Some worries","1988","Part Time","West Germany","890","0.509656473031026","0.486702233978541","0.53261071208351"
"Some worries","1988","Part Time","East Germany","","","",""
"Some worries","1988","Not Working","West Germany","1378","0.365708958207409","0.349764264972274","0.381653651442543"
"Some worries","1988","Not Working","East Germany","","","",""
"No worries","1988","Full Time","West Germany","1506","0.367335145630844","0.35333994829583","0.381330342965859"
"No worries","1988","Full Time","East Germany","","","",""
"No worries","1988","Part Time","West Germany","541","0.313201404247926","0.291905285771493","0.334497522724359"
"No worries","1988","Part Time","East Germany","","","",""
"No worries","1988","Not Working","West Germany","1479","0.476993130380681","0.460457763370587","0.493528497390775"
"No worries","1988","Not Working","East Germany","","","",""
"Big worries","1989","Full Time","West Germany","642","0.11917471363248","0.109710548898593","0.128638878366368"
"Big worries","1989","Full Time","East Germany","","","",""
"Big worries","1989","Part Time","West Germany","267","0.136974407047289","0.120582243037695","0.153366571056883"
"Big worries","1989","Part Time","East Germany","","","",""
"Big worries","1989","Not Working","West Germany","561","0.128537339798153","0.117229110601029","0.139845568995278"
"Big worries","1989","Not Working","East Germany","","","",""
"Some worries","1989","Full Time","West Germany","2127","0.45627074625039","0.441721248291485","0.470820244209294"
"Some worries","1989","Full Time","East Germany","","","",""
"Some worries","1989","Part Time","West Germany","827","0.492678926820084","0.468843211856415","0.516514641783753"
"Some worries","1989","Part Time","East Germany","","","",""
"Some worries","1989","Not Working","West Germany","1302","0.368448122030551","0.352149599175306","0.384746644885797"
"Some worries","1989","Not Working","East Germany","","","",""
"No worries","1989","Full Time","West Germany","1733","0.42455454011713","0.410116302849614","0.438992777384646"
"No worries","1989","Full Time","East Germany","","","",""
"No worries","1989","Part Time","West Germany","596","0.370346666132627","0.347323782836489","0.393369549428765"
"No worries","1989","Part Time","East Germany","","","",""
"No worries","1989","Not Working","West Germany","1502","0.503014538171296","0.486121114741761","0.51990796160083"
"No worries","1989","Not Working","East Germany","","","",""
"Big worries","1990","Full Time","West Germany","614","0.11503316063451","0.105601367341657","0.124464953927363"
"Big worries","1990","Full Time","East Germany","","","",""
"Big worries","1990","Part Time","West Germany","316","0.161491239383754","0.144019281192243","0.178963197575265"
"Big worries","1990","Part Time","East Germany","","","",""
"Big worries","1990","Not Working","West Germany","515","0.121701690782138","0.110528287255546","0.132875094308731"
"Big worries","1990","Not Working","East Germany","","","",""
"Some worries","1990","Full Time","West Germany","2025","0.446603872390239","0.431907892491432","0.461299852289046"
"Some worries","1990","Full Time","East Germany","","","",""
"Some worries","1990","Part Time","West Germany","786","0.460706908124032","0.437040187366564","0.4843736288815"
"Some worries","1990","Part Time","East Germany","","","",""
"Some worries","1990","Not Working","West Germany","1236","0.355484264119582","0.339125778093536","0.371842750145628"
"Some worries","1990","Not Working","East Germany","","","",""
"No worries","1990","Full Time","West Germany","1757","0.438362966975251","0.423695198499042","0.45303073545146"
"No worries","1990","Full Time","East Germany","","","",""
"No worries","1990","Part Time","West Germany","602","0.377801852492214","0.354781620596117","0.400822084388311"
"No worries","1990","Part Time","East Germany","","","",""
"No worries","1990","Not Working","West Germany","1538","0.522814045098279","0.505744041855901","0.539884048340658"
"No worries","1990","Not Working","East Germany","","","",""
"Big worries","1991","Full Time","West Germany","502","0.0972096322930248","0.0884543815775729","0.105964883008477"
"Big worries","1991","Full Time","East Germany","","","",""
"Big worries","1991","Part Time","West Germany","235","0.11899649167224","0.10384382065918","0.134149162685299"
"Big worries","1991","Part Time","East Germany","","","",""
"Big worries","1991","Not Working","West Germany","463","0.114392910335442","0.103387333119646","0.125398487551238"
"Big worries","1991","Not Working","East Germany","","","",""
"Some worries","1991","Full Time","West Germany","2089","0.456223937119198","0.441503539010727","0.470944335227669"
"Some worries","1991","Full Time","East Germany","","","",""
"Some worries","1991","Part Time","West Germany","856","0.483251225011679","0.459865033265691","0.506637416757668"
"Some worries","1991","Part Time","East Germany","","","",""
"Some worries","1991","Not Working","West Germany","1243","0.364158936638741","0.347520500650643","0.380797372626839"
"Some worries","1991","Not Working","East Germany","","","",""
"No worries","1991","Full Time","West Germany","1807","0.446566430587777","0.431873911477727","0.461258949697828"
"No worries","1991","Full Time","East Germany","","","",""
"No worries","1991","Part Time","West Germany","663","0.397752283316081","0.374847445642907","0.420657120989255"
"No worries","1991","Part Time","East Germany","","","",""
"No worries","1991","Not Working","West Germany","1507","0.521448153025817","0.504175351078106","0.538720954973528"
"No worries","1991","Not Working","East Germany","","","",""
"Big worries","1992","Full Time","West Germany","673","0.124797105718375","0.115015279985103","0.134578931451647"
"Big worries","1992","Full Time","East Germany","672","0.311583742571804","0.292106335799726","0.331061149343882"
"Big worries","1992","Part Time","West Germany","290","0.149969883405137","0.133130696953786","0.166809069856488"
"Big worries","1992","Part Time","East Germany","284","0.368834850099918","0.334464209106802","0.403205491093033"
"Big worries","1992","Not Working","West Germany","523","0.137258671918409","0.125313314958102","0.149204028878717"
"Big worries","1992","Not Working","East Germany","297","0.258356093927739","0.231623780165639","0.28508840768984"
"Some worries","1992","Full Time","West Germany","2180","0.505253469743559","0.490455255076015","0.520051684411103"
"Some worries","1992","Full Time","East Germany","1271","0.578669287999666","0.557903665440527","0.599434910558805"
"Some worries","1992","Part Time","West Germany","907","0.525417273668172","0.501866235354446","0.548968311981898"
"Some worries","1992","Part Time","East Germany","423","0.565076787470457","0.529761708752457","0.600391866188456"
"Some worries","1992","Not Working","West Germany","1356","0.413699458474003","0.396603574625363","0.430795342322642"
"Some worries","1992","Not Working","East Germany","528","0.50347940653134","0.472945036283318","0.534013776779362"
"No worries","1992","Full Time","West Germany","1532","0.369949424538066","0.355659755294007","0.384239093782125"
"No worries","1992","Full Time","East Germany","229","0.10974696942853","0.0966016489313881","0.122892289925673"
"No worries","1992","Part Time","West Germany","530","0.324612842926691","0.302529685405728","0.346696000447654"
"No worries","1992","Part Time","East Germany","50","0.0660883624296258","0.0483907149424994","0.0837860099167521"
"No worries","1992","Not Working","West Germany","1309","0.449041869607588","0.431775872990003","0.466307866225173"
"No worries","1992","Not Working","East Germany","205","0.238164499540921","0.212151011122636","0.264177987959206"
"Big worries","1993","Full Time","West Germany","739","0.142318867587386","0.131876282294757","0.152761452880016"
"Big worries","1993","Full Time","East Germany","488","0.259816900257308","0.240257288276306","0.279376512238311"
"Big worries","1993","Part Time","West Germany","332","0.155875360635027","0.139155182418167","0.172595538851886"
"Big worries","1993","Part Time","East Germany","219","0.34544470704394","0.308690670275356","0.382198743812524"
"Big worries","1993","Not Working","West Germany","546","0.139901494579974","0.127783911590831","0.152019077569117"
"Big worries","1993","Not Working","East Germany","364","0.274353079575149","0.249588414304444","0.299117744845853"
"Some worries","1993","Full Time","West Germany","2255","0.526598213091866","0.511674788335755","0.541521637847978"
"Some worries","1993","Full Time","East Germany","1149","0.584140141463098","0.562157039178374","0.606123243747822"
"Some worries","1993","Part Time","West Germany","944","0.522273312845346","0.499248953922728","0.545297671767963"
"Some worries","1993","Part Time","East Germany","359","0.54480734546241","0.506316122993756","0.583298567931063"
"Some worries","1993","Not Working","West Germany","1409","0.43735705235623","0.420028382169901","0.454685722542559"
"Some worries","1993","Not Working","East Germany","625","0.4958705613098","0.468120109604452","0.523621013015147"
"No worries","1993","Full Time","West Germany","1306","0.331082919320747","0.317016991190472","0.345148847451022"
"No worries","1993","Full Time","East Germany","294","0.156042958279594","0.139856970347096","0.172228946212091"
"No worries","1993","Part Time","West Germany","532","0.321851326519628","0.300316618488416","0.34338603455084"
"No worries","1993","Part Time","East Germany","65","0.10974794749365","0.0855879269198365","0.133907968067464"
"No worries","1993","Not Working","West Germany","1193","0.422741453063796","0.40548492853819","0.439997977589402"
"No worries","1993","Not Working","East Germany","258","0.229776359115051","0.206426946577759","0.253125771652344"
"Big worries","1994","Full Time","West Germany","775","0.172150877158786","0.160602479587394","0.183699274730179"
"Big worries","1994","Full Time","East Germany","408","0.217803179394997","0.199035292957217","0.236571065832777"
"Big worries","1994","Part Time","West Germany","418","0.206758255114453","0.187918158650671","0.225598351578235"
"Big worries","1994","Part Time","East Germany","220","0.395212001580743","0.355662074708778","0.434761928452709"
"Big worries","1994","Not Working","West Germany","624","0.160912948612069","0.148201513614854","0.173624383609284"
"Big worries","1994","Not Working","East Germany","367","0.236980271188078","0.214135698284647","0.259824844091509"
"Some worries","1994","Full Time","West Germany","2142","0.506516065897527","0.491221941017617","0.521810190777436"
"Some worries","1994","Full Time","East Germany","1242","0.658068794847669","0.636499782783832","0.679637806911505"
"Some worries","1994","Part Time","West Germany","942","0.529198554723003","0.505977757246047","0.552419352199959"
"Some worries","1994","Part Time","East Germany","311","0.498723824141069","0.458275770322444","0.539171877959694"
"Some worries","1994","Not Working","West Germany","1481","0.466755935583291","0.449497416999432","0.484014454167149"
"Some worries","1994","Not Working","East Germany","697","0.518712412213178","0.491869803900654","0.545555020525702"
"No worries","1994","Full Time","West Germany","1188","0.321333056943687","0.30704748735731","0.335618626530064"
"No worries","1994","Full Time","East Germany","208","0.124128025757334","0.109135304203446","0.139120747311223"
"No worries","1994","Part Time","West Germany","415","0.264043190162544","0.243535697631725","0.284550682693362"
"No worries","1994","Part Time","East Germany","56","0.106064174278187","0.0811545848510258","0.130973763705349"
"No worries","1994","Not Working","West Germany","1105","0.372331115804641","0.355607678723825","0.389054552885456"
"No worries","1994","Not Working","East Germany","267","0.244307316598745","0.221223909610601","0.267390723586888"
"Big worries","1995","Full Time","West Germany","708","0.146627647073128","0.135802657663869","0.157452636482386"
"Big worries","1995","Full Time","East Germany","379","0.204345636869299","0.185613686484305","0.223077587254294"
"Big worries","1995","Part Time","West Germany","436","0.194287276821469","0.176921356443506","0.211653197199432"
"Big worries","1995","Part Time","East Germany","187","0.314456930197241","0.277181478161383","0.3517323822331"
"Big worries","1995","Not Working","West Germany","671","0.156284851305579","0.144218464531762","0.168351238079396"
"Big worries","1995","Not Working","East Germany","335","0.246374267678888","0.222896517045274","0.269852018312502"
"Some worries","1995","Full Time","West Germany","2164","0.517242054185511","0.501950138590335","0.532533969780687"
"Some worries","1995","Full Time","East Germany","1125","0.638543936335605","0.616225629717433","0.660862242953777"
"Some worries","1995","Part Time","West Germany","1033","0.520151074676347","0.498222897714355","0.542079251638338"
"Some worries","1995","Part Time","East Germany","340","0.563060456940629","0.523239366307829","0.602881547573429"
"Some worries","1995","Not Working","West Germany","1527","0.419132898845211","0.402737003328257","0.435528794362165"
"Some worries","1995","Not Working","East Germany","629","0.460296518168027","0.433139792342386","0.487453243993668"
"No worries","1995","Full Time","West Germany","1230","0.336130298741361","0.321674386009763","0.35058621147296"
"No worries","1995","Full Time","East Germany","276","0.157110426795096","0.140205007965602","0.17401584562459"
"No worries","1995","Part Time","West Germany","525","0.285561648502184","0.265736436777628","0.305386860226739"
"No worries","1995","Part Time","East Germany","69","0.12248261286213","0.0961623605924625","0.148802865131797"
"No worries","1995","Not Working","West Germany","1281","0.42458224984921","0.408157702066077","0.441006797632343"
"No worries","1995","Not Working","East Germany","330","0.293329214153085","0.268522617736672","0.318135810569498"
"Big worries","1996","Full Time","West Germany","677","0.154483118427595","0.14321383682095","0.165752400034241"
"Big worries","1996","Full Time","East Germany","376","0.208953420654351","0.19009813419801","0.227808707110693"
"Big worries","1996","Part Time","West Germany","430","0.177189264988614","0.160784095228089","0.193594434749139"
"Big worries","1996","Part Time","East Germany","179","0.305652114495349","0.26906385878619","0.342240370204508"
"Big worries","1996","Not Working","West Germany","619","0.140694383431678","0.128923520796688","0.152465246066667"
"Big worries","1996","Not Working","East Germany","313","0.2208580131037","0.198238579865814","0.243477446341586"
"Some worries","1996","Full Time","West Germany","2168","0.533780163805415","0.518225122624477","0.549335204986353"
"Some worries","1996","Full Time","East Germany","1126","0.613588049207382","0.591005597783263","0.636170500631501"
"Some worries","1996","Part Time","West Germany","1148","0.560128626309232","0.538802165695303","0.581455086923162"
"Some worries","1996","Part Time","East Germany","364","0.575288252251883","0.536030147051929","0.614546357451837"
"Some worries","1996","Not Working","West Germany","1613","0.482760154175462","0.46584376057513","0.499676547775793"
"Some worries","1996","Not Working","East Germany","652","0.486319251594885","0.459065630727585","0.513572872462185"
"No worries","1996","Full Time","West Germany","1106","0.31173671776699","0.297293436922453","0.326179998611526"
"No worries","1996","Full Time","East Germany","284","0.177458530138267","0.159739713855543","0.195177346420991"
"No worries","1996","Part Time","West Germany","503","0.262682108702154","0.243773712924946","0.281590504479361"
"No worries","1996","Part Time","East Germany","66","0.119059633252768","0.093338211513509","0.144781054992027"
"No worries","1996","Not Working","West Germany","1120","0.376545462392861","0.360143070261601","0.39294785452412"
"No worries","1996","Not Working","East Germany","327","0.292822735301415","0.268009501040617","0.317635969562213"
"Big worries","1997","Full Time","West Germany","736","0.166713093384651","0.154989883789531","0.178436302979772"
"Big worries","1997","Full Time","East Germany","415","0.249355629663251","0.228849828561371","0.269861430765131"
"Big worries","1997","Part Time","West Germany","453","0.217606226405566","0.199268873638048","0.235943579173085"
"Big worries","1997","Part Time","East Germany","193","0.325889727847818","0.288479509479328","0.363299946216309"
"Big worries","1997","Not Working","West Germany","733","0.186013153290461","0.172931789310259","0.199094517270663"
"Big worries","1997","Not Working","East Germany","346","0.244429824299504","0.22129028792678","0.267569360672228"
"Some worries","1997","Full Time","West Germany","2279","0.584336259136449","0.568835003278816","0.599837514994082"
"Some worries","1997","Full Time","East Germany","1118","0.635120485609899","0.612303785361781","0.657937185858018"
"Some worries","1997","Part Time","West Germany","1092","0.55462426259771","0.532536537037971","0.576711988157449"
"Some worries","1997","Part Time","East Germany","361","0.574362308013696","0.53489818640481","0.613826429622581"
"Some worries","1997","Not Working","West Germany","1643","0.476981961822577","0.460190758512493","0.493773165132661"
"Some worries","1997","Not Working","East Germany","734","0.535921901999692","0.509069295902214","0.56277450809717"
"No worries","1997","Full Time","West Germany","868","0.2489506474789","0.235350135295081","0.262551159662719"
"No worries","1997","Full Time","East Germany","177","0.11552388472685","0.100373314359426","0.130674455094273"
"No worries","1997","Part Time","West Germany","400","0.227769510996724","0.20913107120742","0.246407950786027"
"No worries","1997","Part Time","East Germany","49","0.099747964138486","0.075830038502464","0.123665889774508"
"No worries","1997","Not Working","West Germany","1023","0.337004884886962","0.321114084545899","0.352895685228025"
"No worries","1997","Not Working","East Germany","245","0.219648273700804","0.197356262798749","0.241940284602859"
"Big worries","1998","Full Time","West Germany","926","0.203323791688952","0.191185080622022","0.215462502755883"
"Big worries","1998","Full Time","East Germany","512","0.302332593083145","0.280876113939907","0.323789072226383"
"Big worries","1998","Part Time","West Germany","597","0.28126375305274","0.262407151189238","0.300120354916242"
"Big worries","1998","Part Time","East Germany","275","0.40888050049548","0.372251009268134","0.445509991722826"
"Big worries","1998","Not Working","West Germany","872","0.194418788064889","0.182111361550924","0.206726214578855"
"Big worries","1998","Not Working","East Germany","421","0.267615518718224","0.24458895499924","0.290642082437209"
"Some worries","1998","Full Time","West Germany","2280","0.539066681576447","0.524032567324958","0.554100795827935"
"Some worries","1998","Full Time","East Germany","1037","0.567695865797531","0.544551551558013","0.590840180037049"
"Some worries","1998","Part Time","West Germany","1123","0.493828704942053","0.472860623455219","0.514796786428888"
"Some worries","1998","Part Time","East Germany","348","0.497383954993499","0.460131139306486","0.534636770680513"
"Some worries","1998","Not Working","West Germany","1883","0.469346290123764","0.453826145345971","0.484866434901557"
"Some worries","1998","Not Working","East Germany","691","0.482840071955447","0.456849370243463","0.508830773667432"
"No worries","1998","Full Time","West Germany","1017","0.257609526734601","0.244419833183942","0.270799220285259"
"No worries","1998","Full Time","East Germany","211","0.129971541119324","0.114261308314212","0.145681773924435"
"No worries","1998","Part Time","West Germany","464","0.224907542005207","0.207396961692967","0.242418122317446"
"No worries","1998","Part Time","East Germany","69","0.093735544511021","0.0720198026478053","0.115451286374237"
"No worries","1998","Not Working","West Germany","1217","0.336234921811347","0.321543220854572","0.350926622768121"
"No worries","1998","Not Working","East Germany","308","0.249544409326329","0.227036231389517","0.27205258726314"
"Big worries","1999","Full Time","West Germany","678","0.154963505717399","0.143935162463881","0.165991848970917"
"Big worries","1999","Full Time","East Germany","357","0.196615322683992","0.17775587239114","0.215474772976844"
"Big worries","1999","Part Time","West Germany","404","0.178375773149483","0.162475941165934","0.194275605133032"
"Big worries","1999","Part Time","East Germany","219","0.314490662519138","0.280361639542278","0.348619685495998"
"Big worries","1999","Not Working","West Germany","665","0.155961863379556","0.144038565306356","0.167885161452756"
"Big worries","1999","Not Working","East Germany","290","0.196865479046741","0.175855878039865","0.217875080053617"
"Some worries","1999","Full Time","West Germany","2219","0.526576418952576","0.511359964428104","0.541792873477047"
"Some worries","1999","Full Time","East Germany","1092","0.628578417618312","0.605650116419284","0.651506718817339"
"Some worries","1999","Part Time","West Germany","1194","0.524203221050386","0.503461319245455","0.544945122855316"
"Some worries","1999","Part Time","East Germany","418","0.589051505453234","0.552886909053635","0.625216101852833"
"Some worries","1999","Not Working","West Germany","1553","0.42487464231699","0.408629713128416","0.441119571505564"
"Some worries","1999","Not Working","East Germany","712","0.485787182993446","0.459379314483347","0.512195051503544"
"No worries","1999","Full Time","West Germany","1239","0.318460075330025","0.30426195103898","0.332658199621071"
"No worries","1999","Full Time","East Germany","257","0.174806259697696","0.15678375986228","0.192828759533113"
"No worries","1999","Part Time","West Germany","629","0.297421005800131","0.278435534527693","0.316406477072569"
"No worries","1999","Part Time","East Germany","74","0.0964578320276281","0.0747580060114191","0.118157658043837"
"No worries","1999","Not Working","West Germany","1339","0.419163494303454","0.402948199958628","0.43537878864828"
"No worries","1999","Not Working","East Germany","374","0.317347337959813","0.29275463875432","0.341940037165306"
"Big worries","2000","Full Time","West Germany","1095","0.144139956387837","0.136179299064982","0.152100613710692"
"Big worries","2000","Full Time","East Germany","615","0.244457320189399","0.227767000975646","0.261147639403152"
"Big worries","2000","Part Time","West Germany","705","0.181183409601984","0.169239617644592","0.193127201559375"
"Big worries","2000","Part Time","East Germany","333","0.311484914458357","0.283671870236171","0.339297958680543"
"Big worries","2000","Not Working","West Germany","1058","0.141827419307254","0.133491754465266","0.150163084149241"
"Big worries","2000","Not Working","East Germany","478","0.197134033169829","0.180588676271031","0.213679390068626"
"Some worries","2000","Full Time","West Germany","3712","0.499464172751611","0.488131688725465","0.510796656777758"
"Some worries","2000","Full Time","East Germany","1486","0.573845113605216","0.55464009648049","0.593050130729941"
"Some worries","2000","Part Time","West Germany","1989","0.486347341600985","0.470848553436124","0.501846129765847"
"Some worries","2000","Part Time","East Germany","570","0.523006894569151","0.493009533887827","0.553004255250475"
"Some worries","2000","Not Working","West Germany","2714","0.394313124909567","0.382636494749341","0.405989755069794"
"Some worries","2000","Not Working","East Germany","1049","0.453157727355632","0.432454905430964","0.473860549280299"
"No worries","2000","Full Time","West Germany","2671","0.356395870860552","0.345540838978768","0.367250902742336"
"No worries","2000","Full Time","East Germany","446","0.181697566205386","0.16672262606657","0.196672506344201"
"No worries","2000","Part Time","West Germany","1301","0.332469248797031","0.317860901712661","0.347077595881402"
"No worries","2000","Part Time","East Germany","162","0.165508190972492","0.143188197043422","0.187828184901562"
"No worries","2000","Not Working","West Germany","2957","0.463859455783179","0.451944145412615","0.475774766153743"
"No worries","2000","Not Working","East Germany","694","0.349708239474539","0.329875583895239","0.369540895053839"
"Big worries","2001","Full Time","West Germany","945","0.143379330212002","0.134993918720263","0.15176474170374"
"Big worries","2001","Full Time","East Germany","520","0.250457826289833","0.232846098963909","0.268069553615756"
"Big worries","2001","Part Time","West Germany","624","0.168168357767675","0.156282851189517","0.180053864345833"
"Big worries","2001","Part Time","East Germany","332","0.319055723287621","0.290195260757015","0.347916185818227"
"Big worries","2001","Not Working","West Germany","872","0.137525848285179","0.128768280144816","0.146283416425541"
"Big worries","2001","Not Working","East Germany","467","0.208709461597713","0.191336622776148","0.226082300419277"
"Some worries","2001","Full Time","West Germany","3369","0.499795271888535","0.487831811970985","0.511758731806085"
"Some worries","2001","Full Time","East Germany","1378","0.558461715157852","0.538277238270873","0.578646192044831"
"Some worries","2001","Part Time","West Germany","1916","0.48508597122937","0.469203994457852","0.500967948000888"
"Some worries","2001","Part Time","East Germany","513","0.50810758804044","0.477152850066796","0.539062326014083"
"Some worries","2001","Not Working","West Germany","2391","0.393950070005564","0.381525164098767","0.40637497591236"
"Some worries","2001","Not Working","East Germany","981","0.441406346312255","0.420178837967611","0.462633854656899"
"No worries","2001","Full Time","West Germany","2396","0.356825397899463","0.345362903049138","0.368287892749789"
"No worries","2001","Full Time","East Germany","427","0.191080458552316","0.175099699140104","0.207061217964527"
"No worries","2001","Part Time","West Germany","1264","0.346745671002955","0.331621397968266","0.361869944037643"
"No worries","2001","Part Time","East Germany","157","0.172836688671939","0.149425264674512","0.196248112669367"
"No worries","2001","Not Working","West Germany","2678","0.468524081709258","0.455835120509759","0.481213042908756"
"No worries","2001","Not Working","East Germany","654","0.349884192090032","0.329495505081263","0.370272879098801"
"Big worries","2002","Full Time","West Germany","1069","0.163940096908074","0.155419882108031","0.172460311708117"
"Big worries","2002","Full Time","East Germany","568","0.283549919419538","0.265153802058169","0.301946036780907"
"Big worries","2002","Part Time","West Germany","733","0.211976007674679","0.199630182650287","0.22432183269907"
"Big worries","2002","Part Time","East Germany","351","0.374333629862806","0.344706676957027","0.403960582768585"
"Big worries","2002","Not Working","West Germany","969","0.158090776348509","0.148960214376175","0.167221338320843"
"Big worries","2002","Not Working","East Germany","513","0.23860480668175","0.220366269259327","0.256843344104174"
"Some worries","2002","Full Time","West Germany","3734","0.538850889783185","0.527378754968629","0.550323024597741"
"Some worries","2002","Full Time","East Germany","1331","0.556982149339718","0.536707670901574","0.577256627777861"
"Some worries","2002","Part Time","West Germany","2113","0.511614342262652","0.496514936731925","0.52671374779338"
"Some worries","2002","Part Time","East Germany","541","0.496779435982216","0.466170576090978","0.527388295873453"
"Some worries","2002","Not Working","West Germany","2699","0.451901000970727","0.439445455119262","0.464356546822192"
"Some worries","2002","Not Working","East Germany","1054","0.496229642010408","0.474835099432605","0.517624184588211"
"No worries","2002","Full Time","West Germany","2450","0.297209013308741","0.286691009305816","0.307727017311667"
