"plh0033","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","(Married) couple without C. ","Rural Area","78","0.148158427298535","0.116735261256853","0.179581593340218","1"
"Big worries","1985","(Married) couple without C. ","Urban Area","303","0.151174245340131","0.135113491483217","0.167234999197046","1"
"Big worries","1985","1-pers.-HH","Rural Area","33","0.175702688451527","0.118828526197322","0.232576850705732","1"
"Big worries","1985","1-pers.-HH","Urban Area","166","0.163656606308129","0.140481815048513","0.186831397567745","1"
"Big worries","1985","Couple + C. GT 16 ","Rural Area","103","0.264514875195806","0.220167462292622","0.30886228809899","1"
"Big worries","1985","Couple + C. GT 16 ","Urban Area","353","0.195444649367968","0.176110847252751","0.214778451483185","1"
"Big worries","1985","Couple + C. LE 16 ","Rural Area","98","0.169420089967435","0.137780971382835","0.201059208552035","1"
"Big worries","1985","Couple + C. LE 16 ","Urban Area","476","0.202599030111958","0.185473370013891","0.219724690210025","1"
"Big worries","1985","Couple + C. LE and GT 16","Rural Area","80","0.240667550808585","0.194614453616098","0.286720648001072","1"
"Big worries","1985","Couple + C. LE and GT 16","Urban Area","239","0.197745044313145","0.174634281665713","0.220855806960577","1"
"Big worries","1985","Single parent ","Rural Area","30","0.281043124337302","0.19852799809132","0.363558250583284","1"
"Big worries","1985","Single parent ","Urban Area","111","0.239153164011086","0.198502785644098","0.279803542378074","1"
"No worries","1985","Couple + C. LE 16 ","Urban Area","645","0.331451834203679","0.311394794994779","0.351508873412578","3"
"No worries","1985","Couple + C. LE and GT 16","Rural Area","85","0.255537312993337","0.208549771332061","0.302524854654613","3"
"No worries","1985","Single parent ","Rural Area","27","","","","3"
"No worries","1985","Single parent ","Urban Area","127","0.313100189843241","0.26890588866861","0.357294491017873","3"
"No worries","1985","(Married) couple without C. ","Rural Area","221","0.469292267027999","0.42514978469645","0.513434749359548","3"
"No worries","1985","(Married) couple without C. ","Urban Area","802","0.434215532460661","0.411992877915419","0.456438187005904","3"
"No worries","1985","1-pers.-HH","Rural Area","79","0.490180453621463","0.415471938715616","0.56488896852731","3"
"No worries","1985","1-pers.-HH","Urban Area","422","0.448364820423977","0.4172119199712","0.479517720876754","3"
"No worries","1985","Couple + C. GT 16 ","Rural Area","118","0.304147967451715","0.257893125427126","0.350402809476304","3"
"No worries","1985","Couple + C. GT 16 ","Urban Area","542","0.356311057994812","0.332961423463399","0.379660692526226","3"
"No worries","1985","Couple + C. LE 16 ","Rural Area","135","0.255372194500812","0.218592540439882","0.292151848561741","3"
"No worries","1985","Couple + C. LE and GT 16","Urban Area","331","0.314913870055722","0.287962940377184","0.34186479973426","3"
"Some worries","1985","(Married) couple without C. ","Rural Area","192","0.382549305673466","0.339560815163059","0.425537796183873","2"
"Some worries","1985","1-pers.-HH","Urban Area","391","0.387978573267894","0.357454398643341","0.418502747892446","2"
"Some worries","1985","(Married) couple without C. ","Urban Area","806","0.414610222199207","0.392522022637095","0.436698421761319","2"
"Some worries","1985","1-pers.-HH","Rural Area","60","0.33411685792701","0.263626117570068","0.404607598283951","2"
"Some worries","1985","Couple + C. GT 16 ","Rural Area","159","0.431337157352479","0.381541421502755","0.481132893202203","2"
"Some worries","1985","Couple + C. GT 16 ","Urban Area","721","0.44824429263722","0.423997281376063","0.472491303898376","2"
"Some worries","1985","Couple + C. LE 16 ","Rural Area","307","0.575207715531753","0.533515797761721","0.616899633301785","2"
"Some worries","1985","Couple + C. LE 16 ","Urban Area","995","0.465949135684364","0.444694638972298","0.487203632396429","2"
"Some worries","1985","Single parent ","Urban Area","185","0.447746646145673","0.400359204888321","0.495134087403024","2"
"Some worries","1985","Couple + C. LE and GT 16","Rural Area","166","0.503795136198078","0.449932006074063","0.557658266322092","2"
"Some worries","1985","Couple + C. LE and GT 16","Urban Area","571","0.487341085631133","0.45833854534156","0.516343625920707","2"
"Some worries","1985","Single parent ","Rural Area","57","0.493936768039373","0.402159793780877","0.585713742297868","2"
"Big worries","1986","(Married) couple without C. ","Rural Area","60","0.120588294804296","0.0898087238924173","0.151367865716175","1"
"Big worries","1986","(Married) couple without C. ","Urban Area","221","0.10528360666103","0.0915658996343877","0.119001313687672","1"
"Big worries","1986","1-pers.-HH","Rural Area","22","","","","1"
"Big worries","1986","1-pers.-HH","Urban Area","146","0.141040992030782","0.118695031307248","0.163386952754316","1"
"Big worries","1986","Couple + C. GT 16 ","Rural Area","80","0.197217810484112","0.158749854459782","0.235685766508442","1"
"Big worries","1986","Couple + C. GT 16 ","Urban Area","297","0.161184369063203","0.143463906363724","0.178904831762682","1"
"Big worries","1986","Couple + C. LE 16 ","Rural Area","66","0.134843573028373","0.104508429405222","0.165178716651523","1"
"Big worries","1986","Couple + C. LE 16 ","Urban Area","372","0.173551884686489","0.156491247474143","0.190612521898836","1"
"Big worries","1986","Couple + C. LE and GT 16","Rural Area","79","0.241870122152559","0.194354796267844","0.289385448037274","1"
"Big worries","1986","Couple + C. LE and GT 16","Urban Area","236","0.161714723057981","0.139684498196178","0.183744947919783","1"
"Big worries","1986","Single parent ","Rural Area","38","0.345602871286899","0.259060565933975","0.432145176639824","1"
"Big worries","1986","Single parent ","Urban Area","89","0.207922775738763","0.167646381572427","0.248199169905099","1"
"No worries","1986","Couple + C. LE 16 ","Urban Area","692","0.37991897087964","0.358054322555402","0.401783619203879","3"
"No worries","1986","Couple + C. LE and GT 16","Rural Area","88","0.26273755503063","0.213901235436984","0.311573874624276","3"
"No worries","1986","Couple + C. GT 16 ","Rural Area","141","0.339737185249819","0.293948608794991","0.385525761704646","3"
"No worries","1986","(Married) couple without C. ","Rural Area","214","0.510692544243312","0.463444423590232","0.557940664896391","3"
"No worries","1986","Couple + C. GT 16 ","Urban Area","645","0.41314798422527","0.389417999546039","0.436877968904502","3"
"No worries","1986","1-pers.-HH","Rural Area","82","0.55345464722822","0.477136451398818","0.629772843057622","3"
"No worries","1986","Single parent ","Rural Area","28","","","","3"
"No worries","1986","Single parent ","Urban Area","114","0.318345436204304","0.272112947207441","0.364577925201166","3"
"No worries","1986","(Married) couple without C. ","Urban Area","960","0.537970696857341","0.515687755395418","0.560253638319264","3"
"No worries","1986","Couple + C. LE 16 ","Rural Area","147","0.290856175403531","0.250520445742081","0.33119190506498","3"
"No worries","1986","Couple + C. LE and GT 16","Urban Area","343","0.36563994604278","0.33682333120242","0.39445656088314","3"
"No worries","1986","1-pers.-HH","Urban Area","479","0.555779944927003","0.523879947255695","0.587679942598311","3"
"Some worries","1986","1-pers.-HH","Urban Area","307","0.303179063042215","0.273670345613945","0.332687780470485","2"
"Some worries","1986","(Married) couple without C. ","Rural Area","156","0.368719160952392","0.323118302293485","0.4143200196113","2"
"Some worries","1986","1-pers.-HH","Rural Area","59","0.337320198392726","0.264738466110913","0.409901930674539","2"
"Some worries","1986","Couple + C. GT 16 ","Urban Area","712","0.425667646711526","0.40183911400974","0.449496179413312","2"
"Some worries","1986","Couple + C. LE 16 ","Rural Area","274","0.574300251568097","0.530386068255386","0.618214434880808","2"
"Some worries","1986","Couple + C. LE 16 ","Urban Area","829","0.44652914443387","0.424134453791973","0.468923835075768","2"
"Some worries","1986","(Married) couple without C. ","Urban Area","742","0.356745696481629","0.335335080084614","0.378156312878644","2"
"Some worries","1986","Couple + C. GT 16 ","Rural Area","190","0.463045004266069","0.414838268471107","0.51125174006103","2"
"Some worries","1986","Couple + C. LE and GT 16","Rural Area","145","0.495392322816811","0.439914123461525","0.550870522172097","2"
"Some worries","1986","Couple + C. LE and GT 16","Urban Area","494","0.47264533089924","0.442773123642263","0.502517538156216","2"
"Some worries","1986","Single parent ","Rural Area","50","0.417348062227416","0.327610783662583","0.50708534079225","2"
"Some worries","1986","Single parent ","Urban Area","187","0.473731788056933","0.424177000305156","0.523286575808711","2"
"Big worries","1987","(Married) couple without C. ","Rural Area","44","0.0884651862461409","0.0622572605848949","0.114673111907387","1"
"Big worries","1987","(Married) couple without C. ","Urban Area","231","0.113078675716708","0.0986826935032489","0.127474657930167","1"
"Big worries","1987","1-pers.-HH","Rural Area","23","","","","1"
"Big worries","1987","1-pers.-HH","Urban Area","135","0.120520589436797","0.0995850721635399","0.141456106710054","1"
"Big worries","1987","Couple + C. GT 16 ","Rural Area","85","0.201164944507883","0.163665870870212","0.238664018145554","1"
"Big worries","1987","Couple + C. GT 16 ","Urban Area","317","0.176113661962773","0.157952864578388","0.194274459347159","1"
"Big worries","1987","Couple + C. LE 16 ","Rural Area","71","0.16379894222142","0.130690528380629","0.196907356062211","1"
"Big worries","1987","Couple + C. LE 16 ","Urban Area","350","0.175308986229697","0.158010550776467","0.192607421682927","1"
"Big worries","1987","Couple + C. LE and GT 16","Rural Area","55","0.189932930425222","0.143232157447165","0.236633703403279","1"
"Big worries","1987","Couple + C. LE and GT 16","Urban Area","194","0.16813379533451","0.144659096353375","0.191608494315646","1"
"Big worries","1987","Single parent ","Rural Area","28","","","","1"
"Big worries","1987","Single parent ","Urban Area","96","0.224356532400956","0.183424616577938","0.265288448223974","1"
