"plh0033","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"No worries","1987","35-65 y.","Male","967","0.380655635196064","0.362224578060083","0.399086692332044"
"No worries","1987","66 and older","Female","402","0.6453721581814","0.608192014772922","0.682552301589878"
"No worries","1987","66 and older","Male","274","0.666658566878542","0.621358608080237","0.711958525676846"
"Some worries","1987","16-34 y.","Female","973","0.503489750245278","0.481217974726218","0.525761525764339"
"Some worries","1987","16-34 y.","Male","1053","0.510698469308363","0.489080323751416","0.53231661486531"
"Some worries","1987","35-65 y.","Female","1223","0.468057746773007","0.449002166916214","0.4871133266298"
"Some worries","1987","35-65 y.","Male","1218","0.454187029481878","0.435287225138834","0.473086833824922"
"Some worries","1987","66 and older","Female","178","0.273235601223076","0.238603009097215","0.307868193348937"
"Some worries","1987","66 and older","Male","113","0.263528739311438","0.221194347988459","0.305863130634416"
"Big worries","1988","16-34 y.","Female","335","0.160292116629354","0.14361470710649","0.176969526152218"
"Big worries","1988","16-34 y.","Male","404","0.174515861925254","0.157695494227332","0.191336229623177"
"Big worries","1988","35-65 y.","Female","469","0.167347757659092","0.152735655470224","0.18195985984796"
"Big worries","1988","35-65 y.","Male","474","0.165386483224092","0.150915136350413","0.17985783009777"
"Big worries","1988","66 and older","Female","63","0.108989046002957","0.0844200844518281","0.133558007554086"
"Big worries","1988","66 and older","Male","31","0.0765391948656945","0.0508988274866118","0.102179562244777"
"No worries","1988","16-34 y.","Female","549","0.306483768185003","0.285526221099908","0.327441315270098"
"No worries","1988","16-34 y.","Male","577","0.330238477234499","0.309396563243507","0.35108039122549"
"No worries","1988","35-65 y.","Female","858","0.365122705403163","0.346276008676385","0.38396940212994"
"No worries","1988","35-65 y.","Male","889","0.383160567251447","0.364224372623018","0.402096761879876"
"No worries","1988","66 and older","Female","378","0.607217040932928","0.568713369043511","0.645720712822345"
"No worries","1988","66 and older","Male","275","0.672124625556374","0.626850260456344","0.717398990656404"
"Some worries","1988","16-34 y.","Female","975","0.533224115185643","0.510545449827637","0.555902780543648"
"Some worries","1988","16-34 y.","Male","975","0.495245660840247","0.473088503795637","0.517402817884857"
"Some worries","1988","35-65 y.","Female","1180","0.467529536937745","0.447998593980135","0.487060479895355"
"Some worries","1988","35-65 y.","Male","1169","0.451452949524461","0.432069573099012","0.470836325949911"
"Some worries","1988","66 and older","Female","177","0.283793913064115","0.248249250518968","0.319338575609262"
"Some worries","1988","66 and older","Male","107","0.251336179577932","0.20950077310815","0.293171586047713"
"Big worries","1989","16-34 y.","Female","272","0.129640950254923","0.114204335385317","0.14507756512453"
"Big worries","1989","16-34 y.","Male","344","0.142963274976872","0.127298081974728","0.158628467979016"
"Big worries","1989","35-65 y.","Female","392","0.146349584983258","0.132240941432266","0.160458228534251"
"Big worries","1989","35-65 y.","Male","395","0.136427655403154","0.122723882894766","0.150131427911542"
"Big worries","1989","66 and older","Female","41","0.0663698509783553","0.0465507188039078","0.0861889831528028"
"Big worries","1989","66 and older","Male","","","",""
"No worries","1989","16-34 y.","Female","585","0.341444140939185","0.319652602941579","0.363235678936792"
"No worries","1989","16-34 y.","Male","662","0.385373800480047","0.363593171506154","0.40715442945394"
"No worries","1989","35-65 y.","Female","934","0.418061223365205","0.398372929737049","0.43774951699336"
"No worries","1989","35-65 y.","Male","1004","0.447632546038857","0.427780081078281","0.467485010999433"
"No worries","1989","66 and older","Female","377","0.614459385647465","0.575707446666103","0.653211324628827"
"No worries","1989","66 and older","Male","269","0.690448993488905","0.64474188725671","0.736156099721099"
"Some worries","1989","16-34 y.","Female","962","0.528914908805891","0.505975917017759","0.551853900594024"
"Some worries","1989","16-34 y.","Male","912","0.471662924543081","0.449322305481921","0.494003543604241"
"Some worries","1989","35-65 y.","Female","1085","0.435589191651537","0.415797373397219","0.455381009905855"
"Some worries","1989","35-65 y.","Male","1011","0.41593979855799","0.396261678076443","0.435617919039536"
"Some worries","1989","66 and older","Female","188","0.31917076337418","0.2820563646831","0.35628516206526"
"Some worries","1989","66 and older","Male","98","0.246890347918843","0.204258615778698","0.289522080058987"
"Big worries","1990","16-34 y.","Female","597","0.182891151270506","0.16812808703573","0.197654215505283"
"Big worries","1990","16-34 y.","Male","570","0.175134798996621","0.160758282691821","0.189511315301421"
"Big worries","1990","35-65 y.","Female","729","0.167167176795839","0.154835664867633","0.179498688724046"
"Big worries","1990","35-65 y.","Male","719","0.167191876485243","0.154859636448385","0.179524116522101"
"Big worries","1990","66 and older","Female","100","0.0939731669390613","0.0750770392187972","0.112869294659325"
"Big worries","1990","66 and older","Male","47","0.0692323987232155","0.048113225234213","0.090351572212218"
"No worries","1990","16-34 y.","Female","636","0.29221072321454","0.274843104760983","0.309578341668097"
"No worries","1990","16-34 y.","Male","756","0.33376963634692","0.315933057017192","0.351606215676647"
"No worries","1990","35-65 y.","Female","1060","0.362438196902261","0.346551265052955","0.378325128751568"
"No worries","1990","35-65 y.","Male","1147","0.397800607986614","0.381624844640758","0.41397637133247"
"No worries","1990","66 and older","Female","494","0.573875672827026","0.541851536498427","0.605899809155625"
"No worries","1990","66 and older","Male","343","0.671075682152345","0.631988411899525","0.710162952405166"
"Some worries","1990","16-34 y.","Female","1401","0.524898125514954","0.505827229919881","0.543969021110026"
"Some worries","1990","16-34 y.","Male","1359","0.491095564656459","0.472186194216053","0.510004935096866"
"Some worries","1990","35-65 y.","Female","1728","0.4703946263019","0.453898982341303","0.486890270262496"
"Some worries","1990","35-65 y.","Male","1651","0.435007515528143","0.418623074770139","0.451391956286147"
"Some worries","1990","66 and older","Female","322","0.332151160233913","0.301650634239511","0.362651686228315"
"Some worries","1990","66 and older","Male","165","0.259691919124439","0.223213411516683","0.296170426732196"
"Big worries","1991","16-34 y.","Female","585","0.181157474924313","0.166226231012493","0.196088718836133"
"Big worries","1991","16-34 y.","Male","559","0.182308825063054","0.167447917459351","0.197169732666758"
"Big worries","1991","35-65 y.","Female","752","0.175642942085287","0.162985927964808","0.188299956205766"
"Big worries","1991","35-65 y.","Male","757","0.17397217765932","0.161366377394831","0.186577977923809"
"Big worries","1991","66 and older","Female","115","0.110559285234239","0.0900834413555951","0.131035129112884"
"Big worries","1991","66 and older","Male","50","0.0770918163022215","0.0548199977868688","0.0993636348175743"
"No worries","1991","16-34 y.","Female","659","0.29995732110481","0.282192548265999","0.317722093943621"
"No worries","1991","16-34 y.","Male","761","0.33343343312761","0.315287756457694","0.351579109797526"
"No worries","1991","35-65 y.","Female","1039","0.361214220712176","0.345236373191276","0.377192068233076"
"No worries","1991","35-65 y.","Male","1143","0.393156063916382","0.376913515069982","0.409398612762781"
"No worries","1991","66 and older","Female","469","0.559512474103873","0.527096625948958","0.591928322258787"
"No worries","1991","66 and older","Male","316","0.623131588006059","0.582668684432624","0.663594491579495"
"Some worries","1991","16-34 y.","Female","1312","0.518885203970877","0.49951529113662","0.538255116805134"
"Some worries","1991","16-34 y.","Male","1273","0.484257741809336","0.465022330482106","0.503493153136566"
"Some worries","1991","35-65 y.","Female","1681","0.463142837202537","0.446556706453868","0.479728967951206"
"Some worries","1991","35-65 y.","Male","1574","0.432871758424298","0.416395695290483","0.449347821558114"
"Some worries","1991","66 and older","Female","317","0.329928240661888","0.29922698781081","0.360629493512965"
"Some worries","1991","66 and older","Male","185","0.299776595691719","0.261521484857044","0.338031706526394"
"Big worries","1992","16-34 y.","Female","555","0.185541557144936","0.170254377870513","0.200828736419358"
"Big worries","1992","16-34 y.","Male","496","0.158645580066416","0.144266677880601","0.173024482252232"
"Big worries","1992","35-65 y.","Female","768","0.184839496143041","0.171849172133706","0.197829820152375"
"Big worries","1992","35-65 y.","Male","735","0.183478506664283","0.170487365244013","0.196469648084553"
"Big worries","1992","66 and older","Female","130","0.139770143465758","0.11712890614561","0.162411380785907"
"Big worries","1992","66 and older","Male","55","0.0807609426529866","0.0580723199711291","0.103449565334844"
"No worries","1992","16-34 y.","Female","585","0.257272482150087","0.240082171661623","0.274462792638551"
"No worries","1992","16-34 y.","Male","732","0.32555586713345","0.307113867698101","0.343997866568799"
"No worries","1992","35-65 y.","Female","871","0.300519389054258","0.285175864948355","0.31586291316016"
"No worries","1992","35-65 y.","Male","969","0.332232438864369","0.316423432376399","0.348041445352339"
"No worries","1992","66 and older","Female","429","0.493106729166126","0.460461898285718","0.525751560046533"
"No worries","1992","66 and older","Male","269","0.526536391545675","0.484959625383654","0.568113157707695"
"Some worries","1992","16-34 y.","Female","1344","0.557185960704977","0.537652325693687","0.576719595716266"
"Some worries","1992","16-34 y.","Male","1252","0.515798552800133","0.496129866586677","0.53546723901359"
"Some worries","1992","35-65 y.","Female","1791","0.514641114802702","0.497915397087921","0.531366832517482"
"Some worries","1992","35-65 y.","Male","1706","0.484289054471348","0.46751544981187","0.501062659130827"
"Some worries","1992","66 and older","Female","342","0.367123127368116","0.335649182453386","0.398597072282846"
"Some worries","1992","66 and older","Male","230","0.392702665801339","0.352037193496093","0.433368138106584"
"Big worries","1993","16-34 y.","Female","522","0.182322729007833","0.166989952043786","0.197655505971881"
"Big worries","1993","16-34 y.","Male","522","0.188245206631459","0.172778950221962","0.203711463040956"
"Big worries","1993","35-65 y.","Female","736","0.184954930346389","0.171834627303018","0.198075233389761"
"Big worries","1993","35-65 y.","Male","740","0.186056418529882","0.172868704843446","0.199244132216317"
"Big worries","1993","66 and older","Female","112","0.113128585322776","0.0927051585715238","0.133552012074029"
"Big worries","1993","66 and older","Male","56","0.0902510693733986","0.0663905351088564","0.114111603637941"
"No worries","1993","16-34 y.","Female","557","0.251397638291167","0.234170400745535","0.268624875836799"
"No worries","1993","16-34 y.","Male","613","0.269359965622724","0.2518078662781","0.286912064967348"
"No worries","1993","35-65 y.","Female","876","0.307596529695846","0.292001348282499","0.323191711109193"
"No worries","1993","35-65 y.","Male","878","0.303275995686441","0.287698435590236","0.318853555782645"
"No worries","1993","66 and older","Female","443","0.494850460425204","0.462613129642486","0.527087791207922"
"No worries","1993","66 and older","Male","281","0.524689636934817","0.483104982818273","0.566274291051361"
"Some worries","1993","16-34 y.","Female","1357","0.566279632700999","0.546599418168448","0.585959847233551"
"Some worries","1993","16-34 y.","Male","1319","0.542394827745817","0.52268358329798","0.562106072193654"
"Some worries","1993","35-65 y.","Female","1752","0.507448539957765","0.490554173647947","0.524342906267582"
"Some worries","1993","35-65 y.","Male","1727","0.510667585783678","0.493727282992565","0.52760788857479"
"Some worries","1993","66 and older","Female","369","0.39202095425202","0.360542670067264","0.423499238436776"
"Some worries","1993","66 and older","Male","217","0.385059293691785","0.344538902006558","0.425579685377011"
"Big worries","1994","16-34 y.","Female","604","0.220238084548963","0.203737527555454","0.236738641542472"
"Big worries","1994","16-34 y.","Male","536","0.201822771921753","0.185653751408702","0.217991792434805"
"Big worries","1994","35-65 y.","Female","757","0.20471863983984","0.190960264056608","0.218477015623071"
"Big worries","1994","35-65 y.","Male","766","0.214160215950163","0.200114422609963","0.228206009290363"
"Big worries","1994","66 and older","Female","94","0.103464064744906","0.0839108237099317","0.12301730577988"
"Big worries","1994","66 and older","Male","55","0.0895728433944368","0.065984107078503","0.113161579710371"
"No worries","1994","16-34 y.","Female","487","0.218122840915341","0.201679456123599","0.234566225707083"
"No worries","1994","16-34 y.","Male","529","0.253839991439819","0.236307446181811","0.271372536697827"
"No worries","1994","35-65 y.","Female","746","0.271432988131788","0.256269673822833","0.286596302440744"
"No worries","1994","35-65 y.","Male","792","0.282491436128627","0.267077056237613","0.297905816019641"
"No worries","1994","66 and older","Female","432","0.46645098940071","0.434422953724808","0.498479025076611"
"No worries","1994","66 and older","Male","253","0.46876853642741","0.427547869378827","0.509989203475993"
"Some worries","1994","16-34 y.","Female","1332","0.561639074535696","0.541882303851447","0.581395845219945"
"Some worries","1994","16-34 y.","Male","1302","0.544337236638427","0.524273826368739","0.564400646908115"
"Some worries","1994","35-65 y.","Female","1801","0.523848372028372","0.506818808864055","0.540877935192689"
"Some worries","1994","35-65 y.","Male","1719","0.50334834792121","0.48622967333749","0.520467022504929"
"Some worries","1994","66 and older","Female","406","0.430084945854385","0.398299938229167","0.461869953479602"
"Some worries","1994","66 and older","Male","255","0.441658620178153","0.400639422921857","0.482677817434449"
"Big worries","1995","16-34 y.","Female","556","0.205247726748034","0.189393611202146","0.221101842293922"
"Big worries","1995","16-34 y.","Male","524","0.196891387674857","0.181097133973023","0.21268564137669"
"Big worries","1995","35-65 y.","Female","727","0.179661833126656","0.166789716266948","0.192533949986363"
"Big worries","1995","35-65 y.","Male","751","0.194486163133819","0.181116902510671","0.207855423756967"
"Big worries","1995","66 and older","Female","105","0.11589296356437","0.0955059289946359","0.136279998134105"
"Big worries","1995","66 and older","Male","53","0.0778818617807431","0.0561843102825799","0.0995794132789063"
"No worries","1995","16-34 y.","Female","537","0.232880665179795","0.216289184993493","0.249472145366096"
"No worries","1995","16-34 y.","Male","577","0.246646520389291","0.229525269000661","0.26376777177792"
"No worries","1995","35-65 y.","Female","900","0.310253393269664","0.294742791129205","0.325763995410124"
"No worries","1995","35-65 y.","Male","888","0.313391752165879","0.297723345961944","0.329060158369813"
"No worries","1995","66 and older","Female","495","0.522081861798639","0.490267797035965","0.553895926561314"
"No worries","1995","66 and older","Male","314","0.569573248513198","0.529484388892043","0.609662108134353"
"Some worries","1995","16-34 y.","Female","1400","0.561871608072171","0.542395319790215","0.581347896354128"
"Some worries","1995","16-34 y.","Male","1334","0.556462091935853","0.536729607351693","0.576194576520013"
"Some worries","1995","35-65 y.","Female","1790","0.51008477360368","0.493323490937823","0.526846056269537"
"Some worries","1995","35-65 y.","Male","1728","0.492122084700302","0.475235468824141","0.509008700576463"
"Some worries","1995","66 and older","Female","347","0.362025174636991","0.331416518798662","0.392633830475319"
"Some worries","1995","66 and older","Male","219","0.352544889706059","0.313862675421592","0.391227103990525"
"Big worries","1996","16-34 y.","Female","505","0.198619922729891","0.182701497381628","0.214538348078154"
"Big worries","1996","16-34 y.","Male","510","0.193273076888497","0.177301492497535","0.209244661279459"
"Big worries","1996","35-65 y.","Female","719","0.180718437625855","0.167780822539708","0.193656052712002"
"Big worries","1996","35-65 y.","Male","731","0.190129282965721","0.1768294156008","0.203429150330643"
"Big worries","1996","66 and older","Female","88","0.0886942250361888","0.0707659188456309","0.106622531226747"
"Big worries","1996","66 and older","Male","41","0.0568924759855442","0.0383888062777194","0.075396145693369"
"No worries","1996","16-34 y.","Female","535","0.228771629982181","0.212012093168565","0.245531166795797"
"No worries","1996","16-34 y.","Male","535","0.24081380290814","0.223519068997779","0.258108536818501"
"No worries","1996","35-65 y.","Female","777","0.269696852850295","0.254774890868823","0.284618814831766"
"No worries","1996","35-65 y.","Male","811","0.289265832490726","0.273897840589639","0.304633824391813"
"No worries","1996","66 and older","Female","460","0.485411020197567","0.453894041049429","0.516927999345705"
"No worries","1996","66 and older","Male","288","0.506809791761222","0.466872412119154","0.546747171403289"
"Some worries","1996","16-34 y.","Female","1373","0.572608447287928","0.552870077888312","0.592346816687544"
"Some worries","1996","16-34 y.","Male","1303","0.565913120203363","0.54586552632262","0.585960714084106"
"Some worries","1996","35-65 y.","Female","1902","0.54958470952385","0.532856082935403","0.566313336112298"
"Some worries","1996","35-65 y.","Male","1802","0.520604884543553","0.50367258751744","0.537537181569666"
"Some worries","1996","66 and older","Female","418","0.425894754766244","0.394712577874283","0.457076931658205"
"Some worries","1996","66 and older","Male","273","0.436297732253234","0.396682134418364","0.475913330088105"
"Big worries","1997","16-34 y.","Female","545","0.218329488016172","0.201519315860456","0.235139660171889"
"Big worries","1997","16-34 y.","Male","566","0.226213907121004","0.209111835699749","0.243315978542258"
"Big worries","1997","35-65 y.","Female","810","0.216110190875732","0.202197396414966","0.230022985336498"
"Big worries","1997","35-65 y.","Male","779","0.223740257775931","0.209488907877835","0.237991607674027"
"Big worries","1997","66 and older","Female","109","0.113419474500658","0.0933601925134081","0.133478756487908"
"Big worries","1997","66 and older","Male","67","0.0987634560782223","0.0756313487765343","0.12189556337991"
"No worries","1997","16-34 y.","Female","398","0.187471254623357","0.171589780598244","0.203352728648471"
"No worries","1997","16-34 y.","Male","401","0.203930033274736","0.18745998696692","0.220400079582553"
"No worries","1997","35-65 y.","Female","622","0.221660713708234","0.207620359120497","0.235701068295971"
"No worries","1997","35-65 y.","Male","661","0.234441123472162","0.219953851968453","0.24892839497587"
"No worries","1997","66 and older","Female","403","0.430705513148542","0.399381948522781","0.462029077774303"
"No worries","1997","66 and older","Male","277","0.434626107856972","0.396191412581785","0.47306080313216"
"Some worries","1997","16-34 y.","Female","1377","0.594199257360471","0.574217827188407","0.614180687532535"
"Some worries","1997","16-34 y.","Male","1332","0.56985605960426","0.549618036128095","0.590094083080426"
"Some worries","1997","35-65 y.","Female","1930","0.562229095416034","0.545459239095735","0.578998951736333"
"Some worries","1997","35-65 y.","Male","1845","0.541818618751908","0.524780325646025","0.55885691185779"
"Some worries","1997","66 and older","Female","448","0.4558750123508","0.424369633692713","0.487380391008887"
"Some worries","1997","66 and older","Male","295","0.466610436064805","0.427929485065877","0.505291387063734"
"Big worries","1998","16-34 y.","Female","675","0.26881252961067","0.251293112134471","0.286331947086869"
"Big worries","1998","16-34 y.","Male","678","0.273149521695314","0.255360079433921","0.290938963956707"
"Big worries","1998","35-65 y.","Female","1037","0.259833092498407","0.24588786808863","0.273778316908184"
"Big worries","1998","35-65 y.","Male","987","0.249442338024451","0.235534151259622","0.26335052478928"
"Big worries","1998","66 and older","Female","135","0.115444008443485","0.0966025153602465","0.134285501526723"
"Big worries","1998","66 and older","Male","91","0.108567087228638","0.0864350889109305","0.130699085546346"
"No worries","1998","16-34 y.","Female","420","0.168109587250985","0.153331785433507","0.182887389068463"
"No worries","1998","16-34 y.","Male","465","0.21965733810043","0.203128013693468","0.236186662507393"
"No worries","1998","35-65 y.","Female","770","0.218454285447929","0.205315024991228","0.231593545904629"
"No worries","1998","35-65 y.","Male","795","0.242094681146198","0.228325963316965","0.25586339897543"
"No worries","1998","66 and older","Female","492","0.452921715227919","0.423572042560373","0.482271387895465"
"No worries","1998","66 and older","Male","344","0.465225122939671","0.42974016612646","0.500710079752882"
"Some worries","1998","16-34 y.","Female","1365","0.563077883138345","0.543477399544269","0.582678366732421"
"Some worries","1998","16-34 y.","Male","1267","0.507193140204255","0.487232952202259","0.527153328206252"
"Some worries","1998","35-65 y.","Female","1992","0.521712622053665","0.505828121058825","0.537597123048504"
"Some worries","1998","35-65 y.","Male","1936","0.508462980829351","0.492393524504264","0.524532437154438"
"Some worries","1998","66 and older","Female","478","0.431634276328596","0.402430510723646","0.460838041933547"
"Some worries","1998","66 and older","Male","324","0.426207789831691","0.391026219640088","0.461389360023294"
"Big worries","1999","16-34 y.","Female","532","0.210910781626165","0.194370946344322","0.227450616908009"
"Big worries","1999","16-34 y.","Male","464","0.197548238523756","0.181147782353135","0.213948694694378"
"Big worries","1999","35-65 y.","Female","727","0.18796735299356","0.17534979849054","0.20058490749658"
"Big worries","1999","35-65 y.","Male","717","0.181553495112102","0.16897547505887","0.194131515165334"
"Big worries","1999","66 and older","Female","112","0.0945512571104356","0.077011449428409","0.112091064792462"
"Big worries","1999","66 and older","Male","61","0.0800146846264582","0.0606230478742002","0.0994063213787162"
"No worries","1999","16-34 y.","Female","494","0.223851034448255","0.20695165220969","0.24075041668682"
"No worries","1999","16-34 y.","Male","554","0.266247093534898","0.248040561282926","0.284453625786869"
"No worries","1999","35-65 y.","Female","943","0.287562997292695","0.272945030655689","0.302180963929701"
"No worries","1999","35-65 y.","Male","988","0.30847855727766","0.293407971168514","0.323549143386805"
"No worries","1999","66 and older","Female","545","0.518472933538836","0.488520464017255","0.548425403060417"
"No worries","1999","66 and older","Male","388","0.54883782777348","0.513272441605355","0.584403213941605"
"Some worries","1999","16-34 y.","Female","1311","0.565238183925579","0.545139844421836","0.585336523429322"
"Some worries","1999","16-34 y.","Male","1246","0.536204667941346","0.515662874321232","0.556746461561461"
"Some worries","1999","35-65 y.","Female","2013","0.524469649713745","0.508341054865535","0.540598244561955"
"Some worries","1999","35-65 y.","Male","1903","0.509967947610239","0.493656274451511","0.526279620768966"
"Some worries","1999","66 and older","Female","412","0.386975809350728","0.357778693483201","0.416172925218256"
"Some worries","1999","66 and older","Male","303","0.371147487600062","0.336618262393659","0.405676712806465"
"Big worries","2000","16-34 y.","Female","775","0.210308706583798","0.197093299181108","0.223524113986488"
"Big worries","2000","16-34 y.","Male","667","0.191131231947043","0.177970828253383","0.204291635640704"
"Big worries","2000","35-65 y.","Female","1258","0.178689622283733","0.169564787605694","0.187814456961773"
"Big worries","2000","35-65 y.","Male","1259","0.180448431514384","0.171171423681855","0.189725439346913"
"Big worries","2000","66 and older","Female","222","0.104516447711754","0.0913022425688458","0.117730652854662"
"Big worries","2000","66 and older","Male","103","0.0624000292649661","0.0502481917443558","0.0745518667855764"
"No worries","2000","16-34 y.","Female","907","0.247186228391289","0.233197470038782","0.261174986743796"
"No worries","2000","16-34 y.","Male","991","0.300719869553302","0.285371190506412","0.316068548600193"
"No worries","2000","35-65 y.","Female","2184","0.341221263549886","0.329928258717138","0.352514268382635"
"No worries","2000","35-65 y.","Male","2121","0.33289948245251","0.321531185130815","0.344267779774205"
"No worries","2000","66 and older","Female","1132","0.55262059220163","0.531143699628157","0.574097484775102"
"No worries","2000","66 and older","Male","896","0.597640103184941","0.573004229147744","0.622275977222138"
"Some worries","2000","16-34 y.","Female","1971","0.542505065024912","0.526349643327756","0.558660486722069"
"Some worries","2000","16-34 y.","Male","1771","0.508148898499654","0.491415788466727","0.524882008532582"
"Some worries","2000","35-65 y.","Female","3329","0.48008911416638","0.468189111223312","0.491989117109449"
"Some worries","2000","35-65 y.","Male","3221","0.486652086033106","0.474594554119186","0.498709617947026"
"Some worries","2000","66 and older","Female","705","0.342862960086616","0.322360396078467","0.363365524094766"
"Some worries","2000","66 and older","Male","523","0.339959867550093","0.316161905815695","0.363757829284491"
"Big worries","2001","16-34 y.","Female","650","0.206870875540343","0.192929801237992","0.220811949842694"
