"plh0033","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1994","Rhineland-Palatinate,Saarland","no migration background","276","0.530007374093398","0.486902046051373","0.573112702135423","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","direct migration background","43","0.367546041705069","0.273979982653991","0.461112100756147","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","indirect migration background","8","","","","2"
"Some worries","1994","Baden-Württemberg","no migration background","509","0.511594990146368","0.480234966699963","0.542955013592772","2"
"Some worries","1994","Baden-Württemberg","direct migration background","297","0.456948639420301","0.418142505031225","0.495754773809377","2"
"Some worries","1994","Baden-Württemberg","indirect migration background","58","0.52777089668018","0.440945790323418","0.614596003036941","2"
"Some worries","1994","Berlin","indirect migration background","10","","","","2"
"Some worries","1994","Brandenburg","no migration background","350","0.583760143079058","0.543883545825304","0.623636740332812","2"
"Some worries","1994","Brandenburg","direct migration background","7","","","","2"
"Some worries","1994","Brandenburg","indirect migration background","1","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","no migration background","228","0.544741874957274","0.495693487772847","0.593790262141702","2"
"Some worries","1994","Mecklenburg-Western Pomerania","direct migration background","9","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"Some worries","1994","Saxony","no migration background","644","0.574432511009977","0.544999331637105","0.603865690382848","2"
"Some worries","1994","Saxony","direct migration background","20","","","","2"
"Some worries","1994","Saxony-Anhalt","indirect migration background","1","","","","2"
"Some worries","1994","Thuringia","no migration background","379","0.583555809438202","0.545213273717813","0.62189834515859","2"
"Some worries","1994","Thuringia","direct migration background","13","","","","2"
"Some worries","1994","Thuringia","indirect migration background","2","","","","2"
"Some worries","1994","Bremen","indirect migration background","","","","","2"
"Some worries","1994","North Rhine-Westphalia","no migration background","896","0.513619353849652","0.490067024150417","0.537171683548886","2"
"Some worries","1994","North Rhine-Westphalia","direct migration background","255","0.419779409295547","0.379580345055638","0.459978473535455","2"
"Some worries","1994","North Rhine-Westphalia","indirect migration background","59","0.423498477872889","0.342794860597092","0.504202095148687","2"
"Some worries","1994","Hesse","no migration background","293","0.507884686872104","0.466734429056757","0.54903494468745","2"
"Some worries","1994","Hesse","direct migration background","157","0.438704788232278","0.382269373318755","0.4951402031458","2"
"Some worries","1994","Bavaria","no migration background","636","0.519703919866645","0.49125790496514","0.548149934768151","2"
"Some worries","1994","Bavaria","direct migration background","180","0.519634836118342","0.465730214404762","0.573539457831923","2"
"Some worries","1994","Bavaria","indirect migration background","41","0.631318353726447","0.517483956462689","0.745152750990206","2"
"Some worries","1994","Berlin","no migration background","251","0.530666911646652","0.484505773119451","0.576828050173853","2"
"Some worries","1994","Berlin","direct migration background","39","0.439142771017986","0.333639078895502","0.544646463140469","2"
"Some worries","1994","Saxony","indirect migration background","3","","","","2"
"Some worries","1994","Saxony-Anhalt","no migration background","412","0.591990476975702","0.554804487584253","0.62917646636715","2"
"Some worries","1994","Saxony-Anhalt","direct migration background","14","","","","2"
"Big worries","1995","Schleswig-Holstein","no migration background","21","","","","1"
"Big worries","1995","Schleswig-Holstein","direct migration background","11","","","","1"
"Big worries","1995","Schleswig-Holstein","indirect migration background","3","","","","1"
"Big worries","1995","Hamburg","no migration background","10","","","","1"
"Big worries","1995","Hamburg","direct migration background","8","","","","1"
"Big worries","1995","Hamburg","indirect migration background","3","","","","1"
"Big worries","1995","Lower Saxony","no migration background","119","0.148047216158127","0.123359983350118","0.172734448966137","1"
"Big worries","1995","Lower Saxony","direct migration background","73","0.317371827080284","0.253964534687926","0.380779119472642","1"
"Big worries","1995","Lower Saxony","indirect migration background","10","","","","1"
"Big worries","1995","Bremen","no migration background","17","","","","1"
"Big worries","1995","Bremen","direct migration background","11","","","","1"
"Big worries","1995","Bremen","indirect migration background","3","","","","1"
"Big worries","1995","North Rhine-Westphalia","no migration background","253","0.132165738233962","0.116225258647567","0.148106217820357","1"
"Big worries","1995","North Rhine-Westphalia","direct migration background","208","0.255343106085788","0.222664748866239","0.288021463305337","1"
"Big worries","1995","Hesse","direct migration background","73","0.230335897045399","0.184347149284238","0.276324644806561","1"
"Big worries","1995","Hesse","indirect migration background","13","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","no migration background","87","0.143513299029051","0.113174680981591","0.17385191707651","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","direct migration background","42","0.234910153787995","0.172630641402787","0.297189666173204","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","1"
"Big worries","1995","Baden-Württemberg","no migration background","133","0.13572243130007","0.114333828669098","0.157111033931043","1"
"Big worries","1995","Baden-Württemberg","direct migration background","205","0.271609623040319","0.238349458095671","0.304869787984966","1"
"Big worries","1995","Baden-Württemberg","indirect migration background","27","","","","1"
"Big worries","1995","Bavaria","no migration background","153","0.123061652044492","0.104521199151723","0.14160210493726","1"
"Big worries","1995","Bavaria","direct migration background","103","0.28321500236523","0.238498444207452","0.327931560523007","1"
"Big worries","1995","Bavaria","indirect migration background","15","","","","1"
"Big worries","1995","Berlin","no migration background","100","0.199549676847382","0.162826935036187","0.236272418658578","1"
"Big worries","1995","Berlin","direct migration background","30","0.418002899763487","0.319847932719222","0.516157866807753","1"
"Big worries","1995","Berlin","indirect migration background","5","","","","1"
"Big worries","1995","Brandenburg","no migration background","143","0.228746283834165","0.194234483410906","0.263258084257424","1"
"Big worries","1995","Brandenburg","direct migration background","2","","","","1"
"Big worries","1995","Brandenburg","indirect migration background","","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","no migration background","109","0.272342655476128","0.2284974822224","0.316187828729856","1"
"Big worries","1995","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","1995","Saxony","no migration background","235","0.237232500357631","0.211453538025375","0.263011462689887","1"
"Big worries","1995","Saxony","direct migration background","12","","","","1"
"Big worries","1995","Saxony","indirect migration background","1","","","","1"
"Big worries","1995","Saxony-Anhalt","no migration background","174","0.24558438437876","0.212519781909511","0.278648986848009","1"
"Big worries","1995","Saxony-Anhalt","direct migration background","8","","","","1"
"Big worries","1995","Saxony-Anhalt","indirect migration background","1","","","","1"
"Big worries","1995","Thuringia","no migration background","154","0.234618389290802","0.201262518527753","0.267974260053852","1"
"Big worries","1995","Thuringia","direct migration background","7","","","","1"
"Big worries","1995","Thuringia","indirect migration background","2","","","","1"
"Big worries","1995","North Rhine-Westphalia","indirect migration background","45","0.172824701422673","0.113301822557211","0.232347580288134","1"
"Big worries","1995","Hesse","no migration background","81","0.132874983332406","0.105178625990033","0.160571340674778","1"
"No worries","1995","Hamburg","indirect migration background","3","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","no migration background","187","0.41672499285146","0.374062044418841","0.459387941284079","3"
"No worries","1995","Hamburg","direct migration background","8","","","","3"
"No worries","1995","Hesse","indirect migration background","9","","","","3"
"No worries","1995","Hamburg","no migration background","42","0.368026985487272","0.271048502193578","0.465005468780966","3"
"No worries","1995","Schleswig-Holstein","indirect migration background","2","","","","3"
"No worries","1995","Schleswig-Holstein","direct migration background","7","","","","3"
"No worries","1995","Schleswig-Holstein","no migration background","89","0.350736840751009","0.290613724671903","0.410859956830114","3"
"No worries","1995","Lower Saxony","no migration background","299","0.38503845120321","0.351213236768334","0.418863665638086","3"
"No worries","1995","Lower Saxony","direct migration background","40","0.294682496558866","0.232576659526187","0.356788333591545","3"
"No worries","1995","Lower Saxony","indirect migration background","7","","","","3"
"No worries","1995","Bremen","no migration background","27","","","","3"
"No worries","1995","Bremen","direct migration background","4","","","","3"
"No worries","1995","Bremen","indirect migration background","","","","","3"
"No worries","1995","North Rhine-Westphalia","no migration background","610","0.378276470031796","0.355450625215028","0.401102314848563","3"
"No worries","1995","North Rhine-Westphalia","direct migration background","130","0.237658189541468","0.205759613099519","0.269556765983416","3"
"No worries","1995","North Rhine-Westphalia","indirect migration background","40","0.375633998432782","0.29939374842776","0.451874248437803","3"
"No worries","1995","Hesse","no migration background","238","0.455925594355534","0.415287220712588","0.49656396799848","3"
"No worries","1995","Hesse","direct migration background","84","0.321909101131909","0.270878493383112","0.372939708880706","3"
"No worries","1995","Berlin","direct migration background","23","","","","3"
"No worries","1995","Berlin","indirect migration background","3","","","","3"
"No worries","1995","Brandenburg","no migration background","78","0.166363783586603","0.135764614098085","0.196962953075121","3"
"No worries","1995","Brandenburg","direct migration background","7","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","direct migration background","48","0.31373141773319","0.24556599153378","0.381896843932599","3"
"No worries","1995","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","3"
"No worries","1995","Baden-Württemberg","no migration background","350","0.369384789830076","0.339244203199545","0.399525376460606","3"
"No worries","1995","Baden-Württemberg","direct migration background","163","0.301746864588238","0.267422891499436","0.336070837677039","3"
"No worries","1995","Baden-Württemberg","indirect migration background","38","0.314270239894657","0.234161230142322","0.394379249646991","3"
"No worries","1995","Bavaria","no migration background","413","0.353404049129557","0.326424996955707","0.380383101303407","3"
"No worries","1995","Bavaria","direct migration background","73","0.215996263231862","0.175155112257287","0.256837414206437","3"
"No worries","1995","Bavaria","indirect migration background","20","","","","3"
"No worries","1995","Berlin","no migration background","115","0.338548374640089","0.29506714641341","0.382029602866767","3"
"No worries","1995","Brandenburg","indirect migration background","1","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","no migration background","86","0.24894639731862","0.206358236265652","0.291534558371589","3"
"No worries","1995","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"No worries","1995","Saxony","no migration background","239","0.255202710271443","0.228782033758921","0.281623386783964","3"
"No worries","1995","Saxony","direct migration background","13","","","","3"
"No worries","1995","Saxony","indirect migration background","1","","","","3"
"No worries","1995","Saxony-Anhalt","no migration background","95","0.17169177416153","0.142723119395647","0.200660428927413","3"
"No worries","1995","Saxony-Anhalt","direct migration background","12","","","","3"
"No worries","1995","Saxony-Anhalt","indirect migration background","","","","","3"
"No worries","1995","Thuringia","no migration background","100","0.182930606722949","0.152498998447982","0.213362214997916","3"
"No worries","1995","Thuringia","direct migration background","4","","","","3"
"No worries","1995","Thuringia","indirect migration background","","","","","3"
"Some worries","1995","Hamburg","direct migration background","12","","","","2"
"Some worries","1995","Hamburg","indirect migration background","2","","","","2"
"Some worries","1995","Lower Saxony","no migration background","377","0.466914332638662","0.432234129514526","0.501594535762799","2"
"Some worries","1995","Lower Saxony","direct migration background","94","0.387945676360849","0.321564741957533","0.454326610764165","2"
"Some worries","1995","Lower Saxony","indirect migration background","18","","","","2"
"Some worries","1995","Bremen","no migration background","29","","","","2"
"Some worries","1995","Hesse","indirect migration background","28","","","","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","no migration background","239","0.439761708119489","0.396809597594064","0.482713818644915","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","direct migration background","88","0.451358428478815","0.378254077785311","0.524462779172319","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","indirect migration background","8","","","","2"
"Some worries","1995","Baden-Württemberg","no migration background","502","0.494892778869854","0.463669585198641","0.526115972541067","2"
"Some worries","1995","Baden-Württemberg","direct migration background","319","0.426643512371444","0.389659445898195","0.463627578844692","2"
"Some worries","1995","Berlin","indirect migration background","8","","","","2"
"Some worries","1995","Brandenburg","no migration background","348","0.604889932579232","0.564721102424053","0.64505876273441","2"
"Some worries","1995","Brandenburg","direct migration background","8","","","","2"
"Some worries","1995","Brandenburg","indirect migration background","1","","","","2"
"Some worries","1995","Mecklenburg-Western Pomerania","no migration background","201","0.478710947205252","0.429509658298119","0.527912236112384","2"
"Some worries","1995","Mecklenburg-Western Pomerania","direct migration background","12","","","","2"
"Some worries","1995","Mecklenburg-Western Pomerania","indirect migration background","2","","","","2"
"Some worries","1995","Saxony","no migration background","572","0.507564789370927","0.477267586045307","0.537861992696546","2"
"Some worries","1995","Saxony-Anhalt","indirect migration background","1","","","","2"
"Some worries","1995","Thuringia","no migration background","366","0.582451003986249","0.543632779497568","0.62126922847493","2"
"Some worries","1995","Thuringia","direct migration background","14","","","","2"
"Some worries","1995","Thuringia","indirect migration background","2","","","","2"
"Some worries","1995","Schleswig-Holstein","no migration background","132","0.577482215147888","0.515247570804583","0.639716859491193","2"
"Some worries","1995","Schleswig-Holstein","direct migration background","16","","","","2"
"Some worries","1995","Schleswig-Holstein","indirect migration background","2","","","","2"
"Some worries","1995","Hamburg","no migration background","43","0.536146072145467","0.435865114662217","0.636427029628716","2"
"Some worries","1995","Bremen","direct migration background","5","","","","2"
"Some worries","1995","Baden-Württemberg","indirect migration background","64","0.440841766728526","0.355165217743189","0.526518315713864","2"
"Some worries","1995","Bavaria","no migration background","640","0.523534298825951","0.495346391935353","0.55172220571655","2"
"Some worries","1995","Bavaria","direct migration background","214","0.500788734402908","0.451165479014225","0.550411989791591","2"
"Some worries","1995","Bavaria","indirect migration background","45","0.58933963508758","0.481537511316365","0.697141758858795","2"
"Some worries","1995","Berlin","no migration background","240","0.461901948512529","0.41609324509535","0.507710651929708","2"
"Some worries","1995","Berlin","direct migration background","44","0.409327461698726","0.311475157882382","0.50717976551507","2"
"Some worries","1995","Saxony","direct migration background","17","","","","2"
"Some worries","1995","Saxony","indirect migration background","3","","","","2"
"Some worries","1995","Saxony-Anhalt","no migration background","382","0.58272384145971","0.544844643390792","0.620603039528629","2"
"Some worries","1995","Saxony-Anhalt","direct migration background","10","","","","2"
"Some worries","1995","Bremen","indirect migration background","","","","","2"
"Some worries","1995","North Rhine-Westphalia","no migration background","871","0.489557791734242","0.466029043782767","0.513086539685717","2"
"Some worries","1995","North Rhine-Westphalia","direct migration background","346","0.506998704372745","0.469531827317624","0.544465581427865","2"
"Some worries","1995","North Rhine-Westphalia","indirect migration background","70","0.451541300144546","0.373197804359505","0.529884795929587","2"
"Some worries","1995","Hesse","no migration background","258","0.41119942231206","0.37105080934648","0.451348035277641","2"
"Some worries","1995","Hesse","direct migration background","165","0.447755001822692","0.393441691445212","0.502068312200172","2"
"Big worries","1996","Schleswig-Holstein","no migration background","21","","","","1"
"Big worries","1996","Schleswig-Holstein","direct migration background","6","","","","1"
"Big worries","1996","Schleswig-Holstein","indirect migration background","2","","","","1"
"Big worries","1996","Hamburg","no migration background","13","","","","1"
"Big worries","1996","Hamburg","direct migration background","11","","","","1"
"Big worries","1996","Hamburg","indirect migration background","2","","","","1"
"Big worries","1996","Lower Saxony","no migration background","145","0.177353891553252","0.151162175870603","0.203545607235901","1"
"Big worries","1996","Lower Saxony","direct migration background","65","0.247066568652286","0.186217390236019","0.307915747068554","1"
"Big worries","1996","Lower Saxony","indirect migration background","9","","","","1"
"Big worries","1996","Bremen","no migration background","14","","","","1"
"Big worries","1996","Bremen","direct migration background","8","","","","1"
"Big worries","1996","Bremen","indirect migration background","3","","","","1"
"Big worries","1996","North Rhine-Westphalia","no migration background","266","0.137444704523031","0.121271123655403","0.153618285390658","1"
"Big worries","1996","North Rhine-Westphalia","direct migration background","194","0.227556728289012","0.195375513721395","0.259737942856629","1"
"Big worries","1996","Hesse","direct migration background","58","0.20651789015412","0.159765991091179","0.253269789217062","1"
"Big worries","1996","Hesse","indirect migration background","10","","","","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","no migration background","75","0.125277373636095","0.0964055708679352","0.154149176404255","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","direct migration background","50","0.274044272555368","0.206396221607794","0.341692323502941","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","1"
"Big worries","1996","Baden-Württemberg","no migration background","123","0.137976548843971","0.116057585420786","0.159895512267156","1"
"Big worries","1996","Baden-Württemberg","direct migration background","185","0.234600611610848","0.201537628381187","0.267663594840509","1"
"Big worries","1996","Baden-Württemberg","indirect migration background","34","0.234429135474625","0.162431080845974","0.306427190103276","1"
"Big worries","1996","Bavaria","no migration background","140","0.122698218373077","0.104072904624067","0.141323532122088","1"
"Big worries","1996","Bavaria","direct migration background","91","0.225071426299135","0.183136428734217","0.267006423864054","1"
"Big worries","1996","Bavaria","indirect migration background","18","","","","1"
"Big worries","1996","Berlin","no migration background","108","0.211422169526907","0.173527492852374","0.24931684620144","1"
"Big worries","1996","Berlin","direct migration background","27","","","","1"
"Big worries","1996","Berlin","indirect migration background","7","","","","1"
"Big worries","1996","Brandenburg","no migration background","146","0.250990992800645","0.215643650938864","0.286338334662425","1"
"Big worries","1996","Brandenburg","direct migration background","2","","","","1"
"Big worries","1996","Brandenburg","indirect migration background","2","","","","1"
"Big worries","1996","Mecklenburg-Western Pomerania","no migration background","94","0.259983868786466","0.216112996124662","0.303854741448269","1"
"Big worries","1996","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Big worries","1996","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Big worries","1996","Saxony","no migration background","220","0.202745482576073","0.178553888500039","0.226937076652107","1"
"Big worries","1996","Saxony","direct migration background","8","","","","1"
"Big worries","1996","Saxony","indirect migration background","1","","","","1"
"Big worries","1996","Saxony-Anhalt","no migration background","167","0.228233796562281","0.195794198833606","0.260673394290956","1"
"Big worries","1996","Saxony-Anhalt","direct migration background","9","","","","1"
"Big worries","1996","Saxony-Anhalt","indirect migration background","1","","","","1"
"Big worries","1996","Thuringia","no migration background","139","0.219136732192764","0.186809549634507","0.251463914751021","1"
"Big worries","1996","Thuringia","direct migration background","6","","","","1"
"Big worries","1996","Thuringia","indirect migration background","2","","","","1"
"Big worries","1996","North Rhine-Westphalia","indirect migration background","37","0.179756340675773","0.120808508419311","0.238704172932235","1"
"Big worries","1996","Hesse","no migration background","70","0.100787857775158","0.0759645840843234","0.125611131465993","1"
"No worries","1996","Rhineland-Palatinate,Saarland","no migration background","148","0.332519212144399","0.291429778205681","0.373608646083116","3"
"No worries","1996","Hamburg","indirect migration background","2","","","","3"
"No worries","1996","Hamburg","direct migration background","3","","","","3"
"No worries","1996","Hesse","indirect migration background","12","","","","3"
"No worries","1996","Hamburg","no migration background","27","","","","3"
"No worries","1996","Schleswig-Holstein","direct migration background","8","","","","3"
"No worries","1996","Schleswig-Holstein","indirect migration background","2","","","","3"
"No worries","1996","Schleswig-Holstein","no migration background","86","0.341210485421909","0.282083717740661","0.400337253103157","3"
"No worries","1996","Lower Saxony","no migration background","277","0.372675428637339","0.339520462258712","0.405830395015965","3"
"No worries","1996","Lower Saxony","direct migration background","42","0.296846310212064","0.232390749011844","0.361301871412284","3"
"No worries","1996","Lower Saxony","indirect migration background","8","","","","3"
"No worries","1996","Bremen","no migration background","23","","","","3"
"No worries","1996","Bremen","direct migration background","6","","","","3"
"No worries","1996","Bremen","indirect migration background","","","","","3"
"No worries","1996","North Rhine-Westphalia","no migration background","580","0.338341659130604","0.316116578840561","0.360566739420646","3"
"No worries","1996","North Rhine-Westphalia","direct migration background","120","0.215205712146589","0.183660815626266","0.246750608666912","3"
"No worries","1996","North Rhine-Westphalia","indirect migration background","37","0.258032276498863","0.190860967375857","0.325203585621869","3"
"No worries","1996","Hesse","no migration background","215","0.423168503372426","0.382430004897535","0.463907001847317","3"
"No worries","1996","Hesse","direct migration background","60","0.284704724133548","0.232586229618001","0.336823218649095","3"
"No worries","1996","Berlin","direct migration background","9","","","","3"
"No worries","1996","Berlin","indirect migration background","2","","","","3"
"No worries","1996","Brandenburg","no migration background","96","0.212413389062922","0.179068883798485","0.24575789432736","3"
"No worries","1996","Brandenburg","direct migration background","5","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","direct migration background","38","0.26175069934622","0.195079955142226","0.328421443550213","3"
"No worries","1996","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","3"
"No worries","1996","Baden-Württemberg","no migration background","315","0.345243200109283","0.31502556949417","0.375460830724397","3"
"No worries","1996","Baden-Württemberg","direct migration background","131","0.250300188841194","0.216500889243021","0.284099488439368","3"
"No worries","1996","Baden-Württemberg","indirect migration background","36","0.257216561012913","0.182931268067875","0.331501853957951","3"
"No worries","1996","Bavaria","no migration background","384","0.33176997281331","0.305040432165765","0.358499513460855","3"
"No worries","1996","Bavaria","direct migration background","74","0.263345678325685","0.219119381990861","0.30757197466051","3"
"No worries","1996","Bavaria","indirect migration background","20","","","","3"
"No worries","1996","Berlin","no migration background","99","0.252078434387716","0.211781079873448","0.292375788901984","3"
"No worries","1996","Brandenburg","indirect migration background","1","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","no migration background","77","0.223087551046662","0.181447985738782","0.264727116354542","3"
"No worries","1996","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"No worries","1996","Saxony","no migration background","239","0.257143417541145","0.230844940872173","0.283441894210118","3"
"No worries","1996","Saxony","direct migration background","8","","","","3"
"No worries","1996","Saxony","indirect migration background","","","","","3"
"No worries","1996","Saxony-Anhalt","no migration background","99","0.205631955415251","0.174392835523557","0.236871075306946","3"
"No worries","1996","Saxony-Anhalt","direct migration background","11","","","","3"
"No worries","1996","Saxony-Anhalt","indirect migration background","","","","","3"
"No worries","1996","Thuringia","no migration background","93","0.166858910462537","0.137721111203208","0.195996709721866","3"
"No worries","1996","Thuringia","direct migration background","6","","","","3"
"No worries","1996","Thuringia","indirect migration background","","","","","3"
"Some worries","1996","Hamburg","direct migration background","12","","","","2"
"Some worries","1996","Hamburg","indirect migration background","4","","","","2"
"Some worries","1996","Lower Saxony","no migration background","395","0.44997067980941","0.415857508815828","0.484083850802992","2"
"Some worries","1996","Lower Saxony","direct migration background","86","0.456087121135649","0.385819053265768","0.52635518900553","2"
"Some worries","1996","Lower Saxony","indirect migration background","18","","","","2"
"Some worries","1996","Bremen","no migration background","34","0.463922423461744","0.347923109785169","0.57992173713832","2"
"Some worries","1996","Hesse","indirect migration background","33","0.540091295587365","0.408376018473629","0.671806572701101","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","no migration background","282","0.542203414219506","0.498750410708207","0.585656417730805","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","direct migration background","79","0.464205028098413","0.388566321758396","0.539843734438429","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","2"
"Some worries","1996","Baden-Württemberg","no migration background","513","0.516780251046745","0.485020058657462","0.548540443436029","2"
"Some worries","1996","Baden-Württemberg","direct migration background","315","0.515099199547958","0.476104525056681","0.554093874039234","2"
"Some worries","1996","Berlin","indirect migration background","9","","","","2"
"Some worries","1996","Brandenburg","no migration background","336","0.536595618136433","0.495943067373561","0.577248168899305","2"
"Some worries","1996","Brandenburg","direct migration background","10","","","","2"
"Some worries","1996","Brandenburg","indirect migration background","1","","","","2"
"Some worries","1996","Mecklenburg-Western Pomerania","no migration background","213","0.516928580166872","0.466947754882744","0.566909405451","2"
"Some worries","1996","Mecklenburg-Western Pomerania","direct migration background","7","","","","2"
"Some worries","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Some worries","1996","Saxony","no migration background","602","0.540111099882782","0.510122346401869","0.570099853363694","2"
"Some worries","1996","Saxony-Anhalt","indirect migration background","1","","","","2"
"Some worries","1996","Thuringia","no migration background","397","0.614004357344699","0.57595917272255","0.652049541966848","2"
"Some worries","1996","Thuringia","direct migration background","14","","","","2"
"Some worries","1996","Thuringia","indirect migration background","2","","","","2"
"Some worries","1996","Schleswig-Holstein","no migration background","140","0.580758486154607","0.519222447281999","0.642294525027216","2"
"Some worries","1996","Schleswig-Holstein","direct migration background","16","","","","2"
"Some worries","1996","Schleswig-Holstein","indirect migration background","5","","","","2"
"Some worries","1996","Hamburg","no migration background","54","0.604116397282353","0.505254661123983","0.702978133440722","2"
"Some worries","1996","Bremen","direct migration background","6","","","","2"
"Some worries","1996","Baden-Württemberg","indirect migration background","63","0.508354303512462","0.423390950381494","0.593317656643431","2"
"Some worries","1996","Bavaria","no migration background","668","0.545531808813613","0.517265327583516","0.57379829004371","2"
"Some worries","1996","Bavaria","direct migration background","216","0.511582895375179","0.461390370449752","0.561775420300607","2"
"Some worries","1996","Bavaria","indirect migration background","49","0.538309793952668","0.433553545662973","0.643066042242364","2"
"Some worries","1996","Berlin","no migration background","239","0.536499396085378","0.490219707007954","0.582779085162801","2"
"Some worries","1996","Berlin","direct migration background","45","0.540080348395483","0.431543863441681","0.648616833349285","2"
"Some worries","1996","Saxony","direct migration background","25","","","","2"
"Some worries","1996","Saxony","indirect migration background","7","","","","2"
"Some worries","1996","Saxony-Anhalt","no migration background","377","0.566134248022468","0.527827083807196","0.60444141223774","2"
"Some worries","1996","Saxony-Anhalt","direct migration background","14","","","","2"
"Some worries","1996","Bremen","indirect migration background","1","","","","2"
"Some worries","1996","North Rhine-Westphalia","no migration background","895","0.524213636346366","0.500754670777332","0.5476726019154","2"
"Some worries","1996","North Rhine-Westphalia","direct migration background","338","0.557237559564399","0.519110802236064","0.595364316892735","2"
"Some worries","1996","North Rhine-Westphalia","indirect migration background","89","0.562211382825363","0.486049733798902","0.638373031851825","2"
"Some worries","1996","Hesse","no migration background","280","0.476043638852416","0.434862836035897","0.517224441668935","2"
"Some worries","1996","Hesse","direct migration background","170","0.508777385712332","0.451040291507985","0.566514479916679","2"
"Big worries","1997","Schleswig-Holstein","no migration background","34","0.178759769957035","0.130285366667467","0.227234173246603","1"
"Big worries","1997","Schleswig-Holstein","direct migration background","7","","","","1"
"Big worries","1997","Schleswig-Holstein","indirect migration background","2","","","","1"
"Big worries","1997","Hamburg","no migration background","13","","","","1"
"Big worries","1997","Hamburg","direct migration background","5","","","","1"
"Big worries","1997","Hamburg","indirect migration background","1","","","","1"
"Big worries","1997","Lower Saxony","no migration background","121","0.156093158562068","0.131005550577726","0.18118076654641","1"
"Big worries","1997","Lower Saxony","direct migration background","62","0.329450864603126","0.262619255184576","0.396282474021676","1"
"Big worries","1997","Lower Saxony","indirect migration background","10","","","","1"
"Big worries","1997","Bremen","no migration background","19","","","","1"
"Big worries","1997","Bremen","direct migration background","11","","","","1"
"Big worries","1997","Bremen","indirect migration background","1","","","","1"
"Big worries","1997","North Rhine-Westphalia","no migration background","312","0.176904772462945","0.158964954934175","0.194844589991714","1"
"Big worries","1997","North Rhine-Westphalia","direct migration background","216","0.291158583776565","0.255018172799076","0.327298994754053","1"
"Big worries","1997","Hesse","direct migration background","70","0.258691540884654","0.206553580543808","0.3108295012255","1"
"Big worries","1997","Hesse","indirect migration background","13","","","","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","no migration background","96","0.175123974135686","0.142612580815654","0.207635367455719","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","direct migration background","45","0.294110143951606","0.225616999820738","0.362603288082473","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Big worries","1997","Baden-Württemberg","no migration background","145","0.14705151204938","0.124435356176945","0.169667667921816","1"
"Big worries","1997","Baden-Württemberg","direct migration background","226","0.327379617853195","0.290678516288331","0.364080719418059","1"
"Big worries","1997","Baden-Württemberg","indirect migration background","33","0.23558777586881","0.166515418593215","0.304660133144405","1"
"Big worries","1997","Bavaria","no migration background","160","0.133747342555084","0.1143999682191","0.153094716891068","1"
"Big worries","1997","Bavaria","direct migration background","100","0.251240430807364","0.205930571163872","0.296550290450855","1"
"Big worries","1997","Bavaria","indirect migration background","14","","","","1"
"Big worries","1997","Berlin","no migration background","111","0.245520025615953","0.204649463543634","0.286390587688271","1"
"Big worries","1997","Berlin","direct migration background","30","0.409804127079069","0.295409621735613","0.524198632422525","1"
"Big worries","1997","Berlin","indirect migration background","5","","","","1"
