"plh0033","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","16-34 y.","(0) in school","33","0.177490874877702","0.12228344150657","0.232698308248834"
"Big worries","1984","16-34 y.","(1a) inadequately completed","112","0.34858984476389","0.297020003214382","0.400159686313399"
"Big worries","1984","16-34 y.","(1b) general elementary school","300","0.315825923104182","0.285902214393948","0.345749631814416"
"Big worries","1984","16-34 y.","(1c) basic vocational qualification","283","0.212228833431591","0.189749804323167","0.234707862540016"
"Big worries","1984","16-34 y.","(2b) intermediate general qualification","65","0.188945239483824","0.148394419207793","0.229496059759856"
"Big worries","1984","16-34 y.","(2a) intermediate vocational","93","0.15311518194812","0.125173081293835","0.181057282602405"
"Big worries","1984","16-34 y.","(2c_gen) general maturity certificate","92","0.237413399354502","0.192899900608849","0.281926898100154"
"Big worries","1984","16-34 y.","(2c_voc) vocational maturity certificate","39","0.157247083391878","0.108700055501054","0.205794111282703"
"Big worries","1984","16-34 y.","(3a) lower tertiary education","12","","",""
"Big worries","1984","16-34 y.","(3b) higher tertiary education","25","","",""
"Big worries","1984","35-65 y.","(0) in school","","","",""
"Big worries","1984","35-65 y.","(1a) inadequately completed","230","0.315777321297636","0.282577189824068","0.348977452771204"
"Big worries","1984","35-65 y.","(1b) general elementary school","367","0.225908655887075","0.205282439601804","0.246534872172346"
"Big worries","1984","35-65 y.","(1c) basic vocational qualification","532","0.21392489823274","0.197700316889102","0.230149479576377"
"Big worries","1984","35-65 y.","(2b) intermediate general qualification","11","","",""
"Big worries","1984","35-65 y.","(2a) intermediate vocational","65","0.107884223790519","0.0834447220842855","0.132323725496752"
"Big worries","1984","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Big worries","1984","35-65 y.","(2c_voc) vocational maturity certificate","40","0.156867498724939","0.105953822473217","0.207781174976661"
"Big worries","1984","35-65 y.","(3a) lower tertiary education","19","","",""
"Big worries","1984","35-65 y.","(3b) higher tertiary education","29","","",""
"Big worries","1984","66 and older","(0) in school","","","",""
"Big worries","1984","66 and older","(1a) inadequately completed","2","","",""
"Big worries","1984","66 and older","(1b) general elementary school","57","0.118614754938883","0.0897194156222171","0.147510094255548"
"Big worries","1984","66 and older","(1c) basic vocational qualification","55","0.111883943352468","0.0835955915220285","0.140172295182908"
"Big worries","1984","66 and older","(2b) intermediate general qualification","3","","",""
"Big worries","1984","66 and older","(2a) intermediate vocational","10","","",""
"Big worries","1984","66 and older","(2c_gen) general maturity certificate","3","","",""
"Big worries","1984","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1984","66 and older","(3a) lower tertiary education","","","",""
"Big worries","1984","66 and older","(3b) higher tertiary education","1","","",""
"Some worries","1984","16-34 y.","(0) in school","94","0.503258660700209","0.431014964073437","0.575502357326981"
"Some worries","1984","16-34 y.","(1a) inadequately completed","126","0.411365411446925","0.358111937443658","0.464618885450191"
"Some worries","1984","16-34 y.","(1b) general elementary school","431","0.464288673314255","0.432184042302375","0.496393304326135"
"Some worries","1984","16-34 y.","(1c) basic vocational qualification","647","0.509301181509313","0.481817800178226","0.536784562840399"
"Some worries","1984","16-34 y.","(2b) intermediate general qualification","188","0.516434780798133","0.464669109827648","0.568200451768618"
"Some worries","1984","16-34 y.","(2a) intermediate vocational","306","0.478942910722512","0.440179473403091","0.517706348041932"
"Some worries","1984","16-34 y.","(2c_gen) general maturity certificate","165","0.471244111872187","0.419023120834472","0.523465102909901"
"Some worries","1984","16-34 y.","(2c_voc) vocational maturity certificate","101","0.459810407165473","0.393346828726262","0.526273985604685"
"Some worries","1984","16-34 y.","(3a) lower tertiary education","24","","",""
"Some worries","1984","16-34 y.","(3b) higher tertiary education","52","0.270917453573624","0.205627714468126","0.336207192679121"
"Some worries","1984","35-65 y.","(0) in school","","","",""
"Some worries","1984","35-65 y.","(1a) inadequately completed","297","0.370500013326243","0.336006091124633","0.404993935527852"
"Some worries","1984","35-65 y.","(1b) general elementary school","698","0.436645966733581","0.412182812328837","0.461109121138325"
"Some worries","1984","35-65 y.","(1c) basic vocational qualification","1112","0.450005855005659","0.430322508986759","0.46968920102456"
