"plh0033","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","1986","Bremen","Urban Area","34","0.253011568821726","0.170251225034715","0.335771912608737"
"Big worries","1986","Bremen","Rural Area","","","",""
"Big worries","1986","North Rhine-Westphalia","Urban Area","564","0.172519742175509","0.158423875908921","0.186615608442097"
"Big worries","1986","North Rhine-Westphalia","Rural Area","10","","",""
"Big worries","1986","Hesse","Urban Area","122","0.111095156389904","0.0905531223847548","0.131637190395053"
"Big worries","1986","Hesse","Rural Area","33","0.151451920816948","0.092069254552212","0.210834587081684"
"Big worries","1986","Rhineland-Palatinate,Saarland","Urban Area","129","0.198392501567922","0.167027464637412","0.229757538498432"
"Big worries","1986","Rhineland-Palatinate,Saarland","Rural Area","31","0.224620181707859","0.156457215900542","0.292783147515176"
"Big worries","1986","Baden-Württemberg","Urban Area","285","0.135782989255503","0.119441337256562","0.152124641254443"
"Big worries","1986","Baden-Württemberg","Rural Area","45","0.144135286780594","0.104257809362173","0.184012764199015"
"Big worries","1986","Bavaria","Urban Area","118","0.110754534080102","0.0905848914337926","0.130924176726412"
"Big worries","1986","Bavaria","Rural Area","144","0.170752220436323","0.1446769731294","0.196827467743247"
"Big worries","1986","Berlin","Urban Area","74","0.142827146707395","0.106222677203407","0.179431616211383"
"Big worries","1986","Berlin","Rural Area","","","",""
"Big worries","1986","Brandenburg","Urban Area","","","",""
"Big worries","1986","Brandenburg","Rural Area","","","",""
"Big worries","1986","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Big worries","1986","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Big worries","1986","Saxony","Urban Area","","","",""
"Big worries","1986","Saxony","Rural Area","","","",""
"Big worries","1986","Saxony-Anhalt","Urban Area","","","",""
"Big worries","1986","Saxony-Anhalt","Rural Area","","","",""
"Big worries","1986","Thuringia","Urban Area","","","",""
"Big worries","1986","Thuringia","Rural Area","","","",""
"Some worries","1986","Schleswig-Holstein","Urban Area","71","0.443308045573014","0.365101604859747","0.52151448628628"
"Some worries","1986","Schleswig-Holstein","Rural Area","67","0.40373885621741","0.328184569076224","0.479293143358596"
"Some worries","1986","Hamburg","Urban Area","100","0.363931013465723","0.303807800475197","0.424054226456248"
"Some worries","1986","Hamburg","Rural Area","2","","",""
"Some worries","1986","Lower Saxony","Urban Area","231","0.385152021935602","0.345684338773741","0.424619705097464"
"Some worries","1986","Lower Saxony","Rural Area","226","0.424326066010706","0.381431612301032","0.467220519720381"
"Some worries","1986","Bremen","Urban Area","36","0.350979379789304","0.260120954193867","0.441837805384741"
"Some worries","1986","Bremen","Rural Area","","","",""
"Some worries","1986","North Rhine-Westphalia","Urban Area","1140","0.397108103655828","0.378853700072999","0.415362507238657"
"Some worries","1986","North Rhine-Westphalia","Rural Area","30","0.437644573816213","0.320589628947451","0.554699518684975"
"Some worries","1986","Hesse","Urban Area","363","0.35543109143472","0.324142887817091","0.386719295052349"
"Some worries","1986","Hesse","Rural Area","49","0.392710976976339","0.311816604734664","0.473605349218015"
"Some worries","1986","Rhineland-Palatinate,Saarland","Urban Area","294","0.453379247228576","0.414225244440606","0.492533250016547"
"Some worries","1986","Rhineland-Palatinate,Saarland","Rural Area","74","0.499486102622432","0.417820979733933","0.581151225510932"
"Some worries","1986","Baden-Württemberg","Urban Area","696","0.384625251564541","0.361416562928211","0.407833940200871"
"Some worries","1986","Baden-Württemberg","Rural Area","123","0.435618432589831","0.379322179084942","0.49191468609472"
"Some worries","1986","Bavaria","Urban Area","398","0.401251355110585","0.369749426385","0.432753283836169"
"Some worries","1986","Bavaria","Rural Area","383","0.458061009384812","0.423535510760992","0.492586508008631"
"Some worries","1986","Berlin","Urban Area","128","0.333717079385546","0.284386855079349","0.383047303691743"
"Some worries","1986","Berlin","Rural Area","","","",""
"Some worries","1986","Brandenburg","Urban Area","","","",""
"Some worries","1986","Brandenburg","Rural Area","","","",""
"Some worries","1986","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Some worries","1986","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Some worries","1986","Saxony","Urban Area","","","",""
"Some worries","1986","Saxony","Rural Area","","","",""
"Some worries","1986","Saxony-Anhalt","Urban Area","","","",""
"Some worries","1986","Saxony-Anhalt","Rural Area","","","",""
"Some worries","1986","Thuringia","Urban Area","","","",""
"Some worries","1986","Thuringia","Rural Area","","","",""
"No worries","1986","Schleswig-Holstein","Urban Area","61","0.419044680031457","0.341369230707284","0.49672012935563"
"No worries","1986","Schleswig-Holstein","Rural Area","61","0.407818591012695","0.332143756803993","0.483493425221396"
"No worries","1986","Hamburg","Urban Area","108","0.503448355678803","0.440968471898735","0.565928239458871"
"No worries","1986","Hamburg","Rural Area","4","","",""
"No worries","1986","Lower Saxony","Urban Area","263","0.483055768564151","0.442527117368979","0.523584419759323"
"No worries","1986","Lower Saxony","Rural Area","183","0.390927147842335","0.348577915764437","0.433276379920232"
"No worries","1986","Bremen","Urban Area","36","0.39600905138897","0.302906211185142","0.489111891592799"
"No worries","1986","Bremen","Rural Area","","","",""
"No worries","1986","North Rhine-Westphalia","Urban Area","1056","0.430372154168663","0.411900268255093","0.448844040082233"
"No worries","1986","North Rhine-Westphalia","Rural Area","29","","",""
"No worries","1986","Hesse","Urban Area","414","0.533473752175376","0.500862849909794","0.566084654440958"
"No worries","1986","Hesse","Rural Area","58","0.455837102206713","0.373337211660188","0.538336992753237"
"No worries","1986","Rhineland-Palatinate,Saarland","Urban Area","198","0.348228251203502","0.310758392291503","0.385698110115501"
"No worries","1986","Rhineland-Palatinate,Saarland","Rural Area","39","0.275893715669708","0.202891018256145","0.348896413083271"
"No worries","1986","Baden-Württemberg","Urban Area","707","0.479591759179956","0.455759247834192","0.50342427052572"
"No worries","1986","Baden-Württemberg","Rural Area","130","0.420246280629576","0.364204274930585","0.476288286328566"
"No worries","1986","Bavaria","Urban Area","414","0.487994110809313","0.455868500618613","0.520119721000014"
"No worries","1986","Bavaria","Rural Area","273","0.371186770178865","0.337708718372798","0.404664821984931"
"No worries","1986","Berlin","Urban Area","149","0.523455773907059","0.471205793005368","0.575705754808751"
"No worries","1986","Berlin","Rural Area","","","",""
"No worries","1986","Brandenburg","Urban Area","","","",""
"No worries","1986","Brandenburg","Rural Area","","","",""
"No worries","1986","Mecklenburg-Western Pomerania","Urban Area","","","",""
"No worries","1986","Mecklenburg-Western Pomerania","Rural Area","","","",""
"No worries","1986","Saxony","Urban Area","","","",""
"No worries","1986","Saxony","Rural Area","","","",""
"No worries","1986","Saxony-Anhalt","Urban Area","","","",""
"No worries","1986","Saxony-Anhalt","Rural Area","","","",""
"No worries","1986","Thuringia","Urban Area","","","",""
"No worries","1986","Thuringia","Rural Area","","","",""
"Big worries","1987","Schleswig-Holstein","Urban Area","28","","",""
"Big worries","1987","Schleswig-Holstein","Rural Area","30","0.165555597111245","0.109683590729946","0.221427603492544"
"Big worries","1987","Hamburg","Urban Area","44","0.158137606489191","0.10959128142606","0.206683931552323"
"Big worries","1987","Hamburg","Rural Area","","","",""
"Big worries","1987","Lower Saxony","Urban Area","94","0.159168678402507","0.129523545363083","0.188813811441932"
"Big worries","1987","Lower Saxony","Rural Area","86","0.15674095897631","0.124906242894732","0.188575675057888"
"Big worries","1987","Bremen","Urban Area","30","0.232973061050598","0.149279274945249","0.316666847155947"
"Big worries","1987","Bremen","Rural Area","","","",""
"Big worries","1987","North Rhine-Westphalia","Urban Area","533","0.171113410316335","0.156975841060445","0.185250979572225"
"Big worries","1987","North Rhine-Westphalia","Rural Area","10","","",""
"Big worries","1987","Hesse","Urban Area","127","0.110325278129673","0.0898910914340373","0.130759464825308"
"Big worries","1987","Hesse","Rural Area","27","","",""
"Big worries","1987","Rhineland-Palatinate,Saarland","Urban Area","128","0.189029981110747","0.157959289644085","0.220100672577409"
"Big worries","1987","Rhineland-Palatinate,Saarland","Rural Area","18","","",""
"Big worries","1987","Baden-Württemberg","Urban Area","290","0.152819005708028","0.13561338926622","0.170024622149837"
"Big worries","1987","Baden-Württemberg","Rural Area","34","0.0941333582745094","0.0601713916418092","0.12809532490721"
"Big worries","1987","Bavaria","Urban Area","102","0.0975242734023111","0.078142167471359","0.116906379333263"
"Big worries","1987","Bavaria","Rural Area","139","0.173041010891508","0.146909371357444","0.199172650425572"
"Big worries","1987","Berlin","Urban Area","69","0.138635578562092","0.102889230400912","0.174381926723272"
"Big worries","1987","Berlin","Rural Area","","","",""
"Big worries","1987","Brandenburg","Urban Area","","","",""
"Big worries","1987","Brandenburg","Rural Area","","","",""
"Big worries","1987","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Big worries","1987","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Big worries","1987","Saxony","Urban Area","","","",""
"Big worries","1987","Saxony","Rural Area","","","",""
"Big worries","1987","Saxony-Anhalt","Urban Area","","","",""
"Big worries","1987","Saxony-Anhalt","Rural Area","","","",""
"Big worries","1987","Thuringia","Urban Area","","","",""
"Big worries","1987","Thuringia","Rural Area","","","",""
"Some worries","1987","Schleswig-Holstein","Urban Area","61","0.416039736050502","0.336359891556661","0.495719580544343"
"Some worries","1987","Schleswig-Holstein","Rural Area","91","0.511406041410759","0.436264412785936","0.586547670035583"
"Some worries","1987","Hamburg","Urban Area","98","0.411084854094256","0.345619680473902","0.47655002771461"
"Some worries","1987","Hamburg","Rural Area","","","",""
"Some worries","1987","Lower Saxony","Urban Area","257","0.426690982006272","0.386611575980343","0.466770388032202"
"Some worries","1987","Lower Saxony","Rural Area","235","0.432787508637845","0.389402520800749","0.476172496474941"
"Some worries","1987","Bremen","Urban Area","42","0.424910451446486","0.327040021225512","0.522780881667459"
"Some worries","1987","Bremen","Rural Area","","","",""
"Some worries","1987","North Rhine-Westphalia","Urban Area","1245","0.443123251128919","0.424475477987118","0.46177102427072"
"Some worries","1987","North Rhine-Westphalia","Rural Area","29","","",""
"Some worries","1987","Hesse","Urban Area","379","0.397775488239151","0.365852580797661","0.429698395680641"
"Some worries","1987","Hesse","Rural Area","70","0.473296949052061","0.390591553576561","0.556002344527561"
"Some worries","1987","Rhineland-Palatinate,Saarland","Urban Area","292","0.446903634044116","0.407449681386834","0.486357586701398"
"Some worries","1987","Rhineland-Palatinate,Saarland","Rural Area","77","0.521385604105412","0.440077003517418","0.602694204693407"
"Some worries","1987","Baden-Württemberg","Urban Area","799","0.449068389847924","0.425283642710643","0.472853136985205"
"Some worries","1987","Baden-Württemberg","Rural Area","133","0.472537921752407","0.414474466646998","0.530601376857816"
"Some worries","1987","Bavaria","Urban Area","410","0.442754753147664","0.410303487560828","0.475206018734501"
"Some worries","1987","Bavaria","Rural Area","377","0.457328243986403","0.422914432762206","0.4917420552106"
"Some worries","1987","Berlin","Urban Area","163","0.417144793785125","0.366138399865244","0.468151187705007"
"Some worries","1987","Berlin","Rural Area","","","",""
"Some worries","1987","Brandenburg","Urban Area","","","",""
"Some worries","1987","Brandenburg","Rural Area","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Some worries","1987","Saxony","Urban Area","","","",""
"Some worries","1987","Saxony","Rural Area","","","",""
"Some worries","1987","Saxony-Anhalt","Urban Area","","","",""
"Some worries","1987","Saxony-Anhalt","Rural Area","","","",""
"Some worries","1987","Thuringia","Urban Area","","","",""
"Some worries","1987","Thuringia","Rural Area","","","",""
"No worries","1987","Schleswig-Holstein","Urban Area","58","0.415489679521578","0.33582503256438","0.495154326478777"
"No worries","1987","Schleswig-Holstein","Rural Area","49","0.323038361477996","0.252742022229474","0.393334700726518"
"No worries","1987","Hamburg","Urban Area","75","0.430777539416553","0.364892658717649","0.496662420115457"
"No worries","1987","Hamburg","Rural Area","4","","",""
"No worries","1987","Lower Saxony","Urban Area","234","0.41414033959122","0.374224917753467","0.454055761428974"
"No worries","1987","Lower Saxony","Rural Area","180","0.410471532385845","0.367396745228616","0.453546319543074"
"No worries","1987","Bremen","Urban Area","26","","",""
"No worries","1987","Bremen","Rural Area","","","",""
"No worries","1987","North Rhine-Westphalia","Urban Area","948","0.385763338554746","0.367490184812065","0.404036492297426"
"No worries","1987","North Rhine-Westphalia","Rural Area","29","","",""
"No worries","1987","Hesse","Urban Area","397","0.491899233631176","0.459291755340245","0.524506711922107"
"No worries","1987","Hesse","Rural Area","43","0.3871521475913","0.30646557947145","0.46783871571115"
"No worries","1987","Rhineland-Palatinate,Saarland","Urban Area","190","0.364066384845138","0.325882566500031","0.402250203190244"
"No worries","1987","Rhineland-Palatinate,Saarland","Rural Area","50","0.363111443457498","0.284837758367277","0.441385128547719"
"No worries","1987","Baden-Württemberg","Urban Area","591","0.398112604444048","0.374705158001901","0.421520050886195"
"No worries","1987","Baden-Württemberg","Rural Area","117","0.433328719973083","0.375696777299447","0.49096066264672"
"No worries","1987","Bavaria","Urban Area","388","0.459720973450024","0.427161074418302","0.492280872481747"
"No worries","1987","Bavaria","Rural Area","289","0.369630745122089","0.336285669532363","0.402975820711815"
"No worries","1987","Berlin","Urban Area","127","0.444219627652783","0.392821021557655","0.495618233747912"
"No worries","1987","Berlin","Rural Area","","","",""
"No worries","1987","Brandenburg","Urban Area","","","",""
"No worries","1987","Brandenburg","Rural Area","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","Urban Area","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","Rural Area","","","",""
"No worries","1987","Saxony","Urban Area","","","",""
"No worries","1987","Saxony","Rural Area","","","",""
"No worries","1987","Saxony-Anhalt","Urban Area","","","",""
"No worries","1987","Saxony-Anhalt","Rural Area","","","",""
"No worries","1987","Thuringia","Urban Area","","","",""
"No worries","1987","Thuringia","Rural Area","","","",""
"Big worries","1988","Schleswig-Holstein","Urban Area","20","","",""
"Big worries","1988","Schleswig-Holstein","Rural Area","37","0.195338268705817","0.13676599301295","0.253910544398684"
"Big worries","1988","Hamburg","Urban Area","33","0.133602698670934","0.0860931244074205","0.181112272934447"
"Big worries","1988","Hamburg","Rural Area","","","",""
"Big worries","1988","Lower Saxony","Urban Area","81","0.135441689554192","0.107175503072756","0.163707876035627"
"Big worries","1988","Lower Saxony","Rural Area","83","0.151655105360123","0.119432596074915","0.183877614645331"
"Big worries","1988","Bremen","Urban Area","23","","",""
"Big worries","1988","Bremen","Rural Area","","","",""
"Big worries","1988","North Rhine-Westphalia","Urban Area","533","0.168097044732856","0.153717508139407","0.182476581326305"
"Big worries","1988","North Rhine-Westphalia","Rural Area","14","","",""
"Big worries","1988","Hesse","Urban Area","101","0.100090713328533","0.0798909433566882","0.120290483300378"
"Big worries","1988","Hesse","Rural Area","23","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","Urban Area","140","0.203813812747209","0.171500234553038","0.23612739094138"
"Big worries","1988","Rhineland-Palatinate,Saarland","Rural Area","44","0.353880315462371","0.271996676972151","0.435763953952591"
"Big worries","1988","Baden-Württemberg","Urban Area","265","0.129432265989255","0.113201019615469","0.145663512363041"
"Big worries","1988","Baden-Württemberg","Rural Area","38","0.106563693156349","0.0679268638694069","0.145200522443292"
"Big worries","1988","Bavaria","Urban Area","146","0.13572932770539","0.113009621755778","0.158449033655002"
"Big worries","1988","Bavaria","Rural Area","129","0.165609921207973","0.139111809030771","0.192108033385175"
"Big worries","1988","Berlin","Urban Area","66","0.134641390324218","0.0977012515682027","0.171581529080233"
"Big worries","1988","Berlin","Rural Area","","","",""
"Big worries","1988","Brandenburg","Urban Area","","","",""
"Big worries","1988","Brandenburg","Rural Area","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Big worries","1988","Saxony","Urban Area","","","",""
"Big worries","1988","Saxony","Rural Area","","","",""
"Big worries","1988","Saxony-Anhalt","Urban Area","","","",""
"Big worries","1988","Saxony-Anhalt","Rural Area","","","",""
"Big worries","1988","Thuringia","Urban Area","","","",""
"Big worries","1988","Thuringia","Rural Area","","","",""
"Some worries","1988","Schleswig-Holstein","Urban Area","66","0.426118051857208","0.345349351758328","0.506886751956088"
"Some worries","1988","Schleswig-Holstein","Rural Area","82","0.465331295945284","0.391640156773355","0.539022435117213"
"Some worries","1988","Hamburg","Urban Area","102","0.493958962816168","0.424143233112282","0.563774692520054"
"Some worries","1988","Hamburg","Rural Area","","","",""
"Some worries","1988","Lower Saxony","Urban Area","258","0.430614689186465","0.389712981249811","0.471516397123119"
"Some worries","1988","Lower Saxony","Rural Area","224","0.464322991865821","0.419520082941113","0.50912590079053"
"Some worries","1988","Bremen","Urban Area","40","0.338281275402481","0.244609070100862","0.431953480704101"
"Some worries","1988","Bremen","Rural Area","","","",""
"Some worries","1988","North Rhine-Westphalia","Urban Area","1186","0.447130515387347","0.428011875954113","0.466249154820581"
"Some worries","1988","North Rhine-Westphalia","Rural Area","18","","",""
"Some worries","1988","Hesse","Urban Area","404","0.408387916475328","0.375304898221963","0.441470934728692"
"Some worries","1988","Hesse","Rural Area","61","0.422328859908151","0.339919932163502","0.504737787652799"
"Some worries","1988","Rhineland-Palatinate,Saarland","Urban Area","286","0.484731291991323","0.444642004445156","0.524820579537491"
"Some worries","1988","Rhineland-Palatinate,Saarland","Rural Area","62","0.438369563868372","0.353401062691073","0.523338065045671"
"Some worries","1988","Baden-Württemberg","Urban Area","791","0.455042860926236","0.430963961371767","0.479121760480704"
"Some worries","1988","Baden-Württemberg","Rural Area","113","0.50783086128172","0.445229787490849","0.57043193507259"
"Some worries","1988","Bavaria","Urban Area","377","0.41507314340028","0.382387723599156","0.447758563201404"
"Some worries","1988","Bavaria","Rural Area","374","0.468898323151599","0.433325742769838","0.504470903533359"
"Some worries","1988","Berlin","Urban Area","139","0.377918095802976","0.325445349212244","0.430390842393707"
"Some worries","1988","Berlin","Rural Area","","","",""
"Some worries","1988","Brandenburg","Urban Area","","","",""
"Some worries","1988","Brandenburg","Rural Area","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Some worries","1988","Saxony","Urban Area","","","",""
"Some worries","1988","Saxony","Rural Area","","","",""
"Some worries","1988","Saxony-Anhalt","Urban Area","","","",""
"Some worries","1988","Saxony-Anhalt","Rural Area","","","",""
"Some worries","1988","Thuringia","Urban Area","","","",""
"Some worries","1988","Thuringia","Rural Area","","","",""
"No worries","1988","Schleswig-Holstein","Urban Area","58","0.426360761358067","0.345586148558706","0.507135374157428"
"No worries","1988","Schleswig-Holstein","Rural Area","57","0.339330435348899","0.269379211938568","0.40928165875923"
"No worries","1988","Hamburg","Urban Area","62","0.372438338512898","0.304927986843873","0.439948690181923"
"No worries","1988","Hamburg","Rural Area","4","","",""
"No worries","1988","Lower Saxony","Urban Area","224","0.433943621259343","0.393004323167037","0.47488291935165"
"No worries","1988","Lower Saxony","Rural Area","169","0.384021902774056","0.340329568542762","0.42771423700535"
"No worries","1988","Bremen","Urban Area","35","0.448531953266447","0.350064677284527","0.546999229248368"
"No worries","1988","Bremen","Rural Area","","","",""
"No worries","1988","North Rhine-Westphalia","Urban Area","879","0.384772439879797","0.366063534120944","0.403481345638651"
"No worries","1988","North Rhine-Westphalia","Rural Area","38","0.505173354447443","0.388049372889396","0.62229733600549"
"No worries","1988","Hesse","Urban Area","343","0.491521370196139","0.457873489161693","0.525169251230585"
"No worries","1988","Hesse","Rural Area","54","0.486654389828593","0.40326250369094","0.570046275966247"
"No worries","1988","Rhineland-Palatinate,Saarland","Urban Area","171","0.311454895261468","0.274307813338646","0.348601977184289"
"No worries","1988","Rhineland-Palatinate,Saarland","Rural Area","25","","",""
"No worries","1988","Baden-Württemberg","Urban Area","587","0.41552487308451","0.391695597547384","0.439354148621635"
"No worries","1988","Baden-Württemberg","Rural Area","94","0.385605445561931","0.324657326547485","0.446553564576377"
"No worries","1988","Bavaria","Urban Area","350","0.44919752889433","0.416201810500742","0.482193247287918"
