"plh0033","year","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Female","1256","0.178819651497108","0.169243254903653","0.188396048090563"
"Big worries","1984","Male","1272","0.190802402223955","0.180794729347388","0.200810075100522"
"No worries","1984","Female","2252","0.40562879088577","0.393358114682339","0.4178994670892"
"No worries","1984","Male","2068","0.378403533252059","0.36605129244843","0.390755774055688"
"Some worries","1984","Female","2643","0.415551557617122","0.403235809799328","0.427867305434916"
"Some worries","1984","Male","2582","0.430794064523985","0.418182079248795","0.443406049799176"
"Big worries","1985","Female","1077","0.176736021145477","0.166683422225051","0.186788620065904"
"Big worries","1985","Male","1168","0.198628171617069","0.187973198103344","0.209283145130794"
"No worries","1985","Female","1943","0.380200933502529","0.367407759404123","0.392994107600935"
"No worries","1985","Male","1835","0.375120793857891","0.362190793931076","0.388050793784705"
"Some worries","1985","Female","2511","0.443063045351994","0.429971767401287","0.4561543233027"
"Some worries","1985","Male","2383","0.42625103452504","0.413043900129295","0.439458168920786"
"Big worries","1986","Female","890","0.147955440388977","0.138373032535425","0.15753784824253"
"Big worries","1986","Male","985","0.163554134610295","0.153496288227798","0.173611980992792"
"No worries","1986","Female","2151","0.44917533067909","0.435750999193874","0.462599662164305"
"No worries","1986","Male","2032","0.433768408808368","0.420291778260301","0.447245039356434"
"Some worries","1986","Female","2233","0.402869228931933","0.389632069404978","0.416106388458888"
"Some worries","1986","Male","2178","0.402677456581338","0.389341062309397","0.416013850853279"
"Big worries","1987","Female","894","0.148753377963661","0.13908714788276","0.158419608044561"
"Big worries","1987","Male","895","0.15702543590185","0.147075327263283","0.166975544540417"
"No worries","1987","Female","1938","0.41561356461425","0.402226328316465","0.429000800912036"
"No worries","1987","Male","1857","0.394503316109821","0.381136843983841","0.4078697882358"
"Some worries","1987","Female","2374","0.435633057422089","0.422163999924014","0.449102114920164"
"Some worries","1987","Male","2384","0.448471247988329","0.434869743005538","0.46207275297112"
"Big worries","1988","Female","867","0.152038438811962","0.142070075507159","0.162006802116766"
"Big worries","1988","Male","909","0.156253212603205","0.146087770211136","0.166418654995274"
"No worries","1988","Female","1785","0.401670929321288","0.388060734972385","0.415281123670191"
"No worries","1988","Male","1741","0.40456848382735","0.390827504926099","0.418309462728601"
"Some worries","1988","Female","2332","0.44629063186675","0.432489684640393","0.460091579093106"
"Some worries","1988","Male","2251","0.439178303569445","0.425283942469116","0.453072664669774"
"Big worries","1989","Female","705","0.123333488527639","0.114065987106767","0.13260098994851"
"Big worries","1989","Male","765","0.128776864069456","0.119222215600264","0.138331512538648"
"No worries","1989","Female","1896","0.438102604542724","0.424118927926878","0.452086281158571"
"No worries","1989","Male","1935","0.458173901230489","0.443961213162247","0.47238658929873"
"Some worries","1989","Female","2235","0.438563906929637","0.424578614467116","0.452549199392158"
"Some worries","1989","Male","2021","0.413049234700055","0.399003875892027","0.427094593508084"
"Big worries","1990","Female","1426","0.156215424514009","0.147750788397334","0.164680060630684"
"Big worries","1990","Male","1336","0.157686545393242","0.148996834656754","0.166376256129729"
"No worries","1990","Female","2190","0.386410115511625","0.375057553457181","0.397762677566069"
"No worries","1990","Male","2246","0.409362916733685","0.397638648764032","0.421087184703339"
"Some worries","1990","Female","3451","0.457374459974366","0.445759529466684","0.468989390482049"
"Some worries","1990","Male","3175","0.432950537873073","0.421136435094914","0.444764640651232"
"Big worries","1991","Female","1452","0.162912779602867","0.154217656339063","0.171607902866671"
"Big worries","1991","Male","1366","0.164283531980283","0.155356415420174","0.173210648540393"
"No worries","1991","Female","2167","0.386545518825321","0.375079720372217","0.398011317278425"
"No worries","1991","Male","2220","0.402284281998608","0.390470238108158","0.414098325889059"
"Some worries","1991","Female","3310","0.450541701571812","0.438826556356835","0.462256846786788"
"Some worries","1991","Male","3032","0.433432186021108","0.421493095683954","0.445371276358263"
"Big worries","1992","Female","1453","0.174970235339966","0.165949705295014","0.183990765384917"
"Big worries","1992","Male","1286","0.161354152097229","0.152372635051339","0.17033566914312"
"No worries","1992","Female","1885","0.330845640674111","0.319674667084872","0.34201661426335"
"No worries","1992","Male","1970","0.356018026338246","0.344327254771213","0.367708797905279"
"Some worries","1992","Female","3477","0.494184123985923","0.48231398555516","0.506054262416686"
"Some worries","1992","Male","3188","0.482627821564525","0.470427310098111","0.494828333030938"
"Big worries","1993","Female","1370","0.167833592145648","0.158900973900229","0.176766210391067"
"Big worries","1993","Male","1318","0.174082123227324","0.164758082023123","0.183406164431525"
"No worries","1993","Female","1876","0.333946648163275","0.322673965220965","0.345219331105584"
"No worries","1993","Male","1772","0.321149958611638","0.309668435008516","0.33263148221476"
"Some worries","1993","Female","3478","0.498219759691077","0.486268835537131","0.510170683845023"
"Some worries","1993","Male","3263","0.504767918161038","0.492473473368506","0.517062362953569"
"Big worries","1994","Female","1455","0.185994897547721","0.176649287360502","0.19534050773494"
"Big worries","1994","Male","1357","0.192812267340011","0.182997910923953","0.202626623756068"
"No worries","1994","Female","1665","0.300756484745508","0.289741971554928","0.311770997936087"
"No worries","1994","Male","1574","0.29900357774274","0.287614113079456","0.310393042406023"
"Some worries","1994","Female","3539","0.513248617706771","0.501243647833338","0.525253587580205"
"Some worries","1994","Male","3276","0.50818415491725","0.495747057489756","0.520621252344744"
"Big worries","1995","Female","1388","0.1719349994296","0.163004096346086","0.180865902513115"
"Big worries","1995","Male","1328","0.178423273758173","0.169034357767907","0.187812189748438"
"No worries","1995","Female","1932","0.338045727873402","0.326849216208993","0.349242239537811"
"No worries","1995","Male","1779","0.328882820305486","0.317361946768436","0.340403693842535"
"Some worries","1995","Female","3537","0.490019272696998","0.478187100567686","0.50185144482631"
"Some worries","1995","Male","3281","0.492693905936341","0.480433939753472","0.504953872119211"
"Big worries","1996","Female","1312","0.164207223962691","0.155387098063963","0.173027349861418"
"Big worries","1996","Male","1282","0.171239437041815","0.161932620441663","0.180546253641967"
"No worries","1996","Female","1772","0.308689681803738","0.297691347298471","0.319688016309005"
"No worries","1996","Male","1634","0.306700504224379","0.295308440414584","0.318092568034173"
"Some worries","1996","Female","3693","0.527103094233571","0.515216419818733","0.53898976864841"
"Some worries","1996","Male","3378","0.522060058733806","0.509719591062886","0.534400526404727"
"Big worries","1997","Female","1464","0.192784835048115","0.183297816588378","0.202271853507851"
"Big worries","1997","Male","1412","0.205295311537414","0.195259775062815","0.215330848012013"
"No worries","1997","Female","1423","0.26100053463599","0.250438650086494","0.271562419185487"
"No worries","1997","Male","1339","0.255881833928002","0.245040346478393","0.266723321377611"
"Some worries","1997","Female","3755","0.546214630315895","0.534241559131113","0.558187701500678"
"Some worries","1997","Male","3472","0.538822854534584","0.526437595815395","0.551208113253772"
"Big worries","1998","Female","1847","0.228918760597518","0.219322943478002","0.238514577717033"
"Big worries","1998","Male","1756","0.234936879499598","0.224924039387138","0.244949719612058"
"No worries","1998","Female","1682","0.259116689562968","0.249109461434287","0.269123917691649"
"No worries","1998","Male","1604","0.269577441950639","0.259097426760322","0.280057457140955"
"Some worries","1998","Female","3835","0.511964549839514","0.500547948634237","0.523381151044792"
"Some worries","1998","Male","3527","0.495485678549764","0.483677433640176","0.507293923459351"
"Big worries","1999","Female","1371","0.171968697109917","0.163184467466427","0.180752926753406"
"Big worries","1999","Male","1242","0.16991792190372","0.160873765965351","0.178962077842088"
"No worries","1999","Female","1982","0.32530332126059","0.314397606420796","0.336209036100384"
"No worries","1999","Male","1930","0.334765058730362","0.323400684771349","0.346129432689375"
"Some worries","1999","Female","3736","0.502727981629493","0.491088888501004","0.514367074757982"
"Some worries","1999","Male","3452","0.495317019365918","0.483276675669475","0.507357363062362"
"Big worries","2000","Female","2255","0.16952596693891","0.162944050643176","0.176107883234644"
"Big worries","2000","Male","2029","0.164417233469222","0.157658441028349","0.171176025910095"
"No worries","2000","Female","4223","0.366275199486076","0.357823864436173","0.374726534535978"
