"plh0033","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1987","Full Time","Male","530","0.141015282787942","0.129383191201927","0.152647374373956"
"Big worries","1987","Not Working","Female","437","0.137570775184326","0.124330828334233","0.150810722034419"
"Big worries","1987","Not Working","Male","211","0.153222822866747","0.13201361187728","0.174432033856214"
"Big worries","1987","Part Time","Female","214","0.165152782608799","0.14415260165365","0.186152963563947"
"Big worries","1987","Part Time","Male","154","0.255143926937843","0.219937719551504","0.290350134324181"
"No worries","1987","Full Time","Female","481","0.36071160504815","0.335602085855935","0.385821124240365"
"No worries","1987","Full Time","Male","1214","0.371062165941825","0.354916379601269","0.387207952282382"
"No worries","1987","Not Working","Female","1089","0.478998294348236","0.459796227686322","0.498200361010151"
"No worries","1987","Not Working","Male","493","0.508772173081755","0.479335998766801","0.538208347396708"
"No worries","1987","Part Time","Female","368","0.313836184146291","0.287591460698116","0.340080907594467"
"No worries","1987","Part Time","Male","150","0.25674621764643","0.221467642619301","0.292024792673559"
"Some worries","1987","Full Time","Female","681","0.479434886157816","0.453312534288429","0.505557238027202"
"Some worries","1987","Full Time","Male","1695","0.487922551270233","0.471216443682638","0.504628658857827"
"Some worries","1987","Not Working","Female","1074","0.383430930467438","0.364741509086932","0.402120351847943"
"Some worries","1987","Not Working","Male","404","0.338005004051498","0.310152315104431","0.365857692998565"
"Some worries","1987","Part Time","Female","619","0.52101103324491","0.492758148204394","0.549263918285425"
"Some worries","1987","Part Time","Male","285","0.488109855415727","0.447741819832053","0.528477890999402"
"Big worries","1988","Full Time","Female","198","0.132169614980894","0.113899370292574","0.150439859669215"
"Big worries","1988","Full Time","Male","539","0.144887893108987","0.132764135495792","0.157011650722183"
"Big worries","1988","Not Working","Female","445","0.159059153895035","0.144532664681395","0.173585643108675"
"Big worries","1988","Not Working","Male","203","0.153436876983978","0.131841999198343","0.175031754769614"
"Big worries","1988","Part Time","Female","224","0.155406502372502","0.13515157877037","0.175661425974635"
"Big worries","1988","Part Time","Male","167","0.226631071586715","0.192935422227428","0.260326720946003"
"No worries","1988","Full Time","Female","414","0.34913257174665","0.32341662140954","0.374848522083759"
"No worries","1988","Full Time","Male","1092","0.374741660796196","0.358068981220111","0.391414340372282"
"No worries","1988","Not Working","Female","1010","0.468642286143139","0.44882186675883","0.488462705527448"
"No worries","1988","Not Working","Male","469","0.495300034405758","0.465342434327963","0.525257634483553"
"No worries","1988","Part Time","Female","361","0.296985793265968","0.271439844450649","0.322531742081286"
"No worries","1988","Part Time","Male","180","0.350122068569584","0.311729569546313","0.388514567592855"
"Some worries","1988","Full Time","Female","708","0.518697813272456","0.491743563318184","0.545652063226728"
"Some worries","1988","Full Time","Male","1607","0.480370446094816","0.463161878154181","0.497579014035451"
"Some worries","1988","Not Working","Female","980","0.372298559961827","0.353097692539176","0.391499427384477"
"Some worries","1988","Not Working","Male","398","0.351263088610264","0.322660406167322","0.379865771053205"
"Some worries","1988","Part Time","Female","644","0.54760770436153","0.519780823765564","0.575434584957496"
"Some worries","1988","Part Time","Male","246","0.423246859843701","0.383480796447668","0.463012923239734"
"Big worries","1989","Full Time","Female","185","0.120357586937293","0.102981414820963","0.137733759053624"
"Big worries","1989","Full Time","Male","457","0.118669775535457","0.107385133122252","0.129954417948663"
"Big worries","1989","Not Working","Female","360","0.12304908995505","0.109670644322358","0.136427535587743"
"Big worries","1989","Not Working","Male","201","0.140229810134528","0.119217601155184","0.161242019113871"
"Big worries","1989","Part Time","Female","160","0.127291150772548","0.108217541525335","0.146364760019761"
"Big worries","1989","Part Time","Male","107","0.159903862640831","0.128310431745496","0.191497293536165"
"No worries","1989","Full Time","Female","467","0.381867902964312","0.35592243436046","0.407813371568163"
"No worries","1989","Full Time","Male","1266","0.442776364250414","0.425444096519055","0.460108631981773"
"No worries","1989","Not Working","Female","1022","0.497492845919896","0.477129771054271","0.517855920785522"
"No worries","1989","Not Working","Male","480","0.514778256059833","0.484534162612906","0.54502234950676"
"No worries","1989","Part Time","Female","407","0.357366449922299","0.329942016028735","0.384790883815864"
"No worries","1989","Part Time","Male","189","0.401083154225544","0.358835432426684","0.443330876024404"
"Some worries","1989","Full Time","Female","695","0.497774510098395","0.471073358317228","0.524475661879562"
"Some worries","1989","Full Time","Male","1432","0.438553860214129","0.421239201791283","0.455868518636974"
"Some worries","1989","Not Working","Female","934","0.379458064125053","0.359695364265436","0.399220763984671"
"Some worries","1989","Not Working","Male","368","0.344991933805639","0.316225359835328","0.37375850777595"
"Some worries","1989","Part Time","Female","606","0.515342399305153","0.486742497863325","0.543942300746982"
"Some worries","1989","Part Time","Male","221","0.439012983133625","0.396235236227389","0.481790730039861"
"Big worries","1990","Full Time","Female","194","0.116565030435322","0.099174386915707","0.133955673954937"
"Big worries","1990","Full Time","Male","420","0.114387448869277","0.103161565812756","0.125613331925799"
"Big worries","1990","Not Working","Female","334","0.11851673660893","0.105107690826924","0.131925782390936"
"Big worries","1990","Not Working","Male","181","0.128456215606646","0.108284967836376","0.148627463376917"
"Big worries","1990","Part Time","Female","181","0.13377910030836","0.114510642166384","0.153047558450337"
"Big worries","1990","Part Time","Male","135","0.22687452291844","0.19034699688015","0.263402048956731"
"No worries","1990","Full Time","Female","462","0.37809573951022","0.351816857990087","0.404374621030352"
"No worries","1990","Full Time","Male","1295","0.463766730279087","0.446177934031723","0.481355526526452"
"No worries","1990","Not Working","Female","1017","0.509216386231886","0.488476937508447","0.529955834955325"
"No worries","1990","Not Working","Male","521","0.551651422144661","0.521670094074902","0.581632750214421"
"No worries","1990","Part Time","Female","435","0.387959383735177","0.360377637924878","0.415541129545476"
"No worries","1990","Part Time","Male","167","0.35383644356206","0.31213271236265","0.39554017476147"
"Some worries","1990","Full Time","Female","652","0.505339230054458","0.478244211000478","0.532434249108439"
"Some worries","1990","Full Time","Male","1373","0.421845820851635","0.404427425032915","0.439264216670355"
"Some worries","1990","Not Working","Female","881","0.372266877159184","0.352212198086518","0.39232155623185"
"Some worries","1990","Not Working","Male","355","0.319892362248692","0.291773265960165","0.348011458537219"
"Some worries","1990","Part Time","Female","583","0.478261515956462","0.449986838883882","0.506536193029043"
"Some worries","1990","Part Time","Male","203","0.4192890335195","0.376252313227512","0.462325753811487"
"Big worries","1991","Full Time","Female","153","0.096552015949197","0.0807089325726046","0.112395099325789"
"Big worries","1991","Full Time","Male","349","0.0974978276022514","0.0869928243756546","0.108002830828848"
"Big worries","1991","Not Working","Female","295","0.11134357726438","0.0981542726833758","0.124532881845385"
"Big worries","1991","Not Working","Male","168","0.120890369156821","0.1009621310083","0.140818607305343"
"Big worries","1991","Part Time","Female","143","0.104699132138824","0.087540174339699","0.121858089937949"
"Big worries","1991","Part Time","Male","92","0.151648967057871","0.121141345161533","0.182156588954208"
"No worries","1991","Full Time","Female","509","0.422886166679824","0.396385918585415","0.449386414774233"
"No worries","1991","Full Time","Male","1298","0.456944124274337","0.439302913059089","0.474585335489586"
"No worries","1991","Not Working","Female","997","0.505454375943998","0.484490743700025","0.52641800818797"
"No worries","1991","Not Working","Male","510","0.555527378077889","0.525151644516484","0.585903111639293"
"No worries","1991","Part Time","Female","463","0.395499382089231","0.368095875345807","0.422902888832655"
"No worries","1991","Part Time","Male","200","0.402897485245434","0.361179573699032","0.444615396791835"
"Some worries","1991","Full Time","Female","673","0.480561817370979","0.453760939233096","0.507362695508861"
"Some worries","1991","Full Time","Male","1416","0.445558048123411","0.427956341388168","0.463159754858654"
"Some worries","1991","Not Working","Female","893","0.383202046791622","0.362817186358657","0.403586907224586"
"Some worries","1991","Not Working","Male","350","0.32358225276529","0.294983217869893","0.352181287660687"
"Some worries","1991","Part Time","Female","617","0.499801485771945","0.471779117738313","0.527823853805578"
"Some worries","1991","Part Time","Male","239","0.445453547696696","0.403179775072272","0.487727320321119"
"Big worries","1992","Full Time","Female","525","0.192766554367313","0.176419838460225","0.209113270274402"
"Big worries","1992","Full Time","Male","820","0.154703422751972","0.143919898136352","0.165486947367593"
"Big worries","1992","Not Working","Female","546","0.159900838454011","0.146463674231556","0.173338002676466"
"Big worries","1992","Not Working","Male","274","0.153957213407828","0.134776055473122","0.173138371342533"
"Big worries","1992","Part Time","Female","382","0.185973685375228","0.167585924875176","0.204361445875281"
"Big worries","1992","Part Time","Male","192","0.213874295342502","0.184798827864733","0.242949762820271"
"No worries","1992","Full Time","Female","494","0.257411769228067","0.239294058151274","0.27552948030486"
"No worries","1992","Full Time","Male","1267","0.336703886942819","0.322611517866245","0.350796256019393"
"No worries","1992","Not Working","Female","1004","0.401441091300216","0.383469714888688","0.419412467711745"
"No worries","1992","Not Working","Male","510","0.436894343442773","0.410533348806908","0.463255338078638"
"No worries","1992","Part Time","Female","387","0.267685765084643","0.246761739415029","0.288609790754256"
"No worries","1992","Part Time","Male","193","0.280608374687285","0.248749207809089","0.312467541565481"
"Some worries","1992","Full Time","Female","1218","0.549821676404619","0.529205015987821","0.570438336821418"
"Some worries","1992","Full Time","Male","2233","0.508592690305208","0.493684941002568","0.523500439607849"
"Some worries","1992","Not Working","Female","1308","0.438658070245772","0.420465511653669","0.456850628837876"
"Some worries","1992","Not Working","Male","576","0.409148443149399","0.383017307739925","0.435279578558874"
"Some worries","1992","Part Time","Female","951","0.546340549540129","0.52281279035695","0.569868308723308"
"Some worries","1992","Part Time","Male","379","0.505517329970213","0.470064984409561","0.540969675530866"
"Big worries","1993","Full Time","Female","415","0.17037332081292","0.154293522663105","0.186453118962735"
"Big worries","1993","Full Time","Male","812","0.164853610078928","0.153538702039418","0.176168518118438"
"Big worries","1993","Not Working","Female","596","0.164682538098816","0.151275773565994","0.178089302631637"
"Big worries","1993","Not Working","Male","314","0.171496376031552","0.152128086253491","0.190864665809614"
"Big worries","1993","Part Time","Female","359","0.171702061840014","0.153690221330406","0.189713902349622"
"Big worries","1993","Part Time","Male","192","0.228801538130479","0.19907372541689","0.258529350844068"
"No worries","1993","Full Time","Female","496","0.272780535627092","0.253731285700374","0.29182978555381"
"No worries","1993","Full Time","Male","1104","0.305139171892573","0.291097513929783","0.319180829855362"
"No worries","1993","Not Working","Female","956","0.380749120299441","0.36319709661678","0.398301143982102"
"No worries","1993","Not Working","Male","495","0.390120973334343","0.365057682530328","0.415184264138357"
"No worries","1993","Part Time","Female","424","0.302593711961273","0.280653039897107","0.324534384025438"
"No worries","1993","Part Time","Male","173","0.243645583244215","0.213265262533058","0.274025903955373"
"Some worries","1993","Full Time","Female","1189","0.556846143559988","0.535599843127821","0.578092443992155"
"Some worries","1993","Full Time","Male","2215","0.530007218028499","0.514787486918869","0.545226949138129"
"Some worries","1993","Not Working","Female","1388","0.454568341601743","0.43656951513329","0.472567168070197"
"Some worries","1993","Not Working","Male","646","0.438382650634105","0.41288715076652","0.46387815050169"
"Some worries","1993","Part Time","Female","901","0.525704226198713","0.501855103437624","0.549553348959802"
"Some worries","1993","Part Time","Male","402","0.527552878625306","0.492221546589053","0.562884210661558"
"Big worries","1994","Full Time","Female","394","0.187786778913585","0.170704973497556","0.204868584329613"
"Big worries","1994","Full Time","Male","789","0.178597758581812","0.166660879598644","0.190534637564981"
"Big worries","1994","Not Working","Female","641","0.17165251399093","0.158192801094035","0.185112226887825"
"Big worries","1994","Not Working","Male","350","0.186299125415684","0.166764340959313","0.205833909872054"
"Big worries","1994","Part Time","Female","420","0.21598128155362","0.196041164011584","0.235921399095656"
"Big worries","1994","Part Time","Male","218","0.283729975260477","0.250937758268951","0.316522192252002"
"No worries","1994","Full Time","Female","418","0.252335219802239","0.233337186959631","0.271333252644848"
"No worries","1994","Full Time","Male","978","0.294157975399862","0.279956975742563","0.308358975057161"
"No worries","1994","Not Working","Female","913","0.349843698512898","0.332820139964445","0.36686725706135"
"No worries","1994","Not Working","Male","459","0.338117435567247","0.314382116299012","0.361852754835482"
"No worries","1994","Part Time","Female","334","0.24471401302663","0.223881504202567","0.265546521850693"
"No worries","1994","Part Time","Male","137","0.225018074686413","0.194641816902174","0.255394332470652"
"Some worries","1994","Full Time","Female","1196","0.559878001284176","0.53816601895648","0.581589983611872"
"Some worries","1994","Full Time","Male","2188","0.527244266018326","0.511684638998941","0.542803893037711"
"Some worries","1994","Not Working","Female","1461","0.478503787496173","0.46067291058898","0.496334664403365"
"Some worries","1994","Not Working","Male","717","0.47558343901707","0.450526824894536","0.500640053139603"
"Some worries","1994","Part Time","Female","882","0.53930470541975","0.515151185253236","0.563458225586264"
"Some worries","1994","Part Time","Male","371","0.49125195005311","0.454886974233816","0.527616925872405"
"Big worries","1995","Full Time","Female","364","0.155295058899999","0.139256615744878","0.171333502055119"
"Big worries","1995","Full Time","Male","723","0.160022614830154","0.148549973534622","0.171495256125686"
"Big worries","1995","Not Working","Female","638","0.170654667438547","0.157537763513909","0.183771571363185"
"Big worries","1995","Not Working","Male","368","0.181086420317221","0.162293560004972","0.199879280629469"
"Big worries","1995","Part Time","Female","386","0.192110021210502","0.173588599275044","0.210631443145959"
"Big worries","1995","Part Time","Male","237","0.249930827084552","0.220857892894803","0.279003761274302"
"No worries","1995","Full Time","Female","462","0.278036788718179","0.258196885971982","0.297876691464376"
"No worries","1995","Full Time","Male","1044","0.308891142588962","0.29443292041698","0.323349364760944"
"No worries","1995","Not Working","Female","1061","0.394411033190134","0.377371093455402","0.411450972924866"
"No worries","1995","Not Working","Male","550","0.40622815267804","0.382260488141178","0.430195817214902"
"No worries","1995","Part Time","Female","409","0.271324844136623","0.250420576003357","0.292229112269888"
"No worries","1995","Part Time","Male","185","0.242029532545302","0.213269550075857","0.270789515014748"
"Some worries","1995","Full Time","Female","1133","0.566668152381822","0.544724668499862","0.588611636263783"
"Some worries","1995","Full Time","Male","2156","0.531086242580884","0.515470309112519","0.54670217604925"
"Some worries","1995","Not Working","Female","1461","0.434934299371319","0.417649439942843","0.452219158799794"
"Some worries","1995","Not Working","Male","695","0.412685427004739","0.388659737376576","0.436711116632903"
"Some worries","1995","Part Time","Female","943","0.536565134652876","0.513121292884794","0.560008976420957"
"Some worries","1995","Part Time","Male","430","0.508039640370146","0.474470350921832","0.54160892981846"
"Big worries","1996","Full Time","Female","332","0.169326706993519","0.152498542021333","0.186154871965706"
"Big worries","1996","Full Time","Male","721","0.163906276577305","0.15218079518656","0.175631757968049"
"Big worries","1996","Not Working","Female","615","0.155619323325923","0.142786158983305","0.168452487668542"
"Big worries","1996","Not Working","Male","317","0.157885129167241","0.139900010499514","0.175870247834967"
"Big worries","1996","Part Time","Female","365","0.178095830494555","0.16044084796037","0.19575081302874"
"Big worries","1996","Part Time","Male","244","0.230797296379491","0.20305342964927","0.258541163109712"
"No worries","1996","Full Time","Female","425","0.265712721847142","0.245892975966148","0.285532467728136"
"No worries","1996","Full Time","Male","965","0.292838408926619","0.278424600045683","0.307252217807556"
"No worries","1996","Not Working","Female","951","0.352547325794202","0.335633354917776","0.369461296670629"
"No worries","1996","Not Working","Male","496","0.374691388650098","0.350816514730455","0.398566262569741"
"No worries","1996","Part Time","Female","396","0.254781450085925","0.23467406685387","0.274888833317979"
"No worries","1996","Part Time","Male","173","0.215714298172194","0.188630607498208","0.24279798884618"
"Some worries","1996","Full Time","Female","1151","0.564960571159339","0.542715577540313","0.587205564778365"
"Some worries","1996","Full Time","Male","2143","0.543255314496076","0.527477597894369","0.559033031097783"
"Some worries","1996","Not Working","Female","1499","0.491833350879874","0.474134506185156","0.509532195574592"
"Some worries","1996","Not Working","Male","766","0.467423482182661","0.442813953506834","0.492033010858489"
"Some worries","1996","Part Time","Female","1043","0.567122719419521","0.544258796693832","0.589986642145209"
"Some worries","1996","Part Time","Male","469","0.553488405448315","0.520754195446666","0.586222615449964"
"Big worries","1997","Full Time","Female","388","0.181640847568191","0.164277364995788","0.199004330140594"
"Big worries","1997","Full Time","Male","763","0.183696180056267","0.171217119206264","0.196175240906269"
"Big worries","1997","Not Working","Female","697","0.194598395828539","0.18061024791566","0.208586543741418"
"Big worries","1997","Not Working","Male","382","0.202620696221208","0.183208455296328","0.222032937146089"
"Big worries","1997","Part Time","Female","379","0.200206751045702","0.181020589714072","0.219392912377332"
"Big worries","1997","Part Time","Male","267","0.296684484741819","0.266452211018264","0.326916758465373"
"No worries","1997","Full Time","Female","305","0.192957053874875","0.175185035383037","0.210729072366712"
"No worries","1997","Full Time","Male","740","0.236411572764639","0.222719475980939","0.250103669548338"
"No worries","1997","Not Working","Female","806","0.306160299529265","0.289875277405777","0.322445321652753"
"No worries","1997","Not Working","Male","462","0.329183935518559","0.306489345833021","0.351878525204097"
"No worries","1997","Part Time","Female","312","0.226864850413549","0.206784504873463","0.246945195953635"
"No worries","1997","Part Time","Male","137","0.172231225744994","0.14724165706141","0.197220794428579"
"Some worries","1997","Full Time","Female","1201","0.625402098556935","0.603603908200424","0.647200288913445"
"Some worries","1997","Full Time","Male","2196","0.579892247179095","0.563986285758738","0.595798208599452"
"Some worries","1997","Not Working","Female","1574","0.499241304642196","0.481574669201733","0.516907940082659"
"Some worries","1997","Not Working","Male","803","0.468195368260233","0.444096818612602","0.492293917907863"
"Some worries","1997","Part Time","Female","980","0.572928398540749","0.549211363913971","0.596645433167528"
"Some worries","1997","Part Time","Male","473","0.531084289513187","0.498056659314557","0.564111919711817"
"Big worries","1998","Full Time","Female","508","0.239691119060024","0.221102403854832","0.258279834265216"
"Big worries","1998","Full Time","Male","930","0.215525274829753","0.202713666666252","0.228336882993254"
"Big worries","1998","Not Working","Female","822","0.206527969299515","0.19305886851995","0.219997070079081"
"Big worries","1998","Not Working","Male","471","0.212592296467523","0.194300978866124","0.230883614068923"
"Big worries","1998","Part Time","Female","517","0.269482659522841","0.249362087097781","0.289603231947902"
"Big worries","1998","Part Time","Male","355","0.363842774416181","0.334142741238844","0.393542807593517"
"No worries","1998","Full Time","Female","374","0.199165333698495","0.181775049602908","0.216555617794082"
"No worries","1998","Full Time","Male","854","0.247166535828896","0.233726223561101","0.260606848096692"
"No worries","1998","Not Working","Female","956","0.307040693388168","0.291693280089774","0.322388106686563"
"No worries","1998","Not Working","Male","569","0.341327206287571","0.320129361147195","0.362525051427948"
"No worries","1998","Part Time","Female","352","0.208942376966934","0.190505940523758","0.22737881341011"
"No worries","1998","Part Time","Male","181","0.191206957144102","0.166930328586013","0.215483585702191"
"Some worries","1998","Full Time","Female","1144","0.561143547241482","0.539534948682552","0.582752145800412"
"Some worries","1998","Full Time","Male","2173","0.53730818934135","0.521772779952959","0.552843598729742"
"Some worries","1998","Not Working","Female","1692","0.486431337312316","0.469801293846078","0.503061380778554"
"Some worries","1998","Not Working","Male","882","0.446080497244905","0.423857565846275","0.468303428643535"
"Some worries","1998","Part Time","Female","999","0.521574963510225","0.498922002756148","0.544227924264301"
"Some worries","1998","Part Time","Male","472","0.444950268439717","0.414271387782147","0.475629149097287"
"Big worries","1999","Full Time","Female","353","0.174036854911011","0.157230417673243","0.190843292148778"
"Big worries","1999","Full Time","Male","682","0.157859740215006","0.146397520538713","0.169321959891299"
"Big worries","1999","Not Working","Female","627","0.165540934013708","0.152649422195646","0.178432445831771"
"Big worries","1999","Not Working","Male","328","0.161520731086189","0.144229187354793","0.178812274817584"
"Big worries","1999","Part Time","Female","391","0.183007810107982","0.165805804382422","0.200209815833543"
"Big worries","1999","Part Time","Male","232","0.231474984739164","0.205294267025974","0.257655702452354"
"No worries","1999","Full Time","Female","434","0.246611497155751","0.22750456928206","0.265718425029442"
"No worries","1999","Full Time","Male","1062","0.311230107410628","0.296674889910394","0.325785324910861"
"No worries","1999","Not Working","Female","1080","0.386689479947995","0.369797909944828","0.403581049951162"
"No worries","1999","Not Working","Male","633","0.420999324103937","0.397801155448062","0.444197492759813"
"No worries","1999","Part Time","Female","468","0.274545574211198","0.254691592652523","0.294399555769874"
"No worries","1999","Part Time","Male","235","0.248134186940438","0.221323127048121","0.274945246832754"
"Some worries","1999","Full Time","Female","1168","0.579351647933238","0.557468720035346","0.601234575831131"
"Some worries","1999","Full Time","Male","2143","0.530910152374366","0.515221727127668","0.546598577621064"
"Some worries","1999","Not Working","Female","1486","0.447769586038296","0.430521691487761","0.465017480588832"
"Some worries","1999","Not Working","Male","779","0.417479944809874","0.394308841339081","0.440651048280666"
"Some worries","1999","Part Time","Female","1082","0.54244661568082","0.520283301072629","0.56460993028901"
"Some worries","1999","Part Time","Male","530","0.520390828320398","0.489380306909862","0.551401349730934"
"Big worries","2000","Full Time","Female","621","0.1818931271229","0.168713676262207","0.195072577983592"
"Big worries","2000","Full Time","Male","1089","0.154425179373634","0.14579446760192","0.163055891145348"
"Big worries","2000","Not Working","Female","991","0.157608732541023","0.148146139406033","0.167071325676013"
"Big worries","2000","Not Working","Male","545","0.14543050815436","0.133317813489059","0.157543202819662"
"Big worries","2000","Part Time","Female","643","0.180523369313407","0.167773745202137","0.193272993424677"
"Big worries","2000","Part Time","Male","395","0.247288926574406","0.225907031012866","0.268670822135945"
"No worries","2000","Full Time","Female","949","0.305675252885651","0.289935583261079","0.321414922510224"
"No worries","2000","Full Time","Male","2168","0.331612413293878","0.320367888345003","0.342856938242753"
"No worries","2000","Not Working","Female","2244","0.427676151886435","0.414827974055532","0.440524329717337"
"No worries","2000","Not Working","Male","1407","0.462810339103287","0.445678473229444","0.479942204977129"
"No worries","2000","Part Time","Female","1030","0.307131704171528","0.29184020559976","0.322423202743296"
"No worries","2000","Part Time","Male","433","0.301490861729632","0.278747595285192","0.324234128174072"
"Some worries","2000","Full Time","Female","1721","0.512431619991449","0.495354293698829","0.529508946284069"
"Some worries","2000","Full Time","Male","3477","0.513962407332488","0.502024941463453","0.525899873201523"
"Some worries","2000","Not Working","Female","2461","0.414715115572542","0.401920663634707","0.427509567510378"
"Some worries","2000","Not Working","Male","1302","0.391759152742353","0.374987082066144","0.408531223418562"
"Some worries","2000","Part Time","Female","1823","0.512344926515066","0.495775786325365","0.528914066704767"
"Some worries","2000","Part Time","Male","736","0.451220211695963","0.426558509843888","0.475881913548037"
"Big worries","2001","Full Time","Female","498","0.171956272509942","0.158408259469073","0.185504285550811"
"Big worries","2001","Full Time","Male","967","0.159279361690472","0.150062212333557","0.168496511047388"
"Big worries","2001","Not Working","Female","826","0.150092572830747","0.140218365039203","0.159966780622292"
"Big worries","2001","Not Working","Male","513","0.155932069014962","0.142986627804321","0.168877510225603"
"Big worries","2001","Part Time","Female","619","0.18101675301287","0.168021007379777","0.194012498645963"
"Big worries","2001","Part Time","Male","337","0.215904261918288","0.194608721304512","0.237199802532065"
"No worries","2001","Full Time","Female","881","0.309416924475654","0.292820292765304","0.326013556186004"
"No worries","2001","Full Time","Male","1942","0.333688735911186","0.321811910614543","0.345565561207829"
"No worries","2001","Not Working","Female","2013","0.434716271472641","0.421011460830976","0.448421082114307"
"No worries","2001","Not Working","Male","1319","0.45956626207242","0.441783233275867","0.477349290868973"
"No worries","2001","Part Time","Female","996","0.313440875960819","0.297783423716474","0.329098328205165"
