"plh0033","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Full Time","(0) in school","","","",""
"Big worries","1984","Full Time","(1a) inadequately completed","160","0.272749185389397","0.236627707847038","0.308870662931756"
"Big worries","1984","Full Time","(1b) general elementary school","261","0.253370555550175","0.226730891663449","0.280010219436902"
"Big worries","1984","Full Time","(1c) basic vocational qualification","455","0.195813605945348","0.179500067670225","0.212127144220472"
"Big worries","1984","Full Time","(2b) intermediate general qualification","20","","",""
"Big worries","1984","Full Time","(2a) intermediate vocational","94","0.130270725974581","0.106402679626791","0.154138772322371"
"Big worries","1984","Full Time","(2c_gen) general maturity certificate","22","","",""
"Big worries","1984","Full Time","(2c_voc) vocational maturity certificate","42","0.113272735615688","0.0738288240719457","0.15271664715943"
"Big worries","1984","Full Time","(3a) lower tertiary education","16","","",""
"Big worries","1984","Full Time","(3b) higher tertiary education","23","","",""
"Big worries","1984","Part Time","(0) in school","2","","",""
"Big worries","1984","Part Time","(1a) inadequately completed","45","0.369354836283402","0.282640872223807","0.456068800342997"
"Big worries","1984","Part Time","(1b) general elementary school","125","0.245979099254988","0.206055000147425","0.285903198362551"
"Big worries","1984","Part Time","(1c) basic vocational qualification","156","0.256313691900376","0.221552666827387","0.291074716973366"
"Big worries","1984","Part Time","(2b) intermediate general qualification","21","","",""
"Big worries","1984","Part Time","(2a) intermediate vocational","33","0.136341829953672","0.0921858425485186","0.180497817358826"
"Big worries","1984","Part Time","(2c_gen) general maturity certificate","27","","",""
"Big worries","1984","Part Time","(2c_voc) vocational maturity certificate","15","","",""
"Big worries","1984","Part Time","(3a) lower tertiary education","7","","",""
"Big worries","1984","Part Time","(3b) higher tertiary education","13","","",""
"Big worries","1984","Not Working","(0) in school","31","0.173955141283438","0.117631085803331","0.230279196763545"
"Big worries","1984","Not Working","(1a) inadequately completed","139","0.328084744304103","0.281782737725996","0.374386750882211"
"Big worries","1984","Not Working","(1b) general elementary school","338","0.191955093826602","0.172129963112908","0.211780224540297"
"Big worries","1984","Not Working","(1c) basic vocational qualification","259","0.174228986010324","0.153790054393561","0.194667917627088"
"Big worries","1984","Not Working","(2b) intermediate general qualification","38","0.166220878769452","0.118824821795576","0.213616935743329"
"Big worries","1984","Not Working","(2a) intermediate vocational","41","0.101232211989","0.0718554657266994","0.130608958251301"
"Big worries","1984","Not Working","(2c_gen) general maturity certificate","59","0.248203329727135","0.192009431179071","0.304397228275198"
"Big worries","1984","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Big worries","1984","Not Working","(3a) lower tertiary education","8","","",""
"Big worries","1984","Not Working","(3b) higher tertiary education","19","","",""
"Some worries","1984","Full Time","(0) in school","1","","",""
"Some worries","1984","Full Time","(1a) inadequately completed","230","0.391930896498939","0.352337488385581","0.431524304612297"
"Some worries","1984","Full Time","(1b) general elementary school","482","0.457740538868736","0.427225679693287","0.488255398044185"
"Some worries","1984","Full Time","(1c) basic vocational qualification","1108","0.486460237027286","0.465912732497931","0.507007741556642"
"Some worries","1984","Full Time","(2b) intermediate general qualification","66","0.500105588364317","0.414484166063378","0.585727010665256"
"Some worries","1984","Full Time","(2a) intermediate vocational","341","0.44154260035164","0.406331245007515","0.476753955695765"
"Some worries","1984","Full Time","(2c_gen) general maturity certificate","35","0.47699225981816","0.366852463409513","0.587132056226806"
"Some worries","1984","Full Time","(2c_voc) vocational maturity certificate","111","0.441170713165155","0.37937402981893","0.50296739651138"
"Some worries","1984","Full Time","(3a) lower tertiary education","66","0.396919416088736","0.32271517963087","0.471123652546602"
"Some worries","1984","Full Time","(3b) higher tertiary education","89","0.277078456048538","0.226349087082012","0.327807825015065"
"Some worries","1984","Part Time","(0) in school","4","","",""
"Some worries","1984","Part Time","(1a) inadequately completed","45","0.473024309550332","0.383320346278863","0.562728272821802"
"Some worries","1984","Part Time","(1b) general elementary school","205","0.486242336524614","0.439908328363919","0.532576344685309"
"Some worries","1984","Part Time","(1c) basic vocational qualification","286","0.461765264723658","0.422072781463034","0.501457747984282"
"Some worries","1984","Part Time","(2b) intermediate general qualification","49","0.476552961073941","0.379627033685514","0.573478888462367"
"Some worries","1984","Part Time","(2a) intermediate vocational","120","0.511957450044742","0.447636881290756","0.576278018798728"
"Some worries","1984","Part Time","(2c_gen) general maturity certificate","50","0.442504625930461","0.347046926607049","0.537962325253873"
"Some worries","1984","Part Time","(2c_voc) vocational maturity certificate","35","0.475826721047667","0.36354652884503","0.588106913250304"
"Some worries","1984","Part Time","(3a) lower tertiary education","15","","",""
"Some worries","1984","Part Time","(3b) higher tertiary education","46","0.364939721474409","0.280881371384927","0.448998071563891"
"Some worries","1984","Not Working","(0) in school","89","0.507521800578061","0.433237964481871","0.58180563667425"
"Some worries","1984","Not Working","(1a) inadequately completed","154","0.362889268865911","0.315471177826619","0.410307359905203"
"Some worries","1984","Not Working","(1b) general elementary school","607","0.383877691549379","0.359396734350996","0.408358648747762"
