"plh0033","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No worries","1984","16-34 y.","North Rhine-Westphalia","372","0.314172156168054","0.288622805502648","0.33972150683346","3"
"No worries","1984","35-65 y.","Hamburg","54","0.342851256559352","0.267142810711135","0.418559702407568","3"
"No worries","1984","16-34 y.","Schleswig-Holstein","52","0.383773006255843","0.302340954228812","0.465205058282875","3"
"No worries","1984","16-34 y.","Hamburg","37","0.396592816732791","0.305588024708653","0.487597608756928","3"
"No worries","1984","16-34 y.","Lower Saxony","117","0.274707717594495","0.233094728293306","0.316320706895684","3"
"No worries","1984","16-34 y.","Bremen","4","","","","3"
"No worries","1984","16-34 y.","Rhineland-Palatinate,Saarland","60","0.182924326006624","0.140094846711111","0.225753805302138","3"
"No worries","1984","35-65 y.","Schleswig-Holstein","89","0.466483216607828","0.398025081868041","0.534941351347616","3"
"No worries","1984","16-34 y.","Saxony-Anhalt","","","","","3"
"No worries","1984","16-34 y.","Thuringia","","","","","3"
"No worries","1984","16-34 y.","Baden-Württemberg","274","0.342005384182944","0.31002030883702","0.373990459528868","3"
"No worries","1984","16-34 y.","Bavaria","219","0.298718513161614","0.26600581042072","0.331431215902508","3"
"No worries","1984","16-34 y.","Berlin","37","0.350588967882443","0.270688971174393","0.430488964590492","3"
"No worries","1984","16-34 y.","Brandenburg","","","","","3"
"No worries","1984","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1984","16-34 y.","Saxony","","","","","3"
"No worries","1984","35-65 y.","North Rhine-Westphalia","521","0.331963329196401","0.309418015053079","0.354508643339723","3"
"No worries","1984","35-65 y.","Hesse","248","0.431691737406279","0.392952851876076","0.470430622936482","3"
"No worries","1984","35-65 y.","Rhineland-Palatinate,Saarland","147","0.352511536769629","0.306929413600176","0.398093659939081","3"
"No worries","1984","35-65 y.","Baden-Württemberg","463","0.398227802552519","0.370449243285516","0.426006361819522","3"
"No worries","1984","35-65 y.","Bavaria","410","0.405221108999556","0.375982435443403","0.434459782555709","3"
"No worries","1984","35-65 y.","Berlin","73","0.375776076918945","0.312632578515245","0.438919575322645","3"
"No worries","1984","35-65 y.","Brandenburg","","","","","3"
"No worries","1984","35-65 y.","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1984","35-65 y.","Saxony","","","","","3"
"No worries","1984","35-65 y.","Saxony-Anhalt","","","","","3"
"No worries","1984","35-65 y.","Thuringia","","","","","3"
"No worries","1984","66 and older","Schleswig-Holstein","29","","","","3"
"No worries","1984","66 and older","Hamburg","24","","","","3"
"No worries","1984","66 and older","Lower Saxony","87","0.567401701706102","0.488640194673047","0.646163208739158","3"
"No worries","1984","66 and older","Bremen","14","","","","3"
"No worries","1984","66 and older","North Rhine-Westphalia","173","0.625025985506416","0.568219802007902","0.68183216900493","3"
"No worries","1984","66 and older","Hesse","56","0.530853164097219","0.434941147504559","0.62676518068988","3"
"No worries","1984","66 and older","Rhineland-Palatinate,Saarland","50","0.46438574071253","0.371606224243699","0.557165257181362","3"
"No worries","1984","66 and older","Baden-Württemberg","129","0.605810513572629","0.539873725961887","0.671747301183371","3"
"No worries","1984","66 and older","Bavaria","146","0.623996817850905","0.561934625928872","0.686059009772938","3"
"No worries","1984","66 and older","Berlin","34","0.761673220596307","0.635782848201153","0.887563592991461","3"
"No worries","1984","66 and older","Brandenburg","","","","","3"
"No worries","1984","66 and older","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1984","66 and older","Saxony","","","","","3"
"No worries","1984","66 and older","Saxony-Anhalt","","","","","3"
"No worries","1984","66 and older","Thuringia","","","","","3"
"Some worries","1984","35-65 y.","Brandenburg","","","","","2"
"Some worries","1984","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1984","35-65 y.","Berlin","88","0.39197136761802","0.328323617118158","0.455619118117882","2"
"Some worries","1984","66 and older","Baden-Württemberg","64","0.301854680570799","0.239913605913869","0.363795755227729","2"
"Some worries","1984","16-34 y.","Brandenburg","","","","","2"
"Some worries","1984","35-65 y.","Bavaria","470","0.425925720793289","0.396475751871216","0.455375689715362","2"
"Some worries","1984","16-34 y.","Berlin","73","0.528922700494199","0.445337382482363","0.612508018506035","2"
"Some worries","1984","66 and older","Rhineland-Palatinate,Saarland","38","0.325553878895354","0.238382950899046","0.412724806891661","2"
"Some worries","1984","16-34 y.","Bavaria","375","0.519550085035508","0.483841146459894","0.555259023611123","2"
"Some worries","1984","35-65 y.","Baden-Württemberg","523","0.456021992039559","0.427759436159233","0.484284547919884","2"
"Some worries","1984","16-34 y.","Rhineland-Palatinate,Saarland","176","0.577484427402123","0.522761739507716","0.63220711529653","2"
"Some worries","1984","16-34 y.","Baden-Württemberg","392","0.485771580680811","0.452072828051013","0.519470333310609","2"
"Some worries","1984","35-65 y.","Rhineland-Palatinate,Saarland","185","0.438014360804863","0.390677587695367","0.485351133914358","2"
"Some worries","1984","66 and older","Hesse","38","0.369076601629863","0.276334273289849","0.461818929969877","2"
"Some worries","1984","35-65 y.","Hesse","257","0.392404205789772","0.354214837423974","0.430593574155569","2"
"Some worries","1984","66 and older","North Rhine-Westphalia","79","0.28298275986426","0.230127187834609","0.33583833189391","2"
"Some worries","1984","35-65 y.","North Rhine-Westphalia","729","0.430911716496567","0.407203708916818","0.454619724076317","2"
"Some worries","1984","66 and older","Bremen","8","","","","2"
"Some worries","1984","16-34 y.","Hesse","220","0.39214828730107","0.349692175474564","0.434604399127575","2"
"Some worries","1984","66 and older","Lower Saxony","52","0.347306044116643","0.271616260575795","0.422995827657491","2"
"Some worries","1984","35-65 y.","Bremen","15","","","","2"
"Some worries","1984","66 and older","Hamburg","20","","","","2"
"Some worries","1984","66 and older","Schleswig-Holstein","11","","","","2"
"Some worries","1984","35-65 y.","Lower Saxony","290","0.469997152845161","0.430711048924792","0.509283256765531","2"
"Some worries","1984","16-34 y.","Hamburg","43","0.353425843907427","0.264496533572146","0.442355154242708","2"
"Some worries","1984","16-34 y.","Lower Saxony","210","0.47181821446173","0.425279324761547","0.518357104161912","2"
"Some worries","1984","16-34 y.","Bremen","14","","","","2"
"Some worries","1984","16-34 y.","North Rhine-Westphalia","582","0.458200591601057","0.430776291652945","0.485624891549169","2"
"Some worries","1984","16-34 y.","Saxony","","","","","2"
"Some worries","1984","35-65 y.","Schleswig-Holstein","82","0.391221262192686","0.324252238103848","0.458190286281524","2"
"Some worries","1984","35-65 y.","Hamburg","57","0.42110095809752","0.342350308017727","0.499851608177313","2"
"Some worries","1984","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1984","35-65 y.","Thuringia","","","","","2"
"Some worries","1984","66 and older","Bavaria","68","0.301211621063012","0.242429011638602","0.359994230487423","2"
"Some worries","1984","16-34 y.","Schleswig-Holstein","62","0.426039270966765","0.343234814049193","0.508843727884337","2"
"Some worries","1984","16-34 y.","Thuringia","","","","","2"
"Some worries","1984","35-65 y.","Saxony-Anhalt","","","","","2"
"Some worries","1984","16-34 y.","Saxony-Anhalt","","","","","2"
"Some worries","1984","35-65 y.","Saxony","","","","","2"
"Some worries","1984","66 and older","Berlin","4","","","","2"
"Some worries","1984","66 and older","Brandenburg","","","","","2"
"Some worries","1984","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1984","66 and older","Saxony","","","","","2"
"Some worries","1984","66 and older","Saxony-Anhalt","","","","","2"
"Some worries","1984","66 and older","Thuringia","","","","","2"
"Big worries","1985","16-34 y.","Schleswig-Holstein","27","","","","1"
"Big worries","1985","16-34 y.","Hamburg","20","","","","1"
"Big worries","1985","16-34 y.","Lower Saxony","108","0.248299384890347","0.205694458641279","0.290904311139416","1"
"Big worries","1985","16-34 y.","Bremen","12","","","","1"
"Big worries","1985","16-34 y.","North Rhine-Westphalia","248","0.195355528567218","0.172510259338986","0.21820079779545","1"
"Big worries","1985","16-34 y.","Hesse","102","0.202283906238847","0.165003082099131","0.239564730378562","1"
"Big worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","79","0.253338388974546","0.203020830913808","0.303655947035284","1"
"Big worries","1985","16-34 y.","Baden-Württemberg","144","0.14730349608509","0.122526960158684","0.172080032011497","1"
"Big worries","1985","16-34 y.","Bavaria","140","0.199461591952259","0.169731990795942","0.229191193108577","1"
"Big worries","1985","16-34 y.","Berlin","32","0.215109519268424","0.143646629100884","0.286572409435964","1"
"Big worries","1985","16-34 y.","Brandenburg","","","","","1"
"Big worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1985","16-34 y.","Saxony","","","","","1"
"Big worries","1985","16-34 y.","Saxony-Anhalt","","","","","1"
"Big worries","1985","16-34 y.","Thuringia","","","","","1"
"Big worries","1985","35-65 y.","Schleswig-Holstein","35","0.174937878471884","0.11989415575273","0.229981601191038","1"
"Big worries","1985","35-65 y.","Hamburg","38","0.181509247140282","0.118772737029399","0.244245757251164","1"
"Big worries","1985","35-65 y.","Lower Saxony","118","0.200479323802136","0.167727024887705","0.233231622716568","1"
"Big worries","1985","35-65 y.","Bremen","29","","","","1"
"Big worries","1985","35-65 y.","North Rhine-Westphalia","354","0.216099380358244","0.195421880359615","0.236776880356872","1"
"Big worries","1985","35-65 y.","Hesse","106","0.162563403932221","0.132740715724938","0.192386092139504","1"
"Big worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","96","0.260895478233481","0.216917535470187","0.304873420996775","1"
"Big worries","1985","35-65 y.","Baden-Württemberg","190","0.159484158815364","0.137526087451103","0.181442230179625","1"
"Big worries","1985","35-65 y.","Bavaria","178","0.181351606626316","0.157215558910205","0.205487654342427","1"
"Big worries","1985","35-65 y.","Berlin","45","0.182370336241074","0.128853736474238","0.23588693600791","1"
"Big worries","1985","35-65 y.","Brandenburg","","","","","1"
"Big worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1985","35-65 y.","Saxony","","","","","1"
"Big worries","1985","35-65 y.","Saxony-Anhalt","","","","","1"
"Big worries","1985","35-65 y.","Thuringia","","","","","1"
"Big worries","1985","66 and older","Schleswig-Holstein","3","","","","1"
"Big worries","1985","66 and older","Hamburg","3","","","","1"
"Big worries","1985","66 and older","Lower Saxony","18","","","","1"
"Big worries","1985","66 and older","Bremen","10","","","","1"
"Big worries","1985","66 and older","North Rhine-Westphalia","41","0.169098991768818","0.122162545885809","0.216035437651826","1"
"Big worries","1985","66 and older","Hesse","6","","","","1"
"Big worries","1985","66 and older","Rhineland-Palatinate,Saarland","19","","","","1"
"Big worries","1985","66 and older","Baden-Württemberg","20","","","","1"
"Big worries","1985","66 and older","Bavaria","22","","","","1"
"Big worries","1985","66 and older","Berlin","2","","","","1"
"Big worries","1985","66 and older","Brandenburg","","","","","1"
"Big worries","1985","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1985","66 and older","Saxony","","","","","1"
"Big worries","1985","66 and older","Saxony-Anhalt","","","","","1"
"Big worries","1985","66 and older","Thuringia","","","","","1"
"No worries","1985","35-65 y.","Bremen","10","","","","3"
"No worries","1985","16-34 y.","Hesse","139","0.357969493114683","0.313477536777365","0.402461449452","3"
"No worries","1985","35-65 y.","Lower Saxony","180","0.322819397299689","0.284570033953484","0.361068760645894","3"
"No worries","1985","35-65 y.","Hamburg","47","0.369634122165082","0.291065983248624","0.448202261081539","3"
"No worries","1985","35-65 y.","Schleswig-Holstein","58","0.350439214181471","0.281313633220146","0.419564795142795","3"
"No worries","1985","16-34 y.","North Rhine-Westphalia","353","0.335692802267732","0.308482278261222","0.362903326274243","3"
"No worries","1985","16-34 y.","Schleswig-Holstein","32","0.258771029210446","0.18260167916561","0.334940379255282","3"
"No worries","1985","16-34 y.","Hamburg","26","","","","3"
"No worries","1985","16-34 y.","Lower Saxony","83","0.206653213613179","0.166722951752524","0.246583475473833","3"
"No worries","1985","16-34 y.","Bremen","4","","","","3"
"No worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","52","0.192297311603947","0.146702070854264","0.23789255235363","3"
"No worries","1985","16-34 y.","Saxony-Anhalt","","","","","3"
"No worries","1985","16-34 y.","Thuringia","","","","","3"
"No worries","1985","16-34 y.","Baden-Württemberg","268","0.344103468999966","0.310891164545112","0.37731577345482","3"
"No worries","1985","16-34 y.","Bavaria","216","0.309136010549774","0.274753353701243","0.343518667398306","3"
"No worries","1985","16-34 y.","Berlin","35","0.347819655235685","0.264985939421654","0.430653371049716","3"
"No worries","1985","16-34 y.","Brandenburg","","","","","3"
"No worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1985","16-34 y.","Saxony","","","","","3"
"No worries","1985","35-65 y.","North Rhine-Westphalia","507","0.357114485298156","0.333042532770611","0.381186437825701","3"
"No worries","1985","35-65 y.","Hesse","213","0.412021075900395","0.372237847464172","0.451804304336619","3"
"No worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","119","0.311938095532815","0.265540372424451","0.358335818641179","3"
"No worries","1985","35-65 y.","Baden-Württemberg","402","0.401874228430753","0.372470405377804","0.431278051483702","3"
"No worries","1985","35-65 y.","Bavaria","356","0.384295910587807","0.353825686674308","0.414766134501307","3"
"No worries","1985","35-65 y.","Berlin","66","0.357134739315369","0.29072846414763","0.423541014483108","3"
"No worries","1985","35-65 y.","Brandenburg","","","","","3"
"No worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1985","35-65 y.","Saxony","","","","","3"
"No worries","1985","35-65 y.","Saxony-Anhalt","","","","","3"
"No worries","1985","35-65 y.","Thuringia","","","","","3"
"No worries","1985","66 and older","Schleswig-Holstein","24","","","","3"
"No worries","1985","66 and older","Hamburg","25","","","","3"
"No worries","1985","66 and older","Lower Saxony","71","0.554457872237785","0.467327062761977","0.641588681713593","3"
"No worries","1985","66 and older","Bremen","15","","","","3"
"No worries","1985","66 and older","North Rhine-Westphalia","126","0.513080367344509","0.450493042328641","0.575667692360376","3"
"No worries","1985","66 and older","Hesse","51","0.518291834914819","0.417815108792605","0.618768561037033","3"
"No worries","1985","66 and older","Rhineland-Palatinate,Saarland","46","0.480053115706581","0.380113744894437","0.579992486518724","3"
"No worries","1985","66 and older","Baden-Württemberg","116","0.630027719415042","0.559497333426906","0.700558105403178","3"
"No worries","1985","66 and older","Bavaria","116","0.566780884155911","0.498615878501015","0.634945889810807","3"
"No worries","1985","66 and older","Berlin","22","","","","3"
"No worries","1985","66 and older","Brandenburg","","","","","3"
"No worries","1985","66 and older","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1985","66 and older","Saxony","","","","","3"
"No worries","1985","66 and older","Saxony-Anhalt","","","","","3"
"No worries","1985","66 and older","Thuringia","","","","","3"
"Some worries","1985","16-34 y.","Brandenburg","","","","","2"
"Some worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1985","16-34 y.","Berlin","60","0.437070825495891","0.35080296681432","0.523338684177461","2"
"Some worries","1985","35-65 y.","Berlin","89","0.460494924443557","0.391416363057124","0.52957348582999","2"
"Some worries","1985","35-65 y.","Baden-Württemberg","476","0.438641612753883","0.408881300242028","0.468401925265737","2"
"Some worries","1985","35-65 y.","Bavaria","445","0.434352482785876","0.403303252253186","0.465401713318567","2"
"Some worries","1985","16-34 y.","Bavaria","338","0.491402397497967","0.454208289684973","0.52859650531096","2"
"Some worries","1985","66 and older","Rhineland-Palatinate,Saarland","31","0.319875587912151","0.226572244852007","0.413178930972296","2"
"Some worries","1985","66 and older","Baden-Württemberg","44","0.257677481995873","0.1937854956945","0.321569468297246","2"
"Some worries","1985","35-65 y.","Brandenburg","","","","","2"
"Some worries","1985","66 and older","Hesse","38","0.435875612210112","0.336161870978187","0.535589353442036","2"
"Some worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","168","0.427166426233704","0.377625800044071","0.476707052423337","2"
"Some worries","1985","16-34 y.","Baden-Württemberg","374","0.508593034914944","0.4736433973776","0.543542672452288","2"
"Some worries","1985","66 and older","North Rhine-Westphalia","78","0.317820640886674","0.259515696461538","0.37612558531181","2"
"Some worries","1985","35-65 y.","Hesse","269","0.425415520167384","0.385453904515608","0.46537713581916","2"
"Some worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","156","0.554364299421507","0.496860736078372","0.611867862764642","2"
"Some worries","1985","66 and older","Bremen","6","","","","2"
"Some worries","1985","35-65 y.","North Rhine-Westphalia","661","0.4267861343436","0.401937400801984","0.451634867885216","2"
"Some worries","1985","66 and older","Lower Saxony","36","0.298945385730004","0.218691709083209","0.3791990623768","2"
"Some worries","1985","16-34 y.","Hesse","205","0.439746600646471","0.393681273764473","0.485811927528469","2"
"Some worries","1985","35-65 y.","Bremen","16","","","","2"
"Some worries","1985","66 and older","Hamburg","13","","","","2"
"Some worries","1985","35-65 y.","Lower Saxony","276","0.476701278898175","0.43584205247143","0.517560505324919","2"
"Some worries","1985","66 and older","Schleswig-Holstein","10","","","","2"
"Some worries","1985","35-65 y.","Thuringia","","","","","2"
"Some worries","1985","16-34 y.","Schleswig-Holstein","68","0.549392544628791","0.462858540930682","0.6359265483269","2"
"Some worries","1985","16-34 y.","Hamburg","41","0.482756910978623","0.377754308558","0.587759513399246","2"
"Some worries","1985","16-34 y.","Lower Saxony","204","0.545047401496474","0.49593968331041","0.594155119682538","2"
"Some worries","1985","16-34 y.","Bremen","10","","","","2"
"Some worries","1985","16-34 y.","North Rhine-Westphalia","556","0.46895166916505","0.440196728312734","0.497706610017366","2"
"Some worries","1985","16-34 y.","Saxony","","","","","2"
"Some worries","1985","16-34 y.","Thuringia","","","","","2"
"Some worries","1985","35-65 y.","Schleswig-Holstein","90","0.474622907346646","0.402273919420729","0.546971895272563","2"
"Some worries","1985","35-65 y.","Hamburg","60","0.448856630694637","0.367900413681437","0.529812847707837","2"
"Some worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1985","35-65 y.","Saxony","","","","","2"
"Some worries","1985","35-65 y.","Saxony-Anhalt","","","","","2"
"Some worries","1985","66 and older","Bavaria","65","0.319430799459752","0.255291440984713","0.38357015793479","2"
"Some worries","1985","16-34 y.","Saxony-Anhalt","","","","","2"
"Some worries","1985","66 and older","Berlin","11","","","","2"
"Some worries","1985","66 and older","Brandenburg","","","","","2"
"Some worries","1985","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Some worries","1985","66 and older","Saxony","","","","","2"
"Some worries","1985","66 and older","Saxony-Anhalt","","","","","2"
"Some worries","1985","66 and older","Thuringia","","","","","2"
"Big worries","1986","16-34 y.","Schleswig-Holstein","24","","","","1"
"Big worries","1986","16-34 y.","Hamburg","15","","","","1"
"Big worries","1986","16-34 y.","Lower Saxony","81","0.19658201840178","0.158160913604951","0.235003123198609","1"
"Big worries","1986","16-34 y.","Bremen","10","","","","1"
"Big worries","1986","16-34 y.","North Rhine-Westphalia","246","0.20268818286541","0.179123830715289","0.226252535015531","1"
"Big worries","1986","16-34 y.","Hesse","72","0.125905488535338","0.0942540543549244","0.157556922715752","1"
"Big worries","1986","16-34 y.","Rhineland-Palatinate,Saarland","65","0.219720925552616","0.172471365075066","0.266970486030166","1"
"Big worries","1986","16-34 y.","Baden-Württemberg","144","0.159664172126727","0.134249949957985","0.18507839429547","1"
"Big worries","1986","16-34 y.","Bavaria","118","0.175199304895768","0.146087566525815","0.204311043265721","1"
"Big worries","1986","16-34 y.","Berlin","30","0.180211654616033","0.112830974308353","0.247592334923712","1"
"Big worries","1986","16-34 y.","Brandenburg","","","","","1"
"Big worries","1986","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1986","16-34 y.","Saxony","","","","","1"
"Big worries","1986","16-34 y.","Saxony-Anhalt","","","","","1"
"Big worries","1986","16-34 y.","Thuringia","","","","","1"
"Big worries","1986","35-65 y.","Schleswig-Holstein","30","0.163854230182337","0.108697962974691","0.219010497389983","1"
"Big worries","1986","35-65 y.","Hamburg","21","","","","1"
"Big worries","1986","35-65 y.","Lower Saxony","99","0.156929216977834","0.126857110075084","0.187001323880584","1"
"Big worries","1986","35-65 y.","Bremen","18","","","","1"
"Big worries","1986","35-65 y.","North Rhine-Westphalia","303","0.172279212044962","0.153020988969599","0.191537435120324","1"
"Big worries","1986","35-65 y.","Hesse","80","0.140824829320677","0.111239166311702","0.170410492329652","1"
"Big worries","1986","35-65 y.","Rhineland-Palatinate,Saarland","83","0.223947264915533","0.181696868486817","0.26619766134425","1"
"Big worries","1986","35-65 y.","Baden-Württemberg","172","0.139688485762419","0.118517667151668","0.16085930437317","1"
"Big worries","1986","35-65 y.","Bavaria","134","0.14304192072932","0.120129903624974","0.165953937833665","1"
"Big worries","1986","35-65 y.","Berlin","41","0.141236317947061","0.0917162401030631","0.190756395791058","1"
"Big worries","1986","35-65 y.","Brandenburg","","","","","1"
"Big worries","1986","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1986","35-65 y.","Saxony","","","","","1"
"Big worries","1986","35-65 y.","Saxony-Anhalt","","","","","1"
"Big worries","1986","35-65 y.","Thuringia","","","","","1"
"Big worries","1986","66 and older","Schleswig-Holstein","3","","","","1"
"Big worries","1986","66 and older","Hamburg","2","","","","1"
"Big worries","1986","66 and older","Lower Saxony","11","","","","1"
"Big worries","1986","66 and older","Bremen","6","","","","1"
"Big worries","1986","66 and older","North Rhine-Westphalia","25","","","","1"
"Big worries","1986","66 and older","Hesse","3","","","","1"
"Big worries","1986","66 and older","Rhineland-Palatinate,Saarland","12","","","","1"
"Big worries","1986","66 and older","Baden-Württemberg","14","","","","1"
"Big worries","1986","66 and older","Bavaria","10","","","","1"
"Big worries","1986","66 and older","Berlin","3","","","","1"
"Big worries","1986","66 and older","Brandenburg","","","","","1"
"Big worries","1986","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Big worries","1986","66 and older","Saxony","","","","","1"
"Big worries","1986","66 and older","Saxony-Anhalt","","","","","1"
"Big worries","1986","66 and older","Thuringia","","","","","1"
"No worries","1986","16-34 y.","North Rhine-Westphalia","371","0.350091340919164","0.322130898724826","0.378051783113503","3"
"No worries","1986","16-34 y.","Hesse","162","0.423085523336781","0.375948552858878","0.470222493814684","3"
"No worries","1986","35-65 y.","Schleswig-Holstein","58","0.359329799673117","0.287832618610708","0.430826980735526","3"
"No worries","1986","35-65 y.","Hamburg","49","0.445983831076207","0.359533431017722","0.532434231134692","3"
"No worries","1986","35-65 y.","Lower Saxony","237","0.440938889133763","0.399890248782003","0.481987529485524","3"
"No worries","1986","35-65 y.","Bremen","14","","","","3"
"No worries","1986","16-34 y.","Schleswig-Holstein","44","0.396903401721841","0.306695471288923","0.487111332154758","3"
"No worries","1986","16-34 y.","Hamburg","35","0.464821648736838","0.35816181802812","0.571481479445556","3"
"No worries","1986","16-34 y.","Lower Saxony","129","0.3070333918339","0.262439421646078","0.351627362021723","3"
"No worries","1986","16-34 y.","Bremen","6","","","","3"
"No worries","1986","16-34 y.","Rhineland-Palatinate,Saarland","76","0.25486280093361","0.205133949187532","0.304591652679688","3"
"No worries","1986","16-34 y.","Baden-Württemberg","296","0.391279076077758","0.357418131210696","0.42514002094482","3"
"No worries","1986","16-34 y.","Bavaria","216","0.328140215965001","0.292182136004896","0.364098295925107","3"
"No worries","1986","16-34 y.","Berlin","46","0.432448983642703","0.345600352496467","0.519297614788939","3"
"No worries","1986","16-34 y.","Brandenburg","","","","","3"
"No worries","1986","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"No worries","1986","16-34 y.","Saxony","","","","","3"
"No worries","1986","16-34 y.","Saxony-Anhalt","","","","","3"
"No worries","1986","16-34 y.","Thuringia","","","","","3"
"No worries","1986","35-65 y.","North Rhine-Westphalia","559","0.406149004707388","0.381102952335879","0.431195057078896","3"
"No worries","1986","35-65 y.","Hesse","246","0.506042054244963","0.463517563300703","0.548566545189223","3"
