"plh0033","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","16-34 y.","college entrance qualification","122","0.188880673583787","0.158556132293829","0.219205214873745"
"Big worries","1985","16-34 y.","Other degree","129","0.331430008297789","0.285183823669573","0.377676192926005"
"Big worries","1985","16-34 y.","no degree/no degree yet","96","0.212075844084505","0.17321238653608","0.25093930163293"
"Big worries","1985","35-65 y.","lower secondary degree","648","0.221414662552423","0.206502451440201","0.236326873664646"
"Big worries","1985","35-65 y.","secondary school degree","83","0.11614837211248","0.0927774558712576","0.139519288353702"
"Big worries","1985","35-65 y.","college entrance qualification","49","0.0971169357231971","0.0711356249872907","0.123098246459104"
"Big worries","1985","35-65 y.","Other degree","219","0.281415719678808","0.250428196617403","0.312403242740213"
"Big worries","1985","35-65 y.","no degree/no degree yet","175","0.303259050193925","0.267450330843744","0.339067769544105"
"Big worries","1985","66 and older","lower secondary degree","110","0.137431325485504","0.113764362757993","0.161098288213016"
"Big worries","1985","66 and older","secondary school degree","20","","",""
"Big worries","1985","66 and older","college entrance qualification","7","","",""
"Big worries","1985","66 and older","Other degree","2","","",""
"Big worries","1985","66 and older","no degree/no degree yet","5","","",""
"Some worries","1985","16-34 y.","lower secondary degree","807","0.51400242043443","0.489618925106436","0.538385915762423"
"Some worries","1985","16-34 y.","secondary school degree","488","0.512880936135157","0.481426053767376","0.544335818502938"
"Some worries","1985","16-34 y.","college entrance qualification","292","0.443500533820702","0.405011451765374","0.481989615876031"
"Some worries","1985","16-34 y.","Other degree","189","0.484739646082319","0.435640471694291","0.533838820470346"
"Some worries","1985","16-34 y.","no degree/no degree yet","196","0.442645650173745","0.395423318866054","0.489867981481435"
"Some worries","1985","35-65 y.","lower secondary degree","1355","0.448993776564063","0.431129552510257","0.466858000617868"
"Some worries","1985","35-65 y.","secondary school degree","345","0.469972983634592","0.433567656133074","0.506378311136109"
"Some worries","1985","35-65 y.","college entrance qualification","162","0.319015912577161","0.278120699694199","0.359911125460124"
"Some worries","1985","35-65 y.","Other degree","387","0.471701520768552","0.43730241533373","0.506100626203374"
"Some worries","1985","35-65 y.","no degree/no degree yet","277","0.4358294831002","0.39720081515639","0.47445815104401"
"Some worries","1985","66 and older","lower secondary degree","265","0.329694783628026","0.29738045363123","0.362009113624821"
"Some worries","1985","66 and older","secondary school degree","44","0.288091516546526","0.219405682780169","0.356777350312883"
"Some worries","1985","66 and older","college entrance qualification","19","","",""
"Some worries","1985","66 and older","Other degree","1","","",""
"Some worries","1985","66 and older","no degree/no degree yet","3","","",""
"No worries","1985","16-34 y.","lower secondary degree","430","0.267674793418021","0.246074877762222","0.28927470907382"
"No worries","1985","16-34 y.","secondary school degree","311","0.317966383510524","0.288660439332848","0.3472723276882"
"No worries","1985","16-34 y.","college entrance qualification","226","0.367618792595511","0.330263991012996","0.404973594178025"
"No worries","1985","16-34 y.","Other degree","80","0.183830345619893","0.14577590183366","0.221884789406125"
"No worries","1985","16-34 y.","no degree/no degree yet","133","0.34527850574175","0.300075564186588","0.390481447296912"
"No worries","1985","35-65 y.","lower secondary degree","975","0.329591560883514","0.312708797950358","0.34647432381667"
"No worries","1985","35-65 y.","secondary school degree","294","0.413878644252929","0.377952569114029","0.449804719391829"
"No worries","1985","35-65 y.","college entrance qualification","288","0.583867151699642","0.540618672638908","0.627115630760376"
"No worries","1985","35-65 y.","Other degree","203","0.24688275955264","0.217169485636034","0.276596033469246"
"No worries","1985","35-65 y.","no degree/no degree yet","181","0.260911466705875","0.226702413752777","0.295120519658974"
"No worries","1985","66 and older","lower secondary degree","438","0.53287389088647","0.498578787999997","0.567168993772942"
"No worries","1985","66 and older","secondary school degree","103","0.591861741485008","0.517319294897131","0.666404188072886"
"No worries","1985","66 and older","college entrance qualification","59","0.663294886731378","0.562829419414406","0.76376035404835"
"No worries","1985","66 and older","Other degree","3","","",""
"No worries","1985","66 and older","no degree/no degree yet","8","","",""
"Big worries","1986","16-34 y.","lower secondary degree","357","0.216275039286311","0.195923050281745","0.236627028290877"
"Big worries","1986","16-34 y.","secondary school degree","148","0.147857192956817","0.125391686838066","0.170322699075569"
"Big worries","1986","16-34 y.","college entrance qualification","105","0.155269697462507","0.127928311036162","0.182611083888852"
"Big worries","1986","16-34 y.","Other degree","92","0.284062491913771","0.236613405187778","0.331511578639764"
"Big worries","1986","16-34 y.","no degree/no degree yet","84","0.192806801297035","0.154480155932572","0.231133446661499"
"Big worries","1986","35-65 y.","lower secondary degree","492","0.178781768790876","0.164530581190445","0.193032956391307"
"Big worries","1986","35-65 y.","secondary school degree","64","0.0941343787737102","0.0723299607521094","0.115938796795311"
"Big worries","1986","35-65 y.","college entrance qualification","40","0.0833567828911548","0.0588818963034716","0.107831669478838"
"Big worries","1986","35-65 y.","Other degree","213","0.26386201944227","0.233321870466897","0.294402168417644"
"Big worries","1986","35-65 y.","no degree/no degree yet","155","0.252756261950253","0.217807083388666","0.28770544051184"
"Big worries","1986","66 and older","lower secondary degree","73","0.0962276306997","0.0749511724100195","0.117504088989381"
"Big worries","1986","66 and older","secondary school degree","11","","",""
"Big worries","1986","66 and older","college entrance qualification","3","","",""
"Big worries","1986","66 and older","Other degree","","","",""
"Big worries","1986","66 and older","no degree/no degree yet","2","","",""
"Some worries","1986","16-34 y.","lower secondary degree","745","0.484642151927391","0.459937038091242","0.509347265763539"
"Some worries","1986","16-34 y.","secondary school degree","446","0.463269523100016","0.431709756640287","0.494829289559744"
"Some worries","1986","16-34 y.","college entrance qualification","294","0.429982518438453","0.392606965206333","0.467358071670572"
"Some worries","1986","16-34 y.","Other degree","163","0.479421955377177","0.426858339009155","0.531985571745199"
"Some worries","1986","16-34 y.","no degree/no degree yet","172","0.399723650586914","0.352134667424033","0.447312633749795"
"Some worries","1986","35-65 y.","lower secondary degree","1191","0.425574289287729","0.40718500708549","0.443963571489969"
"Some worries","1986","35-65 y.","secondary school degree","297","0.431183706554674","0.394204663793246","0.468162749316103"
"Some worries","1986","35-65 y.","college entrance qualification","165","0.335745906082896","0.293931827242063","0.377559984923728"
"Some worries","1986","35-65 y.","Other degree","347","0.431451788376824","0.397131345520434","0.465772231233213"
"Some worries","1986","35-65 y.","no degree/no degree yet","266","0.414163140598414","0.374550942923947","0.453775338272881"
"Some worries","1986","66 and older","lower secondary degree","203","0.265920265478496","0.234044013930191","0.297796517026802"
"Some worries","1986","66 and older","secondary school degree","26","","",""
"Some worries","1986","66 and older","college entrance qualification","20","","",""
"Some worries","1986","66 and older","Other degree","3","","",""
"Some worries","1986","66 and older","no degree/no degree yet","10","","",""
"No worries","1986","16-34 y.","lower secondary degree","470","0.299082808786299","0.276449351320655","0.321716266251942"
"No worries","1986","16-34 y.","secondary school degree","365","0.388873283943167","0.358019497006705","0.419727070879629"
"No worries","1986","16-34 y.","college entrance qualification","275","0.41474778409904","0.37755302816426","0.45194254003382"
"No worries","1986","16-34 y.","Other degree","92","0.236515552709052","0.191804663928836","0.281226441489268"
"No worries","1986","16-34 y.","no degree/no degree yet","151","0.407469548116051","0.359732693194632","0.455206403037469"
"No worries","1986","35-65 y.","lower secondary degree","1094","0.395643941921395","0.377457034704995","0.413830849137795"
"No worries","1986","35-65 y.","secondary school degree","328","0.474681914671616","0.437395467892244","0.511968361450987"
"No worries","1986","35-65 y.","college entrance qualification","285","0.580897311025949","0.537209532919789","0.62458508913211"
"No worries","1986","35-65 y.","Other degree","240","0.304686192180906","0.272791390133787","0.336580994228025"
"No worries","1986","35-65 y.","no degree/no degree yet","173","0.333080597451333","0.295178240944118","0.370982953958549"
"No worries","1986","66 and older","lower secondary degree","462","0.637852103821804","0.603176591246523","0.672527616397084"
"No worries","1986","66 and older","secondary school degree","127","0.764611302453555","0.699682210882948","0.829540394024162"
"No worries","1986","66 and older","college entrance qualification","62","0.71993013611319","0.624471110941661","0.815389161284719"
"No worries","1986","66 and older","Other degree","3","","",""
"No worries","1986","66 and older","no degree/no degree yet","9","","",""
"Big worries","1987","16-34 y.","lower secondary degree","331","0.202760732420134","0.182860354305047","0.222661110535222"
"Big worries","1987","16-34 y.","secondary school degree","149","0.152432878742404","0.129813087096406","0.175052670388402"
"Big worries","1987","16-34 y.","college entrance qualification","96","0.142847636127587","0.115885053236244","0.169810219018931"
"Big worries","1987","16-34 y.","Other degree","77","0.256882697527273","0.209160957729608","0.304604437324938"
"Big worries","1987","16-34 y.","no degree/no degree yet","78","0.228325092204974","0.185953827594009","0.270696356815939"
"Big worries","1987","35-65 y.","lower secondary degree","466","0.175346247513319","0.160970927656472","0.189721567370166"
"Big worries","1987","35-65 y.","secondary school degree","68","0.111071405253289","0.0872786212899849","0.134864189216593"
"Big worries","1987","35-65 y.","college entrance qualification","43","0.0881124876920888","0.0629113978837134","0.113313577500464"
"Big worries","1987","35-65 y.","Other degree","197","0.259981539529052","0.229775199001666","0.290187880056439"
"Big worries","1987","35-65 y.","no degree/no degree yet","159","0.273054932365006","0.237165792687986","0.308944072042026"
"Big worries","1987","66 and older","lower secondary degree","68","0.0895074663199818","0.0693437511178073","0.109671181522156"
"Big worries","1987","66 and older","secondary school degree","6","","",""
"Big worries","1987","66 and older","college entrance qualification","3","","",""
"Big worries","1987","66 and older","Other degree","3","","",""
"Big worries","1987","66 and older","no degree/no degree yet","5","","",""
"Some worries","1987","16-34 y.","lower secondary degree","828","0.539424387855292","0.51475315686225","0.564095618848333"
"Some worries","1987","16-34 y.","secondary school degree","501","0.507948071955234","0.476486722190939","0.539409421719529"
"Some worries","1987","16-34 y.","college entrance qualification","311","0.479884063036872","0.441388188083167","0.518379937990576"
"Some worries","1987","16-34 y.","Other degree","152","0.482000741315684","0.427423877316824","0.536577605314544"
"Some worries","1987","16-34 y.","no degree/no degree yet","189","0.446128104263869","0.395950274720284","0.496305933807455"
"Some worries","1987","35-65 y.","lower secondary degree","1303","0.487834312926954","0.46893809580225","0.506730530051658"
"Some worries","1987","35-65 y.","secondary school degree","301","0.441898894298367","0.404295366661396","0.479502421935338"
"Some worries","1987","35-65 y.","college entrance qualification","173","0.341645087511234","0.299480526136181","0.383809648886287"
"Some worries","1987","35-65 y.","Other degree","379","0.465164553653829","0.430815167566166","0.499513939741492"
"Some worries","1987","35-65 y.","no degree/no degree yet","262","0.429907911610032","0.390028617406592","0.469787205813472"
"Some worries","1987","66 and older","lower secondary degree","229","0.287161918182393","0.255205242313604","0.319118594051182"
"Some worries","1987","66 and older","secondary school degree","40","0.244024799626316","0.178882871017032","0.3091667282356"
"Some worries","1987","66 and older","college entrance qualification","16","","",""
"Some worries","1987","66 and older","Other degree","2","","",""
"Some worries","1987","66 and older","no degree/no degree yet","4","","",""
"No worries","1987","16-34 y.","lower secondary degree","409","0.257814879724574","0.236163520136622","0.279466239312526"
"No worries","1987","16-34 y.","secondary school degree","320","0.339619049302362","0.309816356007057","0.369421742597667"
"No worries","1987","16-34 y.","college entrance qualification","240","0.377268300835541","0.33991993575433","0.414616665916752"
"No worries","1987","16-34 y.","Other degree","93","0.261116561157043","0.213140418169496","0.309092704144591"
"No worries","1987","16-34 y.","no degree/no degree yet","110","0.325546803531157","0.278246923165198","0.372846683897116"
"No worries","1987","35-65 y.","lower secondary degree","919","0.336819439559728","0.318952592206918","0.354686286912538"
"No worries","1987","35-65 y.","secondary school degree","301","0.447029700448344","0.409382751793557","0.48467664910313"
"No worries","1987","35-65 y.","college entrance qualification","270","0.570242424796677","0.526230385803304","0.61425446379005"
"No worries","1987","35-65 y.","Other degree","234","0.274853906817119","0.244109275137548","0.305598538496689"
"No worries","1987","35-65 y.","no degree/no degree yet","171","0.297037156024962","0.260227749795947","0.333846562253977"
"No worries","1987","66 and older","lower secondary degree","473","0.623330615497625","0.589105720944805","0.657555510050446"
"No worries","1987","66 and older","secondary school degree","121","0.715462704672789","0.647031693889893","0.783893715455686"
"No worries","1987","66 and older","college entrance qualification","69","0.77392227082137","0.686527727308905","0.861316814333834"
"No worries","1987","66 and older","Other degree","2","","",""
"No worries","1987","66 and older","no degree/no degree yet","10","","",""
"Big worries","1988","16-34 y.","lower secondary degree","361","0.214484388621358","0.193930501726452","0.235038275516263"
"Big worries","1988","16-34 y.","secondary school degree","131","0.123068228695821","0.101863217412534","0.144273239979109"
"Big worries","1988","16-34 y.","college entrance qualification","73","0.115825272473615","0.090450731195915","0.141199813751314"
"Big worries","1988","16-34 y.","Other degree","77","0.291189068177804","0.238351641544678","0.34402649481093"
"Big worries","1988","16-34 y.","no degree/no degree yet","67","0.187439564345711","0.145585915440511","0.22929321325091"
"Big worries","1988","35-65 y.","lower secondary degree","453","0.181810255589387","0.166808124880147","0.196812386298628"
"Big worries","1988","35-65 y.","secondary school degree","54","0.0928361113706239","0.0707629062672333","0.114909316474015"
"Big worries","1988","35-65 y.","college entrance qualification","48","0.107934166805112","0.0800293477448311","0.135838985865393"
"Big worries","1988","35-65 y.","Other degree","224","0.298820825840425","0.266405257436884","0.331236394243965"
"Big worries","1988","35-65 y.","no degree/no degree yet","147","0.275640526859328","0.237952810832754","0.313328242885902"
"Big worries","1988","66 and older","lower secondary degree","74","0.106133367161139","0.0840308868910909","0.128235847431187"
"Big worries","1988","66 and older","secondary school degree","13","","",""
"Big worries","1988","66 and older","college entrance qualification","2","","",""
"Big worries","1988","66 and older","Other degree","3","","",""
"Big worries","1988","66 and older","no degree/no degree yet","2","","",""
"Some worries","1988","16-34 y.","lower secondary degree","781","0.518053212700162","0.49303216799744","0.543074257402884"
"Some worries","1988","16-34 y.","secondary school degree","471","0.516278054400101","0.484021174416094","0.548534934384108"
"Some worries","1988","16-34 y.","college entrance qualification","324","0.529588912789641","0.490012566022205","0.569165259557078"
"Some worries","1988","16-34 y.","Other degree","143","0.436374232133395","0.378695741124832","0.494052723141958"
"Some worries","1988","16-34 y.","no degree/no degree yet","166","0.458977170605695","0.405535725240097","0.512418615971293"
"Some worries","1988","35-65 y.","lower secondary degree","1224","0.479870379392088","0.460437618556228","0.499303140227949"
"Some worries","1988","35-65 y.","secondary school degree","303","0.446671245098068","0.40885750204014","0.484484988155996"
"Some worries","1988","35-65 y.","college entrance qualification","177","0.358475488826291","0.315349640988013","0.401601336664569"
"Some worries","1988","35-65 y.","Other degree","362","0.470607985569243","0.435261027450743","0.505954943687744"
"Some worries","1988","35-65 y.","no degree/no degree yet","256","0.460540869520238","0.418500688883142","0.502581050157334"
"Some worries","1988","66 and older","lower secondary degree","219","0.286216427073627","0.253781776039255","0.318651078107999"
"Some worries","1988","66 and older","secondary school degree","45","0.288551321509537","0.220037723930235","0.357064919088839"
"Some worries","1988","66 and older","college entrance qualification","12","","",""
"Some worries","1988","66 and older","Other degree","2","","",""
"Some worries","1988","66 and older","no degree/no degree yet","6","","",""
"No worries","1988","16-34 y.","lower secondary degree","390","0.267462398678481","0.24529753640929","0.289627260947671"
"No worries","1988","16-34 y.","secondary school degree","320","0.360653716904077","0.329658412275838","0.391649021532317"
"No worries","1988","16-34 y.","college entrance qualification","214","0.354585814736744","0.316653668354164","0.392517961119325"
"No worries","1988","16-34 y.","Other degree","64","0.272436699688801","0.22065728720035","0.324216112177253"
"No worries","1988","16-34 y.","no degree/no degree yet","101","0.353583265048594","0.302311649255727","0.404854880841462"
"No worries","1988","35-65 y.","lower secondary degree","862","0.338319365018524","0.319915697385172","0.356723032651877"
"No worries","1988","35-65 y.","secondary school degree","307","0.460492643531308","0.422580871423437","0.49840441563918"
"No worries","1988","35-65 y.","college entrance qualification","250","0.533590344368597","0.488727269784795","0.5784534189524"
"No worries","1988","35-65 y.","Other degree","180","0.230571188590332","0.200743441802886","0.260398935377777"
"No worries","1988","35-65 y.","no degree/no degree yet","137","0.263818603620434","0.226648280280602","0.300988926960267"
"No worries","1988","66 and older","lower secondary degree","453","0.607650205765234","0.572611971133909","0.642688440396558"
"No worries","1988","66 and older","secondary school degree","110","0.62517297683011","0.551973328309392","0.698372625350828"
"No worries","1988","66 and older","college entrance qualification","73","0.851431740312529","0.776696333857112","0.926167146767946"
"No worries","1988","66 and older","Other degree","4","","",""
"No worries","1988","66 and older","no degree/no degree yet","12","","",""
"Big worries","1989","16-34 y.","lower secondary degree","284","0.170598983489371","0.151492918822113","0.189705048156629"
"Big worries","1989","16-34 y.","secondary school degree","100","0.0997790836335628","0.0802420699340066","0.119316097333119"
"Big worries","1989","16-34 y.","college entrance qualification","65","0.0896306769073828","0.067307298873982","0.111954054940784"
"Big worries","1989","16-34 y.","Other degree","63","0.226315034497618","0.174236226863368","0.278393842131868"
"Big worries","1989","16-34 y.","no degree/no degree yet","78","0.196602408219642","0.15378762262153","0.239417193817754"
"Big worries","1989","35-65 y.","lower secondary degree","374","0.161516955626139","0.146753837865175","0.176280073387104"
"Big worries","1989","35-65 y.","secondary school degree","39","0.0627056355396058","0.0437447088528413","0.0816665622263702"
"Big worries","1989","35-65 y.","college entrance qualification","27","","",""
"Big worries","1989","35-65 y.","Other degree","207","0.28412080537565","0.252036060373887","0.316205550377414"
"Big worries","1989","35-65 y.","no degree/no degree yet","128","0.234983393455634","0.198611420751702","0.271355366159566"
"Big worries","1989","66 and older","lower secondary degree","54","0.0738551120094599","0.0548569254142841","0.0928532986046356"
"Big worries","1989","66 and older","secondary school degree","6","","",""
"Big worries","1989","66 and older","college entrance qualification","3","","",""
"Big worries","1989","66 and older","Other degree","1","","",""
"Big worries","1989","66 and older","no degree/no degree yet","3","","",""
"Some worries","1989","16-34 y.","lower secondary degree","768","0.51428186567973","0.488895910636515","0.539667820722946"
"Some worries","1989","16-34 y.","secondary school degree","467","0.523459145101917","0.490901323334956","0.556016966868879"
"Some worries","1989","16-34 y.","college entrance qualification","300","0.46566497792605","0.426682775117671","0.50464718073443"
"Some worries","1989","16-34 y.","Other degree","127","0.56958515141766","0.507961815767689","0.631208487067632"
"Some worries","1989","16-34 y.","no degree/no degree yet","143","0.399292340632423","0.346531565344592","0.452053115920255"
"Some worries","1989","35-65 y.","lower secondary degree","1059","0.444488596442894","0.424554402350558","0.46442279053523"
"Some worries","1989","35-65 y.","secondary school degree","271","0.427807892899904","0.389112113636917","0.466503672162891"
"Some worries","1989","35-65 y.","college entrance qualification","152","0.318484059814953","0.276498554927297","0.360469564702609"
"Some worries","1989","35-65 y.","Other degree","343","0.437548201398188","0.402255670021105","0.472840732775271"
"Some worries","1989","35-65 y.","no degree/no degree yet","243","0.441794662403639","0.399193635861306","0.484395688945973"
"Some worries","1989","66 and older","lower secondary degree","229","0.321664060444782","0.287732324005794","0.35559579688377"
"Some worries","1989","66 and older","secondary school degree","34","0.225817775780068","0.16103064301793","0.290604908542206"
"Some worries","1989","66 and older","college entrance qualification","16","","",""
"Some worries","1989","66 and older","Other degree","3","","",""
"Some worries","1989","66 and older","no degree/no degree yet","2","","",""
"No worries","1989","16-34 y.","lower secondary degree","437","0.315119150830899","0.291522756126257","0.33871554553554"
"No worries","1989","16-34 y.","secondary school degree","337","0.37676177126452","0.345173610977368","0.408349931551671"
"No worries","1989","16-34 y.","college entrance qualification","264","0.444704345166567","0.405869588136455","0.483539102196678"
"No worries","1989","16-34 y.","Other degree","58","0.204099814084722","0.153938043426059","0.254261584743385"
"No worries","1989","16-34 y.","no degree/no degree yet","110","0.404105251147935","0.351240508753406","0.456969993542464"
"No worries","1989","35-65 y.","lower secondary degree","954","0.393994447930966","0.374392229062091","0.413596666799842"
"No worries","1989","35-65 y.","secondary school degree","318","0.50948647156049","0.470387971902416","0.548584971218565"
"No worries","1989","35-65 y.","college entrance qualification","294","0.618011975546252","0.574225414256274","0.661798536836229"
"No worries","1989","35-65 y.","Other degree","209","0.278330993226162","0.246446683820195","0.310215302632128"
"No worries","1989","35-65 y.","no degree/no degree yet","151","0.323221944140727","0.28309959129822","0.363344296983233"
"No worries","1989","66 and older","lower secondary degree","445","0.604480827545758","0.568962096881864","0.639999558209651"
"No worries","1989","66 and older","secondary school degree","120","0.731607778003247","0.662946446745992","0.800269109260502"
"No worries","1989","66 and older","college entrance qualification","69","0.790216012494063","0.705148088209266","0.87528393677886"
"No worries","1989","66 and older","Other degree","4","","",""
"No worries","1989","66 and older","no degree/no degree yet","8","","",""
"Big worries","1990","16-34 y.","lower secondary degree","374","0.198675561691694","0.179112531634602","0.218238591748787"
"Big worries","1990","16-34 y.","secondary school degree","503","0.191363598244542","0.174665738879423","0.20806145760966"
"Big worries","1990","16-34 y.","college entrance qualification","120","0.116554802943381","0.0949317105644539","0.138177895322307"
"Big worries","1990","16-34 y.","Other degree","64","0.28961472195894","0.233162694492004","0.346066749425876"
"Big worries","1990","16-34 y.","no degree/no degree yet","73","0.172902490194366","0.132765030520482","0.21303994986825"
"Big worries","1990","35-65 y.","lower secondary degree","730","0.175341616298289","0.162799270385631","0.187883962210947"
"Big worries","1990","35-65 y.","secondary school degree","257","0.140700618214693","0.122227539494486","0.159173696934901"
"Big worries","1990","35-65 y.","college entrance qualification","107","0.0979796252377615","0.0771831696297782","0.118776080845745"
"Big worries","1990","35-65 y.","Other degree","190","0.283587668556998","0.251915085044171","0.315260252069824"
"Big worries","1990","35-65 y.","no degree/no degree yet","150","0.327338621216465","0.286890375509385","0.367786866923546"
"Big worries","1990","66 and older","lower secondary degree","120","0.0960464502076807","0.0786495845318675","0.113443315883494"
"Big worries","1990","66 and older","secondary school degree","13","","",""
"Big worries","1990","66 and older","college entrance qualification","6","","",""
"Big worries","1990","66 and older","Other degree","4","","",""
"Big worries","1990","66 and older","no degree/no degree yet","1","","",""
"Some worries","1990","16-34 y.","lower secondary degree","808","0.512768651636901","0.488261770280674","0.537275532993128"
"Some worries","1990","16-34 y.","secondary school degree","1162","0.51666826552134","0.495456196090043","0.537880334952636"
"Some worries","1990","16-34 y.","college entrance qualification","442","0.504045663110767","0.47035429111863","0.537737035102904"
"Some worries","1990","16-34 y.","Other degree","120","0.48311698670482","0.420923553065472","0.545310420344167"
"Some worries","1990","16-34 y.","no degree/no degree yet","157","0.45126386362894","0.398447565214391","0.504080162043489"
"Some worries","1990","35-65 y.","lower secondary degree","1709","0.466763257634754","0.450307889727982","0.483218625541526"
"Some worries","1990","35-65 y.","secondary school degree","687","0.445166405199617","0.418762899457951","0.471569910941283"
"Some worries","1990","35-65 y.","college entrance qualification","351","0.401709525246225","0.367414954459768","0.436004096032683"
"Some worries","1990","35-65 y.","Other degree","359","0.432517664951524","0.397705070493176","0.467330259409871"
"Some worries","1990","35-65 y.","no degree/no degree yet","243","0.431019786064577","0.388332356434401","0.473707215694753"
"Some worries","1990","66 and older","lower secondary degree","385","0.332430662465453","0.304617138225427","0.360244186705478"
"Some worries","1990","66 and older","secondary school degree","63","0.246346244847254","0.188750848927162","0.303941640767347"
"Some worries","1990","66 and older","college entrance qualification","17","","",""
"Some worries","1990","66 and older","Other degree","11","","",""
"Some worries","1990","66 and older","no degree/no degree yet","9","","",""
"No worries","1990","16-34 y.","lower secondary degree","416","0.288555786671405","0.266340852881217","0.310770720461594"
"No worries","1990","16-34 y.","secondary school degree","467","0.291968136234119","0.27266852232291","0.311267750145327"
"No worries","1990","16-34 y.","college entrance qualification","284","0.379399533945853","0.346701822663749","0.412097245227956"
"No worries","1990","16-34 y.","Other degree","64","0.22726829133624","0.175112079467066","0.279424503205415"
"No worries","1990","16-34 y.","no degree/no degree yet","111","0.375833646176694","0.324427043060606","0.427240249292781"
"No worries","1990","35-65 y.","lower secondary degree","1092","0.357895126066958","0.342083369935113","0.373706882198802"
