"plh0189","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","1-pers.-HH","82","0.248486233557487","0.202211351086085","0.294761116028889","3"
"Rather not true","1990","(Married) couple without C. ","159","0.168790780852139","0.144972203111532","0.192609358592746","3"
"Rather not true","1990","Single parent ","50","0.244952085526351","0.183313152192016","0.306591018860687","3"
"Rather not true","1990","Couple + C. LE 16 ","265","0.172973156716511","0.153677744063138","0.192268569369883","3"
"Rather not true","1990","Couple + C. GT 16 ","194","0.236587245911616","0.207499066860653","0.265675424962579","3"
"Rather not true","1990","Couple + C. LE and GT 16","64","0.197841533752272","0.154125417683482","0.241557649821061","3"
"Tends to agree","1990","1-pers.-HH","83","0.247157680494119","0.200965894446819","0.293349466541419","2"
"Tends to agree","1990","Single parent ","42","0.211461092015182","0.152934385371436","0.269987798658928","2"
"Tends to agree","1990","Couple + C. LE 16 ","91","0.064729465660756","0.0521771298509586","0.0772818014705534","2"
"Tends to agree","1990","Couple + C. GT 16 ","69","0.0804506231694019","0.0618343219123415","0.0990669244264624","2"
"Tends to agree","1990","(Married) couple without C. ","55","0.0585540974781348","0.0436240008377937","0.0734841941184759","2"
"Tends to agree","1990","Couple + C. LE and GT 16","23","","","","2"
"Totally disagree","1990","1-pers.-HH","102","0.289067686304217","0.240523235973834","0.3376121366346","4"
"Totally disagree","1990","(Married) couple without C. ","659","0.692181331917435","0.662828925855859","0.721533737979011","4"
"Totally disagree","1990","Single parent ","69","0.386531430633485","0.316737789949399","0.45632507131757","4"
"Totally disagree","1990","Couple + C. GT 16 ","497","0.616836214810538","0.583561194899642","0.650111234721435","4"
"Totally disagree","1990","Couple + C. LE 16 ","1025","0.703095620263392","0.679786793686724","0.726404446840061","4"
"Totally disagree","1990","Couple + C. LE and GT 16","201","0.630570671464231","0.577606117598107","0.683535225330355","4"
"True entirely","1990","1-pers.-HH","68","0.215288399644177","0.171274379425198","0.259302419863156","1"
"True entirely","1990","(Married) couple without C. ","77","0.0804737897522916","0.0631758025345354","0.0977717769700478","1"
"True entirely","1990","Single parent ","26","","","","1"
"True entirely","1990","Couple + C. LE 16 ","95","0.0592017573593409","0.0471619244340674","0.0712415902846144","1"
"True entirely","1990","Couple + C. GT 16 ","60","0.0661259161084438","0.0491172139032345","0.083134618313653","1"
"True entirely","1990","Couple + C. LE and GT 16","31","0.0954739919156754","0.0632257665945454","0.127722217236805","1"
"Rather not true","1991","1-pers.-HH","83","0.317317756332781","0.264737665233641","0.369897847431922","3"
"Rather not true","1991","(Married) couple without C. ","192","0.211003591712244","0.18428727868916","0.237719904735327","3"
"Rather not true","1991","Single parent ","56","0.333821338361807","0.263140378014485","0.40450229870913","3"
"Rather not true","1991","Couple + C. LE 16 ","304","0.218249985159048","0.196272943688443","0.240227026629653","3"
"Rather not true","1991","Couple + C. GT 16 ","215","0.276114024270984","0.245457961472794","0.306770087069174","3"
"Rather not true","1991","Couple + C. LE and GT 16","75","0.246240973235437","0.199257701898537","0.293224244572337","3"
"Tends to agree","1991","(Married) couple without C. ","70","0.0838001144488419","0.0656570138484609","0.101943215049223","2"
"Tends to agree","1991","Single parent ","31","0.196931052405552","0.137325934229773","0.256536170581332","2"
"Tends to agree","1991","1-pers.-HH","81","0.244800945018837","0.196227142016314","0.293374748021359","2"
"Tends to agree","1991","Couple + C. LE 16 ","85","0.0702333161681362","0.0566371412069732","0.0838294911292992","2"
"Tends to agree","1991","Couple + C. GT 16 ","56","0.0664582236951287","0.0493785996768413","0.0835378477134161","2"
"Tends to agree","1991","Couple + C. LE and GT 16","21","","","","2"
"Totally disagree","1991","1-pers.-HH","84","0.272962798571183","0.222636511437871","0.323289085704495","4"
"Totally disagree","1991","(Married) couple without C. ","568","0.636468333397518","0.604972463317598","0.667964203477438","4"
"Totally disagree","1991","Single parent ","60","0.311513317696165","0.24210106856239","0.380925566829941","4"
"Totally disagree","1991","Couple + C. GT 16 ","489","0.591726453963445","0.558023095777989","0.625429812148901","4"
"Totally disagree","1991","Couple + C. LE 16 ","883","0.656068239763374","0.630794540382881","0.681341939143866","4"
"Totally disagree","1991","Couple + C. LE and GT 16","206","0.626042973914007","0.573276296153528","0.678809651674485","4"
"True entirely","1991","1-pers.-HH","53","0.164918500077199","0.122994379376877","0.206842620777521","1"
"True entirely","1991","(Married) couple without C. ","66","0.0687279604413967","0.0521626684226657","0.0852932524601276","1"
"True entirely","1991","Single parent ","24","","","","1"
"True entirely","1991","Couple + C. LE 16 ","85","0.055448458909442","0.0432721477493633","0.0676247700695207","1"
"True entirely","1991","Couple + C. GT 16 ","57","0.065701298070442","0.0487123335051963","0.0826902626356877","1"
"True entirely","1991","Couple + C. LE and GT 16","21","","","","1"
"Rather not true","1992","1-pers.-HH","370","0.293619350275293","0.267969327619861","0.319269372930725","3"
"Rather not true","1992","(Married) couple without C. ","710","0.2435301383632","0.228028499528674","0.259031777197726","3"
"Rather not true","1992","Single parent ","195","0.368079692008691","0.327364565073937","0.408794818943444","3"
"Rather not true","1992","Couple + C. LE 16 ","688","0.262432810109915","0.24590201739467","0.278963602825159","3"
"Rather not true","1992","Couple + C. GT 16 ","654","0.299300498564206","0.280094300713928","0.318506696414484","3"
"Rather not true","1992","Couple + C. LE and GT 16","235","0.325954244204675","0.291811233258141","0.36009725515121","3"
"Tends to agree","1992","1-pers.-HH","292","0.231997958985794","0.208224121553334","0.255771796418255","2"
"Tends to agree","1992","(Married) couple without C. ","212","0.0831373696566857","0.0731659793172722","0.0931087599960992","2"
"Tends to agree","1992","Couple + C. LE 16 ","191","0.0748349490902387","0.0649483786920003","0.0847215194884771","2"
"Tends to agree","1992","Single parent ","113","0.217606024343391","0.182772139277716","0.252439909409066","2"
"Tends to agree","1992","Couple + C. GT 16 ","203","0.099726514341282","0.0871600146831987","0.112293013999365","2"
"Tends to agree","1992","Couple + C. LE and GT 16","53","0.0768918195538249","0.0574854107028355","0.0962982284048143","2"
"Totally disagree","1992","1-pers.-HH","387","0.326166442771419","0.299762305881126","0.352570579661712","4"
"Totally disagree","1992","(Married) couple without C. ","1832","0.611573914097377","0.593971018541486","0.629176809653269","4"
"Totally disagree","1992","Single parent ","172","0.293233564447749","0.254801075894358","0.331666053001139","4"
"Totally disagree","1992","Couple + C. LE 16 ","1666","0.597384738796378","0.578957680984253","0.615811796608502","4"
"Totally disagree","1992","Couple + C. GT 16 ","1167","0.528917261860961","0.507982682460514","0.549851841261408","4"
