"plh0189","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Full Time","1-pers.-HH","43","0.109690751883108","0.0806882067913196","0.138693296974897"
"True entirely","1992","Full Time","(Married) couple without C. ","80","0.0581864066381153","0.0453318641796679","0.0710409490965627"
"True entirely","1992","Full Time","Single parent ","19","","",""
"True entirely","1992","Full Time","Couple + C. LE 16 ","98","0.0630071813325972","0.0511127279970266","0.0749016346681677"
"True entirely","1992","Full Time","Couple + C. GT 16 ","73","0.0653276853427734","0.0507647523117465","0.0798906183738004"
"True entirely","1992","Full Time","Couple + C. LE and GT 16","20","","",""
"True entirely","1992","Part Time","1-pers.-HH","12","","",""
"True entirely","1992","Part Time","(Married) couple without C. ","22","","",""
"True entirely","1992","Part Time","Single parent ","20","","",""
"True entirely","1992","Part Time","Couple + C. LE 16 ","40","0.0528339616730395","0.0360572289230326","0.0696106944230463"
"True entirely","1992","Part Time","Couple + C. GT 16 ","43","0.0828485830534371","0.0579806233500671","0.107716542756807"
"True entirely","1992","Part Time","Couple + C. LE and GT 16","11","","",""
"True entirely","1992","Not Working","1-pers.-HH","107","0.180034149557137","0.150497125195531","0.209571173918742"
"True entirely","1992","Not Working","(Married) couple without C. ","89","0.0670119588775187","0.0532384233564754","0.080785494398562"
"True entirely","1992","Not Working","Single parent ","20","","",""
"True entirely","1992","Not Working","Couple + C. LE 16 ","38","0.0899776767871805","0.0630873008878035","0.116868052686558"
"True entirely","1992","Not Working","Couple + C. GT 16 ","44","0.0752500570787962","0.0542472495554741","0.0962528646021183"
"True entirely","1992","Not Working","Couple + C. LE and GT 16","12","","",""
"Tends to agree","1992","Full Time","1-pers.-HH","85","0.17896675082311","0.143391562244473","0.214541939401746"
"Tends to agree","1992","Full Time","(Married) couple without C. ","61","0.0475068635981598","0.0358260663919838","0.0591876608043358"
"Tends to agree","1992","Full Time","Single parent ","48","0.212650903567265","0.160990612039131","0.2643111950954"
"Tends to agree","1992","Full Time","Couple + C. LE 16 ","78","0.0489764927385572","0.0384114612304707","0.0595415242466437"
"Tends to agree","1992","Full Time","Couple + C. GT 16 ","82","0.0790855659885302","0.0631807451596599","0.0949903868174006"
"Tends to agree","1992","Full Time","Couple + C. LE and GT 16","19","","",""
"Tends to agree","1992","Part Time","1-pers.-HH","24","","",""
"Tends to agree","1992","Part Time","(Married) couple without C. ","28","","",""
"Tends to agree","1992","Part Time","Single parent ","29","","",""
"Tends to agree","1992","Part Time","Couple + C. LE 16 ","71","0.103710017846478","0.0808449568199384","0.126575078873017"
"Tends to agree","1992","Part Time","Couple + C. GT 16 ","54","0.121220835294361","0.0917762390420578","0.150665431546665"
"Tends to agree","1992","Part Time","Couple + C. LE and GT 16","20","","",""
"Tends to agree","1992","Not Working","1-pers.-HH","183","0.269416296917968","0.235309704279466","0.30352288955647"
"Tends to agree","1992","Not Working","(Married) couple without C. ","123","0.115525836645983","0.0979177010101914","0.133133972281774"
"Tends to agree","1992","Not Working","Single parent ","36","0.244296820507159","0.176871918502082","0.311721722512235"
"Tends to agree","1992","Not Working","Couple + C. LE 16 ","42","0.111261088248759","0.0817107666332786","0.140811409864239"
"Tends to agree","1992","Not Working","Couple + C. GT 16 ","67","0.117872900014263","0.0921994433777536","0.143546356650772"
"Tends to agree","1992","Not Working","Couple + C. LE and GT 16","14","","",""
"Rather not true","1992","Full Time","1-pers.-HH","164","0.341043573064369","0.297047496863759","0.385039649264979"
"Rather not true","1992","Full Time","(Married) couple without C. ","326","0.262265958320581","0.238112225905065","0.286419690736097"
