"plh0189","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1993","16-34 y.","Mecklenburg-Western Pomerania","35","0.218210770581744","0.15051477101113","0.285906770152358","3"
"Rather not true","1993","66 and older","Lower Saxony","28","","","","3"
"Rather not true","1993","66 and older","Bremen","7","","","","3"
"Rather not true","1993","66 and older","Hesse","25","","","","3"
"Rather not true","1993","66 and older","Rhineland-Palatinate,Saarland","29","","","","3"
"Rather not true","1993","66 and older","Baden-Württemberg","45","0.254741400780364","0.188258588354657","0.321224213206071","3"
"Rather not true","1993","66 and older","Saxony","36","0.286326485320833","0.206439490105715","0.366213480535951","3"
"Rather not true","1993","66 and older","Thuringia","18","","","","3"
"Rather not true","1993","66 and older","Brandenburg","17","","","","3"
"Rather not true","1993","66 and older","Mecklenburg-Western Pomerania","10","","","","3"
"Rather not true","1993","16-34 y.","Saxony","117","0.313432363070369","0.266228806851756","0.360635919288983","3"
"Rather not true","1993","16-34 y.","Saxony-Anhalt","72","0.305910833418191","0.248676915141942","0.363144751694439","3"
"Rather not true","1993","16-34 y.","Thuringia","66","0.275925435262578","0.220518312179448","0.331332558345707","3"
"Rather not true","1993","35-65 y.","Schleswig-Holstein","34","0.265829753824365","0.194895641016847","0.336763866631884","3"
"Rather not true","1993","35-65 y.","Hamburg","14","","","","3"
"Rather not true","1993","35-65 y.","Mecklenburg-Western Pomerania","51","0.226624766023861","0.172984740369978","0.280264791677744","3"
"Rather not true","1993","35-65 y.","Saxony","160","0.258313675722526","0.223776299274844","0.292851052170208","3"
"Rather not true","1993","35-65 y.","Saxony-Anhalt","116","0.275133168758847","0.231958623809286","0.318307713708407","3"
"Rather not true","1993","35-65 y.","Thuringia","77","0.218375528190974","0.174265818557238","0.262485237824709","3"
"Rather not true","1993","66 and older","Schleswig-Holstein","12","","","","3"
"Rather not true","1993","66 and older","Hamburg","7","","","","3"
"Rather not true","1993","66 and older","North Rhine-Westphalia","67","0.238273031607933","0.186979539744064","0.289566523471801","3"
"Rather not true","1993","66 and older","Bavaria","54","0.271728444903921","0.210683847654542","0.3327730421533","3"
"Rather not true","1993","66 and older","Berlin","10","","","","3"
"Rather not true","1993","66 and older","Saxony-Anhalt","18","","","","3"
"Rather not true","1993","35-65 y.","Lower Saxony","114","0.237618204323129","0.199462431329728","0.275773977316531","3"
"Rather not true","1993","35-65 y.","Bremen","9","","","","3"
"Rather not true","1993","35-65 y.","North Rhine-Westphalia","342","0.275548187705514","0.251195193822578","0.29990118158845","3"
"Rather not true","1993","35-65 y.","Hesse","127","0.277121741917039","0.237039849706788","0.317203634127289","3"
"Rather not true","1993","35-65 y.","Rhineland-Palatinate,Saarland","77","0.254419391222269","0.204886660283525","0.303952122161012","3"
"Rather not true","1993","35-65 y.","Baden-Württemberg","293","0.341960950426389","0.310293831792825","0.373628069059954","3"
"Rather not true","1993","35-65 y.","Bavaria","251","0.336197602433099","0.303108580946863","0.369286623919336","3"
"Rather not true","1993","35-65 y.","Berlin","69","0.278061871440624","0.2284258878184","0.327697855062848","3"
"Rather not true","1993","35-65 y.","Brandenburg","81","0.219638837480595","0.176633190685576","0.262644484275613","3"
"Tends to agree","1993","16-34 y.","Hamburg","2","","","","2"
"Tends to agree","1993","16-34 y.","Schleswig-Holstein","13","","","","2"
"Tends to agree","1993","16-34 y.","Bremen","2","","","","2"
"Tends to agree","1993","16-34 y.","Hesse","33","0.0832219815571337","0.0539477057638452","0.112496257350422","2"
"Tends to agree","1993","16-34 y.","North Rhine-Westphalia","98","0.105979328698556","0.0864263026326052","0.125532354764506","2"
"Tends to agree","1993","16-34 y.","Lower Saxony","41","0.12680777771222","0.0933949309944816","0.160220624429959","2"
"Tends to agree","1993","16-34 y.","Rhineland-Palatinate,Saarland","26","","","","2"
"Tends to agree","1993","16-34 y.","Baden-Württemberg","108","0.164307160500254","0.137752003232893","0.190862317767615","2"
"Tends to agree","1993","16-34 y.","Bavaria","82","0.139069794718272","0.112114342923568","0.166025246512976","2"
"Tends to agree","1993","16-34 y.","Mecklenburg-Western Pomerania","13","","","","2"
"Tends to agree","1993","16-34 y.","Berlin","31","0.17424728504459","0.123425581384365","0.225068988704814","2"
"Tends to agree","1993","16-34 y.","Brandenburg","25","","","","2"
"Tends to agree","1993","35-65 y.","Hesse","46","0.110919113357178","0.0827965977835878","0.139041628930768","2"
"Tends to agree","1993","35-65 y.","Rhineland-Palatinate,Saarland","45","0.152991361427671","0.11205141774934","0.193931305106001","2"
"Tends to agree","1993","66 and older","Thuringia","15","","","","2"
"Tends to agree","1993","16-34 y.","Saxony","39","0.104212003466617","0.0731218670123588","0.135302139920876","2"
"Tends to agree","1993","16-34 y.","Saxony-Anhalt","18","","","","2"
"Tends to agree","1993","35-65 y.","Schleswig-Holstein","22","","","","2"
"Tends to agree","1993","35-65 y.","Hamburg","9","","","","2"
"Tends to agree","1993","35-65 y.","North Rhine-Westphalia","144","0.108847315443667","0.0918713786488429","0.12582325223849","2"
"Tends to agree","1993","16-34 y.","Thuringia","27","","","","2"
"Tends to agree","1993","35-65 y.","Lower Saxony","66","0.155823463381633","0.123309702482828","0.188337224280438","2"
"Tends to agree","1993","35-65 y.","Bremen","4","","","","2"
"Tends to agree","1993","35-65 y.","Baden-Württemberg","134","0.137837725277676","0.114824737084919","0.160850713470433","2"
"Tends to agree","1993","35-65 y.","Bavaria","95","0.138841850612201","0.114622144737412","0.16306155648699","2"
"Tends to agree","1993","35-65 y.","Berlin","38","0.113472226807894","0.0783350483851017","0.148609405230687","2"
"Tends to agree","1993","35-65 y.","Brandenburg","46","0.134835766833637","0.0993564764325268","0.170315057234748","2"
"Tends to agree","1993","66 and older","Bavaria","38","0.228451714794116","0.170839871114375","0.286063558473857","2"
"Tends to agree","1993","66 and older","Berlin","5","","","","2"
"Tends to agree","1993","66 and older","Mecklenburg-Western Pomerania","4","","","","2"
"Tends to agree","1993","66 and older","Saxony","23","","","","2"
"Tends to agree","1993","66 and older","Saxony-Anhalt","14","","","","2"
"Tends to agree","1993","35-65 y.","Mecklenburg-Western Pomerania","35","0.172869149518345","0.124420015399937","0.221318283636752","2"
"Tends to agree","1993","35-65 y.","Saxony","73","0.143820134191962","0.116131734270363","0.171508534113561","2"
"Tends to agree","1993","35-65 y.","Saxony-Anhalt","46","0.108172567954079","0.0781445848127463","0.138200551095412","2"
"Tends to agree","1993","35-65 y.","Thuringia","26","","","","2"
"Tends to agree","1993","66 and older","Lower Saxony","19","","","","2"
"Tends to agree","1993","66 and older","Bremen","1","","","","2"
"Tends to agree","1993","66 and older","Hesse","16","","","","2"
"Tends to agree","1993","66 and older","Rhineland-Palatinate,Saarland","16","","","","2"
"Tends to agree","1993","66 and older","Baden-Württemberg","33","0.210207696441757","0.148036836567347","0.272378556316168","2"
"Tends to agree","1993","66 and older","Brandenburg","12","","","","2"
"Tends to agree","1993","66 and older","Schleswig-Holstein","7","","","","2"
"Tends to agree","1993","66 and older","Hamburg","4","","","","2"
"Tends to agree","1993","66 and older","North Rhine-Westphalia","52","0.206714553621098","0.157958850442511","0.255470256799685","2"
"Totally disagree","1993","16-34 y.","Schleswig-Holstein","52","0.501461138100419","0.403463357311833","0.599458918889006","4"
"Totally disagree","1993","16-34 y.","Hamburg","25","","","","4"
"Totally disagree","1993","16-34 y.","Lower Saxony","205","0.471076138156289","0.420954213846605","0.521198062465973","4"
"Totally disagree","1993","16-34 y.","Bremen","13","","","","4"
"Totally disagree","1993","16-34 y.","North Rhine-Westphalia","528","0.517156808966377","0.485414113975998","0.548899503956757","4"
"Totally disagree","1993","16-34 y.","Hesse","202","0.530675651112567","0.477784117242985","0.583567184982149","4"
"Totally disagree","1993","35-65 y.","Bremen","22","","","","4"
"Totally disagree","1993","35-65 y.","Schleswig-Holstein","79","0.46606235481255","0.385964250028271","0.54616045959683","4"
"Totally disagree","1993","35-65 y.","Hamburg","48","0.553638574416345","0.438813075360279","0.668464073472411","4"
"Totally disagree","1993","35-65 y.","Lower Saxony","252","0.517735574523755","0.47294044879934","0.562530700248171","4"
"Totally disagree","1993","35-65 y.","Hesse","274","0.522676831884472","0.477946387110233","0.567407276658711","4"
"Totally disagree","1993","35-65 y.","Rhineland-Palatinate,Saarland","155","0.528771544942505","0.47200144508448","0.58554164480053","4"
"Totally disagree","1993","35-65 y.","Baden-Württemberg","369","0.431004437086037","0.397945432818471","0.464063441353604","4"
"Totally disagree","1993","35-65 y.","Bavaria","375","0.434763991898416","0.400041658393276","0.469486325403557","4"
"Totally disagree","1993","35-65 y.","Berlin","181","0.536258750700716","0.481012732505331","0.591504768896101","4"
"Totally disagree","1993","35-65 y.","Brandenburg","198","0.542276667512674","0.490523721496716","0.594029613528632","4"
"Totally disagree","1993","35-65 y.","Mecklenburg-Western Pomerania","127","0.508561721152267","0.444507686989455","0.57261575531508","4"
"Totally disagree","1993","35-65 y.","Saxony","342","0.531604325231478","0.492230627771072","0.570978022691885","4"
"Totally disagree","1993","35-65 y.","Saxony-Anhalt","212","0.5223027060056","0.474011871703995","0.570593540307206","4"
"Totally disagree","1993","35-65 y.","Thuringia","211","0.623300311145701","0.571565907984703","0.6750347143067","4"
"Totally disagree","1993","66 and older","Schleswig-Holstein","17","","","","4"
"Totally disagree","1993","66 and older","Hamburg","22","","","","4"
"Totally disagree","1993","16-34 y.","Rhineland-Palatinate,Saarland","149","0.581697289373116","0.5195482718572","0.643846306889033","4"
"Totally disagree","1993","16-34 y.","Baden-Württemberg","355","0.438657608271263","0.403096601680253","0.474218614862272","4"
"Totally disagree","1993","16-34 y.","Bavaria","301","0.463537570863095","0.424690492453619","0.502384649272571","4"
"Totally disagree","1993","16-34 y.","Berlin","107","0.481532999641323","0.414588516711343","0.548477482571302","4"
"Totally disagree","1993","16-34 y.","Brandenburg","102","0.501935626693761","0.434149362804229","0.569721890583293","4"
"Totally disagree","1993","16-34 y.","Mecklenburg-Western Pomerania","85","0.618230990091335","0.538604826154923","0.697857154027748","4"
"Totally disagree","1993","16-34 y.","Saxony","202","0.547787171409261","0.497141946502159","0.598432396316363","4"
"Totally disagree","1993","16-34 y.","Saxony-Anhalt","148","0.583720799101626","0.52249374590339","0.644947852299862","4"
"Totally disagree","1993","16-34 y.","Thuringia","148","0.565565771130103","0.504121462304241","0.627010079955966","4"
"Totally disagree","1993","35-65 y.","North Rhine-Westphalia","698","0.530810264606451","0.503608771961683","0.558011757251219","4"
"Totally disagree","1993","66 and older","Lower Saxony","55","0.429095854472848","0.339412071750991","0.518779637194704","4"
"Totally disagree","1993","66 and older","Bremen","15","","","","4"
"Totally disagree","1993","66 and older","North Rhine-Westphalia","119","0.44084393630472","0.381066937162466","0.500620935446974","4"
"Totally disagree","1993","66 and older","Hesse","57","0.517546009280223","0.424165942092341","0.610926076468104","4"
"Totally disagree","1993","66 and older","Rhineland-Palatinate,Saarland","41","0.373321219143391","0.277557967126331","0.469084471160452","4"
"Totally disagree","1993","66 and older","Baden-Württemberg","68","0.381118848883562","0.30701513727698","0.455222560490143","4"
"Totally disagree","1993","66 and older","Bavaria","84","0.343335546162384","0.278178086202744","0.408493006122023","4"
"Totally disagree","1993","66 and older","Berlin","20","","","","4"
"Totally disagree","1993","66 and older","Brandenburg","30","0.464530292146035","0.34420675322889","0.58485383106318","4"
"Totally disagree","1993","66 and older","Mecklenburg-Western Pomerania","12","","","","4"
"Totally disagree","1993","66 and older","Saxony","51","0.397963865952493","0.31146137076472","0.484466361140267","4"
"Totally disagree","1993","66 and older","Saxony-Anhalt","40","0.439049359964724","0.331635539688259","0.546463180241189","4"
"Totally disagree","1993","66 and older","Thuringia","34","0.366558786656929","0.257504577011013","0.475612996302844","4"
"True entirely","1993","16-34 y.","Schleswig-Holstein","8","","","","1"
"True entirely","1993","16-34 y.","Hamburg","1","","","","1"
"True entirely","1993","16-34 y.","Lower Saxony","32","0.0846851277788109","0.0567291661168017","0.11264108944082","1"
"True entirely","1993","16-34 y.","Bremen","3","","","","1"
"True entirely","1993","16-34 y.","North Rhine-Westphalia","48","0.0493522382879817","0.0355930485714119","0.0631114280045515","1"
"True entirely","1993","16-34 y.","Hesse","18","","","","1"
"True entirely","1993","16-34 y.","Rhineland-Palatinate,Saarland","17","","","","1"
"True entirely","1993","16-34 y.","Baden-Württemberg","43","0.0576693714218391","0.0409634069071694","0.0743753359365087","1"
"True entirely","1993","16-34 y.","Bavaria","41","0.0640882474111635","0.0450093670737936","0.0831671277485335","1"
"True entirely","1993","16-34 y.","Berlin","12","","","","1"
"True entirely","1993","16-34 y.","Brandenburg","10","","","","1"
"True entirely","1993","16-34 y.","Mecklenburg-Western Pomerania","10","","","","1"
"True entirely","1993","16-34 y.","Saxony","13","","","","1"
"True entirely","1993","16-34 y.","Saxony-Anhalt","11","","","","1"
"True entirely","1993","16-34 y.","Thuringia","9","","","","1"
"True entirely","1993","35-65 y.","Schleswig-Holstein","14","","","","1"
"True entirely","1993","35-65 y.","Hamburg","1","","","","1"
"True entirely","1993","35-65 y.","Lower Saxony","46","0.0888227577714821","0.0633193801563532","0.114326135386611","1"
"True entirely","1993","35-65 y.","Bremen","4","","","","1"
"True entirely","1993","35-65 y.","North Rhine-Westphalia","109","0.0847942322443686","0.0696100517020769","0.0999784127866603","1"
"True entirely","1993","35-65 y.","Hesse","32","0.0892823128413116","0.0637461913484728","0.11481843433415","1"
"True entirely","1993","35-65 y.","Rhineland-Palatinate,Saarland","20","","","","1"
"True entirely","1993","35-65 y.","Baden-Württemberg","66","0.0891968872098977","0.0701693946615402","0.108224379758255","1"
"True entirely","1993","35-65 y.","Bavaria","62","0.0901965550562834","0.0701317024540223","0.110261407658545","1"
"True entirely","1993","35-65 y.","Berlin","25","","","","1"
"True entirely","1993","35-65 y.","Brandenburg","31","0.103248728173094","0.0716404056574713","0.134857050688717","1"
"True entirely","1993","35-65 y.","Mecklenburg-Western Pomerania","21","","","","1"
"True entirely","1993","35-65 y.","Saxony","42","0.066261864854034","0.0466350473467243","0.0858886823613438","1"
"True entirely","1993","35-65 y.","Saxony-Anhalt","37","0.0943915572814737","0.0661255812077943","0.122657533355153","1"
"True entirely","1993","35-65 y.","Thuringia","23","","","","1"
"True entirely","1993","66 and older","Schleswig-Holstein","2","","","","1"
"True entirely","1993","66 and older","Hamburg","2","","","","1"
"True entirely","1993","66 and older","Lower Saxony","15","","","","1"
"True entirely","1993","66 and older","Bremen","6","","","","1"
"True entirely","1993","66 and older","North Rhine-Westphalia","27","","","","1"
"True entirely","1993","66 and older","Hesse","12","","","","1"
"True entirely","1993","66 and older","Rhineland-Palatinate,Saarland","12","","","","1"
"True entirely","1993","66 and older","Baden-Württemberg","19","","","","1"
"True entirely","1993","66 and older","Bavaria","28","","","","1"
"True entirely","1993","66 and older","Berlin","12","","","","1"
"True entirely","1993","66 and older","Brandenburg","7","","","","1"
"True entirely","1993","66 and older","Mecklenburg-Western Pomerania","2","","","","1"
"True entirely","1993","66 and older","Saxony","13","","","","1"
"True entirely","1993","66 and older","Saxony-Anhalt","10","","","","1"
"True entirely","1993","66 and older","Thuringia","8","","","","1"
"Rather not true","1994","16-34 y.","Hamburg","","","","","3"
"Rather not true","1994","16-34 y.","Lower Saxony","","","","","3"
"Rather not true","1994","16-34 y.","Bremen","","","","","3"
"Rather not true","1994","16-34 y.","North Rhine-Westphalia","","","","","3"
"Rather not true","1994","16-34 y.","Hesse","","","","","3"
"Rather not true","1994","16-34 y.","Schleswig-Holstein","","","","","3"
"Rather not true","1994","66 and older","Thuringia","","","","","3"
"Rather not true","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","1994","16-34 y.","Baden-Württemberg","","","","","3"
"Rather not true","1994","16-34 y.","Bavaria","","","","","3"
"Rather not true","1994","16-34 y.","Berlin","","","","","3"
"Rather not true","1994","16-34 y.","Brandenburg","","","","","3"
"Rather not true","1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","1994","66 and older","Bavaria","","","","","3"
"Rather not true","1994","66 and older","Berlin","","","","","3"
"Rather not true","1994","66 and older","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","1994","66 and older","Saxony","","","","","3"
"Rather not true","1994","66 and older","Saxony-Anhalt","","","","","3"
"Rather not true","1994","16-34 y.","Saxony","","","","","3"
"Rather not true","1994","16-34 y.","Saxony-Anhalt","","","","","3"
"Rather not true","1994","16-34 y.","Thuringia","","","","","3"
"Rather not true","1994","35-65 y.","Schleswig-Holstein","","","","","3"
"Rather not true","1994","35-65 y.","Hamburg","","","","","3"
"Rather not true","1994","66 and older","Lower Saxony","","","","","3"
"Rather not true","1994","66 and older","Bremen","","","","","3"
"Rather not true","1994","66 and older","Hesse","","","","","3"
"Rather not true","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","1994","66 and older","Baden-Württemberg","","","","","3"
"Rather not true","1994","66 and older","Brandenburg","","","","","3"
"Rather not true","1994","35-65 y.","Lower Saxony","","","","","3"
"Rather not true","1994","35-65 y.","Bremen","","","","","3"
"Rather not true","1994","35-65 y.","North Rhine-Westphalia","","","","","3"
"Rather not true","1994","35-65 y.","Hesse","","","","","3"
"Rather not true","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","1994","35-65 y.","Baden-Württemberg","","","","","3"
"Rather not true","1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","1994","35-65 y.","Saxony","","","","","3"
"Rather not true","1994","35-65 y.","Saxony-Anhalt","","","","","3"
"Rather not true","1994","35-65 y.","Thuringia","","","","","3"
"Rather not true","1994","66 and older","Schleswig-Holstein","","","","","3"
"Rather not true","1994","66 and older","Hamburg","","","","","3"
"Rather not true","1994","66 and older","North Rhine-Westphalia","","","","","3"
"Rather not true","1994","35-65 y.","Bavaria","","","","","3"
"Rather not true","1994","35-65 y.","Berlin","","","","","3"
"Rather not true","1994","35-65 y.","Brandenburg","","","","","3"
"Tends to agree","1994","16-34 y.","Lower Saxony","","","","","2"
"Tends to agree","1994","16-34 y.","Hamburg","","","","","2"
"Tends to agree","1994","16-34 y.","Bremen","","","","","2"
"Tends to agree","1994","16-34 y.","Hesse","","","","","2"
"Tends to agree","1994","16-34 y.","Bavaria","","","","","2"
"Tends to agree","1994","16-34 y.","Schleswig-Holstein","","","","","2"
"Tends to agree","1994","16-34 y.","North Rhine-Westphalia","","","","","2"
"Tends to agree","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","1994","16-34 y.","Baden-Württemberg","","","","","2"
"Tends to agree","1994","16-34 y.","Berlin","","","","","2"
"Tends to agree","1994","16-34 y.","Brandenburg","","","","","2"
"Tends to agree","1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","1994","16-34 y.","Saxony","","","","","2"
"Tends to agree","1994","16-34 y.","Saxony-Anhalt","","","","","2"
"Tends to agree","1994","16-34 y.","Thuringia","","","","","2"
"Tends to agree","1994","35-65 y.","Schleswig-Holstein","","","","","2"
"Tends to agree","1994","35-65 y.","Lower Saxony","","","","","2"
"Tends to agree","1994","35-65 y.","Bremen","","","","","2"
"Tends to agree","1994","35-65 y.","North Rhine-Westphalia","","","","","2"
"Tends to agree","1994","35-65 y.","Baden-Württemberg","","","","","2"
"Tends to agree","1994","35-65 y.","Hamburg","","","","","2"
"Tends to agree","1994","35-65 y.","Hesse","","","","","2"
"Tends to agree","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","1994","35-65 y.","Bavaria","","","","","2"
"Tends to agree","1994","35-65 y.","Berlin","","","","","2"
"Tends to agree","1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","1994","35-65 y.","Saxony","","","","","2"
"Tends to agree","1994","66 and older","Thuringia","","","","","2"
"Tends to agree","1994","35-65 y.","Brandenburg","","","","","2"
"Tends to agree","1994","35-65 y.","Saxony-Anhalt","","","","","2"
"Tends to agree","1994","66 and older","Hamburg","","","","","2"
"Tends to agree","1994","66 and older","Lower Saxony","","","","","2"
"Tends to agree","1994","66 and older","Bavaria","","","","","2"
"Tends to agree","1994","66 and older","Berlin","","","","","2"
"Tends to agree","1994","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","1994","66 and older","Saxony","","","","","2"
"Tends to agree","1994","66 and older","Saxony-Anhalt","","","","","2"
"Tends to agree","1994","35-65 y.","Thuringia","","","","","2"
"Tends to agree","1994","66 and older","Schleswig-Holstein","","","","","2"
"Tends to agree","1994","66 and older","Bremen","","","","","2"
"Tends to agree","1994","66 and older","Hesse","","","","","2"
"Tends to agree","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","1994","66 and older","Baden-Württemberg","","","","","2"
"Tends to agree","1994","66 and older","Brandenburg","","","","","2"
"Tends to agree","1994","66 and older","North Rhine-Westphalia","","","","","2"
"Totally disagree","1994","16-34 y.","Hamburg","","","","","4"
"Totally disagree","1994","16-34 y.","Schleswig-Holstein","","","","","4"
"Totally disagree","1994","66 and older","Schleswig-Holstein","","","","","4"
"Totally disagree","1994","66 and older","Hamburg","","","","","4"
"Totally disagree","1994","16-34 y.","Lower Saxony","","","","","4"
"Totally disagree","1994","16-34 y.","Bremen","","","","","4"
"Totally disagree","1994","16-34 y.","Hesse","","","","","4"
"Totally disagree","1994","35-65 y.","Saxony","","","","","4"
"Totally disagree","1994","16-34 y.","North Rhine-Westphalia","","","","","4"
"Totally disagree","1994","35-65 y.","Saxony-Anhalt","","","","","4"
"Totally disagree","1994","35-65 y.","Thuringia","","","","","4"
"Totally disagree","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","1994","16-34 y.","Baden-Württemberg","","","","","4"
"Totally disagree","1994","16-34 y.","Bavaria","","","","","4"
"Totally disagree","1994","16-34 y.","Berlin","","","","","4"
"Totally disagree","1994","16-34 y.","Brandenburg","","","","","4"
"Totally disagree","1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","1994","16-34 y.","Saxony","","","","","4"
"Totally disagree","1994","16-34 y.","Saxony-Anhalt","","","","","4"
"Totally disagree","1994","16-34 y.","Thuringia","","","","","4"
"Totally disagree","1994","35-65 y.","Schleswig-Holstein","","","","","4"
"Totally disagree","1994","35-65 y.","Hamburg","","","","","4"
"Totally disagree","1994","35-65 y.","Lower Saxony","","","","","4"
"Totally disagree","1994","35-65 y.","Bremen","","","","","4"
"Totally disagree","1994","35-65 y.","Berlin","","","","","4"
"Totally disagree","1994","35-65 y.","Brandenburg","","","","","4"
"Totally disagree","1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","1994","35-65 y.","Baden-Württemberg","","","","","4"
"Totally disagree","1994","35-65 y.","Bavaria","","","","","4"
"Totally disagree","1994","35-65 y.","North Rhine-Westphalia","","","","","4"
"Totally disagree","1994","35-65 y.","Hesse","","","","","4"
"Totally disagree","1994","66 and older","Lower Saxony","","","","","4"
"Totally disagree","1994","66 and older","Bremen","","","","","4"
"Totally disagree","1994","66 and older","North Rhine-Westphalia","","","","","4"
"Totally disagree","1994","66 and older","Hesse","","","","","4"
"Totally disagree","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","1994","66 and older","Baden-Württemberg","","","","","4"
"Totally disagree","1994","66 and older","Bavaria","","","","","4"
"Totally disagree","1994","66 and older","Berlin","","","","","4"
"Totally disagree","1994","66 and older","Brandenburg","","","","","4"
"Totally disagree","1994","66 and older","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","1994","66 and older","Saxony","","","","","4"
"Totally disagree","1994","66 and older","Saxony-Anhalt","","","","","4"
"Totally disagree","1994","66 and older","Thuringia","","","","","4"
"True entirely","1994","16-34 y.","Schleswig-Holstein","","","","","1"
"True entirely","1994","16-34 y.","Hamburg","","","","","1"
"True entirely","1994","16-34 y.","Lower Saxony","","","","","1"
"True entirely","1994","16-34 y.","Bremen","","","","","1"
"True entirely","1994","16-34 y.","North Rhine-Westphalia","","","","","1"
"True entirely","1994","16-34 y.","Hesse","","","","","1"
"True entirely","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","1994","16-34 y.","Baden-Württemberg","","","","","1"
"True entirely","1994","16-34 y.","Bavaria","","","","","1"
"True entirely","1994","16-34 y.","Berlin","","","","","1"
"True entirely","1994","16-34 y.","Brandenburg","","","","","1"
"True entirely","1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","1994","16-34 y.","Saxony","","","","","1"
"True entirely","1994","16-34 y.","Saxony-Anhalt","","","","","1"
"True entirely","1994","16-34 y.","Thuringia","","","","","1"
"True entirely","1994","35-65 y.","Schleswig-Holstein","","","","","1"
"True entirely","1994","35-65 y.","Hamburg","","","","","1"
"True entirely","1994","35-65 y.","Lower Saxony","","","","","1"
"True entirely","1994","35-65 y.","Bremen","","","","","1"
"True entirely","1994","35-65 y.","North Rhine-Westphalia","","","","","1"
"True entirely","1994","35-65 y.","Hesse","","","","","1"
"True entirely","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","1994","35-65 y.","Baden-Württemberg","","","","","1"
"True entirely","1994","35-65 y.","Bavaria","","","","","1"
"True entirely","1994","35-65 y.","Berlin","","","","","1"
"True entirely","1994","35-65 y.","Brandenburg","","","","","1"
"True entirely","1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","1994","35-65 y.","Saxony","","","","","1"
"True entirely","1994","35-65 y.","Saxony-Anhalt","","","","","1"
"True entirely","1994","35-65 y.","Thuringia","","","","","1"
"True entirely","1994","66 and older","Schleswig-Holstein","","","","","1"
"True entirely","1994","66 and older","Hamburg","","","","","1"
"True entirely","1994","66 and older","Lower Saxony","","","","","1"
"True entirely","1994","66 and older","Bremen","","","","","1"
"True entirely","1994","66 and older","North Rhine-Westphalia","","","","","1"
"True entirely","1994","66 and older","Hesse","","","","","1"
"True entirely","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","1994","66 and older","Baden-Württemberg","","","","","1"
"True entirely","1994","66 and older","Bavaria","","","","","1"
"True entirely","1994","66 and older","Berlin","","","","","1"
"True entirely","1994","66 and older","Brandenburg","","","","","1"
"True entirely","1994","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","1994","66 and older","Saxony","","","","","1"
"True entirely","1994","66 and older","Saxony-Anhalt","","","","","1"
"True entirely","1994","66 and older","Thuringia","","","","","1"
"Rather not true","1995","16-34 y.","Hamburg","15","","","","3"
"Rather not true","1995","16-34 y.","Lower Saxony","139","0.395480723098532","0.348036237057829","0.442925209139235","3"
"Rather not true","1995","16-34 y.","Schleswig-Holstein","41","0.374761066623846","0.283468282203832","0.46605385104386","3"
"Rather not true","1995","16-34 y.","Bremen","11","","","","3"
"Rather not true","1995","16-34 y.","North Rhine-Westphalia","293","0.35042050533197","0.320365187726912","0.380475822937028","3"
"Rather not true","1995","16-34 y.","Bavaria","239","0.35708172289923","0.321434142870801","0.392729302927659","3"
"Rather not true","1995","66 and older","Mecklenburg-Western Pomerania","8","","","","3"
"Rather not true","1995","66 and older","Saxony","39","0.31808162808979","0.238022306938109","0.398140949241471","3"
"Rather not true","1995","66 and older","Thuringia","28","","","","3"
"Rather not true","1995","16-34 y.","Hesse","118","0.428798687413277","0.37564329895865","0.481954075867904","3"
"Rather not true","1995","16-34 y.","Rhineland-Palatinate,Saarland","69","0.302524948670497","0.247114576864287","0.357935320476708","3"
"Rather not true","1995","16-34 y.","Baden-Württemberg","281","0.405400156508403","0.370192092800311","0.440608220216494","3"
