"plh0189","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1992","Single parent ","West Germany","77","0.223529782125881","0.180553920879324","0.266505643372437","2"
"Tends to agree","1992","Couple + C. GT 16 ","East Germany","69","0.0878287223217512","0.0677975259690578","0.107859918674445","2"
"Tends to agree","1992","Couple + C. GT 16 ","West Germany","134","0.102399987531304","0.0866146256444473","0.118185349418161","2"
"Tends to agree","1992","Couple + C. LE and GT 16","East Germany","24","","","","2"
"Tends to agree","1992","Couple + C. LE and GT 16","West Germany","29","","","","2"
"Totally disagree","1992","(Married) couple without C. ","East Germany","554","0.605208289016641","0.573536398272225","0.636880179761057","4"
"Totally disagree","1992","1-pers.-HH","West Germany","301","0.333597220444927","0.302946141897948","0.364248298991905","4"
"Totally disagree","1992","(Married) couple without C. ","West Germany","1278","0.613315252390021","0.592130642268968","0.634499862511074","4"
"Totally disagree","1992","1-pers.-HH","East Germany","86","0.289837752263562","0.238669464229626","0.341006040297499","4"
"Totally disagree","1992","Single parent ","West Germany","112","0.281759833383914","0.235354395465533","0.328165271302296","4"
"Totally disagree","1992","Single parent ","East Germany","60","0.339640120853584","0.270067570637714","0.409212671069453","4"
"Totally disagree","1992","Couple + C. LE 16 ","West Germany","887","0.582465378939385","0.557591648605277","0.607339109273493","4"
"Totally disagree","1992","Couple + C. LE 16 ","East Germany","779","0.639643960523337","0.612603687405689","0.666684233640986","4"
"Totally disagree","1992","Couple + C. GT 16 ","West Germany","768","0.528957875876226","0.502968037232448","0.554947714520005","4"
"Totally disagree","1992","Couple + C. GT 16 ","East Germany","399","0.528736516788031","0.493409907397647","0.564063126178414","4"
"Totally disagree","1992","Couple + C. LE and GT 16","West Germany","221","0.540469644307516","0.491752948980924","0.589186339634107","4"
"Totally disagree","1992","Couple + C. LE and GT 16","East Germany","172","0.511349342795825","0.456751152254292","0.565947533337358","4"
"True entirely","1992","1-pers.-HH","West Germany","118","0.152031741048695","0.128690546312048","0.175372935785341","1"
"True entirely","1992","1-pers.-HH","East Germany","44","0.129562498202377","0.0916874605575649","0.167437535847189","1"
"True entirely","1992","(Married) couple without C. ","West Germany","102","0.0531903057799472","0.0434281066194859","0.0629525049404084","1"
"True entirely","1992","(Married) couple without C. ","East Germany","89","0.0930806983612897","0.0742549745490406","0.111906422173539","1"
"True entirely","1992","Single parent ","West Germany","40","0.125381712122523","0.0912214759142761","0.159541948330771","1"
"True entirely","1992","Single parent ","East Germany","19","","","","1"
"True entirely","1992","Couple + C. LE 16 ","West Germany","105","0.0690750130756405","0.0562848097370686","0.0818652164142125","1"
"True entirely","1992","Couple + C. LE 16 ","East Germany","71","0.0547892931795984","0.0419722400505894","0.0676063463086075","1"
"True entirely","1992","Couple + C. GT 16 ","West Germany","94","0.0691596391993708","0.0559488997177416","0.0823703786809999","1"
"True entirely","1992","Couple + C. GT 16 ","East Germany","66","0.0849442140480087","0.0652135775319375","0.10467485056408","1"
"True entirely","1992","Couple + C. LE and GT 16","West Germany","24","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","East Germany","19","","","","1"
"Rather not true","1993","Couple + C. GT 16 ","East Germany","221","0.307224395156803","0.273780754794752","0.340668035518855","3"
"Rather not true","1993","Couple + C. LE and GT 16","West Germany","248","0.300936058616957","0.269881765590361","0.331990351643552","3"
"Rather not true","1993","Couple + C. LE and GT 16","East Germany","98","0.279760803561854","0.232256512559553","0.327265094564155","3"
"Rather not true","1993","1-pers.-HH","East Germany","84","0.281044595562619","0.230679927816437","0.3314092633088","3"
"Rather not true","1993","(Married) couple without C. ","West Germany","602","0.259824064461921","0.242205651745523","0.277442477178318","3"
"Rather not true","1993","Single parent ","West Germany","140","0.371772781803536","0.325934184093344","0.417611379513727","3"
"Rather not true","1993","1-pers.-HH","West Germany","339","0.30207398871788","0.275001492021761","0.329146485414","3"
"Rather not true","1993","(Married) couple without C. ","East Germany","225","0.236724787248233","0.209464081197821","0.263985493298645","3"
"Rather not true","1993","Single parent ","East Germany","41","0.217303397083121","0.156547079983625","0.278059714182616","3"
"Rather not true","1993","Couple + C. LE 16 ","West Germany","562","0.2914997379838","0.271676754299777","0.311322721667822","3"
"Rather not true","1993","Couple + C. LE 16 ","East Germany","267","0.240704245793142","0.215313146004201","0.266095345582084","3"
"Rather not true","1993","Couple + C. GT 16 ","West Germany","557","0.310427442065907","0.289344449044093","0.33151043508772","3"
"Tends to agree","1993","1-pers.-HH","East Germany","84","0.275205733674584","0.225165020425809","0.325246446923359","2"
"Tends to agree","1993","(Married) couple without C. ","West Germany","213","0.0943213842077953","0.0825791225936455","0.106063645821945","2"
"Tends to agree","1993","(Married) couple without C. ","East Germany","78","0.0773586550476997","0.0602251757474622","0.0944921343479372","2"
"Tends to agree","1993","Single parent ","West Germany","83","0.206131823969368","0.167762789297451","0.244500858641285","2"
"Tends to agree","1993","1-pers.-HH","West Germany","286","0.256491948843756","0.230743761609984","0.282240136077528","2"
"Tends to agree","1993","Single parent ","East Germany","46","0.285882997041583","0.219318859724974","0.352447134358191","2"
"Tends to agree","1993","Couple + C. LE 16 ","West Germany","213","0.10105371884955","0.0879068311910753","0.114200606508025","2"
"Tends to agree","1993","Couple + C. LE 16 ","East Germany","81","0.0825886738970892","0.0662402290575855","0.0989371187365928","2"
"Tends to agree","1993","Couple + C. GT 16 ","West Germany","209","0.10190567061537","0.0881201751542397","0.1156911660765","2"
"Tends to agree","1993","Couple + C. GT 16 ","East Germany","89","0.11864851678142","0.0952064915449265","0.142090542017913","2"
"Tends to agree","1993","Couple + C. LE and GT 16","West Germany","95","0.115225657678684","0.0936075866456808","0.136843728711687","2"
"Tends to agree","1993","Couple + C. LE and GT 16","East Germany","31","0.0988844213706327","0.0672940145890823","0.130474828152183","2"
"Totally disagree","1993","1-pers.-HH","West Germany","318","0.27831766375887","0.251892944925875","0.304742382591866","4"
"Totally disagree","1993","1-pers.-HH","East Germany","87","0.273761687295793","0.223802738639906","0.32372063595168","4"
"Totally disagree","1993","(Married) couple without C. ","East Germany","570","0.610752790018597","0.579483347622894","0.6420222324143","4"
"Totally disagree","1993","(Married) couple without C. ","West Germany","1408","0.579659388706482","0.559828292314985","0.599490485097979","4"
"Totally disagree","1993","Single parent ","West Germany","150","0.302893494057398","0.259309332672773","0.346477655442023","4"
"Totally disagree","1993","Single parent ","East Germany","67","0.389011314629334","0.31718903948151","0.460833589777158","4"
"Totally disagree","1993","Couple + C. LE 16 ","West Germany","1131","0.550726429489658","0.529029247761565","0.57242361121775","4"
"Totally disagree","1993","Couple + C. LE 16 ","East Germany","674","0.620967075230744","0.592152852669202","0.649781297792286","4"
"Totally disagree","1993","Couple + C. GT 16 ","West Germany","968","0.520052923832298","0.497287136572337","0.542818711092258","4"
"Totally disagree","1993","Couple + C. GT 16 ","East Germany","378","0.511192409382742","0.474955548269906","0.547429270495578","4"
"Totally disagree","1993","Couple + C. LE and GT 16","West Germany","442","0.506049532960873","0.472199094681577","0.539899971240169","4"
"Totally disagree","1993","Couple + C. LE and GT 16","East Germany","200","0.580654497933467","0.528433409098145","0.632875586768788","4"
"True entirely","1993","Couple + C. GT 16 ","East Germany","43","0.0629346786790349","0.0453303549981324","0.0805390023599373","1"
"True entirely","1993","Couple + C. LE and GT 16","West Germany","53","0.0777887507434867","0.0596544970155613","0.0959230044714121","1"
"True entirely","1993","Couple + C. LE and GT 16","East Germany","14","","","","1"
"True entirely","1993","1-pers.-HH","West Germany","162","0.163116398679493","0.141331863727981","0.184900933631005","1"
"True entirely","1993","1-pers.-HH","East Germany","51","0.169987983467004","0.127901883857893","0.212074083076115","1"
"True entirely","1993","(Married) couple without C. ","West Germany","157","0.066195162623802","0.0562066505501931","0.0761836746974108","1"
"True entirely","1993","(Married) couple without C. ","East Germany","61","0.0751637676854705","0.0582550239717073","0.0920725113992338","1"
"True entirely","1993","Single parent ","West Germany","54","0.119201900169698","0.0884682653060171","0.14993553503338","1"
"True entirely","1993","Single parent ","East Germany","23","","","","1"
"True entirely","1993","Couple + C. LE 16 ","West Germany","113","0.0567201136769925","0.0466306341169189","0.0668095932370661","1"
"True entirely","1993","Couple + C. LE 16 ","East Germany","67","0.0557400050790244","0.0421141599526978","0.069365850205351","1"
"True entirely","1993","Couple + C. GT 16 ","West Germany","116","0.0676139634864263","0.0561725862616766","0.079055340711176","1"
"Rather not true","1994","Couple + C. GT 16 ","East Germany","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","West Germany","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","East Germany","","","","","3"
"Rather not true","1994","(Married) couple without C. ","East Germany","","","","","3"
"Rather not true","1994","1-pers.-HH","East Germany","","","","","3"
"Rather not true","1994","(Married) couple without C. ","West Germany","","","","","3"
"Rather not true","1994","Single parent ","West Germany","","","","","3"
"Rather not true","1994","Single parent ","East Germany","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","West Germany","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","East Germany","","","","","3"
"Rather not true","1994","1-pers.-HH","West Germany","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","West Germany","","","","","3"
"Tends to agree","1994","1-pers.-HH","East Germany","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","West Germany","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","East Germany","","","","","2"
"Tends to agree","1994","Single parent ","West Germany","","","","","2"
"Tends to agree","1994","1-pers.-HH","West Germany","","","","","2"
"Tends to agree","1994","Single parent ","East Germany","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","West Germany","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","East Germany","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","West Germany","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","East Germany","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","West Germany","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","East Germany","","","","","2"
"Totally disagree","1994","(Married) couple without C. ","East Germany","","","","","4"
"Totally disagree","1994","1-pers.-HH","West Germany","","","","","4"
"Totally disagree","1994","1-pers.-HH","East Germany","","","","","4"
"Totally disagree","1994","(Married) couple without C. ","West Germany","","","","","4"
"Totally disagree","1994","Single parent ","West Germany","","","","","4"
"Totally disagree","1994","Single parent ","East Germany","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","West Germany","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","East Germany","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","West Germany","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","East Germany","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","West Germany","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","East Germany","","","","","4"
"True entirely","1994","Couple + C. GT 16 ","East Germany","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","West Germany","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","East Germany","","","","","1"
"True entirely","1994","1-pers.-HH","East Germany","","","","","1"
"True entirely","1994","(Married) couple without C. ","West Germany","","","","","1"
"True entirely","1994","(Married) couple without C. ","East Germany","","","","","1"
"True entirely","1994","Single parent ","West Germany","","","","","1"
"True entirely","1994","Single parent ","East Germany","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","West Germany","","","","","1"
"True entirely","1994","1-pers.-HH","West Germany","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","East Germany","","","","","1"
"True entirely","1994","Couple + C. GT 16 ","West Germany","","","","","1"
"Rather not true","1995","Couple + C. GT 16 ","East Germany","234","0.321944817954409","0.2876501529209","0.356239482987919","3"
"Rather not true","1995","Couple + C. LE and GT 16","West Germany","260","0.318577000751391","0.287437297551503","0.34971670395128","3"
"Rather not true","1995","Couple + C. LE and GT 16","East Germany","141","0.391764575839191","0.342813206334512","0.44071594534387","3"
"Rather not true","1995","(Married) couple without C. ","East Germany","292","0.296650393631562","0.267993357514955","0.325307429748169","3"
"Rather not true","1995","1-pers.-HH","East Germany","109","0.323903953671215","0.273566485049491","0.374241422292939","3"
"Rather not true","1995","(Married) couple without C. ","West Germany","751","0.299456921137636","0.281609624940336","0.317304217334936","3"
"Rather not true","1995","Single parent ","West Germany","175","0.40268458830903","0.357066091521964","0.448303085096096","3"
"Rather not true","1995","Single parent ","East Germany","54","0.316566821492255","0.245808947724854","0.387324695259655","3"
"Rather not true","1995","Couple + C. LE 16 ","West Germany","707","0.351446662652227","0.331706573222388","0.371186752082067","3"
"Rather not true","1995","Couple + C. LE 16 ","East Germany","340","0.366539581323528","0.335041186197919","0.398037976449137","3"
"Rather not true","1995","1-pers.-HH","West Germany","335","0.294613239227346","0.267927141851494","0.321299336603198","3"
"Rather not true","1995","Couple + C. GT 16 ","West Germany","583","0.35124835628672","0.329041079875033","0.373455632698406","3"
"Tends to agree","1995","1-pers.-HH","East Germany","77","0.23844340640765","0.192605708375763","0.284281104439537","2"
"Tends to agree","1995","(Married) couple without C. ","West Germany","245","0.0961213533237364","0.0846357759413623","0.107606930706111","2"
"Tends to agree","1995","(Married) couple without C. ","East Germany","97","0.107920329745948","0.088454333506415","0.127386325985481","2"
"Tends to agree","1995","Single parent ","West Germany","92","0.229628696473715","0.190506814850704","0.268750578096725","2"
"Tends to agree","1995","1-pers.-HH","West Germany","317","0.284508381187548","0.258096758010002","0.310920004365094","2"
"Tends to agree","1995","Single parent ","East Germany","30","0.179362904422428","0.121000129429511","0.237725679415344","2"
"Tends to agree","1995","Couple + C. LE 16 ","West Germany","191","0.0841793919611235","0.0726990545320548","0.0956597293901923","2"
"Tends to agree","1995","Couple + C. LE 16 ","East Germany","80","0.0979668134743557","0.0785347466995509","0.117398880249161","2"
"Tends to agree","1995","Couple + C. GT 16 ","West Germany","217","0.110453648214291","0.0958714419762388","0.125035854452343","2"
"Tends to agree","1995","Couple + C. GT 16 ","East Germany","76","0.109254966476462","0.0863568044061354","0.132153128546788","2"
"Tends to agree","1995","Couple + C. LE and GT 16","West Germany","106","0.140569458604636","0.117339430083674","0.163799487125598","2"
"Tends to agree","1995","Couple + C. LE and GT 16","East Germany","39","0.0837762880265615","0.0559933781600668","0.111559197893056","2"
"Totally disagree","1995","(Married) couple without C. ","East Germany","520","0.520684498857636","0.489342893077536","0.552026104637736","4"
"Totally disagree","1995","1-pers.-HH","East Germany","89","0.270566815084465","0.222779891496641","0.318353738672289","4"
"Totally disagree","1995","(Married) couple without C. ","West Germany","1385","0.535504774736284","0.516070867239227","0.554938682233341","4"
"Totally disagree","1995","1-pers.-HH","West Germany","310","0.253738988861875","0.228265744410413","0.279212233313338","4"
"Totally disagree","1995","Single parent ","West Germany","135","0.270877993376399","0.229540554001504","0.312215432751294","4"
"Totally disagree","1995","Single parent ","East Germany","64","0.407112723950325","0.332375416063751","0.481850031836899","4"
"Totally disagree","1995","Couple + C. LE 16 ","West Germany","1238","0.507492202646982","0.48682090230458","0.528163502989383","4"
"Totally disagree","1995","Couple + C. LE 16 ","East Germany","443","0.498593720876468","0.465909620789891","0.531277820963046","4"
"Totally disagree","1995","Couple + C. GT 16 ","West Germany","862","0.466114564060252","0.442907548915298","0.489321579205205","4"
"Totally disagree","1995","Couple + C. GT 16 ","East Germany","355","0.487103937472598","0.45041553271375","0.523792342231447","4"
"Totally disagree","1995","Couple + C. LE and GT 16","West Germany","456","0.496537863899344","0.463121556434139","0.529954171364549","4"
"Totally disagree","1995","Couple + C. LE and GT 16","East Germany","177","0.456400417937704","0.406451166581695","0.506349669293713","4"
"True entirely","1995","Couple + C. GT 16 ","East Germany","48","0.0816962780965305","0.0615915763790626","0.101800979813998","1"
"True entirely","1995","Couple + C. LE and GT 16","West Germany","38","0.0443156767446291","0.0305614940307267","0.0580698594585316","1"
"True entirely","1995","Couple + C. LE and GT 16","East Germany","25","","","","1"
"True entirely","1995","1-pers.-HH","East Germany","57","0.16708582483667","0.126957689521515","0.207213960151825","1"
"True entirely","1995","(Married) couple without C. ","West Germany","149","0.0689169508023438","0.0590463163740201","0.0787875852306675","1"
"True entirely","1995","(Married) couple without C. ","East Germany","67","0.0747447777648541","0.0582462807639862","0.0912432747657219","1"
"True entirely","1995","Single parent ","West Germany","42","0.0968087218408561","0.0693042242334487","0.124313219448264","1"
"True entirely","1995","Single parent ","East Germany","18","","","","1"
"True entirely","1995","Couple + C. LE 16 ","West Germany","111","0.0568817427396675","0.0473050384419319","0.0664584470374031","1"
"True entirely","1995","1-pers.-HH","West Germany","159","0.167139390723231","0.145298474489002","0.188980306957459","1"
"True entirely","1995","Couple + C. LE 16 ","East Germany","36","0.036899884325648","0.0245768838561255","0.0492228847951706","1"
"True entirely","1995","Couple + C. GT 16 ","West Germany","113","0.0721834314387378","0.0601442007570772","0.0842226621203983","1"
"Rather not true","1996","Couple + C. LE and GT 16","East Germany","170","0.41659745827837","0.368702108106471","0.464492808450269","3"
"Rather not true","1996","Couple + C. LE 16 ","West Germany","695","0.343737149536757","0.323808729710617","0.363665569362898","3"
"Rather not true","1996","(Married) couple without C. ","East Germany","338","0.317380416208612","0.289132567970515","0.345628264446709","3"
"Rather not true","1996","Couple + C. GT 16 ","West Germany","570","0.338197766424824","0.315635498712396","0.360760034137252","3"
