"plh0171","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1985","16-34 y.","Rural Area","6","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","Urban Area","24","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","Rural Area","29","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","Urban Area","113","0.0268393608322265","0.0221664909813829","0.0315122306830701","0"
"0 Completely dissatisfied","1985","66 and older","Rural Area","14","","","","0"
"0 Completely dissatisfied","1985","66 and older","Urban Area","44","0.04738412101249","0.0329389428817444","0.0618292991432356","0"
"1 on Scale 1 to 10","1985","35-65 y.","Rural Area","19","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","Urban Area","56","0.0124354706860698","0.0092312738398636","0.0156396675322761","1"
"1 on Scale 1 to 10","1985","16-34 y.","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","Urban Area","16","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Urban Area","29","","","","1"
"10 Completely satisfied","1985","16-34 y.","Rural Area","216","0.238746929280556","0.209691401927116","0.267802456633996","10"
"10 Completely satisfied","1985","35-65 y.","Rural Area","163","0.125910955484454","0.106885447210786","0.144936463758121","10"
"10 Completely satisfied","1985","66 and older","Rural Area","22","","","","10"
"10 Completely satisfied","1985","16-34 y.","Urban Area","855","0.236567896227433","0.222135983697251","0.250999808757614","10"
"10 Completely satisfied","1985","66 and older","Urban Area","69","0.0900270429107514","0.0705667974127992","0.109487288408704","10"
"10 Completely satisfied","1985","35-65 y.","Urban Area","609","0.130014635373215","0.120290355993177","0.139738914753254","10"
"2 on Scale 1 to 10","1985","35-65 y.","Rural Area","25","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","Urban Area","44","0.0139866947810401","0.00999865289311073","0.0179747366689695","2"
"2 on Scale 1 to 10","1985","35-65 y.","Urban Area","147","0.0293462266277638","0.0244662960888029","0.0342261571667248","2"
"2 on Scale 1 to 10","1985","66 and older","Rural Area","21","","","","2"
"2 on Scale 1 to 10","1985","66 and older","Urban Area","59","0.0722892091782132","0.0546819960960856","0.0898964222603409","2"
"3 on Scale 1 to 10","1985","35-65 y.","Urban Area","207","0.0397632165543099","0.0341133881653337","0.0454130449432861","3"
"3 on Scale 1 to 10","1985","16-34 y.","Rural Area","16","","","","3"
"3 on Scale 1 to 10","1985","35-65 y.","Rural Area","50","0.0466893887806307","0.0345902912530284","0.0587884863082331","3"
"3 on Scale 1 to 10","1985","16-34 y.","Urban Area","53","0.0175902679148319","0.0131260711355232","0.0220544646941405","3"
"3 on Scale 1 to 10","1985","66 and older","Urban Area","66","0.0832169868123137","0.0644373646049951","0.101996609019632","3"
"3 on Scale 1 to 10","1985","66 and older","Rural Area","29","","","","3"
"4 on Scale 1 to 10","1985","16-34 y.","Urban Area","106","0.0322638259907845","0.0262631911994801","0.0382644607820888","4"
"4 on Scale 1 to 10","1985","16-34 y.","Rural Area","17","","","","4"
"4 on Scale 1 to 10","1985","35-65 y.","Rural Area","61","0.0551583376615821","0.0420661635682954","0.0682505117548687","4"
"4 on Scale 1 to 10","1985","35-65 y.","Urban Area","245","0.0555447217008156","0.0489222908874983","0.062167152514133","4"
"4 on Scale 1 to 10","1985","66 and older","Rural Area","18","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Urban Area","71","0.0867505751346408","0.0676133721141644","0.105887778155117","4"
"5 on Scale 1 to 10","1985","35-65 y.","Rural Area","212","0.185107141279242","0.162833638911096","0.207380643647388","5"
"5 on Scale 1 to 10","1985","16-34 y.","Rural Area","88","0.106586617686349","0.0855549891093612","0.127618246263337","5"
"5 on Scale 1 to 10","1985","16-34 y.","Urban Area","301","0.0869344144881301","0.0773667127459892","0.096502116230271","5"
"5 on Scale 1 to 10","1985","35-65 y.","Urban Area","841","0.194888600778668","0.183435408817385","0.206341792739952","5"
"5 on Scale 1 to 10","1985","66 and older","Rural Area","53","0.191021569171659","0.144976964267981","0.237066174075337","5"
"5 on Scale 1 to 10","1985","66 and older","Urban Area","161","0.190375941061694","0.163683068481914","0.217068813641473","5"
"6 on Scale 1 to 10","1985","35-65 y.","Rural Area","111","0.0968159384194516","0.0798574073339173","0.113774469504986","6"
"6 on Scale 1 to 10","1985","16-34 y.","Rural Area","49","0.0543967014146922","0.0389393134269479","0.0698540894024366","6"
"6 on Scale 1 to 10","1985","16-34 y.","Urban Area","170","0.0544561862693677","0.0467502535116031","0.0621621190271322","6"
"6 on Scale 1 to 10","1985","35-65 y.","Urban Area","417","0.0943006820475653","0.0858507197647977","0.102750644330333","6"
"6 on Scale 1 to 10","1985","66 and older","Rural Area","41","0.149104666749246","0.10738385359063","0.190825479907862","6"
"6 on Scale 1 to 10","1985","66 and older","Urban Area","82","0.0920520309505497","0.0723960488814407","0.111708013019659","6"
"7 on Scale 1 to 10","1985","16-34 y.","Urban Area","438","0.141080776025163","0.129259323127302","0.152902228923023","7"
"7 on Scale 1 to 10","1985","66 and older","Rural Area","32","0.115804939912072","0.0783243290674096","0.153285550756735","7"
"7 on Scale 1 to 10","1985","35-65 y.","Urban Area","638","0.139432548106566","0.12941688118401","0.149448215029121","7"
"7 on Scale 1 to 10","1985","35-65 y.","Rural Area","170","0.146919778930245","0.126616707659916","0.167222850200575","7"
"7 on Scale 1 to 10","1985","16-34 y.","Rural Area","87","0.119257766318824","0.0971694261086004","0.141346106529047","7"
"7 on Scale 1 to 10","1985","66 and older","Urban Area","100","0.122564069224071","0.100267560121301","0.144860578326842","7"
"8 on Scale 1 to 10","1985","35-65 y.","Urban Area","932","0.197689447511999","0.18617433119669","0.209204563827309","8"
"8 on Scale 1 to 10","1985","16-34 y.","Rural Area","203","0.255260854154547","0.225544909796228","0.284976798512866","8"
"8 on Scale 1 to 10","1985","66 and older","Rural Area","34","0.119818551075231","0.0817805914974676","0.157856510652993","8"
"8 on Scale 1 to 10","1985","35-65 y.","Rural Area","207","0.18117029771639","0.159081760178144","0.203258835254635","8"
"8 on Scale 1 to 10","1985","16-34 y.","Urban Area","775","0.2311417711033","0.216825723742798","0.245457818463803","8"
"8 on Scale 1 to 10","1985","66 and older","Urban Area","104","0.125390723237658","0.10287492633674","0.147906520138575","8"
"9 on Scale 1 to 10","1985","16-34 y.","Rural Area","131","0.163803915385175","0.138580055790284","0.189027774980066","9"
"9 on Scale 1 to 10","1985","16-34 y.","Urban Area","549","0.174837700565169","0.161938939250255","0.187736461880083","9"
"9 on Scale 1 to 10","1985","35-65 y.","Rural Area","121","0.101537229556003","0.0842155752348048","0.118858883877201","9"
"9 on Scale 1 to 10","1985","35-65 y.","Urban Area","390","0.0797450897807999","0.07191239180868","0.0875777877529198","9"
"9 on Scale 1 to 10","1985","66 and older","Rural Area","9","","","","9"
"9 on Scale 1 to 10","1985","66 and older","Urban Area","46","0.0550421660123875","0.0395361027331896","0.0705482292915854","9"
"0 Completely dissatisfied","1986","16-34 y.","Rural Area","6","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Urban Area","20","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","Rural Area","28","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","Urban Area","107","0.0269855926451746","0.0221862005263801","0.031784984763969","0"
"0 Completely dissatisfied","1986","66 and older","Rural Area","19","","","","0"
"0 Completely dissatisfied","1986","66 and older","Urban Area","46","0.0568914223565057","0.0406253160797542","0.0731575286332571","0"
"1 on Scale 1 to 10","1986","35-65 y.","Rural Area","10","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","Urban Area","68","0.0157091383875642","0.012026165449564","0.0193921113255643","1"
"1 on Scale 1 to 10","1986","16-34 y.","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Urban Area","30","0.0390561837508039","0.0254519757618695","0.0526603917397383","1"
"10 Completely satisfied","1986","16-34 y.","Rural Area","193","0.227630045817598","0.198789893163859","0.256470198471338","10"
"10 Completely satisfied","1986","35-65 y.","Rural Area","141","0.113620059815246","0.094925650523337","0.132314469107155","10"
"10 Completely satisfied","1986","35-65 y.","Urban Area","476","0.102707205532746","0.0937157880063705","0.111698623059121","10"
"10 Completely satisfied","1986","66 and older","Rural Area","14","","","","10"
"10 Completely satisfied","1986","66 and older","Urban Area","60","0.0801789842487639","0.0611085184359209","0.099249450061607","10"
"10 Completely satisfied","1986","16-34 y.","Urban Area","775","0.208855857209691","0.194940487331911","0.222771227087471","10"
"2 on Scale 1 to 10","1986","35-65 y.","Rural Area","30","0.0294303505064761","0.0194743398903302","0.0393863611226219","2"
"2 on Scale 1 to 10","1986","16-34 y.","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1986","16-34 y.","Urban Area","30","0.00819298494919084","0.0051071102850027","0.011278859613379","2"
"2 on Scale 1 to 10","1986","35-65 y.","Urban Area","129","0.027926114698856","0.0230461630931945","0.0328060663045174","2"
"2 on Scale 1 to 10","1986","66 and older","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1986","66 and older","Urban Area","39","0.0506569278125796","0.0352572945370316","0.0660565610881277","2"
"3 on Scale 1 to 10","1986","35-65 y.","Rural Area","53","0.0495476104516075","0.0367640796777093","0.0623311412255057","3"
"3 on Scale 1 to 10","1986","35-65 y.","Urban Area","217","0.0494364594038901","0.0430158703437713","0.0558570484640088","3"
"3 on Scale 1 to 10","1986","16-34 y.","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1986","16-34 y.","Urban Area","78","0.0224705661622977","0.017396974098003","0.0275441582265924","3"
"3 on Scale 1 to 10","1986","66 and older","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1986","66 and older","Urban Area","48","0.0609528867683695","0.0441524646926922","0.0777533088440469","3"
"4 on Scale 1 to 10","1986","16-34 y.","Urban Area","98","0.0358568754357305","0.0294918434276836","0.0422219074437773","4"
"4 on Scale 1 to 10","1986","16-34 y.","Rural Area","29","","","","4"
"4 on Scale 1 to 10","1986","35-65 y.","Rural Area","59","0.0557591684801374","0.0422423708039774","0.0692759661562973","4"
"4 on Scale 1 to 10","1986","35-65 y.","Urban Area","269","0.0609248729562017","0.0538403909203405","0.068009354992063","4"
"4 on Scale 1 to 10","1986","66 and older","Rural Area","18","","","","4"
"4 on Scale 1 to 10","1986","66 and older","Urban Area","66","0.080546129374782","0.0614358659969158","0.0996563927526482","4"
"5 on Scale 1 to 10","1986","16-34 y.","Urban Area","305","0.0906131302321682","0.0807862984276856","0.100439962036651","5"
"5 on Scale 1 to 10","1986","16-34 y.","Rural Area","73","0.0955060406845043","0.0752903617079383","0.11572171966107","5"
"5 on Scale 1 to 10","1986","35-65 y.","Rural Area","181","0.175978631038672","0.153546347528283","0.198410914549061","5"
"5 on Scale 1 to 10","1986","35-65 y.","Urban Area","777","0.181176985986959","0.169769047940404","0.192584924033513","5"
"5 on Scale 1 to 10","1986","66 and older","Rural Area","47","0.186671589501109","0.139400030919201","0.233943148083016","5"
