"plh0171","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","West Germany","Female","166","0.033835310216346","0.0291019348687186","0.0385686855639733","2"
"2 on Scale 1 to 10","1985","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1985","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1985","West Germany","Female","232","0.0451913964781697","0.039753307298853","0.0506294856574863","3"
"3 on Scale 1 to 10","1985","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1985","West Germany","Male","189","0.0379704126224197","0.0328854817521064","0.043055343492733","3"
"3 on Scale 1 to 10","1985","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1985","West Germany","Male","218","0.0450497781582819","0.039531483640641","0.0505680726759229","4"
"4 on Scale 1 to 10","1985","West Germany","Female","300","0.0560731153028227","0.0500501993469027","0.0620960312587426","4"
"4 on Scale 1 to 10","1985","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1985","East Germany","Male","","","","","4"
"5 on Scale 1 to 10","1985","West Germany","Male","703","0.13590250584918","0.126785267987166","0.145019743711194","5"
"5 on Scale 1 to 10","1985","West Germany","Female","953","0.178505483597248","0.168480390879008","0.188530576315487","5"
"5 on Scale 1 to 10","1985","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1985","East Germany","Male","","","","","5"
"6 on Scale 1 to 10","1985","West Germany","Female","450","0.0823632205565855","0.0751660408195138","0.0895604002936571","6"
"6 on Scale 1 to 10","1985","West Germany","Male","420","0.0847597511669115","0.0773495402067714","0.0921699621270515","6"
"6 on Scale 1 to 10","1985","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1985","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1985","West Germany","Male","747","0.142380283232744","0.133083333453608","0.151677233011879","7"
"7 on Scale 1 to 10","1985","West Germany","Female","718","0.130145489277417","0.121337066470478","0.138953912084356","7"
"7 on Scale 1 to 10","1985","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1985","East Germany","Male","","","","","7"
"8 on Scale 1 to 10","1985","West Germany","Male","1176","0.214016184433938","0.203104336867486","0.22492803200039","8"
"8 on Scale 1 to 10","1985","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1985","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1985","West Germany","Female","1079","0.179684115621705","0.169633198627397","0.189735032616013","8"
"9 on Scale 1 to 10","1985","West Germany","Male","665","0.114306454463377","0.105841097086725","0.12277181184003","9"
"9 on Scale 1 to 10","1985","West Germany","Female","581","0.102038789794178","0.0941142925190583","0.109963287069298","9"
"9 on Scale 1 to 10","1985","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1985","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1986","West Germany","Male","90","0.0198943599053497","0.0161189582644681","0.0236697615462314","0"
"0 Completely dissatisfied","1986","West Germany","Female","136","0.0301344903976777","0.0255582074277789","0.0347107733675765","0"
"0 Completely dissatisfied","1986","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1986","East Germany","Female","","","","","0"
"1 on Scale 1 to 10","1986","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1986","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1986","West Germany","Male","59","0.0123126574336382","0.00933107120907703","0.0152942436581994","1"
"1 on Scale 1 to 10","1986","West Germany","Female","72","0.0155804623547245","0.0122652948993545","0.0188956298100944","1"
"10 Completely satisfied","1986","West Germany","Female","765","0.127448467640944","0.118521827257018","0.136375108024869","10"
"10 Completely satisfied","1986","West Germany","Male","894","0.145677370875654","0.13613912017118","0.155215621580128","10"
"10 Completely satisfied","1986","East Germany","Male","","","","","10"
"10 Completely satisfied","1986","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1986","West Germany","Male","108","0.0230611352212904","0.0190029135513195","0.0271193568912613","2"
"2 on Scale 1 to 10","1986","West Germany","Female","141","0.0271512601809516","0.0228007234121611","0.0315017969497422","2"
"2 on Scale 1 to 10","1986","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1986","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1986","West Germany","Male","181","0.036542145900441","0.0314690261350011","0.041615265665881","3"
"3 on Scale 1 to 10","1986","West Germany","Female","259","0.0507696849734949","0.0448932596511832","0.0566461102958066","3"
"3 on Scale 1 to 10","1986","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1986","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1986","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1986","West Germany","Male","241","0.0493249508248063","0.0434701636983572","0.0551797379512554","4"
"4 on Scale 1 to 10","1986","West Germany","Female","298","0.0603828905196389","0.0540067541798961","0.0667590268593818","4"
"4 on Scale 1 to 10","1986","East Germany","Female","","","","","4"
"5 on Scale 1 to 10","1986","West Germany","Male","676","0.1357660099661","0.126504689127447","0.145027330804753","5"
"5 on Scale 1 to 10","1986","West Germany","Female","869","0.175098366340735","0.164924938328653","0.185271794352818","5"
"5 on Scale 1 to 10","1986","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1986","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1986","West Germany","Female","480","0.0924101099970063","0.0846578245458001","0.100162395448213","6"
"6 on Scale 1 to 10","1986","West Germany","Male","420","0.0841390726013189","0.0766336464351661","0.0916444987674717","6"
"6 on Scale 1 to 10","1986","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1986","East Germany","Male","","","","","6"
"7 on Scale 1 to 10","1986","West Germany","Female","669","0.124347981950923","0.115514939154909","0.133181024746936","7"
"7 on Scale 1 to 10","1986","West Germany","Male","741","0.144971410508497","0.135452368766252","0.154490452250742","7"
"7 on Scale 1 to 10","1986","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1986","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1986","West Germany","Male","1159","0.22243552324504","0.21119123398021","0.23367981250987","8"
"8 on Scale 1 to 10","1986","West Germany","Female","1046","0.188347250867322","0.177881028389451","0.198813473345194","8"
"8 on Scale 1 to 10","1986","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1986","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1986","West Germany","Male","686","0.125875363517865","0.116906884838322","0.134843842197407","9"
"9 on Scale 1 to 10","1986","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1986","West Germany","Female","626","0.108329034776582","0.100009482848371","0.116648586704792","9"
"9 on Scale 1 to 10","1986","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1987","West Germany","Female","112","0.0255516484458323","0.021302704629615","0.0298005922620497","0"
"0 Completely dissatisfied","1987","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1987","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1987","West Germany","Male","72","0.0162531848710241","0.0128153687808333","0.0196910009612149","0"
"1 on Scale 1 to 10","1987","West Germany","Female","83","0.0187004522039454","0.0150527534261846","0.0223481509817063","1"
"1 on Scale 1 to 10","1987","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1987","West Germany","Male","58","0.0135642694437103","0.0104193875937365","0.0167091512936841","1"
"1 on Scale 1 to 10","1987","East Germany","Male","","","","","1"
"10 Completely satisfied","1987","West Germany","Male","793","0.122332753135045","0.113424181978595","0.131241324291494","10"
"10 Completely satisfied","1987","West Germany","Female","682","0.116366276751761","0.107731684685862","0.12500086881766","10"
"10 Completely satisfied","1987","East Germany","Male","","","","","10"
"10 Completely satisfied","1987","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1987","West Germany","Male","132","0.0258715168834526","0.0215554238230249","0.0301876099438803","2"
"2 on Scale 1 to 10","1987","West Germany","Female","173","0.0367216338875463","0.0316572220455976","0.041786045729495","2"
"2 on Scale 1 to 10","1987","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1987","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1987","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1987","West Germany","Female","242","0.0463245787523226","0.0406648170205983","0.0519843404840469","3"
"3 on Scale 1 to 10","1987","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1987","West Germany","Male","182","0.039272588133058","0.0339915830527804","0.0445535932133356","3"
"4 on Scale 1 to 10","1987","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1987","West Germany","Female","240","0.0509572910646548","0.0450357034583449","0.0568788786709647","4"
"4 on Scale 1 to 10","1987","West Germany","Male","228","0.0474782887306944","0.0416965734253182","0.0532600040360707","4"
"4 on Scale 1 to 10","1987","East Germany","Male","","","","","4"
"5 on Scale 1 to 10","1987","West Germany","Male","657","0.138280472717308","0.128895454334292","0.147665491100324","5"
"5 on Scale 1 to 10","1987","West Germany","Female","837","0.172890281201057","0.162707674577326","0.183072887824788","5"
"5 on Scale 1 to 10","1987","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1987","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1987","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1987","West Germany","Female","508","0.0969785106043147","0.0890099677658504","0.104947053442779","6"
"6 on Scale 1 to 10","1987","West Germany","Male","427","0.0916155280654888","0.0837723671015205","0.099458689029457","6"
"6 on Scale 1 to 10","1987","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1987","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1987","West Germany","Male","817","0.161856540697205","0.151842806951815","0.171870274442595","7"
"7 on Scale 1 to 10","1987","West Germany","Female","752","0.13961843394631","0.130285696596926","0.148951171295695","7"
"7 on Scale 1 to 10","1987","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1987","West Germany","Male","1182","0.224423416953978","0.213080672133389","0.235766161774567","8"
"8 on Scale 1 to 10","1987","West Germany","Female","1100","0.201796076304612","0.190989070070426","0.212603082538798","8"
"8 on Scale 1 to 10","1987","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1987","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1987","West Germany","Male","649","0.119051440369036","0.11024674499868","0.127856135739392","9"
"9 on Scale 1 to 10","1987","West Germany","Female","569","0.0940948168376443","0.0862331191976156","0.101956514477673","9"
"9 on Scale 1 to 10","1987","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1987","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1988","West Germany","Female","107","0.0276477867285561","0.0231296669497458","0.0321659065073664","0"
"0 Completely dissatisfied","1988","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1988","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1988","West Germany","Male","82","0.0208415657682319","0.0168587668851741","0.0248243646512898","0"
"1 on Scale 1 to 10","1988","West Germany","Female","77","0.0184606162586983","0.0147513098171108","0.0221699227002858","1"
"1 on Scale 1 to 10","1988","West Germany","Male","61","0.0140679846685002","0.0107844912635899","0.0173514780734105","1"
"1 on Scale 1 to 10","1988","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1988","East Germany","Male","","","","","1"
"10 Completely satisfied","1988","West Germany","Female","582","0.100257483521045","0.0919812397760152","0.108533727266075","10"
"10 Completely satisfied","1988","West Germany","Male","654","0.102550509655773","0.0940924520313388","0.111008567280208","10"
"10 Completely satisfied","1988","East Germany","Male","","","","","10"
"10 Completely satisfied","1988","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1988","West Germany","Male","127","0.0310677712243596","0.0262305219228924","0.0359050205258268","2"
"2 on Scale 1 to 10","1988","West Germany","Female","153","0.0349911815452578","0.0299275663308624","0.0400547967596532","2"
"2 on Scale 1 to 10","1988","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1988","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1988","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1988","West Germany","Female","238","0.0491542118012921","0.0431968885904413","0.0551115350121429","3"
"3 on Scale 1 to 10","1988","West Germany","Male","213","0.046247564621204","0.0403921320470889","0.0521029971953192","3"
"3 on Scale 1 to 10","1988","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1988","West Germany","Female","276","0.05888051630574","0.0523938144321862","0.0653672181792937","4"
"4 on Scale 1 to 10","1988","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1988","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1988","West Germany","Male","222","0.0488622035846008","0.0428517815920488","0.0548726255771528","4"
"5 on Scale 1 to 10","1988","West Germany","Female","789","0.166592218549707","0.156324549006808","0.176859888092605","5"
"5 on Scale 1 to 10","1988","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1988","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1988","West Germany","Male","649","0.142087041297539","0.132352946533605","0.151821136061473","5"
"6 on Scale 1 to 10","1988","West Germany","Female","461","0.0944131462494293","0.0863557069734665","0.102470585525392","6"
"6 on Scale 1 to 10","1988","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1988","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1988","West Germany","Male","428","0.0922038091620167","0.084137677063913","0.10026994126012","6"
"7 on Scale 1 to 10","1988","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1988","West Germany","Male","744","0.155647601312237","0.145540425800752","0.165754776823722","7"
"7 on Scale 1 to 10","1988","West Germany","Female","685","0.134781310020584","0.125371225287286","0.144191394753881","7"
"7 on Scale 1 to 10","1988","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1988","West Germany","Male","1119","0.225009076692702","0.213366608843125","0.236651544542279","8"
"8 on Scale 1 to 10","1988","West Germany","Female","1119","0.214290822093615","0.20298379455558","0.22559784963165","8"
"8 on Scale 1 to 10","1988","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1988","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1988","West Germany","Female","572","0.100530706926076","0.0922444519971707","0.108816961854981","9"
"9 on Scale 1 to 10","1988","West Germany","Male","643","0.121414872012836","0.112308936141135","0.130520807884537","9"
"9 on Scale 1 to 10","1988","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1988","East Germany","Male","","","","","9"
"0 Completely dissatisfied","1989","West Germany","Female","128","0.0309170486537184","0.0260759646878437","0.035758132619593","0"
"0 Completely dissatisfied","1989","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1989","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1989","West Germany","Male","85","0.0193391013788421","0.0154314036957333","0.023246799061951","0"
"1 on Scale 1 to 10","1989","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1989","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1989","West Germany","Female","69","0.0172462834559493","0.013605178219039","0.0208873886928596","1"
"1 on Scale 1 to 10","1989","West Germany","Male","54","0.0117098283168045","0.00865729168189098","0.014762364951718","1"
"10 Completely satisfied","1989","West Germany","Male","624","0.111265983530591","0.102342991811528","0.120188975249654","10"
"10 Completely satisfied","1989","West Germany","Female","553","0.102274974891832","0.0938003695857851","0.110749580197879","10"
"10 Completely satisfied","1989","East Germany","Male","","","","","10"
"10 Completely satisfied","1989","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1989","West Germany","Male","127","0.0305605668864097","0.0256764682477125","0.0354446655251069","2"
"2 on Scale 1 to 10","1989","West Germany","Female","158","0.0353482172834874","0.0301836710748991","0.0405127634920757","2"
"2 on Scale 1 to 10","1989","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1989","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1989","West Germany","Female","256","0.0574010046587617","0.0508954196368337","0.0639065896806898","3"
"3 on Scale 1 to 10","1989","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1989","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1989","West Germany","Male","216","0.0475538638864465","0.0415149824911462","0.0535927452817468","3"
"4 on Scale 1 to 10","1989","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1989","West Germany","Female","253","0.0547510130663676","0.0483884468676078","0.0611135792651274","4"
"4 on Scale 1 to 10","1989","West Germany","Male","237","0.0545115694231848","0.0480696418881899","0.0609534969581796","4"
"4 on Scale 1 to 10","1989","East Germany","Female","","","","","4"
"5 on Scale 1 to 10","1989","West Germany","Male","593","0.133721088050677","0.124063421538092","0.143378754563261","5"
"5 on Scale 1 to 10","1989","West Germany","Female","808","0.179151893625538","0.168426697916144","0.189877089334932","5"
"5 on Scale 1 to 10","1989","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1989","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1989","West Germany","Female","465","0.0969927158673021","0.0887156137974367","0.105269817937168","6"
"6 on Scale 1 to 10","1989","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1989","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1989","West Germany","Male","427","0.0963408924779024","0.0879684720179096","0.104713312937895","6"
"7 on Scale 1 to 10","1989","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1989","West Germany","Female","653","0.127308078328241","0.117985810346312","0.13663034631017","7"
"7 on Scale 1 to 10","1989","West Germany","Male","687","0.149628777447721","0.139507036361138","0.159750518534303","7"
"7 on Scale 1 to 10","1989","East Germany","Male","","","","","7"
"8 on Scale 1 to 10","1989","West Germany","Male","1127","0.230826615009203","0.21887026972776","0.242782960290645","8"
"8 on Scale 1 to 10","1989","West Germany","Female","1044","0.205976201069229","0.194665529139303","0.217286872999156","8"
"8 on Scale 1 to 10","1989","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1989","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1989","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1989","West Germany","Female","524","0.0926325690995728","0.0845241428336739","0.100740995365472","9"
"9 on Scale 1 to 10","1989","West Germany","Male","594","0.114541713592219","0.105505025885004","0.123578401299434","9"
"9 on Scale 1 to 10","1989","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1990","East Germany","Male","70","0.0361429686358337","0.0281677344671356","0.0441182028045318","0"
"0 Completely dissatisfied","1990","East Germany","Female","110","0.0578955787509951","0.0484146872824002","0.06737647021959","0"
"0 Completely dissatisfied","1990","West Germany","Female","93","0.0250715749104555","0.0206565115331342","0.0294866382877768","0"
"0 Completely dissatisfied","1990","West Germany","Male","71","0.017276656996082","0.0135455407076822","0.0210077732844819","0"
"1 on Scale 1 to 10","1990","East Germany","Female","18","","","","1"
"1 on Scale 1 to 10","1990","East Germany","Male","26","","","","1"
"1 on Scale 1 to 10","1990","West Germany","Female","79","0.0213130724662499","0.017234532781899","0.0253916121506008","1"
"1 on Scale 1 to 10","1990","West Germany","Male","46","0.0108157169853451","0.00785389089567535","0.0137775430750148","1"
"10 Completely satisfied","1990","West Germany","Male","566","0.0979750272851256","0.0894624656278157","0.106487588942435","10"
"10 Completely satisfied","1990","East Germany","Male","404","0.195374971308616","0.178433292036944","0.212316650580288","10"
"10 Completely satisfied","1990","West Germany","Female","485","0.0840863515166277","0.0762493525825122","0.0919233504507432","10"
"10 Completely satisfied","1990","East Germany","Female","398","0.164551317767772","0.149499549420987","0.179603086114557","10"
"2 on Scale 1 to 10","1990","West Germany","Male","120","0.0258312915755369","0.0212889117962306","0.0303736713548432","2"
"2 on Scale 1 to 10","1990","West Germany","Female","129","0.0293713839361166","0.0246032492054144","0.0341395186668187","2"
"2 on Scale 1 to 10","1990","East Germany","Male","46","0.0227297446935389","0.0163613518977677","0.0290981374893101","2"
"2 on Scale 1 to 10","1990","East Germany","Female","63","0.0274612757660001","0.0208270421525945","0.0340955093794056","2"
"3 on Scale 1 to 10","1990","East Germany","Male","80","0.0402596840683423","0.0318604966171115","0.0486588715195731","3"
"3 on Scale 1 to 10","1990","East Germany","Female","99","0.0461825277441663","0.0376623541966824","0.0547027012916501","3"
"3 on Scale 1 to 10","1990","West Germany","Female","231","0.0541960366043699","0.0478024567118981","0.0605896164968417","3"
"3 on Scale 1 to 10","1990","West Germany","Male","185","0.0428472085657699","0.0370483142307172","0.0486461029008225","3"
"4 on Scale 1 to 10","1990","East Germany","Male","89","0.0454048004466368","0.0365089856648613","0.0543006152284123","4"
"4 on Scale 1 to 10","1990","East Germany","Female","99","0.0457235163659682","0.0372437502051663","0.05420328252677","4"
"4 on Scale 1 to 10","1990","West Germany","Female","261","0.0564760673239007","0.0499572553919826","0.0629948792558187","4"
"4 on Scale 1 to 10","1990","West Germany","Male","236","0.053761748398642","0.0473032696388783","0.0602202271584056","4"
"5 on Scale 1 to 10","1990","West Germany","Male","600","0.139879007992184","0.129946719196375","0.149811296787993","5"
"5 on Scale 1 to 10","1990","East Germany","Male","310","0.148045814257286","0.132870719547052","0.163220908967521","5"
"5 on Scale 1 to 10","1990","East Germany","Female","451","0.208697049899238","0.192199991884047","0.225194107914428","5"
"5 on Scale 1 to 10","1990","West Germany","Female","743","0.168538177716589","0.157966836981888","0.17910951845129","5"
"6 on Scale 1 to 10","1990","East Germany","Male","175","0.0865932512123047","0.0745761600913285","0.0986103423332809","6"
"6 on Scale 1 to 10","1990","West Germany","Female","482","0.102006779624026","0.093459836473188","0.110553722774864","6"
"6 on Scale 1 to 10","1990","West Germany","Male","426","0.0969182989140602","0.0884468107960044","0.105389787032116","6"
"6 on Scale 1 to 10","1990","East Germany","Female","174","0.0711223652071083","0.0606881617020686","0.081556568712148","6"
"7 on Scale 1 to 10","1990","West Germany","Female","720","0.148122571089895","0.138091231228877","0.158153910950913","7"
"7 on Scale 1 to 10","1990","East Germany","Male","259","0.117516847521277","0.103756528552351","0.131277166490202","7"
"7 on Scale 1 to 10","1990","East Germany","Female","282","0.116787743622101","0.103749829030831","0.129825658213371","7"
"7 on Scale 1 to 10","1990","West Germany","Male","738","0.161631347998886","0.151090547193037","0.172172148804735","7"
"8 on Scale 1 to 10","1990","West Germany","Male","1125","0.243400742546394","0.231112572907901","0.255688912184888","8"
"8 on Scale 1 to 10","1990","West Germany","Female","1048","0.206370026721134","0.194941451032538","0.217798602409731","8"
"8 on Scale 1 to 10","1990","East Germany","Male","430","0.195140899852514","0.178206909643809","0.212074890061219","8"
"8 on Scale 1 to 10","1990","East Germany","Female","428","0.171129104413505","0.155839989733497","0.186418219093513","8"
"9 on Scale 1 to 10","1990","West Germany","Female","546","0.104447958090635","0.0958111124245128","0.113084803756758","9"
"9 on Scale 1 to 10","1990","East Germany","Male","215","0.0991904289107785","0.0864179085597985","0.111962949261758","9"
"9 on Scale 1 to 10","1990","East Germany","Female","209","0.0808047939425889","0.0697411193641446","0.0918684685210331","9"
"9 on Scale 1 to 10","1990","West Germany","Male","572","0.109662952741974","0.10071547794947","0.118610427534479","9"
"0 Completely dissatisfied","1991","East Germany","Male","45","0.0230995264985774","0.0164811435440298","0.0297179094531251","0"
