"plh0171","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","Employed","Female","46","0.0159158246612158","0.0111273535379741","0.0207042957844575","2"
"2 on Scale 1 to 10","1985","Not Employed","Male","61","0.0519887260423791","0.0395769626396396","0.0644004894451187","2"
"3 on Scale 1 to 10","1985","Employed","Female","82","0.0271293906981663","0.0209133516010998","0.0333454297952328","3"
"3 on Scale 1 to 10","1985","Employed","Male","121","0.02897990859612","0.0239054526378401","0.0340543645543999","3"
"3 on Scale 1 to 10","1985","Not Employed","Male","68","0.061099465059018","0.0477088462614168","0.0744900838566193","3"
"3 on Scale 1 to 10","1985","Not Employed","Female","150","0.0582924123391467","0.0498817315210351","0.0667030931572584","3"
"4 on Scale 1 to 10","1985","Employed","Female","127","0.0489532634074519","0.0406974868568228","0.0572090399580809","4"
"4 on Scale 1 to 10","1985","Employed","Male","150","0.0391262401364252","0.0332608878937187","0.0449915923791316","4"
"4 on Scale 1 to 10","1985","Not Employed","Male","68","0.0602887259544155","0.046981503365547","0.0735959485432839","4"
"4 on Scale 1 to 10","1985","Not Employed","Female","173","0.0612373973734401","0.0526303666049062","0.0698444281419741","4"
"5 on Scale 1 to 10","1985","Employed","Male","523","0.129641056080194","0.119479801033038","0.139802311127351","5"
"5 on Scale 1 to 10","1985","Employed","Female","423","0.155471854346233","0.141607516622606","0.169336192069861","5"
"5 on Scale 1 to 10","1985","Not Employed","Female","530","0.195212594968427","0.180984013468571","0.209441176468284","5"
"5 on Scale 1 to 10","1985","Not Employed","Male","180","0.152010768479658","0.131938128487647","0.172083408471668","5"
"6 on Scale 1 to 10","1985","Employed","Female","210","0.0778147277784637","0.0675651454566391","0.0880643101002884","6"
"6 on Scale 1 to 10","1985","Employed","Male","329","0.0850971262515569","0.076656555457227","0.0935376970458869","6"
"6 on Scale 1 to 10","1985","Not Employed","Male","91","0.0838918169553545","0.068392757969534","0.099390875941175","6"
"6 on Scale 1 to 10","1985","Not Employed","Female","240","0.0856624043103458","0.07561588735415","0.0957089212665416","6"
"7 on Scale 1 to 10","1985","Employed","Female","364","0.140044190583743","0.126766064386525","0.153322316780962","7"
"7 on Scale 1 to 10","1985","Not Employed","Female","354","0.122965608792558","0.111176872659548","0.134754344925568","7"
"7 on Scale 1 to 10","1985","Not Employed","Male","150","0.124323569712393","0.105876783458141","0.142770355966645","7"
"7 on Scale 1 to 10","1985","Employed","Male","597","0.149399116194079","0.138615515379132","0.160182717009027","7"
"8 on Scale 1 to 10","1985","Employed","Female","568","0.214370069913685","0.198667987203782","0.230072152623588","8"
"8 on Scale 1 to 10","1985","Employed","Male","982","0.236252982155323","0.223403362075091","0.249102602235555","8"
"8 on Scale 1 to 10","1985","Not Employed","Female","511","0.154525158035973","0.141549868853471","0.167500447218475","8"
"8 on Scale 1 to 10","1985","Not Employed","Male","194","0.156809596347728","0.136480349205258","0.177138843490198","8"
"9 on Scale 1 to 10","1985","Employed","Female","299","0.123432301329319","0.110846718846074","0.136017883812564","9"
"9 on Scale 1 to 10","1985","Employed","Male","536","0.122166326594783","0.112260088780555","0.132072564409012","9"
"9 on Scale 1 to 10","1985","Not Employed","Female","282","0.0865213141960821","0.0764292996938147","0.0966133286983495","9"
"9 on Scale 1 to 10","1985","Not Employed","Male","129","0.0940860759239252","0.0777638909652505","0.1104082608826","9"
"0 Completely dissatisfied","1986","Employed","Female","31","0.0105976151890846","0.00667069518737574","0.0145245351907934","0"
"0 Completely dissatisfied","1986","Employed","Male","42","0.0106394852412268","0.00748901650824231","0.0137899539742112","0"
"0 Completely dissatisfied","1986","Not Employed","Female","105","0.0449889011069627","0.0372404013603599","0.0527374008535655","0"
"0 Completely dissatisfied","1986","Not Employed","Male","48","0.0441438374830307","0.0324285093669209","0.0558591655991405","0"
"1 on Scale 1 to 10","1986","Not Employed","Male","33","0.0289423409341522","0.019381139261485","0.0385035426068193","1"
"1 on Scale 1 to 10","1986","Not Employed","Female","47","0.0208483439288851","0.0155073573836129","0.0261893304741573","1"
"1 on Scale 1 to 10","1986","Employed","Female","25","","","","1"
"1 on Scale 1 to 10","1986","Employed","Male","26","","","","1"
"10 Completely satisfied","1986","Employed","Female","396","0.150323077500891","0.136617376748256","0.164028778253527","10"
"10 Completely satisfied","1986","Employed","Male","700","0.152318657308811","0.14128472177311","0.163352592844511","10"
"10 Completely satisfied","1986","Not Employed","Female","369","0.110056287671197","0.0983572693707252","0.121755305971669","10"
"10 Completely satisfied","1986","Not Employed","Male","194","0.128275976227695","0.10920445595628","0.14734749649911","10"
"2 on Scale 1 to 10","1986","Employed","Female","48","0.0170823230637041","0.0121130422084088","0.0220516039189995","2"
"2 on Scale 1 to 10","1986","Employed","Male","61","0.0153068318146312","0.0115369242976216","0.0190767393316409","2"
"2 on Scale 1 to 10","1986","Not Employed","Female","93","0.0348069433825198","0.0279552052062975","0.0416586815587421","2"
"2 on Scale 1 to 10","1986","Not Employed","Male","47","0.043378839503041","0.031760820071799","0.0549968589342831","2"
"3 on Scale 1 to 10","1986","Not Employed","Female","144","0.0602593931356387","0.051363755273663","0.0691550309976144","3"
"3 on Scale 1 to 10","1986","Employed","Female","115","0.038288594490795","0.0309295979250886","0.0456475910565014","3"
"3 on Scale 1 to 10","1986","Employed","Male","126","0.0315123213792528","0.0261478760067805","0.0368767667517252","3"
"3 on Scale 1 to 10","1986","Not Employed","Male","55","0.0497212132971124","0.0373241300265494","0.0621182965676754","3"
"4 on Scale 1 to 10","1986","Employed","Female","137","0.0545703084464337","0.0458595829548844","0.063281033937983","4"
"4 on Scale 1 to 10","1986","Employed","Male","171","0.0452767024734731","0.0388923958991081","0.051661009047838","4"
"4 on Scale 1 to 10","1986","Not Employed","Female","161","0.064802352714844","0.0555998106620019","0.0740048947676862","4"
"4 on Scale 1 to 10","1986","Not Employed","Male","70","0.0599321077218189","0.0463947929346026","0.0734694225090352","4"
"5 on Scale 1 to 10","1986","Employed","Male","516","0.130570146692464","0.120224043664319","0.140916249720609","5"
"5 on Scale 1 to 10","1986","Employed","Female","387","0.147661811965913","0.134056717084622","0.161266906847203","5"
"5 on Scale 1 to 10","1986","Not Employed","Male","160","0.149380129500228","0.129050132253295","0.16971012674716","5"
"5 on Scale 1 to 10","1986","Not Employed","Female","482","0.195959115195393","0.18112087071403","0.210797359676757","5"
"6 on Scale 1 to 10","1986","Employed","Male","322","0.0782796068649271","0.0700313629591606","0.0865278507706937","6"
"6 on Scale 1 to 10","1986","Employed","Female","229","0.0844878911901083","0.0738221562584295","0.0951536261217871","6"
"6 on Scale 1 to 10","1986","Not Employed","Female","251","0.0984335856362798","0.0872975339958812","0.109569637276678","6"
"6 on Scale 1 to 10","1986","Not Employed","Male","98","0.0994919529101835","0.0824208759955518","0.116563029824815","6"
"7 on Scale 1 to 10","1986","Employed","Female","352","0.138838550637234","0.125578083291929","0.15209901798254","7"
"7 on Scale 1 to 10","1986","Employed","Male","621","0.159919902891474","0.148664807369175","0.171174998413773","7"
"7 on Scale 1 to 10","1986","Not Employed","Female","317","0.113330413563993","0.101480508693248","0.125180318434738","7"
"7 on Scale 1 to 10","1986","Not Employed","Male","120","0.105803604998785","0.0882611717653717","0.123346038232198","7"
"8 on Scale 1 to 10","1986","Employed","Female","550","0.215805123615872","0.200028851786661","0.231581395445084","8"
"8 on Scale 1 to 10","1986","Not Employed","Female","496","0.167470293080806","0.153512091021087","0.181428495140524","8"
"8 on Scale 1 to 10","1986","Employed","Male","941","0.236663945651545","0.223612412917797","0.249715478385294","8"
"8 on Scale 1 to 10","1986","Not Employed","Male","218","0.185154433804698","0.163001673226358","0.207307194383038","8"
"9 on Scale 1 to 10","1986","Employed","Male","548","0.133546503163643","0.123101069664893","0.143991936662394","9"
"9 on Scale 1 to 10","1986","Employed","Female","342","0.133692685018509","0.120641458774758","0.146743911262261","9"
"9 on Scale 1 to 10","1986","Not Employed","Female","284","0.0890443705834807","0.0783977306326231","0.0996910105343383","9"
"9 on Scale 1 to 10","1986","Not Employed","Male","138","0.105775563619257","0.0882351801754956","0.123315947063018","9"
"0 Completely dissatisfied","1987","Employed","Male","27","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Female","81","0.0373085359703245","0.0301051516457188","0.0445119202949303","0"
"0 Completely dissatisfied","1987","Not Employed","Male","45","0.0403065179156556","0.0288594179127678","0.0517536179185434","0"
"0 Completely dissatisfied","1987","Employed","Female","31","0.0110850725861646","0.00709043731090167","0.0150797078614274","0"
"1 on Scale 1 to 10","1987","Employed","Male","27","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Male","31","0.0329268069249999","0.0225408612947238","0.043312752555276","1"
"1 on Scale 1 to 10","1987","Employed","Female","22","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Female","61","0.0290516444720663","0.0226679462552761","0.0354353426888566","1"
"10 Completely satisfied","1987","Employed","Female","369","0.136620505627275","0.123517008888479","0.149724002366071","10"
"10 Completely satisfied","1987","Employed","Male","622","0.127362390314355","0.117111484486492","0.137613296142218","10"
"10 Completely satisfied","1987","Not Employed","Female","313","0.0999058030989298","0.0885078133814832","0.111303792816376","10"
"10 Completely satisfied","1987","Not Employed","Male","171","0.108504229829169","0.0904023139845113","0.126606145673827","10"
"2 on Scale 1 to 10","1987","Not Employed","Male","42","0.0413885653497539","0.0297953727040398","0.052981757995468","2"
"2 on Scale 1 to 10","1987","Employed","Male","90","0.0202277382851908","0.0158990041505408","0.0245564724198408","2"
"2 on Scale 1 to 10","1987","Not Employed","Female","103","0.0451447053988462","0.0372531771716258","0.0530362336260667","2"
"2 on Scale 1 to 10","1987","Employed","Female","70","0.026357240868069","0.0202453134545824","0.0324691682815556","2"
"3 on Scale 1 to 10","1987","Not Employed","Male","50","0.0447051378467102","0.0326772601359611","0.0567330155574594","3"
"3 on Scale 1 to 10","1987","Employed","Male","132","0.0372966899540654","0.0314702126708622","0.0431231672372687","3"
"3 on Scale 1 to 10","1987","Employed","Female","105","0.0367823510356688","0.0296009305855865","0.0439637714857511","3"
"3 on Scale 1 to 10","1987","Not Employed","Female","137","0.0540794821300158","0.04548276756245","0.0626761966975816","3"
"4 on Scale 1 to 10","1987","Employed","Female","99","0.0385499031939257","0.0312047067454873","0.0458950996423641","4"
"4 on Scale 1 to 10","1987","Employed","Male","164","0.0428013421940414","0.0365775595897954","0.0490251247982874","4"
"4 on Scale 1 to 10","1987","Not Employed","Female","141","0.0610406905562787","0.0519410963079458","0.0701402848046116","4"
"4 on Scale 1 to 10","1987","Not Employed","Male","64","0.0603371216597352","0.0464785046433523","0.074195738676118","4"
"5 on Scale 1 to 10","1987","Not Employed","Female","431","0.183145631942317","0.168444203892268","0.197847059992366","5"
"5 on Scale 1 to 10","1987","Employed","Male","489","0.126296610127616","0.116082452935032","0.1365107673202","5"
"5 on Scale 1 to 10","1987","Employed","Female","406","0.160271311328556","0.146274607066267","0.174268015590845","5"
"5 on Scale 1 to 10","1987","Not Employed","Male","168","0.171228997075621","0.149303598653589","0.193154395497652","5"
"6 on Scale 1 to 10","1987","Not Employed","Female","272","0.106563852601041","0.0948358071950619","0.118291898007021","6"
"6 on Scale 1 to 10","1987","Employed","Female","236","0.0851839708634496","0.0745333673129738","0.0958345744139254","6"
"6 on Scale 1 to 10","1987","Employed","Male","327","0.087683855106712","0.0789871012599442","0.0963806089534799","6"
"6 on Scale 1 to 10","1987","Not Employed","Male","100","0.102425300063592","0.0847779099024994","0.120072690224684","6"
"7 on Scale 1 to 10","1987","Employed","Female","383","0.149121535254554","0.135531131945599","0.162711938563508","7"
"7 on Scale 1 to 10","1987","Employed","Male","668","0.170764623846752","0.159193846319579","0.182335401373925","7"
"7 on Scale 1 to 10","1987","Not Employed","Female","369","0.131895328333851","0.119033885974799","0.144756770692903","7"
"7 on Scale 1 to 10","1987","Not Employed","Male","149","0.137364588086601","0.117329438053347","0.157399738119856","7"
"8 on Scale 1 to 10","1987","Employed","Female","609","0.235487251006262","0.219298831061717","0.251675670950806","8"
"8 on Scale 1 to 10","1987","Employed","Male","989","0.246315938188312","0.233067471970161","0.259564404406464","8"
"8 on Scale 1 to 10","1987","Not Employed","Female","491","0.174415488432423","0.159992268862787","0.188838708002059","8"
"8 on Scale 1 to 10","1987","Not Employed","Male","193","0.164231949991167","0.142668747019899","0.185795152962436","8"
"9 on Scale 1 to 10","1987","Employed","Female","309","0.11457730666785","0.102425159374193","0.126729453961506","9"
"9 on Scale 1 to 10","1987","Employed","Male","528","0.127224347909131","0.116978188513773","0.13747050730449","9"
"9 on Scale 1 to 10","1987","Not Employed","Female","260","0.0774488370639061","0.0672888863035963","0.0876087878242159","9"
"9 on Scale 1 to 10","1987","Not Employed","Male","121","0.0965807852569952","0.0793885798447404","0.11377299066925","9"
"0 Completely dissatisfied","1988","Employed","Male","31","0.0090528617427169","0.00606530351819752","0.0120404199672363","0"
"0 Completely dissatisfied","1988","Not Employed","Female","85","0.0447377532015093","0.0366032112981325","0.052872295104886","0"
"0 Completely dissatisfied","1988","Not Employed","Male","51","0.0524395902802606","0.039151323381116","0.0657278571794051","0"
"0 Completely dissatisfied","1988","Employed","Female","22","","","","0"
"1 on Scale 1 to 10","1988","Employed","Male","24","","","","1"
"1 on Scale 1 to 10","1988","Employed","Female","21","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Male","37","0.0338690025969223","0.0230856338672739","0.0446523713265708","1"
"1 on Scale 1 to 10","1988","Not Employed","Female","56","0.0277252172536238","0.0212647088043892","0.0341857257028585","1"
"10 Completely satisfied","1988","Employed","Female","319","0.121322522304193","0.108718995271257","0.13392604933713","10"
"10 Completely satisfied","1988","Employed","Male","528","0.110389188149063","0.100504533827325","0.120273842470801","10"
"10 Completely satisfied","1988","Not Employed","Female","263","0.082391135275216","0.0715717209394353","0.0932105496109968","10"
"10 Completely satisfied","1988","Not Employed","Male","126","0.0815399936027123","0.0652263599406918","0.0978536272647329","10"
"2 on Scale 1 to 10","1988","Not Employed","Female","98","0.0485931767611164","0.0401324925491461","0.0570538609730868","2"
"2 on Scale 1 to 10","1988","Employed","Male","74","0.0207319869375439","0.0162376105733672","0.0252263633017205","2"
"2 on Scale 1 to 10","1988","Employed","Female","55","0.0189539615824623","0.0136901379844394","0.0242177851804852","2"
"2 on Scale 1 to 10","1988","Not Employed","Male","53","0.0587714411560997","0.044750861721891","0.0727920205903084","2"
"3 on Scale 1 to 10","1988","Employed","Male","151","0.0415465406941371","0.035252187058788","0.0478408943294862","3"
"3 on Scale 1 to 10","1988","Not Employed","Female","130","0.0603075731093453","0.0509402931901606","0.0696748530285301","3"
"3 on Scale 1 to 10","1988","Not Employed","Male","62","0.0588480225644685","0.0448188821946707","0.0728771629342662","3"
"3 on Scale 1 to 10","1988","Employed","Female","108","0.0360040153938388","0.028812511559817","0.0431955192278606","3"
"4 on Scale 1 to 10","1988","Employed","Male","160","0.0448542332703646","0.038325412650522","0.0513830538902072","4"
"4 on Scale 1 to 10","1988","Not Employed","Female","141","0.0584469724342714","0.0492161985912143","0.0676777462773285","4"
"4 on Scale 1 to 10","1988","Not Employed","Male","62","0.059605025183872","0.0454916192892647","0.0737184310784794","4"
"4 on Scale 1 to 10","1988","Employed","Female","135","0.0593916794343784","0.0502679195816496","0.0685154392871072","4"
"5 on Scale 1 to 10","1988","Employed","Male","490","0.135433555426806","0.124640099612294","0.146227011241318","5"
"5 on Scale 1 to 10","1988","Not Employed","Female","406","0.182392026038087","0.167196694089601","0.197587357986573","5"
"5 on Scale 1 to 10","1988","Not Employed","Male","159","0.159920809044938","0.13807098989079","0.181770628199086","5"
"5 on Scale 1 to 10","1988","Employed","Female","383","0.147963702362202","0.134257621880269","0.161669782844136","5"
"6 on Scale 1 to 10","1988","Not Employed","Female","239","0.101338383535166","0.0894637616003712","0.11321300546996","6"
"6 on Scale 1 to 10","1988","Employed","Female","222","0.0862480534168411","0.0754113935293456","0.0970847133043366","6"
"6 on Scale 1 to 10","1988","Employed","Male","337","0.0912036724276517","0.0821225896398381","0.100284755215465","6"
"6 on Scale 1 to 10","1988","Not Employed","Male","91","0.0948845402228227","0.0774148596453831","0.112354220800262","6"
"7 on Scale 1 to 10","1988","Employed","Female","357","0.134123643430383","0.120968752662997","0.14727853419777","7"
"7 on Scale 1 to 10","1988","Employed","Male","605","0.163810082113563","0.152136047742164","0.175484116484962","7"
"7 on Scale 1 to 10","1988","Not Employed","Female","328","0.135339111050581","0.121878360498465","0.148799861602696","7"
"7 on Scale 1 to 10","1988","Not Employed","Male","139","0.13376917702734","0.113476932445901","0.15406142160878","7"
"8 on Scale 1 to 10","1988","Employed","Male","931","0.244738550118675","0.23117735262765","0.2582997476097","8"
"8 on Scale 1 to 10","1988","Employed","Female","620","0.250591560887513","0.233863363482167","0.267319758292859","8"
"8 on Scale 1 to 10","1988","Not Employed","Male","188","0.172126895277847","0.149623839400076","0.194629951155618","8"
"8 on Scale 1 to 10","1988","Not Employed","Female","499","0.1835022891339","0.16827113062563","0.19873344764217","8"
"9 on Scale 1 to 10","1988","Employed","Male","530","0.131558779057001","0.120897033300257","0.142220524813745","9"
"9 on Scale 1 to 10","1988","Employed","Female","336","0.130365399251076","0.11736800748712","0.143362791015031","9"
"9 on Scale 1 to 10","1988","Not Employed","Female","236","0.0752263622071847","0.0648477936196516","0.0856049307947179","9"
"9 on Scale 1 to 10","1988","Not Employed","Male","113","0.0942255030427166","0.0768102607658351","0.111640745319598","9"
"0 Completely dissatisfied","1989","Employed","Male","40","0.00999287415138015","0.00679145456550141","0.0131942937372589","0"
"0 Completely dissatisfied","1989","Not Employed","Female","98","0.0479241356110999","0.0393134590371586","0.0565348121850412","0"
"0 Completely dissatisfied","1989","Not Employed","Male","45","0.0441002360788328","0.0317575951955894","0.0564428769620763","0"
"0 Completely dissatisfied","1989","Employed","Female","30","0.0111584792395793","0.00707904938063484","0.0152379090985238","0"
"1 on Scale 1 to 10","1989","Not Employed","Male","30","0.0286845191125656","0.018650257937683","0.0387187802874481","1"
"1 on Scale 1 to 10","1989","Not Employed","Female","45","0.023607795418204","0.0174876150267888","0.0297279758096191","1"
"1 on Scale 1 to 10","1989","Employed","Male","24","","","","1"
"1 on Scale 1 to 10","1989","Employed","Female","24","","","","1"
"10 Completely satisfied","1989","Employed","Female","304","0.109228675058035","0.0971147449001264","0.121342605215943","10"
"10 Completely satisfied","1989","Employed","Male","509","0.120658820724174","0.110174592355723","0.131143049092626","10"
"10 Completely satisfied","1989","Not Employed","Female","249","0.0962896132533756","0.0843983303070673","0.108180896199684","10"
"10 Completely satisfied","1989","Not Employed","Male","115","0.0863813641750906","0.0694935297332803","0.103269198616901","10"
"2 on Scale 1 to 10","1989","Employed","Male","70","0.0224125677191539","0.0176482376600131","0.0271768977782947","2"
"2 on Scale 1 to 10","1989","Not Employed","Female","95","0.0461614287140462","0.0377027716847984","0.054620085743294","2"
"2 on Scale 1 to 10","1989","Not Employed","Male","57","0.0521472135627306","0.0387822598817441","0.0655121672437172","2"
"2 on Scale 1 to 10","1989","Employed","Female","63","0.0227855962316954","0.0169905254212058","0.028580667042185","2"
"3 on Scale 1 to 10","1989","Not Employed","Female","146","0.0700279564419053","0.0597408074957648","0.0803151053880458","3"
"3 on Scale 1 to 10","1989","Employed","Male","145","0.0409830903529027","0.0346020173610392","0.0473641633447661","3"
"3 on Scale 1 to 10","1989","Employed","Female","110","0.0427312082426303","0.0348766248454647","0.050585791639796","3"
"3 on Scale 1 to 10","1989","Not Employed","Male","71","0.0649619371750086","0.0501461207785971","0.0797777535714201","3"
"4 on Scale 1 to 10","1989","Employed","Female","110","0.0441712892460853","0.0361914582791351","0.0521511202130355","4"
"4 on Scale 1 to 10","1989","Employed","Male","177","0.0494907095322165","0.0425096996717801","0.056471719392653","4"
"4 on Scale 1 to 10","1989","Not Employed","Female","143","0.0638574559077135","0.0540014455241501","0.0737134662912768","4"
"4 on Scale 1 to 10","1989","Not Employed","Male","60","0.0678134274932251","0.0526990338829345","0.0829278211035156","4"
"5 on Scale 1 to 10","1989","Employed","Male","435","0.123695484249987","0.113098490560873","0.134292477939101","5"
"5 on Scale 1 to 10","1989","Not Employed","Female","418","0.201248454557208","0.185086403007649","0.217410506106767","5"
"5 on Scale 1 to 10","1989","Not Employed","Male","158","0.160282107820043","0.138227939503357","0.182336276136729","5"
"5 on Scale 1 to 10","1989","Employed","Female","390","0.153480452415399","0.139482044348123","0.167478860482675","5"
"6 on Scale 1 to 10","1989","Not Employed","Male","82","0.0952406170246305","0.0775940956380978","0.112887138411163","6"
"6 on Scale 1 to 10","1989","Employed","Male","345","0.0967561975325242","0.0872409493629968","0.106271445702052","6"
"6 on Scale 1 to 10","1989","Employed","Female","245","0.0976129058124284","0.0860867714760057","0.109139040148851","6"
"6 on Scale 1 to 10","1989","Not Employed","Female","220","0.096458890563163","0.084558274489135","0.108359506637191","6"
"7 on Scale 1 to 10","1989","Employed","Female","357","0.134593030016329","0.121338781845347","0.147847278187312","7"
"7 on Scale 1 to 10","1989","Employed","Male","552","0.155703228809085","0.144033128155962","0.167373329462208","7"
"7 on Scale 1 to 10","1989","Not Employed","Female","296","0.121037593646745","0.107889292407479","0.13418589488601","7"
"7 on Scale 1 to 10","1989","Not Employed","Male","135","0.133535619778139","0.113087405904476","0.153983833651802","7"
"8 on Scale 1 to 10","1989","Not Employed","Female","437","0.164641087542034","0.149691472029446","0.179590703054623","8"
