"plh0171","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","Not Working","(Married) couple without C. ","130","0.104435127760599","0.0872105792965356","0.121659676224662","10"
"10 Completely satisfied","1984","Not Working","Single parent ","49","0.194864943916091","0.143563265199848","0.246166622632334","10"
"10 Completely satisfied","1984","Not Working","Couple + C. LE 16 ","270","0.283049645043591","0.253420613421968","0.312678676665214","10"
"10 Completely satisfied","1984","Not Working","Couple + C. GT 16 ","164","0.213415634860397","0.182800255647274","0.24403101407352","10"
"10 Completely satisfied","1984","Not Working","Couple + C. LE and GT 16","185","0.279079705722065","0.243337762751359","0.314821648692771","10"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","10","","","","2"
"2 on Scale 1 to 10","1984","Full Time","1-pers.-HH","9","","","","2"
"2 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","30","0.0241335171935801","0.0153060219507008","0.0329610124364594","2"
"2 on Scale 1 to 10","1984","Full Time","Single parent ","2","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","36","0.0191617754569828","0.0125608716886271","0.0257626792253384","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","18","","","","2"
"2 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","20","","","","2"
"2 on Scale 1 to 10","1984","Part Time","1-pers.-HH","3","","","","2"
"2 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","7","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Single parent ","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","6","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","8","","","","2"
"2 on Scale 1 to 10","1984","Not Working","1-pers.-HH","39","0.0638720801489483","0.0451458407899868","0.0825983195079097","2"
"2 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","68","0.0521331141120977","0.0396130506864311","0.0646531775377644","2"
"2 on Scale 1 to 10","1984","Not Working","Single parent ","3","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","26","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","26","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","16","","","","2"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","11","","","","3"
"3 on Scale 1 to 10","1984","Full Time","1-pers.-HH","27","","","","3"
"3 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","38","0.03380167702593","0.0234064436285516","0.0441969104233085","3"
"3 on Scale 1 to 10","1984","Full Time","Single parent ","6","","","","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","53","0.0268905159025114","0.0191017750063384","0.0346792567986843","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","36","0.0335821632552269","0.0221624303168338","0.0450018961936199","3"
"3 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","24","","","","3"
"3 on Scale 1 to 10","1984","Part Time","1-pers.-HH","2","","","","3"
"3 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","19","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Single parent ","6","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","8","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","8","","","","3"
"3 on Scale 1 to 10","1984","Not Working","1-pers.-HH","51","0.0798625636727848","0.0591026561287583","0.100622471216811","3"
"3 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","87","0.0745422748356165","0.059749296097975","0.0893352535732581","3"
"3 on Scale 1 to 10","1984","Not Working","Single parent ","13","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","19","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","27","","","","3"
"3 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","17","","","","3"
"4 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","36","0.0314307129809875","0.0213943942672626","0.0414670316947123","4"
"4 on Scale 1 to 10","1984","Full Time","Single parent ","11","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","48","0.0264409267797008","0.0187157873287488","0.0341660662306527","4"
"4 on Scale 1 to 10","1984","Part Time","1-pers.-HH","6","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","21","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","13","","","","4"
"4 on Scale 1 to 10","1984","Full Time","1-pers.-HH","26","","","","4"
"4 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","76","0.0630433349741288","0.0493548506968912","0.0767318192513665","4"
"4 on Scale 1 to 10","1984","Not Working","Single parent ","11","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","25","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","13","","","","4"
"4 on Scale 1 to 10","1984","Not Working","1-pers.-HH","45","0.0678999314774553","0.0486338506048925","0.0871660123500181","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","29","","","","4"
"4 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","38","0.0428898852706902","0.0288850352642745","0.056894735277106","4"
"4 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","18","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Single parent ","5","","","","4"
"4 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","18","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","21","","","","4"
"5 on Scale 1 to 10","1984","Full Time","1-pers.-HH","79","0.14758693670718","0.117726410584467","0.177447462829894","5"
"5 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","186","0.157915175764898","0.136939216279009","0.178891135250787","5"
"5 on Scale 1 to 10","1984","Full Time","Single parent ","41","0.166575403884591","0.120109091423835","0.213041716345347","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","178","0.10555940109054","0.0907645347018279","0.120354267479252","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","129","0.146052839521278","0.12366616182688","0.168439517215675","5"
"5 on Scale 1 to 10","1984","Part Time","Single parent ","14","","","","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","71","0.129812009098855","0.101171269182789","0.158452749014921","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","50","0.1507248339552","0.112806289554037","0.188643378356363","5"
"5 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","46","0.156396698010845","0.115831307789947","0.196962088231743","5"
"5 on Scale 1 to 10","1984","Not Working","1-pers.-HH","122","0.19402440694692","0.163740174664849","0.224308639228992","5"
"5 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","250","0.21321186331895","0.190143828210421","0.236279898427479","5"
"5 on Scale 1 to 10","1984","Not Working","Single parent ","35","0.161573167897756","0.113902904216436","0.209243431579077","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","115","0.129062211367304","0.107010884526468","0.151113538208141","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","110","0.176207327410112","0.147738156716706","0.204676498103518","5"
"5 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","71","0.120808121970162","0.0948388183525084","0.146777425587816","5"
"5 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","80","0.0980182696879624","0.0774654007435582","0.118571138632366","5"
"5 on Scale 1 to 10","1984","Part Time","1-pers.-HH","19","","","","5"
"5 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","56","0.173304841191849","0.132589592325193","0.214020090058505","5"
"6 on Scale 1 to 10","1984","Full Time","1-pers.-HH","36","0.0599669763991743","0.0399786662753082","0.0799552865230404","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","33","0.0576530723526744","0.0377904359590858","0.077515708746263","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","17","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","33","0.0601639475625109","0.0412158934612262","0.0791120016637957","6"
"6 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","17","","","","6"
"6 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","75","0.067412343495837","0.0529896449870297","0.0818350420046444","6"
"6 on Scale 1 to 10","1984","Full Time","Single parent ","16","","","","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","105","0.0561010488699893","0.0450211683033075","0.0671809294366711","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","76","0.0845841938393512","0.0669452346428206","0.102223153035882","6"
"6 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","49","0.052435918899433","0.0370281838030351","0.0678436539958308","6"
"6 on Scale 1 to 10","1984","Part Time","1-pers.-HH","7","","","","6"
"6 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","15","","","","6"
"6 on Scale 1 to 10","1984","Part Time","Single parent ","5","","","","6"
"6 on Scale 1 to 10","1984","Not Working","1-pers.-HH","44","0.0720134935855133","0.0522162278837447","0.0918107592872818","6"
"6 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","98","0.081117644873884","0.0657409271467905","0.0964943626009775","6"
"6 on Scale 1 to 10","1984","Not Working","Single parent ","13","","","","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","51","0.0549331865927794","0.0399470301878026","0.0699193429977562","6"
"6 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","49","0.0732703556366953","0.0537990735127972","0.0927416377605934","6"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","200","0.13214952145157","0.115843722326826","0.148455320576314","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","31","0.115982821584008","0.0802226231603944","0.151743020007621","7"
"7 on Scale 1 to 10","1984","Full Time","Single parent ","33","0.142829403039782","0.0991936919597528","0.186465114119812","7"
"7 on Scale 1 to 10","1984","Not Working","1-pers.-HH","76","0.113699742327711","0.0893890336521249","0.138010451003296","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","52","0.0706487353005524","0.0515019434951203","0.0897955271059846","7"
"7 on Scale 1 to 10","1984","Full Time","1-pers.-HH","55","0.100630782987691","0.0753038335669451","0.125957732408437","7"
"7 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","133","0.110242819017364","0.0926032924272596","0.127882345607469","7"
"7 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","176","0.152945617068964","0.132241527102874","0.173649707035054","7"
"7 on Scale 1 to 10","1984","Not Working","Single parent ","19","","","","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","88","0.102708433339034","0.0827414960694756","0.122675370608592","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","114","0.130907034485888","0.10952575184289","0.152288317128886","7"
"7 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","91","0.124031401451478","0.101247391529208","0.146815411373748","7"
"7 on Scale 1 to 10","1984","Part Time","1-pers.-HH","18","","","","7"
"7 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","41","0.132653017308174","0.0961663621929571","0.169139672423391","7"
"7 on Scale 1 to 10","1984","Part Time","Single parent ","14","","","","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","56","0.110509925257937","0.0837926939271198","0.137227156588755","7"
"7 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","43","0.114229793939407","0.0805177356818857","0.147941852196928","7"
"7 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","61","0.126237818317356","0.0997734357750899","0.152702200859623","7"
"8 on Scale 1 to 10","1984","Full Time","1-pers.-HH","92","0.180516083021457","0.148136100073756","0.212896065969158","8"
"8 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","211","0.186783523429839","0.164365137172239","0.20920190968744","8"
"8 on Scale 1 to 10","1984","Full Time","Single parent ","42","0.17707361064217","0.129468121644521","0.22467909963982","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","347","0.231950094805551","0.211627515175104","0.252272674435998","8"
"8 on Scale 1 to 10","1984","Part Time","1-pers.-HH","26","","","","8"
"8 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","71","0.204116096465187","0.160760762396991","0.247471430533383","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","54","0.181258402530224","0.138235942990659","0.224280862069789","8"
"8 on Scale 1 to 10","1984","Not Working","1-pers.-HH","88","0.126914843621071","0.101422371509386","0.152407315732755","8"
"8 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","173","0.136939618593306","0.117577130359691","0.156302106826921","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","155","0.192782794219309","0.166836762264446","0.218728826174173","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","103","0.16430247489963","0.136613907721216","0.191991042078044","8"
"8 on Scale 1 to 10","1984","Not Working","Single parent ","36","0.158821682475995","0.11148157049752","0.206161794454471","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","182","0.187510793346837","0.162768435673754","0.212253151019921","8"
"8 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","160","0.207324303250805","0.179302702213733","0.235345904287878","8"
"8 on Scale 1 to 10","1984","Part Time","Single parent ","18","","","","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","106","0.211978567389356","0.17715002924975","0.246807105528963","8"
"8 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","59","0.180909833697821","0.140112481174259","0.221707186221382","8"
"8 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","109","0.187454956284492","0.156356230833352","0.218553681735631","8"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. LE and GT 16","27","","","","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. LE and GT 16","79","0.137911622467043","0.110436051094938","0.165387193839147","9"
"9 on Scale 1 to 10","1984","Full Time","1-pers.-HH","73","0.137715634967909","0.10870445935657","0.166726810579248","9"
"9 on Scale 1 to 10","1984","Full Time","(Married) couple without C. ","130","0.115211187350712","0.0968458411841022","0.133576533517322","9"
"9 on Scale 1 to 10","1984","Full Time","Single parent ","23","","","","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. LE 16 ","225","0.139517672537623","0.12283473876468","0.156200606310566","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. GT 16 ","117","0.122622629907703","0.101830562603177","0.14341469721223","9"
"9 on Scale 1 to 10","1984","Full Time","Couple + C. LE and GT 16","110","0.154803733744887","0.129800880762472","0.179806586727302","9"
"9 on Scale 1 to 10","1984","Part Time","1-pers.-HH","17","","","","9"
"9 on Scale 1 to 10","1984","Part Time","(Married) couple without C. ","39","0.120859451054505","0.0857964961079343","0.155922406001076","9"
"9 on Scale 1 to 10","1984","Part Time","Single parent ","9","","","","9"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. LE 16 ","73","0.131271567841411","0.102494429214522","0.160048706468301","9"
"9 on Scale 1 to 10","1984","Part Time","Couple + C. GT 16 ","42","0.111893444054042","0.0784839501588316","0.145302937949253","9"
"9 on Scale 1 to 10","1984","Not Working","1-pers.-HH","38","0.0555489935721956","0.0380079569480488","0.0730900301963425","9"
"9 on Scale 1 to 10","1984","Not Working","(Married) couple without C. ","71","0.0573102899025798","0.0442191728700287","0.070401406935131","9"
"9 on Scale 1 to 10","1984","Not Working","Single parent ","32","0.139168706574193","0.0943395912416691","0.183997821906717","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. LE 16 ","112","0.130112096143746","0.107984609319505","0.152239582967988","9"
"9 on Scale 1 to 10","1984","Not Working","Couple + C. GT 16 ","88","0.120199975849738","0.095900436152993","0.144499515546483","9"
"0 Completely dissatisfied","1985","Full Time","1-pers.-HH","7","","","","0"
"0 Completely dissatisfied","1985","Full Time","(Married) couple without C. ","11","","","","0"
"0 Completely dissatisfied","1985","Full Time","Single parent ","4","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. LE 16 ","14","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. GT 16 ","9","","","","0"
"0 Completely dissatisfied","1985","Full Time","Couple + C. LE and GT 16","8","","","","0"
"0 Completely dissatisfied","1985","Part Time","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1985","Part Time","(Married) couple without C. ","8","","","","0"
"0 Completely dissatisfied","1985","Part Time","Single parent ","","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. LE 16 ","7","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. GT 16 ","4","","","","0"
"0 Completely dissatisfied","1985","Part Time","Couple + C. LE and GT 16","1","","","","0"
"0 Completely dissatisfied","1985","Not Working","1-pers.-HH","23","","","","0"
"0 Completely dissatisfied","1985","Not Working","(Married) couple without C. ","54","0.0517531680925056","0.0385656636072318","0.0649406725777793","0"
"0 Completely dissatisfied","1985","Not Working","Single parent ","12","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. LE 16 ","15","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. GT 16 ","21","","","","0"
"0 Completely dissatisfied","1985","Not Working","Couple + C. LE and GT 16","13","","","","0"
"1 on Scale 1 to 10","1985","Part Time","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1985","Full Time","1-pers.-HH","2","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","6","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","10","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. LE and GT 16","11","","","","1"
"1 on Scale 1 to 10","1985","Full Time","Couple + C. GT 16 ","5","","","","1"
"1 on Scale 1 to 10","1985","Part Time","(Married) couple without C. ","6","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. LE 16 ","4","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. GT 16 ","1","","","","1"
"1 on Scale 1 to 10","1985","Part Time","Couple + C. LE and GT 16","1","","","","1"
"1 on Scale 1 to 10","1985","Not Working","1-pers.-HH","18","","","","1"
"1 on Scale 1 to 10","1985","Not Working","(Married) couple without C. ","28","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. LE 16 ","9","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. LE and GT 16","4","","","","1"
"1 on Scale 1 to 10","1985","Not Working","Couple + C. GT 16 ","11","","","","1"
"10 Completely satisfied","1985","Full Time","(Married) couple without C. ","165","0.158364686241329","0.136047333346451","0.180682039136208","10"
"10 Completely satisfied","1985","Full Time","1-pers.-HH","95","0.193520834694457","0.157497198861553","0.229544470527361","10"
"10 Completely satisfied","1985","Full Time","Single parent ","44","0.192658878575747","0.14201893870832","0.243298818443174","10"
"10 Completely satisfied","1985","Full Time","Couple + C. LE 16 ","255","0.16859868060983","0.148722515139046","0.188474846080615","10"
"10 Completely satisfied","1985","Full Time","Couple + C. GT 16 ","164","0.166477589389287","0.142626137237182","0.190329041541391","10"
"10 Completely satisfied","1985","Full Time","Couple + C. LE and GT 16","136","0.183664363728792","0.154772844938535","0.21255588251905","10"
"10 Completely satisfied","1985","Part Time","1-pers.-HH","31","0.227889871068649","0.15913836622246","0.296641375914839","10"
"10 Completely satisfied","1985","Part Time","(Married) couple without C. ","46","0.157598130265184","0.116706600046439","0.198489660483928","10"
"10 Completely satisfied","1985","Part Time","Single parent ","19","","","","10"
"10 Completely satisfied","1985","Part Time","Couple + C. LE 16 ","89","0.160196151771122","0.129173714291739","0.191218589250504","10"
"10 Completely satisfied","1985","Part Time","Couple + C. GT 16 ","74","0.179068697674924","0.141305936367951","0.216831458981896","10"
"10 Completely satisfied","1985","Part Time","Couple + C. LE and GT 16","73","0.236625102708128","0.185357209310115","0.28789299610614","10"
"10 Completely satisfied","1985","Not Working","1-pers.-HH","63","0.111470709212654","0.0856346114120544","0.137306807013255","10"
"10 Completely satisfied","1985","Not Working","(Married) couple without C. ","105","0.0974540044050618","0.079798994469908","0.115109014340216","10"
"10 Completely satisfied","1985","Not Working","Single parent ","37","0.159616953355138","0.109963083931641","0.209270822778635","10"
"10 Completely satisfied","1985","Not Working","Couple + C. LE 16 ","167","0.196089370208912","0.168118336146646","0.224060404271177","10"
"10 Completely satisfied","1985","Not Working","Couple + C. GT 16 ","142","0.174885677087548","0.146582888446664","0.203188465728433","10"
"10 Completely satisfied","1985","Not Working","Couple + C. LE and GT 16","124","0.200435326086192","0.166288915174563","0.234581736997822","10"
"2 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","18","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Single parent ","6","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","18","","","","2"
"2 on Scale 1 to 10","1985","Part Time","1-pers.-HH","3","","","","2"
"2 on Scale 1 to 10","1985","Part Time","(Married) couple without C. ","4","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. GT 16 ","8","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. LE and GT 16","3","","","","2"
"2 on Scale 1 to 10","1985","Full Time","1-pers.-HH","9","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Single parent ","4","","","","2"
"2 on Scale 1 to 10","1985","Part Time","Couple + C. LE 16 ","11","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. GT 16 ","15","","","","2"
"2 on Scale 1 to 10","1985","Full Time","Couple + C. LE and GT 16","16","","","","2"
"2 on Scale 1 to 10","1985","Not Working","1-pers.-HH","37","0.0666421244926428","0.046167819042012","0.0871164299432736","2"
"2 on Scale 1 to 10","1985","Not Working","(Married) couple without C. ","64","0.0591633378106595","0.0451184944506913","0.0732081811706277","2"
"2 on Scale 1 to 10","1985","Not Working","Single parent ","9","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. LE 16 ","8","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. GT 16 ","20","","","","2"
"2 on Scale 1 to 10","1985","Not Working","Couple + C. LE and GT 16","15","","","","2"
"3 on Scale 1 to 10","1985","Full Time","Single parent ","6","","","","3"
"3 on Scale 1 to 10","1985","Full Time","1-pers.-HH","14","","","","3"
"3 on Scale 1 to 10","1985","Full Time","(Married) couple without C. ","33","0.0285602606749817","0.0183780858393043","0.0387424355106591","3"
"3 on Scale 1 to 10","1985","Full Time","Couple + C. LE 16 ","32","0.0206436610446134","0.0130951048537428","0.0281922172354839","3"
