"plh0171","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1984","Not Working","higher vocational","39","0.222808951895284","0.162844697290311","0.282773206500257","5"
"5 on Scale 1 to 10","1984","Not Working","higher education","19","","","","5"
"6 on Scale 1 to 10","1984","Part Time","general elemantary","29","","","","6"
"6 on Scale 1 to 10","1984","Not Working","higher education","7","","","","6"
"6 on Scale 1 to 10","1984","Part Time","inadequately","7","","","","6"
"6 on Scale 1 to 10","1984","Part Time","middle vocational","56","0.0622967696451407","0.0463097943904397","0.0782837448998417","6"
"6 on Scale 1 to 10","1984","Part Time","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","1984","Part Time","higher vocational","6","","","","6"
"6 on Scale 1 to 10","1984","Part Time","higher education","4","","","","6"
"6 on Scale 1 to 10","1984","Not Working","in school","3","","","","6"
"6 on Scale 1 to 10","1984","Not Working","middle vocational","141","0.0764235796513834","0.064430174083056","0.0884169852197108","6"
"6 on Scale 1 to 10","1984","Not Working","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1984","Not Working","higher vocational","13","","","","6"
"6 on Scale 1 to 10","1984","Full Time","in school","","","","","6"
"6 on Scale 1 to 10","1984","Full Time","inadequately","43","0.0693399409070161","0.0474426649779998","0.0912372168360325","6"
"6 on Scale 1 to 10","1984","Full Time","general elemantary","85","0.0743983226768744","0.0592970783185636","0.0894995670351851","6"
"6 on Scale 1 to 10","1984","Full Time","middle vocational","185","0.0631015620646851","0.054330418349228","0.0718727057801421","6"
"6 on Scale 1 to 10","1984","Full Time","vocational + Abi","9","","","","6"
"6 on Scale 1 to 10","1984","Full Time","higher vocational","20","","","","6"
"6 on Scale 1 to 10","1984","Full Time","higher education","31","0.0695447723874572","0.0464736015062036","0.0926159432687108","6"
"6 on Scale 1 to 10","1984","Part Time","in school","1","","","","6"
"6 on Scale 1 to 10","1984","Not Working","inadequately","27","","","","6"
"6 on Scale 1 to 10","1984","Not Working","general elemantary","116","0.0687686041673298","0.0569324736730448","0.0806047346616148","6"
"7 on Scale 1 to 10","1984","Full Time","general elemantary","137","0.121444999512611","0.102647789543039","0.140242209482183","7"
"7 on Scale 1 to 10","1984","Not Working","higher education","20","","","","7"
"7 on Scale 1 to 10","1984","Not Working","middle vocational","203","0.111321795468427","0.097122892891957","0.125520698044897","7"
"7 on Scale 1 to 10","1984","Not Working","vocational + Abi","7","","","","7"
"7 on Scale 1 to 10","1984","Not Working","higher vocational","15","","","","7"
"7 on Scale 1 to 10","1984","Not Working","general elemantary","171","0.104792874829762","0.0904672531552312","0.119118496504293","7"
"7 on Scale 1 to 10","1984","Full Time","in school","","","","","7"
"7 on Scale 1 to 10","1984","Full Time","inadequately","55","0.0873686446533593","0.0630282109876289","0.11170907831909","7"
"7 on Scale 1 to 10","1984","Full Time","middle vocational","386","0.13831248042223","0.125858863551361","0.150766097293099","7"
"7 on Scale 1 to 10","1984","Full Time","vocational + Abi","19","","","","7"
"7 on Scale 1 to 10","1984","Full Time","higher vocational","52","0.145489112185322","0.109316847007037","0.181661377363607","7"
"7 on Scale 1 to 10","1984","Full Time","higher education","67","0.139966442797448","0.10849915501819","0.171433730576707","7"
"7 on Scale 1 to 10","1984","Part Time","in school","2","","","","7"
"7 on Scale 1 to 10","1984","Part Time","inadequately","12","","","","7"
"7 on Scale 1 to 10","1984","Part Time","general elemantary","64","0.125372456567106","0.0975967949664604","0.153148118167753","7"
"7 on Scale 1 to 10","1984","Part Time","middle vocational","109","0.122225388468496","0.100559672077197","0.143891104859795","7"
"7 on Scale 1 to 10","1984","Part Time","vocational + Abi","7","","","","7"
"7 on Scale 1 to 10","1984","Part Time","higher vocational","9","","","","7"
"7 on Scale 1 to 10","1984","Part Time","higher education","17","","","","7"
"7 on Scale 1 to 10","1984","Not Working","in school","12","","","","7"
"7 on Scale 1 to 10","1984","Not Working","inadequately","39","0.120733752455288","0.087974736824728","0.153492768085848","7"
"8 on Scale 1 to 10","1984","Part Time","inadequately","17","","","","8"
"8 on Scale 1 to 10","1984","Not Working","middle vocational","311","0.15802498638026","0.141558349965455","0.174491622795065","8"
"8 on Scale 1 to 10","1984","Full Time","in school","","","","","8"
"8 on Scale 1 to 10","1984","Full Time","general elemantary","184","0.155676735883014","0.134813323956898","0.17654014780913","8"
"8 on Scale 1 to 10","1984","Full Time","middle vocational","578","0.195566702592705","0.181258588634301","0.209874816551108","8"
"8 on Scale 1 to 10","1984","Part Time","vocational + Abi","8","","","","8"
"8 on Scale 1 to 10","1984","Not Working","in school","34","0.215714108945847","0.155289400062532","0.276138817829162","8"
"8 on Scale 1 to 10","1984","Not Working","general elemantary","251","0.138762283729216","0.122593286933849","0.154931280524584","8"
"8 on Scale 1 to 10","1984","Not Working","vocational + Abi","6","","","","8"
"8 on Scale 1 to 10","1984","Not Working","higher vocational","33","0.163687159285661","0.110371606648879","0.217002711922444","8"
"8 on Scale 1 to 10","1984","Not Working","higher education","33","0.19293742417492","0.131793973845372","0.254080874504467","8"
"8 on Scale 1 to 10","1984","Part Time","middle vocational","181","0.205436994487023","0.178712818086691","0.232161170887355","8"
"8 on Scale 1 to 10","1984","Part Time","higher education","45","0.275002643565922","0.206871957106941","0.343133330024903","8"
"8 on Scale 1 to 10","1984","Full Time","inadequately","69","0.145244234112617","0.114872241230144","0.17561622699509","8"
"8 on Scale 1 to 10","1984","Full Time","vocational + Abi","39","0.257062839160717","0.193220685479034","0.320904992842399","8"
"8 on Scale 1 to 10","1984","Full Time","higher vocational","88","0.237581719582737","0.193919599486536","0.281243839678939","8"
"8 on Scale 1 to 10","1984","Full Time","higher education","110","0.245978212505047","0.20691842117196","0.285038003838133","8"
"8 on Scale 1 to 10","1984","Part Time","in school","1","","","","8"
"8 on Scale 1 to 10","1984","Part Time","general elemantary","82","0.155565356434111","0.125164120837388","0.185966592030833","8"
"8 on Scale 1 to 10","1984","Part Time","higher vocational","24","","","","8"
"8 on Scale 1 to 10","1984","Not Working","inadequately","50","0.113583199067785","0.0816801398206966","0.145486258314874","8"
"9 on Scale 1 to 10","1984","Full Time","middle vocational","387","0.131033967942027","0.118861370472623","0.143206565411431","9"
"9 on Scale 1 to 10","1984","Full Time","higher vocational","44","0.121495921370038","0.0879797502339486","0.155012092506128","9"
"9 on Scale 1 to 10","1984","Part Time","general elemantary","58","0.0959590047292697","0.0712537862169634","0.120664223241576","9"
"9 on Scale 1 to 10","1984","Part Time","middle vocational","107","0.117090330307254","0.0958226812515982","0.138357979362909","9"
"9 on Scale 1 to 10","1984","Not Working","middle vocational","177","0.0842729731506729","0.0717323364132892","0.0968136098880565","9"
"9 on Scale 1 to 10","1984","Not Working","higher education","18","","","","9"
"9 on Scale 1 to 10","1984","Full Time","general elemantary","135","0.110476952128928","0.0924370764123426","0.128516827845513","9"
"9 on Scale 1 to 10","1984","Full Time","vocational + Abi","30","0.164057507165169","0.109957403965745","0.218157610364592","9"
"9 on Scale 1 to 10","1984","Part Time","inadequately","10","","","","9"
"9 on Scale 1 to 10","1984","Part Time","vocational + Abi","9","","","","9"
"9 on Scale 1 to 10","1984","Part Time","higher vocational","12","","","","9"
"9 on Scale 1 to 10","1984","Part Time","higher education","28","","","","9"
"9 on Scale 1 to 10","1984","Not Working","vocational + Abi","17","","","","9"
"9 on Scale 1 to 10","1984","Not Working","higher vocational","15","","","","9"
"9 on Scale 1 to 10","1984","Full Time","in school","1","","","","9"
"9 on Scale 1 to 10","1984","Full Time","inadequately","36","0.0635769151125008","0.0425445263433199","0.0846093038816818","9"
"9 on Scale 1 to 10","1984","Full Time","higher education","76","0.16701997651128","0.133190821269869","0.200849131752691","9"
"9 on Scale 1 to 10","1984","Part Time","in school","1","","","","9"
"9 on Scale 1 to 10","1984","Not Working","inadequately","31","0.0931386099024296","0.0639178420055046","0.122359377799355","9"
"9 on Scale 1 to 10","1984","Not Working","in school","36","0.210998551459502","0.15105855305678","0.270938549862224","9"
"9 on Scale 1 to 10","1984","Not Working","general elemantary","153","0.0716059150330356","0.0595464937496026","0.0836653363164686","9"
"0 Completely dissatisfied","1985","Full Time","in school","","","","","0"
"0 Completely dissatisfied","1985","Full Time","inadequately","5","","","","0"
"0 Completely dissatisfied","1985","Full Time","general elemantary","15","","","","0"
"0 Completely dissatisfied","1985","Full Time","middle vocational","23","","","","0"
"0 Completely dissatisfied","1985","Full Time","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1985","Full Time","higher vocational","5","","","","0"
"0 Completely dissatisfied","1985","Full Time","higher education","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","in school","","","","","0"
"0 Completely dissatisfied","1985","Part Time","inadequately","2","","","","0"
"0 Completely dissatisfied","1985","Part Time","general elemantary","8","","","","0"
"0 Completely dissatisfied","1985","Part Time","middle vocational","9","","","","0"
"0 Completely dissatisfied","1985","Part Time","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","higher education","1","","","","0"
"0 Completely dissatisfied","1985","Not Working","in school","","","","","0"
"0 Completely dissatisfied","1985","Not Working","inadequately","20","","","","0"
"0 Completely dissatisfied","1985","Not Working","general elemantary","48","0.0337347235807848","0.0246850875449455","0.0427843596166241","0"
"0 Completely dissatisfied","1985","Not Working","middle vocational","72","0.0464940852268729","0.0365407025411374","0.0564474679126085","0"
"0 Completely dissatisfied","1985","Not Working","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1985","Not Working","higher vocational","8","","","","0"
"0 Completely dissatisfied","1985","Not Working","higher education","3","","","","0"
"1 on Scale 1 to 10","1985","Not Working","middle vocational","35","0.0251521527938858","0.0177498618226213","0.0325544437651502","1"
"1 on Scale 1 to 10","1985","Not Working","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Not Working","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1985","Full Time","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1985","Full Time","middle vocational","18","","","","1"
"1 on Scale 1 to 10","1985","Full Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1985","Not Working","general elemantary","30","0.0248519250969976","0.0170489602538203","0.032654889940175","1"
"1 on Scale 1 to 10","1985","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","inadequately","3","","","","1"
"1 on Scale 1 to 10","1985","Part Time","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1985","Part Time","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Part Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","inadequately","5","","","","1"
"1 on Scale 1 to 10","1985","Full Time","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Full Time","higher education","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","in school","2","","","","1"
"1 on Scale 1 to 10","1985","Not Working","inadequately","10","","","","1"
"10 Completely satisfied","1985","Not Working","vocational + Abi","12","","","","10"
"10 Completely satisfied","1985","Not Working","higher education","25","","","","10"
"10 Completely satisfied","1985","Not Working","higher vocational","20","","","","10"
"10 Completely satisfied","1985","Not Working","middle vocational","246","0.132020635434252","0.116018211842178","0.148023059026327","10"
"10 Completely satisfied","1985","Full Time","in school","","","","","10"
"10 Completely satisfied","1985","Full Time","inadequately","65","0.177062935554302","0.139886502277905","0.214239368830699","10"
"10 Completely satisfied","1985","Full Time","general elemantary","205","0.191266457212222","0.166853373139137","0.215679541285308","10"
"10 Completely satisfied","1985","Full Time","middle vocational","476","0.180606925048661","0.165702120273858","0.195511729823464","10"
"10 Completely satisfied","1985","Full Time","vocational + Abi","24","","","","10"
"10 Completely satisfied","1985","Full Time","higher vocational","50","0.128453797163787","0.0931470892766168","0.163760505050957","10"
"10 Completely satisfied","1985","Full Time","higher education","67","0.141120308309661","0.109408681585887","0.172831935033436","10"
"10 Completely satisfied","1985","Part Time","in school","1","","","","10"
"10 Completely satisfied","1985","Part Time","inadequately","19","","","","10"
"10 Completely satisfied","1985","Part Time","general elemantary","118","0.191848201876633","0.158575942610613","0.225120461142653","10"
"10 Completely satisfied","1985","Part Time","middle vocational","165","0.187315887880534","0.161797213224963","0.212834562536104","10"
"10 Completely satisfied","1985","Part Time","vocational + Abi","13","","","","10"
"10 Completely satisfied","1985","Part Time","higher vocational","17","","","","10"
"10 Completely satisfied","1985","Part Time","higher education","22","","","","10"
"10 Completely satisfied","1985","Not Working","in school","58","0.269553051955838","0.204549357293926","0.33455674661775","10"
"10 Completely satisfied","1985","Not Working","inadequately","59","0.182668942541239","0.141476162852738","0.223861722229739","10"
"10 Completely satisfied","1985","Not Working","general elemantary","239","0.117948265026188","0.10178097772332","0.134115552329055","10"
"2 on Scale 1 to 10","1985","Not Working","higher vocational","11","","","","2"
"2 on Scale 1 to 10","1985","Not Working","middle vocational","58","0.0386921625485803","0.0295751427897358","0.0478091823074248","2"
"2 on Scale 1 to 10","1985","Not Working","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1985","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1985","Full Time","inadequately","14","","","","2"
"2 on Scale 1 to 10","1985","Full Time","general elemantary","17","","","","2"
"2 on Scale 1 to 10","1985","Full Time","middle vocational","46","0.0171091081207442","0.012084765018854","0.0221334512226343","2"
"2 on Scale 1 to 10","1985","Full Time","higher education","4","","","","2"
"2 on Scale 1 to 10","1985","Part Time","general elemantary","8","","","","2"
"2 on Scale 1 to 10","1985","Part Time","middle vocational","16","","","","2"
"2 on Scale 1 to 10","1985","Part Time","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1985","Part Time","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1985","Part Time","higher education","","","","","2"
"2 on Scale 1 to 10","1985","Not Working","in school","1","","","","2"
"2 on Scale 1 to 10","1985","Not Working","inadequately","19","","","","2"
"2 on Scale 1 to 10","1985","Not Working","general elemantary","79","0.0568155603329333","0.0452123995812241","0.0684187210846425","2"
"2 on Scale 1 to 10","1985","Not Working","higher education","6","","","","2"
"2 on Scale 1 to 10","1985","Full Time","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1985","Full Time","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1985","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","1985","Part Time","inadequately","5","","","","2"
"3 on Scale 1 to 10","1985","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","1985","Full Time","inadequately","18","","","","3"
"3 on Scale 1 to 10","1985","Full Time","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1985","Full Time","middle vocational","79","0.0289480533402238","0.0224520855655372","0.0354440211149104","3"
"3 on Scale 1 to 10","1985","Full Time","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1985","Full Time","higher vocational","10","","","","3"
"3 on Scale 1 to 10","1985","Full Time","higher education","10","","","","3"
"3 on Scale 1 to 10","1985","Part Time","in school","","","","","3"
"3 on Scale 1 to 10","1985","Part Time","inadequately","3","","","","3"
"3 on Scale 1 to 10","1985","Part Time","general elemantary","19","","","","3"
"3 on Scale 1 to 10","1985","Part Time","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1985","Part Time","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1985","Part Time","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1985","Part Time","higher education","3","","","","3"
"3 on Scale 1 to 10","1985","Not Working","in school","","","","","3"
"3 on Scale 1 to 10","1985","Not Working","inadequately","22","","","","3"
"3 on Scale 1 to 10","1985","Not Working","middle vocational","90","0.0581305814031554","0.0470692390520927","0.0691919237542181","3"
