"plh0171","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","Female","22","","","","0"
"0 Completely dissatisfied","1984","Full Time","Male","60","0.0146875903272698","0.0109702242944171","0.0184049563601225","0"
"0 Completely dissatisfied","1984","Not Working","Female","151","0.0524011297776069","0.0448405938743948","0.059961665680819","0"
"0 Completely dissatisfied","1984","Not Working","Male","92","0.0689374678900938","0.0552547525346013","0.0826201832455862","0"
"0 Completely dissatisfied","1984","Part Time","Female","26","","","","0"
"0 Completely dissatisfied","1984","Part Time","Male","23","","","","0"
"1 on Scale 1 to 10","1984","Full Time","Female","15","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Male","25","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Female","76","0.0286005505483152","0.0229452445238783","0.0342558565727521","1"
"1 on Scale 1 to 10","1984","Not Working","Male","47","0.037268933824058","0.0270388031534888","0.0474990644946272","1"
"1 on Scale 1 to 10","1984","Part Time","Female","7","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Male","5","","","","1"
"10 Completely satisfied","1984","Full Time","Female","399","0.241335059063804","0.220676277511068","0.26199384061654","10"
"10 Completely satisfied","1984","Full Time","Male","1006","0.226088377317502","0.213162564048731","0.239014190586274","10"
"10 Completely satisfied","1984","Not Working","Female","663","0.164295855686245","0.151723705224878","0.176868006147612","10"
"10 Completely satisfied","1984","Not Working","Male","258","0.162932851722001","0.142987592647329","0.182878110796674","10"
"10 Completely satisfied","1984","Part Time","Female","288","0.230788192120569","0.207317952023228","0.254258432217909","10"
"10 Completely satisfied","1984","Part Time","Male","166","0.24165264610901","0.208666937659077","0.274638354558943","10"
"2 on Scale 1 to 10","1984","Full Time","Male","88","0.0195136025628934","0.0152393262994944","0.0237878788262925","2"
"2 on Scale 1 to 10","1984","Not Working","Female","142","0.0444269778593099","0.037436203035962","0.0514177526826578","2"
"2 on Scale 1 to 10","1984","Full Time","Female","34","0.0192191099424254","0.0125905052404834","0.0258477146443673","2"
"2 on Scale 1 to 10","1984","Not Working","Male","63","0.0496720160435406","0.0379379681613295","0.0614060639257518","2"
"2 on Scale 1 to 10","1984","Part Time","Female","23","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Male","15","","","","2"
"3 on Scale 1 to 10","1984","Full Time","Male","121","0.0293093045200302","0.0240971622134816","0.0345214468265789","3"
"3 on Scale 1 to 10","1984","Not Working","Male","73","0.0612980626919242","0.0483429130103522","0.0742532123734961","3"
"3 on Scale 1 to 10","1984","Not Working","Female","165","0.0568771465698051","0.0490189475767913","0.0647353455628189","3"
"3 on Scale 1 to 10","1984","Full Time","Female","76","0.0422929042319637","0.0325761863293948","0.0520096221345325","3"
"3 on Scale 1 to 10","1984","Part Time","Female","42","0.0325196493044214","0.0226390844739818","0.0424002141348609","3"
"3 on Scale 1 to 10","1984","Part Time","Male","16","","","","3"
"4 on Scale 1 to 10","1984","Full Time","Female","63","0.035948005880332","0.0269601289301438","0.0449358828305203","4"
"4 on Scale 1 to 10","1984","Full Time","Male","139","0.0338018347889033","0.0282174373875511","0.0393862321902555","4"
"4 on Scale 1 to 10","1984","Part Time","Male","27","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Female","151","0.0504757000155056","0.043047831545901","0.0579035684851102","4"
"4 on Scale 1 to 10","1984","Not Working","Male","62","0.0549860812667814","0.0426748726419717","0.0672972898915911","4"
"4 on Scale 1 to 10","1984","Part Time","Female","61","0.0469798259948604","0.0351930639028528","0.0587665880868679","4"
"5 on Scale 1 to 10","1984","Not Working","Male","189","0.156241935799234","0.136632595766305","0.175851275832163","5"
"5 on Scale 1 to 10","1984","Full Time","Male","490","0.129590564763455","0.119212376107798","0.139968753419111","5"
"5 on Scale 1 to 10","1984","Not Working","Female","570","0.185862540957733","0.17266433833559","0.199060743579876","5"
"5 on Scale 1 to 10","1984","Full Time","Female","251","0.144230795478986","0.127268805052668","0.161192785905303","5"
"5 on Scale 1 to 10","1984","Part Time","Female","200","0.167323048943125","0.14653068227837","0.188115415607881","5"
"5 on Scale 1 to 10","1984","Part Time","Male","73","0.109029709065541","0.0850137470092612","0.133045671121821","5"
"6 on Scale 1 to 10","1984","Full Time","Female","106","0.0608910457268381","0.0493457730548596","0.0724363183988167","6"
"6 on Scale 1 to 10","1984","Full Time","Male","271","0.0672477871228566","0.0595086023118724","0.0749869719338407","6"
"6 on Scale 1 to 10","1984","Not Working","Female","235","0.0715215906032381","0.0627783088361137","0.0802648723703625","6"
"6 on Scale 1 to 10","1984","Not Working","Male","79","0.0681832984014396","0.0545701226326754","0.0817964741702037","6"
"6 on Scale 1 to 10","1984","Part Time","Female","77","0.0603571837788529","0.04709137748578","0.0736229900719258","6"
"6 on Scale 1 to 10","1984","Part Time","Male","31","0.0427639218062852","0.0271739889959057","0.0583538546166648","6"
"7 on Scale 1 to 10","1984","Full Time","Female","195","0.123046220792314","0.107186629942802","0.138905811641827","7"
"7 on Scale 1 to 10","1984","Not Working","Female","359","0.113230850266617","0.102479632469299","0.123982068063934","7"
"7 on Scale 1 to 10","1984","Full Time","Male","523","0.13859806916384","0.127920937819252","0.149275200508428","7"
"7 on Scale 1 to 10","1984","Not Working","Male","112","0.088949959094592","0.0735755229916917","0.104324395197492","7"
"7 on Scale 1 to 10","1984","Part Time","Female","143","0.119907887122606","0.101812173759949","0.138003600485264","7"
