"plh0171","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","no migration background","49","0.013747325165754","0.00999238652090571","0.0175022638106023","0"
"0 Completely dissatisfied","1984","Full Time","direct migration background","33","0.0200077614639873","0.0137525313246593","0.0262629916033152","0"
"0 Completely dissatisfied","1984","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1984","Part Time","no migration background","35","0.0276597995831209","0.0190072881245808","0.036312311041661","0"
"0 Completely dissatisfied","1984","Part Time","direct migration background","14","","","","0"
"0 Completely dissatisfied","1984","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1984","Not Working","no migration background","191","0.0573287299160252","0.0497327500083226","0.0649247098237277","0"
"0 Completely dissatisfied","1984","Not Working","direct migration background","51","0.0578511215106775","0.0433667892241068","0.0723354537972482","0"
"0 Completely dissatisfied","1984","Not Working","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1984","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Full Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Full Time","direct migration background","16","","","","1"
"1 on Scale 1 to 10","1984","Full Time","no migration background","24","","","","1"
"1 on Scale 1 to 10","1984","Part Time","no migration background","6","","","","1"
"1 on Scale 1 to 10","1984","Not Working","no migration background","100","0.0311984949936557","0.025517796544497","0.0368791934428143","1"
"1 on Scale 1 to 10","1984","Not Working","direct migration background","23","","","","1"
"1 on Scale 1 to 10","1984","Part Time","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","1"
"10 Completely satisfied","1984","Full Time","no migration background","835","0.22601769723607","0.21253004425328","0.239505350218861","10"
"10 Completely satisfied","1984","Part Time","no migration background","329","0.236148443308237","0.213740315372375","0.258556571244099","10"
"10 Completely satisfied","1984","Part Time","direct migration background","120","0.21821393861787","0.181530603272925","0.254897273962815","10"
"10 Completely satisfied","1984","Full Time","direct migration background","547","0.262653084107535","0.242994152559031","0.282312015656039","10"
"10 Completely satisfied","1984","Full Time","indirect migration background","23","","","","10"
"10 Completely satisfied","1984","Part Time","indirect migration background","5","","","","10"
"10 Completely satisfied","1984","Not Working","no migration background","610","0.157365239111458","0.145466755959747","0.169263722263169","10"
"10 Completely satisfied","1984","Not Working","direct migration background","290","0.247887217274352","0.221098533760769","0.274675900787934","10"
"10 Completely satisfied","1984","Not Working","indirect migration background","21","","","","10"
"2 on Scale 1 to 10","1984","Part Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","Part Time","no migration background","26","","","","2"
"2 on Scale 1 to 10","1984","Not Working","direct migration background","45","0.0330708481334379","0.0219764738364355","0.0441652224304403","2"
"2 on Scale 1 to 10","1984","Full Time","no migration background","66","0.0187012237680724","0.0143326941202906","0.0230697534158543","2"
"2 on Scale 1 to 10","1984","Full Time","direct migration background","56","0.0257327226152621","0.0186595435725221","0.0328059016580022","2"
"2 on Scale 1 to 10","1984","Part Time","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1984","Not Working","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1984","Not Working","no migration background","157","0.0467973554644087","0.0398962162779649","0.0536984946508524","2"
"3 on Scale 1 to 10","1984","Part Time","direct migration background","19","","","","3"
"3 on Scale 1 to 10","1984","Full Time","no migration background","114","0.0320919423289923","0.0264084575707337","0.037775427087251","3"
"3 on Scale 1 to 10","1984","Full Time","direct migration background","82","0.0413140062743609","0.0324236416983259","0.0502043708503958","3"
"3 on Scale 1 to 10","1984","Full Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1984","Part Time","no migration background","39","0.0296768615698056","0.0207237143226467","0.0386300088169644","3"
"3 on Scale 1 to 10","1984","Part Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1984","Not Working","no migration background","200","0.0594244830490736","0.0516995085817725","0.0671494575163747","3"
"3 on Scale 1 to 10","1984","Not Working","direct migration background","36","0.0352392059438143","0.023799741298849","0.0466786705887796","3"
"3 on Scale 1 to 10","1984","Not Working","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","1984","Part Time","no migration background","67","0.0507693007088167","0.0391869949319142","0.0623516064857191","4"
"4 on Scale 1 to 10","1984","Full Time","no migration background","120","0.0334769033420609","0.0276762300854901","0.0392775765986317","4"
"4 on Scale 1 to 10","1984","Full Time","direct migration background","82","0.0429543000076203","0.0338969242526012","0.0520116757626394","4"
"4 on Scale 1 to 10","1984","Not Working","direct migration background","31","0.0351045822333008","0.023686192905488","0.0465229715611135","4"
"4 on Scale 1 to 10","1984","Full Time","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1984","Not Working","no migration background","181","0.0533101945722698","0.0459696801629673","0.0606507089815723","4"
"4 on Scale 1 to 10","1984","Not Working","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1984","Part Time","direct migration background","20","","","","4"
"5 on Scale 1 to 10","1984","Not Working","no migration background","629","0.180564447271769","0.167995727765794","0.193133166777744","5"
"5 on Scale 1 to 10","1984","Not Working","direct migration background","124","0.130637176508875","0.109728971715443","0.151545381302306","5"
"5 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1984","Full Time","no migration background","484","0.131727564953364","0.120821552626717","0.14263357728001","5"
"5 on Scale 1 to 10","1984","Part Time","direct migration background","78","0.180161908034015","0.146028540015538","0.214295276052492","5"
"5 on Scale 1 to 10","1984","Part Time","no migration background","194","0.143692020167175","0.125184856369875","0.162199183964474","5"
"5 on Scale 1 to 10","1984","Not Working","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1984","Full Time","direct migration background","249","0.148926434683747","0.133022588341392","0.164830281026102","5"
"5 on Scale 1 to 10","1984","Full Time","indirect migration background","8","","","","5"
"6 on Scale 1 to 10","1984","Part Time","no migration background","80","0.0561651056323571","0.0440175232623854","0.0683126880023288","6"
"6 on Scale 1 to 10","1984","Not Working","no migration background","255","0.0718926345940857","0.0634523163771964","0.0803329528109751","6"
"6 on Scale 1 to 10","1984","Full Time","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1984","Full Time","direct migration background","135","0.0697248582615506","0.0583477405302958","0.0811019759928053","6"
"6 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1984","Full Time","no migration background","242","0.0651626901250764","0.0572035313848865","0.0731218488652662","6"
"6 on Scale 1 to 10","1984","Part Time","direct migration background","27","","","","6"
"6 on Scale 1 to 10","1984","Not Working","direct migration background","59","0.0576363259562219","0.0431772601886409","0.0720953917238028","6"
"6 on Scale 1 to 10","1984","Not Working","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1984","Full Time","indirect migration background","5","","","","7"
"7 on Scale 1 to 10","1984","Full Time","no migration background","507","0.136917899867752","0.125832386377015","0.148003413358489","7"
"7 on Scale 1 to 10","1984","Full Time","direct migration background","206","0.112183038907256","0.0980850214794416","0.12628105633507","7"
"7 on Scale 1 to 10","1984","Part Time","direct migration background","53","0.132670800560843","0.102543288493646","0.16279831262804","7"
"7 on Scale 1 to 10","1984","Part Time","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1984","Not Working","no migration background","367","0.104717066763453","0.0947123131292235","0.114721820397682","7"
"7 on Scale 1 to 10","1984","Not Working","direct migration background","100","0.123397121605846","0.102992113049049","0.143802130162644","7"
"7 on Scale 1 to 10","1984","Not Working","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1984","Part Time","no migration background","167","0.118471471527351","0.101421108700155","0.135521834354546","7"
"8 on Scale 1 to 10","1984","Part Time","direct migration background","83","0.196268152688443","0.160993388720063","0.231542916656822","8"
"8 on Scale 1 to 10","1984","Not Working","indirect migration background","6","","","","8"
"8 on Scale 1 to 10","1984","Part Time","no migration background","272","0.196143853284122","0.175193803095015","0.21709390347323","8"
"8 on Scale 1 to 10","1984","Full Time","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1984","Full Time","no migration background","770","0.205408665352728","0.192380569711155","0.218436760994301","8"
"8 on Scale 1 to 10","1984","Not Working","no migration background","570","0.152637903916889","0.140886676665644","0.164389131168134","8"
"8 on Scale 1 to 10","1984","Full Time","direct migration background","297","0.143112964636276","0.127469462014256","0.158756467258296","8"
"8 on Scale 1 to 10","1984","Part Time","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","1984","Not Working","direct migration background","143","0.143351537382591","0.121610246944173","0.165092827821008","8"
"9 on Scale 1 to 10","1984","Not Working","direct migration background","96","0.104144450041615","0.0851939846439506","0.12309491543928","9"
"9 on Scale 1 to 10","1984","Full Time","direct migration background","222","0.124163903604041","0.109432578191182","0.1388952290169","9"
"9 on Scale 1 to 10","1984","Part Time","no migration background","165","0.117336991500308","0.100357546705862","0.134316436294755","9"
"9 on Scale 1 to 10","1984","Full Time","no migration background","483","0.130111956819136","0.119262951292989","0.140960962345282","9"
"9 on Scale 1 to 10","1984","Full Time","indirect migration background","7","","","","9"
"9 on Scale 1 to 10","1984","Part Time","direct migration background","56","0.111120608464276","0.0832078771917788","0.139033339736774","9"
"9 on Scale 1 to 10","1984","Part Time","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1984","Not Working","no migration background","338","0.0847634503469124","0.0756624631707667","0.0938644375230582","9"
"9 on Scale 1 to 10","1984","Not Working","indirect migration background","14","","","","9"
"0 Completely dissatisfied","1985","Full Time","no migration background","30","0.00937226538458839","0.00609909416683383","0.012645436602343","0"
"0 Completely dissatisfied","1985","Full Time","direct migration background","23","","","","0"
"0 Completely dissatisfied","1985","Full Time","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","no migration background","18","","","","0"
"0 Completely dissatisfied","1985","Part Time","direct migration background","5","","","","0"
"0 Completely dissatisfied","1985","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Not Working","no migration background","118","0.0386566675734516","0.0320321001447447","0.0452812350021586","0"
"0 Completely dissatisfied","1985","Not Working","direct migration background","33","0.0487188936567491","0.0345355181843161","0.0629022691291821","0"
"0 Completely dissatisfied","1985","Not Working","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1985","Full Time","no migration background","23","","","","1"
"1 on Scale 1 to 10","1985","Full Time","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1985","Not Working","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","direct migration background","13","","","","1"
"1 on Scale 1 to 10","1985","Part Time","no migration background","6","","","","1"
"1 on Scale 1 to 10","1985","Part Time","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1985","Not Working","no migration background","66","0.0228262304285832","0.0176939655993361","0.0279584952578303","1"
"1 on Scale 1 to 10","1985","Not Working","direct migration background","16","","","","1"
"1 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","1"
"10 Completely satisfied","1985","Full Time","no migration background","559","0.170483552389064","0.157709022188429","0.183258082589698","10"
"10 Completely satisfied","1985","Full Time","indirect migration background","19","","","","10"
"10 Completely satisfied","1985","Part Time","direct migration background","100","0.201875814708036","0.165154423181021","0.238597206235052","10"
"10 Completely satisfied","1985","Part Time","no migration background","251","0.183154645771152","0.162754646919254","0.203554644623049","10"
"10 Completely satisfied","1985","Full Time","direct migration background","323","0.18810218093162","0.168838922151332","0.207365439711908","10"
"10 Completely satisfied","1985","Part Time","indirect migration background","9","","","","10"
"10 Completely satisfied","1985","Not Working","no migration background","450","0.129332323123388","0.11780082295744","0.140863823289335","10"
"10 Completely satisfied","1985","Not Working","direct migration background","188","0.1778545226588","0.152661327649203","0.203047717668397","10"
"10 Completely satisfied","1985","Not Working","indirect migration background","35","0.29015695078452","0.185328419963025","0.394985481606016","10"
"2 on Scale 1 to 10","1985","Full Time","no migration background","49","0.0145979383997548","0.0105237257762318","0.0186721510232778","2"
"2 on Scale 1 to 10","1985","Full Time","direct migration background","38","0.0163455976253105","0.010095254953636","0.0225959402969849","2"
"2 on Scale 1 to 10","1985","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Part Time","no migration background","25","","","","2"
"2 on Scale 1 to 10","1985","Part Time","direct migration background","11","","","","2"
"2 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Not Working","direct migration background","37","0.0436090614603277","0.0301540970910001","0.0570640258296553","2"
"2 on Scale 1 to 10","1985","Not Working","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1985","Not Working","no migration background","143","0.0490674552087568","0.0416444856041253","0.0564904248133883","2"
"3 on Scale 1 to 10","1985","Full Time","direct migration background","61","0.0371304479010303","0.0278101246081852","0.0464507711938755","3"
"3 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1985","Full Time","no migration background","90","0.0272166221803665","0.0216892796816167","0.0327439646791163","3"
"3 on Scale 1 to 10","1985","Part Time","direct migration background","16","","","","3"
"3 on Scale 1 to 10","1985","Not Working","no migration background","175","0.0599227554174553","0.051766633346322","0.0680788774885885","3"
"3 on Scale 1 to 10","1985","Full Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1985","Part Time","no migration background","36","0.0277724275813513","0.0191059595371342","0.0364388956255684","3"
"3 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1985","Not Working","direct migration background","43","0.0541691900012222","0.0392563844577305","0.0690819955447138","3"
"4 on Scale 1 to 10","1985","Not Working","direct migration background","46","0.0548661807124692","0.0398632718091077","0.0698690896158307","4"
"4 on Scale 1 to 10","1985","Full Time","direct migration background","51","0.0290878635827814","0.0208040935598102","0.0373716336057526","4"
"4 on Scale 1 to 10","1985","Full Time","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1985","Part Time","no migration background","60","0.0440790351871204","0.0332527793700561","0.0549052910041846","4"
"4 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1985","Not Working","no migration background","194","0.061756476372734","0.0534845796910502","0.0700283730544178","4"
"4 on Scale 1 to 10","1985","Full Time","no migration background","139","0.0433600645791658","0.0364415890845297","0.0502785400738019","4"
"4 on Scale 1 to 10","1985","Not Working","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1985","Part Time","direct migration background","26","","","","4"
"5 on Scale 1 to 10","1985","Not Working","direct migration background","112","0.141417489003269","0.118460282783324","0.164374695223214","5"
"5 on Scale 1 to 10","1985","Full Time","no migration background","445","0.135327689778589","0.12370757806791","0.146947801489268","5"
"5 on Scale 1 to 10","1985","Full Time","direct migration background","238","0.167265339501147","0.148868701824717","0.185661977177577","5"
"5 on Scale 1 to 10","1985","Not Working","no migration background","593","0.186370978161384","0.172989366654977","0.199752589667791","5"
"5 on Scale 1 to 10","1985","Not Working","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1985","Part Time","no migration background","193","0.14071317150344","0.122373662472687","0.159052680534194","5"
"5 on Scale 1 to 10","1985","Part Time","direct migration background","63","0.149778353115839","0.117132174474929","0.182424531756749","5"
"5 on Scale 1 to 10","1985","Part Time","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1985","Full Time","indirect migration background","5","","","","5"
"6 on Scale 1 to 10","1985","Full Time","no migration background","268","0.082124274627186","0.072797770022862","0.09145077923151","6"
"6 on Scale 1 to 10","1985","Full Time","direct migration background","114","0.0738213147404107","0.0609322787940701","0.0867103506867513","6"
"6 on Scale 1 to 10","1985","Not Working","no migration background","271","0.0868018198705321","0.0771267748774521","0.0964768648636121","6"
"6 on Scale 1 to 10","1985","Part Time","no migration background","115","0.0832624770702419","0.0686911730628267","0.0978337810776572","6"
"6 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1985","Full Time","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1985","Part Time","direct migration background","40","0.103495511118611","0.0756292476260066","0.131361774611216","6"
"6 on Scale 1 to 10","1985","Not Working","direct migration background","58","0.0710374364347637","0.0541128056891819","0.0879620671803454","6"
"6 on Scale 1 to 10","1985","Not Working","indirect migration background","2","","","","6"
"7 on Scale 1 to 10","1985","Full Time","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","1985","Full Time","no migration background","508","0.152070276499351","0.139872145560012","0.16426840743869","7"
"7 on Scale 1 to 10","1985","Full Time","direct migration background","204","0.128222495678018","0.111742120360998","0.144702870995037","7"
"7 on Scale 1 to 10","1985","Part Time","no migration background","194","0.139740758222874","0.121454389485646","0.158027126960101","7"
"7 on Scale 1 to 10","1985","Part Time","direct migration background","45","0.108909140477346","0.0804097935598472","0.137408487394844","7"
"7 on Scale 1 to 10","1985","Part Time","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1985","Not Working","no migration background","392","0.12145517277111","0.11022992255409","0.132680422988131","7"
"7 on Scale 1 to 10","1985","Not Working","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","1985","Not Working","direct migration background","106","0.14676614923486","0.12345179214212","0.1700805063276","7"
"8 on Scale 1 to 10","1985","Full Time","no migration background","794","0.235349394306158","0.220938887517366","0.249759901094949","8"
"8 on Scale 1 to 10","1985","Full Time","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1985","Part Time","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1985","Not Working","direct migration background","165","0.152010439199814","0.128356230975276","0.175664647424352","8"
"8 on Scale 1 to 10","1985","Not Working","indirect migration background","10","","","","8"
"8 on Scale 1 to 10","1985","Full Time","direct migration background","335","0.223181424652373","0.202657000562509","0.243705848742236","8"
"8 on Scale 1 to 10","1985","Part Time","no migration background","309","0.216467877971392","0.194747049576489","0.238188706366294","8"
"8 on Scale 1 to 10","1985","Not Working","no migration background","530","0.155178452710043","0.142736049844542","0.167620855575543","8"
"8 on Scale 1 to 10","1985","Part Time","direct migration background","98","0.189488210361154","0.153636282531844","0.225340138190464","8"
"9 on Scale 1 to 10","1985","Full Time","direct migration background","181","0.11662641905752","0.100804730552732","0.132448107562307","9"
"9 on Scale 1 to 10","1985","Full Time","no migration background","424","0.122969361889199","0.111813656518175","0.134125067260223","9"
"9 on Scale 1 to 10","1985","Not Working","no migration background","321","0.0886316683625627","0.078864976447781","0.0983983602773444","9"
"9 on Scale 1 to 10","1985","Not Working","direct migration background","81","0.0901189124214294","0.0712530464113213","0.108984778431538","9"
"9 on Scale 1 to 10","1985","Full Time","indirect migration background","7","","","","9"
"9 on Scale 1 to 10","1985","Part Time","no migration background","174","0.125834726155881","0.108342371220343","0.14332708109142","9"
"9 on Scale 1 to 10","1985","Part Time","direct migration background","48","0.102970655285689","0.075167005357404","0.130774305213974","9"
"9 on Scale 1 to 10","1985","Part Time","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1985","Not Working","indirect migration background","9","","","","9"
"0 Completely dissatisfied","1986","Full Time","no migration background","30","0.009043906597075","0.00579618901504447","0.0122916241791055","0"
"0 Completely dissatisfied","1986","Full Time","direct migration background","16","","","","0"
"0 Completely dissatisfied","1986","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1986","Part Time","no migration background","18","","","","0"
"0 Completely dissatisfied","1986","Part Time","direct migration background","8","","","","0"
"0 Completely dissatisfied","1986","Part Time","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1986","Not Working","no migration background","117","0.0431215363920858","0.0358696336646863","0.0503734391194853","0"
"0 Completely dissatisfied","1986","Not Working","direct migration background","35","0.0562780918674931","0.040803471828177","0.0717527119068092","0"
