"plb0196_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","1987","66 and older","no degree/no degree yet","","","",""
"No","1987","16-34 y.","lower secondary degree","","","",""
"No","1987","16-34 y.","secondary school degree","","","",""
"No","1987","16-34 y.","college entrance qualification","","","",""
"No","1987","16-34 y.","Other degree","","","",""
"No","1987","16-34 y.","no degree/no degree yet","","","",""
"No","1987","35-65 y.","lower secondary degree","","","",""
"No","1987","35-65 y.","secondary school degree","","","",""
"No","1987","35-65 y.","college entrance qualification","","","",""
"No","1987","35-65 y.","Other degree","","","",""
"No","1987","35-65 y.","no degree/no degree yet","","","",""
"No","1987","66 and older","lower secondary degree","","","",""
"No","1987","66 and older","secondary school degree","","","",""
"No","1987","66 and older","college entrance qualification","","","",""
"No","1987","66 and older","Other degree","","","",""
"No","1987","66 and older","no degree/no degree yet","","","",""
"Yes","1988","16-34 y.","lower secondary degree","","","",""
"Yes","1988","16-34 y.","secondary school degree","","","",""
"Yes","1988","16-34 y.","college entrance qualification","","","",""
"Yes","1988","16-34 y.","Other degree","","","",""
"Yes","1988","16-34 y.","no degree/no degree yet","","","",""
"Yes","1988","35-65 y.","lower secondary degree","","","",""
"Yes","1988","35-65 y.","secondary school degree","","","",""
"Yes","1988","35-65 y.","college entrance qualification","","","",""
"Yes","1988","35-65 y.","Other degree","","","",""
"Yes","1988","35-65 y.","no degree/no degree yet","","","",""
"Yes","1988","66 and older","lower secondary degree","","","",""
"Yes","1988","66 and older","secondary school degree","","","",""
"Yes","1988","66 and older","college entrance qualification","","","",""
"Yes","1988","66 and older","Other degree","","","",""
"Yes","1988","66 and older","no degree/no degree yet","","","",""
"No","1988","16-34 y.","lower secondary degree","751","1","1","1"
"No","1988","16-34 y.","secondary school degree","435","1","1","1"
"No","1988","16-34 y.","college entrance qualification","208","1","1","1"
"No","1988","16-34 y.","Other degree","133","1","1","1"
"No","1988","16-34 y.","no degree/no degree yet","71","1","1","1"
"No","1988","35-65 y.","lower secondary degree","1079","1","1","1"
"No","1988","35-65 y.","secondary school degree","307","1","1","1"
"No","1988","35-65 y.","college entrance qualification","221","1","1","1"
"No","1988","35-65 y.","Other degree","444","1","1","1"
"No","1988","35-65 y.","no degree/no degree yet","253","1","1","1"
"No","1988","66 and older","lower secondary degree","13","","",""
"No","1988","66 and older","secondary school degree","6","","",""
"No","1988","66 and older","college entrance qualification","12","","",""
"No","1988","66 and older","Other degree","","","",""
"No","1988","66 and older","no degree/no degree yet","","","",""
"Yes","1989","16-34 y.","lower secondary degree","","","",""
"Yes","1989","16-34 y.","secondary school degree","","","",""
"Yes","1989","16-34 y.","college entrance qualification","","","",""
"Yes","1989","16-34 y.","Other degree","","","",""
"Yes","1989","16-34 y.","no degree/no degree yet","","","",""
"Yes","1989","35-65 y.","lower secondary degree","","","",""
"Yes","1989","35-65 y.","secondary school degree","","","",""
"Yes","1989","35-65 y.","college entrance qualification","","","",""
"Yes","1989","35-65 y.","Other degree","","","",""
"Yes","1989","35-65 y.","no degree/no degree yet","","","",""
"Yes","1989","66 and older","lower secondary degree","","","",""
"Yes","1989","66 and older","secondary school degree","","","",""
"Yes","1989","66 and older","college entrance qualification","","","",""
"Yes","1989","66 and older","Other degree","","","",""
"Yes","1989","66 and older","no degree/no degree yet","","","",""
"No","1989","16-34 y.","lower secondary degree","760","1","1","1"
"No","1989","16-34 y.","secondary school degree","409","1","1","1"
"No","1989","16-34 y.","college entrance qualification","213","1","1","1"
"No","1989","16-34 y.","Other degree","110","1","1","1"
"No","1989","16-34 y.","no degree/no degree yet","77","1","1","1"
"No","1989","35-65 y.","lower secondary degree","1004","1","1","1"
"No","1989","35-65 y.","secondary school degree","285","1","1","1"
"No","1989","35-65 y.","college entrance qualification","213","1","1","1"
"No","1989","35-65 y.","Other degree","436","1","1","1"
"No","1989","35-65 y.","no degree/no degree yet","230","1","1","1"
"No","1989","66 and older","lower secondary degree","14","","",""
"No","1989","66 and older","secondary school degree","3","","",""
"No","1989","66 and older","college entrance qualification","15","","",""
"No","1989","66 and older","Other degree","","","",""
"No","1989","66 and older","no degree/no degree yet","","","",""
"Yes","1990","16-34 y.","lower secondary degree","","","",""
"Yes","1990","16-34 y.","secondary school degree","","","",""
"Yes","1990","16-34 y.","college entrance qualification","","","",""
"Yes","1990","16-34 y.","Other degree","","","",""
"Yes","1990","16-34 y.","no degree/no degree yet","","","",""
"Yes","1990","35-65 y.","lower secondary degree","","","",""
"Yes","1990","35-65 y.","secondary school degree","","","",""
"Yes","1990","35-65 y.","college entrance qualification","","","",""
"Yes","1990","35-65 y.","Other degree","","","",""
"Yes","1990","35-65 y.","no degree/no degree yet","","","",""
"Yes","1990","66 and older","lower secondary degree","","","",""
"Yes","1990","66 and older","secondary school degree","","","",""
"Yes","1990","66 and older","college entrance qualification","","","",""
"Yes","1990","66 and older","Other degree","","","",""
"Yes","1990","66 and older","no degree/no degree yet","","","",""
"No","1990","16-34 y.","lower secondary degree","725","1","1","1"
"No","1990","16-34 y.","secondary school degree","406","1","1","1"
"No","1990","16-34 y.","college entrance qualification","199","1","1","1"
"No","1990","16-34 y.","Other degree","101","1","1","1"
"No","1990","16-34 y.","no degree/no degree yet","62","1","1","1"
"No","1990","35-65 y.","lower secondary degree","951","1","1","1"
"No","1990","35-65 y.","secondary school degree","276","1","1","1"
"No","1990","35-65 y.","college entrance qualification","207","1","1","1"
"No","1990","35-65 y.","Other degree","422","1","1","1"
"No","1990","35-65 y.","no degree/no degree yet","235","1","1","1"
"No","1990","66 and older","lower secondary degree","9","","",""
"No","1990","66 and older","secondary school degree","4","","",""
"No","1990","66 and older","college entrance qualification","14","","",""
"No","1990","66 and older","Other degree","","","",""
"No","1990","66 and older","no degree/no degree yet","","","",""
"Yes","1991","16-34 y.","lower secondary degree","","","",""
"Yes","1991","16-34 y.","secondary school degree","","","",""
"Yes","1991","16-34 y.","college entrance qualification","","","",""
"Yes","1991","16-34 y.","Other degree","","","",""
"Yes","1991","16-34 y.","no degree/no degree yet","","","",""
"Yes","1991","35-65 y.","lower secondary degree","","","",""
"Yes","1991","35-65 y.","secondary school degree","","","",""
"Yes","1991","35-65 y.","college entrance qualification","","","",""
"Yes","1991","35-65 y.","Other degree","","","",""
"Yes","1991","35-65 y.","no degree/no degree yet","","","",""
"Yes","1991","66 and older","lower secondary degree","","","",""
"Yes","1991","66 and older","secondary school degree","","","",""
"Yes","1991","66 and older","college entrance qualification","","","",""
"Yes","1991","66 and older","Other degree","","","",""
"Yes","1991","66 and older","no degree/no degree yet","","","",""
"No","1991","16-34 y.","lower secondary degree","793","1","1","1"
"No","1991","16-34 y.","secondary school degree","1002","1","1","1"
"No","1991","16-34 y.","college entrance qualification","288","1","1","1"
"No","1991","16-34 y.","Other degree","100","1","1","1"
"No","1991","16-34 y.","no degree/no degree yet","69","1","1","1"
"No","1991","35-65 y.","lower secondary degree","1502","1","1","1"
"No","1991","35-65 y.","secondary school degree","707","1","1","1"
"No","1991","35-65 y.","college entrance qualification","365","1","1","1"
"No","1991","35-65 y.","Other degree","443","1","1","1"
"No","1991","35-65 y.","no degree/no degree yet","233","1","1","1"
"No","1991","66 and older","lower secondary degree","17","","",""
"No","1991","66 and older","secondary school degree","5","","",""
"No","1991","66 and older","college entrance qualification","13","","",""
"No","1991","66 and older","Other degree","1","","",""
"No","1991","66 and older","no degree/no degree yet","","","",""
"Yes","1992","16-34 y.","lower secondary degree","","","",""
"Yes","1992","16-34 y.","secondary school degree","","","",""
"Yes","1992","16-34 y.","college entrance qualification","","","",""
"Yes","1992","16-34 y.","Other degree","","","",""
"Yes","1992","16-34 y.","no degree/no degree yet","","","",""
"Yes","1992","35-65 y.","lower secondary degree","","","",""
"Yes","1992","35-65 y.","secondary school degree","","","",""
"Yes","1992","35-65 y.","college entrance qualification","","","",""
"Yes","1992","35-65 y.","Other degree","","","",""
"Yes","1992","35-65 y.","no degree/no degree yet","","","",""
"Yes","1992","66 and older","lower secondary degree","","","",""
"Yes","1992","66 and older","secondary school degree","","","",""
"Yes","1992","66 and older","college entrance qualification","","","",""
"Yes","1992","66 and older","Other degree","","","",""
"Yes","1992","66 and older","no degree/no degree yet","","","",""
"No","1992","16-34 y.","lower secondary degree","721","1","1","1"
"No","1992","16-34 y.","secondary school degree","800","1","1","1"
"No","1992","16-34 y.","college entrance qualification","268","1","1","1"
"No","1992","16-34 y.","Other degree","96","1","1","1"
"No","1992","16-34 y.","no degree/no degree yet","55","1","1","1"
"No","1992","35-65 y.","lower secondary degree","1342","1","1","1"
"No","1992","35-65 y.","secondary school degree","627","1","1","1"
"No","1992","35-65 y.","college entrance qualification","339","1","1","1"
"No","1992","35-65 y.","Other degree","432","1","1","1"
"No","1992","35-65 y.","no degree/no degree yet","216","1","1","1"
"No","1992","66 and older","lower secondary degree","9","","",""
"No","1992","66 and older","secondary school degree","4","","",""
"No","1992","66 and older","college entrance qualification","9","","",""
"No","1992","66 and older","Other degree","1","","",""
"No","1992","66 and older","no degree/no degree yet","","","",""
"Yes","1993","16-34 y.","lower secondary degree","","","",""
"Yes","1993","16-34 y.","secondary school degree","","","",""
"Yes","1993","16-34 y.","college entrance qualification","","","",""
"Yes","1993","16-34 y.","Other degree","","","",""
"Yes","1993","16-34 y.","no degree/no degree yet","","","",""
"Yes","1993","35-65 y.","lower secondary degree","","","",""
"Yes","1993","35-65 y.","secondary school degree","","","",""
"Yes","1993","35-65 y.","college entrance qualification","","","",""
"Yes","1993","35-65 y.","Other degree","","","",""
"Yes","1993","35-65 y.","no degree/no degree yet","","","",""
"Yes","1993","66 and older","lower secondary degree","","","",""
"Yes","1993","66 and older","secondary school degree","","","",""
"Yes","1993","66 and older","college entrance qualification","","","",""
"Yes","1993","66 and older","Other degree","","","",""
"Yes","1993","66 and older","no degree/no degree yet","","","",""
"No","1993","16-34 y.","lower secondary degree","713","1","1","1"
"No","1993","16-34 y.","secondary school degree","794","1","1","1"
"No","1993","16-34 y.","college entrance qualification","296","1","1","1"
"No","1993","16-34 y.","Other degree","104","1","1","1"
"No","1993","16-34 y.","no degree/no degree yet","58","1","1","1"
"No","1993","35-65 y.","lower secondary degree","1247","1","1","1"
"No","1993","35-65 y.","secondary school degree","630","1","1","1"
"No","1993","35-65 y.","college entrance qualification","333","1","1","1"
"No","1993","35-65 y.","Other degree","413","1","1","1"
"No","1993","35-65 y.","no degree/no degree yet","216","1","1","1"
"No","1993","66 and older","lower secondary degree","11","","",""
"No","1993","66 and older","secondary school degree","5","","",""
"No","1993","66 and older","college entrance qualification","9","","",""
"No","1993","66 and older","Other degree","1","","",""
"No","1993","66 and older","no degree/no degree yet","","","",""
"Yes","1994","16-34 y.","lower secondary degree","","","",""
"Yes","1994","16-34 y.","secondary school degree","","","",""
"Yes","1994","16-34 y.","college entrance qualification","","","",""
"Yes","1994","16-34 y.","Other degree","","","",""
"Yes","1994","16-34 y.","no degree/no degree yet","","","",""
"Yes","1994","35-65 y.","lower secondary degree","","","",""
"Yes","1994","35-65 y.","secondary school degree","","","",""
"Yes","1994","35-65 y.","college entrance qualification","","","",""
"Yes","1994","35-65 y.","Other degree","","","",""
"Yes","1994","35-65 y.","no degree/no degree yet","","","",""
"Yes","1994","66 and older","lower secondary degree","","","",""
"Yes","1994","66 and older","secondary school degree","","","",""
"Yes","1994","66 and older","college entrance qualification","","","",""
"Yes","1994","66 and older","Other degree","","","",""
"Yes","1994","66 and older","no degree/no degree yet","","","",""
"No","1994","16-34 y.","lower secondary degree","592","1","1","1"
"No","1994","16-34 y.","secondary school degree","724","1","1","1"
"No","1994","16-34 y.","college entrance qualification","307","1","1","1"
"No","1994","16-34 y.","Other degree","79","1","1","1"
"No","1994","16-34 y.","no degree/no degree yet","46","1","1","1"
"No","1994","35-65 y.","lower secondary degree","1153","1","1","1"
"No","1994","35-65 y.","secondary school degree","625","1","1","1"
"No","1994","35-65 y.","college entrance qualification","344","1","1","1"
"No","1994","35-65 y.","Other degree","351","1","1","1"
"No","1994","35-65 y.","no degree/no degree yet","201","1","1","1"
"No","1994","66 and older","lower secondary degree","9","","",""
"No","1994","66 and older","secondary school degree","3","","",""
"No","1994","66 and older","college entrance qualification","12","","",""
"No","1994","66 and older","Other degree","1","","",""
"No","1994","66 and older","no degree/no degree yet","","","",""
"Yes","1995","16-34 y.","lower secondary degree","","","",""
"Yes","1995","16-34 y.","secondary school degree","","","",""
"Yes","1995","16-34 y.","college entrance qualification","","","",""
"Yes","1995","16-34 y.","Other degree","","","",""
"Yes","1995","16-34 y.","no degree/no degree yet","","","",""
"Yes","1995","35-65 y.","lower secondary degree","","","",""
"Yes","1995","35-65 y.","secondary school degree","","","",""
"Yes","1995","35-65 y.","college entrance qualification","","","",""
"Yes","1995","35-65 y.","Other degree","","","",""
"Yes","1995","35-65 y.","no degree/no degree yet","","","",""
"Yes","1995","66 and older","lower secondary degree","","","",""
"Yes","1995","66 and older","secondary school degree","","","",""
"Yes","1995","66 and older","college entrance qualification","","","",""
"Yes","1995","66 and older","Other degree","","","",""
"Yes","1995","66 and older","no degree/no degree yet","","","",""
"No","1995","16-34 y.","lower secondary degree","565","1","1","1"
"No","1995","16-34 y.","secondary school degree","704","1","1","1"
"No","1995","16-34 y.","college entrance qualification","286","1","1","1"
"No","1995","16-34 y.","Other degree","122","1","1","1"
"No","1995","16-34 y.","no degree/no degree yet","42","1","1","1"
"No","1995","35-65 y.","lower secondary degree","1093","1","1","1"
"No","1995","35-65 y.","secondary school degree","670","1","1","1"
"No","1995","35-65 y.","college entrance qualification","374","1","1","1"
"No","1995","35-65 y.","Other degree","404","1","1","1"
"No","1995","35-65 y.","no degree/no degree yet","162","1","1","1"
"No","1995","66 and older","lower secondary degree","14","","",""
"No","1995","66 and older","secondary school degree","7","","",""
"No","1995","66 and older","college entrance qualification","9","","",""
"No","1995","66 and older","Other degree","1","","",""
"No","1995","66 and older","no degree/no degree yet","","","",""
"Yes","1996","16-34 y.","lower secondary degree","","","",""
"Yes","1996","16-34 y.","secondary school degree","","","",""
"Yes","1996","16-34 y.","college entrance qualification","","","",""
"Yes","1996","16-34 y.","Other degree","","","",""
"Yes","1996","16-34 y.","no degree/no degree yet","","","",""
"Yes","1996","35-65 y.","lower secondary degree","","","",""
"Yes","1996","35-65 y.","secondary school degree","","","",""
"Yes","1996","35-65 y.","college entrance qualification","","","",""
"Yes","1996","35-65 y.","Other degree","","","",""
"Yes","1996","35-65 y.","no degree/no degree yet","","","",""
"Yes","1996","66 and older","lower secondary degree","","","",""
"Yes","1996","66 and older","secondary school degree","","","",""
"Yes","1996","66 and older","college entrance qualification","","","",""
"Yes","1996","66 and older","Other degree","","","",""
"Yes","1996","66 and older","no degree/no degree yet","","","",""
"No","1996","16-34 y.","lower secondary degree","556","1","1","1"
"No","1996","16-34 y.","secondary school degree","649","1","1","1"
"No","1996","16-34 y.","college entrance qualification","282","1","1","1"
"No","1996","16-34 y.","Other degree","111","1","1","1"
"No","1996","16-34 y.","no degree/no degree yet","39","1","1","1"
"No","1996","35-65 y.","lower secondary degree","1053","1","1","1"
"No","1996","35-65 y.","secondary school degree","713","1","1","1"
"No","1996","35-65 y.","college entrance qualification","367","1","1","1"
"No","1996","35-65 y.","Other degree","361","1","1","1"
"No","1996","35-65 y.","no degree/no degree yet","150","1","1","1"
"No","1996","66 and older","lower secondary degree","13","","",""
"No","1996","66 and older","secondary school degree","6","","",""
"No","1996","66 and older","college entrance qualification","15","","",""
"No","1996","66 and older","Other degree","1","","",""
"No","1996","66 and older","no degree/no degree yet","","","",""
"Yes","1997","16-34 y.","lower secondary degree","","","",""
"Yes","1997","16-34 y.","secondary school degree","","","",""
"Yes","1997","16-34 y.","college entrance qualification","","","",""
"Yes","1997","16-34 y.","Other degree","","","",""
"Yes","1997","16-34 y.","no degree/no degree yet","","","",""
"Yes","1997","35-65 y.","lower secondary degree","","","",""
"Yes","1997","35-65 y.","secondary school degree","","","",""
"Yes","1997","35-65 y.","college entrance qualification","","","",""
"Yes","1997","35-65 y.","Other degree","","","",""
"Yes","1997","35-65 y.","no degree/no degree yet","","","",""
"Yes","1997","66 and older","lower secondary degree","","","",""
"Yes","1997","66 and older","secondary school degree","","","",""
"Yes","1997","66 and older","college entrance qualification","","","",""
"Yes","1997","66 and older","Other degree","","","",""
"Yes","1997","66 and older","no degree/no degree yet","","","",""
"No","1997","16-34 y.","lower secondary degree","202","1","1","1"
"No","1997","16-34 y.","secondary school degree","256","1","1","1"
"No","1997","16-34 y.","college entrance qualification","92","1","1","1"
"No","1997","16-34 y.","Other degree","32","1","1","1"
"No","1997","16-34 y.","no degree/no degree yet","11","","",""
"No","1997","35-65 y.","lower secondary degree","310","1","1","1"
"No","1997","35-65 y.","secondary school degree","243","1","1","1"
"No","1997","35-65 y.","college entrance qualification","119","1","1","1"
"No","1997","35-65 y.","Other degree","82","1","1","1"
"No","1997","35-65 y.","no degree/no degree yet","32","1","1","1"
"No","1997","66 and older","lower secondary degree","","","",""
"No","1997","66 and older","secondary school degree","","","",""
"No","1997","66 and older","college entrance qualification","","","",""
"No","1997","66 and older","Other degree","","","",""
"No","1997","66 and older","no degree/no degree yet","","","",""
"Yes","1998","16-34 y.","lower secondary degree","","","",""
"Yes","1998","16-34 y.","secondary school degree","","","",""
"Yes","1998","16-34 y.","college entrance qualification","","","",""
"Yes","1998","16-34 y.","Other degree","","","",""
"Yes","1998","16-34 y.","no degree/no degree yet","","","",""
"Yes","1998","35-65 y.","lower secondary degree","","","",""
"Yes","1998","35-65 y.","secondary school degree","","","",""
"Yes","1998","35-65 y.","college entrance qualification","","","",""
"Yes","1998","35-65 y.","Other degree","","","",""
"Yes","1998","35-65 y.","no degree/no degree yet","","","",""
"Yes","1998","66 and older","lower secondary degree","","","",""
"Yes","1998","66 and older","secondary school degree","","","",""
"Yes","1998","66 and older","college entrance qualification","","","",""
"Yes","1998","66 and older","Other degree","","","",""
"Yes","1998","66 and older","no degree/no degree yet","","","",""
"No","1998","16-34 y.","lower secondary degree","173","1","1","1"
"No","1998","16-34 y.","secondary school degree","264","1","1","1"
"No","1998","16-34 y.","college entrance qualification","98","1","1","1"
"No","1998","16-34 y.","Other degree","22","","",""
"No","1998","16-34 y.","no degree/no degree yet","8","","",""
"No","1998","35-65 y.","lower secondary degree","361","1","1","1"
"No","1998","35-65 y.","secondary school degree","282","1","1","1"
"No","1998","35-65 y.","college entrance qualification","130","1","1","1"
"No","1998","35-65 y.","Other degree","70","1","1","1"
"No","1998","35-65 y.","no degree/no degree yet","26","","",""
"No","1998","66 and older","lower secondary degree","1","","",""
"No","1998","66 and older","secondary school degree","","","",""
"No","1998","66 and older","college entrance qualification","1","","",""
"No","1998","66 and older","Other degree","","","",""
"No","1998","66 and older","no degree/no degree yet","","","",""
"Yes","1999","16-34 y.","lower secondary degree","","","",""
"Yes","1999","16-34 y.","secondary school degree","","","",""
"Yes","1999","16-34 y.","college entrance qualification","","","",""
"Yes","1999","16-34 y.","Other degree","","","",""
"Yes","1999","16-34 y.","no degree/no degree yet","","","",""
"Yes","1999","35-65 y.","lower secondary degree","","","",""
"Yes","1999","35-65 y.","secondary school degree","","","",""
"Yes","1999","35-65 y.","college entrance qualification","","","",""
"Yes","1999","35-65 y.","Other degree","","","",""
"Yes","1999","35-65 y.","no degree/no degree yet","","","",""
"Yes","1999","66 and older","lower secondary degree","","","",""
"Yes","1999","66 and older","secondary school degree","","","",""
"Yes","1999","66 and older","college entrance qualification","","","",""
"Yes","1999","66 and older","Other degree","","","",""
"Yes","1999","66 and older","no degree/no degree yet","","","",""
"No","1999","16-34 y.","lower secondary degree","177","1","1","1"
"No","1999","16-34 y.","secondary school degree","249","1","1","1"
"No","1999","16-34 y.","college entrance qualification","82","1","1","1"
"No","1999","16-34 y.","Other degree","16","","",""
"No","1999","16-34 y.","no degree/no degree yet","9","","",""
"No","1999","35-65 y.","lower secondary degree","313","1","1","1"
"No","1999","35-65 y.","secondary school degree","307","1","1","1"
"No","1999","35-65 y.","college entrance qualification","134","1","1","1"
"No","1999","35-65 y.","Other degree","56","1","1","1"
"No","1999","35-65 y.","no degree/no degree yet","23","","",""
"No","1999","66 and older","lower secondary degree","2","","",""
"No","1999","66 and older","secondary school degree","","","",""
"No","1999","66 and older","college entrance qualification","1","","",""
"No","1999","66 and older","Other degree","","","",""
"No","1999","66 and older","no degree/no degree yet","","","",""
"Yes","2000","16-34 y.","lower secondary degree","","","",""
"Yes","2000","16-34 y.","secondary school degree","","","",""
"Yes","2000","16-34 y.","college entrance qualification","","","",""
"Yes","2000","16-34 y.","Other degree","","","",""
"Yes","2000","16-34 y.","no degree/no degree yet","","","",""
"Yes","2000","35-65 y.","lower secondary degree","","","",""
"Yes","2000","35-65 y.","secondary school degree","","","",""
"Yes","2000","35-65 y.","college entrance qualification","","","",""
"Yes","2000","35-65 y.","Other degree","","","",""
"Yes","2000","35-65 y.","no degree/no degree yet","","","",""
"Yes","2000","66 and older","lower secondary degree","","","",""
"Yes","2000","66 and older","secondary school degree","","","",""
"Yes","2000","66 and older","college entrance qualification","","","",""
"Yes","2000","66 and older","Other degree","","","",""
"Yes","2000","66 and older","no degree/no degree yet","","","",""
"No","2000","16-34 y.","lower secondary degree","224","1","1","1"
"No","2000","16-34 y.","secondary school degree","396","1","1","1"
"No","2000","16-34 y.","college entrance qualification","193","1","1","1"
"No","2000","16-34 y.","Other degree","25","","",""
"No","2000","16-34 y.","no degree/no degree yet","6","","",""
"No","2000","35-65 y.","lower secondary degree","635","1","1","1"
"No","2000","35-65 y.","secondary school degree","587","1","1","1"
"No","2000","35-65 y.","college entrance qualification","319","1","1","1"
"No","2000","35-65 y.","Other degree","109","1","1","1"
"No","2000","35-65 y.","no degree/no degree yet","23","","",""
"No","2000","66 and older","lower secondary degree","2","","",""
"No","2000","66 and older","secondary school degree","","","",""
"No","2000","66 and older","college entrance qualification","","","",""
"No","2000","66 and older","Other degree","","","",""
"No","2000","66 and older","no degree/no degree yet","","","",""
"Yes","2001","16-34 y.","lower secondary degree","","","",""
"Yes","2001","16-34 y.","secondary school degree","","","",""
"Yes","2001","16-34 y.","college entrance qualification","","","",""
"Yes","2001","16-34 y.","Other degree","","","",""
"Yes","2001","16-34 y.","no degree/no degree yet","","","",""
"Yes","2001","35-65 y.","lower secondary degree","","","",""
"Yes","2001","35-65 y.","secondary school degree","","","",""
"Yes","2001","35-65 y.","college entrance qualification","","","",""
"Yes","2001","35-65 y.","Other degree","","","",""
"Yes","2001","35-65 y.","no degree/no degree yet","","","",""
"Yes","2001","66 and older","lower secondary degree","","","",""
"Yes","2001","66 and older","secondary school degree","","","",""
"Yes","2001","66 and older","college entrance qualification","","","",""
"Yes","2001","66 and older","Other degree","","","",""
"Yes","2001","66 and older","no degree/no degree yet","","","",""
"No","2001","16-34 y.","lower secondary degree","205","1","1","1"
"No","2001","16-34 y.","secondary school degree","342","1","1","1"
"No","2001","16-34 y.","college entrance qualification","207","1","1","1"
"No","2001","16-34 y.","Other degree","27","","",""
"No","2001","16-34 y.","no degree/no degree yet","10","","",""
"No","2001","35-65 y.","lower secondary degree","601","1","1","1"
"No","2001","35-65 y.","secondary school degree","542","1","1","1"
"No","2001","35-65 y.","college entrance qualification","301","1","1","1"
"No","2001","35-65 y.","Other degree","99","1","1","1"
"No","2001","35-65 y.","no degree/no degree yet","11","","",""
"No","2001","66 and older","lower secondary degree","2","","",""
"No","2001","66 and older","secondary school degree","1","","",""
"No","2001","66 and older","college entrance qualification","2","","",""
"No","2001","66 and older","Other degree","","","",""
"No","2001","66 and older","no degree/no degree yet","","","",""
"Yes","2002","16-34 y.","lower secondary degree","318","0.620621870274432","0.577832657153335","0.663411083395529"
"Yes","2002","16-34 y.","secondary school degree","699","0.706787310331064","0.678767520966617","0.73480709969551"
"Yes","2002","16-34 y.","college entrance qualification","565","0.78777354220159","0.758412571293116","0.817134513110065"
"Yes","2002","16-34 y.","Other degree","39","0.650796725705191","0.527038949655925","0.774554501754456"
"Yes","2002","16-34 y.","no degree/no degree yet","22","","",""
"Yes","2002","35-65 y.","lower secondary degree","941","0.625205017952923","0.600484655794434","0.649925380111413"
"Yes","2002","35-65 y.","secondary school degree","1403","0.702933692546397","0.682815908357788","0.723051476735006"
"Yes","2002","35-65 y.","college entrance qualification","1425","0.762172908943445","0.742623604021218","0.781722213865672"
"Yes","2002","35-65 y.","Other degree","153","0.587235587082846","0.526206708001272","0.648264466164421"
"Yes","2002","35-65 y.","no degree/no degree yet","15","","",""
"Yes","2002","66 and older","lower secondary degree","3","","",""
"Yes","2002","66 and older","secondary school degree","1","","",""
"Yes","2002","66 and older","college entrance qualification","2","","",""
"Yes","2002","66 and older","Other degree","","","",""
"Yes","2002","66 and older","no degree/no degree yet","","","",""
"No","2002","16-34 y.","lower secondary degree","176","0.379378129725568","0.336588916604471","0.422167342846665"
"No","2002","16-34 y.","secondary school degree","315","0.293212689668936","0.26519290030449","0.321232479033383"
"No","2002","16-34 y.","college entrance qualification","180","0.212226457798409","0.182865486889935","0.241587428706884"
"No","2002","16-34 y.","Other degree","18","","",""
"No","2002","16-34 y.","no degree/no degree yet","19","","",""
"No","2002","35-65 y.","lower secondary degree","532","0.374794982047077","0.350074619888587","0.399515344205566"
