"plj0046","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2004","indirect migration background","East Germany","","","",""
"Big worries","2004","no migration background","West Germany","4215","0.348457311377712","0.340315906022755","0.35659871673267"
"Big worries","2004","no migration background","East Germany","1745","0.367302859395228","0.354059465683384","0.380546253107072"
"No worries","2004","direct migration background","West Germany","720","0.303554504267269","0.285166969910844","0.321942038623694"
"No worries","2004","direct migration background","East Germany","","","",""
"No worries","2004","indirect migration background","West Germany","248","0.293391999683309","0.261169159467072","0.325614839899546"
"No worries","2004","indirect migration background","East Germany","","","",""
"No worries","2004","no migration background","West Germany","3041","0.210928843579752","0.203958098191712","0.217899588967792"
"No worries","2004","no migration background","East Germany","1053","0.198266829868826","0.187313928996051","0.209219730741602"
"Some worries","2004","direct migration background","West Germany","1178","0.477588249868279","0.457612877936707","0.497563621799851"
"Some worries","2004","direct migration background","East Germany","49","0.5187794174851","0.420850364020085","0.616708470950114"
"Some worries","2004","indirect migration background","West Germany","337","0.422955654841924","0.387993159489062","0.457918150194786"
"Some worries","2004","indirect migration background","East Germany","","","",""
"Some worries","2004","no migration background","West Germany","5902","0.440613845042536","0.432131067531466","0.449096622553605"
"Some worries","2004","no migration background","East Germany","2292","0.434430310735946","0.420812969442903","0.448047652028989"
"Big worries","2005","direct migration background","West Germany","595","0.279789904910977","0.261245796134556","0.298334013687397"
"Big worries","2005","direct migration background","East Germany","45","0.464439723689402","0.365697270980588","0.563182176398215"
"Big worries","2005","indirect migration background","West Germany","220","0.307483361433668","0.275284871402153","0.339681851465183"
"Big worries","2005","indirect migration background","East Germany","","","",""
"Big worries","2005","no migration background","West Germany","4822","0.405314246398422","0.396734009824299","0.413894482972545"
"Big worries","2005","no migration background","East Germany","1984","0.432877778555639","0.418999092086464","0.446756465024814"
"No worries","2005","direct migration background","West Germany","599","0.272952621902376","0.254549761360915","0.291355482443836"
"No worries","2005","direct migration background","East Germany","","","",""
"No worries","2005","indirect migration background","West Germany","217","0.253142466968576","0.222802788329831","0.283482145607321"
"No worries","2005","indirect migration background","East Germany","","","",""
"No worries","2005","no migration background","West Germany","2340","0.174140703557434","0.16751300513187","0.180768401982999"
"No worries","2005","no migration background","East Germany","820","0.154696087754799","0.144566926356741","0.164825249152858"
"Some worries","2005","direct migration background","West Germany","1057","0.447257473186648","0.426717466235429","0.467797480137866"
"Some worries","2005","direct migration background","East Germany","41","0.46128779369124","0.362591818500289","0.559983768882191"
"Some worries","2005","indirect migration background","West Germany","352","0.439374171597756","0.404743301584116","0.474005041611396"
"Some worries","2005","indirect migration background","East Germany","","","",""
"Some worries","2005","no migration background","West Germany","5415","0.420545050044144","0.411917734912038","0.42917236517625"
"Some worries","2005","no migration background","East Germany","2092","0.412426133689561","0.398637167378337","0.426215100000786"
"Big worries","2006","direct migration background","West Germany","566","0.259714430728962","0.241572464791708","0.277856396666215"
"Big worries","2006","direct migration background","East Germany","32","0.275037153858448","0.19196792877398","0.358106378942916"
"Big worries","2006","indirect migration background","West Germany","206","0.299622976069621","0.267287861509209","0.331958090630033"
"Big worries","2006","indirect migration background","East Germany","","","",""
"Big worries","2006","no migration background","West Germany","4590","0.355255753823322","0.347211406006512","0.363300101640132"
"Big worries","2006","no migration background","East Germany","1808","0.37627411153844","0.362995298711532","0.389552924365349"
"No worries","2006","direct migration background","West Germany","677","0.302448643134322","0.283444399961565","0.321452886307078"
"No worries","2006","direct migration background","East Germany","","","",""
"No worries","2006","indirect migration background","West Germany","233","0.290459388180362","0.258414981103261","0.322503795257464"
"No worries","2006","indirect migration background","East Germany","","","",""
"No worries","2006","no migration background","West Germany","2898","0.204666665365565","0.197885182141523","0.211448148589608"
"No worries","2006","no migration background","East Germany","1031","0.194772145521025","0.183917065892831","0.205627225149218"
"Some worries","2006","direct migration background","West Germany","1001","0.437836926136717","0.417309995469838","0.458363856803595"
"Some worries","2006","direct migration background","East Germany","54","0.514107125991324","0.421128381321692","0.607085870660957"
"Some worries","2006","indirect migration background","West Germany","332","0.409917635750017","0.375201968167426","0.444633303332608"
"Some worries","2006","indirect migration background","East Germany","","","",""
"Some worries","2006","no migration background","West Germany","6109","0.440077580811113","0.431733949735046","0.448421211887179"
"Some worries","2006","no migration background","East Germany","2274","0.428953742940535","0.415387766136083","0.442519719744987"
"Big worries","2007","direct migration background","West Germany","397","0.195544369002524","0.17823120144069","0.212857536564358"
"Big worries","2007","direct migration background","East Germany","30","0.263356977282708","0.173839554351901","0.352874400213516"
"Big worries","2007","indirect migration background","West Germany","169","0.214430088196498","0.184898866016725","0.24396131037627"
"Big worries","2007","indirect migration background","East Germany","","","",""
"Big worries","2007","no migration background","West Germany","3822","0.320059901998984","0.311942132823776","0.328177671174191"
"Big worries","2007","no migration background","East Germany","1562","0.344998210358888","0.331634872614182","0.358361548103593"
"No worries","2007","direct migration background","West Germany","683","0.339356603180231","0.318687838132296","0.360025368228166"
"No worries","2007","direct migration background","East Germany","","","",""
"No worries","2007","indirect migration background","West Germany","252","0.328478745820869","0.294685519508355","0.362271972133383"
"No worries","2007","indirect migration background","East Germany","","","",""
"No worries","2007","no migration background","West Germany","3149","0.23738257891432","0.229978628179637","0.244786529649004"
"No worries","2007","no migration background","East Germany","1159","0.230891404766402","0.219045097421639","0.242737712111166"
"Some worries","2007","direct migration background","West Germany","936","0.465099027817246","0.443326330423402","0.486871725211089"
"Some worries","2007","direct migration background","East Germany","34","0.458917380542043","0.357641585390318","0.560193175693767"
"Some worries","2007","indirect migration background","West Germany","321","0.457091165982633","0.421247616788408","0.492934715176859"
"Some worries","2007","indirect migration background","East Germany","","","",""
"Some worries","2007","no migration background","West Germany","5715","0.442557519086696","0.433914397343384","0.451200640830007"
"Some worries","2007","no migration background","East Germany","2140","0.42411038487471","0.410217438562323","0.438003331187098"
"Big worries","2008","direct migration background","West Germany","304","0.164389172615647","0.147328827074967","0.181449518156327"
"Big worries","2008","direct migration background","East Germany","","","",""
"Big worries","2008","indirect migration background","West Germany","143","0.191804807827203","0.163184865028238","0.220424750626167"
"Big worries","2008","indirect migration background","East Germany","","","",""
"Big worries","2008","no migration background","West Germany","3141","0.276208175107983","0.268208311751001","0.284208038464964"
"Big worries","2008","no migration background","East Germany","1312","0.312379274311183","0.299068278184531","0.325690270437835"
"No worries","2008","direct migration background","West Germany","729","0.390736471105068","0.368277298401795","0.413195643808341"
"No worries","2008","direct migration background","East Germany","","","",""
"No worries","2008","indirect migration background","West Germany","259","0.354058550348641","0.319295729847222","0.38882137085006"
"No worries","2008","indirect migration background","East Germany","","","",""
"No worries","2008","no migration background","West Germany","3467","0.274967696021431","0.266978979990441","0.282956412052421"
"No worries","2008","no migration background","East Germany","1226","0.252479863079304","0.240002586753626","0.264957139404983"
"Some worries","2008","direct migration background","West Germany","780","0.444874356279285","0.421999228949053","0.467749483609517"
"Some worries","2008","direct migration background","East Germany","36","0.437860400852373","0.32981768148786","0.545903120216885"
"Some worries","2008","indirect migration background","West Germany","325","0.454136641824156","0.417944346335367","0.490328937312945"
"Some worries","2008","indirect migration background","East Germany","","","",""
"Some worries","2008","no migration background","West Germany","5392","0.448824128870586","0.439925139973955","0.457723117767218"
"Some worries","2008","no migration background","East Germany","2119","0.435140862609513","0.420901846365883","0.449379878853142"
"Big worries","2009","direct migration background","West Germany","215","0.148456562383159","0.130924918080599","0.16598820668572"
"Big worries","2009","direct migration background","East Germany","","","",""
"Big worries","2009","indirect migration background","West Germany","113","0.151543921710626","0.124351755676399","0.178736087744853"
"Big worries","2009","indirect migration background","East Germany","","","",""
"Big worries","2009","no migration background","West Germany","2429","0.231959464867805","0.22414983538811","0.239769094347499"
"Big worries","2009","no migration background","East Germany","1066","0.258594699410222","0.245694986681445","0.271494412138999"
"No worries","2009","direct migration background","West Germany","686","0.429306599896545","0.404900141988277","0.453713057804814"
"No worries","2009","direct migration background","East Germany","","","",""
"No worries","2009","indirect migration background","West Germany","280","0.385702386224573","0.348789718205236","0.42261505424391"
"No worries","2009","indirect migration background","East Germany","","","",""
"No worries","2009","no migration background","West Germany","4001","0.338349921171605","0.329595457720244","0.347104384622966"
"No worries","2009","no migration background","East Germany","1318","0.286327245918737","0.27300972821771","0.299644763619765"
"Some worries","2009","direct migration background","West Germany","679","0.422236837720295","0.397882712664879","0.446590962775712"
"Some worries","2009","direct migration background","East Germany","35","0.414094488198268","0.302618591089643","0.525570385306893"
"Some worries","2009","indirect migration background","West Germany","275","0.462753692064801","0.424942399325754","0.500564984803849"
"Some worries","2009","indirect migration background","East Germany","","","",""
"Some worries","2009","no migration background","West Germany","4791","0.42969061396059","0.420531246070169","0.438849981851012"
"Some worries","2009","no migration background","East Germany","2042","0.45507805467104","0.440407299083874","0.469748810258207"
"Big worries","2010","direct migration background","West Germany","416","0.175730976640742","0.161470018820991","0.189991934460494"
"Big worries","2010","direct migration background","East Germany","","","",""
"Big worries","2010","indirect migration background","West Germany","203","0.198316582609975","0.174414254502911","0.222218910717038"
"Big worries","2010","indirect migration background","East Germany","","","",""
"Big worries","2010","no migration background","West Germany","3164","0.22792915555609","0.221132270558622","0.234726040553558"
"Big worries","2010","no migration background","East Germany","1304","0.260862772057106","0.248989466410258","0.272736077703954"
"No worries","2010","direct migration background","West Germany","1174","0.417367574080478","0.398889924671152","0.435845223489804"
"No worries","2010","direct migration background","East Germany","55","0.423081346242434","0.337157153614861","0.509005538870007"
"No worries","2010","indirect migration background","West Germany","438","0.40040532966456","0.371033023589602","0.429777635739519"
"No worries","2010","indirect migration background","East Germany","38","0.434354855189999","0.322175786188289","0.546533924191709"
"No worries","2010","no migration background","West Germany","5471","0.348048890068295","0.340330814156332","0.355766965980259"
"No worries","2010","no migration background","East Germany","1734","0.315331486039462","0.302767515664526","0.327895456414399"
"Some worries","2010","direct migration background","West Germany","1146","0.40690144927878","0.3884938100398","0.425309088517759"
"Some worries","2010","direct migration background","East Germany","50","0.37773629922436","0.293416837613075","0.462055760835644"
"Some worries","2010","indirect migration background","West Germany","428","0.401278087725465","0.371895195816453","0.430660979634477"
"Some worries","2010","indirect migration background","East Germany","","","",""
"Some worries","2010","no migration background","West Germany","5998","0.424021954375615","0.416014793736698","0.432029115014532"
"Some worries","2010","no migration background","East Germany","2216","0.423805741903431","0.410443758189944","0.437167725616918"
"Big worries","2011","direct migration background","West Germany","297","0.159633518139942","0.143081532652029","0.176185503627854"
"Big worries","2011","direct migration background","East Germany","","","",""
"Big worries","2011","indirect migration background","West Germany","128","0.16649480322951","0.139762697232588","0.193226909226432"
"Big worries","2011","indirect migration background","East Germany","","","",""
"Big worries","2011","no migration background","West Germany","3025","0.239522125764069","0.232206357151774","0.246837894376365"
"Big worries","2011","no migration background","East Germany","1331","0.308642581389859","0.295474135459276","0.321811027320441"
"No worries","2011","direct migration background","West Germany","734","0.390040193455131","0.367997788144439","0.412082598765822"
"No worries","2011","direct migration background","East Germany","","","",""
"No worries","2011","indirect migration background","West Germany","305","0.393747097319598","0.358686906507123","0.428807288132072"
"No worries","2011","indirect migration background","East Germany","","","",""
"No worries","2011","no migration background","West Germany","4496","0.333250302124474","0.32517031738746","0.341330286861488"
"No worries","2011","no migration background","East Germany","1355","0.28289442201153","0.270054599146486","0.295734244876574"
"Some worries","2011","direct migration background","West Germany","850","0.450326288404928","0.427842482530988","0.472810094278868"
"Some worries","2011","direct migration background","East Germany","38","0.40236939394755","0.302706039266379","0.50203274862872"
"Some worries","2011","indirect migration background","West Germany","313","0.439758099450893","0.404139782505421","0.475376416396364"
"Some worries","2011","indirect migration background","East Germany","","","",""
"Some worries","2011","no migration background","West Germany","5553","0.427227572111457","0.418748183507003","0.43570696071591"
"Some worries","2011","no migration background","East Germany","2041","0.408462996598611","0.394450271312742","0.42247572188448"
"Big worries","2012","direct migration background","West Germany","245","0.133848842519505","0.11824876698614","0.149448918052869"
"Big worries","2012","direct migration background","East Germany","","","",""
"Big worries","2012","indirect migration background","West Germany","102","0.127849266097813","0.103887238045824","0.151811294149803"
"Big worries","2012","indirect migration background","East Germany","","","",""
"Big worries","2012","no migration background","West Germany","2369","0.190489876867834","0.183748121556431","0.197231632179238"
"Big worries","2012","no migration background","East Germany","1036","0.241791935383971","0.229553613145525","0.254030257622416"
"No worries","2012","direct migration background","West Germany","814","0.438469447573414","0.415735287676751","0.461203607470076"
"No worries","2012","direct migration background","East Germany","45","0.435084702038008","0.337426422668254","0.532742981407763"
"No worries","2012","indirect migration background","West Germany","376","0.489683181218987","0.453811129906136","0.525555232531839"
"No worries","2012","indirect migration background","East Germany","","","",""
"No worries","2012","no migration background","West Germany","5463","0.407267216065899","0.398832021709381","0.415702410422418"
"No worries","2012","no migration background","East Germany","1634","0.337110890146627","0.323599077585492","0.350622702707761"
"Some worries","2012","direct migration background","West Germany","771","0.427681709907081","0.405014310470341","0.450349109343822"
"Some worries","2012","direct migration background","East Germany","38","0.378367970999379","0.28283476153054","0.473901180468217"
"Some worries","2012","indirect migration background","West Germany","268","0.382467552683199","0.347593223172054","0.417341882194345"
"Some worries","2012","indirect migration background","East Germany","","","",""
"Some worries","2012","no migration background","West Germany","5201","0.402242907066266","0.393824450805282","0.41066136332725"
"Some worries","2012","no migration background","East Germany","2032","0.421097174469403","0.406984777738474","0.435209571200332"
"Big worries","2013","direct migration background","West Germany","274","0.171567151480946","0.153065373158945","0.190068929802947"
"Big worries","2013","direct migration background","East Germany","","","",""
"Big worries","2013","indirect migration background","West Germany","123","0.177710743680593","0.148700303117291","0.206721184243896"
"Big worries","2013","indirect migration background","East Germany","","","",""
"Big worries","2013","no migration background","West Germany","2559","0.21781914228318","0.210472768598113","0.225165515968247"
"Big worries","2013","no migration background","East Germany","1056","0.263389645896225","0.25028813325368","0.276491158538769"
"No worries","2013","direct migration background","West Germany","672","0.43103031715734","0.406726962796073","0.455333671518606"
"No worries","2013","direct migration background","East Germany","33","0.433887116130713","0.325283823058708","0.542490409202717"
"No worries","2013","indirect migration background","West Germany","299","0.46626434112284","0.428405755495043","0.504122926750637"
"No worries","2013","indirect migration background","East Germany","","","",""
"No worries","2013","no migration background","West Germany","4658","0.369500069527736","0.360909515254213","0.378090623801259"
"No worries","2013","no migration background","East Germany","1371","0.303500822576952","0.28982531603445","0.317176329119455"
"Some worries","2013","direct migration background","West Germany","649","0.397402531361715","0.373386750428225","0.421418312295205"
"Some worries","2013","direct migration background","East Germany","","","",""
"Some worries","2013","indirect migration background","West Germany","245","0.356024915196566","0.319687008758174","0.392362821634959"
"Some worries","2013","indirect migration background","East Germany","","","",""
"Some worries","2013","no migration background","West Germany","4910","0.412680788189084","0.403918538361275","0.421443038016894"
"Some worries","2013","no migration background","East Germany","1915","0.433109531526823","0.418371087729629","0.447847975324017"
"Big worries","2014","direct migration background","West Germany","1007","0.20114736495213","0.189710325684449","0.212584404219811"
"Big worries","2014","direct migration background","East Germany","78","0.24771907455144","0.202232860460206","0.293205288642674"
"Big worries","2014","indirect migration background","West Germany","414","0.249742919385298","0.229050280548698","0.270435558221898"
"Big worries","2014","indirect migration background","East Germany","","","",""
"Big worries","2014","no migration background","West Germany","3736","0.255512003239504","0.24854135584422","0.262482650634788"
"Big worries","2014","no migration background","East Germany","1551","0.321192914934407","0.308435303754986","0.333950526113829"
"No worries","2014","direct migration background","West Germany","1548","0.363352561839473","0.349629952067331","0.377075171611615"
"No worries","2014","direct migration background","East Germany","121","0.34166881017272","0.291695867373455","0.391641752971986"
"No worries","2014","indirect migration background","West Germany","623","0.365741887309769","0.342717684581896","0.388766090037643"
"No worries","2014","indirect migration background","East Germany","33","0.32416415126039","0.232425743954547","0.415902558566234"
"No worries","2014","no migration background","West Germany","5124","0.330742301667988","0.323222953900343","0.338261649435633"
"No worries","2014","no migration background","East Germany","1430","0.267550621094379","0.255455645695051","0.279645596493707"
"Some worries","2014","direct migration background","West Germany","2164","0.435500073208397","0.421353568010203","0.449646578406591"
"Some worries","2014","direct migration background","East Germany","147","0.41061211527584","0.358776707013589","0.46244752353809"
"Some worries","2014","indirect migration background","West Germany","644","0.384515193304933","0.361259480524109","0.407770906085757"
"Some worries","2014","indirect migration background","East Germany","46","0.451975096632193","0.35442998923038","0.549520204034006"
"Some worries","2014","no migration background","West Germany","6179","0.413745695092508","0.405874360424988","0.421617029760028"
"Some worries","2014","no migration background","East Germany","2165","0.411256463971214","0.39781233578841","0.424700592154017"
"Big worries","2015","direct migration background","West Germany","1152","0.28766502720964","0.27359803107711","0.301732023342169"
"Big worries","2015","direct migration background","East Germany","104","0.370410158284179","0.315115321414039","0.425704995154318"
"Big worries","2015","indirect migration background","West Germany","408","0.269849478942162","0.247534664045003","0.292164293839321"
"Big worries","2015","indirect migration background","East Germany","34","0.329373703629816","0.238609577698761","0.42013782956087"
"Big worries","2015","no migration background","West Germany","4307","0.31254738541571","0.304928742619296","0.320166028212125"
"Big worries","2015","no migration background","East Germany","1900","0.409335103697492","0.395496658522712","0.423173548872272"
"No worries","2015","direct migration background","West Germany","1048","0.283143200407223","0.269142976725838","0.297143424088608"
"No worries","2015","direct migration background","East Germany","80","0.307290205766004","0.254462189358356","0.360118222173652"
"No worries","2015","indirect migration background","West Germany","465","0.317056658788549","0.293663596682011","0.340449720895087"
"No worries","2015","indirect migration background","East Germany","","","",""
"No worries","2015","no migration background","West Germany","3867","0.266214554218013","0.258950171155869","0.273478937280158"
"No worries","2015","no migration background","East Germany","1003","0.196046538037211","0.184873474579975","0.207219601494447"
"Some worries","2015","direct migration background","West Germany","1778","0.429191772383137","0.413810703830451","0.444572840935823"
"Some worries","2015","direct migration background","East Germany","109","0.322299635949817","0.268786173991696","0.375813097907938"
"Some worries","2015","indirect migration background","West Germany","647","0.413093862269289","0.388340454630997","0.437847269907581"
"Some worries","2015","indirect migration background","East Germany","40","0.390503835633869","0.296287194125023","0.484720477142715"
"Some worries","2015","no migration background","West Germany","6046","0.421238060366276","0.413122620263559","0.429353500468993"
"Some worries","2015","no migration background","East Germany","1947","0.394618358265298","0.380862728195046","0.408373988335549"
"Big worries","2016","direct migration background","West Germany","1831","0.414943011117194","0.400414251169944","0.429471771064444"
"Big worries","2016","direct migration background","East Germany","161","0.49021055502479","0.437763376910649","0.542657733138931"
"Big worries","2016","indirect migration background","West Germany","520","0.317092512895729","0.292990655475114","0.341194370316344"
"Big worries","2016","indirect migration background","East Germany","48","0.401480898899771","0.308599734001341","0.494362063798202"
"Big worries","2016","no migration background","West Germany","5735","0.446629091836844","0.438174395401587","0.455083788272101"
"Big worries","2016","no migration background","East Germany","2475","0.571997491785812","0.557674095563567","0.586320888008057"
"No worries","2016","direct migration background","West Germany","756","0.176316153382853","0.165078864102485","0.18755344266322"
"No worries","2016","direct migration background","East Germany","57","0.150362952017945","0.112863707355115","0.187862196680775"
"No worries","2016","indirect migration background","West Germany","317","0.231883609047837","0.210024869069073","0.253742349026601"
"No worries","2016","indirect migration background","East Germany","","","",""
"No worries","2016","no migration background","West Germany","2229","0.15478427866476","0.148633026085962","0.160935531243558"
"No worries","2016","no migration background","East Germany","563","0.11117574344994","0.102075798672588","0.120275688227291"
"Some worries","2016","direct migration background","West Germany","1831","0.408740835499953","0.394244835107409","0.423236835892497"
"Some worries","2016","direct migration background","East Germany","131","0.359426492957265","0.309085137284198","0.409767848630333"
"Some worries","2016","indirect migration background","West Germany","595","0.451023878056434","0.425251584057646","0.476796172055223"
"Some worries","2016","indirect migration background","East Germany","38","0.419367820420028","0.32586939348607","0.512866247353986"
"Some worries","2016","no migration background","West Germany","5318","0.398586629498396","0.390260095575727","0.406913163421065"
"Some worries","2016","no migration background","East Germany","1546","0.316826764764248","0.303358794785005","0.330294734743491"
"Big worries","2017","direct migration background","West Germany","1535","0.353261234090501","0.338894306570663","0.367628161610339"
