"plj0046","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2000","general elemantary","West Germany","809","0.239419647303763","0.224220381841604","0.254618912765921"
"No worries","2000","general elemantary","East Germany","107","0.235985653648125","0.198841557908601","0.273129749387648"
"No worries","2000","higher education","West Germany","1062","0.427740687717232","0.408370034168843","0.447111341265622"
"No worries","2000","higher education","East Germany","381","0.305588091250289","0.280459869100624","0.330716313399953"
"No worries","2000","higher vocational","West Germany","337","0.258016119415155","0.234838596360868","0.281193642469442"
"No worries","2000","higher vocational","East Germany","88","0.189106499073165","0.154986581780971","0.223226416365359"
"No worries","2000","in school","West Germany","140","0.397818013392548","0.34624575572757","0.449390271057526"
"No worries","2000","in school","East Germany","42","0.268768029815355","0.196107851115392","0.341428208515318"
"No worries","2000","inadequately","West Germany","143","0.377970009783289","0.328762882901242","0.427177136665336"
"No worries","2000","inadequately","East Germany","4","","",""
"No worries","2000","middle vocational","West Germany","1882","0.198864246340519","0.190840014984765","0.206888477696273"
"No worries","2000","middle vocational","East Germany","545","0.177383995014638","0.164218600533456","0.190549389495821"
"No worries","2000","vocational + Abi","West Germany","341","0.355411526609569","0.325701192635208","0.38512186058393"
"No worries","2000","vocational + Abi","East Germany","26","","",""
"Some worries","2000","general elemantary","West Germany","1347","0.448981584608467","0.431265510980419","0.466697658236514"
"Some worries","2000","general elemantary","East Germany","207","0.415948870769225","0.372832555264609","0.459065186273841"
"Some worries","2000","higher education","West Germany","1041","0.407986558786107","0.38874473341192","0.427228384160294"
"Some worries","2000","higher education","East Germany","618","0.46154116038036","0.434347576717109","0.48873474404361"
"Some worries","2000","higher vocational","West Germany","632","0.451560376138274","0.425198962714821","0.477921789561726"
"Some worries","2000","higher vocational","East Germany","234","0.464130191575145","0.420676929270874","0.507583453879415"
"Some worries","2000","in school","West Germany","143","0.419031771426647","0.367042981454135","0.47102056139916"
"Some worries","2000","in school","East Germany","81","0.606333760823962","0.526258191851915","0.686409329796009"
"Some worries","2000","inadequately","West Germany","149","0.369510639957896","0.320527566651807","0.418493713263985"
"Some worries","2000","inadequately","East Germany","6","","",""
"Some worries","2000","middle vocational","West Germany","4525","0.46851978568527","0.458487969887596","0.478551601482943"
"Some worries","2000","middle vocational","East Germany","1475","0.441858185187376","0.424742597510828","0.458973772863924"
"Some worries","2000","vocational + Abi","West Germany","455","0.455697385267789","0.424783115635557","0.486611654900021"
"Some worries","2000","vocational + Abi","East Germany","66","0.541471089907898","0.453769342434137","0.62917283738166"
"Big worries","2001","general elemantary","West Germany","659","0.265173427321474","0.248283662475418","0.28206319216753"
"Big worries","2001","general elemantary","East Germany","127","0.285293744496188","0.24371140630234","0.326876082690037"
"Big worries","2001","higher education","West Germany","290","0.126433771118139","0.112892922659051","0.139974619577227"
"Big worries","2001","higher education","East Germany","232","0.188143824142269","0.166204119781436","0.210083528503102"
"Big worries","2001","higher vocational","West Germany","281","0.241372884792835","0.217429572457241","0.265316197128429"
"Big worries","2001","higher vocational","East Germany","145","0.320883097959959","0.277510665821444","0.364255530098473"
"Big worries","2001","in school","West Germany","56","0.148666305442568","0.113175927494858","0.184156683390277"
"Big worries","2001","in school","East Germany","23","","",""
"Big worries","2001","inadequately","West Germany","54","0.24237132143063","0.193221099465165","0.291521543396094"
"Big worries","2001","inadequately","East Germany","1","","",""
"Big worries","2001","middle vocational","West Germany","2278","0.264871765774079","0.255519022299618","0.274224509248539"
"Big worries","2001","middle vocational","East Germany","978","0.323914248830688","0.307146173577359","0.340682324084017"
"Big worries","2001","vocational + Abi","West Germany","170","0.182142739531454","0.157560706924577","0.206724772138331"
"Big worries","2001","vocational + Abi","East Germany","31","0.227857873543032","0.152810048296326","0.302905698789738"
"No worries","2001","general elemantary","West Germany","749","0.271209999300246","0.254199376005113","0.288220622595379"
"No worries","2001","general elemantary","East Germany","115","0.260834505560546","0.220399979766611","0.301269031354482"
"No worries","2001","higher education","West Germany","1071","0.449643691199196","0.429375143072658","0.469912239325734"
"No worries","2001","higher education","East Germany","417","0.362444848907118","0.335459621413993","0.389430076400242"
"No worries","2001","higher vocational","West Germany","330","0.277511585550688","0.252457312126578","0.302565858974799"
"No worries","2001","higher vocational","East Germany","81","0.202776631381429","0.165420056701669","0.240133206061189"
"No worries","2001","in school","West Germany","174","0.452723655359154","0.403067353690597","0.502379957027711"
"No worries","2001","in school","East Germany","57","0.331424284588446","0.257792432018345","0.405056137158546"
"No worries","2001","inadequately","West Germany","97","0.311800809154791","0.25866927415857","0.364932344151011"
"No worries","2001","inadequately","East Germany","4","","",""
"No worries","2001","middle vocational","West Germany","2037","0.239552647478134","0.230506270087381","0.248599024868887"
"No worries","2001","middle vocational","East Germany","590","0.205391035698998","0.190915495858929","0.219866575539068"
"No worries","2001","vocational + Abi","West Germany","346","0.363827677032466","0.333186294704585","0.394469059360347"
"No worries","2001","vocational + Abi","East Germany","40","0.377982040680655","0.291227040954857","0.464737040406454"
"Some worries","2001","general elemantary","West Germany","1216","0.46361657337828","0.444536355605431","0.482696791151128"
"Some worries","2001","general elemantary","East Germany","211","0.453871749943265","0.408024542577399","0.499718957309131"
"Some worries","2001","higher education","West Germany","953","0.423922537682665","0.403787608370911","0.444057466994419"
"Some worries","2001","higher education","East Germany","570","0.449411326950613","0.421487053538342","0.477335600362884"
"Some worries","2001","higher vocational","West Germany","616","0.481115529656477","0.453158834308147","0.509072225004807"
"Some worries","2001","higher vocational","East Germany","219","0.476340270658613","0.429936708159099","0.522743833158126"
"Some worries","2001","in school","West Germany","156","0.398610039198278","0.349766554371579","0.447453524024977"
"Some worries","2001","in school","East Germany","77","0.538774506387824","0.460798958347063","0.616750054428586"
"Some worries","2001","inadequately","West Germany","141","0.44582786941458","0.388816350381502","0.502839388447658"
"Some worries","2001","inadequately","East Germany","10","","",""
"Some worries","2001","middle vocational","West Germany","4236","0.495575586747787","0.484978349959497","0.506172823536078"
"Some worries","2001","middle vocational","East Germany","1424","0.470694715470314","0.452809669010767","0.48857976192986"
"Some worries","2001","vocational + Abi","West Germany","431","0.454029583436079","0.422319328562398","0.485739838309761"
"Some worries","2001","vocational + Abi","East Germany","49","0.394160085776313","0.306727619096981","0.481592552455645"
"Big worries","2002","general elemantary","West Germany","674","0.297228697584947","0.279179069246095","0.315278325923799"
"Big worries","2002","general elemantary","East Germany","154","0.355440656422554","0.31004135619384","0.400839956651268"
"Big worries","2002","higher education","West Germany","484","0.156056005176416","0.143534813477404","0.168577196875429"
"Big worries","2002","higher education","East Germany","259","0.205592048422114","0.183815295832639","0.227368801011589"
"Big worries","2002","higher vocational","West Germany","333","0.287159570590172","0.262479705628966","0.311839435551378"
"Big worries","2002","higher vocational","East Germany","152","0.356434404736668","0.312133648622095","0.400735160851241"
"Big worries","2002","in school","West Germany","69","0.150029959099725","0.117145568764928","0.182914349434521"
"Big worries","2002","in school","East Germany","31","0.220303896367616","0.154632515732857","0.285975277002376"
"Big worries","2002","inadequately","West Germany","53","0.293496381723913","0.238039329669307","0.348953433778518"
"Big worries","2002","inadequately","East Germany","5","","",""
"Big worries","2002","middle vocational","West Germany","2655","0.327406224425097","0.317542108651471","0.337270340198722"
"Big worries","2002","middle vocational","East Germany","1064","0.378842117788731","0.361085331298839","0.396598904278623"
"Big worries","2002","vocational + Abi","West Germany","193","0.189618894079568","0.165679401727622","0.213558386431513"
"Big worries","2002","vocational + Abi","East Germany","29","","",""
"No worries","2002","general elemantary","West Germany","605","0.21784183224776","0.201540097657088","0.234143566838432"
"No worries","2002","general elemantary","East Germany","77","0.176012841429006","0.139891276930964","0.212134405927048"
"No worries","2002","higher education","West Germany","1352","0.400358348045931","0.383453201161746","0.417263494930115"
"No worries","2002","higher education","East Germany","421","0.30636093646336","0.281520933990923","0.331200938935796"
"No worries","2002","higher vocational","West Germany","329","0.241107246463902","0.217773724055477","0.264440768872327"
"No worries","2002","higher vocational","East Germany","72","0.182608445918109","0.146872899780284","0.218343992055934"
"No worries","2002","in school","West Germany","199","0.410056930986082","0.36476444902091","0.455349412951255"
"No worries","2002","in school","East Germany","49","0.303261790981083","0.230425799362594","0.376097782599571"
"No worries","2002","inadequately","West Germany","88","0.334554349898868","0.277091409566938","0.392017290230798"
"No worries","2002","inadequately","East Germany","6","","",""
"No worries","2002","middle vocational","West Germany","1774","0.19337658427908","0.185074720021155","0.201678448537005"
"No worries","2002","middle vocational","East Germany","457","0.160861494909157","0.147412893577611","0.174310096240703"
"No worries","2002","vocational + Abi","West Germany","350","0.352558063917881","0.323380756045024","0.381735371790739"
"No worries","2002","vocational + Abi","East Germany","46","0.45881232954814","0.375065162718215","0.542559496378066"
"Some worries","2002","general elemantary","West Germany","1184","0.484929470167293","0.465192134591439","0.504666805743148"
"Some worries","2002","general elemantary","East Germany","196","0.46854650214844","0.421215779163971","0.515877225132909"
"Some worries","2002","higher education","West Germany","1391","0.443585646777653","0.426444632639685","0.460726660915621"
"Some worries","2002","higher education","East Germany","643","0.488047015114526","0.461112197499065","0.514981832729988"
"Some worries","2002","higher vocational","West Germany","629","0.471733182945926","0.444502417523874","0.498963948367979"
"Some worries","2002","higher vocational","East Germany","225","0.460957149345223","0.414850151684397","0.507064147006049"
"Some worries","2002","in school","West Germany","185","0.439913109914193","0.394203223091753","0.485622996736632"
"Some worries","2002","in school","East Germany","73","0.476434312651301","0.397295509166247","0.555573116136356"
"Some worries","2002","inadequately","West Germany","118","0.371949268377219","0.313086941476086","0.430811595278353"
"Some worries","2002","inadequately","East Germany","4","","",""
"Some worries","2002","middle vocational","West Germany","4265","0.479217191295823","0.468716139815703","0.489718242775944"
"Some worries","2002","middle vocational","East Germany","1346","0.460296387302112","0.442051940885876","0.478540833718348"
"Some worries","2002","vocational + Abi","West Germany","487","0.457823042002551","0.427396763914094","0.488249320091008"
"Some worries","2002","vocational + Abi","East Germany","61","0.366769737630369","0.285775109637216","0.447764365623523"
"Big worries","2003","general elemantary","West Germany","622","0.296812876633753","0.278166465176709","0.315459288090796"
"Big worries","2003","general elemantary","East Germany","117","0.269278647805182","0.226600958194105","0.311956337416258"
"Big worries","2003","higher education","West Germany","419","0.148718394289708","0.136101238884976","0.16133554969444"
"Big worries","2003","higher education","East Germany","215","0.176280721790429","0.155462154299542","0.197099289281316"
"Big worries","2003","higher vocational","West Germany","324","0.283555794155666","0.258407938346672","0.30870364996466"
"Big worries","2003","higher vocational","East Germany","139","0.302061426481633","0.259826047077645","0.344296805885622"
"Big worries","2003","in school","West Germany","61","0.159889421530847","0.126176355058587","0.193602488003106"
"Big worries","2003","in school","East Germany","28","","",""
"Big worries","2003","inadequately","West Germany","60","0.284068775112815","0.227483871646655","0.340653678578974"
"Big worries","2003","inadequately","East Germany","4","","",""
"Big worries","2003","middle vocational","West Germany","2364","0.30384709137026","0.293943751190416","0.313750431550104"
"Big worries","2003","middle vocational","East Germany","916","0.335155550413025","0.317705330681049","0.352605770145"
"Big worries","2003","vocational + Abi","West Germany","191","0.201292571667673","0.176588668819426","0.225996474515919"
"Big worries","2003","vocational + Abi","East Germany","25","","",""
"No worries","2003","general elemantary","West Germany","593","0.226249589967826","0.20917254248305","0.243326637452602"
"No worries","2003","general elemantary","East Germany","91","0.234746803066457","0.193968752301024","0.27552485383189"
"No worries","2003","higher education","West Germany","1339","0.414028341816522","0.396562246542743","0.431494437090301"
"No worries","2003","higher education","East Germany","443","0.318982014518049","0.293518332246991","0.344445696789106"
"No worries","2003","higher vocational","West Germany","322","0.264243938774734","0.239642531398046","0.288845346151421"
"No worries","2003","higher vocational","East Germany","84","0.191376791381487","0.155191014580058","0.227562568182916"
"No worries","2003","in school","West Germany","203","0.411844735702072","0.366572398217147","0.457117073186997"
"No worries","2003","in school","East Germany","75","0.407012279828289","0.331126262763848","0.48289829689273"
"No worries","2003","inadequately","West Germany","90","0.375634399017989","0.314869141894392","0.436399656141585"
"No worries","2003","inadequately","East Germany","5","","",""
"No worries","2003","middle vocational","West Germany","1970","0.222479582052196","0.213523814437603","0.23143534966679"
"No worries","2003","middle vocational","East Germany","513","0.185115405291871","0.170757634924214","0.199473175659528"
"No worries","2003","vocational + Abi","West Germany","348","0.338553578843921","0.309398187526645","0.367708970161196"
"No worries","2003","vocational + Abi","East Germany","45","0.34823722016073","0.270153149861275","0.426321290460185"
"Some worries","2003","general elemantary","West Germany","1091","0.476937533398421","0.456551817430763","0.497323249366079"
"Some worries","2003","general elemantary","East Germany","207","0.495974549128362","0.447870684163378","0.544078414093345"
"Some worries","2003","higher education","West Germany","1297","0.43725326389377","0.419663277394898","0.454843250392642"
"Some worries","2003","higher education","East Germany","629","0.504737263691522","0.477421752752398","0.532052774630647"
"Some worries","2003","higher vocational","West Germany","588","0.4522002670696","0.424430845952584","0.479969688186616"
"Some worries","2003","higher vocational","East Germany","231","0.50656178213688","0.460572909140098","0.552550655133662"
"Some worries","2003","in school","West Germany","190","0.428265842767081","0.382748808936045","0.473782876598117"
"Some worries","2003","in school","East Germany","58","0.325952089503466","0.253548946190253","0.398355232816679"
"Some worries","2003","inadequately","West Germany","94","0.340296825869197","0.280846202359704","0.399747449378689"
"Some worries","2003","inadequately","East Germany","6","","",""
"Some worries","2003","middle vocational","West Germany","3951","0.473673326577543","0.462921828307825","0.484424824847261"
"Some worries","2003","middle vocational","East Germany","1382","0.479729044295104","0.461260593545962","0.498197495044247"
"Some worries","2003","vocational + Abi","West Germany","473","0.460153849488406","0.42944635596081","0.490861343016003"
"Some worries","2003","vocational + Abi","East Germany","73","0.496259419741499","0.414311501959907","0.578207337523092"
"Big worries","2004","general elemantary","West Germany","687","0.333592044406495","0.313799675677712","0.353384413135278"
"Big worries","2004","general elemantary","East Germany","146","0.413230401743103","0.363392196768776","0.463068606717431"
"Big worries","2004","higher education","West Germany","562","0.225896852676688","0.210972794645935","0.240820910707441"
"Big worries","2004","higher education","East Germany","315","0.268973548699054","0.244671988827318","0.293275108570789"
"Big worries","2004","higher vocational","West Germany","370","0.33439974006226","0.307740056859493","0.361059423265027"
"Big worries","2004","higher vocational","East Germany","156","0.366840262965926","0.321550650386732","0.41212987554512"
"Big worries","2004","in school","West Germany","86","0.205443062423569","0.168916616720454","0.241969508126684"
"Big worries","2004","in school","East Germany","34","0.235030154235313","0.170135321432843","0.299924987037784"
"Big worries","2004","inadequately","West Germany","59","0.346897540116439","0.28456492443106","0.409230155801818"
"Big worries","2004","inadequately","East Germany","5","","",""
"Big worries","2004","middle vocational","West Germany","2844","0.365907605387307","0.355374141810944","0.376441068963671"
"Big worries","2004","middle vocational","East Germany","1076","0.407341480754295","0.388954231136492","0.425728730372098"
"Big worries","2004","vocational + Abi","West Germany","238","0.244020586265249","0.217439921250332","0.270601251280166"
"Big worries","2004","vocational + Abi","East Germany","38","0.233570587631642","0.166528499333918","0.300612675929366"
"No worries","2004","general elemantary","West Germany","498","0.214373941042342","0.197146777347241","0.231601104737443"
"No worries","2004","general elemantary","East Germany","79","0.192702636694838","0.152782405050828","0.232622868338847"
"No worries","2004","higher education","West Germany","1124","0.362671434059517","0.345513271049241","0.379829597069792"
"No worries","2004","higher education","East Germany","344","0.264644387776836","0.240467918960132","0.28882085659354"
"No worries","2004","higher vocational","West Germany","273","0.20620232337842","0.183340178832395","0.229064467924445"
"No worries","2004","higher vocational","East Germany","72","0.153481216493123","0.119608550594216","0.18735388239203"
"No worries","2004","in school","West Germany","180","0.356337555118142","0.313040431530931","0.399634678705352"
"No worries","2004","in school","East Germany","60","0.364732353241333","0.291062181835932","0.438402524646733"
"No worries","2004","inadequately","West Germany","82","0.320466490528231","0.25935528755257","0.381577693503892"
"No worries","2004","inadequately","East Germany","3","","",""
"No worries","2004","middle vocational","West Germany","1511","0.179078479257725","0.170693891264016","0.187463067251433"
"No worries","2004","middle vocational","East Germany","460","0.169978923683449","0.15592242083776","0.184035426529138"
"No worries","2004","vocational + Abi","West Germany","280","0.295172860082412","0.266945052685774","0.32340066747905"
"No worries","2004","vocational + Abi","East Germany","47","0.362663804692572","0.286484189594601","0.438843419790542"
"Some worries","2004","general elemantary","West Germany","995","0.452034014551163","0.431141909423901","0.472926119678425"
"Some worries","2004","general elemantary","East Germany","150","0.394066961562059","0.34460973184001","0.443524191284108"
"Some worries","2004","higher education","West Germany","1330","0.411431713263795","0.393869480316989","0.428993946210601"
"Some worries","2004","higher education","East Germany","620","0.466382063524111","0.439042035956562","0.49372209109166"
"Some worries","2004","higher vocational","West Germany","560","0.45939793655932","0.431236899315199","0.487558973803442"
"Some worries","2004","higher vocational","East Germany","207","0.479678520540951","0.432730803799927","0.526626237281975"
"Some worries","2004","in school","West Germany","204","0.438219382458289","0.393362578296441","0.483076186620137"
"Some worries","2004","in school","East Germany","70","0.400237492523354","0.325252438571621","0.475222546475088"
"Some worries","2004","inadequately","West Germany","83","0.33263596935533","0.27093527032076","0.394336668389899"
"Some worries","2004","inadequately","East Germany","9","","",""
"Some worries","2004","middle vocational","West Germany","3678","0.455013915354968","0.444124257029504","0.465903573680432"
"Some worries","2004","middle vocational","East Germany","1207","0.422679595562256","0.404193325962051","0.441165865162462"
"Some worries","2004","vocational + Abi","West Germany","485","0.460806553652339","0.429958394667499","0.491654712637179"
"Some worries","2004","vocational + Abi","East Germany","68","0.403765607675786","0.32602005608463","0.481511159266942"
"Big worries","2005","general elemantary","West Germany","798","0.415908687893842","0.394551963371193","0.437265412416492"
"Big worries","2005","general elemantary","East Germany","155","0.481182943779455","0.427995333624915","0.534370553933995"
"Big worries","2005","higher education","West Germany","640","0.215435710039555","0.200493184574558","0.230378235504553"
"Big worries","2005","higher education","East Germany","364","0.298636006310537","0.273224413501686","0.324047599119388"
"Big worries","2005","higher vocational","West Germany","416","0.372466738127023","0.344365207112568","0.400568269141478"
"Big worries","2005","higher vocational","East Germany","207","0.507478957629683","0.459779517661712","0.555178397597655"
"Big worries","2005","in school","West Germany","97","0.217725811602988","0.181479161203513","0.253972462002463"
"Big worries","2005","in school","East Germany","28","","",""
"Big worries","2005","inadequately","West Germany","67","0.342373332964592","0.279094146278426","0.405652519650757"
"Big worries","2005","inadequately","East Germany","8","","",""
"Big worries","2005","middle vocational","West Germany","3280","0.448102536370715","0.436931638629713","0.459273434111718"
"Big worries","2005","middle vocational","East Germany","1209","0.480610826693488","0.46148699254831","0.499734660838667"
"Big worries","2005","vocational + Abi","West Germany","278","0.270285761953126","0.242337795176436","0.298233728729815"
"Big worries","2005","vocational + Abi","East Germany","42","0.281725742172273","0.21245513399972","0.350996350344826"
"No worries","2005","general elemantary","West Germany","376","0.172955730987173","0.156567686538485","0.18934377543586"
"No worries","2005","general elemantary","East Germany","63","0.183401055440586","0.142205196313466","0.224596914567706"
"No worries","2005","higher education","West Germany","913","0.314621269988351","0.297743687430811","0.33149885254589"
"No worries","2005","higher education","East Germany","295","0.225880244071858","0.202661845103283","0.249098643040433"
"No worries","2005","higher vocational","West Germany","187","0.154434986857286","0.133430396850548","0.175439576864024"
"No worries","2005","higher vocational","East Germany","57","0.108539241884392","0.0788611228318056","0.138217360936978"
"No worries","2005","in school","West Germany","178","0.338157674905579","0.296607743369235","0.379707606441924"
"No worries","2005","in school","East Germany","47","0.261002791594891","0.190006870383047","0.331998712806735"
"No worries","2005","inadequately","West Germany","53","0.238746220884757","0.181893114474729","0.295599327294784"
"No worries","2005","inadequately","East Germany","7","","",""
"No worries","2005","middle vocational","West Germany","1142","0.147913022816801","0.139938304600932","0.155887741032669"
"No worries","2005","middle vocational","East Germany","312","0.114401756950436","0.102218414049723","0.126585099851148"
"No worries","2005","vocational + Abi","West Germany","237","0.266453695787564","0.238631790696916","0.294275600878212"
"No worries","2005","vocational + Abi","East Germany","39","0.275982586621064","0.207148123431657","0.344817049810471"
"Some worries","2005","general elemantary","West Germany","872","0.411135581118985","0.389815175393034","0.432455986844936"
"Some worries","2005","general elemantary","East Germany","121","0.335416000779959","0.285156858743438","0.38567514281648"
"Some worries","2005","higher education","West Germany","1355","0.469943019972094","0.451803124901194","0.488082915042994"
"Some worries","2005","higher education","East Germany","587","0.475483749617605","0.447754610716511","0.503212888518699"
"Some worries","2005","higher vocational","West Germany","534","0.473098275015691","0.444077543781393","0.502119006249989"
"Some worries","2005","higher vocational","East Germany","158","0.383981800485925","0.337579025037105","0.430384575934746"
"Some worries","2005","in school","West Germany","223","0.444116513491433","0.400477616300558","0.487755410682308"
"Some worries","2005","in school","East Germany","72","0.453071668871787","0.372600911842005","0.533542425901569"
"Some worries","2005","inadequately","West Germany","96","0.418880446150652","0.353084520117538","0.484676372183765"
"Some worries","2005","inadequately","East Germany","3","","",""
"Some worries","2005","middle vocational","West Germany","3191","0.403984440812484","0.392961910693491","0.415006970931478"
"Some worries","2005","middle vocational","East Germany","1101","0.404987416356076","0.386197900617883","0.42377693209427"
"Some worries","2005","vocational + Abi","West Germany","455","0.46326054225931","0.431880274785998","0.494640809732622"
"Some worries","2005","vocational + Abi","East Germany","81","0.442291671206663","0.365811556697687","0.51877178571564"
"Big worries","2006","general elemantary","West Germany","717","0.35908005898239","0.33851790483602","0.37964221312876"
"Big worries","2006","general elemantary","East Germany","127","0.357557605774803","0.308655786738731","0.406459424810875"
"Big worries","2006","higher education","West Germany","632","0.200780851598434","0.18698111402613","0.214580589170738"
"Big worries","2006","higher education","East Germany","336","0.274531647054401","0.250583295764087","0.298479998344714"
"Big worries","2006","higher vocational","West Germany","412","0.34931539716661","0.322606773323537","0.376024021009683"
"Big worries","2006","higher vocational","East Germany","156","0.393705796456653","0.347201532471917","0.440210060441388"
"Big worries","2006","in school","West Germany","61","0.194584023868654","0.151411191674628","0.237756856062679"
"Big worries","2006","in school","East Germany","13","","",""
"Big worries","2006","inadequately","West Germany","54","0.283625887847886","0.222220596810508","0.345031178885263"
"Big worries","2006","inadequately","East Germany","10","","",""
"Big worries","2006","middle vocational","West Germany","3167","0.394172233502916","0.383616543329008","0.404727923676824"
"Big worries","2006","middle vocational","East Germany","1136","0.415356599044118","0.397110496598405","0.433602701489832"
"Big worries","2006","vocational + Abi","West Germany","242","0.223156752323806","0.19790046233225","0.248413042315361"
"Big worries","2006","vocational + Abi","East Germany","52","0.344485123339733","0.272627977664058","0.416342269015408"
"No worries","2006","general elemantary","West Germany","454","0.211812253964537","0.194299217385688","0.229325290543385"
"No worries","2006","general elemantary","East Germany","87","0.234611234059112","0.191374751864101","0.277847716254123"
"No worries","2006","higher education","West Germany","1150","0.364509541593937","0.347929496439383","0.381089586748491"
"No worries","2006","higher education","East Germany","364","0.277094412761984","0.253077075793325","0.301111749730643"
"No worries","2006","higher vocational","West Germany","264","0.216376280155828","0.193307958736608","0.239444601575049"
"No worries","2006","higher vocational","East Germany","68","0.155124353280045","0.120665442102006","0.189583264458084"
"No worries","2006","in school","West Germany","124","0.363520634907969","0.311063625452969","0.415977644362969"
"No worries","2006","in school","East Germany","24","","",""
