"plj0046","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1999","inadequately","Female","108","0.42358472626348","0.362210461367163","0.484958991159796","2"
"Some worries","1999","general elemantary","Male","386","0.437604908599971","0.404771940290331","0.470437876909611","2"
"Some worries","1999","in school","Female","73","0.444175299982162","0.367185317114189","0.521165282850134","2"
"Some worries","1999","higher education","Female","460","0.492852371995643","0.459839313483595","0.525865430507691","2"
"Some worries","1999","higher education","Male","464","0.427913343188997","0.398473055769201","0.457353630608792","2"
"Some worries","1999","higher vocational","Female","155","0.466373605716958","0.412549508500988","0.520197702932928","2"
"Big worries","2000","general elemantary","Female","713","0.312387921871963","0.293787501277133","0.330988342466793","1"
"Big worries","2000","general elemantary","Male","347","0.323599292978772","0.29650042456262","0.350698161394924","1"
"Big worries","2000","higher education","Female","285","0.165911338973599","0.147951037176089","0.18387164077111","1"
"Big worries","2000","higher education","Male","410","0.193325307998644","0.176628884396219","0.210021731601069","1"
"Big worries","2000","higher vocational","Female","223","0.277031011188191","0.246077184510275","0.307984837866107","1"
"Big worries","2000","higher vocational","Male","361","0.321945555049518","0.293976731524458","0.349914378574579","1"
"Big worries","2000","in school","Female","35","0.156847892587049","0.112037356530405","0.201658428643693","1"
"Big worries","2000","in school","Male","48","0.180905084013312","0.131793426615457","0.230016741411167","1"
"Big worries","2000","inadequately","Female","49","0.210866709949002","0.157446784792356","0.264286635105647","1"
"Big worries","2000","inadequately","Male","41","0.316627827655492","0.246288755416218","0.386966899894766","1"
"Big worries","2000","middle vocational","Female","2081","0.324629020595858","0.313252156872477","0.336005884319239","1"
"Big worries","2000","middle vocational","Male","2231","0.360468506902094","0.348547882608452","0.372389131195736","1"
"Big worries","2000","vocational + Abi","Female","138","0.214922158148867","0.182457750015179","0.247386566282555","1"
"Big worries","2000","vocational + Abi","Male","95","0.166964048271065","0.134469074694388","0.199459021847742","1"
"No worries","2000","general elemantary","Female","569","0.221817604293607","0.205143496472897","0.238491712114316","3"
"No worries","2000","higher vocational","Male","229","0.226175068142755","0.201131602860871","0.251218533424639","3"
"No worries","2000","middle vocational","Female","1188","0.183061527630033","0.173665356817245","0.192457698442822","3"
"No worries","2000","general elemantary","Male","347","0.27912103816203","0.253139024357539","0.305103051966522","3"
"No worries","2000","higher education","Female","609","0.393734330184057","0.370145705672183","0.41732295469593","3"
"No worries","2000","higher education","Male","834","0.397795564613732","0.377102165863343","0.418488963364121","3"
"No worries","2000","higher vocational","Female","196","0.265434953926741","0.234893865947572","0.29597604190591","3"
"No worries","2000","in school","Female","100","0.393624935972226","0.33342447751026","0.453825394434191","3"
"No worries","2000","in school","Male","82","0.340807044587684","0.280335278852143","0.401278810323225","3"
"No worries","2000","inadequately","Female","85","0.37873318165251","0.315210351464247","0.442256011840773","3"
"No worries","2000","inadequately","Male","62","0.363644180302932","0.2909027592443","0.436385601361564","3"
"No worries","2000","middle vocational","Male","1239","0.206361980884411","0.196314424663876","0.216409537104945","3"
"No worries","2000","vocational + Abi","Female","198","0.329877513987427","0.292718516802909","0.367036511171945","3"
"No worries","2000","vocational + Abi","Male","169","0.362431774199852","0.320547663601098","0.404315884798606","3"
"Some worries","2000","vocational + Abi","Female","279","0.455200327863706","0.415842580379772","0.49455807534764","2"
"Some worries","2000","vocational + Abi","Male","242","0.470604177529083","0.427114020417895","0.51409433464027","2"
"Some worries","2000","middle vocational","Female","3238","0.492309451774109","0.4801622480947","0.504456655453517","2"
"Some worries","2000","middle vocational","Male","2762","0.433169512213495","0.420867110320214","0.445471914106777","2"
"Some worries","2000","in school","Male","106","0.478287871399004","0.414556650236884","0.542019092561124","2"
"Some worries","2000","inadequately","Female","90","0.410400108398488","0.345982215831258","0.474818000965718","2"
"Some worries","2000","inadequately","Male","65","0.319727992041576","0.249205917293146","0.390250066790006","2"
"Some worries","2000","general elemantary","Female","1103","0.46579447383443","0.445774880401291","0.485814067267569","2"
"Some worries","2000","general elemantary","Male","451","0.397279668859198","0.36893630196983","0.425623035748566","2"
"Some worries","2000","higher vocational","Male","482","0.451879376807726","0.422087351355724","0.481671402259729","2"
"Some worries","2000","in school","Female","118","0.449527171440725","0.388230943772913","0.510823399108538","2"
"Some worries","2000","higher education","Female","754","0.440354330842344","0.416386584655362","0.464322077029325","2"
"Some worries","2000","higher education","Male","905","0.408879127387624","0.388093386881661","0.429664867893587","2"
"Some worries","2000","higher vocational","Female","384","0.457534034885068","0.423076177523977","0.49199189224616","2"
"Big worries","2001","general elemantary","Female","520","0.259135438844363","0.240287353825586","0.27798352386314","1"
"Big worries","2001","general elemantary","Male","266","0.286851746561383","0.258832934833245","0.31487055828952","1"
"Big worries","2001","higher education","Female","229","0.142138019281683","0.124720420467716","0.159555618095651","1"
"Big worries","2001","higher education","Male","293","0.142473445146236","0.127112375744295","0.157834514548177","1"
"Big worries","2001","higher vocational","Female","151","0.222896407498472","0.192347595987143","0.253445219009801","1"
"Big worries","2001","higher vocational","Male","275","0.284151660805199","0.255607032140922","0.312696289469475","1"
"Big worries","2001","in school","Female","28","","","","1"
"Big worries","2001","in school","Male","51","0.183038566962953","0.136124841905313","0.229952292020594","1"
"Big worries","2001","inadequately","Female","30","0.166079388722749","0.111098471592901","0.221060305852598","1"
"Big worries","2001","inadequately","Male","25","","","","1"
"Big worries","2001","middle vocational","Female","1589","0.26234347872733","0.251139400843423","0.273547556611236","1"
"Big worries","2001","middle vocational","Male","1667","0.291265478747424","0.279387908734103","0.303143048760744","1"
"Big worries","2001","vocational + Abi","Female","102","0.172125613080092","0.141614053896062","0.202637172264121","1"
"Big worries","2001","vocational + Abi","Male","99","0.200608158844212","0.164746160510952","0.236470157177472","1"
"No worries","2001","general elemantary","Female","561","0.262151919321325","0.24323308328867","0.281070755353981","3"
"No worries","2001","higher vocational","Male","219","0.247808676744207","0.220483611885852","0.275133741602561","3"
"No worries","2001","middle vocational","Female","1342","0.231151156668909","0.220414170154273","0.241888143183545","3"
"No worries","2001","general elemantary","Male","303","0.288383567548778","0.260320231849921","0.316446903247635","3"
"No worries","2001","higher education","Female","618","0.423932146259659","0.399282571104602","0.448581721414716","3"
"No worries","2001","higher education","Male","870","0.429506970743287","0.40775287783994","0.451261063646634","3"
"No worries","2001","higher vocational","Female","192","0.280373186732431","0.247402709498876","0.313343663965986","3"
"No worries","2001","in school","Female","128","0.468762719190224","0.410519638035128","0.52700580034532","3"
"No worries","2001","in school","Male","103","0.389459867344473","0.330301483423481","0.448618251265465","3"
"No worries","2001","inadequately","Female","57","0.329626342115905","0.260178111894216","0.399074572337593","3"
"No worries","2001","inadequately","Male","44","0.296300771755332","0.218106962258132","0.374494581252531","3"
"No worries","2001","middle vocational","Male","1285","0.234489733777096","0.223413841457855","0.245565626096336","3"
"No worries","2001","vocational + Abi","Female","210","0.354545889885052","0.315879970524474","0.393211809245631","3"
"No worries","2001","vocational + Abi","Male","176","0.376515376299748","0.333125884204768","0.419904868394727","3"
"Some worries","2001","middle vocational","Female","2991","0.506505364603761","0.493771883966759","0.519238845240763","2"
"Some worries","2001","vocational + Abi","Female","276","0.473328497034856","0.432972259999442","0.51368473407027","2"
"Some worries","2001","middle vocational","Male","2669","0.474244787475481","0.461191065007734","0.487298509943228","2"
"Some worries","2001","vocational + Abi","Male","204","0.422876464856041","0.378635816345921","0.46711711336616","2"
"Some worries","2001","general elemantary","Female","995","0.478712641834311","0.457223926084561","0.500201357584061","2"
"Some worries","2001","general elemantary","Male","432","0.42476468588984","0.394143075691088","0.455386296088591","2"
"Some worries","2001","higher vocational","Male","465","0.468039662450595","0.436459108573971","0.499620216327219","2"
"Some worries","2001","in school","Female","126","0.432799860109332","0.374972248249311","0.490627471969352","2"
"Some worries","2001","in school","Male","107","0.427501565692574","0.367483244436597","0.487519886948551","2"
"Some worries","2001","inadequately","Female","89","0.504294269161346","0.430428071570053","0.578160466752639","2"
"Some worries","2001","inadequately","Male","62","0.386750698227759","0.30335444725957","0.470146949195949","2"
"Some worries","2001","higher education","Female","697","0.433929834458657","0.409208646793604","0.458651022123711","2"
"Some worries","2001","higher education","Male","826","0.428019584110477","0.406274900178654","0.449764268042299","2"
"Some worries","2001","higher vocational","Female","370","0.496730405769097","0.460030576422106","0.533430235116088","2"
"Big worries","2002","inadequately","Male","29","","","","1"
"Big worries","2002","middle vocational","Female","1836","0.32959232589059","0.317704198200825","0.341480453580355","1"
"Big worries","2002","middle vocational","Male","1883","0.345799702631731","0.333292109776917","0.358307295486544","1"
"Big worries","2002","vocational + Abi","Female","117","0.180481205074491","0.151403581864443","0.209558828284539","1"
"Big worries","2002","vocational + Abi","Male","105","0.198015139725415","0.162873914473664","0.233156364977167","1"
"Big worries","2002","general elemantary","Female","560","0.301147698132568","0.280754636363858","0.321540759901277","1"
"Big worries","2002","general elemantary","Male","268","0.310494111803124","0.281009311086825","0.339978912519424","1"
"Big worries","2002","higher education","Female","307","0.157129824166728","0.140989709153805","0.173269939179652","1"
"Big worries","2002","higher education","Male","436","0.177005217667886","0.16232597360256","0.191684461733213","1"
"Big worries","2002","higher vocational","Female","164","0.276497366478582","0.244096389302746","0.308898343654419","1"
"Big worries","2002","higher vocational","Male","321","0.319771247724377","0.290979699225415","0.348562796223338","1"
"Big worries","2002","in school","Female","46","0.165207054342611","0.123867011420772","0.206547097264451","1"
"Big worries","2002","in school","Male","54","0.164467482297027","0.122237204729924","0.20669775986413","1"
"Big worries","2002","inadequately","Female","29","","","","1"
"No worries","2002","middle vocational","Female","1119","0.174404884752159","0.164808264565365","0.184001504938953","3"
"No worries","2002","general elemantary","Female","407","0.191304811143647","0.173820225827496","0.208789396459798","3"
"No worries","2002","higher vocational","Male","211","0.221308877486482","0.195681754422723","0.24693600055024","3"
"No worries","2002","inadequately","Male","40","0.341802043594907","0.253959546701935","0.429644540487879","3"
"No worries","2002","middle vocational","Male","1112","0.199933513904115","0.189416028979494","0.210450998828735","3"
"No worries","2002","vocational + Abi","Female","232","0.347238745233904","0.311242705057033","0.383234785410774","3"
"No worries","2002","vocational + Abi","Male","164","0.378990370078433","0.33620967155853","0.421771068598335","3"
"No worries","2002","general elemantary","Male","275","0.262711132791399","0.234665799890772","0.290756465692027","3"
"No worries","2002","higher education","Female","749","0.381765909600679","0.360219643642526","0.403312175558832","3"
"No worries","2002","higher education","Male","1024","0.372299273436885","0.353706913168555","0.390891633705214","3"
"No worries","2002","higher vocational","Female","190","0.239036401117213","0.208140098334042","0.269932703900384","3"
"No worries","2002","in school","Female","135","0.411213149619748","0.356438476796314","0.465987822443182","3"
"No worries","2002","in school","Male","113","0.367336691707427","0.312417932738755","0.422255450676099","3"
"No worries","2002","inadequately","Female","54","0.331723732206349","0.259220582379131","0.404226882033567","3"
"Some worries","2002","middle vocational","Female","3051","0.496002789357251","0.483358001343076","0.508647577371426","2"
"Some worries","2002","vocational + Abi","Female","323","0.472280049691605","0.434534564607118","0.510025534776091","2"
"Some worries","2002","middle vocational","Male","2560","0.454266783464155","0.441173404303227","0.467360162625082","2"
"Some worries","2002","vocational + Abi","Male","225","0.422994490196152","0.379429065521159","0.466559914871145","2"
"Some worries","2002","higher vocational","Male","476","0.458919874789142","0.428157699034409","0.489682050543874","2"
"Some worries","2002","in school","Female","129","0.423579796037641","0.368574505884183","0.478585086191098","2"
"Some worries","2002","in school","Male","129","0.468195825995546","0.411350877786789","0.525040774204302","2"
"Some worries","2002","inadequately","Male","43","0.300059916239069","0.215186144163945","0.384933688314193","2"
"Some worries","2002","inadequately","Female","79","0.42153729077588","0.345496562547571","0.497578019004188","2"
"Some worries","2002","general elemantary","Female","977","0.507547490723785","0.485323580163545","0.529771401284025","2"
"Some worries","2002","general elemantary","Male","403","0.426794755405476","0.39527613952216","0.458313371288792","2"
"Some worries","2002","higher education","Female","897","0.461104266232592","0.438996293904344","0.483212238560841","2"
"Some worries","2002","higher education","Male","1137","0.450695508895229","0.431559105984808","0.46983191180565","2"
"Some worries","2002","higher vocational","Female","378","0.484466232404205","0.448262540122583","0.520669924685826","2"
"Big worries","2003","inadequately","Male","27","","","","1"
"Big worries","2003","middle vocational","Female","1602","0.299826306906356","0.288019453480731","0.31163316033198","1"
"Big worries","2003","middle vocational","Male","1678","0.320738860092054","0.308185669698367","0.33329205048574","1"
"Big worries","2003","vocational + Abi","Female","117","0.187980377719083","0.158440888908252","0.217519866529914","1"
"Big worries","2003","vocational + Abi","Male","99","0.209958867208505","0.173637140395053","0.246280594021957","1"
"Big worries","2003","general elemantary","Female","505","0.295892387400631","0.274864520497689","0.316920254303574","1"
"Big worries","2003","general elemantary","Male","234","0.288871196071872","0.259439508999029","0.318302883144714","1"
"Big worries","2003","higher education","Female","261","0.149259349917527","0.133181369099078","0.165337330735976","1"
"Big worries","2003","higher education","Male","373","0.160198866217236","0.145689772358156","0.174707960076317","1"
"Big worries","2003","higher vocational","Female","157","0.23906029158987","0.207687890197379","0.270432692982361","1"
"Big worries","2003","higher vocational","Male","306","0.320411604443556","0.291166326099234","0.349656882787878","1"
"Big worries","2003","in school","Female","32","0.154499306826395","0.114522921863057","0.194475691789732","1"
"Big worries","2003","in school","Male","57","0.206595382873191","0.160857873588228","0.252332892158154","1"
"Big worries","2003","inadequately","Female","37","0.271376938718839","0.200685922816065","0.342067954621614","1"
"No worries","2003","middle vocational","Female","1319","0.21103995178506","0.200525024959563","0.221554878610558","3"
"No worries","2003","general elemantary","Female","402","0.206240661354498","0.187600898880902","0.224880423828094","3"
"No worries","2003","higher vocational","Male","220","0.253132412885626","0.225881920797975","0.280382904973277","3"
"No worries","2003","inadequately","Male","36","0.357062705103658","0.266277985422083","0.447847424785232","3"
"No worries","2003","middle vocational","Male","1164","0.219097575156931","0.207973161961531","0.230221988352331","3"
"No worries","2003","vocational + Abi","Female","229","0.321527651069194","0.286214319291692","0.356840982846695","3"
"No worries","2003","vocational + Abi","Male","164","0.361926025654536","0.319069205154325","0.404782846154747","3"
"No worries","2003","higher education","Female","766","0.399291136972559","0.377193847957819","0.421388425987299","3"
"No worries","2003","in school","Male","130","0.386083437896344","0.331083765324217","0.44108311046847","3"
"No worries","2003","inadequately","Female","59","0.385547782315465","0.308171214874558","0.462924349756372","3"
"No worries","2003","general elemantary","Male","282","0.271201505039409","0.242332043495607","0.300070966583212","3"
"No worries","2003","higher education","Male","1016","0.383865178547083","0.364627636646753","0.403102720447414","3"
"No worries","2003","higher vocational","Female","186","0.241940154012403","0.210439132339017","0.273441175685789","3"
"No worries","2003","in school","Female","148","0.438972264614555","0.384082170734429","0.493862358494681","3"
"Some worries","2003","middle vocational","Female","2864","0.489133741308584","0.476252318649087","0.502015163968081","2"
"Some worries","2003","vocational + Abi","Male","220","0.428115107136959","0.38398762839563","0.472242585878288","2"
"Some worries","2003","vocational + Abi","Female","326","0.490491971211724","0.452695180845337","0.528288761578111","2"
"Some worries","2003","middle vocational","Male","2469","0.460163564751015","0.44675917178474","0.47356795771729","2"
"Some worries","2003","higher vocational","Male","452","0.426455982670817","0.395460446999213","0.457451518342422","2"
"Some worries","2003","in school","Female","134","0.40652842855905","0.352199806806859","0.460857050311242","2"
"Some worries","2003","in school","Male","114","0.407321179230466","0.351814781473868","0.462827576987063","2"
"Some worries","2003","inadequately","Female","56","0.343075278965696","0.267604503522932","0.41854605440846","2"
"Some worries","2003","inadequately","Male","44","0.337587996163776","0.247986802164265","0.427189190163286","2"
"Some worries","2003","general elemantary","Female","903","0.497866951244871","0.474832659885786","0.520901242603957","2"
"Some worries","2003","general elemantary","Male","395","0.439927298888719","0.407694237071508","0.47216036070593","2"
"Some worries","2003","higher education","Female","860","0.451449513109914","0.428996478910409","0.473902547309419","2"
"Some worries","2003","higher education","Male","1066","0.45593595523568","0.43623445597081","0.47563745450055","2"
"Some worries","2003","higher vocational","Female","367","0.518999554397727","0.482248047700905","0.55575106109455","2"
"Big worries","2004","inadequately","Male","33","0.454655844371971","0.356569801403463","0.552741887340479","1"
"Big worries","2004","middle vocational","Female","1919","0.356094398462453","0.343580849413385","0.368607947511521","1"
"Big worries","2004","middle vocational","Male","2001","0.392689067897815","0.379352862641827","0.406025273153804","1"
"Big worries","2004","vocational + Abi","Female","154","0.239129721305102","0.206903257906724","0.271356184703481","1"
"Big worries","2004","vocational + Abi","Male","122","0.247850455098461","0.209345068818734","0.286355841378189","1"
"Big worries","2004","higher vocational","Male","341","0.375792900221407","0.344715412282557","0.406870388160257","1"
"Big worries","2004","in school","Male","65","0.2216149775421","0.175003275586108","0.268226679498093","1"
"Big worries","2004","inadequately","Female","31","0.262893085032624","0.1904897213411","0.335296448724148","1"
"Big worries","2004","general elemantary","Female","563","0.33583741869599","0.313537298911053","0.358137538480927","1"
"Big worries","2004","general elemantary","Male","270","0.358249298081811","0.325668458005044","0.390830138158578","1"
"Big worries","2004","higher education","Female","372","0.23003099741806","0.210976692978572","0.249085301857548","1"
"Big worries","2004","higher education","Male","505","0.24112443603509","0.224084945993083","0.258163926077098","1"
"Big worries","2004","higher vocational","Female","185","0.289745123049688","0.256258703659488","0.323231542439887","1"
"Big worries","2004","in school","Female","55","0.199106396624359","0.155956460128026","0.242256333120692","1"
"No worries","2004","middle vocational","Female","1030","0.168220483881206","0.158445177523471","0.177995790238941","3"
"No worries","2004","general elemantary","Female","371","0.203720274429446","0.184702687608423","0.222737861250469","3"
"No worries","2004","higher vocational","Male","193","0.20394396058794","0.178089557561647","0.229798363614233","3"
"No worries","2004","inadequately","Male","34","0.323877928024914","0.231698559917249","0.416057296132579","3"
"No worries","2004","middle vocational","Male","941","0.186705710218674","0.176064158062182","0.197347262375167","3"
"No worries","2004","vocational + Abi","Female","190","0.286710547311099","0.252544456183465","0.320876638438734","3"
"No worries","2004","vocational + Abi","Male","137","0.319318260148964","0.277740752423878","0.36089576787405","3"
"No worries","2004","in school","Male","111","0.325991184708237","0.273385353419746","0.378597015996729","3"
"No worries","2004","higher vocational","Female","152","0.18205763095209","0.153572427309668","0.210542834594512","3"
"No worries","2004","higher education","Female","630","0.339114936329132","0.317681109111429","0.360548763546836","3"
"No worries","2004","higher education","Male","838","0.338309778641365","0.319463078097781","0.357156479184949","3"
"No worries","2004","in school","Female","129","0.394214170401226","0.341409077281494","0.447019263520958","3"
"No worries","2004","inadequately","Female","51","0.299111870630965","0.223803180199265","0.374420561062666","3"
"No worries","2004","general elemantary","Male","206","0.229743978279564","0.201159777908614","0.258328178650514","3"
"Some worries","2004","vocational + Abi","Female","329","0.474159731383798","0.436434682294433","0.511884780473163","2"
"Some worries","2004","middle vocational","Female","2676","0.475685117656341","0.462634150333513","0.488736084979169","2"
"Some worries","2004","middle vocational","Male","2209","0.42060522188351","0.40712407208228","0.43408637168474","2"
"Some worries","2004","vocational + Abi","Male","224","0.432831284752575","0.388644746231142","0.477017823274008","2"
"Some worries","2004","higher vocational","Male","399","0.420263139190653","0.388590563950125","0.451935714431181","2"
"Some worries","2004","in school","Female","145","0.406679432974415","0.353600651007145","0.459758214941686","2"
"Some worries","2004","in school","Male","129","0.452393837749663","0.396535156938091","0.508252518561234","2"
"Some worries","2004","inadequately","Female","60","0.437995044336411","0.356391581244197","0.519598507428625","2"
"Some worries","2004","inadequately","Male","32","0.221466227603115","0.139671939637881","0.303260515568349","2"
"Some worries","2004","general elemantary","Female","789","0.460442306874564","0.436907425834873","0.483977187914255","2"
"Some worries","2004","general elemantary","Male","356","0.412006723638625","0.378562219632371","0.445451227644879","2"
"Some worries","2004","higher education","Female","872","0.430854066252807","0.408433828461737","0.453274304043878","2"
"Some worries","2004","higher education","Male","1078","0.420565785323545","0.400901881861271","0.440229688785819","2"
"Some worries","2004","higher vocational","Female","368","0.528197245998222","0.491347726045825","0.56504676595062","2"
"Big worries","2005","inadequately","Male","40","0.42467589840879","0.328750613842237","0.520601182975343","1"
"Big worries","2005","middle vocational","Female","2235","0.443773198391689","0.430475049944972","0.457071346838406","1"
"Big worries","2005","middle vocational","Male","2254","0.465797919387186","0.451792328212545","0.479803510561828","1"
"Big worries","2005","vocational + Abi","Female","182","0.270185537511683","0.236435477432944","0.303935597590421","1"
"Big worries","2005","vocational + Abi","Male","138","0.273047520871696","0.232640039575203","0.313455002168189","1"
"Big worries","2005","higher vocational","Female","219","0.356420770445025","0.320073844498588","0.392767696391463","1"
"Big worries","2005","higher vocational","Male","404","0.431235711844026","0.398735276142053","0.463736147545999","1"
"Big worries","2005","in school","Female","53","0.205250657493975","0.162320152252184","0.248181162735765","1"
"Big worries","2005","in school","Male","72","0.256558708308178","0.207545301439925","0.30557211517643","1"
"Big worries","2005","inadequately","Female","35","0.273006948467646","0.197007033610284","0.349006863325009","1"
"Big worries","2005","higher education","Female","430","0.217071775198588","0.198291258548538","0.235852291848638","1"
"Big worries","2005","general elemantary","Male","317","0.457226000559223","0.422130407323315","0.49232159379513","1"
"Big worries","2005","higher education","Male","574","0.249913146528321","0.232230329619107","0.267595963437535","1"
"Big worries","2005","general elemantary","Female","636","0.406554749843714","0.382569172887633","0.430540326799796","1"
"No worries","2005","vocational + Abi","Male","116","0.294931535453798","0.253572928544035","0.336290142363561","3"
"No worries","2005","vocational + Abi","Female","160","0.245883094387796","0.213154983212244","0.278611205563349","3"
"No worries","2005","middle vocational","Female","744","0.137824748584497","0.128598055663614","0.147051441505379","3"
"No worries","2005","middle vocational","Male","710","0.144838288731891","0.134956951945166","0.154719625518617","3"
"No worries","2005","higher vocational","Male","120","0.136122140418919","0.113618321718098","0.15862595911974","3"
"No worries","2005","inadequately","Male","23","","","","3"
"No worries","2005","general elemantary","Female","285","0.169583421410332","0.151258588522463","0.187908254298201","3"
"No worries","2005","higher vocational","Female","124","0.157394864866597","0.129757762677532","0.185031967055662","3"
"No worries","2005","in school","Female","123","0.371060473723968","0.31971106768529","0.422409879762647","3"
"No worries","2005","in school","Male","102","0.274506556112059","0.224423447410099","0.324589664814019","3"
"No worries","2005","inadequately","Female","37","0.270624503261642","0.194833044109599","0.346415962413684","3"
"No worries","2005","general elemantary","Male","154","0.183483696603168","0.156215351505158","0.210752041701178","3"
"No worries","2005","higher education","Female","525","0.295884904405426","0.275091379656347","0.316678429154505","3"
"No worries","2005","higher education","Male","683","0.290861412706289","0.272312872509772","0.309409952902806","3"
"Some worries","2005","vocational + Abi","Female","323","0.483931368100521","0.445948925838415","0.521913810362627","2"
"Some worries","2005","middle vocational","Female","2383","0.418402053023814","0.40519843286615","0.431605673181479","2"
"Some worries","2005","middle vocational","Male","1909","0.389363791880922","0.375673303438662","0.403054280323183","2"
"Some worries","2005","vocational + Abi","Male","213","0.432020943674506","0.387093861670545","0.476948025678467","2"
"Some worries","2005","inadequately","Male","39","0.353687699740429","0.26090239594609","0.446473003534769","2"
"Some worries","2005","higher vocational","Male","368","0.432642147737055","0.400129030374159","0.465155265099951","2"
"Some worries","2005","in school","Female","164","0.423688868782057","0.371164521567643","0.476213215996471","2"
"Some worries","2005","in school","Male","131","0.468934735579764","0.412929539602194","0.524939931557333","2"
"Some worries","2005","inadequately","Female","60","0.456368548270712","0.371397443277195","0.541339653264228","2"
"Some worries","2005","general elemantary","Female","690","0.423861828745953","0.39973080208516","0.447992855406747","2"
"Some worries","2005","general elemantary","Male","303","0.359290302837609","0.325489189352341","0.393091416322878","2"
"Some worries","2005","higher education","Female","896","0.487043320395986","0.464273006258291","0.509813634533681","2"
"Some worries","2005","higher education","Male","1046","0.45922544076539","0.438872732013344","0.479578149517436","2"
"Some worries","2005","higher vocational","Female","324","0.486184364688378","0.448253798455931","0.524114930920824","2"
"Big worries","2006","inadequately","Male","26","","","","1"
"Big worries","2006","middle vocational","Female","2132","0.380741302728717","0.368241663049265","0.393240942408168","1"
"Big worries","2006","middle vocational","Male","2171","0.416830768444127","0.403478885089437","0.430182651798817","1"
"Big worries","2006","vocational + Abi","Female","166","0.228381244446374","0.19790819389569","0.258854294997057","1"
"Big worries","2006","vocational + Abi","Male","128","0.242131585172609","0.203928613002926","0.280334557342293","1"
"Big worries","2006","higher vocational","Female","207","0.312071443279823","0.278037930449222","0.346104956110423","1"
"Big worries","2006","higher vocational","Male","361","0.391874539150379","0.360600765847076","0.423148312453681","1"
"Big worries","2006","in school","Female","28","","","","1"
"Big worries","2006","in school","Male","46","0.204941406687773","0.148716347630152","0.261166465745394","1"
"Big worries","2006","inadequately","Female","38","0.267043413961663","0.192688667277399","0.341398160645926","1"
