"plj0046","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2004","35-65 y.","general elemantary","288","0.37007541661217","0.338425779949154","0.401725053275187"
"Big worries","2004","35-65 y.","middle vocational","2391","0.398592559232642","0.386477519970112","0.410707598495172"
"Big worries","2004","35-65 y.","vocational + Abi","138","0.228577342954374","0.19525419981631","0.261900486092437"
"Big worries","2004","35-65 y.","higher vocational","355","0.329881933922957","0.302456339499607","0.357307528346306"
"Big worries","2004","35-65 y.","higher education","581","0.200873805751689","0.186833257835917","0.214914353667461"
"Big worries","2004","66 and older","in school","","","",""
"Big worries","2004","66 and older","inadequately","","","",""
"Big worries","2004","66 and older","general elemantary","257","0.331713859034675","0.298284069599556","0.365143648469795"
"Big worries","2004","66 and older","middle vocational","750","0.379225665497447","0.357783845360968","0.400667485633926"
"Big worries","2004","66 and older","vocational + Abi","40","0.463518047334386","0.365781054268342","0.561255040400429"
"Big worries","2004","66 and older","higher vocational","99","0.418312795811557","0.357886852586871","0.478738739036242"
"Big worries","2004","66 and older","higher education","214","0.377676498510674","0.339698768215977","0.41565422880537"
"Some worries","2004","16-34 y.","in school","274","0.43098867312093","0.392441117285217","0.469536228956643"
"Some worries","2004","16-34 y.","inadequately","","","",""
"Some worries","2004","16-34 y.","general elemantary","355","0.408263581138906","0.376134173766556","0.440392988511257"
"Some worries","2004","16-34 y.","middle vocational","1114","0.458943035039221","0.439544899171471","0.47834117090697"
"Some worries","2004","16-34 y.","vocational + Abi","208","0.440053729363086","0.393984951324995","0.486122507401177"
"Some worries","2004","16-34 y.","higher vocational","120","0.462598986608365","0.401160655593057","0.524037317623672"
"Some worries","2004","16-34 y.","higher education","234","0.361012542103926","0.320540346022057","0.401484738185794"
"Some worries","2004","35-65 y.","in school","","","",""
"Some worries","2004","35-65 y.","inadequately","57","0.41894005104512","0.336018952259814","0.501861149830426"
"Some worries","2004","35-65 y.","general elemantary","436","0.437859642107324","0.405338246575756","0.470381037638892"
"Some worries","2004","35-65 y.","middle vocational","2850","0.435590645755455","0.42332155983919","0.44785973167172"
"Some worries","2004","35-65 y.","vocational + Abi","293","0.470668339365444","0.431058361316549","0.510278317414338"
"Some worries","2004","35-65 y.","higher vocational","524","0.45942647699355","0.430357047044419","0.488495906942681"
"Some worries","2004","35-65 y.","higher education","1442","0.439280344253376","0.421887985121001","0.45667270338575"
"Some worries","2004","66 and older","in school","","","",""
"Some worries","2004","66 and older","inadequately","","","",""
"Some worries","2004","66 and older","general elemantary","354","0.484942355482449","0.449457455714345","0.520427255250553"
"Some worries","2004","66 and older","middle vocational","921","0.472213626194971","0.450151657941851","0.49427559444809"
"Some worries","2004","66 and older","vocational + Abi","52","0.438099422245636","0.340855118639916","0.535343725851355"
"Some worries","2004","66 and older","higher vocational","123","0.478363025304105","0.417171526044294","0.539554524563916"
"Some worries","2004","66 and older","higher education","274","0.429519140560199","0.390742272919801","0.468296008200598"
"No worries","2004","16-34 y.","in school","240","0.357935694264945","0.320619681731967","0.395251706797924"
"No worries","2004","16-34 y.","inadequately","","","",""
"No worries","2004","16-34 y.","general elemantary","256","0.265761272838732","0.236885558521528","0.294636987155935"
"No worries","2004","16-34 y.","middle vocational","642","0.239936528228796","0.223312654746332","0.25656040171126"
"No worries","2004","16-34 y.","vocational + Abi","140","0.374354929527882","0.329440441525698","0.419269417530067"
"No worries","2004","16-34 y.","higher vocational","61","0.253539308336715","0.199933240392211","0.307145376281218"
"No worries","2004","16-34 y.","higher education","225","0.424072856124526","0.38242875715894","0.465716955090111"
"No worries","2004","35-65 y.","in school","","","",""
"No worries","2004","35-65 y.","inadequately","44","0.245297834089776","0.172985348161653","0.317610320017899"
"No worries","2004","35-65 y.","general elemantary","170","0.192064941280505","0.166242838378426","0.217887044182585"
"No worries","2004","35-65 y.","middle vocational","1033","0.165816795011903","0.156613977440777","0.175019612583028"
"No worries","2004","35-65 y.","vocational + Abi","179","0.300754317680183","0.264362478415361","0.337146156945004"
"No worries","2004","35-65 y.","higher vocational","250","0.210691589083493","0.186904128330383","0.234479049836604"
"No worries","2004","35-65 y.","higher education","1105","0.359845849994936","0.343026265974059","0.376665434015812"
"No worries","2004","66 and older","in school","","","",""
"No worries","2004","66 and older","inadequately","","","",""
"No worries","2004","66 and older","general elemantary","151","0.183343785482876","0.155869694130553","0.210817876835198"
"No worries","2004","66 and older","middle vocational","296","0.148560708307582","0.132843524372075","0.16427789224309"
"No worries","2004","66 and older","vocational + Abi","","","",""
"No worries","2004","66 and older","higher vocational","34","0.103324178884338","0.0660380909676714","0.140610266801005"
"No worries","2004","66 and older","higher education","138","0.192804360929127","0.161900783674665","0.223707938183589"
"Big worries","2005","16-34 y.","in school","125","0.230285394720268","0.197794154074246","0.262776635366291"
"Big worries","2005","16-34 y.","inadequately","","","",""
"Big worries","2005","16-34 y.","general elemantary","301","0.382976617307173","0.349885779240068","0.416067455374279"
"Big worries","2005","16-34 y.","middle vocational","853","0.369106608117493","0.349525168348506","0.38868804788648"
"Big worries","2005","16-34 y.","vocational + Abi","104","0.177873897512902","0.142020303057904","0.2137274919679"
"Big worries","2005","16-34 y.","higher vocational","78","0.364023081508131","0.298476800402919","0.429569362613343"
"Big worries","2005","16-34 y.","higher education","82","0.153239181116984","0.122308141463007","0.184170220770961"
"Big worries","2005","35-65 y.","in school","","","",""
"Big worries","2005","35-65 y.","inadequately","42","0.34642304642105","0.263991231992982","0.428854860849119"
"Big worries","2005","35-65 y.","general elemantary","325","0.440259351935546","0.406261313677787","0.474257390193306"
"Big worries","2005","35-65 y.","middle vocational","2745","0.485255248522898","0.472543389182961","0.497967107862835"
"Big worries","2005","35-65 y.","vocational + Abi","171","0.299911112255366","0.263061939771979","0.336760284738754"
"Big worries","2005","35-65 y.","higher vocational","428","0.395148649545654","0.366205393121239","0.42409190597007"
"Big worries","2005","35-65 y.","higher education","686","0.22196505433037","0.207014475838232","0.236915632822508"
"Big worries","2005","66 and older","in school","","","",""
"Big worries","2005","66 and older","inadequately","","","",""
"Big worries","2005","66 and older","general elemantary","327","0.445022115397217","0.409142896263988","0.480901334530445"
"Big worries","2005","66 and older","middle vocational","891","0.459351157621917","0.437311370491352","0.481390944752482"
"Big worries","2005","66 and older","vocational + Abi","45","0.452501461171737","0.355430600714585","0.549572321628889"
"Big worries","2005","66 and older","higher vocational","117","0.442878329718002","0.382030464038623","0.503726195397382"
"Big worries","2005","66 and older","higher education","236","0.349182028353721","0.312949972382075","0.385414084325367"
"Some worries","2005","16-34 y.","in school","295","0.445765684562065","0.407406598070397","0.484124771053733"
"Some worries","2005","16-34 y.","inadequately","","","",""
"Some worries","2005","16-34 y.","general elemantary","325","0.3813803283942","0.348315838042405","0.414444818745995"
"Some worries","2005","16-34 y.","middle vocational","973","0.415708393057463","0.395709777030129","0.435707009084797"
"Some worries","2005","16-34 y.","vocational + Abi","218","0.465898055010724","0.419128320893039","0.51266778912841"
"Some worries","2005","16-34 y.","higher vocational","90","0.472640487078455","0.404629078250573","0.540651895906337"
"Some worries","2005","16-34 y.","higher education","238","0.43439983349264","0.39183716791582","0.47696249906946"
"Some worries","2005","35-65 y.","in school","","","",""
"Some worries","2005","35-65 y.","inadequately","58","0.460477546893869","0.374129583815785","0.546825509971953"
"Some worries","2005","35-65 y.","general elemantary","363","0.409248380623519","0.375573808565682","0.442922952681356"
"Some worries","2005","35-65 y.","middle vocational","2480","0.396908502347793","0.384464364925775","0.409352639769811"
"Some worries","2005","35-65 y.","vocational + Abi","280","0.486386060922744","0.446191820172801","0.526580301672686"
"Some worries","2005","35-65 y.","higher vocational","488","0.445309677727281","0.415885849596488","0.474733505858073"
"Some worries","2005","35-65 y.","higher education","1394","0.482265886578435","0.464289069268311","0.500242703888558"
"Some worries","2005","66 and older","in school","","","",""
"Some worries","2005","66 and older","inadequately","","","",""
"Some worries","2005","66 and older","general elemantary","305","0.417696955694222","0.382091255359444","0.453302656029"
"Some worries","2005","66 and older","middle vocational","839","0.411470744631342","0.389707138448763","0.433234350813922"
"Some worries","2005","66 and older","vocational + Abi","38","0.341299225043926","0.248829590248574","0.433768859839278"
"Some worries","2005","66 and older","higher vocational","114","0.472453688102547","0.411297835430336","0.533609540774757"
"Some worries","2005","66 and older","higher education","310","0.465465999179863","0.427554678195437","0.503377320164289"
"No worries","2005","16-34 y.","in school","225","0.323948920717667","0.287833202358048","0.360064639077285"
"No worries","2005","16-34 y.","inadequately","","","",""
"No worries","2005","16-34 y.","general elemantary","203","0.235643054298626","0.206753139865679","0.264532968731574"
"No worries","2005","16-34 y.","middle vocational","507","0.215184998825044","0.198509441199015","0.231860556451073"
"No worries","2005","16-34 y.","vocational + Abi","115","0.356228047476374","0.311328966299333","0.401127128653415"
"No worries","2005","16-34 y.","higher vocational","39","0.163336431413414","0.112977108883797","0.213695753943031"
"No worries","2005","16-34 y.","higher education","201","0.412360985390376","0.370091853876328","0.454630116904424"
"No worries","2005","35-65 y.","in school","","","",""
"No worries","2005","35-65 y.","inadequately","","","",""
"No worries","2005","35-65 y.","general elemantary","131","0.150492267440935","0.126004629177071","0.174979905704799"
"No worries","2005","35-65 y.","middle vocational","713","0.117836249129309","0.109635716642478","0.126036781616139"
"No worries","2005","35-65 y.","vocational + Abi","143","0.21370282682189","0.180737805636728","0.246667848007051"
"No worries","2005","35-65 y.","higher vocational","180","0.159541672727065","0.137862736052032","0.181220609402098"
"No worries","2005","35-65 y.","higher education","888","0.295769059091196","0.279349932030705","0.312188186151686"
"No worries","2005","66 and older","in school","","","",""
"No worries","2005","66 and older","inadequately","","","",""
"No worries","2005","66 and older","general elemantary","105","0.137280928908561","0.112435062203641","0.162126795613481"
"No worries","2005","66 and older","middle vocational","234","0.129178097746741","0.114344842721565","0.144011352771917"
"No worries","2005","66 and older","vocational + Abi","","","",""
"No worries","2005","66 and older","higher vocational","","","",""
"No worries","2005","66 and older","higher education","119","0.185351972466416","0.155818067060589","0.214885877872243"
"Big worries","2006","16-34 y.","in school","72","0.18950125878595","0.150505762654546","0.228496754917353"
"Big worries","2006","16-34 y.","inadequately","","","",""
"Big worries","2006","16-34 y.","general elemantary","246","0.348561940175472","0.315206505391464","0.38191737495948"
"Big worries","2006","16-34 y.","middle vocational","771","0.333106812743521","0.314163232418489","0.352050393068553"
"Big worries","2006","16-34 y.","vocational + Abi","94","0.157389361820455","0.12377994504339","0.190998778597519"
"Big worries","2006","16-34 y.","higher vocational","58","0.309246347624823","0.24335459285587","0.375138102393775"
"Big worries","2006","16-34 y.","higher education","84","0.165463836527486","0.135037833407698","0.195889839647274"
"Big worries","2006","35-65 y.","in school","","","",""
"Big worries","2006","35-65 y.","inadequately","32","0.28666944585068","0.206096076941035","0.367242814760325"
"Big worries","2006","35-65 y.","general elemantary","329","0.416282519139816","0.383046027589975","0.449519010689657"
"Big worries","2006","35-65 y.","middle vocational","2637","0.429378693371159","0.417200235611835","0.441557151130482"
"Big worries","2006","35-65 y.","vocational + Abi","159","0.244969363690299","0.211881866556495","0.278056860824102"
"Big worries","2006","35-65 y.","higher vocational","387","0.353817671812153","0.326146109440174","0.381489234184133"
"Big worries","2006","35-65 y.","higher education","652","0.199440412507234","0.185585108059067","0.213295716955401"
"Big worries","2006","66 and older","in school","","","",""
"Big worries","2006","66 and older","inadequately","","","",""
"Big worries","2006","66 and older","general elemantary","269","0.317200850271764","0.285559046250198","0.34884265429333"
"Big worries","2006","66 and older","middle vocational","895","0.38412327729634","0.364292929732312","0.403953624860369"
"Big worries","2006","66 and older","vocational + Abi","41","0.427154837139881","0.335543258026652","0.51876641625311"
"Big worries","2006","66 and older","higher vocational","123","0.397230703527533","0.342934713062657","0.451526693992408"
"Big worries","2006","66 and older","higher education","232","0.31971338657953","0.28745692750837","0.35196984565069"
"Some worries","2006","16-34 y.","in school","169","0.458439492594174","0.408860610158932","0.508018375029416"
"Some worries","2006","16-34 y.","inadequately","","","",""
"Some worries","2006","16-34 y.","general elemantary","331","0.405924612270289","0.371550338463189","0.440298886077389"
"Some worries","2006","16-34 y.","middle vocational","1056","0.438692273578872","0.418747795824632","0.458636751333112"
"Some worries","2006","16-34 y.","vocational + Abi","218","0.487539393180962","0.441408175377888","0.533670610984036"
"Some worries","2006","16-34 y.","higher vocational","85","0.398557195591311","0.3287565108902","0.468357880292422"
"Some worries","2006","16-34 y.","higher education","242","0.393745419947782","0.353741177205242","0.433749662690323"
"Some worries","2006","35-65 y.","in school","","","",""
"Some worries","2006","35-65 y.","inadequately","49","0.464830860756618","0.37596224539642","0.553699476116817"
"Some worries","2006","35-65 y.","general elemantary","341","0.380367863844205","0.347634652682854","0.413101075005556"
"Some worries","2006","35-65 y.","middle vocational","2763","0.424178604397787","0.412019087083571","0.436338121712003"
"Some worries","2006","35-65 y.","vocational + Abi","324","0.499657225135088","0.461189576112842","0.538124874157333"
"Some worries","2006","35-65 y.","higher vocational","514","0.434805361267178","0.406116530801102","0.463494191733253"
"Some worries","2006","35-65 y.","higher education","1466","0.442058240596615","0.424837697698068","0.459278783495162"
"Some worries","2006","66 and older","in school","","","",""
"Some worries","2006","66 and older","inadequately","","","",""
"Some worries","2006","66 and older","general elemantary","403","0.485184686412596","0.451204414478615","0.519164958346576"
"Some worries","2006","66 and older","middle vocational","1082","0.466696810426912","0.4463567319022","0.487036888951625"
"Some worries","2006","66 and older","vocational + Abi","48","0.414270342878757","0.323042037293273","0.505498648464242"
"Some worries","2006","66 and older","higher vocational","149","0.466124146560796","0.410771073862282","0.52147721925931"
"Some worries","2006","66 and older","higher education","381","0.458682906908715","0.424218368445136","0.493147445372294"
"No worries","2006","16-34 y.","in school","147","0.352059248619876","0.304535821200884","0.399582676038868"
"No worries","2006","16-34 y.","inadequately","","","",""
"No worries","2006","16-34 y.","general elemantary","207","0.24551344755424","0.215386616372391","0.275640278736088"
"No worries","2006","16-34 y.","middle vocational","551","0.228200913677607","0.211333325646486","0.245068501708728"
"No worries","2006","16-34 y.","vocational + Abi","139","0.355071244998583","0.310906732387795","0.399235757609372"
"No worries","2006","16-34 y.","higher vocational","46","0.292196456783866","0.227361230972285","0.357031682595448"
"No worries","2006","16-34 y.","higher education","247","0.440790743524731","0.400139466908095","0.481442020141368"
"No worries","2006","35-65 y.","in school","","","",""
"No worries","2006","35-65 y.","inadequately","40","0.248499693392702","0.171501078022581","0.325498308762822"
"No worries","2006","35-65 y.","general elemantary","175","0.203349617015979","0.176211775581078","0.23048745845088"
"No worries","2006","35-65 y.","middle vocational","946","0.146442702231054","0.13774412419157","0.155141280270539"
"No worries","2006","35-65 y.","vocational + Abi","166","0.255373411174614","0.221824158435666","0.288922663913561"
"No worries","2006","35-65 y.","higher vocational","246","0.211376966920669","0.187748804822951","0.235005129018387"
"No worries","2006","35-65 y.","higher education","1077","0.358501346896151","0.341872737571883","0.375129956220419"
"No worries","2006","66 and older","in school","","","",""
"No worries","2006","66 and older","inadequately","","","",""
"No worries","2006","66 and older","general elemantary","159","0.19761446331564","0.170540708682623","0.224688217948657"
"No worries","2006","66 and older","middle vocational","334","0.149179912276748","0.134654710988923","0.163705113564572"
"No worries","2006","66 and older","vocational + Abi","","","",""
"No worries","2006","66 and older","higher vocational","40","0.136645149911671","0.09853307694457","0.174757222878773"
"No worries","2006","66 and older","higher education","190","0.221603706511755","0.192877438500718","0.250329974522791"
"Big worries","2007","16-34 y.","in school","63","0.145006747009006","0.10746926045348","0.182544233564532"
"Big worries","2007","16-34 y.","inadequately","","","",""
"Big worries","2007","16-34 y.","general elemantary","233","0.353417000922519","0.317619009099033","0.389214992746005"
"Big worries","2007","16-34 y.","middle vocational","652","0.298733022143177","0.279497597822836","0.317968446463517"
"Big worries","2007","16-34 y.","vocational + Abi","83","0.207319759135225","0.16882402062798","0.245815497642469"
"Big worries","2007","16-34 y.","higher vocational","52","0.290122568652465","0.21821330905202","0.362031828252911"
"Big worries","2007","16-34 y.","higher education","76","0.127946793363392","0.100106633802022","0.155786952924762"
"Big worries","2007","35-65 y.","in school","","","",""
"Big worries","2007","35-65 y.","inadequately","","","",""
"Big worries","2007","35-65 y.","general elemantary","259","0.363654407743811","0.328924366811778","0.398384448675843"
"Big worries","2007","35-65 y.","middle vocational","2115","0.37954200827915","0.367091801443482","0.391992215114818"
"Big worries","2007","35-65 y.","vocational + Abi","118","0.176880122198522","0.146989704497793","0.206770539899251"
"Big worries","2007","35-65 y.","higher vocational","315","0.316868131438711","0.288899384262689","0.344836878614733"
"Big worries","2007","35-65 y.","higher education","559","0.181737917196207","0.167959288915612","0.195516545476802"
"Big worries","2007","66 and older","in school","","","",""
"Big worries","2007","66 and older","inadequately","","","",""
"Big worries","2007","66 and older","general elemantary","235","0.310753712960434","0.278001112314222","0.343506313606645"
"Big worries","2007","66 and older","middle vocational","750","0.331821355486296","0.312493702052338","0.351149008920254"
"Big worries","2007","66 and older","vocational + Abi","","","",""
"Big worries","2007","66 and older","higher vocational","112","0.393436916539147","0.338791411443095","0.448082421635198"
"Big worries","2007","66 and older","higher education","219","0.280650245944234","0.24984037876722","0.311460113121248"
"Some worries","2007","16-34 y.","in school","138","0.447886774384284","0.394873096448605","0.500900452319962"
"Some worries","2007","16-34 y.","inadequately","","","",""
"Some worries","2007","16-34 y.","general elemantary","264","0.34573688757038","0.310120334884266","0.381353440256494"
"Some worries","2007","16-34 y.","middle vocational","923","0.449037674443217","0.428134088134177","0.469941260752256"
"Some worries","2007","16-34 y.","vocational + Abi","214","0.460494262267074","0.413162416897794","0.507826107636354"
"Some worries","2007","16-34 y.","higher vocational","59","0.409296562723174","0.331384236124109","0.487208889322239"
"Some worries","2007","16-34 y.","higher education","215","0.393021063603509","0.352313018332462","0.433729108874556"
"Some worries","2007","35-65 y.","in school","","","",""
"Some worries","2007","35-65 y.","inadequately","50","0.580204593122559","0.48755484039584","0.672854345849279"
"Some worries","2007","35-65 y.","general elemantary","332","0.455175674408462","0.419222924460347","0.491128424356578"
"Some worries","2007","35-65 y.","middle vocational","2636","0.434957424947085","0.4222383826939","0.447676467200269"
"Some worries","2007","35-65 y.","vocational + Abi","312","0.499353955933849","0.460186030780902","0.538521881086796"
"Some worries","2007","35-65 y.","higher vocational","506","0.447633407427066","0.417741308806155","0.477525506047977"
"Some worries","2007","35-65 y.","higher education","1267","0.41302013697474","0.395427367514921","0.43061290643456"
"Some worries","2007","66 and older","in school","","","",""
"Some worries","2007","66 and older","inadequately","","","",""
"Some worries","2007","66 and older","general elemantary","370","0.46343499323892","0.42814464095182","0.49872534552602"
"Some worries","2007","66 and older","middle vocational","1119","0.482311959924993","0.4618013417892","0.502822578060786"
"Some worries","2007","66 and older","vocational + Abi","72","0.608647240427505","0.520958942712844","0.696335538142166"
"Some worries","2007","66 and older","higher vocational","142","0.41538144998952","0.360257700802573","0.470505199176467"
"Some worries","2007","66 and older","higher education","353","0.449753217372483","0.415641549220827","0.483864885524138"
"No worries","2007","16-34 y.","in school","137","0.40710647860671","0.354730506077515","0.459482451135905"
"No worries","2007","16-34 y.","inadequately","","","",""
"No worries","2007","16-34 y.","general elemantary","188","0.300846111507101","0.266501279593533","0.33519094342067"
"No worries","2007","16-34 y.","middle vocational","600","0.252229303413607","0.233977724029851","0.270480882797363"
"No worries","2007","16-34 y.","vocational + Abi","129","0.332185978597701","0.287459808958964","0.376912148236438"
"No worries","2007","16-34 y.","higher vocational","42","0.30058086862436","0.227928162222682","0.373233575026039"
"No worries","2007","16-34 y.","higher education","262","0.479032143033099","0.437395729097779","0.520668556968419"
"No worries","2007","35-65 y.","in school","","","",""
"No worries","2007","35-65 y.","inadequately","36","0.222969188015544","0.144828651566202","0.301109724464885"
"No worries","2007","35-65 y.","general elemantary","146","0.181169917847727","0.15336290833318","0.208976927362274"
"No worries","2007","35-65 y.","middle vocational","1085","0.185500566773765","0.175527965322736","0.195473168224795"
"No worries","2007","35-65 y.","vocational + Abi","196","0.323765921867629","0.287111614419242","0.360420229316016"
"No worries","2007","35-65 y.","higher vocational","242","0.235498461134224","0.209991150125651","0.261005772142797"
"No worries","2007","35-65 y.","higher education","1183","0.405241945829053","0.387700541501077","0.422783350157028"
"No worries","2007","66 and older","in school","","","",""
"No worries","2007","66 and older","inadequately","","","",""
"No worries","2007","66 and older","general elemantary","162","0.225811293800647","0.196221178708403","0.25540140889289"
"No worries","2007","66 and older","middle vocational","411","0.185866684588711","0.169899468338537","0.201833900838886"
"No worries","2007","66 and older","vocational + Abi","","","",""
"No worries","2007","66 and older","higher vocational","53","0.191181633471333","0.147194314801391","0.235168952141276"
"No worries","2007","66 and older","higher education","245","0.269596536683283","0.239168381038889","0.300024692327678"
"Big worries","2008","16-34 y.","in school","72","0.204354644793933","0.162230724549334","0.246478565038532"
"Big worries","2008","16-34 y.","inadequately","","","",""
"Big worries","2008","16-34 y.","general elemantary","172","0.301760987613585","0.265687635578012","0.337834339649159"
"Big worries","2008","16-34 y.","middle vocational","483","0.238137333595084","0.219423031220763","0.256851635969404"
"Big worries","2008","16-34 y.","vocational + Abi","55","0.115563981442719","0.0832922791670318","0.147835683718406"
"Big worries","2008","16-34 y.","higher vocational","34","0.263166410019786","0.185660078008629","0.340672742030943"
"Big worries","2008","16-34 y.","higher education","53","0.0996766846191796","0.0741968343723642","0.125156534865995"
"Big worries","2008","35-65 y.","in school","","","",""
"Big worries","2008","35-65 y.","inadequately","","","",""
"Big worries","2008","35-65 y.","general elemantary","191","0.312183682747312","0.276938043773776","0.347429321720849"
"Big worries","2008","35-65 y.","middle vocational","1772","0.339096692158692","0.326578704965509","0.351614679351876"
"Big worries","2008","35-65 y.","vocational + Abi","102","0.161105417631267","0.131979397367257","0.190231437895277"
"Big worries","2008","35-65 y.","higher vocational","241","0.236208152724044","0.209546888805178","0.26286941664291"
"Big worries","2008","35-65 y.","higher education","398","0.132667083574178","0.120075620049288","0.145258547099068"
"Big worries","2008","66 and older","in school","","","",""
"Big worries","2008","66 and older","inadequately","","","",""
"Big worries","2008","66 and older","general elemantary","209","0.287218714907287","0.254485808211118","0.319951621603456"
"Big worries","2008","66 and older","middle vocational","692","0.311635062870625","0.292454709245502","0.330815416495748"
"Big worries","2008","66 and older","vocational + Abi","","","",""
"Big worries","2008","66 and older","higher vocational","114","0.335928293920484","0.283852568282506","0.388004019558462"
"Big worries","2008","66 and older","higher education","195","0.237617050165668","0.209399600287221","0.265834500044115"
"Some worries","2008","16-34 y.","in school","131","0.355844491312144","0.305829264180053","0.405859718444234"
"Some worries","2008","16-34 y.","inadequately","","","",""
"Some worries","2008","16-34 y.","general elemantary","246","0.369182341881728","0.331257368925889","0.407107314837566"
"Some worries","2008","16-34 y.","middle vocational","866","0.45188546998719","0.430019366515278","0.473751573459102"
"Some worries","2008","16-34 y.","vocational + Abi","187","0.501691773909146","0.4512204224077","0.552163125410593"
"Some worries","2008","16-34 y.","higher vocational","55","0.379300673861721","0.293898349176279","0.464702998547164"
"Some worries","2008","16-34 y.","higher education","206","0.407217925119148","0.365428941822308","0.449006908415989"
"Some worries","2008","35-65 y.","in school","","","",""
"Some worries","2008","35-65 y.","inadequately","39","0.452518102402441","0.352428457388022","0.552607747416861"
"Some worries","2008","35-65 y.","general elemantary","305","0.460590006335104","0.422677647972677","0.498502364697531"
"Some worries","2008","35-65 y.","middle vocational","2540","0.456365710147642","0.443194863677799","0.469536556617485"
"Some worries","2008","35-65 y.","vocational + Abi","274","0.419703397208912","0.380604128356147","0.458802666061676"
"Some worries","2008","35-65 y.","higher vocational","461","0.469725490763695","0.43839853289941","0.501052448627979"
"Some worries","2008","35-65 y.","higher education","1142","0.395324800474072","0.377176338960284","0.41347326198786"
"Some worries","2008","66 and older","in school","","","",""
"Some worries","2008","66 and older","inadequately","","","",""
"Some worries","2008","66 and older","general elemantary","355","0.486920006378149","0.450760590110532","0.523079422645767"
"Some worries","2008","66 and older","middle vocational","1103","0.495081588975028","0.4743766920243","0.515786485925757"
"Some worries","2008","66 and older","vocational + Abi","46","0.38402712820244","0.293137674388298","0.474916582016581"
"Some worries","2008","66 and older","higher vocational","143","0.456244973427891","0.40132817147428","0.511161775381502"
"Some worries","2008","66 and older","higher education","402","0.451737706137427","0.418744103834371","0.484731308440484"
"No worries","2008","16-34 y.","in school","149","0.439800863893923","0.387947609845427","0.49165411794242"
"No worries","2008","16-34 y.","inadequately","","","",""
"No worries","2008","16-34 y.","general elemantary","204","0.329056670504687","0.292130763810761","0.365982577198614"
"No worries","2008","16-34 y.","middle vocational","641","0.309977196417726","0.289657456379124","0.330296936456329"
"No worries","2008","16-34 y.","vocational + Abi","135","0.382744244648135","0.333680089568156","0.431808399728114"
"No worries","2008","16-34 y.","higher vocational","35","0.357532916118493","0.273175997988179","0.441889834248807"
"No worries","2008","16-34 y.","higher education","272","0.493105390261672","0.450581837489024","0.53562894303432"
"No worries","2008","35-65 y.","in school","","","",""
"No worries","2008","35-65 y.","inadequately","35","0.312697944273813","0.219475041280704","0.405920847266922"
"No worries","2008","35-65 y.","general elemantary","168","0.227226310917584","0.195353561841333","0.259099059993835"
"No worries","2008","35-65 y.","middle vocational","1182","0.204537597693666","0.193871632364816","0.215203563022515"
"No worries","2008","35-65 y.","vocational + Abi","236","0.419191185159822","0.380098540650718","0.458283829668925"
"No worries","2008","35-65 y.","higher vocational","273","0.294066356512261","0.265467386422551","0.322665326601972"
"No worries","2008","35-65 y.","higher education","1248","0.47200811595175","0.453477491147408","0.490538740756092"
"No worries","2008","66 and older","in school","","","",""
"No worries","2008","66 and older","inadequately","","","",""
"No worries","2008","66 and older","general elemantary","170","0.225861278714564","0.1956109326235","0.256111624805627"
"No worries","2008","66 and older","middle vocational","445","0.193283348154347","0.17693093645599","0.209635759852703"
"No worries","2008","66 and older","vocational + Abi","36","0.355156344189304","0.265725207116155","0.444587481262452"
"No worries","2008","66 and older","higher vocational","59","0.207826732651626","0.163089888360976","0.252563576942275"
"No worries","2008","66 and older","higher education","277","0.310645243696905","0.279965896301222","0.341324591092588"
"Big worries","2009","16-34 y.","in school","43","0.15331041350947","0.113139030107092","0.193481796911847"
"Big worries","2009","16-34 y.","inadequately","","","",""
"Big worries","2009","16-34 y.","general elemantary","144","0.2717792369812","0.234463550474046","0.309094923488355"
"Big worries","2009","16-34 y.","middle vocational","376","0.210752439136429","0.191853568609781","0.229651309663077"
"Big worries","2009","16-34 y.","vocational + Abi","50","0.150589411916747","0.112461256553454","0.188717567280041"
"Big worries","2009","16-34 y.","higher vocational","","","",""
"Big worries","2009","16-34 y.","higher education","44","0.0694485195596835","0.0479872501328721","0.0909097889864948"
"Big worries","2009","35-65 y.","in school","","","",""
"Big worries","2009","35-65 y.","inadequately","","","",""
"Big worries","2009","35-65 y.","general elemantary","163","0.335227956523943","0.296973974765719","0.373481938282168"
"Big worries","2009","35-65 y.","middle vocational","1419","0.286460370946117","0.27405108165504","0.298869660237194"
"Big worries","2009","35-65 y.","vocational + Abi","78","0.148037400306121","0.118805802709859","0.177268997902384"
"Big worries","2009","35-65 y.","higher vocational","178","0.232259683850299","0.204671638884598","0.259847728816001"
"Big worries","2009","35-65 y.","higher education","259","0.0883931609780941","0.0774965688480811","0.0992897531081071"
"Big worries","2009","66 and older","in school","","","",""
"Big worries","2009","66 and older","inadequately","","","",""
"Big worries","2009","66 and older","general elemantary","157","0.240793685998494","0.208223401706243","0.273363970290744"
"Big worries","2009","66 and older","middle vocational","547","0.253186782391008","0.234891263268812","0.271482301513203"
"Big worries","2009","66 and older","vocational + Abi","","","",""
"Big worries","2009","66 and older","higher vocational","90","0.264192222687626","0.215579857585812","0.31280458778944"
"Big worries","2009","66 and older","higher education","147","0.172221130508864","0.147345342816562","0.197096918201166"
"Some worries","2009","16-34 y.","in school","112","0.341532748447612","0.288657536883384","0.394407960011841"
