"plj0046","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","35-65 y.","(3b) higher tertiary education","127","0.184236327260638","0.155558294967504","0.212914359553773"
"Big worries","1999","66 and older","(0) in school","","","",""
"Big worries","1999","66 and older","(1a) inadequately completed","17","","",""
"Big worries","1999","66 and older","(1b) general elementary school","202","0.418044799924597","0.375650974352034","0.460438625497161"
"Big worries","1999","66 and older","(1c) basic vocational qualification","324","0.427687174764178","0.392810249014314","0.462564100514042"
"Big worries","1999","66 and older","(2b) intermediate general qualification","11","","",""
"Big worries","1999","66 and older","(2a) intermediate vocational","69","0.470410167217207","0.392086329097083","0.548734005337331"
"Big worries","1999","66 and older","(2c_gen) general maturity certificate","2","","",""
"Big worries","1999","66 and older","(2c_voc) vocational maturity certificate","19","","",""
"Big worries","1999","66 and older","(3a) lower tertiary education","45","0.453054595767427","0.360029739579648","0.546079451955206"
"Big worries","1999","66 and older","(3b) higher tertiary education","28","","",""
"Some worries","1999","16-34 y.","(0) in school","140","0.437210585971555","0.382344805522542","0.492076366420568"
"Some worries","1999","16-34 y.","(1a) inadequately completed","42","0.379679235225527","0.278282648084067","0.481075822366987"
"Some worries","1999","16-34 y.","(1b) general elementary school","221","0.453724495963525","0.409777761662073","0.497671230264978"
"Some worries","1999","16-34 y.","(1c) basic vocational qualification","363","0.471667522174721","0.436522090615051","0.506812953734391"
"Some worries","1999","16-34 y.","(2b) intermediate general qualification","184","0.454341756016883","0.406146105189149","0.502537406844617"
"Some worries","1999","16-34 y.","(2a) intermediate vocational","544","0.493171353383706","0.463786387198083","0.52255631956933"
"Some worries","1999","16-34 y.","(2c_gen) general maturity certificate","162","0.416243819134253","0.36700502923795","0.465482609030555"
"Some worries","1999","16-34 y.","(2c_voc) vocational maturity certificate","161","0.434559157796983","0.381477591638153","0.487640723955813"
"Some worries","1999","16-34 y.","(3a) lower tertiary education","101","0.544215872510981","0.474312844935256","0.614118900086707"
"Some worries","1999","16-34 y.","(3b) higher tertiary education","90","0.384230467031815","0.320101100194077","0.448359833869553"
"Some worries","1999","35-65 y.","(0) in school","1","","",""
"Some worries","1999","35-65 y.","(1a) inadequately completed","138","0.38164683211559","0.328421028429619","0.434872635801561"
"Some worries","1999","35-65 y.","(1b) general elementary school","420","0.431401413841441","0.399536131367722","0.463266696315159"
"Some worries","1999","35-65 y.","(1c) basic vocational qualification","1164","0.451252231173567","0.431953279909111","0.470551182438022"
"Some worries","1999","35-65 y.","(2b) intermediate general qualification","45","0.452953191652562","0.347747854674688","0.558158528630437"
"Some worries","1999","35-65 y.","(2a) intermediate vocational","731","0.464507663598894","0.439892353230255","0.489122973967532"
"Some worries","1999","35-65 y.","(2c_gen) general maturity certificate","43","0.477793703692756","0.369014257186827","0.586573150198684"
"Some worries","1999","35-65 y.","(2c_voc) vocational maturity certificate","134","0.465115765878283","0.408294269769685","0.521937261986881"
"Some worries","1999","35-65 y.","(3a) lower tertiary education","337","0.525223791810361","0.486775481618791","0.563672102001931"
"Some worries","1999","35-65 y.","(3b) higher tertiary education","306","0.415544389781413","0.379088809750655","0.451999969812172"
"Some worries","1999","66 and older","(0) in school","","","",""
"Some worries","1999","66 and older","(1a) inadequately completed","29","","",""
"Some worries","1999","66 and older","(1b) general elementary school","244","0.450149167018066","0.407388242310904","0.492910091725227"
"Some worries","1999","66 and older","(1c) basic vocational qualification","360","0.465516880136315","0.430353302271562","0.500680458001067"
"Some worries","1999","66 and older","(2b) intermediate general qualification","20","","",""
"Some worries","1999","66 and older","(2a) intermediate vocational","61","0.378230404107241","0.302131438953574","0.454329369260908"
"Some worries","1999","66 and older","(2c_gen) general maturity certificate","4","","",""
"Some worries","1999","66 and older","(2c_voc) vocational maturity certificate","16","","",""
"Some worries","1999","66 and older","(3a) lower tertiary education","51","0.402299252369789","0.310662801428741","0.493935703310837"
"Some worries","1999","66 and older","(3b) higher tertiary education","39","0.417603498233842","0.315716614533258","0.519490381934426"
"No worries","1999","16-34 y.","(0) in school","96","0.304272453577926","0.253382250402221","0.355162656753631"
"No worries","1999","16-34 y.","(1a) inadequately completed","22","","",""
"No worries","1999","16-34 y.","(1b) general elementary school","121","0.21109078099941","0.175068369726995","0.247113192271825"
"No worries","1999","16-34 y.","(1c) basic vocational qualification","121","0.141277381403803","0.116755148708141","0.165799614099466"
"No worries","1999","16-34 y.","(2b) intermediate general qualification","80","0.201916901838922","0.163060144398275","0.240773659279569"
"No worries","1999","16-34 y.","(2a) intermediate vocational","156","0.139904773478234","0.11951627550262","0.160293271453849"
"No worries","1999","16-34 y.","(2c_gen) general maturity certificate","150","0.408040723884517","0.358948195922807","0.457133251846227"
"No worries","1999","16-34 y.","(2c_voc) vocational maturity certificate","99","0.274193075108207","0.226422058629535","0.32196409158688"
"No worries","1999","16-34 y.","(3a) lower tertiary education","61","0.304337235110409","0.239755797261408","0.36891867295941"
"No worries","1999","16-34 y.","(3b) higher tertiary education","100","0.466288180062799","0.400517464319382","0.532058895806216"
"No worries","1999","35-65 y.","(0) in school","","","",""
"No worries","1999","35-65 y.","(1a) inadequately completed","99","0.309258820136654","0.258619038624262","0.359898601649046"
"No worries","1999","35-65 y.","(1b) general elementary school","173","0.163897832107185","0.140080649729908","0.187715014484461"
"No worries","1999","35-65 y.","(1c) basic vocational qualification","307","0.112642274023533","0.10038094019518","0.124903607851886"
"No worries","1999","35-65 y.","(2b) intermediate general qualification","13","","",""
"No worries","1999","35-65 y.","(2a) intermediate vocational","209","0.153496002682532","0.135705210524015","0.17128679484105"
"No worries","1999","35-65 y.","(2c_gen) general maturity certificate","24","","",""
"No worries","1999","35-65 y.","(2c_voc) vocational maturity certificate","80","0.306647693532347","0.254118701291892","0.359176685772802"
"No worries","1999","35-65 y.","(3a) lower tertiary education","117","0.210961390961692","0.179548261403557","0.242374520519827"
"No worries","1999","35-65 y.","(3b) higher tertiary education","269","0.400219282957948","0.363976228695765","0.436462337220132"
"No worries","1999","66 and older","(0) in school","","","",""
"No worries","1999","66 and older","(1a) inadequately completed","17","","",""
"No worries","1999","66 and older","(1b) general elementary school","74","0.131806033057337","0.102730850806464","0.16088121530821"
"No worries","1999","66 and older","(1c) basic vocational qualification","89","0.106795945099507","0.0850233062537184","0.128568583945296"
"No worries","1999","66 and older","(2b) intermediate general qualification","7","","",""
"No worries","1999","66 and older","(2a) intermediate vocational","26","","",""
"No worries","1999","66 and older","(2c_gen) general maturity certificate","5","","",""
"No worries","1999","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"No worries","1999","66 and older","(3a) lower tertiary education","14","","",""
"No worries","1999","66 and older","(3b) higher tertiary education","23","","",""
"Big worries","2000","16-34 y.","(0) in school","82","0.169304233993917","0.135789910227027","0.202818557760806"
"Big worries","2000","16-34 y.","(1a) inadequately completed","22","","",""
"Big worries","2000","16-34 y.","(1b) general elementary school","201","0.297287292168707","0.263379660565182","0.331194923772231"
"Big worries","2000","16-34 y.","(1c) basic vocational qualification","395","0.332315256118001","0.305393381552683","0.35923713068332"
"Big worries","2000","16-34 y.","(2b) intermediate general qualification","170","0.275986699048045","0.239544756404999","0.312428641691091"
"Big worries","2000","16-34 y.","(2a) intermediate vocational","671","0.343511334579895","0.322401534872666","0.364621134287124"
"Big worries","2000","16-34 y.","(2c_gen) general maturity certificate","104","0.140941187016842","0.11497824180637","0.166904132227314"
"Big worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","136","0.192549617808034","0.162213849738043","0.222885385878024"
"Big worries","2000","16-34 y.","(3a) lower tertiary education","57","0.15477166389198","0.11556977760346","0.193973550180499"
"Big worries","2000","16-34 y.","(3b) higher tertiary education","35","0.08108479416823","0.0551638557776132","0.107005732558847"
"Big worries","2000","35-65 y.","(0) in school","","","",""
"Big worries","2000","35-65 y.","(1a) inadequately completed","56","0.239266714409086","0.187899914971444","0.290633513846727"
"Big worries","2000","35-65 y.","(1b) general elementary school","395","0.340021675100136","0.314120786452904","0.365922563747368"
"Big worries","2000","35-65 y.","(1c) basic vocational qualification","1775","0.375252500606488","0.361712054507923","0.388792946705053"
"Big worries","2000","35-65 y.","(2b) intermediate general qualification","32","0.358414181815677","0.266252287666843","0.45057607596451"
"Big worries","2000","35-65 y.","(2a) intermediate vocational","1157","0.34373139737805","0.32734187397072","0.36012092078538"
"Big worries","2000","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Big worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","171","0.21686507957887","0.187756847001439","0.245973312156301"
"Big worries","2000","35-65 y.","(3a) lower tertiary education","272","0.227893138951133","0.203670236374247","0.252116041528019"
"Big worries","2000","35-65 y.","(3b) higher tertiary education","212","0.149571439023297","0.131382762556047","0.167760115490547"
"Big worries","2000","66 and older","(0) in school","1","","",""
"Big worries","2000","66 and older","(1a) inadequately completed","19","","",""
"Big worries","2000","66 and older","(1b) general elementary school","258","0.306577175867928","0.275868709976199","0.337285641759656"
"Big worries","2000","66 and older","(1c) basic vocational qualification","529","0.333350456529496","0.310686699718135","0.356014213340858"
"Big worries","2000","66 and older","(2b) intermediate general qualification","18","","",""
"Big worries","2000","66 and older","(2a) intermediate vocational","119","0.338419883177273","0.289473565504078","0.387366200850468"
"Big worries","2000","66 and older","(2c_gen) general maturity certificate","1","","",""
"Big worries","2000","66 and older","(2c_voc) vocational maturity certificate","30","0.200001980760372","0.133021322439757","0.266982639080987"
"Big worries","2000","66 and older","(3a) lower tertiary education","70","0.319972943299055","0.256732533954577","0.383213352643533"
"Big worries","2000","66 and older","(3b) higher tertiary education","47","0.225954826418053","0.168566049114251","0.283343603721854"
"Some worries","2000","16-34 y.","(0) in school","221","0.465619433397451","0.421041859369016","0.510197007425885"
"Some worries","2000","16-34 y.","(1a) inadequately completed","23","","",""
"Some worries","2000","16-34 y.","(1b) general elementary school","267","0.373254647930465","0.337373316245455","0.409135979615475"
"Some worries","2000","16-34 y.","(1c) basic vocational qualification","544","0.464782286852509","0.436276406797458","0.493288166907561"
"Some worries","2000","16-34 y.","(2b) intermediate general qualification","246","0.436869010847019","0.396433353740603","0.477304667953434"
"Some worries","2000","16-34 y.","(2a) intermediate vocational","916","0.461116684384959","0.438957552223181","0.483275816546737"
"Some worries","2000","16-34 y.","(2c_gen) general maturity certificate","296","0.396845517011661","0.360340835393685","0.433350198629636"
"Some worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","296","0.435039386601282","0.396897768144713","0.473181005057851"
"Some worries","2000","16-34 y.","(3a) lower tertiary education","145","0.42183084462871","0.368304098892992","0.475357590364428"
"Some worries","2000","16-34 y.","(3b) higher tertiary education","178","0.390676516149817","0.344345065012521","0.437007967287113"
"Some worries","2000","35-65 y.","(0) in school","2","","",""
"Some worries","2000","35-65 y.","(1a) inadequately completed","108","0.394523220656464","0.335678136941536","0.453368304371391"
"Some worries","2000","35-65 y.","(1b) general elementary school","584","0.446298478270178","0.419118626197016","0.473478330343339"
"Some worries","2000","35-65 y.","(1c) basic vocational qualification","2329","0.462168727935303","0.448226177784375","0.47611127808623"
"Some worries","2000","35-65 y.","(2b) intermediate general qualification","45","0.425333520311646","0.330315897822606","0.520351142800686"
"Some worries","2000","35-65 y.","(2a) intermediate vocational","1493","0.463792429959761","0.446583882739959","0.481000977179563"
"Some worries","2000","35-65 y.","(2c_gen) general maturity certificate","47","0.395499214644268","0.306900706816452","0.484097722472084"
"Some worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","350","0.442591381646128","0.407508840397886","0.477673922894369"
"Some worries","2000","35-65 y.","(3a) lower tertiary education","542","0.442622973886518","0.413940714474215","0.47130523329882"
"Some worries","2000","35-65 y.","(3b) higher tertiary education","607","0.399587109418961","0.374607330980441","0.424566887857481"
"Some worries","2000","66 and older","(0) in school","2","","",""
"Some worries","2000","66 and older","(1a) inadequately completed","27","","",""
"Some worries","2000","66 and older","(1b) general elementary school","409","0.483039503074158","0.449757523591734","0.516321482556582"
"Some worries","2000","66 and older","(1c) basic vocational qualification","825","0.480264929058747","0.456245425343724","0.504284432773771"
"Some worries","2000","66 and older","(2b) intermediate general qualification","19","","",""
"Some worries","2000","66 and older","(2a) intermediate vocational","178","0.485359939093062","0.433660643558717","0.537059234627407"
"Some worries","2000","66 and older","(2c_gen) general maturity certificate","10","","",""
"Some worries","2000","66 and older","(2c_voc) vocational maturity certificate","78","0.619318574374666","0.5380119925111","0.700625156238232"
"Some worries","2000","66 and older","(3a) lower tertiary education","99","0.475043661331179","0.407341379905241","0.542745942757117"
"Some worries","2000","66 and older","(3b) higher tertiary education","88","0.460134778317459","0.391740745464134","0.528528811170783"
"No worries","2000","16-34 y.","(0) in school","178","0.365076332608633","0.3220506122272","0.408102052990065"
"No worries","2000","16-34 y.","(1a) inadequately completed","30","0.397935320284468","0.287159422497882","0.508711218071054"
"No worries","2000","16-34 y.","(1b) general elementary school","230","0.329458059900828","0.294589547343688","0.364326572457969"
"No worries","2000","16-34 y.","(1c) basic vocational qualification","237","0.20290245702949","0.179917493529772","0.225887420529207"
"No worries","2000","16-34 y.","(2b) intermediate general qualification","162","0.287144290104936","0.250260539189617","0.324028041020255"
"No worries","2000","16-34 y.","(2a) intermediate vocational","357","0.195371981035146","0.177746999258433","0.212996962811859"
"No worries","2000","16-34 y.","(2c_gen) general maturity certificate","290","0.462213295971497","0.425012708945329","0.499413882997666"
"No worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","217","0.372410995590684","0.33521684430416","0.409605146877209"
"No worries","2000","16-34 y.","(3a) lower tertiary education","125","0.42339749147931","0.369844144480879","0.476950838477742"
"No worries","2000","16-34 y.","(3b) higher tertiary education","213","0.528238689681953","0.480834191290218","0.575643188073688"
"No worries","2000","35-65 y.","(0) in school","4","","",""
"No worries","2000","35-65 y.","(1a) inadequately completed","101","0.366210064934451","0.308205394815728","0.424214735053173"
"No worries","2000","35-65 y.","(1b) general elementary school","306","0.213679846629686","0.191267980885081","0.236091712374291"
"No worries","2000","35-65 y.","(1c) basic vocational qualification","808","0.162578771458209","0.152260123076582","0.172897419839837"
"No worries","2000","35-65 y.","(2b) intermediate general qualification","27","","",""
"No worries","2000","35-65 y.","(2a) intermediate vocational","576","0.192476172662188","0.178871688809695","0.206080656514682"
"No worries","2000","35-65 y.","(2c_gen) general maturity certificate","57","0.493341078843332","0.402749746539667","0.583932411146996"
"No worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","249","0.340543538775002","0.307071503952979","0.374015573597026"
"No worries","2000","35-65 y.","(3a) lower tertiary education","338","0.329483887162349","0.302341780596021","0.356625993728678"
"No worries","2000","35-65 y.","(3b) higher tertiary education","658","0.450841451557742","0.425465716150935","0.476217186964549"
"No worries","2000","66 and older","(0) in school","","","",""
"No worries","2000","66 and older","(1a) inadequately completed","27","","",""
"No worries","2000","66 and older","(1b) general elementary school","199","0.210383321057914","0.183237501690554","0.237529140425275"
"No worries","2000","66 and older","(1c) basic vocational qualification","308","0.186384614411756","0.167662832263791","0.205106396559722"
"No worries","2000","66 and older","(2b) intermediate general qualification","6","","",""
"No worries","2000","66 and older","(2a) intermediate vocational","62","0.176220177729665","0.136807652728865","0.215632702730465"
"No worries","2000","66 and older","(2c_gen) general maturity certificate","4","","",""
"No worries","2000","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"No worries","2000","66 and older","(3a) lower tertiary education","40","0.204983395369766","0.150253780891274","0.259713009848258"
"No worries","2000","66 and older","(3b) higher tertiary education","69","0.313910395264489","0.250226990302902","0.377593800226075"
"Big worries","2001","16-34 y.","(0) in school","78","0.143822067535733","0.114279840829578","0.173364294241887"
"Big worries","2001","16-34 y.","(1a) inadequately completed","17","","",""
"Big worries","2001","16-34 y.","(1b) general elementary school","153","0.266701381090868","0.231834996256964","0.301567765924772"
"Big worries","2001","16-34 y.","(1c) basic vocational qualification","251","0.256030704757383","0.227980880244854","0.284080529269913"
"Big worries","2001","16-34 y.","(2b) intermediate general qualification","124","0.23941171220703","0.203286266899117","0.275537157514942"
"Big worries","2001","16-34 y.","(2a) intermediate vocational","472","0.27249006389326","0.250974142952055","0.294005984834466"
"Big worries","2001","16-34 y.","(2c_gen) general maturity certificate","88","0.105771299555615","0.0824141845639232","0.129128414547306"
"Big worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","108","0.193344576554991","0.160279629016536","0.226409524093446"
"Big worries","2001","16-34 y.","(3a) lower tertiary education","33","0.118450750724908","0.0801189725486757","0.156782528901141"
"Big worries","2001","16-34 y.","(3b) higher tertiary education","30","0.0692570285024324","0.0428833989506608","0.0956306580542039"
"Big worries","2001","35-65 y.","(0) in school","1","","",""
"Big worries","2001","35-65 y.","(1a) inadequately completed","30","0.182301327439304","0.127971442169189","0.236631212709418"
"Big worries","2001","35-65 y.","(1b) general elementary school","295","0.294797478885894","0.267477836328882","0.322117121442906"
"Big worries","2001","35-65 y.","(1c) basic vocational qualification","1329","0.307399315412704","0.293726688333849","0.32107194249156"
"Big worries","2001","35-65 y.","(2b) intermediate general qualification","19","","",""
"Big worries","2001","35-65 y.","(2a) intermediate vocational","903","0.281533733530643","0.265660722533701","0.297406744527584"
"Big worries","2001","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Big worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","143","0.185744034678967","0.158221506757815","0.213266562600118"
"Big worries","2001","35-65 y.","(3a) lower tertiary education","222","0.188603698680645","0.165517525492766","0.211689871868523"
"Big worries","2001","35-65 y.","(3b) higher tertiary education","147","0.110476674412394","0.0939311733184567","0.12702217550633"
"Big worries","2001","66 and older","(0) in school","","","",""
"Big worries","2001","66 and older","(1a) inadequately completed","11","","",""
"Big worries","2001","66 and older","(1b) general elementary school","192","0.255031372201619","0.22422427938936","0.285838465013878"
"Big worries","2001","66 and older","(1c) basic vocational qualification","441","0.286880841088057","0.264585507176042","0.309176175000071"
"Big worries","2001","66 and older","(2b) intermediate general qualification","10","","",""
"Big worries","2001","66 and older","(2a) intermediate vocational","92","0.256098973053236","0.211321131381685","0.300876814724787"
"Big worries","2001","66 and older","(2c_gen) general maturity certificate","1","","",""
"Big worries","2001","66 and older","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","2001","66 and older","(3a) lower tertiary education","51","0.229562347085011","0.173347900563893","0.285776793606128"
"Big worries","2001","66 and older","(3b) higher tertiary education","39","0.172754082660766","0.121255604608544","0.224252560712988"
"Some worries","2001","16-34 y.","(0) in school","233","0.43023487067263","0.38855280971484","0.47191693163042"
"Some worries","2001","16-34 y.","(1a) inadequately completed","23","","",""
"Some worries","2001","16-34 y.","(1b) general elementary school","272","0.405547899632303","0.366836991057714","0.444258808206892"
"Some worries","2001","16-34 y.","(1c) basic vocational qualification","473","0.524415236760754","0.492318695610782","0.556511777910727"
"Some worries","2001","16-34 y.","(2b) intermediate general qualification","233","0.422832386068108","0.381010771511003","0.464654000625213"
"Some worries","2001","16-34 y.","(2a) intermediate vocational","801","0.479244458518055","0.455103159248859","0.503385757787251"
"Some worries","2001","16-34 y.","(2c_gen) general maturity certificate","272","0.390575271119562","0.353522270450152","0.427628271788972"
"Some worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","230","0.420808920666489","0.379474561125205","0.462143280207772"
"Some worries","2001","16-34 y.","(3a) lower tertiary education","129","0.464298928410893","0.405139105443918","0.523458751377869"
"Some worries","2001","16-34 y.","(3b) higher tertiary education","143","0.418781908339804","0.367532765043743","0.470031051635866"
"Some worries","2001","35-65 y.","(0) in school","","","",""
"Some worries","2001","35-65 y.","(1a) inadequately completed","98","0.480728741627908","0.410422414141349","0.551035069114467"
"Some worries","2001","35-65 y.","(1b) general elementary school","490","0.454165837796318","0.424333053313558","0.483998622279079"
"Some worries","2001","35-65 y.","(1c) basic vocational qualification","2201","0.498799239086882","0.483983346720293","0.513615131453472"
"Some worries","2001","35-65 y.","(2b) intermediate general qualification","44","0.534225730675526","0.427551726955504","0.640899734395549"
"Some worries","2001","35-65 y.","(2a) intermediate vocational","1498","0.485189779739433","0.467550928056615","0.502828631422251"
"Some worries","2001","35-65 y.","(2c_gen) general maturity certificate","43","0.391601354275244","0.300385997679134","0.482816710871354"
"Some worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","366","0.465244499739531","0.429944990877366","0.500544008601695"
"Some worries","2001","35-65 y.","(3a) lower tertiary education","487","0.428200561244146","0.398999017354296","0.457402105133997"
"Some worries","2001","35-65 y.","(3b) higher tertiary education","564","0.407507756380929","0.381573414462486","0.433442098299372"
"Some worries","2001","66 and older","(0) in school","","","",""
"Some worries","2001","66 and older","(1a) inadequately completed","32","0.396504189904293","0.278489208216009","0.514519171592578"
"Some worries","2001","66 and older","(1b) general elementary school","391","0.512922868649946","0.477595619426302","0.548250117873591"
"Some worries","2001","66 and older","(1c) basic vocational qualification","787","0.493526297519528","0.468882039006795","0.518170556032261"
"Some worries","2001","66 and older","(2b) intermediate general qualification","17","","",""
"Some worries","2001","66 and older","(2a) intermediate vocational","194","0.514505748275748","0.463232737458729","0.565778759092767"
"Some worries","2001","66 and older","(2c_gen) general maturity certificate","11","","",""
"Some worries","2001","66 and older","(2c_voc) vocational maturity certificate","70","0.556282583711077","0.472475220656825","0.640089946765329"
"Some worries","2001","66 and older","(3a) lower tertiary education","103","0.476622606822535","0.409861479772288","0.543383733872783"
"Some worries","2001","66 and older","(3b) higher tertiary education","97","0.492339594718495","0.424234132261187","0.560445057175804"
"No worries","2001","16-34 y.","(0) in school","231","0.425943061791638","0.384313512677904","0.467572610905371"
"No worries","2001","16-34 y.","(1a) inadequately completed","18","","",""
"No worries","2001","16-34 y.","(1b) general elementary school","193","0.327750719276829","0.290743125073481","0.364758313480178"
"No worries","2001","16-34 y.","(1c) basic vocational qualification","206","0.219554058481863","0.19294994664921","0.246158170314515"
"No worries","2001","16-34 y.","(2b) intermediate general qualification","179","0.337755901724862","0.297717547484487","0.377794255965238"
"No worries","2001","16-34 y.","(2a) intermediate vocational","372","0.248265477588685","0.227389080256252","0.269141874921118"
"No worries","2001","16-34 y.","(2c_gen) general maturity certificate","306","0.503653429324823","0.46568091217429","0.541625946475357"
"No worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","210","0.38584650277852","0.345089375980486","0.426603629576555"
"No worries","2001","16-34 y.","(3a) lower tertiary education","111","0.417250320864198","0.358757020167667","0.47574362156073"
"No worries","2001","16-34 y.","(3b) higher tertiary education","183","0.511961063157763","0.460036985072489","0.563885141243038"
"No worries","2001","35-65 y.","(0) in school","","","",""
"No worries","2001","35-65 y.","(1a) inadequately completed","66","0.336969930932788","0.270456490451949","0.403483371413628"
"No worries","2001","35-65 y.","(1b) general elementary school","285","0.251036683317787","0.225055730759315","0.27701763587626"
"No worries","2001","35-65 y.","(1c) basic vocational qualification","845","0.193801445500413","0.182088703531661","0.205514187469166"
"No worries","2001","35-65 y.","(2b) intermediate general qualification","21","","",""
"No worries","2001","35-65 y.","(2a) intermediate vocational","683","0.233276486729924","0.218350406202348","0.248202567257501"
"No worries","2001","35-65 y.","(2c_gen) general maturity certificate","52","0.508681072310057","0.415257539702702","0.602104604917413"
"No worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","258","0.349011465581503","0.315278313360853","0.382744617802153"
"No worries","2001","35-65 y.","(3a) lower tertiary education","394","0.383195740075209","0.354504828084843","0.411886652065575"
"No worries","2001","35-65 y.","(3b) higher tertiary education","668","0.482015569206678","0.455642854046435","0.508388284366921"
"No worries","2001","66 and older","(0) in school","","","",""
"No worries","2001","66 and older","(1a) inadequately completed","23","","",""
"No worries","2001","66 and older","(1b) general elementary school","186","0.232045759148435","0.202209840763795","0.261881677533074"
"No worries","2001","66 and older","(1c) basic vocational qualification","353","0.219592861392416","0.199187143341947","0.239998579442884"
"No worries","2001","66 and older","(2b) intermediate general qualification","9","","",""
"No worries","2001","66 and older","(2a) intermediate vocational","79","0.229395278671016","0.186262272339532","0.272528285002499"
"No worries","2001","66 and older","(2c_gen) general maturity certificate","3","","",""
"No worries","2001","66 and older","(2c_voc) vocational maturity certificate","39","0.26672492160081","0.192123609265562","0.341326233936058"
"No worries","2001","66 and older","(3a) lower tertiary education","61","0.293815046092454","0.232927971655199","0.354702120529709"
"No worries","2001","66 and older","(3b) higher tertiary education","71","0.334906322620739","0.270612980616501","0.399199664624976"
"Big worries","2002","16-34 y.","(0) in school","101","0.165979615529738","0.13638113236312","0.195578098696355"
"Big worries","2002","16-34 y.","(1a) inadequately completed","16","","",""
"Big worries","2002","16-34 y.","(1b) general elementary school","123","0.226530879818933","0.190793066234732","0.262268693403134"
"Big worries","2002","16-34 y.","(1c) basic vocational qualification","281","0.343940881564937","0.311288398996","0.376593364133875"
"Big worries","2002","16-34 y.","(2b) intermediate general qualification","132","0.238981621251765","0.202502172798262","0.275461069705269"
"Big worries","2002","16-34 y.","(2a) intermediate vocational","516","0.333909134350833","0.310385450615218","0.357432818086449"
"Big worries","2002","16-34 y.","(2c_gen) general maturity certificate","89","0.113779556913704","0.0909775561577501","0.136581557669658"
"Big worries","2002","16-34 y.","(2c_voc) vocational maturity certificate","96","0.160906576517048","0.130253744289734","0.191559408744361"
"Big worries","2002","16-34 y.","(3a) lower tertiary education","35","0.139764357122147","0.0974541481644055","0.182074566079888"
"Big worries","2002","16-34 y.","(3b) higher tertiary education","36","0.079721132777891","0.0519717068188556","0.107470558736926"
"Big worries","2002","35-65 y.","(0) in school","","","",""
"Big worries","2002","35-65 y.","(1a) inadequately completed","39","0.301018094162204","0.232267049201164","0.369769139123244"
"Big worries","2002","35-65 y.","(1b) general elementary school","304","0.345625159301553","0.315910790257852","0.375339528345253"
"Big worries","2002","35-65 y.","(1c) basic vocational qualification","1384","0.353765582486178","0.339223722565847","0.36830744240651"
