"plj0046","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Berlin","Other degree","5","","",""
"Big worries","1999","Berlin","no degree/no degree yet","8","","",""
"Big worries","1999","Brandenburg","lower secondary degree","82","0.401017210805334","0.332228136806147","0.469806284804522"
"Big worries","1999","Brandenburg","secondary school degree","111","0.374555072758217","0.317453781552713","0.43165636396372"
"Big worries","1999","Brandenburg","college entrance qualification","20","","",""
"Big worries","1999","Brandenburg","Other degree","4","","",""
"Big worries","1999","Brandenburg","no degree/no degree yet","4","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","31","0.252786618205987","0.173006435633388","0.332566800778586"
"Big worries","1999","Mecklenburg-Western Pomerania","secondary school degree","63","0.323856550814909","0.258677015286397","0.389036086343421"
"Big worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","17","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Big worries","1999","Saxony","lower secondary degree","171","0.440600612639318","0.391328710438893","0.489872514839744"
"Big worries","1999","Saxony","secondary school degree","238","0.446568209542752","0.40408364494747","0.489052774138034"
"Big worries","1999","Saxony","college entrance qualification","45","0.241903606782102","0.178274349496106","0.305532864068098"
"Big worries","1999","Saxony","Other degree","4","","",""
"Big worries","1999","Saxony","no degree/no degree yet","13","","",""
"Big worries","1999","Saxony-Anhalt","lower secondary degree","113","0.46817479120775","0.405946469714359","0.53040311270114"
"Big worries","1999","Saxony-Anhalt","secondary school degree","127","0.430199022960344","0.37435959967664","0.486038446244049"
"Big worries","1999","Saxony-Anhalt","college entrance qualification","23","","",""
"Big worries","1999","Saxony-Anhalt","Other degree","2","","",""
"Big worries","1999","Saxony-Anhalt","no degree/no degree yet","4","","",""
"Big worries","1999","Thuringia","lower secondary degree","100","0.376992668147426","0.31907847877733","0.434906857517522"
"Big worries","1999","Thuringia","secondary school degree","129","0.368048187949743","0.316557645839436","0.41953873006005"
"Big worries","1999","Thuringia","college entrance qualification","15","","",""
"Big worries","1999","Thuringia","Other degree","1","","",""
"Big worries","1999","Thuringia","no degree/no degree yet","5","","",""
"Some worries","1999","Schleswig-Holstein","lower secondary degree","72","0.514159438455166","0.431954158979686","0.596364717930646"
"Some worries","1999","Schleswig-Holstein","secondary school degree","45","0.465413166290475","0.364037183278283","0.566789149302666"
"Some worries","1999","Schleswig-Holstein","college entrance qualification","28","","",""
"Some worries","1999","Schleswig-Holstein","Other degree","3","","",""
"Some worries","1999","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Some worries","1999","Hamburg","lower secondary degree","22","","",""
"Some worries","1999","Hamburg","secondary school degree","12","","",""
"Some worries","1999","Hamburg","college entrance qualification","10","","",""
"Some worries","1999","Hamburg","Other degree","4","","",""
"Some worries","1999","Hamburg","no degree/no degree yet","1","","",""
"Some worries","1999","Lower Saxony","lower secondary degree","222","0.428829221663475","0.384133823185776","0.473524620141175"
"Some worries","1999","Lower Saxony","secondary school degree","163","0.481981892842329","0.428152196998888","0.535811588685769"
"Some worries","1999","Lower Saxony","college entrance qualification","81","0.429680505294175","0.358729390873385","0.500631619714965"
"Some worries","1999","Lower Saxony","Other degree","45","0.566739693042986","0.463208070147523","0.670271315938449"
"Some worries","1999","Lower Saxony","no degree/no degree yet","18","","",""
"Some worries","1999","Bremen","lower secondary degree","20","","",""
"Some worries","1999","Bremen","secondary school degree","5","","",""
"Some worries","1999","Bremen","college entrance qualification","2","","",""
"Some worries","1999","Bremen","Other degree","1","","",""
"Some worries","1999","Bremen","no degree/no degree yet","2","","",""
"Some worries","1999","North Rhine-Westphalia","lower secondary degree","479","0.450823713896196","0.42140602783942","0.480241399952972"
"Some worries","1999","North Rhine-Westphalia","secondary school degree","256","0.424530827681188","0.383260497866207","0.46580115749617"
"Some worries","1999","North Rhine-Westphalia","college entrance qualification","225","0.431568766313401","0.388540567212772","0.474596965414031"
"Some worries","1999","North Rhine-Westphalia","Other degree","108","0.440908957031834","0.378483650681736","0.503334263381932"
"Some worries","1999","North Rhine-Westphalia","no degree/no degree yet","100","0.446291416279339","0.378896856168652","0.513685976390027"
"Some worries","1999","Hesse","lower secondary degree","167","0.472388025613763","0.420085720398231","0.524690330829294"
"Some worries","1999","Hesse","secondary school degree","84","0.429523814657844","0.355973277203929","0.503074352111759"
"Some worries","1999","Hesse","college entrance qualification","93","0.510499256121724","0.437268113513264","0.583730398730183"
"Some worries","1999","Hesse","Other degree","35","0.369389067049042","0.2691179497327","0.469660184365384"
"Some worries","1999","Hesse","no degree/no degree yet","32","0.399378809283813","0.284644869920899","0.514112748646727"
"Some worries","1999","Rhineland-Palatinate,Saarland","lower secondary degree","219","0.510253840496406","0.46255909604911","0.557948584943702"
"Some worries","1999","Rhineland-Palatinate,Saarland","secondary school degree","76","0.587787519415269","0.504132304527411","0.671442734303128"
"Some worries","1999","Rhineland-Palatinate,Saarland","college entrance qualification","49","0.575270381881491","0.469564116617874","0.680976647145108"
"Some worries","1999","Rhineland-Palatinate,Saarland","Other degree","24","","",""
"Some worries","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","19","","",""
"Some worries","1999","Baden-Württemberg","lower secondary degree","332","0.431377344503508","0.396026225620933","0.466728463386084"
"Some worries","1999","Baden-Württemberg","secondary school degree","154","0.51921400878665","0.461709990259138","0.576718027314162"
"Some worries","1999","Baden-Württemberg","college entrance qualification","121","0.458706541262269","0.396690204877656","0.520722877646882"
"Some worries","1999","Baden-Württemberg","Other degree","113","0.496977319892415","0.429191786746151","0.564762853038679"
"Some worries","1999","Baden-Württemberg","no degree/no degree yet","79","0.396176472676679","0.321772966284206","0.470579979069151"
"Some worries","1999","Bavaria","lower secondary degree","370","0.446613052029338","0.412751014711799","0.480475089346877"
"Some worries","1999","Bavaria","secondary school degree","196","0.471524975615531","0.423027908995617","0.520022042235446"
"Some worries","1999","Bavaria","college entrance qualification","109","0.420711176338345","0.362679476412756","0.478742876263933"
"Some worries","1999","Bavaria","Other degree","69","0.456952895831418","0.37472995561043","0.539175836052407"
"Some worries","1999","Bavaria","no degree/no degree yet","31","0.485027793200935","0.369587598429128","0.600467987972742"
"Some worries","1999","Berlin","lower secondary degree","44","0.363415123190787","0.277714286404609","0.449115959976966"
"Some worries","1999","Berlin","secondary school degree","73","0.421757666606633","0.350977150934739","0.492538182278526"
"Some worries","1999","Berlin","college entrance qualification","49","0.34626722312371","0.266597440976527","0.425937005270893"
"Some worries","1999","Berlin","Other degree","12","","",""
"Some worries","1999","Berlin","no degree/no degree yet","4","","",""
"Some worries","1999","Brandenburg","lower secondary degree","92","0.487016213109907","0.416861910028811","0.557170516191004"
"Some worries","1999","Brandenburg","secondary school degree","135","0.517972390763458","0.459022526049651","0.576922255477265"
"Some worries","1999","Brandenburg","college entrance qualification","44","0.515423701252316","0.411006984853866","0.619840417650766"
"Some worries","1999","Brandenburg","Other degree","3","","",""
"Some worries","1999","Brandenburg","no degree/no degree yet","9","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","74","0.658794217764072","0.571762261426828","0.745826174101316"
"Some worries","1999","Mecklenburg-Western Pomerania","secondary school degree","110","0.540834250731461","0.471422606498391","0.610245894964532"
"Some worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","39","0.531157521524817","0.413410836229976","0.648904206819659"
"Some worries","1999","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Some worries","1999","Saxony","lower secondary degree","175","0.439421829053414","0.390164065200862","0.488679592905965"
"Some worries","1999","Saxony","secondary school degree","224","0.43961233023011","0.397195868605768","0.482028791854452"
"Some worries","1999","Saxony","college entrance qualification","77","0.432984704349007","0.359362785678889","0.506606623019126"
"Some worries","1999","Saxony","Other degree","5","","",""
"Some worries","1999","Saxony","no degree/no degree yet","13","","",""
"Some worries","1999","Saxony-Anhalt","lower secondary degree","101","0.398592890865566","0.337534034256597","0.459651747474535"
"Some worries","1999","Saxony-Anhalt","secondary school degree","141","0.434013787525024","0.378115396348895","0.489912178701153"
"Some worries","1999","Saxony-Anhalt","college entrance qualification","42","0.404057877849296","0.304858717752599","0.503257037945993"
"Some worries","1999","Saxony-Anhalt","Other degree","10","","",""
"Some worries","1999","Saxony-Anhalt","no degree/no degree yet","15","","",""
"Some worries","1999","Thuringia","lower secondary degree","129","0.461611925922248","0.40203773171537","0.521186120129125"
"Some worries","1999","Thuringia","secondary school degree","160","0.474875956678741","0.421560371165982","0.5281915421915"
"Some worries","1999","Thuringia","college entrance qualification","36","0.49142269539892","0.381873500487704","0.600971890310137"
"Some worries","1999","Thuringia","Other degree","1","","",""
"Some worries","1999","Thuringia","no degree/no degree yet","9","","",""
"No worries","1999","Schleswig-Holstein","lower secondary degree","32","0.15882930690556","0.0987103681280199","0.218948245683099"
"No worries","1999","Schleswig-Holstein","secondary school degree","24","","",""
"No worries","1999","Schleswig-Holstein","college entrance qualification","28","","",""
"No worries","1999","Schleswig-Holstein","Other degree","5","","",""
"No worries","1999","Schleswig-Holstein","no degree/no degree yet","7","","",""
"No worries","1999","Hamburg","lower secondary degree","6","","",""
"No worries","1999","Hamburg","secondary school degree","8","","",""
"No worries","1999","Hamburg","college entrance qualification","13","","",""
"No worries","1999","Hamburg","Other degree","9","","",""
"No worries","1999","Hamburg","no degree/no degree yet","5","","",""
"No worries","1999","Lower Saxony","lower secondary degree","53","0.103484607644285","0.0759769005442733","0.130992314744297"
"No worries","1999","Lower Saxony","secondary school degree","56","0.183399461585202","0.141708880030337","0.225090043140068"
"No worries","1999","Lower Saxony","college entrance qualification","64","0.336646414163582","0.268915517555572","0.404377310771593"
"No worries","1999","Lower Saxony","Other degree","22","","",""
"No worries","1999","Lower Saxony","no degree/no degree yet","19","","",""
"No worries","1999","Bremen","lower secondary degree","4","","",""
"No worries","1999","Bremen","secondary school degree","2","","",""
"No worries","1999","Bremen","college entrance qualification","8","","",""
"No worries","1999","Bremen","Other degree","4","","",""
"No worries","1999","Bremen","no degree/no degree yet","","","",""
"No worries","1999","North Rhine-Westphalia","lower secondary degree","133","0.1063100122573","0.0880865968498332","0.124533427664767"
"No worries","1999","North Rhine-Westphalia","secondary school degree","103","0.226065887783971","0.191140454440273","0.260991321127669"
"No worries","1999","North Rhine-Westphalia","college entrance qualification","168","0.327470436176807","0.286701353556006","0.368239518797608"
"No worries","1999","North Rhine-Westphalia","Other degree","70","0.288885615805462","0.231898373025436","0.345872858585488"
"No worries","1999","North Rhine-Westphalia","no degree/no degree yet","51","0.250620223159648","0.191866689945159","0.309373756374138"
"No worries","1999","Hesse","lower secondary degree","39","0.102015731796344","0.0703067711026652","0.133724692490024"
"No worries","1999","Hesse","secondary school degree","27","","",""
"No worries","1999","Hesse","college entrance qualification","58","0.306212371039534","0.238690228021019","0.373734514058049"
"No worries","1999","Hesse","Other degree","33","0.408729276287174","0.306596732536984","0.510861820037364"
"No worries","1999","Hesse","no degree/no degree yet","28","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","lower secondary degree","63","0.135986423179432","0.103282494698711","0.168690351660153"
"No worries","1999","Rhineland-Palatinate,Saarland","secondary school degree","19","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","college entrance qualification","18","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","Other degree","32","0.397029727651236","0.282410221093678","0.511649234208794"
"No worries","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"No worries","1999","Baden-Württemberg","lower secondary degree","112","0.114915410033227","0.0921516529091745","0.137679167157279"
"No worries","1999","Baden-Württemberg","secondary school degree","37","0.11019379088161","0.0741545719551872","0.146233009808033"
"No worries","1999","Baden-Württemberg","college entrance qualification","90","0.353128441595839","0.293644789102627","0.412612094089052"
"No worries","1999","Baden-Württemberg","Other degree","49","0.30585527165018","0.243387221828132","0.368323321472227"
"No worries","1999","Baden-Württemberg","no degree/no degree yet","54","0.328998956674756","0.257524163869217","0.400473749480295"
"No worries","1999","Bavaria","lower secondary degree","95","0.118061122333895","0.0960822391809022","0.140040005486888"
"No worries","1999","Bavaria","secondary school degree","70","0.153854208817357","0.118800968013605","0.18890744962111"
"No worries","1999","Bavaria","college entrance qualification","117","0.358710817229863","0.302330841196649","0.415090793263076"
"No worries","1999","Bavaria","Other degree","47","0.429413744422001","0.347710903428355","0.511116585415646"
"No worries","1999","Bavaria","no degree/no degree yet","19","","",""
"No worries","1999","Berlin","lower secondary degree","13","","",""
"No worries","1999","Berlin","secondary school degree","26","","",""
"No worries","1999","Berlin","college entrance qualification","49","0.376583492237854","0.295448612697069","0.457718371778639"
"No worries","1999","Berlin","Other degree","8","","",""
"No worries","1999","Berlin","no degree/no degree yet","12","","",""
"No worries","1999","Brandenburg","lower secondary degree","21","","",""
"No worries","1999","Brandenburg","secondary school degree","30","0.107472536478325","0.0709338363108496","0.144011236645801"
"No worries","1999","Brandenburg","college entrance qualification","24","","",""
"No worries","1999","Brandenburg","Other degree","2","","",""
"No worries","1999","Brandenburg","no degree/no degree yet","4","","",""
"No worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","9","","",""
"No worries","1999","Mecklenburg-Western Pomerania","secondary school degree","25","","",""
"No worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","13","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"No worries","1999","Saxony","lower secondary degree","44","0.119977558307268","0.0877288242508836","0.152226292363653"
"No worries","1999","Saxony","secondary school degree","64","0.113819460227138","0.0866785390216199","0.140960381432656"
"No worries","1999","Saxony","college entrance qualification","52","0.32511168886889","0.255512254181309","0.394711123556471"
"No worries","1999","Saxony","Other degree","1","","",""
"No worries","1999","Saxony","no degree/no degree yet","11","","",""
"No worries","1999","Saxony-Anhalt","lower secondary degree","33","0.133232317926685","0.0908528244936692","0.1756118113597"
"No worries","1999","Saxony-Anhalt","secondary school degree","34","0.135787189514632","0.0971518823720566","0.174422496657206"
"No worries","1999","Saxony-Anhalt","college entrance qualification","29","","",""
"No worries","1999","Saxony-Anhalt","Other degree","","","",""
"No worries","1999","Saxony-Anhalt","no degree/no degree yet","2","","",""
"No worries","1999","Thuringia","lower secondary degree","40","0.161395405930326","0.11743151174716","0.205359300113492"
"No worries","1999","Thuringia","secondary school degree","48","0.157075855371516","0.118226653208228","0.195925057534804"
"No worries","1999","Thuringia","college entrance qualification","29","","",""
"No worries","1999","Thuringia","Other degree","4","","",""
"No worries","1999","Thuringia","no degree/no degree yet","2","","",""
"Big worries","2000","Schleswig-Holstein","lower secondary degree","83","0.277500592791565","0.228968958107907","0.326032227475223"
"Big worries","2000","Schleswig-Holstein","secondary school degree","35","0.235101328417505","0.172978521497671","0.297224135337339"
"Big worries","2000","Schleswig-Holstein","college entrance qualification","11","","",""
"Big worries","2000","Schleswig-Holstein","Other degree","1","","",""
"Big worries","2000","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Big worries","2000","Hamburg","lower secondary degree","51","0.57019158357914","0.474119797638299","0.666263369519981"
"Big worries","2000","Hamburg","secondary school degree","33","0.393295823965256","0.288834239797368","0.497757408133143"
"Big worries","2000","Hamburg","college entrance qualification","11","","",""
"Big worries","2000","Hamburg","Other degree","2","","",""
"Big worries","2000","Hamburg","no degree/no degree yet","1","","",""
"Big worries","2000","Lower Saxony","lower secondary degree","286","0.340935482279018","0.309669807525196","0.37220115703284"
"Big worries","2000","Lower Saxony","secondary school degree","177","0.303398605099254","0.26595240368685","0.340844806511659"
"Big worries","2000","Lower Saxony","college entrance qualification","75","0.18602920031707","0.146217563720686","0.225840836913455"
"Big worries","2000","Lower Saxony","Other degree","13","","",""
"Big worries","2000","Lower Saxony","no degree/no degree yet","16","","",""
"Big worries","2000","Bremen","lower secondary degree","30","0.38078345609772","0.272325094484421","0.489241817711019"
"Big worries","2000","Bremen","secondary school degree","13","","",""
"Big worries","2000","Bremen","college entrance qualification","4","","",""
"Big worries","2000","Bremen","Other degree","1","","",""
"Big worries","2000","Bremen","no degree/no degree yet","1","","",""
"Big worries","2000","North Rhine-Westphalia","lower secondary degree","829","0.375616451327478","0.355493989515077","0.395738913139879"
"Big worries","2000","North Rhine-Westphalia","secondary school degree","381","0.349075088595385","0.320867260257302","0.377282916933469"
"Big worries","2000","North Rhine-Westphalia","college entrance qualification","192","0.176294170439994","0.153976743315736","0.198611597564251"
"Big worries","2000","North Rhine-Westphalia","Other degree","68","0.167960879946581","0.131552905050246","0.204368854842917"
"Big worries","2000","North Rhine-Westphalia","no degree/no degree yet","57","0.220097116425683","0.169443673619753","0.270750559231612"
"Big worries","2000","Hesse","lower secondary degree","270","0.40811795706131","0.369980811384696","0.446255102737925"
"Big worries","2000","Hesse","secondary school degree","151","0.363037218850878","0.317047998211438","0.409026439490319"
"Big worries","2000","Hesse","college entrance qualification","71","0.189625693196452","0.148674347130349","0.230577039262556"
"Big worries","2000","Hesse","Other degree","25","","",""
"Big worries","2000","Hesse","no degree/no degree yet","19","","",""
"Big worries","2000","Rhineland-Palatinate,Saarland","lower secondary degree","232","0.317743621991005","0.284728444622206","0.350758799359804"
"Big worries","2000","Rhineland-Palatinate,Saarland","secondary school degree","77","0.238410629909867","0.190745349996691","0.286075909823043"
"Big worries","2000","Rhineland-Palatinate,Saarland","college entrance qualification","40","0.204490999526865","0.149940580451132","0.259041418602597"
"Big worries","2000","Rhineland-Palatinate,Saarland","Other degree","12","","",""
"Big worries","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Big worries","2000","Baden-Württemberg","lower secondary degree","421","0.372334405115184","0.345307090589197","0.39936171964117"
"Big worries","2000","Baden-Württemberg","secondary school degree","179","0.297973314387119","0.261972050923663","0.333974577850576"
"Big worries","2000","Baden-Württemberg","college entrance qualification","105","0.194625166483945","0.162066062181053","0.227184270786838"
"Big worries","2000","Baden-Württemberg","Other degree","62","0.190365417451497","0.148757728808793","0.231973106094202"
"Big worries","2000","Baden-Württemberg","no degree/no degree yet","21","","",""
"Big worries","2000","Bavaria","lower secondary degree","571","0.348508638203726","0.325468217026139","0.371549059381313"
"Big worries","2000","Bavaria","secondary school degree","231","0.271365853126512","0.240912262930226","0.301819443322798"
"Big worries","2000","Bavaria","college entrance qualification","77","0.126876084602764","0.100656211081479","0.153095958124048"
"Big worries","2000","Bavaria","Other degree","23","","",""
"Big worries","2000","Bavaria","no degree/no degree yet","16","","",""
"Big worries","2000","Berlin","lower secondary degree","82","0.431481008040777","0.361240969953313","0.501721046128241"
"Big worries","2000","Berlin","secondary school degree","134","0.434845535005879","0.378275275352702","0.491415794659056"
"Big worries","2000","Berlin","college entrance qualification","42","0.149580019991664","0.106143829409888","0.193016210573439"
"Big worries","2000","Berlin","Other degree","8","","",""
"Big worries","2000","Berlin","no degree/no degree yet","10","","",""
"Big worries","2000","Brandenburg","lower secondary degree","128","0.440505375208593","0.385241566901673","0.495769183515513"
"Big worries","2000","Brandenburg","secondary school degree","173","0.37336255413088","0.329633235224435","0.417091873037326"
"Big worries","2000","Brandenburg","college entrance qualification","37","0.199088290535472","0.142159445984652","0.256017135086293"
"Big worries","2000","Brandenburg","Other degree","3","","",""
"Big worries","2000","Brandenburg","no degree/no degree yet","2","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","lower secondary degree","52","0.29299028431606","0.223754064586306","0.362226504045814"
"Big worries","2000","Mecklenburg-Western Pomerania","secondary school degree","94","0.365687167341541","0.308239444568255","0.423134890114827"
"Big worries","2000","Mecklenburg-Western Pomerania","college entrance qualification","16","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","5","","",""
"Big worries","2000","Saxony","lower secondary degree","191","0.340731569931502","0.301049425026828","0.380413714836177"
"Big worries","2000","Saxony","secondary school degree","333","0.387666362275744","0.354540232619126","0.420792491932361"
"Big worries","2000","Saxony","college entrance qualification","56","0.169901689648463","0.128625638219342","0.211177741077584"
"Big worries","2000","Saxony","Other degree","4","","",""
"Big worries","2000","Saxony","no degree/no degree yet","9","","",""
"Big worries","2000","Saxony-Anhalt","lower secondary degree","132","0.343212673907699","0.29522295470553","0.391202393109868"
"Big worries","2000","Saxony-Anhalt","secondary school degree","157","0.353479311945658","0.308709605217031","0.398249018674285"
"Big worries","2000","Saxony-Anhalt","college entrance qualification","43","0.253418515122774","0.191570029663516","0.315267000582031"
"Big worries","2000","Saxony-Anhalt","Other degree","6","","",""
"Big worries","2000","Saxony-Anhalt","no degree/no degree yet","4","","",""
"Big worries","2000","Thuringia","lower secondary degree","121","0.307774958419634","0.261965402556043","0.353584514283225"
"Big worries","2000","Thuringia","secondary school degree","189","0.37843981069055","0.335453154402748","0.421426466978351"
"Big worries","2000","Thuringia","college entrance qualification","23","","",""
"Big worries","2000","Thuringia","Other degree","1","","",""
"Big worries","2000","Thuringia","no degree/no degree yet","4","","",""
"Some worries","2000","Schleswig-Holstein","lower secondary degree","159","0.479539969401985","0.425392232286937","0.533687706517033"
"Some worries","2000","Schleswig-Holstein","secondary school degree","89","0.509346086799702","0.436111590994078","0.582580582605325"
"Some worries","2000","Schleswig-Holstein","college entrance qualification","52","0.39033267680788","0.309525862189361","0.471139491426399"
"Some worries","2000","Schleswig-Holstein","Other degree","14","","",""
"Some worries","2000","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Some worries","2000","Hamburg","lower secondary degree","38","0.341114269062514","0.249111054934109","0.433117483190919"
"Some worries","2000","Hamburg","secondary school degree","30","0.328937211630704","0.228464868680888","0.42940955458052"
"Some worries","2000","Hamburg","college entrance qualification","30","0.330550082469348","0.233899366402461","0.427200798536235"
"Some worries","2000","Hamburg","Other degree","4","","",""
"Some worries","2000","Hamburg","no degree/no degree yet","4","","",""
"Some worries","2000","Lower Saxony","lower secondary degree","458","0.516523190368883","0.483562183065892","0.549484197671873"
"Some worries","2000","Lower Saxony","secondary school degree","294","0.500353578781107","0.459626927228708","0.541080230333505"
"Some worries","2000","Lower Saxony","college entrance qualification","150","0.42593697100224","0.375346640449837","0.476527301554643"
"Some worries","2000","Lower Saxony","Other degree","49","0.412660398713038","0.32148448621959","0.503836311206486"
"Some worries","2000","Lower Saxony","no degree/no degree yet","22","","",""
"Some worries","2000","Bremen","lower secondary degree","38","0.489562878272093","0.377907899403059","0.601217857141126"
"Some worries","2000","Bremen","secondary school degree","19","","",""
"Some worries","2000","Bremen","college entrance qualification","13","","",""
"Some worries","2000","Bremen","Other degree","11","","",""
"Some worries","2000","Bremen","no degree/no degree yet","2","","",""
"Some worries","2000","North Rhine-Westphalia","lower secondary degree","1028","0.462129666676696","0.441413766792276","0.482845566561115"
"Some worries","2000","North Rhine-Westphalia","secondary school degree","495","0.439480009023911","0.410109606893723","0.4688504111541"
"Some worries","2000","North Rhine-Westphalia","college entrance qualification","484","0.393369226040216","0.364760304325251","0.42197814775518"
"Some worries","2000","North Rhine-Westphalia","Other degree","195","0.46852555345415","0.419926432408639","0.51712467449966"
"Some worries","2000","North Rhine-Westphalia","no degree/no degree yet","108","0.388948725620921","0.329345943390271","0.448551507851571"
"Some worries","2000","Hesse","lower secondary degree","267","0.424437549324815","0.386085296702842","0.462789801946788"
"Some worries","2000","Hesse","secondary school degree","190","0.470768342146248","0.423031907580676","0.51850477671182"
"Some worries","2000","Hesse","college entrance qualification","139","0.402397405162249","0.351169029884524","0.453625780439974"
"Some worries","2000","Hesse","Other degree","70","0.394380232801629","0.32176444432844","0.466996021274818"
"Some worries","2000","Hesse","no degree/no degree yet","27","","",""
