"plj0046","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"No worries","1999","Couple + C. LE 16 ","Urban Area","438","0.210710582247081","0.192815324635957","0.228605839858204"
"No worries","1999","Couple + C. LE and GT 16","Rural Area","69","0.168774407976735","0.134840184618448","0.202708631335021"
"No worries","1999","Couple + C. LE and GT 16","Urban Area","171","0.264236283289959","0.231384386219476","0.297088180360443"
"No worries","1999","Single parent ","Rural Area","39","0.158473319013356","0.11382618856384","0.203120449462872"
"No worries","1999","Single parent ","Urban Area","97","0.195650148822392","0.159239513755172","0.232060783889613"
"Some worries","1999","(Married) couple without C. ","Rural Area","666","0.475946661872707","0.449596976357086","0.502296347388327"
"Some worries","1999","(Married) couple without C. ","Urban Area","1213","0.43060853202369","0.412122007241617","0.449095056805764"
"Some worries","1999","1-pers.-HH","Rural Area","241","0.47222412731917","0.427794151760764","0.516654102877576"
"Some worries","1999","1-pers.-HH","Urban Area","539","0.434980650116628","0.406872596846263","0.463088703386993"
"Some worries","1999","Couple + C. GT 16 ","Rural Area","415","0.453720815531251","0.42139194137168","0.486049689690822"
"Some worries","1999","Couple + C. GT 16 ","Urban Area","715","0.445442942811823","0.421005525681632","0.469880359942014"
"Some worries","1999","Couple + C. LE 16 ","Rural Area","488","0.459692601038546","0.429286379418516","0.490098822658576"
"Some worries","1999","Couple + C. LE 16 ","Urban Area","953","0.491762153163665","0.46982462491456","0.513699681412769"
"Some worries","1999","Couple + C. LE and GT 16","Rural Area","223","0.458541658976693","0.413397965589216","0.50368535236417"
"Some worries","1999","Couple + C. LE and GT 16","Urban Area","329","0.460874082590205","0.423734989708555","0.498013175471855"
"Some worries","1999","Single parent ","Rural Area","125","0.519728079510746","0.458646083830021","0.58081007519147"
"Some worries","1999","Single parent ","Urban Area","207","0.430409580638628","0.384964385509085","0.475854775768171"
"Big worries","2000","(Married) couple without C. ","Rural Area","870","0.346048296363606","0.327329586865164","0.364767005862047"
"Big worries","2000","(Married) couple without C. ","Urban Area","1553","0.322384946826456","0.309462077343313","0.335307816309599"
"Big worries","2000","1-pers.-HH","Rural Area","309","0.320254075810946","0.29084675273134","0.349661398890552"
"Big worries","2000","1-pers.-HH","Urban Area","605","0.264817602510655","0.247034665372594","0.282600539648716"
"Big worries","2000","Couple + C. GT 16 ","Rural Area","481","0.335104438043763","0.31122497528731","0.358983900800217"
"Big worries","2000","Couple + C. GT 16 ","Urban Area","661","0.289305038063892","0.27122791217142","0.307382163956364"
"Big worries","2000","Couple + C. LE 16 ","Rural Area","578","0.332599021281078","0.310625146545024","0.354572896017131"
"Big worries","2000","Couple + C. LE 16 ","Urban Area","891","0.259874269979527","0.245235693203241","0.274512846755813"
"Big worries","2000","Couple + C. LE and GT 16","Rural Area","250","0.304970254843171","0.272472651083405","0.337467858602937"
"Big worries","2000","Couple + C. LE and GT 16","Urban Area","289","0.251967770123444","0.226919494234804","0.277016046012083"
"Big worries","2000","Single parent ","Rural Area","125","0.291414982020938","0.245964928451313","0.336865035590562"
"Big worries","2000","Single parent ","Urban Area","214","0.261563756023406","0.231147469420422","0.291980042626389"
"No worries","2000","(Married) couple without C. ","Rural Area","419","0.161176408152688","0.146707999598792","0.175644816706583"
"No worries","2000","(Married) couple without C. ","Urban Area","1170","0.231838441397498","0.220170370290581","0.243506512504414"
"No worries","2000","1-pers.-HH","Rural Area","206","0.205719073678168","0.180241433436749","0.231196713919586"
"No worries","2000","1-pers.-HH","Urban Area","753","0.311389139298037","0.292726580756213","0.330051697839861"
"No worries","2000","Couple + C. GT 16 ","Rural Area","283","0.183903494909039","0.164304965036039","0.203502024782039"
"No worries","2000","Couple + C. GT 16 ","Urban Area","651","0.254309910466518","0.236949076089772","0.271670744843264"
"No worries","2000","Couple + C. LE 16 ","Rural Area","371","0.21464043871777","0.195491584943959","0.233789292491582"
"No worries","2000","Couple + C. LE 16 ","Urban Area","978","0.290150524998638","0.275002386209203","0.305298663788073"
"No worries","2000","Couple + C. LE and GT 16","Rural Area","159","0.223303566142093","0.193907149984432","0.252699982299754"
"No worries","2000","Couple + C. LE and GT 16","Urban Area","366","0.320967802127941","0.29403254630446","0.347903057951422"
"No worries","2000","Single parent ","Rural Area","87","0.243350876521304","0.200432211689322","0.286269541353286"
"No worries","2000","Single parent ","Urban Area","220","0.297426694855217","0.265789592353094","0.32906379735734"
"Some worries","2000","(Married) couple without C. ","Rural Area","1192","0.492775295483707","0.473102803758388","0.512447787209026"
"Some worries","2000","(Married) couple without C. ","Urban Area","2302","0.445776611776046","0.432033625209793","0.4595195983423"
"Some worries","2000","1-pers.-HH","Rural Area","452","0.474026850510886","0.442555301997006","0.505498399024767"
"Some worries","2000","1-pers.-HH","Urban Area","1007","0.423793258191308","0.403877414551689","0.443709101830928"
"Some worries","2000","Couple + C. GT 16 ","Rural Area","737","0.480992067047197","0.455715755497241","0.506268378597154"
"Some worries","2000","Couple + C. GT 16 ","Urban Area","1105","0.45638505146959","0.436527707139106","0.476242395800075"
"Some worries","2000","Couple + C. LE 16 ","Rural Area","817","0.452760540001152","0.429545163633034","0.475975916369271"
"Some worries","2000","Couple + C. LE 16 ","Urban Area","1579","0.449975205021835","0.433369784125244","0.466580625918426"
"Some worries","2000","Couple + C. LE and GT 16","Rural Area","362","0.471726179014736","0.436489462214018","0.506962895815454"
"Some worries","2000","Couple + C. LE and GT 16","Urban Area","499","0.427064427748615","0.398525031619268","0.455603823877963"
"Some worries","2000","Single parent ","Rural Area","172","0.465234141457758","0.415345680746673","0.515122602168843"
"Some worries","2000","Single parent ","Urban Area","368","0.441009549121377","0.406646863565442","0.475372234677312"
"Big worries","2001","(Married) couple without C. ","Rural Area","659","0.286142808472581","0.267656115164878","0.304629501780284"
"Big worries","2001","(Married) couple without C. ","Urban Area","1139","0.251426521182614","0.238855362650032","0.263997679715196"
"Big worries","2001","1-pers.-HH","Rural Area","239","0.279266995006664","0.249334721541407","0.30919926847192"
"Big worries","2001","1-pers.-HH","Urban Area","430","0.206548691743396","0.189336348884102","0.223761034602689"
"Big worries","2001","Couple + C. GT 16 ","Rural Area","410","0.313835957919506","0.289682723072246","0.337989192766765"
"Big worries","2001","Couple + C. GT 16 ","Urban Area","509","0.238268630882957","0.220458438854217","0.256078822911698"
"Big worries","2001","Couple + C. LE 16 ","Rural Area","432","0.284985065496332","0.262512593431253","0.30745753756141"
"Big worries","2001","Couple + C. LE 16 ","Urban Area","681","0.212229541450137","0.197970969177643","0.226488113722631"
"Big worries","2001","Couple + C. LE and GT 16","Rural Area","175","0.240721248074966","0.208445525099989","0.272996971049943"
"Big worries","2001","Couple + C. LE and GT 16","Urban Area","246","0.227096611514395","0.201863660550573","0.252329562478216"
"Big worries","2001","Single parent ","Rural Area","92","0.210974047263653","0.170533234653007","0.251414859874298"
"Big worries","2001","Single parent ","Urban Area","156","0.211845527729275","0.182142808654903","0.241548246803648"
"No worries","2001","(Married) couple without C. ","Rural Area","444","0.190224563234049","0.174170766994148","0.206278359473949"
"No worries","2001","(Married) couple without C. ","Urban Area","1268","0.274306058932132","0.261377593140963","0.287234524723301"
"No worries","2001","1-pers.-HH","Rural Area","220","0.244928913011199","0.216237189237754","0.273620636784645"
"No worries","2001","1-pers.-HH","Urban Area","727","0.338745847030742","0.318622981739515","0.358868712321969"
"No worries","2001","Couple + C. GT 16 ","Rural Area","336","0.220292073674985","0.198720820018339","0.241863327331632"
"No worries","2001","Couple + C. GT 16 ","Urban Area","671","0.293355710468805","0.274321627977778","0.312389792959832"
"No worries","2001","Couple + C. LE 16 ","Rural Area","350","0.224709864009742","0.203930825898465","0.245488902121019"
"No worries","2001","Couple + C. LE 16 ","Urban Area","1001","0.327071997787454","0.310712149939141","0.343431845635767"
"No worries","2001","Couple + C. LE and GT 16","Rural Area","164","0.254682797910669","0.221790931221649","0.28757466459969"
"No worries","2001","Couple + C. LE and GT 16","Urban Area","376","0.368266463113342","0.339216327586579","0.397316598640105"
"No worries","2001","Single parent ","Rural Area","107","0.294061387738578","0.248900529989713","0.339222245487443"
"No worries","2001","Single parent ","Urban Area","221","0.309948613076527","0.276331032784353","0.343566193368702"
"Some worries","2001","(Married) couple without C. ","Rural Area","1193","0.52363262829337","0.50320365677668","0.544061599810061"
"Some worries","2001","(Married) couple without C. ","Urban Area","2168","0.474267419885254","0.459798149466724","0.488736690303784"
"Some worries","2001","1-pers.-HH","Rural Area","404","0.475804091982137","0.442484199393053","0.509123984571221"
"Some worries","2001","1-pers.-HH","Urban Area","968","0.454705461225862","0.433534075580785","0.475876846870939"
"Some worries","2001","Couple + C. GT 16 ","Rural Area","672","0.465871968405509","0.439908306162871","0.491835630648147"
"Some worries","2001","Couple + C. GT 16 ","Urban Area","1018","0.468375658648238","0.447514720557511","0.489236596738965"
"Some worries","2001","Couple + C. LE 16 ","Rural Area","768","0.490305070493926","0.46541818263798","0.515191958349871"
"Some worries","2001","Couple + C. LE 16 ","Urban Area","1477","0.460698460762409","0.443316551094898","0.478080370429919"
"Some worries","2001","Couple + C. LE and GT 16","Rural Area","335","0.504595954014365","0.466850052772205","0.542341855256525"
"Some worries","2001","Couple + C. LE and GT 16","Urban Area","437","0.404636925372263","0.375075605913245","0.434198244831282"
"Some worries","2001","Single parent ","Rural Area","192","0.494964564997769","0.445407258722461","0.544521871273078"
"Some worries","2001","Single parent ","Urban Area","350","0.478205859194197","0.441894882466202","0.514516835922192"
"Big worries","2002","(Married) couple without C. ","Rural Area","794","0.357557500189404","0.338326452308383","0.376788548070426"
"Big worries","2002","(Married) couple without C. ","Urban Area","1488","0.323888831932994","0.31098102540721","0.336796638458779"
"Big worries","2002","1-pers.-HH","Rural Area","262","0.315473930415507","0.284233618404754","0.34671424242626"
"Big worries","2002","1-pers.-HH","Urban Area","525","0.253306824716756","0.234884930090482","0.271728719343029"
"Big worries","2002","Couple + C. GT 16 ","Rural Area","454","0.321591902351306","0.298187344580879","0.344996460121733"
"Big worries","2002","Couple + C. GT 16 ","Urban Area","589","0.271944063876047","0.254335599536538","0.289552528215555"
"Big worries","2002","Couple + C. LE 16 ","Rural Area","436","0.330184457785149","0.30602025242463","0.354348663145668"
"Big worries","2002","Couple + C. LE 16 ","Urban Area","721","0.251925479694524","0.237059805067054","0.266791154321994"
"Big worries","2002","Couple + C. LE and GT 16","Rural Area","180","0.220548708681009","0.190263637907847","0.250833779454171"
"Big worries","2002","Couple + C. LE and GT 16","Urban Area","268","0.221376985023151","0.198051394120504","0.244702575925797"
"Big worries","2002","Single parent ","Rural Area","111","0.28108942309778","0.236870055593877","0.325308790601682"
"Big worries","2002","Single parent ","Urban Area","181","0.27903310554582","0.246361961997447","0.311704249094193"
"No worries","2002","(Married) couple without C. ","Rural Area","379","0.138099409424443","0.124256181446104","0.151942637402783"
"No worries","2002","(Married) couple without C. ","Urban Area","1194","0.213127095470348","0.201831294429606","0.224422896511091"
"No worries","2002","1-pers.-HH","Rural Area","174","0.195684243421415","0.169013824016813","0.222354662826017"
"No worries","2002","1-pers.-HH","Urban Area","662","0.29187335622562","0.272616186813249","0.311130525637991"
"No worries","2002","Couple + C. GT 16 ","Rural Area","331","0.184521585079908","0.165084452410768","0.203958717749049"
"No worries","2002","Couple + C. GT 16 ","Urban Area","691","0.264331529819661","0.246880748624032","0.281782311015291"
"No worries","2002","Couple + C. LE 16 ","Rural Area","328","0.209987594954149","0.189059467598762","0.230915722309536"
"No worries","2002","Couple + C. LE 16 ","Urban Area","1004","0.277887724726937","0.262548154580133","0.293227294873742"
"No worries","2002","Couple + C. LE and GT 16","Rural Area","186","0.270274886536365","0.237836119705383","0.302713653367348"
"No worries","2002","Couple + C. LE and GT 16","Urban Area","416","0.335967332752142","0.309430685576133","0.362503979928152"
"No worries","2002","Single parent ","Rural Area","100","0.250242274682172","0.207634029140085","0.292850520224259"
"No worries","2002","Single parent ","Urban Area","225","0.296044375189621","0.262791449899031","0.329297300480211"
"Some worries","2002","(Married) couple without C. ","Rural Area","1213","0.504343090386152","0.48428144768359","0.524404733088714"
"Some worries","2002","(Married) couple without C. ","Urban Area","2367","0.462984072596657","0.449230294459837","0.476737850733477"
"Some worries","2002","1-pers.-HH","Rural Area","414","0.488841826163078","0.455237092166306","0.52244656015985"
"Some worries","2002","1-pers.-HH","Urban Area","954","0.454819819057624","0.433727250098941","0.475912388016308"
"Some worries","2002","Couple + C. GT 16 ","Rural Area","745","0.493886512568786","0.468834656132379","0.518938369005192"
"Some worries","2002","Couple + C. GT 16 ","Urban Area","1173","0.463724406304292","0.443990034328101","0.483458778280484"
"Some worries","2002","Couple + C. LE 16 ","Rural Area","691","0.459827947260702","0.434219671876485","0.48543622264492"
"Some worries","2002","Couple + C. LE 16 ","Urban Area","1551","0.470186795578539","0.45309558804592","0.487278003111157"
"Some worries","2002","Couple + C. LE and GT 16","Rural Area","354","0.509176404782626","0.472660783510937","0.545692026054314"
"Some worries","2002","Couple + C. LE and GT 16","Urban Area","533","0.442655682224707","0.414749680769848","0.470561683679566"
"Some worries","2002","Single parent ","Rural Area","186","0.468668302220048","0.419581076099279","0.517755528340818"
"Some worries","2002","Single parent ","Urban Area","318","0.424922519264559","0.388914696480608","0.460930342048509"
"Big worries","2003","(Married) couple without C. ","Rural Area","716","0.313468775734403","0.294736620896101","0.332200930572705"
"Big worries","2003","(Married) couple without C. ","Urban Area","1348","0.304978024004475","0.292121178393216","0.317834869615735"
"Big worries","2003","1-pers.-HH","Rural Area","239","0.28948748547729","0.258998751498244","0.319976219456336"
"Big worries","2003","1-pers.-HH","Urban Area","485","0.247235760231792","0.228876173959085","0.265595346504499"
"Big worries","2003","Couple + C. GT 16 ","Rural Area","369","0.302735147532939","0.279224567499812","0.326245727566066"
"Big worries","2003","Couple + C. GT 16 ","Urban Area","587","0.276782857515448","0.259091976441717","0.294473738589178"
"Big worries","2003","Couple + C. LE 16 ","Rural Area","375","0.280689311575122","0.256887086288074","0.30449153686217"
"Big worries","2003","Couple + C. LE 16 ","Urban Area","594","0.219590694964954","0.204740091244259","0.234441298685648"
"Big worries","2003","Couple + C. LE and GT 16","Rural Area","174","0.253325902806843","0.219631059093768","0.287020746519918"
"Big worries","2003","Couple + C. LE and GT 16","Urban Area","239","0.20494486923142","0.18207739684913","0.227812341613711"
"Big worries","2003","Single parent ","Rural Area","105","0.275730456673347","0.230858182080044","0.32060273126665"
"Big worries","2003","Single parent ","Urban Area","166","0.248696668719572","0.217253781214993","0.280139556224152"
"No worries","2003","(Married) couple without C. ","Rural Area","441","0.1686037358555","0.153485605734731","0.183721865976268"
"No worries","2003","(Married) couple without C. ","Urban Area","1352","0.24901581379741","0.23693962908429","0.261091998510529"
"No worries","2003","1-pers.-HH","Rural Area","189","0.20457720118368","0.177458663835804","0.231695738531556"
"No worries","2003","1-pers.-HH","Urban Area","696","0.313409385182629","0.293667769784672","0.333151000580585"
"No worries","2003","Couple + C. GT 16 ","Rural Area","395","0.248175538497155","0.226071544880315","0.270279532113995"
"No worries","2003","Couple + C. GT 16 ","Urban Area","750","0.269171233482074","0.251633734781062","0.286708732183086"
"No worries","2003","Couple + C. LE 16 ","Rural Area","305","0.212425767637792","0.190758920746172","0.234092614529412"
"No worries","2003","Couple + C. LE 16 ","Urban Area","981","0.308403784022499","0.291836089570699","0.3249714784743"
"No worries","2003","Couple + C. LE and GT 16","Rural Area","149","0.214802393839174","0.182984813749191","0.246619973929157"
"No worries","2003","Couple + C. LE and GT 16","Urban Area","436","0.330615085450885","0.30396489548223","0.35726527541954"
"No worries","2003","Single parent ","Rural Area","92","0.2325580501672","0.1901377185373","0.2749783817971"
"No worries","2003","Single parent ","Urban Area","237","0.321540995938794","0.287565972718016","0.355516019159573"
"Some worries","2003","(Married) couple without C. ","Rural Area","1199","0.517927488410097","0.497750743065869","0.538104233754325"
"Some worries","2003","(Married) couple without C. ","Urban Area","2226","0.446006162198115","0.432125065364561","0.45988725903167"
"Some worries","2003","1-pers.-HH","Rural Area","422","0.505935313339031","0.472324576635768","0.539546050042294"
"Some worries","2003","1-pers.-HH","Urban Area","940","0.439354854585579","0.418233123722135","0.460476585449023"
"Some worries","2003","Couple + C. GT 16 ","Rural Area","703","0.449089313969906","0.423636254457741","0.474542373482072"
"Some worries","2003","Couple + C. GT 16 ","Urban Area","1120","0.454045909002478","0.43435918473521","0.473732633269746"
"Some worries","2003","Couple + C. LE 16 ","Rural Area","689","0.506884920787086","0.480401432100877","0.533368409473295"
"Some worries","2003","Couple + C. LE 16 ","Urban Area","1410","0.472005521012547","0.454096817224527","0.489914224800567"
"Some worries","2003","Couple + C. LE and GT 16","Rural Area","317","0.531871703353983","0.493213292838921","0.570530113869045"
"Some worries","2003","Couple + C. LE and GT 16","Urban Area","522","0.464440045317695","0.436186698976504","0.492693391658886"
"Some worries","2003","Single parent ","Rural Area","184","0.491711493159453","0.441512393517146","0.541910592801759"
"Some worries","2003","Single parent ","Urban Area","323","0.429762335341633","0.393752436126651","0.465772234556616"
"Big worries","2004","(Married) couple without C. ","Rural Area","811","0.366332649713071","0.346714702885312","0.385950596540829"
"Big worries","2004","(Married) couple without C. ","Urban Area","1695","0.372073852451056","0.358567614428278","0.385580090473835"
"Big worries","2004","1-pers.-HH","Rural Area","301","0.325777890862136","0.294527639256328","0.357028142467945"
"Big worries","2004","1-pers.-HH","Urban Area","585","0.315568911938096","0.295411619699445","0.335726204176747"
"Big worries","2004","Couple + C. GT 16 ","Rural Area","485","0.3507108816967","0.326399428672689","0.375022334720711"
"Big worries","2004","Couple + C. GT 16 ","Urban Area","725","0.33622305199656","0.31737769867884","0.355068405314281"
"Big worries","2004","Couple + C. LE 16 ","Rural Area","411","0.342990055716755","0.316726533813788","0.369253577619721"
"Big worries","2004","Couple + C. LE 16 ","Urban Area","729","0.274900268701221","0.258336672781676","0.291463864620766"
"Big worries","2004","Couple + C. LE and GT 16","Rural Area","190","0.317371918444308","0.281282990135489","0.353460846753127"
"Big worries","2004","Couple + C. LE and GT 16","Urban Area","301","0.301762469999265","0.275116601980985","0.328408338017545"
"Big worries","2004","Single parent ","Rural Area","95","0.289348272840572","0.243329765238151","0.335366780442992"
"Big worries","2004","Single parent ","Urban Area","208","0.319571735388206","0.285510750928436","0.353632719847975"
"No worries","2004","(Married) couple without C. ","Rural Area","389","0.155836767320407","0.141068373811706","0.170605160829109"
"No worries","2004","(Married) couple without C. ","Urban Area","1083","0.203593550673585","0.192341933893797","0.214845167453373"
"No worries","2004","1-pers.-HH","Rural Area","169","0.19111337637819","0.164896521552164","0.217330231204216"
"No worries","2004","1-pers.-HH","Urban Area","572","0.274314387495202","0.254962703133499","0.293666071856904"
"No worries","2004","Couple + C. GT 16 ","Rural Area","344","0.207653990907145","0.186988543516871","0.228319438297418"
"No worries","2004","Couple + C. GT 16 ","Urban Area","550","0.214368810210157","0.197998021048884","0.230739599371429"
"No worries","2004","Couple + C. LE 16 ","Rural Area","266","0.188442311091783","0.16680640252702","0.210078219656547"
"No worries","2004","Couple + C. LE 16 ","Urban Area","774","0.258005213780511","0.24177280986856","0.274237617692462"
"No worries","2004","Couple + C. LE and GT 16","Rural Area","161","0.24025407868768","0.207128213110782","0.273379944264578"
"No worries","2004","Couple + C. LE and GT 16","Urban Area","320","0.233954214275453","0.209379500653795","0.25852892789711"
"No worries","2004","Single parent ","Rural Area","96","0.252738437194143","0.208635689792274","0.296841184596013"
"No worries","2004","Single parent ","Urban Area","195","0.278934510046887","0.246176287978459","0.311692732115314"
"Some worries","2004","(Married) couple without C. ","Rural Area","1117","0.477830582966522","0.457491668893576","0.498169497039468"
"Some worries","2004","(Married) couple without C. ","Urban Area","2142","0.424332596875359","0.410522250968759","0.438142942781958"
"Some worries","2004","1-pers.-HH","Rural Area","394","0.483108732759673","0.449788098378281","0.516429367141065"
"Some worries","2004","1-pers.-HH","Urban Area","885","0.410116700566702","0.388783451691222","0.431449949442182"
"Some worries","2004","Couple + C. GT 16 ","Rural Area","651","0.441635127396155","0.416335852012851","0.466934402779459"
"Some worries","2004","Couple + C. GT 16 ","Urban Area","1139","0.449408137793283","0.429564795753909","0.469251479832658"
"Some worries","2004","Couple + C. LE 16 ","Rural Area","578","0.468567633191462","0.440959542568816","0.496175723814109"
"Some worries","2004","Couple + C. LE 16 ","Urban Area","1288","0.467094517518268","0.448584976408837","0.485604058627699"
"Some worries","2004","Couple + C. LE and GT 16","Rural Area","288","0.442374002868012","0.403864849849739","0.480883155886285"
"Some worries","2004","Couple + C. LE and GT 16","Urban Area","519","0.464283315725282","0.435332900961622","0.493233730488943"
"Some worries","2004","Single parent ","Rural Area","182","0.457913289965285","0.407351821439249","0.508474758491322"
"Some worries","2004","Single parent ","Urban Area","317","0.401493754564908","0.365687773049574","0.437299736080241"
"Big worries","2005","(Married) couple without C. ","Rural Area","1027","0.459426773972241","0.438848785882624","0.480004762061858"
"Big worries","2005","(Married) couple without C. ","Urban Area","1849","0.399514673646472","0.385594497361624","0.413434849931319"
"Big worries","2005","1-pers.-HH","Rural Area","366","0.433954015422841","0.401171026596476","0.466737004249206"
"Big worries","2005","1-pers.-HH","Urban Area","709","0.358723704909952","0.338096875628913","0.379350534190991"
"Big worries","2005","Couple + C. GT 16 ","Rural Area","497","0.415712248914516","0.389422223356909","0.442002274472122"
"Big worries","2005","Couple + C. GT 16 ","Urban Area","799","0.365629432241631","0.345873968812291","0.38538489567097"
"Big worries","2005","Couple + C. LE 16 ","Rural Area","471","0.407648597619822","0.379406892087816","0.435890303151828"
"Big worries","2005","Couple + C. LE 16 ","Urban Area","813","0.344404085522176","0.32592487133452","0.362883299709831"
"Big worries","2005","Couple + C. LE and GT 16","Rural Area","211","0.445101646195743","0.40506814662099","0.485135145770496"
"Big worries","2005","Couple + C. LE and GT 16","Urban Area","358","0.356087499547457","0.327867154490172","0.384307844604742"
"Big worries","2005","Single parent ","Rural Area","149","0.404443892923756","0.355609846645185","0.453277939202327"
"Big worries","2005","Single parent ","Urban Area","231","0.360154891485847","0.324794786314336","0.395514996657358"
"No worries","2005","(Married) couple without C. ","Rural Area","256","0.101895292219164","0.0894039806458422","0.114386603792485"
"No worries","2005","(Married) couple without C. ","Urban Area","865","0.176911799315934","0.166066819306521","0.187756779325347"
"No worries","2005","1-pers.-HH","Rural Area","156","0.185980436679478","0.16024379442334","0.211717078935616"
"No worries","2005","1-pers.-HH","Urban Area","484","0.222666413377325","0.204774329887265","0.240558496867385"
"No worries","2005","Couple + C. GT 16 ","Rural Area","263","0.176326105216877","0.155997051424983","0.196655159008772"
"No worries","2005","Couple + C. GT 16 ","Urban Area","453","0.182969178851283","0.167109173675002","0.198829184027564"
"No worries","2005","Couple + C. LE 16 ","Rural Area","180","0.162031856937765","0.140854478745138","0.183209235130391"
"No worries","2005","Couple + C. LE 16 ","Urban Area","585","0.221680462174469","0.205526691689626","0.237834232659312"
"No worries","2005","Couple + C. LE and GT 16","Rural Area","124","0.168782775523815","0.138610465127438","0.198955085920191"
"No worries","2005","Couple + C. LE and GT 16","Urban Area","274","0.219681797533648","0.1952810330469","0.244082562020397"
"No worries","2005","Single parent ","Rural Area","73","0.185461326558931","0.14678771207748","0.224134941040383"
"No worries","2005","Single parent ","Urban Area","163","0.216496997847834","0.186159641435191","0.246834354260477"
"Some worries","2005","(Married) couple without C. ","Rural Area","970","0.438677933808595","0.41818772201843","0.45916814559876"
"Some worries","2005","(Married) couple without C. ","Urban Area","2042","0.423573527037594","0.409530409471494","0.437616644603695"
"Some worries","2005","1-pers.-HH","Rural Area","356","0.380065547897681","0.347958308144294","0.412172787651069"
"Some worries","2005","1-pers.-HH","Urban Area","884","0.418609881712723","0.397393642483211","0.439826120942236"
"Some worries","2005","Couple + C. GT 16 ","Rural Area","590","0.407961645868607","0.381745684060267","0.434177607676947"
"Some worries","2005","Couple + C. GT 16 ","Urban Area","1031","0.451401388907086","0.430988525351187","0.471814252462986"
"Some worries","2005","Couple + C. LE 16 ","Rural Area","512","0.430319545442414","0.401863835221224","0.458775255663603"
"Some worries","2005","Couple + C. LE 16 ","Urban Area","1142","0.433915452303356","0.414641337524687","0.453189567082024"
"Some worries","2005","Couple + C. LE and GT 16","Rural Area","257","0.386115578280442","0.34689723839483","0.425333918166055"
"Some worries","2005","Couple + C. LE and GT 16","Urban Area","474","0.424230702918894","0.395103698142624","0.453357707695164"
"Some worries","2005","Single parent ","Rural Area","166","0.410094780517313","0.361154611085477","0.459034949949148"
"Some worries","2005","Single parent ","Urban Area","314","0.423348110666319","0.386953495229012","0.459742726103627"
"Big worries","2006","(Married) couple without C. ","Rural Area","957","0.385054960053076","0.366093693523921","0.404016226582232"
"Big worries","2006","(Married) couple without C. ","Urban Area","1848","0.36582556711269","0.352863098279426","0.378788035945955"
"Big worries","2006","1-pers.-HH","Rural Area","365","0.377453122336147","0.347920945729705","0.406985298942589"
"Big worries","2006","1-pers.-HH","Urban Area","665","0.297493224063903","0.278703661963422","0.316282786164384"
"Big worries","2006","Couple + C. GT 16 ","Rural Area","485","0.374656889564918","0.349656723625004","0.399657055504833"
"Big worries","2006","Couple + C. GT 16 ","Urban Area","755","0.370908978540864","0.350760652356271","0.391057304725456"
"Big worries","2006","Couple + C. LE 16 ","Rural Area","427","0.361399958940007","0.33429785687502","0.388502061004993"
"Big worries","2006","Couple + C. LE 16 ","Urban Area","754","0.298725593263711","0.281426119167346","0.316025067360076"
"Big worries","2006","Couple + C. LE and GT 16","Rural Area","151","0.360287147945066","0.31845696579216","0.402117330097971"
"Big worries","2006","Couple + C. LE and GT 16","Urban Area","280","0.290108587794901","0.26166692930886","0.318550246280941"
"Big worries","2006","Single parent ","Rural Area","128","0.308514168915386","0.264602208529688","0.352426129301084"
